call_id,subscriber_id,cell_id,call_start_ts,duration_seconds,call_direction,call_status,roaming_flag,source_system,call_date,quarantine_reason
CALL0000008515,SUB00003001,CELL000220,,79.0,MO,Dropped,True,switch,,Bad timestamp/duration
CALL0000008519,SUB00000816,CELL000194,,12.0,MT,Failed,False,switch,,Bad timestamp/duration
CALL0000008521,SUB00002114,CELL000117,,117.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000008525,SUB00004167,CELL000177,,160.0,MT,Completed,False,switch,,Bad timestamp/duration
CALL0000008531,SUB00000354,CELL000189,,31.0,MT,Completed,False,switch,,Bad timestamp/duration
CALL0000008532,SUB00004651,CELL000036,,249.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000008533,SUB00003582,CELL000069,,17.0,MO,Dropped,False,switch,,Bad timestamp/duration
CALL0000008538,SUB00004740,CELL000242,,673.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000008540,SUB00001185,CELL000148,,154.0,MO,Dropped,False,switch,,Bad timestamp/duration
CALL0000008542,SUB00003996,CELL000144,,181.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000008543,SUB00004461,CELL000143,,191.0,MO,Failed,True,switch,,Bad timestamp/duration
CALL0000008545,SUB00002358,CELL000090,,296.0,MO,Dropped,False,switch,,Bad timestamp/duration
CALL0000008547,SUB00004057,CELL000178,,594.0,MT,Dropped,False,switch,,Bad timestamp/duration
CALL0000008548,SUB00001230,CELL000136,,436.0,MT,Completed,True,switch,,Bad timestamp/duration
CALL0000008551,SUB00003835,CELL000203,,690.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000008552,SUB00004064,CELL000036,,279.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000008553,SUB00001808,CELL000110,,136.0,MO,Completed,True,switch,,Bad timestamp/duration
CALL0000008554,SUB00003810,CELL000002,,157.0,MO,Completed,True,switch,,Bad timestamp/duration
CALL0000008555,SUB00002189,CELL000114,,49.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000008556,SUB00000890,CELL000134,,214.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000008557,SUB00003742,CELL000155,,612.0,MO,Completed,True,switch,,Bad timestamp/duration
CALL0000008559,SUB00003546,CELL000165,,295.0,MO,Dropped,False,switch,,Bad timestamp/duration
CALL0000008561,SUB00004785,CELL000107,,485.0,MT,Failed,True,switch,,Bad timestamp/duration
CALL0000008564,SUB00004506,CELL000035,,305.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000008565,SUB00004626,CELL000156,,450.0,MO,Failed,False,switch,,Bad timestamp/duration
CALL0000008570,SUB00000285,CELL000250,,152.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000008571,SUB00000126,CELL000166,,211.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000008576,SUB00002016,CELL000078,,88.0,MT,Completed,False,switch,,Bad timestamp/duration
CALL0000008577,SUB00000526,CELL000009,2026-05-29 15:15:00,,MO,Completed,False,switch,2026-05-29,Bad timestamp/duration
CALL0000008579,SUB00001087,CELL000130,,264.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000008581,SUB00003785,CELL000098,,262.0,MO,Failed,False,switch,,Bad timestamp/duration
CALL0000008583,SUB00002809,CELL000020,,86.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000008588,SUB00004722,CELL000021,,245.0,MO,Completed,True,switch,,Bad timestamp/duration
CALL0000008591,SUB00001874,CELL000243,,295.0,MO,Dropped,False,switch,,Bad timestamp/duration
CALL0000008592,SUB00001760,CELL000148,,160.0,MT,Completed,False,switch,,Bad timestamp/duration
CALL0000008594,SUB00003118,CELL000190,,68.0,MO,Completed,True,switch,,Bad timestamp/duration
CALL0000008595,SUB00004362,CELL000005,,4.0,MO,Completed,True,switch,,Bad timestamp/duration
CALL0000008597,SUB00003266,CELL000144,,81.0,MT,Completed,False,switch,,Bad timestamp/duration
CALL0000008598,SUB00000383,CELL000096,,53.0,MT,Completed,False,switch,,Bad timestamp/duration
CALL0000008601,SUB00003805,CELL000238,,142.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000008605,SUB00003308,CELL000043,,392.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000008606,SUB00000349,CELL000117,,150.0,MO,Dropped,False,switch,,Bad timestamp/duration
CALL0000008608,SUB00003815,CELL000187,,1077.0,MO,Failed,False,switch,,Bad timestamp/duration
CALL0000008611,SUB00004452,CELL000050,,31.0,MO,Dropped,False,switch,,Bad timestamp/duration
CALL0000008612,SUB00002144,CELL000078,,77.0,MO,Completed,True,switch,,Bad timestamp/duration
CALL0000008613,SUB00002469,CELL000054,,177.0,MO,Dropped,False,switch,,Bad timestamp/duration
CALL0000008614,SUB00002844,CELL000105,,154.0,MO,Dropped,False,switch,,Bad timestamp/duration
CALL0000008616,SUB00000269,CELL000020,,172.0,MO,Dropped,False,switch,,Bad timestamp/duration
CALL0000008617,SUB00002691,CELL000166,,67.0,MT,Completed,True,switch,,Bad timestamp/duration
CALL0000008619,SUB00003581,CELL000142,,1.0,MT,Failed,True,switch,,Bad timestamp/duration
CALL0000008622,SUB00001556,CELL000010,,78.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000008623,SUB00002200,CELL000114,,263.0,MO,Dropped,False,switch,,Bad timestamp/duration
CALL0000008624,SUB00004684,CELL000195,,45.0,MO,Failed,False,switch,,Bad timestamp/duration
CALL0000008625,SUB00001619,CELL000143,,214.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000008628,SUB00004631,CELL000204,,646.0,MO,Dropped,False,switch,,Bad timestamp/duration
CALL0000008630,SUB00001358,CELL000170,,179.0,MT,Dropped,True,switch,,Bad timestamp/duration
CALL0000008632,SUB00004069,CELL000081,,172.0,MO,Completed,True,switch,,Bad timestamp/duration
CALL0000008633,SUB00001429,CELL000027,,419.0,MT,Failed,False,switch,,Bad timestamp/duration
CALL0000008634,SUB00002286,CELL000208,,63.0,MT,Completed,False,switch,,Bad timestamp/duration
CALL0000008636,SUB00004822,CELL000185,,45.0,MO,Dropped,False,switch,,Bad timestamp/duration
CALL0000008638,SUB00002960,CELL000146,,247.0,MT,Completed,False,switch,,Bad timestamp/duration
CALL0000008641,SUB00001070,CELL000144,,80.0,MT,Completed,False,switch,,Bad timestamp/duration
CALL0000008642,SUB00001507,CELL000035,,287.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000008645,SUB00004165,CELL000062,,842.0,MT,Completed,True,switch,,Bad timestamp/duration
CALL0000008646,SUB00001205,CELL000123,,278.0,MT,Completed,False,switch,,Bad timestamp/duration
CALL0000008647,SUB00002309,CELL000200,,116.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000008648,SUB00001226,CELL000017,,362.0,MT,Completed,False,switch,,Bad timestamp/duration
CALL0000008651,SUB00000412,CELL000186,,220.0,MO,Completed,True,switch,,Bad timestamp/duration
CALL0000008652,SUB00001787,CELL000235,,312.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000008653,SUB00001513,CELL000214,,150.0,MT,Completed,False,switch,,Bad timestamp/duration
CALL0000008654,SUB00000964,CELL000121,,83.0,MT,Completed,False,switch,,Bad timestamp/duration
CALL0000008655,SUB00004365,CELL000007,,45.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000008659,SUB00002622,CELL000167,,11.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000008660,SUB00001975,CELL000150,,9.0,MO,Dropped,False,switch,,Bad timestamp/duration
CALL0000008661,SUB00002480,CELL000152,,225.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000008663,SUB00000057,CELL000175,,96.0,MO,Failed,False,switch,,Bad timestamp/duration
CALL0000008669,SUB00002503,CELL000078,,329.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000008670,SUB00002266,CELL000140,,241.0,MT,Failed,False,switch,,Bad timestamp/duration
CALL0000008671,SUB00001270,CELL000186,,1.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000008672,SUB00002704,CELL000239,,1026.0,MO,Dropped,True,switch,,Bad timestamp/duration
CALL0000008673,SUB00001702,CELL000081,,127.0,MT,Completed,True,switch,,Bad timestamp/duration
CALL0000008674,SUB00004508,CELL000097,,46.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000008675,SUB00000697,CELL000252,,56.0,MO,Dropped,False,switch,,Bad timestamp/duration
CALL0000008677,SUB00001151,CELL000099,,58.0,MT,Completed,False,switch,,Bad timestamp/duration
CALL0000008679,SUB00004868,CELL000078,,2.0,MO,Completed,True,switch,,Bad timestamp/duration
CALL0000008683,SUB00001546,CELL000203,,158.0,MO,Dropped,True,switch,,Bad timestamp/duration
CALL0000008690,SUB00004876,CELL000252,,41.0,MO,Failed,False,switch,,Bad timestamp/duration
CALL0000008694,SUB00002906,CELL000061,,480.0,MT,Completed,False,switch,,Bad timestamp/duration
CALL0000008695,SUB00001183,CELL000099,,56.0,MT,Completed,True,switch,,Bad timestamp/duration
CALL0000008696,SUB00003227,CELL000024,,3.0,MO,Completed,True,switch,,Bad timestamp/duration
CALL0000008699,SUB00002533,CELL000230,,82.0,MT,Completed,True,switch,,Bad timestamp/duration
CALL0000008702,SUB00000568,CELL000236,,72.0,MO,Completed,True,switch,,Bad timestamp/duration
CALL0000008705,SUB00002660,CELL000027,,528.0,MT,Completed,False,switch,,Bad timestamp/duration
CALL0000008707,SUB00002428,CELL000061,,343.0,MO,Dropped,False,switch,,Bad timestamp/duration
CALL0000008708,SUB00001461,CELL000194,,252.0,MO,Dropped,True,switch,,Bad timestamp/duration
CALL0000008711,SUB00003640,CELL000170,,173.0,MO,Failed,False,switch,,Bad timestamp/duration
CALL0000008712,SUB00003806,CELL000184,,102.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000008713,SUB00002134,CELL000118,,76.0,MT,Failed,False,switch,,Bad timestamp/duration
CALL0000008714,SUB00000616,CELL000175,,259.0,MT,Completed,False,switch,,Bad timestamp/duration
CALL0000008715,SUB00000757,CELL000054,,246.0,MT,Failed,False,switch,,Bad timestamp/duration
CALL0000008716,SUB00001546,CELL000042,,139.0,MT,Completed,False,switch,,Bad timestamp/duration
CALL0000008718,SUB00000389,CELL000138,,211.0,MT,Dropped,False,switch,,Bad timestamp/duration
CALL0000008719,SUB00002782,CELL000146,,515.0,MO,Dropped,True,switch,,Bad timestamp/duration
CALL0000008720,SUB00004551,CELL000212,,275.0,MT,Completed,False,switch,,Bad timestamp/duration
CALL0000008723,SUB00001250,CELL000212,,159.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000008725,SUB00001607,CELL000080,,1.0,MO,Failed,True,switch,,Bad timestamp/duration
CALL0000008726,SUB00002100,CELL000186,,123.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000008727,SUB00004313,CELL000046,,167.0,MT,Failed,False,switch,,Bad timestamp/duration
CALL0000008730,SUB00003900,CELL000217,,190.0,MT,Completed,False,switch,,Bad timestamp/duration
CALL0000008731,SUB00001651,CELL000090,,38.0,MO,Completed,True,switch,,Bad timestamp/duration
CALL0000008736,SUB00000962,CELL000097,,609.0,MT,Failed,False,switch,,Bad timestamp/duration
CALL0000008738,SUB00002932,CELL000171,,214.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000008739,SUB00003890,CELL000183,,143.0,MO,Completed,True,switch,,Bad timestamp/duration
CALL0000008743,SUB00001310,CELL000047,,97.0,MT,Completed,False,switch,,Bad timestamp/duration
CALL0000008744,SUB00003997,CELL000084,,124.0,MT,Dropped,False,switch,,Bad timestamp/duration
CALL0000008745,SUB00004966,CELL000065,,198.0,MO,Completed,True,switch,,Bad timestamp/duration
CALL0000008746,SUB00001010,CELL000123,,8.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000008747,SUB00002574,CELL000113,,122.0,MT,Failed,True,switch,,Bad timestamp/duration
CALL0000008749,SUB00002237,CELL000150,,56.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000008751,SUB00001637,CELL000144,,900.0,MO,Completed,True,switch,,Bad timestamp/duration
CALL0000008752,SUB00001830,CELL000031,,73.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000008753,SUB00004847,CELL000252,,559.0,MO,Dropped,False,switch,,Bad timestamp/duration
CALL0000008756,SUB00003938,CELL000073,,101.0,MT,Completed,True,switch,,Bad timestamp/duration
CALL0000008758,SUB00001792,CELL000004,,283.0,MT,Completed,False,switch,,Bad timestamp/duration
CALL0000008759,SUB00004846,CELL000110,,265.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000008760,SUB00001975,CELL000226,,415.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000008761,SUB00000418,CELL000219,,252.0,MT,Completed,False,switch,,Bad timestamp/duration
CALL0000008762,SUB00001287,CELL000187,,1032.0,MT,Completed,False,switch,,Bad timestamp/duration
CALL0000008763,SUB00002578,CELL000025,,3.0,MT,Completed,False,switch,,Bad timestamp/duration
CALL0000008764,SUB_BAD,CELL000089,,224.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000008767,SUB00000466,CELL000104,,183.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000008769,SUB00000333,CELL000175,,101.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000008771,SUB00002709,CELL000087,,223.0,MT,Completed,False,switch,,Bad timestamp/duration
CALL0000008775,SUB00001701,CELL000039,,195.0,MO,Completed,True,switch,,Bad timestamp/duration
CALL0000008776,SUB00000562,CELL000054,,273.0,MO,Dropped,False,switch,,Bad timestamp/duration
CALL0000008777,SUB00001884,CELL000039,,51.0,MO,Dropped,False,switch,,Bad timestamp/duration
CALL0000008781,SUB00001367,CELL000235,,170.0,MO,Failed,False,switch,,Bad timestamp/duration
CALL0000008783,SUB00002990,CELL000057,,48.0,MT,Completed,False,switch,,Bad timestamp/duration
CALL0000008785,SUB00004548,CELL000127,,49.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000008786,SUB00000767,CELL000217,,47.0,MO,Dropped,False,switch,,Bad timestamp/duration
CALL0000008787,SUB00001335,CELL000241,,504.0,MT,Failed,True,switch,,Bad timestamp/duration
CALL0000008788,SUB00003233,CELL000208,,782.0,MO,Failed,True,switch,,Bad timestamp/duration
CALL0000008790,SUB00001330,CELL000047,,45.0,MT,Completed,False,switch,,Bad timestamp/duration
CALL0000008791,SUB00001586,CELL_BAD,,48.0,MT,Dropped,True,switch,,Bad timestamp/duration
CALL0000008792,SUB00003940,CELL000074,,14.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000008793,SUB00000152,CELL000226,,399.0,MO,Failed,False,switch,,Bad timestamp/duration
CALL0000008794,SUB00003396,CELL000010,,46.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000008795,SUB00003230,CELL000172,,45.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000008797,SUB00000537,CELL000244,,109.0,MT,Completed,False,switch,,Bad timestamp/duration
CALL0000008799,SUB00001903,CELL000097,,77.0,MT,Completed,False,switch,,Bad timestamp/duration
CALL0000008800,SUB00001623,CELL000229,,90.0,MT,Completed,False,switch,,Bad timestamp/duration
CALL0000008802,SUB00004804,CELL000251,,147.0,MT,Completed,False,switch,,Bad timestamp/duration
CALL0000008804,SUB00004651,CELL000099,,21.0,MT,Dropped,False,switch,,Bad timestamp/duration
CALL0000008805,SUB00001216,CELL000190,,113.0,MT,Completed,True,switch,,Bad timestamp/duration
CALL0000008807,SUB00001602,CELL000102,,20.0,MO,Dropped,False,switch,,Bad timestamp/duration
CALL0000008810,SUB00000210,CELL000234,,479.0,MO,Dropped,False,switch,,Bad timestamp/duration
CALL0000008811,SUB00004421,CELL000113,,244.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000008814,SUB00004182,CELL000014,,117.0,MO,Dropped,True,switch,,Bad timestamp/duration
CALL0000008816,SUB00002862,CELL000214,,42.0,MT,Completed,False,switch,,Bad timestamp/duration
CALL0000008818,SUB00001983,CELL000191,,97.0,MT,Completed,False,switch,,Bad timestamp/duration
CALL0000008822,SUB00004615,CELL000182,,173.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000008823,SUB00004910,CELL000068,,25.0,MT,Dropped,False,switch,,Bad timestamp/duration
CALL0000008824,SUB00003133,CELL000009,,142.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000008827,SUB00001714,CELL000026,,93.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000008828,SUB00000176,CELL000227,,16.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000008831,SUB00002462,CELL000076,,44.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000008833,SUB00001274,CELL000061,,103.0,MO,Completed,True,switch,,Bad timestamp/duration
CALL0000008839,SUB00004362,CELL000234,,18.0,MO,Completed,True,switch,,Bad timestamp/duration
CALL0000008840,SUB00000601,CELL000164,,28.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000008841,SUB00002506,CELL000049,,497.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000008843,SUB00003751,CELL000181,,146.0,MO,Dropped,False,switch,,Bad timestamp/duration
CALL0000008846,SUB00002939,CELL000060,,119.0,MO,Dropped,False,switch,,Bad timestamp/duration
CALL0000008848,SUB00003710,CELL000183,,643.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000008850,SUB00004833,CELL000137,,459.0,MO,Completed,True,switch,,Bad timestamp/duration
CALL0000008851,SUB00003854,CELL000016,,179.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000008852,SUB00000617,CELL000170,,75.0,MO,Failed,True,switch,,Bad timestamp/duration
CALL0000008853,SUB00002031,CELL000040,,819.0,MO,Completed,True,switch,,Bad timestamp/duration
CALL0000008857,SUB00001898,CELL000059,,148.0,MO,Dropped,False,switch,,Bad timestamp/duration
CALL0000008861,SUB00000582,CELL000132,,91.0,MT,Completed,False,switch,,Bad timestamp/duration
CALL0000008862,SUB00001984,CELL000066,,225.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000008863,SUB00003781,CELL000220,,254.0,MT,Dropped,True,switch,,Bad timestamp/duration
CALL0000008864,SUB00004677,CELL000114,,11.0,MT,Completed,False,switch,,Bad timestamp/duration
CALL0000008865,SUB00003172,CELL000002,,125.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000008867,SUB00003282,CELL000209,,124.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000008868,SUB00002533,CELL000063,,225.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000008869,SUB00000121,CELL000003,,295.0,MT,Completed,False,switch,,Bad timestamp/duration
CALL0000008870,SUB00000987,CELL000079,,1.0,MT,Dropped,True,switch,,Bad timestamp/duration
CALL0000008879,SUB00004297,CELL000082,,100.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000008880,SUB00004018,CELL000197,,189.0,MT,Completed,False,switch,,Bad timestamp/duration
CALL0000008881,SUB00002801,CELL000033,,528.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000008882,SUB00000849,CELL000152,,32.0,MT,Completed,True,switch,,Bad timestamp/duration
CALL0000008883,SUB00002565,CELL000204,,41.0,MT,Dropped,True,switch,,Bad timestamp/duration
CALL0000008884,SUB00000053,CELL000152,,1.0,MO,Dropped,False,switch,,Bad timestamp/duration
CALL0000008886,SUB00001959,CELL000075,,58.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000008888,SUB00000295,CELL000202,,120.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000008890,SUB00000336,CELL000047,,748.0,MT,Completed,False,switch,,Bad timestamp/duration
CALL0000008893,SUB00003134,CELL000077,,31.0,MO,Dropped,True,switch,,Bad timestamp/duration
CALL0000008894,SUB00003173,CELL000206,,498.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000008895,SUB00004277,CELL000222,,51.0,MO,Completed,True,switch,,Bad timestamp/duration
CALL0000008897,SUB00000917,CELL000058,,493.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000008899,SUB00002793,CELL000073,,101.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000008901,SUB00003647,CELL000080,,4.0,MT,Dropped,False,switch,,Bad timestamp/duration
CALL0000008907,SUB00003823,CELL000076,,63.0,MT,Dropped,False,switch,,Bad timestamp/duration
CALL0000008908,SUB00003007,CELL000182,,283.0,MO,Dropped,False,switch,,Bad timestamp/duration
CALL0000008911,SUB00004924,CELL000180,,501.0,MO,Dropped,True,switch,,Bad timestamp/duration
