online_order_id,customer_id,order_ts,fulfillment_type,fulfillment_store_id,order_status,device_type,_loaded_at_utc,_source_file
WEB00000633,CUST00001204,2026-05-02 10:19:15,Pickup,STR0011,Ready,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000634,CUST00001243,2026-05-21 16:55:22,Pickup,STR0015,delivered ,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000635,CUST00001654,2026-05-24 20:08:23,Ship to Home,STR0024,Delivered,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000636,CUST00001230,2026-04-21 05:24:37,Pickup,STR0008,delivered ,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000637,CUST00001021,2026-05-10 06:40:05,Ship to Home,STR0014,Shipped,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000638,CUST00000287,2026-04-21 23:08:33,Pickup,STR0012,Placed,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000639,CUST00001132,2026-04-14 06:45:23,Delivery,STR0016,Delivered,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000640,CUST00000034,2026-04-10 22:04:46,Delivery,STR0010,Ready,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000641,CUST00000770,2026-05-20 16:18:28,Pickup,STR0021,Shipped,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000642,CUST00000937,2026-05-22 05:04:21,Delivery,STR0006,Placed,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000643,CUST00001194,2026-05-16 22:48:46,Pickup,STR0020,Delivered,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000644,CUST00000278,2026-04-29 18:01:50,Delivery,STR0013,Shipped,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000645,CUST00000799,2026-04-29 02:24:42,Ship to Home,STR0008,Cancelled,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000646,CUST00000085,2026-05-13 00:41:37,Delivery,STR0010,Placed,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000647,CUST00000348,2026-04-21 11:35:13,Ship to Home,STR0008,Processing,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000648,CUST00001565,2026-04-04 05:26:07,Pickup,STR0019,Ready,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000649,CUST00001245,2026-04-20 05:39:01,Ship to Home,STR0008,Processing,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000650,CUST00000304,2026-05-15 11:45:57,Ship to Home,STR0009,Processing,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000651,CUST00001313,2026-05-19 17:47:17,Ship to Home,STR0014,Ready,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000652,CUST00001154,2026-04-09 14:01:16,Delivery,STR0025,Processing,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000653,CUST00001641,2026-05-05 08:08:40,Pickup,STR0014,Shipped,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000654,CUST00001709,2026-04-20 22:57:19,Pickup,STR0013,Shipped,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000655,CUST00000005,2026-04-21 11:33:10,Ship to Home,STR0004,Cancelled,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000656,CUST00001261,2026-05-12 23:04:58,Ship to Home,STR0019,Delivered,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000657,CUST00000318,2026-05-19 03:59:41,Pickup,STR0003,Ready,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000658,CUST00001058,2026-04-04 18:18:01,Pickup,STR0005,Ready,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000659,CUST00001035,2026-04-17 12:22:37,Pickup,STR0013,Shipped,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000660,CUST00000386,2026-05-15 04:11:40,Delivery,STR0012,Processing,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000661,CUST00001058,2026-05-19 03:21:12,Delivery,STR0013,Processing,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000662,CUST00000088,2026-05-23 19:16:51,Pickup,STR0003,Placed,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000663,CUST00001298,2026-05-30 21:18:12,Pickup,STR0015,Delivered,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000664,CUST00000102,2026-04-23 06:34:13,Ship to Home,STR0018,Cancelled,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000665,CUST00000751,2026-04-23 19:04:37,Delivery,STR0025,Processing,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000666,CUST00000944,2026-05-10 21:39:37,Ship to Home,STR0016,Placed,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000667,CUST00001795,2026-05-03 03:01:26,Pickup,STR0007,Cancelled,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000668,CUST00000927,2026-04-02 00:49:22,Pickup,STR0008,Delivered,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000669,CUST00001584,2026-04-10 03:58:49,Ship to Home,STR0016,Ready,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000670,CUST00000322,2026-04-18 03:51:37,Pickup,STR0011,Cancelled,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000671,CUST00001377,2026-05-09 17:00:52,Ship to Home,STR0021,Delivered,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000672,CUST00000702,2026-04-21 07:09:19,Pickup,STR0021,Shipped,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000673,CUST00001067,2026-04-10 10:48:49,Ship to Home,STR0021,Shipped,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000674,CUST00001115,2026-05-10 00:51:54,Delivery,STR0011,Cancelled,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000675,CUST00000075,2026-05-24 07:15:04,Delivery,STR0022,Processing,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000676,CUST00001375,2026-04-20 05:19:46,Pickup,STR0018,Ready,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000677,CUST00000700,2026-04-29 03:16:50,Pickup,STR0001,Shipped,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000678,CUST00000473,2026-04-19 09:11:41,Delivery,STR0007,Shipped,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000679,CUST00001795,2026-04-24 21:34:53,Pickup,STR0006,Delivered,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000680,CUST00000416,2026-05-04 17:46:15,Ship to Home,STR0007,Ready,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000681,CUST00001121,2026-05-20 01:04:46,Pickup,STR0024,Shipped,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000682,CUST00000398,2026-04-23 14:17:47,Delivery,STR0016,Processing,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000683,CUST00001649,2026-04-13 16:50:21,Ship to Home,STR0013,Delivered,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000684,CUST00001267,2026-04-15 06:26:34,Pickup,STR0004,Delivered,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000685,CUST00000622,2026-04-28 19:13:57,Pickup,STR0023,Cancelled,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000686,CUST00000178,2026-04-19 10:43:30,Ship to Home,STR0014,Delivered,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000687,CUST00001756,2026-05-12 18:25:09,Delivery,STR0007,Ready,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000688,CUST00001183,2026-04-04 03:08:42,Delivery,STR0007,Cancelled,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000689,CUST00001143,2026-05-28 22:22:57,Pickup,STR0022,delivered ,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000690,CUST00000689,2026-04-03 00:34:19,Ship to Home,STR0006,Shipped,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000691,CUST00001653,2026-05-11 22:51:38,Ship to Home,STR0019,Cancelled,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000692,CUST00000906,2026-05-06 12:45:55,Ship to Home,STR0020,Placed,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000693,CUST00000216,2026-04-26 09:18:56,Ship to Home,STR0025,Shipped,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000694,CUST00001200,2026-04-18 14:33:40,Delivery,STR0006,Ready,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000695,CUST00001557,2026-05-08 01:43:44,Pickup,STR0010,Shipped,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000696,CUST00000737,2026-05-26 10:50:01,Delivery,STR0003,Shipped,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000697,CUST00000326,2026-05-04 16:38:23,Delivery,STR0018,Shipped,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000698,CUST00001172,2026-05-09 10:08:02,Delivery,STR0003,Ready,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000699,CUST00000096,2026-04-29 00:31:02,Pickup,STR0015,Processing,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000700,CUST00001314,2026-05-31 08:48:43,Pickup,STR0012,delivered ,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000701,CUST00001799,2026-04-14 21:05:35,Pickup,STR0008,Ready,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000702,CUST00001132,2026-05-08 04:45:22,Pickup,STR0009,Ready,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000703,CUST00000906,2026-05-13 09:05:34,Ship to Home,STR0008,Ready,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000704,CUST00000104,2026-05-11 17:34:03,Ship to Home,STR0014,Placed,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000705,CUST00000648,2026-05-07 01:46:08,Ship to Home,STR0023,Shipped,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000706,CUST00001028,2026-05-04 09:16:00,Pickup,STR0007,delivered ,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000707,CUST00001416,2026-05-17 16:36:04,Ship to Home,STR0014,Processing,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000708,CUST00000248,2026-04-28 04:05:05,Delivery,STR0015,Cancelled,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000709,CUST00000854,2026-04-17 02:55:54,Delivery,STR0020,Cancelled,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000710,CUST00000490,2026-04-12 07:36:56,Pickup,STR0024,Shipped,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000711,CUST00000596,2026-05-12 21:39:06,Delivery,STR0014,Placed,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000712,CUST00000251,2026-04-01 21:25:10,Pickup,STR0018,Delivered,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000713,CUST00000209,2026-05-08 18:22:41,Ship to Home,STR0021,Delivered,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000714,CUST00000645,2026-05-26 11:27:45,Ship to Home,STR0019,Shipped,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000715,CUST00000516,2026-04-15 22:17:11,Delivery,STR0025,Ready,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000716,CUST00001113,2026-04-15 06:59:59,Delivery,STR0008,Delivered,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000717,CUST00001356,2026-05-19 18:30:56,Pickup,STR0011,Shipped,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000718,CUST00000295,2026-05-17 19:47:10,Delivery,STR0002,delivered ,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000719,CUST00001428,2026-04-20 17:40:23,Delivery,STR0023,Cancelled,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000720,CUST00000717,2026-04-05 08:23:01,Delivery,STR0005,Placed,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000721,CUST00001538,2026-04-28 16:21:50,Delivery,STR0019,Placed,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000722,CUST00001556,2026-05-07 21:23:09,Ship to Home,STR0014,Processing,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000723,CUST00001140,2026-04-08 09:10:08,Delivery,STR0011,Ready,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000724,CUST00000150,2026-05-31 07:26:30,Delivery,STR0002,Shipped,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000725,CUST00001774,2026-05-09 02:52:19,Delivery,STR0008,Ready,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000726,CUST00000804,2026-05-14 05:14:33,Ship to Home,STR0016,delivered ,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000727,CUST00000009,2026-05-05 01:52:21,Delivery,STR0002,Cancelled,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000728,CUST00000255,2026-05-21 07:27:31,Ship to Home,STR0007,Ready,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000729,CUST00000210,2026-04-02 23:55:22,Delivery,STR0018,Cancelled,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000730,CUST00001007,2026-05-05 05:19:30,Pickup,STR0018,delivered ,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000731,CUST00000346,2026-04-14 16:05:09,Delivery,STR0004,Ready,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000732,CUST00000918,2026-05-05 09:38:33,Pickup,STR0021,Shipped,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000733,CUST00000431,2026-04-29 23:29:18,Ship to Home,STR0004,Delivered,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000734,CUST00000428,2026-05-08 02:05:08,Ship to Home,STR0021,Cancelled,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000735,CUST00000147,2026-04-30 18:19:04,Ship to Home,STR0006,delivered ,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000736,CUST00000468,2026-04-09 01:58:23,Ship to Home,STR0015,Shipped,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000737,CUST00000899,2026-04-02 01:26:57,Ship to Home,STR0022,Ready,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000738,CUST00000774,2026-04-20 12:31:12,Pickup,STR0011,Placed,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000739,CUST00000703,2026-05-29 17:54:29,Pickup,STR0003,Shipped,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000740,CUST00000791,2026-04-27 12:28:03,Pickup,STR0021,Placed,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000741,CUST00001225,2026-05-18 06:04:36,Delivery,STR0001,Placed,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000742,CUST00000585,2026-05-09 12:48:29,Ship to Home,STR0025,Shipped,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000743,CUST00000489,2026-05-06 06:09:08,Pickup,STR0016,Cancelled,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000744,CUST00001208,2026-05-30 03:25:13,Ship to Home,STR0022,Placed,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000745,CUST00001633,2026-05-13 06:27:28,Delivery,STR0007,Ready,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000746,CUST00001691,2026-05-21 15:13:40,Ship to Home,STR0006,Shipped,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000747,CUST00001292,2026-05-18 00:42:43,Delivery,STR0011,Cancelled,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000748,CUST00000162,2026-04-29 17:05:35,Pickup,STR0004,delivered ,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000749,CUST00001388,2026-05-10 11:52:25,Delivery,STR0002,Processing,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000750,CUST00001453,2026-04-16 11:50:42,Pickup,STR0002,delivered ,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000751,CUST00001514,2026-04-29 11:08:29,Pickup,STR0019,Cancelled,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000752,CUST00001144,2026-04-19 13:04:45,Delivery,STR0007,Ready,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000753,CUST00001567,2026-05-08 12:24:34,Delivery,STR0005,delivered ,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000754,CUST00000764,2026-05-18 12:03:08,Pickup,STR0006,Shipped,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000755,CUST00001025,2026-05-29 01:43:31,Pickup,STR0013,Placed,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000756,CUST00000786,2026-04-04 14:00:55,Ship to Home,STR0022,Shipped,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000757,CUST00001189,2026-05-02 13:01:19,Pickup,STR0013,Delivered,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000758,CUST00001652,2026-05-19 17:53:01,Ship to Home,STR0012,Ready,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000759,CUST00001162,2026-04-29 17:06:30,Ship to Home,STR0021,Shipped,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000760,CUST00000374,2026-05-04 15:17:59,Delivery,STR0025,Cancelled,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000761,CUST00001396,2026-04-21 13:04:58,Delivery,STR0012,Shipped,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000762,CUST00000592,2026-05-11 00:55:04,Ship to Home,STR0019,Processing,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000763,CUST00000293,2026-05-19 01:35:33,Delivery,STR0023,Ready,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000764,CUST00000516,2026-04-28 21:53:57,Pickup,STR0025,Ready,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00000765,CUST00000006,2026-05-01 14:18:09,Pickup,STR0015,Placed,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
