transaction_id,account_id,card_id,merchant_id,transaction_ts,transaction_type,channel,direction,amount,currency,transaction_status,description,source_system,ingestion_batch_id,transaction_date
T00001715,A000159,CRD000122,M0050,2026-01-06 09:38:00,POS,Api,debit,262.29,USD,Pending,Cash Withdrawal,card_processor,BATCH_20260601_A,2026-01-06
T00001716,A000007,,,2026-05-16 16:14:00,ACH,Online,debit,204.0,USD,Posted,Cash Withdrawal,branch_teller,BATCH_20260601_A,2026-05-16
T00001717,A000158,,,2026-05-28 21:36:00,ACH,Online,debit,115.68,GBP,Posted,Cash Withdrawal,core_banking,BATCH_20260602_A,2026-05-28
T00001718,A000134,,,2026-04-17 18:04:00,ACH,Mobile,debit,26.08,GBP,Posted,Purchase,branch_teller,BATCH_20260602_A,2026-04-17
T00001719,A000200,,M0072,,REFUND,Api,credit,516.99,CAD,Pending,Cash Withdrawal,branch_teller,BATCH_20260602_A,
T00001720,A000147,,,2026-01-09 16:26:00,FEE,Atm,debit,31.27,INR,Posted,Transfer,mobile_app,BATCH_20260601_A,2026-01-09
T00001721,A000125,,,,INTEREST,Card,credit,601.46,USD,Reversed,Monthly Fee,card_processor,BATCH_20260601_A,
T00001722,A000206,,,,ATM,Mobile,debit,372.2,EUR,Pending,Transfer,mobile_app,BATCH_20260602_A,
T00001723,A000196,CRD000015,M0004,2026-04-14 10:04:00,POS,Mobile,debit,34.93,INR,Failed,Monthly Fee,mobile_app,BATCH_20260602_A,2026-04-14
T00001724,A000173,,,2026-01-27 07:47:00,INTEREST,Online,credit,681.45,CAD,Posted,Purchase,mobile_app,BATCH_20260602_A,2026-01-27
T00001725,A000037,,,,FEE,Mobile,debit,33.86,GBP,Posted,Monthly Fee,core_banking,BATCH_20260601_B,
T00001726,A000079,CRD000168,M0002,,POS,Online,debit,202.38,USD,Posted,Cash Withdrawal,mobile_app,BATCH_20260602_A,
T00001727,A000165,,,2026-05-22 08:03:00,ATM,Api,debit,1292.82,INR,Pending,Transfer,branch_teller,BATCH_20260601_A,2026-05-22
T00001728,A000027,CRD000046,M0074,2026-05-27 13:42:00,POS,Online,debit,48.35,INR,Posted,Monthly Fee,branch_teller,BATCH_20260601_A,2026-05-27
T00001729,A000102,CRD000178,M0055,,POS,Api,debit,100.21,EUR,Reversed,Bill Pay,card_processor,BATCH_20260602_A,
T00001730,A000004,,,,INTEREST,Api,credit,106.68,USD,Failed,Bill Pay,branch_teller,BATCH_20260601_A,
T00001731,A000040,,,2026-01-02 20:57:00,FEE,Mobile,debit,28.36,EUR,Posted,Monthly Fee,core_banking,BATCH_20260601_A,2026-01-02
T00001732,A000170,CRD000138,M0016,,POS,Card,debit,145.24,CAD,Posted,Bill Pay,card_processor,BATCH_20260602_A,
T00001733,A000105,,,,ATM,Online,debit,152.59,GBP,Posted,Transfer,core_banking,BATCH_20260601_B,
T00001734,A000176,,,,FEE,Online,debit,8.22,USD,Pending,Bill Pay,core_banking,BATCH_20260601_A,
T00001735,A000135,,,2026-04-16 23:33:00,INTEREST,Api,credit,69.57,USD,Failed,Purchase,branch_teller,BATCH_20260601_A,2026-04-16
T00001736,A000034,,,2026-03-28 15:55:00,PAYROLL,Atm,credit,506.31,EUR,Failed,Purchase,mobile_app,BATCH_20260601_B,2026-03-28
T00001737,A000203,,M0035,2026-01-12 07:51:00,POS,Branch,debit,26.17,USD,Pending,Transfer,core_banking,BATCH_20260601_A,2026-01-12
T00001738,A000143,CRD000047,M0026,,POS,Atm,debit,339.24,GBP,Posted,Purchase,card_processor,BATCH_20260601_A,
T00001739,A000001,,,2026-05-17 15:12:00,WIRE,Online,debit,500.7,CAD,Pending,Cash Withdrawal,branch_teller,BATCH_20260601_B,2026-05-17
T00001740,A000166,,M0019,,REFUND,Atm,credit,365.46,USD,Failed,Monthly Fee,mobile_app,BATCH_20260601_A,
T00001741,A000164,CRD000018,M0017,2026-01-31 16:26:00,POS,Api,debit,299.9,CAD,Reversed,Cash Withdrawal,branch_teller,BATCH_20260602_A,2026-01-31
T00001742,A000019,,,2026-03-21 16:20:00,WIRE,Branch,debit,1695.9900000000002,INR,Pending,Cash Withdrawal,branch_teller,BATCH_20260601_B,2026-03-21
T00001743,A000026,,,2026-03-29 02:21:00,WIRE,Api,debit,453.3,EUR,Posted,Bill Pay,mobile_app,BATCH_20260601_A,2026-03-29
T00001744,A000126,,,,ATM,Branch,debit,170.77,GBP,Posted,Transfer,core_banking,BATCH_20260601_B,
T00001745,A000002,,M0024,,REFUND,Atm,credit,507.07,EUR,Posted,Direct Deposit,mobile_app,BATCH_20260602_A,
T00001746,A000076,,,,ATM,Card,debit,193.21,GBP,Posted,Bill Pay,core_banking,BATCH_20260601_A,
T00001747,A000167,CRD000096,M0071,,POS,Api,debit,285.63,USD,Failed,Purchase,branch_teller,BATCH_20260602_A,
T00001748,A000171,,M0073,,REFUND,Atm,credit,333.48,INR,Posted,Cash Withdrawal,core_banking,BATCH_20260601_B,
T00001749,A000156,CRD000081,M0045,2026-02-03 07:57:00,POS,Api,debit,20.2,USD,Failed,Monthly Fee,core_banking,BATCH_20260602_A,2026-02-03
T00001750,A000178,,,2026-04-09 11:04:00,WIRE,Atm,debit,471.25,USD,Reversed,Bill Pay,branch_teller,BATCH_20260601_A,2026-04-09
T00001751,A000110,,,,ATM,Online,debit,209.92,CAD,Posted,Cash Withdrawal,branch_teller,BATCH_20260602_A,
T00001752,A000114,,,2026-05-05 09:04:00,WIRE,Online,debit,76.39999999999999,INR,Failed,Monthly Fee,card_processor,BATCH_20260602_A,2026-05-05
T00001753,A000087,CRD000135,M0018,2026-01-17 14:20:00,POS,Mobile,debit,229.69,CAD,Reversed,Bill Pay,card_processor,BATCH_20260601_B,2026-01-17
T00001754,A000095,,,,WIRE,Online,debit,4106.88,GBP,Failed,Direct Deposit,core_banking,BATCH_20260601_A,
T00001755,A000032,,,2026-05-07 07:23:00,ATM,Card,debit,38.95,GBP,Posted,Purchase,branch_teller,BATCH_20260601_A,2026-05-07
T00001756,A000016,,,,INTEREST,Branch,credit,19.57,INR,Posted,Cash Withdrawal,card_processor,BATCH_20260602_A,
T00001757,A000161,,,,ATM,Online,debit,243.37,USD,Reversed,Bill Pay,mobile_app,BATCH_20260601_B,
T00001758,A000203,,,2026-05-06 14:36:00,PAYROLL,Online,credit,452.16,USD,Posted,Purchase,core_banking,BATCH_20260601_B,2026-05-06
T00001759,A000040,CRD000005,M0058,,POS,Api,debit,60.14,EUR,Pending,Cash Withdrawal,branch_teller,BATCH_20260601_B,
T00001760,A000189,,,2026-04-26 17:23:00,ATM,Card,debit,94.31,CAD,Failed,Direct Deposit,core_banking,BATCH_20260602_A,2026-04-26
T00001761,A000007,,,,ATM,Mobile,debit,144.9,CAD,Posted,Transfer,core_banking,BATCH_20260601_B,
T00001762,A000148,,,2026-03-25 01:11:00,ACH,Online,debit,102.53,EUR,Failed,Bill Pay,card_processor,BATCH_20260601_A,2026-03-25
T00001763,A000076,,,2026-04-11 12:44:00,ACH,Mobile,debit,231.99,GBP,Reversed,Cash Withdrawal,branch_teller,BATCH_20260602_A,2026-04-11
T00001764,A000084,CRD000155,M0058,2026-04-29 05:16:00,POS,Api,debit,108.51,CAD,Reversed,Bill Pay,core_banking,BATCH_20260602_A,2026-04-29
T00001765,A000099,,M0059,2026-05-21 06:38:00,POS,Online,debit,476.01,USD,Posted,Bill Pay,core_banking,BATCH_20260602_A,2026-05-21
T00001766,A000140,,,,FEE,Online,debit,38.02,CAD,Posted,Cash Withdrawal,mobile_app,BATCH_20260601_B,
T00001767,A000088,,M0079,2026-01-26 22:44:00,REFUND,Card,credit,231.02,CAD,Failed,Cash Withdrawal,branch_teller,BATCH_20260601_A,2026-01-26
T00001768,A000188,CRD000047,M0023,,POS,Online,debit,66.81,GBP,Posted,Monthly Fee,card_processor,BATCH_20260601_A,
T00001769,A000196,,M0063,2026-01-08 01:03:00,REFUND,Mobile,credit,184.86,CAD,Reversed,Monthly Fee,core_banking,BATCH_20260601_B,2026-01-08
T00001770,A000145,,,2026-04-08 10:54:00,ACH,Branch,debit,187.94,CAD,Pending,Direct Deposit,branch_teller,BATCH_20260602_A,2026-04-08
T00001771,A000195,CRD000003,M0037,,POS,Online,debit,132.67,EUR,Posted,Transfer,branch_teller,BATCH_20260602_A,
T00001772,A000209,,,2026-03-19 11:20:00,ATM,Card,debit,76.54,USD,Posted,Purchase,mobile_app,BATCH_20260601_A,2026-03-19
T00001773,A999999,CRD000128,M0008,2026-03-01 19:24:00,POS,Mobile,debit,354.04,USD,Posted,Bill Pay,card_processor,BATCH_20260601_B,2026-03-01
T00001774,A000106,,,,WIRE,Online,debit,1643.4,USD,Pending,Bill Pay,core_banking,BATCH_20260602_A,
T00001775,A000105,,,,WIRE,Mobile,debit,1221.6,GBP,Pending,Transfer,card_processor,BATCH_20260602_A,
T00001776,A000136,,,2026-04-26 14:47:00,ATM,Card,debit,162.36,CAD,Failed,Purchase,mobile_app,BATCH_20260602_A,2026-04-26
T00001777,A000067,CRD000087,M0009,2026-03-21 06:29:00,POS,Card,debit,205.19,EUR,Pending,Monthly Fee,mobile_app,BATCH_20260601_A,2026-03-21
T00001778,A000202,CRD000001,M0058,,POS,Mobile,debit,-62.94,INR,Pending,Purchase,branch_teller,BATCH_20260602_A,
T00001779,A000098,CRD000110,M0025,2026-01-01 05:32:00,POS,Atm,debit,205.25,INR,Posted,Transfer,branch_teller,BATCH_20260602_A,2026-01-01
T00001780,A000112,,,2026-05-05 06:39:00,FEE,Branch,debit,28.03,GBP,Posted,Transfer,branch_teller,BATCH_20260601_A,2026-05-05
T00001781,A000133,,,,ACH,Online,debit,536.15,INR,Failed,Monthly Fee,card_processor,BATCH_20260602_A,
T00001782,A000147,,,2026-04-22 05:22:00,PAYROLL,Online,credit,14.49,INR,Posted,Monthly Fee,card_processor,BATCH_20260601_A,2026-04-22
T00001783,A000101,,,,WIRE,Api,debit,609.25,INR,Pending,Monthly Fee,card_processor,BATCH_20260602_A,
T00001784,A000218,,,2026-02-25 21:32:00,ACH,Branch,debit,900.2,GBP,Pending,Purchase,branch_teller,BATCH_20260601_A,2026-02-25
T00001785,A000220,,,2026-01-24 02:34:00,PAYROLL,Branch,credit,685.55,USD,Posted,Direct Deposit,card_processor,BATCH_20260601_A,2026-01-24
T00001786,A000086,,,,ATM,Atm,debit,70.59,EUR,Pending,Direct Deposit,card_processor,BATCH_20260601_B,
T00001787,A000059,,,2026-04-25 21:36:00,WIRE,Online,debit,1289.5500000000002,CAD,Failed,Transfer,mobile_app,BATCH_20260601_B,2026-04-25
T00001788,A000195,CRD000156,M0037,,POS,Online,debit,420.83,INR,Pending,Transfer,card_processor,BATCH_20260601_B,
T00001789,A000060,CRD000082,M0072,,POS,Atm,debit,661.67,USD,Reversed,Direct Deposit,mobile_app,BATCH_20260602_A,
T00001790,A000197,CRD000064,M0009,2026-02-15 00:12:00,POS,Card,debit,321.43,USD,Posted,Transfer,mobile_app,BATCH_20260602_A,2026-02-15
T00001791,A000169,,,,PAYROLL,Branch,credit,40.35,GBP,Posted,Transfer,mobile_app,BATCH_20260601_A,
T00001792,A000138,,,2026-05-06 05:24:00,FEE,Mobile,debit,7.77,EUR,Reversed,Monthly Fee,core_banking,BATCH_20260602_A,2026-05-06
T00001793,A000052,,,2026-01-27 21:22:00,ATM,Branch,debit,28.14,USD,Reversed,Bill Pay,branch_teller,BATCH_20260601_B,2026-01-27
T00001794,A000109,,,,PAYROLL,Mobile,credit,184.78,INR,Posted,Purchase,branch_teller,BATCH_20260601_A,
T00001795,A000185,,,,FEE,Online,debit,15.89,USD,Posted,Monthly Fee,mobile_app,BATCH_20260601_B,
T00001796,A000136,,,2026-01-21 23:39:00,ACH,Branch,debit,18.08,CAD,Posted,Bill Pay,core_banking,BATCH_20260601_A,2026-01-21
T00001797,A000092,CRD000091,M0046,,POS,Online,debit,105.63,INR,Failed,Purchase,card_processor,BATCH_20260601_B,
T00001798,A000025,,,2026-02-13 03:04:00,FEE,Atm,debit,5.1,CAD,Posted,Purchase,branch_teller,BATCH_20260602_A,2026-02-13
T00001799,A000126,,,,PAYROLL,Mobile,credit,59.62,GBP,Posted,Cash Withdrawal,core_banking,BATCH_20260602_A,
T00001800,A000023,CRD000137,M0029,2026-02-27 14:15:00,POS,Api,debit,233.23,CAD,Failed,Transfer,core_banking,BATCH_20260601_A,2026-02-27
T00001801,A000136,,,2026-01-10 19:03:00,ATM,Mobile,debit,481.33,USD,Failed,Transfer,mobile_app,BATCH_20260602_A,2026-01-10
T00001802,A999999,,M0037,2026-05-27 12:05:00,REFUND,Online,credit,219.79,CAD,Posted,Direct Deposit,card_processor,BATCH_20260601_A,2026-05-27
T00001803,A000164,CRD000102,M0042,2026-03-26 05:05:00,POS,Branch,debit,107.88,EUR,Posted,Monthly Fee,branch_teller,BATCH_20260601_A,2026-03-26
T00001804,A000198,,,,PAYROLL,Online,credit,326.81,GBP,Reversed,Cash Withdrawal,branch_teller,BATCH_20260602_A,
T00001805,A000080,CRD000144,M0045,2026-04-06 09:47:00,POS,Atm,debit,652.87,GBP,Pending,Transfer,core_banking,BATCH_20260601_B,2026-04-06
T00001806,A000094,,,2026-03-30 00:52:00,ATM,Online,debit,135.36,INR,Posted,Purchase,core_banking,BATCH_20260602_A,2026-03-30
T00001807,A000160,,,,PAYROLL,Online,credit,75.34,INR,Posted,Transfer,mobile_app,BATCH_20260602_A,
T00001808,A000016,,,,WIRE,Atm,debit,553.6800000000001,CAD,Posted,Bill Pay,card_processor,BATCH_20260601_B,
T00001809,A000117,CRD000171,M0064,2026-01-02 22:05:00,POS,Mobile,debit,406.9,EUR,Posted,Transfer,branch_teller,BATCH_20260602_A,2026-01-02
T00001810,A000137,,,,PAYROLL,Online,credit,197.04,CAD,Pending,Monthly Fee,branch_teller,BATCH_20260601_B,
T00001811,A000081,CRD000154,M0011,2026-01-21 12:37:00,POS,Mobile,debit,138.98,CAD,Pending,Monthly Fee,mobile_app,BATCH_20260601_B,2026-01-21
T00001812,A000106,,,,ACH,Atm,debit,109.91,GBP,Pending,Bill Pay,mobile_app,BATCH_20260601_A,
T00001813,A000112,,M0030,2026-02-26 11:23:00,REFUND,Branch,credit,126.38,GBP,Failed,Monthly Fee,branch_teller,BATCH_20260601_A,2026-02-26
T00001814,A000156,CRD000089,M0031,,POS,Api,debit,268.98,CAD,Pending,Transfer,branch_teller,BATCH_20260601_B,
T00001815,A000095,CRD000026,M0014,,POS,Card,debit,804.03,INR,Reversed,Purchase,core_banking,BATCH_20260601_A,
T00001816,A000031,,M0072,,REFUND,Mobile,credit,54.05,INR,Posted,Bill Pay,card_processor,BATCH_20260601_B,
T00001817,A000022,,,2026-05-14 14:07:00,FEE,Api,debit,36.56,USD,Posted,Bill Pay,branch_teller,BATCH_20260602_A,2026-05-14
T00001818,A000141,CRD000100,M0052,,POS,Card,debit,83.56,INR,Posted,Transfer,mobile_app,BATCH_20260602_A,
T00001819,A000195,,,2026-03-05 05:20:00,ATM,Api,debit,124.84,EUR,Posted,Cash Withdrawal,branch_teller,BATCH_20260601_B,2026-03-05
T00001820,A000047,CRD000045,M0069,,POS,Card,debit,703.6,USD,Pending,Bill Pay,branch_teller,BATCH_20260602_A,
T00001821,A000052,,,,FEE,Atm,debit,38.82,USD,Posted,Purchase,mobile_app,BATCH_20260602_A,
T00001822,A000056,CRD000002,M0032,,POS,Branch,debit,254.52,EUR,Posted,Purchase,card_processor,BATCH_20260601_A,
T00001823,A000114,CRD000125,M0016,2026-02-12 22:51:00,POS,Online,debit,848.0,INR,Pending,Monthly Fee,branch_teller,BATCH_20260601_B,2026-02-12
T00001824,A000141,,,2026-05-13 22:59:00,PAYROLL,Online,credit,388.06,INR,Posted,Transfer,card_processor,BATCH_20260601_B,2026-05-13
T00001825,A000059,,,2026-01-31 13:17:00,ACH,Atm,debit,86.12,GBP,Posted,Bill Pay,branch_teller,BATCH_20260601_B,2026-01-31
T00001826,A000187,,,,PAYROLL,Online,credit,46.34,CAD,Posted,Transfer,core_banking,BATCH_20260602_A,
T00001827,A000057,CRD000160,M0064,2026-05-31 19:39:00,POS,Online,debit,276.2,GBP,Posted,Direct Deposit,mobile_app,BATCH_20260601_B,2026-05-31
T00001828,A000122,,,2026-02-22 18:22:00,FEE,Online,debit,40.72,USD,Reversed,Transfer,mobile_app,BATCH_20260601_B,2026-02-22
T00001829,A000161,,,2026-01-31 11:04:00,ACH,Card,debit,319.19,USD,Posted,Bill Pay,card_processor,BATCH_20260602_A,2026-01-31
T00001830,A000045,,,2026-05-20 19:01:00,WIRE,Online,debit,586.89,INR,Posted,Bill Pay,core_banking,BATCH_20260601_B,2026-05-20
T00001831,A000167,,,,INTEREST,Mobile,credit,529.34,USD,Posted,Purchase,branch_teller,BATCH_20260601_A,
T00001832,A000051,,,2026-04-28 19:04:00,WIRE,Online,debit,5173.84,INR,Failed,Monthly Fee,branch_teller,BATCH_20260601_A,2026-04-28
T00001833,A000069,,,2026-02-26 22:47:00,ACH,Card,debit,966.31,EUR,Failed,Purchase,mobile_app,BATCH_20260601_A,2026-02-26
T00001834,A000040,,,2026-02-18 13:04:00,ACH,Online,debit,172.42,EUR,Failed,Bill Pay,card_processor,BATCH_20260602_A,2026-02-18
T00001835,A000157,CRD000076,M0015,2026-03-20 08:58:00,POS,Mobile,debit,583.23,USD,Posted,Cash Withdrawal,mobile_app,BATCH_20260601_A,2026-03-20
T00001836,A000102,CRD000154,M0070,,POS,Branch,debit,1025.34,EUR,Posted,Cash Withdrawal,core_banking,BATCH_20260602_A,
T00001837,A000028,,,,ATM,Online,debit,65.7,CAD,Posted,Monthly Fee,branch_teller,BATCH_20260601_A,
T00001838,A000125,,,2026-03-03 14:33:00,WIRE,Atm,debit,3022.16,USD,Posted,Bill Pay,branch_teller,BATCH_20260602_A,2026-03-03
T00001839,A000003,,,,FEE,Card,debit,16.66,EUR,Failed,Cash Withdrawal,core_banking,BATCH_20260601_B,
T00001840,A000117,,,,PAYROLL,Branch,credit,499.09,EUR,Pending,Bill Pay,core_banking,BATCH_20260602_A,
T00001841,A000212,CRD000104,M0007,2026-05-22 10:17:00,POS,Branch,debit,144.06,CAD,Posted,Monthly Fee,mobile_app,BATCH_20260601_A,2026-05-22
T00001842,A000052,CRD000099,M0065,2026-04-27 20:19:00,POS,Mobile,debit,106.8,USD,Posted,Direct Deposit,core_banking,BATCH_20260602_A,2026-04-27
T00001843,A000164,,,,PAYROLL,Online,credit,314.27,EUR,Posted,Purchase,mobile_app,BATCH_20260601_A,
T00001844,A000034,CRD000001,M0003,2026-01-09 10:32:00,POS,Online,debit,209.54,EUR,Failed,Transfer,card_processor,BATCH_20260602_A,2026-01-09
T00001845,A000164,CRD000003,M0064,,POS,Online,debit,44.67,EUR,Pending,Monthly Fee,card_processor,BATCH_20260602_A,
T00001846,A000098,,,2026-02-20 00:41:00,ACH,Mobile,debit,49.7,INR,Failed,Monthly Fee,mobile_app,BATCH_20260601_B,2026-02-20
T00001847,A000054,,,2026-02-14 20:53:00,WIRE,Branch,debit,209.25,GBP,Reversed,Monthly Fee,core_banking,BATCH_20260601_A,2026-02-14
T00001848,A000080,,,,ATM,Online,debit,557.99,GBP,Posted,Purchase,card_processor,BATCH_20260602_A,
T00001849,A000014,,,2026-01-12 23:23:00,ATM,Api,debit,226.84,GBP,Pending,Monthly Fee,core_banking,BATCH_20260601_B,2026-01-12
T00001850,A000206,,,2026-03-31 04:52:00,FEE,Api,debit,44.46,EUR,Failed,Cash Withdrawal,card_processor,BATCH_20260602_A,2026-03-31
T00001851,A000088,,M0074,2026-05-28 12:41:00,REFUND,Atm,credit,191.93,CAD,Posted,Monthly Fee,mobile_app,BATCH_20260601_A,2026-05-28
T00001852,A000090,,M0077,2026-03-28 08:13:00,REFUND,Card,credit,163.1,GBP,Failed,Bill Pay,mobile_app,BATCH_20260601_B,2026-03-28
T00001853,A000003,,,2026-01-27 04:03:00,WIRE,Api,debit,1072.4,EUR,Posted,Transfer,card_processor,BATCH_20260601_A,2026-01-27
T00001854,A000083,CRD000082,M0013,,POS,Mobile,debit,360.35,EUR,Posted,Monthly Fee,mobile_app,BATCH_20260601_A,
T00001855,A000087,CRD000075,M0010,2026-01-14 04:43:00,POS,Atm,debit,396.94,CAD,Posted,Cash Withdrawal,core_banking,BATCH_20260601_B,2026-01-14
T00001856,A000186,,,2026-02-10 00:08:00,ATM,Online,debit,245.22,INR,Reversed,Monthly Fee,mobile_app,BATCH_20260602_A,2026-02-10
T00001857,A000158,,,,INTEREST,Online,credit,380.39,GBP,Reversed,Transfer,mobile_app,BATCH_20260602_A,
T00001858,A000154,,,,INTEREST,Online,credit,6.26,GBP,Posted,Transfer,branch_teller,BATCH_20260602_A,
T00001859,A000102,,,2026-05-25 21:02:00,WIRE,Mobile,debit,68.94999999999999,EUR,Failed,Cash Withdrawal,card_processor,BATCH_20260601_A,2026-05-25
T00001860,A000118,,,2026-03-26 16:26:00,PAYROLL,Online,credit,202.96,INR,Posted,Purchase,mobile_app,BATCH_20260602_A,2026-03-26
T00001861,A000050,CRD000155,M0055,2026-03-19 12:01:00,POS,Api,debit,211.62,EUR,Posted,Monthly Fee,branch_teller,BATCH_20260601_B,2026-03-19
T00001862,A000209,CRD000105,M0022,2026-03-25 18:25:00,POS,Mobile,debit,5.72,USD,Posted,Cash Withdrawal,core_banking,BATCH_20260601_A,2026-03-25
T00001863,A000002,,,,PAYROLL,Online,credit,12.56,EUR,Reversed,Transfer,mobile_app,BATCH_20260601_B,
T00001864,A000085,,,,WIRE,Api,debit,656.8000000000001,GBP,Posted,Purchase,card_processor,BATCH_20260601_B,
T00001865,A000177,CRD000087,M0025,,POS,Api,debit,107.57,USD,Pending,Transfer,core_banking,BATCH_20260601_B,
T00001866,A000124,,M0038,,REFUND,Card,credit,156.01,CAD,Reversed,Monthly Fee,mobile_app,BATCH_20260601_B,
T00001867,A000144,,,2026-01-13 21:15:00,ATM,Atm,debit,415.54,USD,Failed,Purchase,mobile_app,BATCH_20260602_A,2026-01-13
T00001868,A000187,,,2026-02-19 13:13:00,WIRE,Mobile,debit,569.52,CAD,Posted,Bill Pay,mobile_app,BATCH_20260601_B,2026-02-19
T00001869,A000041,,,,WIRE,Mobile,debit,4893.7,EUR,Posted,Cash Withdrawal,mobile_app,BATCH_20260601_B,
T00001870,A000152,,,2026-02-26 19:47:00,ATM,Card,debit,377.08,EUR,Reversed,Direct Deposit,branch_teller,BATCH_20260602_A,2026-02-26
T00001871,A000014,,,2026-05-05 16:49:00,PAYROLL,Api,credit,84.35,GBP,Pending,Bill Pay,mobile_app,BATCH_20260601_A,2026-05-05
T00001872,A000190,,,,ATM,Api,debit,259.99,INR,Posted,Transfer,core_banking,BATCH_20260601_A,
T00001873,A000200,CRD000051,M0010,2026-02-23 20:26:00,POS,Atm,debit,165.92,CAD,Posted,Bill Pay,card_processor,BATCH_20260601_A,2026-02-23
T00001874,A000007,CRD000010,M0039,,POS,Api,debit,176.19,USD,Posted,Transfer,branch_teller,BATCH_20260602_A,
T00001875,A000038,,,2026-02-11 20:29:00,PAYROLL,Online,credit,650.86,CAD,Pending,Purchase,mobile_app,BATCH_20260602_A,2026-02-11
T00001876,A000012,,,,FEE,Online,debit,14.1,EUR,Posted,Transfer,core_banking,BATCH_20260602_A,
T00001877,A000201,,,,ACH,Online,debit,84.79,USD,Posted,Bill Pay,card_processor,BATCH_20260601_A,
T00001878,A000171,,,,ACH,Online,debit,416.85,INR,Posted,Direct Deposit,card_processor,BATCH_20260602_A,
T00001879,A000105,,M0005,2026-02-17 06:25:00,REFUND,Online,credit,301.45,GBP,Pending,Purchase,card_processor,BATCH_20260602_A,2026-02-17
T00001880,A000050,CRD000062,M0029,,POS,Atm,debit,48.15,EUR,Posted,Purchase,core_banking,BATCH_20260602_A,
T00001881,A000198,,,,FEE,Online,debit,16.88,GBP,Failed,Cash Withdrawal,core_banking,BATCH_20260601_B,
T00001882,A000006,CRD000119,M0045,2026-02-08 07:50:00,POS,Atm,debit,59.9,EUR,Posted,Cash Withdrawal,card_processor,BATCH_20260601_B,2026-02-08
T00001883,A000103,,,2026-04-05 18:14:00,ATM,Card,debit,576.96,CAD,Pending,Bill Pay,core_banking,BATCH_20260602_A,2026-04-05
T00001884,A000170,,,2026-05-15 07:20:00,WIRE,Online,debit,2071.08,USD,Posted,Cash Withdrawal,card_processor,BATCH_20260601_B,2026-05-15
T00001885,A000139,,,2026-01-01 20:25:00,ATM,Mobile,debit,94.29,EUR,Posted,Monthly Fee,core_banking,BATCH_20260601_A,2026-01-01
T00001886,A000188,CRD000015,M0042,2026-05-04 03:47:00,POS,Online,debit,268.9,GBP,Posted,Direct Deposit,branch_teller,BATCH_20260601_A,2026-05-04
T00001887,A000123,,,2026-05-05 05:31:00,PAYROLL,Atm,credit,21.75,CAD,Posted,Direct Deposit,mobile_app,BATCH_20260601_B,2026-05-05
T00001888,A000094,,,,ACH,Online,debit,52.8,EUR,Reversed,Bill Pay,card_processor,BATCH_20260601_A,
T00001889,A000007,,,2026-01-25 20:53:00,PAYROLL,Atm,credit,574.06,USD,Reversed,Purchase,card_processor,BATCH_20260601_B,2026-01-25
T00001890,A000163,,M0005,2026-02-24 20:25:00,REFUND,Online,credit,139.22,CAD,Failed,Bill Pay,branch_teller,BATCH_20260601_A,2026-02-24
T00001891,A000077,,,,ACH,Online,debit,89.74,INR,Posted,Cash Withdrawal,mobile_app,BATCH_20260601_A,
T00001892,A000066,,M0046,2026-02-13 03:40:00,REFUND,Card,credit,26.36,CAD,Posted,Transfer,mobile_app,BATCH_20260601_B,2026-02-13
T00001893,A000152,,,2026-03-03 02:59:00,FEE,Card,debit,9.93,EUR,Posted,Direct Deposit,core_banking,BATCH_20260601_A,2026-03-03
T00001894,A000115,,,2026-05-30 15:50:00,WIRE,Online,debit,163.64999999999998,INR,Posted,Purchase,core_banking,BATCH_20260601_B,2026-05-30
T00001895,A000024,CRD000044,M0004,,POS,Api,debit,327.0,USD,Posted,Monthly Fee,mobile_app,BATCH_20260601_A,
T00001896,A000155,,,2026-05-03 05:57:00,ACH,Online,debit,89.68,CAD,Pending,Bill Pay,mobile_app,BATCH_20260601_B,2026-05-03
