transaction_id,store_id,register_id,associate_id,customer_id,transaction_ts,transaction_type,sales_channel,receipt_status,batch_id,transaction_date
TXN000000817,STR0024,REG011,ASC000108,CUST00000516,,SALE,Store,Suspended,POS_B,
TXN000000818,STR0008,REG024,ASC000298,CUST00001612,2026-05-17 01:44:00,SALE,Store,Completed,POS_C,2026-05-17
TXN000000819,STR0025,REG005,ASC000453,CUST00001715,2026-04-19 12:50:00,VOID,Store,Completed,POS_B,2026-04-19
TXN000000820,STR0003,REG020,ASC000481,CUST00001478,,SALE,Store,Suspended,POS_B,
TXN000000821,STR0014,REG015,ASC000381,CUST00000147,,SALE,Store,Completed,POS_A,
TXN000000822,STR0022,REG014,ASC000443,CUST00000718,,SALE,Pickup,Voided,POS_C,
TXN000000823,STR0006,REG009,ASC000034,,2026-04-16 17:21:00,VOID,Store,Completed,POS_A,2026-04-16
TXN000000824,STR0010,REG005,ASC000396,CUST00000321,,SALE,Pickup,Suspended,POS_A,
TXN000000825,STR0009,REG005,ASC000155,CUST00001063,,SALE,Store,Completed,POS_A,
TXN000000826,STR0016,REG011,ASC000217,CUST00000787,,VOID,Store,Completed,POS_A,
TXN000000827,STR0003,REG016,ASC000261,CUST00001311,2026-04-20 04:50:00,SALE,Store,Completed,POS_A,2026-04-20
TXN000000828,STR0020,REG018,ASC000189,CUST00000641,2026-04-15 09:52:00,VOID,Store,Completed,POS_B,2026-04-15
TXN000000829,STR0022,REG004,ASC000251,CUST00000290,2026-05-25 10:53:00,SALE,Pickup,Completed,POS_B,2026-05-25
TXN000000830,STR0003,REG023,ASC000346,,2026-05-26 01:04:00,SALE,Pickup,Voided,POS_A,2026-05-26
TXN000000831,STR0008,REG017,ASC000395,CUST00001422,,SALE,Store,Completed,POS_C,
TXN000000832,STR0009,REG009,ASC000245,CUST00000658,,SALE,Store,Suspended,POS_A,
TXN000000833,STR0020,REG013,ASC000099,CUST00000211,2026-05-30 00:48:00,SALE,Store,Completed,POS_A,2026-05-30
TXN000000834,STR0015,REG020,ASC000274,,2026-04-25 23:45:00,SALE,Pickup,Voided,POS_A,2026-04-25
TXN000000835,STR0024,REG015,ASC000225,CUST00000550,2026-04-04 07:44:00,SALE,Store,Suspended,POS_C,2026-04-04
TXN000000836,STR0011,REG027,ASC000314,,2026-05-05 04:36:00,SALE,Store,Voided,POS_B,2026-05-05
TXN000000837,STR0015,REG018,ASC000020,CUST00000924,,SALE,Store,Completed,POS_A,
TXN000000838,STR0018,REG017,ASC000017,,2026-04-12 02:15:00,SALE,Pickup,Completed,POS_B,2026-04-12
TXN000000839,STR0002,REG003,ASC000011,CUST00001724,,SALE,Store,Completed,POS_C,
TXN000000840,STR0021,REG018,ASC000210,CUST00001554,,VOID,Pickup,Voided,POS_B,
TXN000000841,STR0017,REG024,ASC000330,CUST00000565,,SALE,Pickup,Completed,POS_C,
TXN000000842,STR0018,REG006,ASC000036,,2026-04-15 17:50:00,SALE,Pickup,Completed,POS_A,2026-04-15
TXN000000843,STR0019,REG009,ASC000013,,2026-05-08 23:45:00,SALE,Store,Completed,POS_B,2026-05-08
TXN000000844,STR0006,REG022,ASC000107,CUST00001102,,VOID,Store,Voided,POS_B,
TXN000000845,STR0008,REG015,ASC000455,CUST00001763,2026-05-03 15:09:00,SALE,Store,Completed,POS_C,2026-05-03
TXN000000846,STR0021,REG025,ASC000101,,,SALE,Store,Completed,POS_B,
TXN000000847,STR0014,REG020,ASC000498,CUST00000197,,SALE,Pickup,Voided,POS_C,
TXN000000848,STR0010,REG012,ASC000368,CUST00001246,,SALE,Store,Completed,POS_C,
TXN000000849,STR0020,REG020,ASC000200,CUST00000530,,SALE,Store,Completed,POS_B,
TXN000000850,STR0003,REG008,ASC000082,CUST00000521,2026-05-31 09:39:00,VOID,Pickup,Completed,POS_A,2026-05-31
TXN000000851,STR0011,REG020,ASC000120,CUST00001133,,SALE,Pickup,Suspended,POS_A,
TXN000000852,STR0004,REG006,ASC000311,,2026-04-10 05:58:00,SALE,Store,Completed,POS_C,2026-04-10
TXN000000853,STR0020,REG012,ASC000137,CUST00001624,,SALE,Store,Completed,POS_A,
TXN000000854,STR0018,REG015,ASC000451,CUST00000296,2026-05-05 05:32:00,SALE,Pickup,Completed,POS_B,2026-05-05
TXN000000855,STR0009,REG025,ASC000155,CUST00000957,,SALE,Store,Voided,POS_B,
TXN000000856,STR0020,REG023,ASC000382,CUST00000554,2026-05-01 21:53:00,SALE,Pickup,Completed,POS_B,2026-05-01
TXN000000857,STR0017,REG019,ASC000001,,2026-04-02 22:52:00,SALE,Store,Completed,POS_C,2026-04-02
TXN000000858,STR0024,REG011,ASC000340,CUST00001723,2026-05-21 10:13:00,SALE,Pickup,Suspended,POS_C,2026-05-21
TXN000000859,STR0023,REG013,ASC000281,CUST00001743,,VOID,Pickup,Voided,POS_A,
TXN000000860,STR0009,REG015,ASC000126,CUST00001289,2026-04-22 17:15:00,SALE,Pickup,Completed,POS_B,2026-04-22
TXN000000861,STR0017,REG022,ASC000351,,,SALE,Store,Suspended,POS_A,
TXN000000862,STR0004,REG019,ASC000165,,,VOID,Store,Completed,POS_A,
TXN000000863,STR0006,REG011,ASC000391,CUST00000023,,VOID,Store,Completed,POS_C,
TXN000000864,STR0018,REG020,ASC000470,CUST00000615,,SALE,Store,Completed,POS_B,
TXN000000865,STR0021,REG009,ASC000484,CUST00001409,2026-05-27 12:10:00,SALE,Store,Completed,POS_A,2026-05-27
TXN000000866,STR0014,REG023,ASC000252,,,SALE,Store,Completed,POS_B,
TXN000000867,STR0025,REG023,ASC000465,,,SALE,Pickup,Completed,POS_C,
TXN000000868,STR0002,REG008,ASC000011,CUST00000560,,SALE,Pickup,Suspended,POS_C,
TXN000000869,STR0019,REG002,ASC000027,CUST00001053,,SALE,Store,Completed,POS_A,
TXN000000870,STR0017,REG020,ASC000024,CUST00000917,,SALE,Store,Suspended,POS_A,
TXN000000871,STR0012,REG027,ASC000371,CUST00001574,,SALE,Store,Completed,POS_C,
TXN000000872,STR0002,REG013,ASC000348,CUST00000962,,SALE,Pickup,Voided,POS_A,
TXN000000873,STR0008,REG023,ASC000265,CUST00001514,,SALE,Store,Completed,POS_C,
TXN000000874,STR0010,REG026,ASC000388,,2026-05-10 08:00:00,VOID,Store,Completed,POS_A,2026-05-10
TXN000000875,STR0021,REG017,ASC000268,CUST00000058,,SALE,Store,Completed,POS_A,
TXN000000876,STR0025,REG023,ASC000329,CUST00001245,2026-04-30 23:43:00,SALE,Pickup,Suspended,POS_C,2026-04-30
TXN000000877,STR0011,REG024,ASC000367,CUST00000577,,VOID,Pickup,Voided,POS_C,
TXN000000878,STR0009,REG025,ASC000245,,2026-05-06 22:13:00,SALE,Pickup,Completed,POS_C,2026-05-06
TXN000000879,STR0007,REG017,ASC000496,CUST00000839,,SALE,Store,Completed,POS_C,
TXN000000880,STR0014,REG003,ASC000385,CUST00000767,,SALE,Pickup,Completed,POS_C,
TXN000000881,STR0025,REG028,ASC000493,,,SALE,Pickup,Suspended,POS_C,
TXN000000882,STR0020,REG004,ASC000183,CUST00000846,,VOID,Store,Completed,POS_A,
TXN000000883,STR0010,REG023,ASC000388,,2026-05-04 11:28:00,SALE,Pickup,Completed,POS_A,2026-05-04
TXN000000884,STR0004,REG020,ASC000165,,,SALE,Store,Completed,POS_A,
TXN000000885,STR0021,REG021,ASC000113,CUST00000192,2026-05-30 02:53:00,VOID,Store,Completed,POS_A,2026-05-30
TXN000000886,STR0011,REG004,ASC000012,CUST00001160,2026-04-21 19:44:00,SALE,Store,Completed,POS_A,2026-04-21
TXN000000887,STR0016,REG009,ASC000378,CUST00000926,2026-04-28 10:22:00,SALE,Store,Completed,POS_C,2026-04-28
TXN000000888,STR0019,REG028,ASC000117,CUST00001691,,SALE,Store,Completed,POS_B,
TXN000000889,STR0001,REG019,ASC000072,CUST00001238,2026-05-18 07:14:00,SALE,Store,Completed,POS_C,2026-05-18
TXN000000890,STR0018,REG020,ASC000451,,,SALE,Pickup,Completed,POS_A,
TXN000000891,STR0023,REG027,ASC000417,CUST00001548,,VOID,Store,Completed,POS_B,
TXN000000892,STR0019,REG011,ASC000019,,,SALE,Pickup,Completed,POS_C,
TXN000000893,STR0014,REG018,ASC000411,CUST00000050,2026-04-23 03:52:00,VOID,Store,Completed,POS_B,2026-04-23
TXN000000894,STR0023,REG012,ASC000324,CUST00000627,,SALE,Pickup,Completed,POS_A,
TXN000000895,STR0021,REG023,ASC000113,,,SALE,Pickup,Completed,POS_C,
TXN000000896,STR0005,REG005,ASC000343,CUST00000941,2026-04-26 00:50:00,VOID,Store,Suspended,POS_C,2026-04-26
TXN000000897,STR0006,REG027,ASC000216,CUST00000074,2026-04-05 06:57:00,SALE,Store,Voided,POS_C,2026-04-05
TXN000000898,STR0024,REG008,ASC000144,,,SALE,Store,Completed,POS_C,
TXN000000899,STR0007,REG020,ASC000118,CUST00000986,2026-04-28 09:27:00,SALE,Store,Completed,POS_A,2026-04-28
TXN000000900,STR0012,REG014,ASC000313,,2026-05-06 05:27:00,SALE,Store,Voided,POS_A,2026-05-06
TXN000000901,STR0017,REG003,ASC000221,CUST00000383,,SALE,Store,Completed,POS_B,
TXN000000902,STR0020,REG008,ASC000466,CUST00000259,2026-04-22 21:13:00,SALE,Store,Completed,POS_B,2026-04-22
TXN000000903,STR0005,REG024,ASC000480,,,SALE,Pickup,Completed,POS_C,
TXN000000904,STR0017,REG021,ASC000001,CUST00000798,,SALE,Pickup,Completed,POS_C,
TXN000000905,STR0017,REG007,ASC000330,CUST00000861,2026-05-03 05:49:00,SALE,Pickup,Voided,POS_B,2026-05-03
TXN000000906,STR0016,REG003,ASC000100,CUST00001671,2026-05-15 12:49:00,SALE,Pickup,Completed,POS_C,2026-05-15
TXN000000907,STR0009,REG016,ASC_BAD,,2026-05-03 10:57:00,SALE,Store,Completed,POS_C,2026-05-03
TXN000000908,STR0015,REG003,ASC000415,CUST00000493,,SALE,Store,Suspended,POS_A,
TXN000000909,STR0005,REG027,ASC000442,CUST00000739,,SALE,Store,Suspended,POS_C,
TXN000000910,STR0021,REG009,ASC000184,CUST00000537,2026-05-09 16:39:00,SALE,Store,Suspended,POS_C,2026-05-09
TXN000000911,STR0014,REG021,ASC000247,CUST00000189,2026-04-22 03:05:00,SALE,Pickup,Completed,POS_C,2026-04-22
TXN000000912,STR0017,REG014,ASC000096,,2026-05-15 21:02:00,VOID,Store,Completed,POS_C,2026-05-15
TXN000000913,STR0016,REG026,ASC000007,,2026-04-08 01:15:00,SALE,Store,Suspended,POS_A,2026-04-08
TXN000000914,STR0003,REG007,ASC000082,,2026-04-30 17:37:00,SALE,Store,Completed,POS_C,2026-04-30
TXN000000915,STR0019,REG012,ASC000004,CUST00001579,2026-05-27 11:49:00,SALE,Store,Completed,POS_B,2026-05-27
TXN000000916,STR0023,REG003,ASC000324,,2026-05-26 21:46:00,SALE,Pickup,Completed,POS_B,2026-05-26
TXN000000917,STR0018,REG027,ASC000451,CUST00000677,,SALE,Pickup,Completed,POS_C,
TXN000000918,STR0009,REG027,ASC000167,CUST00000877,,SALE,Store,Completed,POS_C,
TXN000000919,STR0015,REG017,ASC000412,CUST00000200,,SALE,Pickup,Completed,POS_C,
TXN000000920,STR0010,REG026,ASC000328,CUST00001073,,SALE,Store,Completed,POS_B,
TXN000000921,STR0013,REG013,ASC000091,CUST00001682,2026-05-05 21:50:00,SALE,Pickup,Completed,POS_B,2026-05-05
TXN000000922,STR0023,REG002,ASC000281,,,SALE,Store,Suspended,POS_B,
TXN000000923,STR0023,REG016,ASC000162,CUST00001218,2026-05-06 22:20:00,SALE,Store,Suspended,POS_B,2026-05-06
TXN000000924,STR0019,REG021,ASC000019,CUST00000317,2026-04-19 20:43:00,VOID,Store,Completed,POS_B,2026-04-19
TXN000000925,STR0019,REG015,ASC000027,,2026-04-06 17:56:00,SALE,Store,Completed,POS_B,2026-04-06
TXN000000926,STR0001,REG025,ASC000143,CUST00001324,,SALE,Store,Completed,POS_B,
TXN000000927,STR0003,REG002,ASC000249,CUST00000865,2026-05-17 03:07:00,SALE,Pickup,Completed,POS_C,2026-05-17
TXN000000928,STR0011,REG020,ASC_BAD,,,SALE,Pickup,Voided,POS_A,
TXN000000929,STR0024,REG016,ASC000323,CUST00001519,,SALE,Pickup,Voided,POS_A,
TXN000000930,STR0003,REG012,ASC000374,CUST00001725,,VOID,Store,Completed,POS_A,
TXN000000931,STR0024,REG015,ASC000323,,2026-05-31 23:21:00,SALE,Store,Completed,POS_C,2026-05-31
TXN000000932,STR0020,REG021,ASC000200,,,SALE,Store,Completed,POS_B,
TXN000000933,STR0005,REG020,ASC000161,CUST00000236,2026-04-07 15:20:00,VOID,Store,Suspended,POS_B,2026-04-07
TXN000000934,STR0015,REG012,ASC000020,CUST00001317,2026-05-04 12:02:00,SALE,Store,Suspended,POS_C,2026-05-04
TXN000000935,STR0008,REG014,ASC000103,CUST00000908,,SALE,Pickup,Suspended,POS_C,
TXN000000936,STR0009,REG001,ASC000362,CUST00001501,,SALE,Store,Completed,POS_C,
TXN000000937,STR0008,REG026,ASC000048,CUST00001695,,VOID,Store,Completed,POS_A,
TXN000000938,STR0021,REG007,ASC000234,CUST00001223,2026-05-26 15:33:00,VOID,Store,Voided,POS_C,2026-05-26
TXN000000939,STR0016,REG007,ASC000047,CUST00000982,,VOID,Store,Suspended,POS_C,
TXN000000940,STR0006,REG024,ASC000294,CUST00001286,,SALE,Pickup,Voided,POS_C,
TXN000000941,STR0008,REG020,ASC000395,CUST00000937,,SALE,Pickup,Completed,POS_B,
TXN000000942,STR0012,REG014,ASC000359,CUST00001197,2026-05-01 22:58:00,SALE,Store,Completed,POS_B,2026-05-01
TXN000000943,STR0024,REG009,ASC000186,CUST00001292,2026-05-14 01:34:00,SALE,Store,Completed,POS_C,2026-05-14
TXN000000944,STR0025,REG025,ASC000174,CUST00000206,2026-05-03 01:15:00,SALE,Pickup,Suspended,POS_A,2026-05-03
TXN000000945,STR0020,REG027,ASC000284,,,SALE,Store,Completed,POS_A,
TXN000000946,STR0025,REG024,ASC_BAD,,2026-05-06 06:42:00,VOID,Store,Voided,POS_B,2026-05-06
TXN000000947,STR0017,REG028,ASC000031,CUST00001147,,SALE,Pickup,Completed,POS_C,
TXN000000948,STR0005,REG013,ASC000343,CUST00000332,,SALE,Store,Voided,POS_C,
TXN000000949,STR0024,REG001,ASC000418,,,SALE,Pickup,Suspended,POS_A,
TXN000000950,STR0014,REG026,ASC000385,CUST00000441,,SALE,Pickup,Voided,POS_B,
TXN000000951,STR0013,REG020,ASC000205,CUST00000546,2026-05-27 13:30:00,SALE,Store,Completed,POS_B,2026-05-27
TXN000000952,STR0019,REG026,ASC000291,CUST00000968,2026-05-10 12:13:00,SALE,Store,Completed,POS_C,2026-05-10
TXN000000953,STR0001,REG008,ASC000288,CUST00000531,,VOID,Store,Completed,POS_B,
TXN000000954,STR0008,REG021,ASC000140,CUST00000093,,VOID,Pickup,Voided,POS_C,
TXN000000955,STR0004,REG014,ASC000002,CUST00000118,2026-05-02 12:50:00,SALE,Store,Completed,POS_C,2026-05-02
TXN000000956,STR0023,REG020,ASC000162,CUST00000425,,VOID,Pickup,Completed,POS_C,
TXN000000957,STR0025,REG028,ASC000329,CUST00000112,,VOID,Pickup,Completed,POS_B,
TXN000000958,STR0001,REG002,ASC000072,CUST00001257,,SALE,Store,Completed,POS_B,
TXN000000959,STR0012,REG026,ASC000201,CUST00000565,2026-04-18 23:01:00,SALE,Store,Completed,POS_C,2026-04-18
TXN000000960,STR0023,REG021,ASC000339,CUST00001245,,SALE,Store,Suspended,POS_A,
TXN000000961,STR0018,REG016,ASC000461,,,SALE,Pickup,Voided,POS_C,
TXN000000962,STR0008,REG006,ASC000392,CUST00000633,,SALE,Store,Suspended,POS_B,
TXN000000963,STR0010,REG023,ASC000426,CUST00000634,,SALE,Store,Voided,POS_A,
TXN000000964,STR0014,REG027,ASC000202,CUST00001564,,SALE,Store,Completed,POS_B,
TXN000000965,STR0018,REG017,ASC000476,,2026-05-03 22:02:00,VOID,Store,Completed,POS_B,2026-05-03
TXN000000966,STR0015,REG012,ASC000059,CUST00001363,,SALE,Store,Voided,POS_A,
TXN000000967,STR0002,REG015,ASC000332,CUST00000427,,SALE,Store,Completed,POS_C,
TXN000000968,STR0009,REG024,ASC000167,CUST00000704,,VOID,Store,Completed,POS_C,
TXN000000969,STR0001,REG013,ASC000288,CUST00000446,2026-05-13 22:49:00,SALE,Store,Completed,POS_C,2026-05-13
TXN000000970,STR0013,REG009,ASC000387,,2026-05-16 21:35:00,SALE,Store,Suspended,POS_C,2026-05-16
TXN000000971,STR0012,REG017,ASC000244,CUST00000204,2026-04-09 02:51:00,VOID,Pickup,Voided,POS_A,2026-04-09
TXN000000972,STR0016,REG012,ASC000152,CUST00001495,2026-04-27 15:00:00,SALE,Store,Voided,POS_B,2026-04-27
TXN000000973,STR0011,REG019,ASC000432,,2026-05-07 14:33:00,SALE,Store,Completed,POS_C,2026-05-07
TXN000000974,STR0019,REG007,ASC000222,CUST00000124,2026-05-05 12:49:00,SALE,Store,Completed,POS_B,2026-05-05
TXN000000975,STR0023,REG025,ASC000479,,,VOID,Store,Completed,POS_C,
TXN000000976,STR0008,REG024,ASC000383,CUST00000574,2026-05-21 08:19:00,SALE,Store,Voided,POS_B,2026-05-21
TXN000000977,STR0019,REG003,ASC000013,CUST00000035,2026-04-03 23:44:00,VOID,Pickup,Voided,POS_A,2026-04-03
TXN000000978,STR0005,REG022,ASC000161,CUST00000954,,SALE,Pickup,Suspended,POS_C,
TXN000000979,STR0013,REG008,ASC000091,CUST00001212,,VOID,Store,Suspended,POS_B,
TXN000000980,STR0023,REG013,ASC000312,CUST00000651,,SALE,Store,Completed,POS_A,
TXN000000981,STR0005,REG017,ASC000161,CUST00000954,,SALE,Pickup,Completed,POS_A,
TXN000000982,STR0017,REG011,ASC000031,CUST00000102,,SALE,Store,Suspended,POS_B,
TXN000000983,STR0021,REG009,ASC000101,,,SALE,Store,Completed,POS_B,
TXN000000984,STR0017,REG004,ASC000130,CUST00001221,,SALE,Pickup,Completed,POS_B,
TXN000000985,STR0013,REG026,ASC000372,,2026-05-06 09:02:00,SALE,Store,Suspended,POS_B,2026-05-06
TXN000000986,STR0017,REG013,ASC000463,CUST00000715,2026-04-09 00:27:00,SALE,Pickup,Voided,POS_C,2026-04-09
TXN000000987,STR0012,REG014,ASC000214,,2026-04-22 08:28:00,VOID,Pickup,Completed,POS_A,2026-04-22
TXN000000988,STR0016,REG004,ASC000404,CUST00001608,,VOID,Store,Voided,POS_A,
TXN000000989,STR0022,REG024,ASC000419,CUST00000727,,VOID,Store,Completed,POS_A,
TXN000000990,STR0014,REG024,ASC000202,,,SALE,Store,Completed,POS_B,
TXN000000991,STR0019,REG001,ASC000019,CUST00000743,,SALE,Store,Suspended,POS_B,
TXN000000992,STR0005,REG008,ASC000015,CUST00000048,2026-05-12 21:09:00,SALE,Store,Suspended,POS_C,2026-05-12
TXN000000993,STR0017,REG021,ASC000130,CUST00000994,,SALE,Pickup,Suspended,POS_B,
TXN000000994,STR0008,REG016,ASC000140,CUST00001067,,SALE,Store,Completed,POS_A,
TXN000000995,STR0020,REG010,ASC000109,CUST00001320,,SALE,Store,Completed,POS_C,
TXN000000996,STR0018,REG016,ASC000157,CUST00001145,2026-05-18 15:33:00,SALE,Store,Completed,POS_B,2026-05-18
TXN000000997,STR0025,REG002,ASC000453,CUST00000858,,SALE,Store,Voided,POS_A,
TXN000000998,STR0012,REG002,ASC000069,CUST00000143,,VOID,Pickup,Completed,POS_C,
TXN000000999,STR0018,REG023,ASC000490,,2026-05-30 16:55:00,SALE,Store,Voided,POS_A,2026-05-30
TXN000001000,STR0015,REG026,ASC000014,,2026-04-28 07:05:00,SALE,Store,Suspended,POS_A,2026-04-28
TXN000001001,STR0015,REG016,ASC000029,CUST00001224,,SALE,Store,Completed,POS_B,
TXN000001002,STR0021,REG028,ASC000268,CUST00000550,,SALE,Store,Completed,POS_B,
TXN000001003,STR0003,REG010,ASC000355,CUST00001650,2026-05-21 00:35:00,VOID,Store,Voided,POS_B,2026-05-21
TXN000001004,STR0016,REG014,ASC000331,CUST00001110,,SALE,Store,Completed,POS_C,
TXN000001005,STR0023,REG021,ASC000185,,2026-05-19 22:30:00,SALE,Store,Completed,POS_C,2026-05-19
TXN000001006,STR0011,REG013,ASC000314,CUST00000169,2026-05-18 10:54:00,SALE,Store,Completed,POS_A,2026-05-18
TXN000001007,STR0014,REG002,ASC000202,CUST00000424,2026-05-27 22:51:00,SALE,Pickup,Completed,POS_B,2026-05-27
TXN000001008,STR0004,REG017,ASC000154,,2026-05-20 14:26:00,SALE,Store,Voided,POS_B,2026-05-20
TXN000001009,STR0019,REG019,ASC000462,CUST00001289,,SALE,Store,Completed,POS_C,
TXN000001010,STR0024,REG026,ASC000323,CUST00000587,,VOID,Store,Completed,POS_C,
TXN000001011,STR0021,REG007,ASC000234,CUST00000870,2026-04-05 19:05:00,VOID,Store,Completed,POS_C,2026-04-05
TXN000001012,STR0001,REG025,ASC000299,CUST00001499,,SALE,Store,Completed,POS_A,
TXN000001013,STR0010,REG027,ASC000335,CUST00000070,2026-05-05 21:23:00,SALE,Pickup,Suspended,POS_B,2026-05-05
TXN000001014,STR0018,REG014,ASC000199,CUST00000569,2026-04-01 14:09:00,SALE,Store,Voided,POS_A,2026-04-01
TXN000001015,STR0021,REG018,ASC000268,,2026-05-06 13:33:00,SALE,Store,Completed,POS_A,2026-05-06
TXN000001016,STR0004,REG013,ASC000280,,2026-04-16 17:32:00,SALE,Pickup,Completed,POS_A,2026-04-16
TXN000001017,STR0015,REG023,ASC000080,,,SALE,Store,Completed,POS_C,
TXN000001018,STR0021,REG017,ASC000210,CUST00000411,,SALE,Pickup,Completed,POS_C,
TXN000001019,STR0019,REG016,ASC000147,CUST00001239,2026-04-24 16:13:00,VOID,Pickup,Suspended,POS_B,2026-04-24
TXN000001020,STR0021,REG021,ASC000234,CUST00001263,,VOID,Store,Completed,POS_A,
TXN000001021,STR0012,REG007,ASC000023,,2026-04-21 08:42:00,VOID,Store,Voided,POS_B,2026-04-21
TXN000001022,STR0002,REG024,ASC000259,CUST00000484,,VOID,Pickup,Completed,POS_C,
TXN000001023,STR0008,REG013,ASC000298,CUST00001186,,VOID,Store,Completed,POS_B,
TXN000001024,STR0013,REG023,ASC000372,CUST00001244,,SALE,Store,Completed,POS_B,
TXN000001025,STR0002,REG010,ASC000188,CUST00000208,2026-05-02 08:26:00,SALE,Pickup,Suspended,POS_C,2026-05-02
TXN000001026,STR0001,REG018,ASC000413,,2026-05-27 08:49:00,SALE,Pickup,Completed,POS_C,2026-05-27
TXN000001027,STR0019,REG028,ASC000142,CUST00001247,,SALE,Pickup,Voided,POS_C,
TXN000001028,STR0004,REG023,ASC000311,CUST00001663,2026-04-27 01:14:00,SALE,Store,Suspended,POS_C,2026-04-27
TXN000001029,STR0009,REG008,ASC000246,,,SALE,Store,Completed,POS_C,
TXN000001030,STR0007,REG007,ASC000353,CUST00001591,,VOID,Store,Voided,POS_A,
TXN000001031,STR0001,REG016,ASC000231,CUST00001791,,SALE,Pickup,Completed,POS_A,
TXN000001032,STR0003,REG025,ASC000249,CUST00000657,,SALE,Store,Completed,POS_A,
TXN000001033,STR0019,REG027,ASC000147,CUST00000935,,SALE,Pickup,Suspended,POS_C,
TXN000001034,STR0011,REG006,ASC000314,CUST00001622,,SALE,Store,Suspended,POS_A,
TXN000001035,STR0008,REG020,ASC000140,,,SALE,Store,Completed,POS_A,
TXN000001036,STR0001,REG026,ASC000472,CUST00001308,2026-05-05 23:17:00,SALE,Store,Completed,POS_B,2026-05-05
TXN000001037,STR0007,REG006,ASC000022,,2026-05-29 14:26:00,SALE,Store,Completed,POS_B,2026-05-29
TXN000001038,STR0023,REG025,ASC000312,CUST00000095,2026-05-21 10:45:00,SALE,Store,Completed,POS_C,2026-05-21
TXN000001039,STR0025,REG005,ASC000453,CUST00000420,,SALE,Store,Completed,POS_B,
TXN000001040,STR0021,REG011,ASC000484,,2026-05-29 23:39:00,SALE,Store,Completed,POS_B,2026-05-29
TXN000001041,STR0001,REG021,ASC000299,CUST00000243,,SALE,Store,Voided,POS_A,
TXN000001042,STR0006,REG028,ASC000271,CUST00000093,2026-05-17 08:53:00,SALE,Pickup,Voided,POS_B,2026-05-17
TXN000001043,STR0022,REG018,ASC000131,CUST00001680,2026-04-16 02:09:00,VOID,Store,Voided,POS_B,2026-04-16
TXN000001044,STR0003,REG007,ASC000481,CUST00001024,,SALE,Store,Completed,POS_B,
TXN000001045,STR0011,REG018,ASC000357,CUST00000379,2026-05-05 20:53:00,VOID,Pickup,Completed,POS_A,2026-05-05
TXN000001046,STR0018,REG009,ASC000490,CUST00000005,2026-04-28 07:50:00,VOID,Store,Voided,POS_B,2026-04-28
TXN000001047,STR0010,REG020,ASC000192,CUST00001648,,VOID,Store,Suspended,POS_B,
TXN000001048,STR0006,REG010,ASC000107,CUST00001145,,SALE,Store,Completed,POS_A,
TXN000001049,STR0007,REG004,ASC000146,CUST00000044,2026-05-25 02:49:00,SALE,Store,Completed,POS_C,2026-05-25
TXN000001050,STR0021,REG024,ASC000234,CUST00001378,,SALE,Pickup,Completed,POS_B,
TXN000001051,STR0005,REG013,ASC000473,CUST00000130,,SALE,Pickup,Completed,POS_A,
TXN000001052,STR0024,REG002,ASC000169,CUST00001346,,SALE,Store,Suspended,POS_C,
TXN000001053,STR0003,REG004,ASC000082,,,VOID,Pickup,Completed,POS_A,
TXN000001054,STR0024,REG026,ASC000186,,,VOID,Store,Completed,POS_B,
TXN000001055,STR0011,REG018,ASC000459,CUST00000371,2026-04-27 18:05:00,SALE,Pickup,Completed,POS_B,2026-04-27
TXN000001056,STR0019,REG007,ASC000027,CUST00000250,,SALE,Pickup,Voided,POS_A,
TXN000001057,STR0013,REG009,ASC000317,CUST00001431,2026-04-21 05:01:00,SALE,Store,Voided,POS_A,2026-04-21
TXN000001058,STR0007,REG020,ASC000022,CUST00001374,,SALE,Pickup,Suspended,POS_C,
TXN000001059,STR0025,REG023,ASC000174,CUST00000849,2026-04-28 19:08:00,SALE,Store,Completed,POS_A,2026-04-28
TXN000001060,STR0002,REG027,ASC000269,CUST00000489,,VOID,Store,Completed,POS_C,
TXN000001061,STR0010,REG010,ASC000196,,,SALE,Pickup,Voided,POS_A,
TXN000001062,STR0019,REG027,ASC000004,CUST00000061,2026-05-15 01:08:00,SALE,Store,Suspended,POS_A,2026-05-15
TXN000001063,STR0013,REG028,ASC000238,CUST00001729,2026-04-06 03:08:00,SALE,Store,Completed,POS_B,2026-04-06
TXN000001064,STR0021,REG016,ASC000113,CUST00000598,,VOID,Store,Suspended,POS_A,
