transaction_line_id,transaction_id,line_number,product_id,quantity,unit_price,regular_price,promotion_id,coupon_amount,tax_amount,line_status,valid_values
TL0000003532,TXN000001014,4,SKU0000200,1.0,631.21,631.21,,2.0,31.56,Sold,True
TL0000003533,TXN000001014,5,SKU0000443,,87.58,92.19,,0.0,6.13,Sold,False
TL0000003534,TXN000001015,1,SKU0000409,,181.26,190.8,,0.0,9.06,Sold,False
TL0000003535,TXN000001016,1,SKU0000233,2.0,630.67,741.96,,0.0,63.07,Sold,True
TL0000003536,TXN000001016,2,SKU0000208,3.0,145.43,145.43,PRM00025,2.0,21.81,Voided,True
TL0000003537,TXN000001016,3,SKU0000444,,179.62,199.58,,2.0,8.98,Sold,False
TL0000003538,TXN000001017,1,SKU0000375,1.0,393.07,491.34,,2.0,19.65,Voided,True
TL0000003539,TXN000001017,2,SKU0000202,1.0,507.12,507.12,,0.0,35.5,Sold,True
TL0000003540,TXN000001017,3,SKU0000436,1.0,103.52,115.02,,1.0,0.0,Voided,True
TL0000003541,TXN000001017,4,SKU0000162,3.0,277.54,326.52,PRM00025,0.0,74.94,Sold,True
TL0000003542,TXN000001017,5,SKU0000251,2.0,361.36,380.38,PRM00056,5.0,36.14,Voided,True
TL0000003543,TXN000001018,1,SKU0000054,-1.0,176.97,208.2,,2.0,0.0,Sold,False
TL0000003544,TXN000001018,2,SKU0000577,3.0,25.56,26.91,,0.0,5.37,Sold,True
TL0000003545,TXN000001018,3,SKU0000183,4.0,750.79,750.79,,5.0,270.28,Sold,True
TL0000003546,TXN000001018,4,SKU0000309,1.0,336.6,420.75,,2.0,0.0,Sold,True
TL0000003547,TXN000001018,5,SKU0000231,1.0,263.03,328.79,,0.0,0.0,Sold,True
TL0000003548,TXN000001018,6,SKU0000029,-1.0,532.01,532.01,,5.0,0.0,Sold,False
TL0000003549,TXN000001019,1,SKU0000526,1.0,317.64,317.64,,2.0,0.0,Sold,True
TL0000003550,TXN000001019,2,SKU0000015,1.0,12.63,12.63,,5.0,0.88,Sold,True
TL0000003551,TXN000001020,1,SKU0000404,1.0,70.25,78.05,,0.0,3.51,Sold,True
TL0000003552,TXN000001020,2,SKU0000039,-1.0,105.78,132.22,PRM00003,0.0,0.0,Voided,False
TL0000003553,TXN000001020,3,SKU0000198,5.0,54.69,60.77,,5.0,19.14,Sold,True
TL0000003554,TXN000001020,4,SKU0000364,1.0,51.12,60.14,PRM00059,2.0,2.56,Voided,True
TL0000003555,TXN000001021,1,SKU0000174,2.0,498.93,498.93,,5.0,69.85,Voided,True
TL0000003556,TXN000001021,2,SKU0000200,2.0,536.53,631.21,,0.0,53.65,Sold,True
TL0000003557,TXN000001021,3,SKU0000537,1.0,6.13,7.21,,0.0,0.0,Sold,True
TL0000003558,TXN000001021,4,SKU0000202,2.0,456.41,507.12,,5.0,45.64,Sold,True
TL0000003559,TXN000001021,5,SKU0000119,1.0,340.56,400.66,,2.0,17.03,Sold,True
TL0000003560,TXN000001022,1,SKU0000027,,650.12,684.34,,0.0,45.51,Voided,False
TL0000003561,TXN000001022,2,SKU0000493,2.0,167.86,209.83,,0.0,30.22,Sold,True
TL0000003562,TXN000001022,3,SKU0000102,3.0,418.37,418.37,PRM00041,0.0,0.0,Sold,True
TL0000003563,TXN000001022,4,SKU0000022,1.0,215.73,269.66,PRM00012,0.0,0.0,Sold,True
TL0000003564,TXN000001022,5,SKU0000432,-1.0,694.49,694.49,PRM00046,5.0,0.0,Sold,False
TL0000003565,TXN000001023,1,SKU0000009,3.0,37.68,41.87,,0.0,10.17,Sold,True
TL0000003566,TXN000001023,2,SKU0000160,-1.0,632.01,665.27,,5.0,0.0,Sold,False
TL0000003567,TXN000001023,3,SKU0000019,4.0,92.03,115.04,PRM00047,0.0,0.0,Sold,True
TL0000003568,TXN000001023,4,SKU0000307,5.0,279.07,293.76,,0.0,125.58,Sold,True
TL0000003569,TXN000001024,1,SKU0000449,4.0,110.73,116.56,,1.0,0.0,Sold,True
TL0000003570,TXN000001024,2,SKU0000449,1.0,116.56,116.56,,0.0,10.49,Sold,True
TL0000003571,TXN000001024,3,SKU0000324,-1.0,268.84,268.84,,0.0,0.0,Voided,False
TL0000003572,TXN000001024,4,SKU0000270,4.0,302.32,302.32,PRM00045,0.0,108.84,Voided,True
TL0000003573,TXN000001025,1,SKU0000489,1.0,24.58,25.87,,0.0,1.72,Sold,True
TL0000003574,TXN000001025,2,SKU0000036,3.0,99.15,110.17,,1.0,20.82,Sold,True
TL0000003575,TXN000001025,3,SKU0000332,1.0,392.31,461.54,,0.0,35.31,Sold,True
TL0000003576,TXN000001025,4,SKU0000391,2.0,144.03,144.03,,5.0,14.4,Sold,True
TL0000003577,TXN000001026,1,SKU0000288,5.0,263.16,292.4,,1.0,92.11,Voided,True
TL0000003578,TXN000001027,1,SKU0000227,3.0,226.59,226.59,,0.0,61.18,Sold,True
TL0000003579,TXN000001027,2,SKU0000157,-1.0,437.52,486.13,,0.0,0.0,Sold,False
TL0000003580,TXN000001028,1,SKU0000456,5.0,201.79,224.21,,2.0,70.63,Sold,True
TL0000003581,TXN000001028,2,SKU0000110,,611.54,611.54,,1.0,55.04,Sold,False
TL0000003582,TXN000001028,3,SKU0000070,,293.15,293.15,,2.0,26.38,Sold,False
TL0000003583,TXN000001028,4,SKU0000290,1.0,95.99,106.66,,5.0,8.64,Sold,True
TL0000003584,TXN000001028,5,SKU0000337,1.0,542.41,678.01,,5.0,27.12,Sold,True
TL0000003585,TXN000001029,1,SKU0000320,4.0,53.3,56.1,,1.0,19.19,Sold,True
TL0000003586,TXN000001029,2,SKU0000063,-1.0,997.81,997.81,PRM00057,2.0,0.0,Sold,False
TL0000003587,TXN000001029,3,SKU0000301,1.0,122.27,143.85,,1.0,0.0,Sold,True
TL0000003588,TXN000001029,4,SKU0000371,3.0,488.92,488.92,,5.0,132.01,Sold,True
TL0000003589,TXN000001030,1,SKU0000350,2.0,94.95,94.95,,2.0,0.0,Sold,True
TL0000003590,TXN000001030,2,SKU0000384,-1.0,418.89,492.81,,0.0,0.0,Voided,False
TL0000003591,TXN000001030,3,SKU0000112,2.0,314.02,314.02,,0.0,0.0,Voided,True
TL0000003592,TXN000001030,4,SKU0000563,3.0,89.31,105.07,,0.0,0.0,Voided,True
TL0000003593,TXN000001030,5,SKU0000152,2.0,448.06,471.64,,5.0,80.65,Sold,True
TL0000003594,TXN000001030,6,SKU0000019,1.0,97.78,115.04,PRM00019,5.0,4.89,Sold,True
TL0000003595,TXN000001031,1,SKU0000265,2.0,215.52,215.52,,0.0,30.17,Sold,True
TL0000003596,TXN000001031,2,SKU0000164,1.0,714.59,714.59,,0.0,35.73,Voided,True
TL0000003597,TXN000001031,3,SKU0000041,5.0,177.6,177.6,,0.0,0.0,Sold,True
TL0000003598,TXN000001032,1,SKU0000506,1.0,138.59,138.59,,0.0,9.7,Sold,True
TL0000003599,TXN000001032,2,SKU0000373,5.0,171.87,180.92,PRM00013,0.0,42.97,Sold,True
TL0000003600,TXN000001032,3,SKU0000160,1.0,665.27,665.27,,2.0,46.57,Sold,True
TL0000003601,TXN000001032,4,SKU0000366,2.0,417.42,463.8,,0.0,41.74,Sold,True
TL0000003602,TXN000001032,5,SKU0000008,3.0,210.49,247.63,,0.0,56.83,Voided,True
TL0000003603,TXN000001033,1,SKU0000277,2.0,244.44,244.44,,0.0,0.0,Sold,True
TL0000003604,TXN000001033,2,SKU0000216,3.0,481.27,601.59,,0.0,129.94,Sold,True
TL0000003605,TXN000001033,3,SKU0000086,-1.0,487.77,609.71,,0.0,0.0,Voided,False
TL0000003606,TXN000001033,4,SKU0000197,2.0,611.05,718.88,,0.0,61.1,Sold,True
TL0000003607,TXN000001033,5,SKU0000456,3.0,224.21,224.21,,0.0,60.54,Voided,True
TL0000003608,TXN000001034,1,SKU0000485,1.0,333.66,370.73,,0.0,23.36,Sold,True
TL0000003609,TXN000001034,2,SKU0000535,2.0,541.06,541.06,PRM00027,2.0,97.39,Sold,True
TL0000003610,TXN000001034,3,SKU0000564,1.0,612.13,612.13,,0.0,55.09,Sold,True
TL0000003611,TXN000001034,4,SKU0000551,2.0,469.71,469.71,,2.0,84.55,Sold,True
TL0000003612,TXN000001034,5,SKU0000184,3.0,605.94,757.42,,2.0,163.6,Sold,True
TL0000003613,TXN000001035,1,SKU0000139,-1.0,653.34,768.63,,0.0,0.0,Sold,False
TL0000003614,TXN000001036,1,SKU0000271,1.0,732.38,861.62,,0.0,51.27,Sold,True
TL0000003615,TXN000001036,2,SKU0000527,4.0,148.29,156.1,,0.0,53.39,Sold,True
TL0000003616,TXN000001036,3,SKU0000292,-1.0,101.18,119.04,,2.0,0.0,Sold,False
TL0000003617,TXN000001036,4,SKU0000017,1.0,94.39,99.36,,0.0,6.61,Sold,True
TL0000003618,TXN000001036,5,SKU0000298,3.0,287.32,287.32,,5.0,60.34,Sold,True
TL0000003619,TXN000001037,1,SKU0000454,2.0,183.85,216.29,,0.0,18.38,Sold,True
TL0000003620,TXN000001038,1,SKU0000160,4.0,532.22,665.27,,5.0,149.02,Voided,True
TL0000003621,TXN000001038,2,SKU0000127,-1.0,551.32,551.32,,0.0,0.0,Sold,False
TL0000003622,TXN000001038,3,SKU0000568,1.0,124.61,124.61,,5.0,11.21,Voided,True
TL0000003623,TXN000001038,4,SKU0000418,,287.7,359.63,,0.0,14.39,Voided,False
TL0000003624,TXN000001038,5,SKU0000237,1.0,892.35,892.35,,0.0,0.0,Sold,True
TL0000003625,TXN000001038,6,SKU0000322,1.0,669.15,836.44,,5.0,0.0,Voided,True
TL0000003626,TXN000001039,1,SKU0000095,-1.0,308.9,325.16,,2.0,0.0,Sold,False
TL0000003627,TXN000001039,2,SKU0000299,2.0,22.31,27.89,,0.0,2.23,Sold,True
TL0000003628,TXN000001039,3,SKU0000513,-1.0,358.93,358.93,,0.0,0.0,Voided,False
TL0000003629,TXN000001039,4,SKU0000018,1.0,582.51,685.31,,0.0,29.13,Sold,True
TL0000003630,TXN000001039,5,SKU0000432,1.0,659.77,694.49,,0.0,32.99,Sold,True
TL0000003631,TXN000001040,1,SKU0000482,1.0,751.13,751.13,,1.0,52.58,Sold,True
TL0000003632,TXN000001040,2,SKU0000206,4.0,493.78,548.65,,0.0,0.0,Sold,True
TL0000003633,TXN000001040,3,SKU0000081,1.0,528.22,528.22,,0.0,0.0,Sold,True
TL0000003634,TXN000001040,4,SKU0000195,2.0,796.78,838.72,,5.0,79.68,Sold,True
TL0000003635,TXN000001040,5,SKU0000227,-1.0,203.93,226.59,,1.0,0.0,Voided,False
TL0000003636,TXN000001041,1,SKU0000181,-1.0,198.31,198.31,,0.0,0.0,Sold,False
TL0000003637,TXN000001041,2,SKU0000241,1.0,79.44,79.44,,5.0,0.0,Sold,True
TL0000003638,TXN000001041,3,SKU0000081,,528.22,528.22,PRM00050,0.0,36.98,Sold,False
TL0000003639,TXN000001042,1,SKU0000171,1.0,442.68,442.68,,0.0,30.99,Sold,True
TL0000003640,TXN000001042,2,SKU0000576,2.0,417.18,490.8,,2.0,41.72,Sold,True
TL0000003641,TXN000001042,3,SKU0000578,3.0,483.25,508.68,PRM00050,0.0,0.0,Sold,True
TL0000003642,TXN000001042,4,SKU0000047,2.0,21.74,21.74,,1.0,3.04,Sold,True
TL0000003643,TXN000001043,1,SKU0000128,5.0,883.53,883.53,,2.0,220.88,Sold,True
TL0000003644,TXN000001043,2,SKU0000180,1.0,347.14,408.4,,2.0,24.3,Sold,True
TL0000003645,TXN000001043,3,SKU0000430,2.0,325.86,325.86,,2.0,32.59,Sold,True
TL0000003646,TXN000001043,4,SKU0000495,2.0,308.03,308.03,,0.0,0.0,Sold,True
TL0000003647,TXN000001043,5,SKU0000142,-1.0,440.86,518.66,,2.0,0.0,Sold,False
TL0000003648,TXN000001043,6,SKU0000078,3.0,39.7,46.7,,0.0,0.0,Voided,True
TL0000003649,TXN000001044,1,SKU0000069,3.0,491.24,545.82,,0.0,103.16,Sold,True
TL0000003650,TXN000001044,2,SKU0000568,1.0,124.61,124.61,,2.0,8.72,Sold,True
TL0000003651,TXN000001044,3,SKU0000393,-1.0,436.58,485.09,,0.0,0.0,Sold,False
TL0000003652,TXN000001044,4,SKU0000125,2.0,458.46,482.59,,1.0,64.18,Sold,True
TL0000003653,TXN000001044,5,SKU0000282,2.0,474.82,558.61,PRM00007,2.0,47.48,Sold,True
TL0000003654,TXN000001045,1,SKU0000362,1.0,522.16,580.18,,1.0,26.11,Sold,True
TL0000003655,TXN000001045,2,SKU0000269,1.0,158.03,197.54,,2.0,0.0,Sold,True
TL0000003656,TXN000001045,3,SKU0000412,3.0,177.1,177.1,,0.0,37.19,Sold,True
TL0000003657,TXN000001045,4,SKU0000131,,397.27,397.27,,0.0,27.81,Voided,False
TL0000003658,TXN000001045,5,SKU0000238,3.0,682.92,682.92,,0.0,184.39,Voided,True
TL0000003659,TXN000001045,6,SKU0000095,1.0,325.16,325.16,,2.0,22.76,Sold,True
TL0000003660,TXN000001046,1,SKU0000037,1.0,132.86,166.08,,0.0,6.64,Voided,True
TL0000003661,TXN000001046,2,SKU0000531,,331.03,331.03,PRM00028,0.0,0.0,Sold,False
TL0000003662,TXN000001047,1,SKU0000002,-1.0,849.97,1062.46,,0.0,0.0,Voided,False
TL0000003663,TXN000001047,2,SKU0000117,2.0,965.26,1135.6,,0.0,96.53,Sold,True
TL0000003664,TXN000001047,3,SKU0000473,1.0,305.73,305.73,,2.0,15.29,Sold,True
TL0000003665,TXN000001047,4,SKU0000035,4.0,208.45,231.61,,2.0,58.37,Sold,True
TL0000003666,TXN000001048,1,SKU0000580,,552.47,613.86,,1.0,0.0,Sold,False
TL0000003667,TXN000001048,2,SKU0000533,1.0,286.14,286.14,PRM00023,5.0,0.0,Sold,True
TL0000003668,TXN000001048,3,SKU0000040,1.0,99.99,124.99,,1.0,7.0,Sold,True
TL0000003669,TXN000001048,4,SKU0000300,2.0,604.68,604.68,,0.0,0.0,Voided,True
TL0000003670,TXN000001048,5,SKU0000374,2.0,758.21,798.12,,0.0,0.0,Voided,True
TL0000003671,TXN000001049,1,SKU0000461,-1.0,128.78,128.78,,1.0,0.0,Sold,False
TL0000003672,TXN000001049,2,SKU0000335,2.0,349.75,437.19,,1.0,0.0,Sold,True
TL0000003673,TXN000001049,3,SKU0000010,5.0,502.78,502.78,,2.0,226.25,Voided,True
TL0000003674,TXN000001049,4,SKU0000336,5.0,505.2,505.2,,0.0,0.0,Sold,True
TL0000003675,TXN000001049,5,SKU0000123,4.0,82.21,96.72,,2.0,29.6,Sold,True
TL0000003676,TXN000001049,6,SKU0000264,2.0,125.8,125.8,,1.0,12.58,Sold,True
TL0000003677,TXN000001050,1,SKU0000348,,372.09,465.11,PRM00044,5.0,18.6,Sold,False
TL0000003678,TXN000001050,2,SKU0000035,-1.0,231.61,231.61,,0.0,0.0,Sold,False
TL0000003679,TXN000001051,1,SKU0000167,1.0,721.5,721.5,,0.0,64.94,Sold,True
TL0000003680,TXN000001051,2,SKU0000189,4.0,192.91,241.14,,0.0,0.0,Voided,True
TL0000003681,TXN000001051,3,SKU0000039,5.0,132.22,132.22,,2.0,59.5,Sold,True
TL0000003682,TXN000001051,4,SKU0000328,1.0,661.79,827.24,,2.0,33.09,Voided,True
TL0000003683,TXN000001052,1,SKU0000214,-1.0,417.43,491.09,,0.0,0.0,Sold,False
TL0000003684,TXN000001052,2,SKU0000165,4.0,548.16,577.01,,1.0,109.63,Sold,True
TL0000003685,TXN000001052,3,SKU0000102,2.0,418.37,418.37,,0.0,41.84,Sold,True
TL0000003686,TXN000001052,4,SKU0000493,1.0,209.83,209.83,PRM00012,1.0,0.0,Sold,True
TL0000003687,TXN000001052,5,SKU0000105,,129.6,162.0,,5.0,9.07,Voided,False
TL0000003688,TXN000001052,6,SKU0000285,1.0,381.71,381.71,,0.0,34.35,Voided,True
TL0000003689,TXN000001053,1,SKU0000259,3.0,31.0,31.0,,0.0,4.65,Sold,True
TL0000003690,TXN000001053,2,SKU0000531,1.0,297.93,331.03,,0.0,0.0,Voided,True
TL0000003691,TXN000001053,3,SKU0000249,4.0,94.05,104.5,,1.0,18.81,Sold,True
TL0000003692,TXN000001054,1,SKU0000077,4.0,1046.78,1163.09,,0.0,293.1,Sold,True
TL0000003693,TXN000001054,2,SKU0000039,4.0,132.22,132.22,,0.0,47.6,Sold,True
TL0000003694,TXN000001054,3,SKU0000201,2.0,345.72,345.72,,0.0,34.57,Sold,True
TL0000003695,TXN000001054,4,SKU0000158,2.0,127.85,142.05,,0.0,17.9,Sold,True
TL0000003696,TXN000001055,1,SKU0000148,1.0,479.17,504.39,,2.0,43.13,Sold,True
TL0000003697,TXN000001055,2,SKU0000433,4.0,773.99,814.73,,5.0,154.8,Sold,True
TL0000003698,TXN000001055,3,SKU0000518,2.0,198.88,198.88,PRM00045,0.0,0.0,Sold,True
TL0000003699,TXN000001055,4,SKU0000469,4.0,671.2,745.78,,1.0,241.63,Sold,True
TL0000003700,TXN000001055,5,SKU0000325,1.0,484.12,537.91,,5.0,0.0,Sold,True
TL0000003701,TXN000001056,1,SKU0000369,3.0,222.99,222.99,,5.0,0.0,Sold,True
TL0000003702,TXN000001056,2,SKU0000115,,11.58,14.48,,1.0,0.0,Voided,False
TL0000003703,TXN000001057,1,SKU0000512,1.0,223.22,248.02,,5.0,20.09,Sold,True
TL0000003704,TXN000001057,2,SKU0000541,4.0,398.78,398.78,,0.0,79.76,Voided,True
TL0000003705,TXN000001058,1,SKU0000482,3.0,751.13,751.13,,1.0,0.0,Sold,True
TL0000003706,TXN000001059,1,SKU0000121,1.0,59.67,59.67,,2.0,4.18,Voided,True
TL0000003707,TXN000001059,2,SKU0000018,,685.31,685.31,,0.0,61.68,Sold,False
TL0000003708,TXN000001059,3,SKU0000293,1.0,629.28,786.6,PRM00022,0.0,31.46,Sold,True
TL0000003709,TXN000001059,4,SKU0000382,3.0,860.61,956.23,,0.0,180.73,Sold,True
TL0000003710,TXN000001059,5,SKU0000065,5.0,148.46,174.66,,0.0,66.81,Sold,True
TL0000003711,TXN000001060,1,SKU0000165,1.0,577.01,577.01,,0.0,0.0,Sold,True
TL0000003712,TXN000001061,1,SKU0000281,1.0,624.31,780.39,,5.0,0.0,Sold,True
TL0000003713,TXN000001061,2,SKU0000577,2.0,21.53,26.91,,0.0,0.0,Sold,True
TL0000003714,TXN000001061,3,SKU0000002,3.0,903.09,1062.46,,0.0,243.83,Sold,True
TL0000003715,TXN000001062,1,SKU0000432,3.0,625.04,694.49,PRM00050,0.0,93.76,Voided,True
TL0000003716,TXN000001062,2,SKU0000307,3.0,293.76,293.76,,1.0,61.69,Sold,True
TL0000003717,TXN000001062,3,SKU0000235,1.0,187.9,234.88,,1.0,16.91,Voided,True
TL0000003718,TXN000001063,1,SKU0000489,1.0,23.28,25.87,,5.0,0.0,Sold,True
TL0000003719,TXN000001063,2,SKU0000161,3.0,534.0,562.1,,5.0,144.18,Sold,True
TL0000003720,TXN000001063,3,SKU0000514,-1.0,293.33,325.92,,0.0,0.0,Sold,False
TL0000003721,TXN000001063,4,SKU0000354,1.0,418.39,440.41,,2.0,29.29,Sold,True
TL0000003722,TXN000001063,5,SKU0000444,2.0,179.62,199.58,,0.0,25.15,Sold,True
TL0000003723,TXN000001063,6,SKU0000175,-1.0,980.41,980.41,,5.0,0.0,Sold,False
TL0000003724,TXN000001064,1,SKU0000320,1.0,56.1,56.1,,2.0,3.93,Sold,True
TL0000003725,TXN000001064,2,SKU0000431,3.0,127.4,134.11,PRM00025,5.0,26.75,Sold,True
TL0000003726,TXN000001065,1,SKU0000418,4.0,287.7,359.63,PRM00044,0.0,103.57,Sold,True
TL0000003727,TXN000001065,2,SKU0000195,5.0,754.85,838.72,,2.0,0.0,Sold,True
TL0000003728,TXN000001065,3,SKU0000419,1.0,25.59,30.1,,0.0,0.0,Voided,True
TL0000003729,TXN000001065,4,SKU0000543,1.0,183.59,183.59,,0.0,16.52,Sold,True
TL0000003730,TXN000001065,5,SKU0000319,,492.57,547.3,,1.0,34.48,Sold,False
TL0000003731,TXN000001065,6,SKU0000568,2.0,112.15,124.61,PRM00034,0.0,20.19,Voided,True
TL0000003732,TXN000001066,1,SKU0000048,1.0,888.44,888.44,,0.0,0.0,Sold,True
TL0000003733,TXN000001067,1,SKU0000151,1.0,339.77,377.52,,1.0,16.99,Voided,True
TL0000003734,TXN000001067,2,SKU0000171,-1.0,420.55,442.68,,1.0,0.0,Sold,False
TL0000003735,TXN000001068,1,SKU0000387,1.0,99.52,99.52,,0.0,0.0,Voided,True
TL0000003736,TXN000001068,2,SKU0000268,-1.0,387.96,431.07,,0.0,0.0,Sold,False
TL0000003737,TXN000001069,1,SKU0000044,1.0,836.26,836.26,,1.0,75.26,Voided,True
TL0000003738,TXN000001069,2,SKU0000426,,31.21,32.85,,2.0,2.81,Sold,False
TL0000003739,TXN000001070,1,SKU0000085,,372.2,372.2,,5.0,33.5,Sold,False
TL0000003740,TXN000001071,1,SKU0000313,5.0,77.02,77.02,PRM00029,0.0,26.96,Sold,True
TL0000003741,TXN000001071,2,SKU0000196,3.0,442.02,442.02,,0.0,119.35,Voided,True
TL0000003742,TXN000001071,3,SKU0000546,3.0,15.26,17.95,,0.0,2.29,Sold,True
TL0000003743,TXN000001071,4,SKU0000387,2.0,94.54,99.52,,0.0,13.24,Sold,True
TL0000003744,TXN000001071,5,SKU0000489,,20.7,25.87,,0.0,0.0,Sold,False
TL0000003745,TXN000001071,6,SKU0000564,5.0,,612.13,PRM00010,0.0,0.0,Sold,False
TL0000003746,TXN000001072,1,SKU0000502,2.0,312.96,391.2,,0.0,56.33,Voided,True
TL0000003747,TXN000001072,2,SKU0000374,,638.5,798.12,,5.0,31.92,Sold,False
TL0000003748,TXN000001072,3,SKU0000137,2.0,352.75,352.75,,0.0,63.49,Sold,True
TL0000003749,TXN000001072,4,SKU0000014,,285.98,357.47,,0.0,25.74,Sold,False
TL0000003750,TXN000001073,1,SKU0000424,5.0,270.54,300.6,,2.0,67.64,Voided,True
TL0000003751,TXN000001073,2,SKU_UNKNOWN,2.0,394.94,415.73,,0.0,0.0,Sold,True
TL0000003752,TXN000001073,3,SKU0000545,4.0,496.32,496.32,,0.0,99.26,Sold,True
TL0000003753,TXN000001073,4,SKU0000245,2.0,302.53,378.16,,2.0,54.46,Sold,True
TL0000003754,TXN000001073,5,SKU0000526,5.0,317.64,317.64,PRM00022,0.0,111.17,Sold,True
TL0000003755,TXN000001074,1,SKU0000316,1.0,483.36,483.36,,5.0,24.17,Sold,True
TL0000003756,TXN000001075,1,SKU0000379,,486.32,572.14,,0.0,0.0,Voided,False
TL0000003757,TXN000001076,1,SKU0000072,2.0,628.02,697.8,,0.0,87.92,Sold,True
TL0000003758,TXN000001076,2,SKU0000573,1.0,446.39,446.39,,2.0,0.0,Sold,True
TL0000003759,TXN000001076,3,SKU0000296,1.0,377.31,377.31,,2.0,18.87,Sold,True
TL0000003760,TXN000001076,4,SKU0000143,2.0,661.18,661.18,,2.0,66.12,Voided,True
TL0000003761,TXN000001076,5,SKU0000460,,435.36,435.36,,0.0,30.48,Sold,False
TL0000003762,TXN000001076,6,SKU0000454,3.0,216.29,216.29,,0.0,0.0,Sold,True
TL0000003763,TXN000001077,1,SKU0000053,,276.92,276.92,,0.0,13.85,Voided,False
TL0000003764,TXN000001078,1,SKU0000222,5.0,504.98,504.98,,1.0,0.0,Sold,True
TL0000003765,TXN000001078,2,SKU0000407,1.0,489.82,489.82,,0.0,0.0,Sold,True
TL0000003766,TXN000001078,3,SKU0000118,-1.0,545.0,545.0,,2.0,0.0,Sold,False
TL0000003767,TXN000001078,4,SKU0000175,1.0,784.33,980.41,,2.0,0.0,Voided,True
TL0000003768,TXN000001078,5,SKU0000111,3.0,501.77,557.52,PRM00003,0.0,105.37,Sold,True
TL0000003769,TXN000001079,1,SKU0000371,-1.0,440.03,488.92,,1.0,0.0,Sold,False
TL0000003770,TXN000001080,1,SKU0000069,2.0,491.24,545.82,,0.0,88.42,Sold,True
TL0000003771,TXN000001080,2,SKU0000567,1.0,14.68,15.45,PRM00055,0.0,0.0,Sold,True
TL0000003772,TXN000001080,3,SKU0000336,1.0,479.94,505.2,,0.0,0.0,Voided,True
TL0000003773,TXN000001081,1,SKU0000370,1.0,42.33,47.03,,0.0,2.12,Sold,True
TL0000003774,TXN000001081,2,SKU0000320,5.0,56.1,56.1,,2.0,19.64,Voided,True
TL0000003775,TXN000001081,3,SKU0000421,3.0,311.41,311.41,,0.0,65.4,Sold,True
TL0000003776,TXN000001081,4,SKU0000376,2.0,,438.3,,0.0,0.0,Voided,False
TL0000003777,TXN000001081,5,SKU0000323,-1.0,325.52,325.52,,0.0,0.0,Sold,False
TL0000003778,TXN000001081,6,SKU0000094,2.0,85.99,90.52,,1.0,12.04,Sold,True
TL0000003779,TXN000001082,1,SKU0000265,3.0,193.97,215.52,,0.0,52.37,Sold,True
TL0000003780,TXN000001082,2,SKU0000550,2.0,732.37,915.46,,0.0,102.53,Sold,True
TL0000003781,TXN000001082,3,SKU0000394,4.0,889.1,889.1,,1.0,177.82,Sold,True
TL0000003782,TXN000001083,1,SKU0000125,,482.59,482.59,,0.0,0.0,Voided,False
TL0000003783,TXN000001083,2,SKU0000236,1.0,59.62,70.14,,0.0,2.98,Voided,True
TL0000003784,TXN000001083,3,SKU0000230,3.0,514.18,541.24,,0.0,107.98,Sold,True
TL0000003785,TXN000001084,1,SKU0000377,5.0,104.96,104.96,,0.0,0.0,Sold,True
TL0000003786,TXN000001084,2,SKU0000398,4.0,551.87,551.87,,2.0,110.37,Voided,True
TL0000003787,TXN000001084,3,SKU0000251,1.0,361.36,380.38,,0.0,0.0,Voided,True
TL0000003788,TXN000001084,4,SKU0000182,5.0,567.19,708.99,,0.0,255.24,Sold,True
TL0000003789,TXN000001084,5,SKU0000283,1.0,513.29,540.31,,5.0,35.93,Sold,True
TL0000003790,TXN000001084,6,SKU0000527,5.0,156.1,156.1,,0.0,54.64,Sold,True
TL0000003791,TXN000001085,1,SKU0000150,1.0,1180.75,1180.75,,5.0,59.04,Sold,True
TL0000003792,TXN000001085,2,SKU0000474,2.0,27.78,27.78,PRM00010,5.0,5.0,Voided,True
TL0000003793,TXN000001085,3,SKU0000372,4.0,156.55,184.18,,2.0,0.0,Voided,True
TL0000003794,TXN000001085,4,SKU0000362,5.0,580.18,580.18,,0.0,261.08,Sold,True
TL0000003795,TXN000001086,1,SKU0000198,2.0,57.73,60.77,,2.0,5.77,Voided,True
TL0000003796,TXN000001086,2,SKU0000034,,54.75,54.75,,0.0,4.93,Sold,False
TL0000003797,TXN000001086,3,SKU0000295,2.0,293.86,326.51,,0.0,52.89,Voided,True
TL0000003798,TXN000001086,4,SKU0000228,5.0,318.18,374.33,,0.0,111.36,Sold,True
TL0000003799,TXN000001087,1,SKU0000113,,281.71,313.01,,2.0,0.0,Sold,False
TL0000003800,TXN000001087,2,SKU0000118,3.0,436.0,545.0,,0.0,117.72,Voided,True
TL0000003801,TXN000001087,3,SKU0000204,5.0,564.72,627.47,,0.0,197.65,Sold,True
TL0000003802,TXN000001087,4,SKU0000370,2.0,47.03,47.03,,0.0,8.47,Sold,True
TL0000003803,TXN000001087,5,SKU0000187,3.0,179.9,179.9,,1.0,48.57,Sold,True
TL0000003804,TXN000001087,6,SKU0000281,2.0,780.39,780.39,,0.0,0.0,Sold,True
TL0000003805,TXN000001088,1,SKU0000446,1.0,53.74,53.74,,0.0,4.84,Sold,True
TL0000003806,TXN000001088,2,SKU0000417,,246.82,246.82,,0.0,12.34,Sold,False
TL0000003807,TXN000001089,1,SKU0000025,-1.0,536.37,564.6,,0.0,0.0,Sold,False
