snapshot_date,store_id,product_id,on_hand_qty,reserved_qty,on_order_qty,reorder_point,safety_stock_qty,inventory_status,available_qty,valid_values
2026-04-01,STR0017,SKU0000308,425.0,23,105,30,5,Stockout,402.0,True
2026-04-01,STR0017,SKU0000566,279.0,37,85,75,10,Overstock,242.0,True
2026-04-01,STR0017,SKU0000326,257.0,57,138,30,30,Healthy,200.0,True
2026-04-01,STR0017,SKU0000083,400.0,24,76,50,10,Healthy,376.0,True
2026-04-01,STR0017,SKU0000094,74.0,7,195,10,30,Stockout,67.0,True
2026-04-01,STR0017,SKU0000086,436.0,17,137,75,10,Healthy,419.0,True
2026-04-01,STR0017,SKU0000266,51.0,14,154,75,20,Healthy,37.0,True
2026-04-01,STR0017,SKU0000069,210.0,10,104,75,10,Stockout,200.0,True
2026-04-01,STR0017,SKU0000573,375.0,8,105,75,30,Low,367.0,True
2026-04-01,STR0017,SKU0000270,219.0,36,199,30,30,Healthy,183.0,True
2026-04-01,STR0017,SKU0000386,425.0,53,175,30,10,Low,372.0,True
2026-04-01,STR0017,SKU0000387,245.0,46,182,10,20,Healthy,199.0,True
2026-04-01,STR0017,SKU0000154,165.0,1,190,10,30,Low,164.0,True
2026-04-01,STR0018,SKU0000244,56.0,23,121,20,30,Healthy,33.0,True
2026-04-01,STR0018,SKU0000413,121.0,50,148,75,10,Stockout,71.0,True
2026-04-01,STR0018,SKU0000187,349.0,3,134,10,5,Low,346.0,True
2026-04-01,STR0018,SKU0000567,410.0,15,174,20,5,Healthy,395.0,True
2026-04-01,STR0018,SKU0000153,410.0,16,23,30,5,Stockout,394.0,True
2026-04-01,STR0018,SKU0000441,96.0,19,15,50,20,Low,77.0,True
2026-04-01,STR0018,SKU0000124,130.0,54,165,75,20,Healthy,76.0,True
2026-04-01,STR0018,SKU0000106,258.0,20,29,30,30,Healthy,238.0,True
2026-04-01,STR0018,SKU0000047,162.0,60,177,30,10,Healthy,102.0,True
2026-04-01,STR0018,SKU0000130,327.0,21,120,75,5,Healthy,306.0,True
2026-04-01,STR0018,SKU0000219,52.0,31,100,20,30,Overstock,21.0,True
2026-04-01,STR0018,SKU0000251,213.0,11,130,50,30,Stockout,202.0,True
2026-04-01,STR0018,SKU0000140,375.0,35,178,20,5,Healthy,340.0,True
2026-04-01,STR0018,SKU0000392,156.0,11,181,30,10,Healthy,145.0,True
2026-04-01,STR0018,SKU0000575,168.0,36,195,50,20,Healthy,132.0,True
2026-04-01,STR0018,SKU0000098,432.0,59,180,20,10,Healthy,373.0,True
2026-04-01,STR0018,SKU0000019,1.0,1,149,30,30,Healthy,0.0,True
2026-04-01,STR0018,SKU0000488,140.0,11,41,50,5,Healthy,129.0,True
2026-04-01,STR0018,SKU0000525,117.0,53,131,10,5,Overstock,64.0,True
2026-04-01,STR0018,SKU0000327,40.0,31,167,30,5,Stockout,9.0,True
2026-04-01,STR0018,SKU0000028,323.0,53,172,75,30,Overstock,270.0,True
2026-04-01,STR0018,SKU0000197,310.0,14,69,50,20,Healthy,296.0,True
2026-04-01,STR0018,SKU0000353,52.0,47,185,10,30,Overstock,5.0,True
2026-04-01,STR0018,SKU0000396,447.0,32,184,50,30,Overstock,415.0,True
2026-04-01,STR0018,SKU0000291,235.0,30,157,20,20,Healthy,205.0,True
2026-04-01,STR0018,SKU0000292,489.0,9,61,75,20,Healthy,480.0,True
2026-04-01,STR0018,SKU0000534,123.0,21,41,20,5,Low,102.0,True
2026-04-01,STR0018,SKU0000532,451.0,13,111,50,10,Stockout,438.0,True
2026-04-01,STR0018,SKU0000365,355.0,42,51,20,20,Healthy,313.0,True
2026-04-01,STR0018,SKU0000136,326.0,23,165,50,5,Low,303.0,True
2026-04-01,STR0018,SKU0000418,360.0,22,108,75,30,Low,338.0,True
2026-04-01,STR0018,SKU0000011,320.0,17,28,30,20,Low,303.0,True
2026-04-01,STR0018,SKU0000426,297.0,39,63,50,5,Stockout,258.0,True
2026-04-01,STR0018,SKU0000380,499.0,33,105,30,10,Healthy,466.0,True
2026-04-01,STR0018,SKU0000092,101.0,4,181,50,5,Healthy,97.0,True
2026-04-01,STR0018,SKU0000505,418.0,30,6,20,20,Healthy,388.0,True
2026-04-01,STR0018,SKU0000497,219.0,33,38,75,30,Healthy,186.0,True
2026-04-01,STR0018,SKU0000355,333.0,34,72,50,5,Healthy,299.0,True
2026-04-01,STR0018,SKU0000343,192.0,23,135,10,5,Stockout,169.0,True
2026-04-01,STR0018,SKU0000031,89.0,3,38,50,20,Healthy,86.0,True
2026-04-01,STR0018,SKU0000434,246.0,31,111,30,5,Stockout,215.0,True
2026-04-01,STR0018,SKU0000514,91.0,59,188,50,20,Stockout,32.0,True
2026-04-01,STR0018,SKU0000118,156.0,46,18,20,5,Healthy,110.0,True
2026-04-01,STR0018,SKU0000473,80.0,56,40,30,30,Overstock,24.0,True
2026-04-01,STR0018,SKU0000276,423.0,47,163,75,10,Healthy,376.0,True
2026-04-01,STR0018,SKU0000077,319.0,16,108,50,5,Low,303.0,True
2026-04-01,STR0018,SKU0000366,58.0,37,48,75,5,Low,21.0,True
2026-04-01,STR0018,SKU0000285,0.0,0,153,20,5,Overstock,0.0,True
2026-04-01,STR0018,SKU0000220,280.0,0,68,50,20,Stockout,280.0,True
2026-04-01,STR0018,SKU0000242,370.0,13,175,20,20,Healthy,357.0,True
2026-04-01,STR0018,SKU0000048,376.0,55,192,50,20,Stockout,321.0,True
2026-04-01,STR0018,SKU0000240,213.0,12,13,50,10,Overstock,201.0,True
2026-04-01,STR0018,SKU0000383,182.0,34,42,50,10,Healthy,148.0,True
2026-04-01,STR0018,SKU0000144,385.0,54,27,50,30,Healthy,331.0,True
2026-04-01,STR0018,SKU0000472,408.0,15,60,50,5,Low,393.0,True
2026-04-01,STR0018,SKU0000475,46.0,24,109,30,5,Low,22.0,True
2026-04-01,STR0018,SKU0000533,151.0,20,65,30,30,Healthy,131.0,True
2026-04-01,STR0018,SKU0000280,51.0,16,19,30,20,Low,35.0,True
2026-04-01,STR0018,SKU0000512,265.0,48,36,20,20,Healthy,217.0,True
2026-04-01,STR0018,SKU0000009,452.0,19,71,75,20,Low,433.0,True
2026-04-01,STR0018,SKU0000314,188.0,19,91,75,10,Healthy,169.0,True
2026-04-01,STR0018,SKU0000478,20.0,19,55,30,10,Low,1.0,True
2026-04-01,STR0018,SKU0000269,274.0,28,84,50,10,Stockout,246.0,True
2026-04-01,STR0018,SKU0000530,120.0,42,79,50,30,Stockout,78.0,True
2026-04-01,STR0018,SKU0000202,142.0,16,178,75,30,Healthy,126.0,True
2026-04-01,STR0018,SKU0000570,306.0,58,147,75,10,Healthy,248.0,True
2026-04-01,STR0018,SKU0000207,371.0,15,189,10,10,Stockout,356.0,True
2026-04-01,STR0018,SKU0000354,60.0,0,155,30,10,Low,60.0,True
2026-04-01,STR0018,SKU0000189,21.0,5,32,30,5,Healthy,16.0,True
2026-04-01,STR0018,SKU0000521,474.0,34,9,20,20,Overstock,440.0,True
2026-04-01,STR0018,SKU0000417,43.0,37,194,20,30,Overstock,6.0,True
2026-04-01,STR0018,SKU0000190,114.0,46,179,50,5,Healthy,68.0,True
2026-04-01,STR0018,SKU0000101,24.0,19,56,75,5,Healthy,5.0,True
2026-04-01,STR0018,SKU0000503,8.0,3,194,20,20,Healthy,5.0,True
2026-04-01,STR0018,SKU0000559,181.0,56,31,10,10,Healthy,125.0,True
2026-04-01,STR0018,SKU0000542,151.0,30,177,20,20,Overstock,121.0,True
2026-04-01,STR0018,SKU0000125,207.0,21,105,50,5,Overstock,186.0,True
2026-04-01,STR0018,SKU0000403,214.0,5,155,50,30,Low,209.0,True
2026-04-01,STR0018,SKU0000561,293.0,29,110,75,30,Healthy,264.0,True
2026-04-01,STR0018,SKU0000368,294.0,42,184,75,20,Overstock,252.0,True
2026-04-01,STR0018,SKU0000304,302.0,46,119,20,10,Stockout,256.0,True
2026-04-01,STR0018,SKU0000141,170.0,11,14,30,5,Overstock,159.0,True
2026-04-01,STR0018,SKU0000010,182.0,10,130,10,20,Healthy,172.0,True
2026-04-01,STR0018,SKU0000519,286.0,50,135,20,20,Stockout,236.0,True
2026-04-01,STR0018,SKU0000226,42.0,36,56,10,5,Stockout,6.0,True
2026-04-01,STR0018,SKU0000529,207.0,58,87,50,10,Low,149.0,True
2026-04-01,STR0018,SKU0000468,218.0,32,68,75,30,Healthy,186.0,True
2026-04-01,STR0018,SKU0000453,266.0,42,120,30,20,Stockout,224.0,True
2026-04-01,STR0018,SKU0000378,201.0,24,151,20,20,Healthy,177.0,True
2026-04-01,STR0018,SKU0000155,25.0,20,141,30,10,Stockout,5.0,True
2026-04-01,STR0018,SKU0000433,7.0,5,20,30,20,Overstock,2.0,True
2026-04-01,STR0018,SKU0000509,360.0,43,20,50,30,Overstock,317.0,True
2026-04-01,STR0018,SKU0000179,85.0,33,174,30,20,Overstock,52.0,True
2026-04-01,STR0018,SKU0000257,303.0,20,62,50,30,Stockout,283.0,True
2026-04-01,STR0018,SKU0000194,56.0,13,23,20,5,Low,43.0,True
2026-04-01,STR0018,SKU0000457,367.0,36,142,75,5,Healthy,331.0,True
2026-04-01,STR0018,SKU0000103,498.0,26,132,20,10,Low,472.0,True
2026-04-01,STR0018,SKU0000339,330.0,21,21,30,30,Overstock,309.0,True
2026-04-01,STR0018,SKU0000168,388.0,60,56,20,10,Stockout,328.0,True
2026-04-01,STR0018,SKU0000180,227.0,25,17,30,5,Healthy,202.0,True
2026-04-01,STR0018,SKU0000470,4.0,4,107,10,10,Stockout,0.0,True
2026-04-01,STR0018,SKU0000086,452.0,47,26,10,30,Healthy,405.0,True
2026-04-01,STR0018,SKU0000216,492.0,56,52,10,5,Healthy,436.0,True
2026-04-01,STR0018,SKU0000407,157.0,41,96,50,20,Healthy,116.0,True
2026-04-01,STR0018,SKU0000502,110.0,43,104,30,5,Healthy,67.0,True
2026-04-01,STR0018,SKU0000116,466.0,45,114,30,10,Overstock,421.0,True
2026-04-01,STR0018,SKU0000007,283.0,14,187,75,20,Healthy,269.0,True
2026-04-01,STR0018,SKU0000094,385.0,48,130,75,30,Low,337.0,True
2026-04-01,STR0018,SKU0000527,249.0,15,197,30,30,Healthy,234.0,True
2026-04-01,STR0018,SKU0000495,299.0,42,21,30,20,Stockout,257.0,True
2026-04-01,STR0018,SKU0000536,418.0,15,174,75,20,Overstock,403.0,True
2026-04-01,STR0018,SKU0000460,362.0,44,197,75,20,Healthy,318.0,True
2026-04-01,STR0018,SKU0000367,29.0,7,59,10,30,Healthy,22.0,True
2026-04-01,STR0018,SKU0000347,230.0,31,39,75,30,Stockout,199.0,True
2026-04-01,STR0018,SKU0000003,7.0,0,94,75,20,Healthy,7.0,True
2026-04-01,STR0018,SKU0000364,404.0,1,85,30,30,Healthy,403.0,True
2026-04-01,STR0018,SKU0000544,206.0,42,164,30,20,Overstock,164.0,True
2026-04-01,STR0018,SKU0000349,318.0,56,14,50,20,Stockout,262.0,True
2026-04-01,STR0018,SKU0000485,351.0,12,131,20,5,Healthy,339.0,True
2026-04-01,STR0018,SKU0000415,61.0,18,78,30,30,Healthy,43.0,True
2026-04-01,STR0018,SKU0000227,369.0,33,65,20,10,Overstock,336.0,True
2026-04-01,STR0018,SKU0000262,163.0,25,85,50,20,Stockout,138.0,True
2026-04-01,STR0018,SKU0000424,495.0,44,162,30,30,Low,451.0,True
2026-04-01,STR0018,SKU0000388,117.0,3,78,75,30,Low,114.0,True
2026-04-01,STR0018,SKU0000320,493.0,25,64,20,5,Stockout,468.0,True
2026-04-01,STR0018,SKU0000523,254.0,51,130,20,30,Overstock,203.0,True
2026-04-01,STR0018,SKU0000385,85.0,28,0,20,5,Overstock,57.0,True
2026-04-01,STR0018,SKU0000506,459.0,26,44,20,5,Healthy,433.0,True
2026-04-01,STR0018,SKU0000501,237.0,32,159,30,5,Healthy,205.0,True
2026-04-01,STR0018,SKU0000333,117.0,33,185,30,20,Healthy,84.0,True
2026-04-01,STR0018,SKU0000172,220.0,29,3,30,30,Healthy,191.0,True
2026-04-01,STR0018,SKU0000297,143.0,2,159,30,30,Overstock,141.0,True
2026-04-01,STR0018,SKU0000286,406.0,47,122,30,5,Healthy,359.0,True
2026-04-01,STR0018,SKU0000511,489.0,50,27,30,5,Healthy,439.0,True
2026-04-01,STR0018,SKU0000316,348.0,38,77,10,20,Healthy,310.0,True
2026-04-01,STR0018,SKU0000021,340.0,12,196,50,5,Healthy,328.0,True
2026-04-01,STR0018,SKU0000138,388.0,0,48,50,10,Healthy,388.0,True
2026-04-01,STR0018,SKU0000547,124.0,60,101,30,20,Overstock,64.0,True
2026-04-01,STR0018,SKU0000102,465.0,38,98,50,20,Low,427.0,True
2026-04-01,STR0018,SKU0000376,,5,109,30,20,Overstock,,False
2026-04-01,STR0018,SKU0000411,449.0,10,182,50,5,Stockout,439.0,True
2026-04-01,STR0018,SKU0000054,293.0,41,124,75,20,Healthy,252.0,True
2026-04-01,STR0018,SKU0000309,207.0,44,66,75,5,Overstock,163.0,True
2026-04-01,STR0018,SKU0000163,416.0,36,13,10,10,Overstock,380.0,True
2026-04-01,STR0018,SKU0000060,142.0,19,165,10,10,Healthy,123.0,True
2026-04-01,STR0018,SKU0000312,376.0,30,101,30,5,Stockout,346.0,True
2026-04-01,STR0018,SKU0000315,101.0,46,24,75,10,Overstock,55.0,True
2026-04-01,STR0018,SKU0000310,155.0,9,182,75,20,Low,146.0,True
2026-04-01,STR0018,SKU0000452,232.0,4,22,75,30,Healthy,228.0,True
2026-04-01,STR0018,SKU0000565,7.0,1,20,30,30,Healthy,6.0,True
2026-04-01,STR0018,SKU0000454,499.0,2,167,30,20,Overstock,497.0,True
2026-04-01,STR0018,SKU0000117,384.0,47,133,10,20,Stockout,337.0,True
2026-04-01,STR0018,SKU0000230,389.0,37,54,50,5,Stockout,352.0,True
2026-04-01,STR0018,SKU0000121,49.0,33,4,10,20,Healthy,16.0,True
2026-04-01,STR0018,SKU0000246,291.0,28,139,50,5,Healthy,263.0,True
2026-04-01,STR0018,SKU0000223,242.0,45,88,75,5,Low,197.0,True
2026-04-01,STR0018,SKU0000012,32.0,19,129,50,30,Healthy,13.0,True
2026-04-01,STR0018,SKU0000017,246.0,23,151,20,5,Healthy,223.0,True
2026-04-01,STR0018,SKU0000080,282.0,18,89,75,10,Low,264.0,True
2026-04-01,STR0018,SKU0000057,224.0,28,67,10,10,Healthy,196.0,True
2026-04-01,STR0019,SKU0000256,273.0,2,27,50,30,Stockout,271.0,True
2026-04-01,STR0019,SKU0000132,462.0,51,142,20,20,Stockout,411.0,True
2026-04-01,STR0019,SKU0000364,451.0,37,74,50,20,Healthy,414.0,True
2026-04-01,STR0019,SKU0000108,214.0,55,15,10,10,Healthy,159.0,True
2026-04-01,STR0019,SKU0000540,35.0,20,105,75,10,Overstock,15.0,True
2026-04-01,STR0019,SKU0000511,160.0,31,110,75,20,Stockout,129.0,True
2026-04-01,STR0019,SKU0000366,387.0,41,38,75,10,Low,346.0,True
2026-04-01,STR0019,SKU0000211,119.0,43,56,30,5,Overstock,76.0,True
2026-04-01,STR0019,SKU0000314,194.0,4,189,75,30,Stockout,190.0,True
2026-04-01,STR0019,SKU0000233,456.0,43,29,30,30,Healthy,413.0,True
2026-04-01,STR0019,SKU0000052,180.0,14,178,10,20,Overstock,166.0,True
2026-04-01,STR0019,SKU0000551,420.0,58,160,75,20,Healthy,362.0,True
2026-04-01,STR0019,SKU0000310,481.0,47,25,10,20,Stockout,434.0,True
2026-04-01,STR0019,SKU0000126,184.0,45,151,20,10,Healthy,139.0,True
2026-04-01,STR0019,SKU0000100,443.0,43,195,20,5,Stockout,400.0,True
2026-04-01,STR0019,SKU0000525,469.0,44,32,30,5,Low,425.0,True
2026-04-01,STR0019,SKU0000129,126.0,35,198,75,10,Healthy,91.0,True
2026-04-01,STR0019,SKU0000580,343.0,56,105,10,30,Healthy,287.0,True
2026-04-01,STR0019,SKU0000216,63.0,13,15,10,10,Stockout,50.0,True
2026-04-01,STR0019,SKU0000185,274.0,60,71,10,10,Stockout,214.0,True
2026-04-01,STR0019,SKU0000323,294.0,41,121,20,10,Healthy,253.0,True
2026-04-01,STR0019,SKU0000031,183.0,29,23,50,5,Stockout,154.0,True
2026-04-01,STR0019,SKU0000579,392.0,48,118,75,20,Healthy,344.0,True
2026-04-01,STR0019,SKU0000266,12.0,9,75,20,30,Healthy,3.0,True
2026-04-01,STR0019,SKU0000107,153.0,34,157,10,20,Healthy,119.0,True
2026-04-01,STR0019,SKU0000134,242.0,21,82,20,20,Low,221.0,True
2026-04-01,STR0019,SKU0000313,191.0,43,126,50,10,Stockout,148.0,True
2026-04-01,STR0019,SKU0000295,148.0,6,113,75,30,Stockout,142.0,True
2026-04-01,STR0019,SKU0000477,51.0,0,85,30,10,Stockout,51.0,True
2026-04-01,STR0019,SKU0000395,4.0,4,61,75,5,Healthy,0.0,True
2026-04-01,STR0019,SKU0000312,293.0,30,196,30,20,Low,263.0,True
2026-04-01,STR0019,SKU0000171,402.0,1,118,50,30,Overstock,401.0,True
2026-04-01,STR0019,SKU0000149,329.0,0,19,10,20,Healthy,329.0,True
2026-04-01,STR0019,SKU0000283,467.0,11,98,20,30,Overstock,456.0,True
2026-04-01,STR0019,SKU0000412,443.0,44,58,20,10,Overstock,399.0,True
2026-04-01,STR0019,SKU0000512,491.0,10,71,30,5,Healthy,481.0,True
2026-04-01,STR0019,SKU0000284,37.0,23,96,10,30,Healthy,14.0,True
2026-04-01,STR0019,SKU0000522,119.0,22,65,10,10,Healthy,97.0,True
2026-04-01,STR0019,SKU0000229,193.0,30,200,30,20,Overstock,163.0,True
2026-04-01,STR0019,SKU0000495,370.0,23,35,75,5,Low,347.0,True
2026-04-01,STR0019,SKU0000018,18.0,13,196,75,5,Healthy,5.0,True
2026-04-01,STR0019,SKU0000403,55.0,8,69,20,5,Stockout,47.0,True
2026-04-01,STR0019,SKU0000244,219.0,10,156,20,10,Overstock,209.0,True
2026-04-01,STR0019,SKU0000017,171.0,7,88,30,30,Healthy,164.0,True
2026-04-01,STR0019,SKU0000454,43.0,26,83,50,20,Low,17.0,True
2026-04-01,STR0019,SKU0000399,225.0,28,8,75,10,Overstock,197.0,True
2026-04-01,STR0019,SKU0000165,159.0,30,139,30,30,Overstock,129.0,True
2026-04-01,STR0019,SKU0000521,106.0,11,109,50,5,Overstock,95.0,True
2026-04-01,STR0019,SKU0000425,205.0,2,116,20,10,Low,203.0,True
2026-04-01,STR0019,SKU0000550,415.0,11,125,20,30,Overstock,404.0,True
2026-04-01,STR0019,SKU0000258,126.0,37,67,10,10,Healthy,89.0,True
2026-04-01,STR0019,SKU0000377,58.0,49,161,30,30,Healthy,9.0,True
2026-04-01,STR0019,SKU0000335,203.0,35,6,50,5,Healthy,168.0,True
2026-04-01,STR0019,SKU0000168,425.0,1,117,75,20,Overstock,424.0,True
2026-04-01,STR0019,SKU0000513,226.0,6,77,50,30,Healthy,220.0,True
2026-04-01,STR0019,SKU0000247,194.0,4,1,10,20,Healthy,190.0,True
2026-04-01,STR0019,SKU0000088,311.0,31,0,75,5,Healthy,280.0,True
2026-04-01,STR0019,SKU0000356,490.0,15,86,50,5,Low,475.0,True
2026-04-01,STR0019,SKU0000406,97.0,57,99,75,30,Healthy,40.0,True
2026-04-01,STR0019,SKU0000067,479.0,5,33,30,20,Healthy,474.0,True
2026-04-01,STR0019,SKU0000046,101.0,23,162,10,5,Low,78.0,True
2026-04-01,STR0019,SKU0000224,341.0,3,24,10,5,Stockout,338.0,True
2026-04-01,STR0019,SKU0000471,224.0,23,138,75,30,Healthy,201.0,True
2026-04-01,STR0019,SKU0000005,329.0,33,40,20,10,Stockout,296.0,True
2026-04-01,STR0019,SKU0000376,63.0,52,83,50,20,Healthy,11.0,True
2026-04-01,STR0019,SKU0000349,314.0,12,131,75,20,Healthy,302.0,True
2026-04-01,STR0019,SKU0000043,60.0,6,152,75,20,Healthy,54.0,True
2026-04-01,STR0019,SKU0000391,3.0,1,86,30,5,Stockout,2.0,True
2026-04-01,STR0019,SKU0000558,288.0,45,154,10,30,Low,243.0,True
2026-04-01,STR0019,SKU0000124,481.0,18,96,30,20,Overstock,463.0,True
2026-04-01,STR0019,SKU0000510,115.0,43,172,30,5,Healthy,72.0,True
2026-04-01,STR0019,SKU0000341,43.0,23,29,20,5,Healthy,20.0,True
2026-04-01,STR0019,SKU0000181,61.0,3,119,20,10,Low,58.0,True
2026-04-01,STR0019,SKU0000183,119.0,60,147,20,5,Stockout,59.0,True
2026-04-01,STR0019,SKU0000348,13.0,5,46,50,10,Overstock,8.0,True
2026-04-01,STR0019,SKU0000178,360.0,39,167,50,30,Stockout,321.0,True
2026-04-01,STR0019,SKU0000440,34.0,34,42,20,10,Stockout,0.0,True
2026-04-01,STR0019,SKU0000015,324.0,26,167,75,10,Healthy,298.0,True
2026-04-01,STR0019,SKU0000051,348.0,14,189,20,5,Low,334.0,True
2026-04-01,STR0019,SKU0000078,307.0,36,197,50,10,Stockout,271.0,True
2026-04-01,STR0019,SKU0000519,396.0,3,50,20,10,Stockout,393.0,True
2026-04-01,STR0019,SKU0000084,350.0,48,168,10,20,Healthy,302.0,True
2026-04-01,STR0019,SKU0000255,429.0,3,80,50,5,Low,426.0,True
2026-04-01,STR0019,SKU0000157,347.0,0,108,20,5,Stockout,347.0,True
2026-04-01,STR0019,SKU0000423,485.0,5,43,50,10,Stockout,480.0,True
2026-04-01,STR0019,SKU0000342,357.0,58,128,75,10,Healthy,299.0,True
2026-04-01,STR0019,SKU0000117,79.0,51,146,20,5,Healthy,28.0,True
2026-04-01,STR0019,SKU0000041,428.0,31,146,30,20,Overstock,397.0,True
2026-04-01,STR0019,SKU0000294,497.0,3,144,30,10,Healthy,494.0,True
2026-04-01,STR0019,SKU0000357,187.0,27,165,50,10,Stockout,160.0,True
2026-04-01,STR0019,SKU0000330,268.0,48,168,30,5,Stockout,220.0,True
2026-04-01,STR0019,SKU0000214,106.0,30,172,50,30,Healthy,76.0,True
2026-04-01,STR0019,SKU0000034,118.0,54,16,30,20,Healthy,64.0,True
2026-04-01,STR0019,SKU0000285,459.0,1,138,30,10,Healthy,458.0,True
2026-04-01,STR0019,SKU0000137,327.0,36,122,30,10,Healthy,291.0,True
2026-04-01,STR0019,SKU0000523,258.0,22,195,50,5,Overstock,236.0,True
2026-04-01,STR0019,SKU0000370,76.0,13,95,10,10,Low,63.0,True
2026-04-01,STR0019,SKU0000050,100.0,5,38,30,30,Healthy,95.0,True
2026-04-01,STR0019,SKU0000220,120.0,26,18,20,10,Healthy,94.0,True
2026-04-01,STR0019,SKU0000470,108.0,12,92,10,5,Healthy,96.0,True
2026-04-01,STR0019,SKU0000272,120.0,54,121,20,20,Healthy,66.0,True
2026-04-01,STR0019,SKU0000009,172.0,11,129,50,5,Healthy,161.0,True
2026-04-01,STR0019,SKU0000429,211.0,54,168,10,10,Healthy,157.0,True
2026-04-01,STR0019,SKU0000264,288.0,4,81,10,20,Healthy,284.0,True
2026-04-01,STR0019,SKU0000311,386.0,18,61,10,5,Low,368.0,True
2026-04-01,STR0019,SKU0000142,47.0,14,76,50,10,Healthy,33.0,True
2026-04-01,STR0019,SKU0000012,12.0,12,13,75,30,Healthy,0.0,True
2026-04-01,STR0019,SKU0000485,171.0,54,54,20,20,Stockout,117.0,True
2026-04-01,STR0019,SKU0000354,37.0,26,51,20,20,Healthy,11.0,True
2026-04-01,STR0019,SKU0000150,390.0,42,101,75,30,Low,348.0,True
2026-04-01,STR0019,SKU0000217,49.0,14,199,50,10,Stockout,35.0,True
2026-04-01,STR0019,SKU0000087,136.0,39,180,20,5,Low,97.0,True
2026-04-01,STR0019,SKU0000518,181.0,2,107,10,10,Healthy,179.0,True
2026-04-01,STR0019,SKU0000397,251.0,28,0,30,5,Healthy,223.0,True
2026-04-01,STR0019,SKU0000190,329.0,34,180,75,30,Healthy,295.0,True
2026-04-01,STR0019,SKU0000464,475.0,46,120,30,30,Low,429.0,True
2026-04-01,STR0019,SKU0000210,128.0,52,170,75,20,Healthy,76.0,True
2026-04-01,STR0019,SKU0000345,315.0,0,126,75,5,Low,315.0,True
2026-04-01,STR0019,SKU0000280,317.0,40,89,30,30,Healthy,277.0,True
2026-04-01,STR0019,SKU0000219,378.0,2,54,30,5,Healthy,376.0,True
2026-04-01,STR0019,SKU0000035,45.0,18,166,10,30,Stockout,27.0,True
2026-04-01,STR0019,SKU0000175,413.0,58,120,10,30,Low,355.0,True
2026-04-01,STR0019,SKU0000378,241.0,51,82,50,5,Stockout,190.0,True
2026-04-01,STR0019,SKU0000549,71.0,12,68,10,20,Overstock,59.0,True
2026-04-01,STR0019,SKU0000071,388.0,0,151,50,10,Healthy,388.0,True
2026-04-01,STR0019,SKU0000169,453.0,15,85,10,5,Low,438.0,True
2026-04-01,STR0019,SKU0000562,342.0,6,90,30,30,Low,336.0,True
2026-04-01,STR0019,SKU0000501,225.0,36,114,20,5,Overstock,189.0,True
2026-04-01,STR0019,SKU0000127,285.0,46,21,10,20,Healthy,239.0,True
2026-04-01,STR0019,SKU0000325,197.0,28,104,30,20,Low,169.0,True
2026-04-01,STR0019,SKU0000480,468.0,23,33,10,20,Healthy,445.0,True
2026-04-01,STR0019,SKU0000053,212.0,49,105,20,20,Healthy,163.0,True
2026-04-01,STR0019,SKU0000139,341.0,58,154,30,20,Stockout,283.0,True
2026-04-01,STR0019,SKU0000298,500.0,10,119,20,5,Healthy,490.0,True
2026-04-01,STR0019,SKU0000170,16.0,9,193,30,20,Low,7.0,True
2026-04-01,STR0019,SKU0000069,264.0,7,47,50,20,Healthy,257.0,True
2026-04-01,STR0019,SKU0000419,51.0,18,99,75,5,Low,33.0,True
2026-04-01,STR0019,SKU0000058,385.0,24,26,10,5,Overstock,361.0,True
2026-04-01,STR0019,SKU0000226,307.0,51,96,75,10,Healthy,256.0,True
2026-04-01,STR0019,SKU0000486,283.0,52,167,20,20,Overstock,231.0,True
2026-04-01,STR0019,SKU0000238,477.0,46,43,50,5,Overstock,431.0,True
2026-04-01,STR0019,SKU0000564,395.0,33,144,50,30,Healthy,362.0,True
2026-04-01,STR0019,SKU0000388,29.0,29,56,30,20,Overstock,0.0,True
2026-04-01,STR0019,SKU0000531,124.0,6,182,50,30,Stockout,118.0,True
2026-04-01,STR0019,SKU0000184,185.0,27,10,50,30,Healthy,158.0,True
2026-04-01,STR0019,SKU0000494,389.0,18,50,75,30,Healthy,371.0,True
2026-04-01,STR0019,SKU0000232,284.0,20,187,30,10,Healthy,264.0,True
2026-04-01,STR0019,SKU0000432,458.0,39,23,75,5,Low,419.0,True
2026-04-01,STR0019,SKU0000322,159.0,30,119,30,5,Healthy,129.0,True
2026-04-01,STR0019,SKU0000081,202.0,51,171,30,30,Low,151.0,True
2026-04-01,STR0019,SKU0000136,210.0,53,99,20,20,Stockout,157.0,True
2026-04-01,STR0019,SKU0000553,88.0,48,158,10,5,Stockout,40.0,True
2026-04-01,STR0019,SKU0000352,394.0,6,180,10,20,Low,388.0,True
2026-04-01,STR0019,SKU0000493,81.0,46,28,50,10,Stockout,35.0,True
2026-04-01,STR0019,SKU0000487,41.0,33,62,75,30,Overstock,8.0,True
2026-04-01,STR0019,SKU0000158,55.0,52,189,50,10,Stockout,3.0,True
2026-04-01,STR0019,SKU0000291,491.0,10,129,10,10,Low,481.0,True
2026-04-01,STR0019,SKU0000253,8.0,0,113,30,5,Overstock,8.0,True
2026-04-01,STR0019,SKU0000193,142.0,45,4,75,10,Healthy,97.0,True
2026-04-01,STR0019,SKU0000120,304.0,34,91,30,30,Stockout,270.0,True
2026-04-01,STR0020,SKU0000507,433.0,8,173,50,30,Low,425.0,True
