transaction_id,store_id,register_id,associate_id,customer_id,transaction_ts,transaction_type,sales_channel,receipt_status,batch_id
TXN000001543,STR0023,REG023,ASC000171,CUST00000970,2026-05-06 06:08:00,SALE,Pickup,Completed,POS_A
TXN000001544,STR0001,REG002,ASC000072,CUST00000193,04/11/2026 22:11,SALE,Store,Voided,POS_A
TXN000001545,STR0009,REG006,ASC000245,CUST00000701,2026-04-23 18:17:02,sale ,Pickup,Voided,POS_B
TXN000001546,STR0010,REG028,ASC000064,,2026-04-18 15:31:12,SALE,Pickup,Suspended,POS_B
TXN000001547,STR0003,REG019,ASC000261,,05/05/2026 17:38,SALE,Store,Completed,POS_B
TXN000001548,STR0014,REG019,ASC000241,CUST00001055,04/04/2026 03:03,sale ,Store,Voided,POS_B
TXN000001549,STR0011,REG027,ASC000432,,2026-05-22 10:58:41,SALE,Store,Completed,POS_C
TXN000001550,STR0015,REG004,ASC000431,CUST00000281,04/23/2026 15:10,SALE,Store,Suspended,POS_A
TXN000001551,STR0013,REG004,ASC000380,CUST00001530,05/01/2026 13:43,SALE,Store,Voided,POS_B
TXN000001552,STR0013,REG027,ASC000091,CUST00000621,05/03/2026 16:46,SALE,Pickup,Suspended,POS_C
TXN000001553,STR0005,REG017,ASC000229,CUST00001714,05/28/2026 10:48,SALE,Store,Suspended,POS_A
TXN000001554,STR0022,REG025,ASC000443,CUST00001307,04/11/2026 11:35,sale ,Store,Completed,POS_A
TXN000001555,STR0017,REG008,ASC000071,,05/05/2026 07:48,SALE,Pickup,Completed,POS_B
TXN000001556,STR0025,REG010,ASC000174,CUST00000586,04/03/2026 12:55,sale ,Pickup,Completed,POS_B
TXN000001557,STR0008,REG009,ASC000265,,04/07/2026 03:15,SALE,Pickup,Completed,POS_C
TXN000001558,STR0008,REG003,ASC000321,CUST00001157,04/19/2026 05:32,VOID,Pickup,Completed,POS_A
TXN000001559,STR0013,REG017,ASC000437,,04/17/2026 14:32,sale ,Store,completed ,POS_C
TXN000001560,STR0003,REG005,ASC000132,,04/19/2026 15:59,VOID,Store,completed ,POS_C
TXN000001561,STR0010,REG018,ASC000396,CUST00001243,05/26/2026 08:46,VOID,Store,Completed,POS_B
TXN000001562,STR0008,REG008,ASC000342,,05/26/2026 08:24,SALE,Pickup,completed ,POS_B
TXN000001563,STR0004,REG017,ASC000354,CUST00001765,04/29/2026 17:43,sale ,Pickup,Completed,POS_A
TXN000001564,STR0011,REG019,ASC000012,CUST00000605,2026-05-04 13:07:46,SALE,Store,Completed,POS_B
TXN000001565,STR0009,REG027,ASC000178,,04/29/2026 22:01,VOID,Pickup,Completed,POS_A
TXN000001566,STR0016,REG015,ASC000262,CUST00000244,05/20/2026 13:40,SALE,Pickup,Suspended,POS_A
TXN000001567,STR0001,REG020,ASC000475,CUST00000625,2026-04-15 04:55:43,SALE,Store,Completed,POS_C
TXN000001568,STR0008,REG009,ASC000110,CUST00000107,05/10/2026 13:12,SALE,Store,Suspended,POS_B
TXN000001569,STR0004,REG027,ASC000354,,2026-04-17 01:02:31,SALE,Store,Voided,POS_C
TXN000001570,STR0008,REG011,ASC000159,CUST00000310,2026-05-08 16:20:43,sale ,Store,completed ,POS_A
TXN000001571,STR0001,REG007,ASC000094,CUST00000884,05/22/2026 16:40,SALE,Store,Suspended,POS_C
TXN000001572,STR0017,REG010,ASC000250,CUST00001252,04/17/2026 05:58,SALE,Pickup,Completed,POS_A
TXN000001573,STR0015,REG021,ASC000412,,04/16/2026 03:58,SALE,Pickup,Voided,POS_A
TXN000001574,STR0002,REG027,ASC000348,CUST00001318,04/17/2026 22:07,SALE,Store,completed ,POS_C
TXN000001575,STR0014,REG001,ASC000494,CUST00000360,04/29/2026 22:23,SALE,Store,Voided,POS_C
TXN000001576,STR0019,REG024,ASC000147,CUST00001360,05/05/2026 18:43,VOID,Store,Completed,POS_A
TXN000001577,STR0019,REG026,ASC000370,CUST00001709,04/20/2026 17:46,VOID,Store,Voided,POS_A
TXN000001578,STR0007,REG001,ASC000075,,2026-05-18 13:37:50,VOID,Store,Completed,POS_C
TXN000001579,STR0017,REG005,ASC000436,CUST00001524,04/24/2026 00:23,SALE,Store,completed ,POS_B
TXN000001580,STR0010,REG008,ASC000414,CUST00000896,04/22/2026 08:18,sale ,Store,Voided,POS_B
TXN000001581,STR0018,REG009,ASC000297,CUST00001422,2026-04-17 17:32:36,SALE,Store,Completed,POS_C
TXN000001582,STR0012,REG006,ASC000201,CUST00000717,2026-04-04 23:17:40,SALE,Store,Voided,POS_C
TXN000001583,STR0013,REG020,ASC000091,,2026-05-18 17:03:42,SALE,Pickup,Completed,POS_A
TXN000001584,STR0021,REG012,ASC000336,CUST00000422,2026-05-19 19:51:36,sale ,Store,Completed,POS_C
TXN000001585,STR0005,REG016,ASC000086,,05/13/2026 23:16,SALE,Store,Voided,POS_B
TXN000001586,STR0006,REG026,ASC000243,CUST00000811,2026-05-21 13:05:09,SALE,Store,completed ,POS_C
TXN000001587,STR0020,REG002,ASC000358,,2026-05-02 05:04:50,SALE,Store,Completed,POS_A
TXN000001588,STR0018,REG024,ASC000093,CUST00000135,2026-04-05 01:03:43,SALE,Pickup,Suspended,POS_C
TXN000001589,STR0022,REG010,ASC000499,CUST00000199,2026-04-12 04:03:13,VOID,Store,Voided,POS_A
TXN000001590,STR0005,REG010,ASC000334,CUST00001584,04/14/2026 10:46,SALE,Store,Completed,POS_A
TXN000001591,STR0025,REG013,ASC000493,CUST00000977,05/03/2026 09:08,VOID,Store,Suspended,POS_A
TXN000001592,STR0007,REG002,ASC000228,CUST00000009,05/25/2026 11:07,SALE,Store,Completed,POS_C
TXN000001593,STR0006,REG006,ASC000057,CUST00000711,04/26/2026 11:03,SALE,Store,Completed,POS_C
TXN000001594,STR0013,REG026,ASC000452,CUST00000367,2026-04-01 09:33:35,sale ,Store,Completed,POS_B
TXN000001595,STR0017,REG013,ASC000141,CUST00001213,2026-04-02 23:22:25,VOID,Store,completed ,POS_B
TXN000001596,STR0004,REG007,ASC000280,,2026-05-13 14:24:44,sale ,Pickup,completed ,POS_A
TXN000001597,STR0015,REG026,ASC000080,CUST00000182,04/27/2026 10:05,SALE,Store,completed ,POS_A
TXN000001598,STR0025,REG001,ASC000083,,05/08/2026 11:16,sale ,Store,Completed,POS_C
TXN000001599,STR0004,REG019,ASC000062,,05/17/2026 23:05,SALE,Store,Voided,POS_A
TXN000001600,STR0021,REG023,ASC000184,,04/28/2026 05:04,SALE,Store,Completed,POS_B
TXN000001601,STR0015,REG022,ASC000338,CUST00000729,04/24/2026 13:58,SALE,Store,Completed,POS_A
TXN000001602,STR0021,REG010,ASC000113,,2026-04-27 05:54:56,SALE,Store,Completed,POS_B
TXN000001603,STR0001,REG001,ASC000413,CUST00000185,05/16/2026 19:34,SALE,Store,Suspended,POS_B
TXN000001604,STR0006,REG003,ASC000089,CUST00000649,2026-04-14 07:54:08,SALE,Pickup,Voided,POS_B
TXN000001605,STR0007,REG001,ASC000263,,04/23/2026 00:41,SALE,Store,Suspended,POS_C
TXN000001606,STR0023,REG017,ASC000410,CUST00000242,2026-04-03 17:01:42,SALE,Store,Voided,POS_B
TXN000001607,STR0008,REG016,ASC000106,CUST00001148,05/19/2026 04:58,SALE,Store,Completed,POS_A
TXN000001608,STR0020,REG015,ASC000466,CUST00001284,2026-04-15 10:34:34,SALE,Store,Voided,POS_B
TXN000001609,STR0011,REG010,ASC000447,CUST00000133,2026-04-15 04:58:32,VOID,Store,Suspended,POS_B
TXN000001610,STR0007,REG013,ASC000160,CUST00000290,2026-04-28 21:50:28,sale ,Store,Completed,POS_C
TXN000001611,STR0013,REG011,ASC000317,CUST00001295,2026-04-27 16:37:07,sale ,Store,completed ,POS_B
TXN000001612,STR0001,REG007,ASC000472,,04/10/2026 20:53,SALE,Store,completed ,POS_A
TXN000001613,STR0019,REG022,ASC000292,,2026-05-29 11:00:48,SALE,Store,Suspended,POS_C
TXN000001614,STR0016,REG011,ASC000182,CUST00000964,05/17/2026 02:39,SALE,Store,Completed,POS_A
TXN000001615,STR0022,REG027,ASC000419,CUST00000233,2026-04-25 09:32:58,SALE,Store,Completed,POS_C
TXN000001616,STR0002,REG008,ASC000320,CUST00001747,04/09/2026 18:46,SALE,Store,completed ,POS_B
TXN000001617,STR0005,REG015,ASC000473,CUST00001241,2026-04-26 07:37:18,SALE,Pickup,Completed,POS_C
TXN000001618,STR0020,REG013,ASC000295,CUST00001416,04/28/2026 17:25,SALE,Store,Suspended,POS_A
TXN000001619,STR0018,REG024,ASC000403,CUST00001117,05/12/2026 23:17,sale ,Store,Completed,POS_A
TXN000001620,STR0001,REG024,ASC000413,CUST00000111,2026-05-14 08:16:11,SALE,Store,Suspended,POS_B
TXN000001621,STR0010,REG022,ASC000150,,04/08/2026 07:04,sale ,Store,completed ,POS_C
TXN000001622,STR0011,REG025,ASC000223,CUST00001504,05/29/2026 10:35,SALE,Store,Suspended,POS_B
TXN000001623,STR0013,REG019,ASC000317,CUST00000179,04/03/2026 00:38,SALE,Store,Suspended,POS_A
TXN000001624,STR0006,REG010,ASC000050,CUST00000555,05/20/2026 22:38,SALE,Store,Voided,POS_C
TXN000001625,STR0018,REG007,ASC000490,,04/14/2026 12:39,SALE,Pickup,Suspended,POS_A
TXN000001626,STR0004,REG011,ASC000074,CUST00000867,04/11/2026 16:57,VOID,Store,Completed,POS_B
TXN000001627,STR0003,REG004,ASC000374,,2026-05-24 21:40:07,SALE,Store,completed ,POS_B
TXN000001628,STR0022,REG019,ASC000499,CUST00001451,2026-05-08 19:45:16,VOID,Store,Voided,POS_B
TXN000001629,STR0003,REG005,ASC000405,CUST00001254,2026-04-03 19:49:11,SALE,Pickup,Completed,POS_B
TXN000001630,STR0011,REG001,ASC000223,CUST00000093,04/17/2026 10:26,SALE,Pickup,Voided,POS_B
TXN000001631,STR0010,REG004,ASC000196,,2026-05-06 12:36:54,VOID,Store,Completed,POS_B
TXN000001632,STR0020,REG014,ASC000170,CUST00001199,2026-04-26 18:08:17,SALE,Store,Completed,POS_C
TXN000001633,STR0014,REG017,ASC000247,CUST00001549,2026-04-04 05:49:35,sale ,Pickup,Suspended,POS_C
TXN000001634,STR0021,REG003,ASC000113,,2026-05-05 02:29:59,SALE,Store,Suspended,POS_C
TXN000001635,STR0008,REG004,ASC000298,CUST00000699,05/02/2026 09:12,SALE,Pickup,Completed,POS_A
TXN000001636,STR0024,REG018,ASC000139,,04/06/2026 09:10,sale ,Pickup,Completed,POS_C
TXN000001637,STR0022,REG007,ASC000443,,05/30/2026 14:19,SALE,Pickup,Completed,POS_B
TXN000001638,STR0021,REG027,ASC000113,,2026-05-14 15:57:50,SALE,Store,completed ,POS_B
TXN000001639,STR0021,REG018,ASC000450,CUST00000165,04/11/2026 11:12,SALE,Store,Completed,POS_A
TXN000001640,STR0021,REG021,ASC000450,CUST00001603,2026-04-13 14:55:44,SALE,Store,Voided,POS_A
TXN000001641,STR0014,REG018,ASC000384,CUST00000393,2026-04-27 13:34:39,SALE,Store,Completed,POS_A
TXN000001642,STR0017,REG020,ASC000141,CUST00001661,2026-04-23 14:54:46,SALE,Store,Completed,POS_C
TXN000001643,STR0010,REG021,ASC000010,,05/11/2026 12:31,SALE,Store,Completed,POS_A
TXN000001644,STR0020,REG016,ASC000282,CUST00001163,2026-04-04 08:30:41,SALE,Store,Suspended,POS_C
TXN000001645,STR0004,REG016,ASC000354,CUST00000381,05/05/2026 10:40,SALE,Store,completed ,POS_C
TXN000001646,STR0007,REG023,ASC000364,CUST00000443,04/02/2026 10:50,SALE,Store,Voided,POS_B
TXN000001647,STR0014,REG010,ASC000384,,04/06/2026 21:33,VOID,Pickup,completed ,POS_B
TXN000001648,STR0003,REG021,ASC000193,CUST00000090,04/24/2026 18:51,SALE,Pickup,completed ,POS_B
TXN000001649,STR0015,REG013,ASC000338,,2026-04-04 21:34:33,VOID,Store,Completed,POS_C
TXN000001650,STR0006,REG020,ASC000107,CUST00000245,2026-04-17 01:42:03,sale ,Pickup,Completed,POS_B
TXN000001651,STR0023,REG018,ASC000162,,2026-04-26 18:45:17,SALE,Pickup,Completed,POS_C
TXN000001652,STR0011,REG022,ASC000138,,2026-05-06 00:12:59,SALE,Pickup,completed ,POS_B
TXN000001653,STR0008,REG027,ASC000458,CUST00000546,2026-05-27 09:58:49,sale ,Pickup,completed ,POS_A
TXN000001654,STR0013,REG014,ASC000163,CUST00000374,2026-05-24 00:45:06,sale ,Pickup,Completed,POS_C
TXN000001655,STR0003,REG011,ASC000190,CUST00000922,05/16/2026 07:47,VOID,Store,Voided,POS_C
TXN000001656,STR0014,REG014,ASC000066,CUST00000643,04/19/2026 19:59,SALE,Pickup,Voided,POS_A
TXN000001657,STR0014,REG027,ASC000494,CUST00000119,2026-04-18 01:02:36,sale ,Store,Voided,POS_C
TXN000001658,STR0016,REG025,ASC000077,CUST00000378,2026-05-26 14:06:45,VOID,Store,Voided,POS_B
TXN000001659,STR0022,REG018,ASC000497,CUST00001745,04/12/2026 12:52,SALE,Pickup,Completed,POS_C
TXN000001660,STR0001,REG021,ASC000467,CUST00000849,04/22/2026 13:06,VOID,Store,Completed,POS_C
TXN000001661,STR0007,REG018,ASC000364,,05/02/2026 08:31,VOID,Store,Suspended,POS_B
TXN000001662,STR0010,REG028,ASC000328,CUST00000892,05/11/2026 10:14,SALE,Store,Completed,POS_A
TXN000001663,STR0005,REG004,ASC000442,CUST00001678,2026-05-19 16:01:56,sale ,Pickup,Completed,POS_A
TXN000001664,STR0005,REG021,ASC000480,CUST00000586,05/08/2026 06:17,sale ,Pickup,Completed,POS_C
TXN000001665,STR0020,REG025,ASC000099,CUST00001424,05/04/2026 08:42,SALE,Store,Completed,POS_A
TXN000001666,STR0014,REG021,ASC000385,CUST00000417,05/05/2026 17:41,sale ,Store,Completed,POS_B
TXN000001667,STR0013,REG028,ASC000205,,2026-05-17 13:40:40,SALE,Store,Voided,POS_A
TXN000001668,STR0017,REG004,ASC000141,,04/12/2026 18:06,VOID,Pickup,Voided,POS_C
TXN000001669,STR0008,REG021,ASC000395,CUST00001241,2026-05-01 07:57:48,VOID,Store,Voided,POS_A
TXN000001670,STR0024,REG025,ASC000337,CUST00001743,2026-05-25 13:45:49,VOID,Store,completed ,POS_B
TXN000001671,STR0019,REG024,ASC000222,CUST00000908,2026-05-02 10:00:52,sale ,Store,completed ,POS_A
TXN000001672,STR0021,REG017,ASC000450,CUST00000931,2026-05-17 10:38:01,sale ,Store,Completed,POS_B
TXN000001673,STR0009,REG025,ASC000155,,04/12/2026 03:55,SALE,Pickup,Completed,POS_B
TXN000001674,STR0013,REG007,ASC000215,,2026-05-12 16:53:41,SALE,Pickup,Completed,POS_C
TXN000001675,STR0009,REG001,ASC000485,CUST00000507,2026-04-11 17:33:31,SALE,Pickup,completed ,POS_A
TXN000001676,STR0014,REG012,ASC000293,,2026-05-25 13:02:22,SALE,Store,Voided,POS_C
TXN000001677,STR0025,REG020,ASC000230,,04/13/2026 08:48,SALE,Store,Completed,POS_A
TXN000001678,STR0009,REG004,ASC000245,CUST00000508,04/03/2026 18:20,sale ,Pickup,Completed,POS_A
TXN000001679,STR0013,REG007,ASC000128,CUST00001140,05/23/2026 05:53,VOID,Pickup,Voided,POS_A
TXN000001680,STR0015,REG014,ASC000375,,04/02/2026 08:48,SALE,Store,Voided,POS_A
TXN000001681,STR0025,REG023,ASC000204,,2026-04-03 07:08:18,SALE,Store,completed ,POS_A
TXN000001682,STR0004,REG026,ASC000002,CUST00000861,04/10/2026 20:00,VOID,Pickup,completed ,POS_C
TXN000001683,STR0006,REG012,ASC000050,CUST00001266,04/24/2026 15:48,SALE,Pickup,completed ,POS_B
TXN000001684,STR0010,REG017,ASC000150,CUST00000648,2026-04-02 03:15:41,SALE,Pickup,completed ,POS_A
TXN000001685,STR0005,REG022,ASC000044,CUST00000300,04/27/2026 21:42,VOID,Store,Completed,POS_B
TXN000001686,STR0010,REG022,ASC000070,CUST00000912,05/27/2026 16:55,VOID,Store,Completed,POS_B
TXN000001687,STR0014,REG014,ASC000384,CUST00001675,04/10/2026 18:08,SALE,Store,Completed,POS_B
TXN000001688,STR0023,REG021,ASC000312,,2026-05-08 09:40:27,SALE,Store,Completed,POS_C
TXN000001689,STR0023,REG017,ASC000324,,2026-05-15 08:18:26,SALE,Store,completed ,POS_B
TXN000001690,STR0018,REG017,ASC000401,,2026-04-01 13:07:45,sale ,Store,Completed,POS_A
TXN000001691,STR0023,REG003,ASC000487,CUST00000236,05/31/2026 23:30,SALE,Store,Voided,POS_A
TXN000001692,STR0004,REG026,ASC_BAD,,04/29/2026 02:07,SALE,Store,Completed,POS_A
TXN000001693,STR0015,REG025,ASC000438,CUST00000226,05/11/2026 10:04,VOID,Store,Suspended,POS_C
TXN000001694,STR0007,REG022,ASC000118,CUST00000647,2026-04-02 13:19:15,VOID,Store,Completed,POS_B
TXN000001695,STR0013,REG007,ASC000435,CUST00001503,2026-05-14 05:04:02,sale ,Store,Voided,POS_B
TXN000001696,STR0006,REG009,ASC000310,CUST00000455,2026-05-05 09:11:57,sale ,Store,Voided,POS_A
TXN000001697,STR0008,REG009,ASC000455,CUST00001651,2026-04-18 06:54:05,SALE,Store,Completed,POS_B
TXN000001698,STR0014,REG019,ASC000266,CUST00001435,2026-05-31 17:05:52,VOID,Store,Completed,POS_C
TXN000001699,STR0018,REG005,ASC000379,CUST00001793,05/14/2026 19:05,sale ,Pickup,Voided,POS_A
TXN000001700,STR0020,REG013,ASC000211,CUST00001044,04/26/2026 06:43,SALE,Store,completed ,POS_B
TXN000001701,STR0025,REG010,ASC000174,CUST00000567,2026-04-22 02:13:31,SALE,Pickup,Completed,POS_A
TXN000001702,STR0014,REG001,ASC000241,CUST00001438,04/25/2026 12:37,SALE,Pickup,Suspended,POS_A
TXN000001703,STR0003,REG027,ASC000115,CUST00000182,04/22/2026 13:31,SALE,Pickup,Completed,POS_A
TXN000001704,STR0020,REG024,ASC000284,,2026-04-19 20:42:34,SALE,Pickup,Suspended,POS_A
TXN000001705,STR0024,REG007,ASC000373,CUST00000626,05/22/2026 03:20,SALE,Store,Voided,POS_A
TXN000001706,STR0001,REG026,ASC000094,CUST00001165,2026-04-01 11:37:03,SALE,Store,Suspended,POS_A
TXN000001707,STR0002,REG026,ASC000253,CUST00001698,05/24/2026 23:28,sale ,Store,Suspended,POS_C
TXN000001708,STR0007,REG012,ASC000353,CUST00000715,2026-04-24 17:49:00,sale ,Store,Suspended,POS_A
TXN000001709,STR0007,REG007,ASC000119,CUST00000936,05/30/2026 00:04,SALE,Pickup,Voided,POS_A
TXN000001710,STR0004,REG002,ASC000220,,04/02/2026 17:01,sale ,Store,Completed,POS_C
TXN000001711,STR0016,REG010,ASC000378,CUST00000741,04/19/2026 17:39,SALE,Store,Voided,POS_A
TXN000001712,STR0021,REG005,ASC000184,,2026-05-26 13:46:18,SALE,Store,completed ,POS_A
TXN000001713,STR0006,REG003,ASC000216,CUST00000722,05/16/2026 08:46,VOID,Store,Voided,POS_A
TXN000001714,STR0011,REG014,ASC000033,CUST00001454,2026-04-17 14:31:45,SALE,Store,Suspended,POS_C
TXN000001715,STR0024,REG015,ASC000441,CUST00001562,04/27/2026 11:36,SALE,Pickup,Suspended,POS_B
TXN000001716,STR0020,REG001,ASC000099,CUST00001716,2026-05-12 07:07:19,sale ,Store,Completed,POS_A
TXN000001717,STR0021,REG008,ASC000489,CUST00000151,05/29/2026 05:00,SALE,Store,Completed,POS_B
TXN000001718,STR0001,REG010,ASC000037,CUST00001029,05/27/2026 10:04,SALE,Store,Suspended,POS_A
TXN000001719,STR0006,REG001,ASC000391,CUST00001097,2026-04-29 19:46:14,sale ,Store,Completed,POS_C
TXN000001720,STR0004,REG014,ASC000153,CUST00000872,2026-05-10 01:42:19,SALE,Pickup,Voided,POS_C
TXN000001721,STR0002,REG020,ASC000253,CUST00001757,05/03/2026 02:30,sale ,Store,Completed,POS_B
TXN000001722,STR0002,REG018,ASC000332,CUST00000623,2026-04-14 02:49:29,SALE,Pickup,Voided,POS_A
TXN000001723,STR0019,REG017,ASC000370,,2026-04-25 06:59:04,SALE,Store,completed ,POS_C
TXN000001724,STR0013,REG022,ASC000317,,2026-04-09 16:08:41,SALE,Store,Voided,POS_A
TXN000001725,STR0023,REG011,ASC000324,,05/03/2026 11:40,sale ,Store,completed ,POS_B
TXN000001726,STR0021,REG018,ASC000484,,04/18/2026 08:37,SALE,Store,Suspended,POS_C
TXN000001727,STR0024,REG009,ASC000373,CUST00001659,05/13/2026 08:42,VOID,Pickup,Voided,POS_C
TXN000001728,STR0008,REG004,ASC000179,CUST00001652,05/27/2026 02:07,SALE,Store,completed ,POS_A
TXN000001729,STR0017,REG017,ASC000389,CUST00001189,2026-04-27 12:51:35,VOID,Store,Voided,POS_A
TXN000001730,STR0015,REG014,ASC000080,CUST00001317,04/17/2026 14:39,VOID,Pickup,Voided,POS_A
TXN000001731,STR0011,REG022,ASC000300,CUST00001573,04/26/2026 01:46,sale ,Store,Completed,POS_C
TXN000001732,STR0005,REG008,ASC000480,,04/25/2026 21:38,sale ,Store,completed ,POS_C
TXN000001733,STR0003,REG003,ASC000355,CUST00001738,2026-05-08 02:54:03,SALE,Pickup,Completed,POS_A
TXN000001734,STR0007,REG002,ASC000198,CUST00001607,2026-05-16 07:51:28,VOID,Pickup,Completed,POS_B
TXN000001735,STR0006,REG013,ASC000089,,04/04/2026 01:23,VOID,Pickup,Suspended,POS_B
TXN000001736,STR0003,REG015,ASC000421,,2026-05-04 20:41:56,sale ,Store,Voided,POS_B
TXN000001737,STR0018,REG023,ASC000036,CUST00000698,2026-05-02 10:37:22,sale ,Pickup,Completed,POS_B
TXN000001738,STR0010,REG005,ASC000396,CUST00001387,05/30/2026 01:15,VOID,Pickup,Completed,POS_B
TXN000001739,STR0002,REG009,ASC000301,CUST00001793,2026-04-17 19:24:55,VOID,Pickup,Completed,POS_A
TXN000001740,STR0010,REG013,ASC000328,,2026-05-21 01:42:31,sale ,Store,Completed,POS_A
TXN000001741,STR0009,REG010,ASC000125,CUST00000286,04/07/2026 07:22,SALE,Pickup,Completed,POS_B
TXN000001742,STR0006,REG014,ASC000294,,2026-04-28 23:41:00,sale ,Store,Completed,POS_C
TXN000001743,STR0012,REG006,ASC000194,,2026-04-09 19:37:22,SALE,Store,completed ,POS_A
TXN000001744,STR0018,REG014,ASC000297,,05/30/2026 13:07,SALE,Store,Suspended,POS_A
TXN000001745,STR0012,REG003,ASC000116,CUST00001769,04/29/2026 14:16,SALE,Store,Completed,POS_A
TXN000001746,STR0002,REG006,ASC000253,,2026-05-09 22:44:09,sale ,Store,Voided,POS_C
TXN000001747,STR0011,REG024,ASC000177,CUST00000492,04/21/2026 15:33,sale ,Store,Completed,POS_A
TXN000001748,STR0021,REG008,ASC000484,CUST00001387,2026-04-04 05:20:26,SALE,Pickup,Completed,POS_A
TXN000001749,STR0018,REG010,ASC000127,CUST00000638,2026-05-18 00:15:52,VOID,Pickup,completed ,POS_A
TXN000001750,STR0012,REG020,ASC000043,CUST00001348,05/31/2026 18:19,SALE,Pickup,Completed,POS_B
TXN000001751,STR0025,REG002,ASC000420,CUST00000974,04/01/2026 09:37,VOID,Store,Voided,POS_C
TXN000001752,STR0006,REG024,ASC000089,CUST00000266,04/23/2026 18:54,VOID,Store,Voided,POS_A
TXN000001753,STR0009,REG022,ASC000349,,05/01/2026 06:45,SALE,Store,Suspended,POS_B
TXN000001754,STR0019,REG013,ASC000260,CUST00001727,2026-05-17 19:11:53,VOID,Store,Suspended,POS_C
TXN000001755,STR0006,REG010,ASC000391,CUST00001543,2026-04-26 20:55:18,SALE,Store,Completed,POS_C
TXN000001756,STR0010,REG006,ASC000368,CUST00000555,05/29/2026 07:41,VOID,Store,Voided,POS_C
TXN000001757,STR0022,REG002,ASC000124,CUST00000025,2026-05-07 10:13:10,SALE,Store,Suspended,POS_A
TXN000001758,STR0014,REG025,ASC000046,,2026-04-15 09:30:38,sale ,Store,Voided,POS_C
TXN000001759,STR0011,REG003,ASC000123,CUST00000258,2026-04-09 16:06:45,SALE,Pickup,Voided,POS_C
TXN000001760,STR0020,REG026,ASC000200,CUST00000197,05/03/2026 15:01,SALE,Store,Completed,POS_B
TXN000001761,STR0015,REG005,ASC000080,,05/27/2026 02:28,VOID,Pickup,Completed,POS_A
TXN000001762,STR0013,REG017,ASC000098,CUST00001658,2026-04-12 04:20:32,SALE,Store,Voided,POS_A
TXN000001763,STR0012,REG027,ASC000005,,05/11/2026 04:46,sale ,Store,Voided,POS_C
TXN000001764,STR0019,REG015,ASC000004,CUST00000723,04/07/2026 11:41,SALE,Pickup,Completed,POS_C
TXN000001765,STR0005,REG017,ASC000442,CUST00000194,2026-05-13 12:00:36,VOID,Store,Voided,POS_B
TXN000001766,STR0020,REG019,ASC000189,CUST00001179,2026-04-11 08:03:43,SALE,Store,Completed,POS_C
TXN000001767,STR0011,REG021,ASC000120,,04/03/2026 03:53,SALE,Store,Completed,POS_B
TXN000001768,STR0013,REG024,ASC000317,CUST00001597,05/25/2026 14:56,VOID,Store,completed ,POS_B
TXN000001769,STR0016,REG005,ASC000100,CUST00000710,2026-05-23 03:37:54,sale ,Pickup,Voided,POS_C
TXN000001770,STR0013,REG014,ASC000387,,2026-05-03 03:12:11,SALE,Pickup,Completed,POS_A
TXN000001771,STR0019,REG002,ASC000147,CUST00000349,2026-04-11 22:02:03,SALE,Store,Suspended,POS_C
TXN000001772,STR0007,REG019,ASC000242,,2026-05-08 09:05:34,SALE,Store,Completed,POS_A
TXN000001773,STR0010,REG022,ASC000426,CUST00001611,05/12/2026 07:04,VOID,Store,Suspended,POS_B
