payment_id,transaction_id,payment_method,payment_status,payment_amount
PAY000002024,TXN000001925,Debit Card,Approved,153.64
PAY000002025,TXN000001926,Cash,Approved,188.13
PAY000002026,TXN000001927,Debit Card,Reversed,33.05
PAY000002027,TXN000001928,Gift Card,Reversed,260.25
PAY000002028,TXN000001929,credit card,Approved,97.92
PAY000002029,TXN000001930,credit card,Approved,165.12
PAY000002030,TXN000001931,credit card,Approved,299.60
PAY000002031,TXN000001932,Credit Card,Reversed,274.53
PAY000002032,TXN000001933,credit card,Approved,129.56
PAY000002033,TXN000001934,Mobile Pay,approved ,424.11
PAY000002034,TXN000001935,Debit Card,Approved,218.97
PAY000002035,TXN000001936,Debit Card,Approved,404.63
PAY000002036,TXN000001937,Cash,Approved,278.80
PAY000002037,TXN000001937,Gift Card,Approved,287.92
PAY000002038,TXN000001938,Credit Card,Approved,314.05
PAY000002039,TXN000001939,Credit Card,Approved,119.43
PAY000002040,TXN000001940,Credit Card,Approved,208.80
PAY000002041,TXN000001941,Debit Card,Approved,187.15
PAY000002042,TXN000001942,credit card,Reversed,83.27
PAY000002043,TXN000001943,Credit Card,Approved,238.59
PAY000002044,TXN000001944,Debit Card,approved ,126.19
PAY000002045,TXN000001945,credit card,Approved,404.80
PAY000002046,TXN000001946,Mobile Pay,Declined,116.00
PAY000002047,TXN000001947,Cash,approved ,196.62
PAY000002048,TXN000001948,Debit Card,Reversed,303.02
PAY000002049,TXN000001949,Mobile Pay,approved ,280.47
PAY000002050,TXN000001950,Gift Card,Reversed,453.78
PAY000002051,TXN000001951,credit card,Reversed,167.43
PAY000002052,TXN000001952,Debit Card,Approved,29.31
PAY000002053,TXN000001953,credit card,Approved,272.76
PAY000002054,TXN000001954,Credit Card,Approved,419.84
PAY000002055,TXN000001955,Debit Card,Reversed,326.04
PAY000002056,TXN000001956,Gift Card,Approved,381.86
PAY000002057,TXN000001957,Mobile Pay,Approved,403.66
PAY000002058,TXN000001958,Mobile Pay,Reversed,93.81
PAY000002059,TXN000001959,Credit Card,Reversed,183.74
PAY000002060,TXN000001960,Debit Card,Approved,459.14
PAY000002061,TXN000001961,Cash,Declined,85.79
PAY000002062,TXN000001962,Credit Card,Declined,417.59
PAY000002063,TXN000001963,Debit Card,Declined,251.98
PAY000002064,TXN000001964,Cash,Approved,113.59
PAY000002065,TXN000001965,credit card,approved ,263.70
PAY000002066,TXN000001966,Credit Card,Approved,64.60
PAY000002067,TXN000001967,Gift Card,Approved,374.02
PAY000002068,TXN000001968,Debit Card,Reversed,155.45
PAY000002069,TXN000001969,credit card,Approved,128.69
PAY000002070,TXN000001970,Credit Card,Approved,125.76
PAY000002071,TXN000001971,Credit Card,Approved,245.73
PAY000002072,TXN000001972,Cash,Approved,424.84
PAY000002073,TXN000001973,Gift Card,Declined,432.49
PAY000002074,TXN000001974,Mobile Pay,Reversed,74.78
PAY000002075,TXN000001975,Cash,approved ,382.19
PAY000002076,TXN000001976,credit card,Approved,115.77
PAY000002077,TXN000001977,Gift Card,Approved,430.95
PAY000002078,TXN000001978,Credit Card,Approved,489.21
PAY000002079,TXN000001979,credit card,Reversed,263.78
PAY000002080,TXN000001980,Mobile Pay,approved ,414.05
PAY000002081,TXN000001981,credit card,approved ,225.26
PAY000002082,TXN000001982,Credit Card,Approved,401.11
PAY000002083,TXN000001983,Debit Card,Approved,261.31
PAY000002084,TXN000001984,Debit Card,Approved,421.03
PAY000002085,TXN000001985,Mobile Pay,Declined,404.67
PAY000002086,TXN000001986,credit card,Reversed,464.38
PAY000002087,TXN000001987,Cash,Declined,50.55
PAY000002088,TXN000001988,credit card,Declined,263.31
PAY000002089,TXN000001989,Debit Card,Declined,165.00
PAY000002090,TXN000001990,Credit Card,Reversed,106.78
PAY000002091,TXN000001990,Credit Card,Approved,18.97
PAY000002092,TXN000001991,credit card,Approved,295.55
PAY000002093,TXN000001992,credit card,Declined,159.29
PAY000002094,TXN000001992,credit card,Approved,398.94
PAY000002095,TXN000001993,Debit Card,Reversed,379.26
PAY000002096,TXN000001994,Mobile Pay,Approved,219.66
PAY000002097,TXN000001995,credit card,Declined,64.43
PAY000002098,TXN000001996,credit card,Declined,366.43
PAY000002099,TXN000001997,Debit Card,Declined,bad
PAY000002100,TXN000001998,Debit Card,Reversed,185.19
PAY000002101,TXN000001999,Credit Card,Approved,130.86
PAY000002102,TXN000002000,credit card,approved ,167.27
PAY000002103,TXN000002001,Debit Card,Reversed,435.36
PAY000002104,TXN000002002,Debit Card,approved ,331.38
PAY000002105,TXN000002003,Cash,Reversed,482.03
PAY000002106,TXN000002004,Cash,Approved,178.77
PAY000002107,TXN000002005,Credit Card,Approved,21.79
PAY000002108,TXN000002006,Debit Card,Reversed,412.75
PAY000002109,TXN000002007,Mobile Pay,Approved,45.57
PAY000002110,TXN000002008,Debit Card,approved ,310.32
PAY000002111,TXN000002009,Debit Card,Approved,137.97
PAY000002112,TXN000002010,Mobile Pay,approved ,495.37
PAY000002113,TXN000002011,Debit Card,Approved,359.24
PAY000002114,TXN000002012,Cash,approved ,292.45
PAY000002115,TXN000002013,Mobile Pay,approved ,205.63
PAY000002116,TXN000002014,Gift Card,Approved,313.12
PAY000002117,TXN000002015,Cash,Declined,439.94
PAY000002118,TXN000002016,Debit Card,Reversed,491.61
PAY000002119,TXN000002017,Mobile Pay,approved ,492.01
PAY000002120,TXN000002018,Debit Card,Approved,256.88
PAY000002121,TXN000002019,Gift Card,Declined,325.35
PAY000002122,TXN000002020,Gift Card,Reversed,471.51
PAY000002123,TXN000002021,Debit Card,Declined,296.52
PAY000002124,TXN000002021,Debit Card,Approved,287.30
PAY000002125,TXN000002022,credit card,Reversed,366.67
PAY000002126,TXN000002023,Debit Card,Approved,162.62
PAY000002127,TXN000002024,Debit Card,Approved,241.96
PAY000002128,TXN000002025,Mobile Pay,approved ,332.39
PAY000002129,TXN000002026,credit card,Declined,64.06
PAY000002130,TXN000002027,Gift Card,Reversed,87.68
PAY000002131,TXN000002028,Mobile Pay,Approved,385.21
PAY000002132,TXN000002029,Gift Card,Approved,481.36
PAY000002133,TXN000002030,Mobile Pay,Reversed,111.17
PAY000002134,TXN000002031,Credit Card,Approved,157.84
PAY000002135,TXN000002032,Gift Card,Approved,72.59
PAY000002136,TXN000002033,credit card,Approved,428.02
PAY000002137,TXN000002034,Gift Card,Approved,438.02
PAY000002138,TXN000002035,Debit Card,Approved,6.24
PAY000002139,TXN000002036,Credit Card,approved ,32.18
PAY000002140,TXN000002037,Gift Card,approved ,110.20
PAY000002141,TXN000002038,credit card,Approved,290.48
PAY000002142,TXN000002039,Cash,Declined,129.48
PAY000002143,TXN000002040,Credit Card,approved ,64.68
PAY000002144,TXN000002041,Cash,Approved,317.02
PAY000002145,TXN000002042,Debit Card,Approved,175.15
PAY000002146,TXN000002043,Cash,Declined,469.90
PAY000002147,TXN000002044,Cash,Declined,195.38
PAY000002148,TXN000002045,Gift Card,Approved,346.78
PAY000002149,TXN000002046,Cash,Declined,370.31
PAY000002150,TXN000002047,Cash,Approved,261.60
PAY000002151,TXN000002048,credit card,Approved,393.35
PAY000002152,TXN000002049,Mobile Pay,Declined,219.73
PAY000002153,TXN000002050,credit card,Approved,121.40
PAY000002154,TXN000002051,Mobile Pay,Reversed,405.86
PAY000002155,TXN000002052,Debit Card,approved ,80.86
PAY000002156,TXN000002053,Gift Card,approved ,405.34
PAY000002157,TXN000002054,Gift Card,Approved,46.67
PAY000002158,TXN000002055,credit card,Reversed,481.06
PAY000002159,TXN000002056,Cash,Reversed,95.49
PAY000002160,TXN000002057,Mobile Pay,Reversed,75.87
PAY000002161,TXN000002058,credit card,approved ,262.72
PAY000002162,TXN000002059,Gift Card,Approved,295.79
PAY000002163,TXN000002060,Mobile Pay,Reversed,50.58
PAY000002164,TXN000002061,Mobile Pay,Approved,400.21
PAY000002165,TXN000002062,credit card,approved ,386.88
PAY000002166,TXN000002063,Gift Card,Approved,419.20
PAY000002167,TXN000002064,Credit Card,Declined,200.27
PAY000002168,TXN000002064,Mobile Pay,Approved,334.26
PAY000002169,TXN000002065,Gift Card,approved ,257.28
PAY000002170,TXN000002066,Mobile Pay,Reversed,89.46
PAY000002171,TXN000002067,Mobile Pay,Reversed,382.76
PAY000002172,TXN000002068,Cash,approved ,141.72
PAY000002173,TXN000002069,credit card,Approved,133.37
PAY000002174,TXN000002069,credit card,Approved,333.69
PAY000002175,TXN000002070,Mobile Pay,Declined,57.58
PAY000002176,TXN000002071,Gift Card,Approved,5.86
PAY000002177,TXN000002072,Mobile Pay,Reversed,51.56
PAY000002178,TXN000002073,credit card,approved ,10.71
PAY000002179,TXN000002074,credit card,approved ,278.60
PAY000002180,TXN000002075,Gift Card,Reversed,125.82
PAY000002181,TXN000002076,credit card,Approved,118.81
PAY000002182,TXN000002077,Debit Card,Declined,189.65
PAY000002183,TXN000002078,Mobile Pay,approved ,17.69
PAY000002184,TXN000002079,Debit Card,Approved,208.64
PAY000002185,TXN000002079,credit card,Reversed,448.36
PAY000002186,TXN000002080,Debit Card,Approved,116.41
PAY000002187,TXN000002081,credit card,approved ,198.92
PAY000002188,TXN000002082,Mobile Pay,approved ,487.45
PAY000002189,TXN000002083,Gift Card,approved ,218.41
PAY000002190,TXN000002084,credit card,Approved,13.80
PAY000002191,TXN000002085,Debit Card,Declined,421.46
PAY000002192,TXN000002086,Credit Card,Reversed,474.41
PAY000002193,TXN000002087,Mobile Pay,Reversed,495.46
PAY000002194,TXN000002088,Debit Card,Approved,232.40
PAY000002195,TXN000002089,credit card,Approved,342.06
PAY000002196,TXN000002090,Credit Card,Approved,216.63
PAY000002197,TXN000002091,Debit Card,Approved,78.74
PAY000002198,TXN000002092,Debit Card,Approved,378.28
PAY000002199,TXN000002093,Cash,approved ,179.75
PAY000002200,TXN000002093,Credit Card,Approved,303.41
PAY000002201,TXN000002094,Cash,approved ,288.02
PAY000002202,TXN000002095,credit card,Approved,18.83
PAY000002203,TXN000002096,Credit Card,Declined,58.07
PAY000002204,TXN000002097,Credit Card,Approved,339.23
PAY000002205,TXN000002098,Mobile Pay,Declined,5.38
PAY000002206,TXN000002099,Debit Card,Approved,242.19
PAY000002207,TXN000002100,Gift Card,Reversed,240.11
PAY000002208,TXN000002101,Mobile Pay,approved ,136.54
PAY000002209,TXN000002102,Mobile Pay,Approved,49.76
PAY000002210,TXN000002103,Credit Card,Approved,348.74
PAY000002211,TXN000002104,Mobile Pay,approved ,29.41
PAY000002212,TXN000002105,Debit Card,Approved,52.93
PAY000002213,TXN000002106,Debit Card,Reversed,237.47
PAY000002214,TXN000002107,credit card,Approved,481.69
PAY000002215,TXN000002108,Cash,Reversed,120.32
PAY000002216,TXN000002109,credit card,Reversed,211.90
PAY000002217,TXN000002110,Gift Card,Approved,209.83
PAY000002218,TXN000002111,Mobile Pay,Declined,409.32
PAY000002219,TXN000002112,Cash,approved ,198.62
PAY000002220,TXN000002113,Mobile Pay,Approved,397.41
PAY000002221,TXN000002114,Mobile Pay,Reversed,489.30
PAY000002222,TXN000002115,Cash,approved ,117.63
PAY000002223,TXN000002116,Gift Card,Approved,288.07
PAY000002224,TXN000002117,credit card,Declined,271.49
PAY000002225,TXN000002118,Credit Card,Reversed,229.88
PAY000002226,TXN000002119,Cash,Declined,298.02
PAY000002227,TXN000002120,Credit Card,Approved,287.21
PAY000002228,TXN000002121,Debit Card,Approved,394.67
PAY000002229,TXN000002122,Mobile Pay,approved ,472.01
PAY000002230,TXN000002123,Credit Card,Declined,434.81
PAY000002231,TXN000002124,Mobile Pay,approved ,293.63
PAY000002232,TXN000002125,Credit Card,Approved,324.14
PAY000002233,TXN000002126,Mobile Pay,Approved,179.92
PAY000002234,TXN000002127,Mobile Pay,approved ,368.18
PAY000002235,TXN000002128,Gift Card,approved ,368.48
PAY000002236,TXN000002129,Mobile Pay,Approved,316.37
PAY000002237,TXN000002130,Credit Card,Reversed,341.07
PAY000002238,TXN000002131,credit card,Approved,456.45
PAY000002239,TXN000002132,Debit Card,Approved,354.59
PAY000002240,TXN000002133,Cash,Approved,310.56
PAY000002241,TXN000002134,Mobile Pay,approved ,82.00
PAY000002242,TXN000002135,Credit Card,Declined,169.39
PAY000002243,TXN000002136,Mobile Pay,Reversed,144.75
PAY000002244,TXN000002137,credit card,Reversed,373.97
PAY000002245,TXN000002138,credit card,Approved,463.99
PAY000002246,TXN000002139,Credit Card,Declined,407.08
PAY000002247,TXN000002140,Credit Card,Reversed,70.87
PAY000002248,TXN000002141,credit card,Approved,241.03
PAY000002249,TXN000002142,Gift Card,Approved,127.09
PAY000002250,TXN000002143,Credit Card,approved ,295.73
PAY000002251,TXN000002144,Debit Card,Approved,225.75
PAY000002252,TXN000002145,Debit Card,Declined,203.42
PAY000002253,TXN000002146,Debit Card,Approved,117.49
PAY000002254,TXN000002147,Mobile Pay,approved ,280.26
PAY000002255,TXN000002148,Mobile Pay,approved ,192.41
PAY000002256,TXN000002149,Cash,Reversed,181.32
PAY000002257,TXN000002150,Mobile Pay,Approved,126.07
PAY000002258,TXN000002151,Mobile Pay,Approved,226.37
PAY000002259,TXN000002152,credit card,Approved,465.38
PAY000002260,TXN000002153,credit card,Declined,190.59
PAY000002261,TXN000002154,Cash,Approved,341.93
PAY000002262,TXN000002155,Gift Card,approved ,97.18
PAY000002263,TXN000002156,credit card,Approved,206.42
PAY000002264,TXN000002157,Debit Card,approved ,377.19
PAY000002265,TXN000002158,Debit Card,Approved,271.73
PAY000002266,TXN000002159,Credit Card,Approved,16.33
PAY000002267,TXN000002160,Credit Card,Reversed,406.20
PAY000002268,TXN000002161,Gift Card,Approved,392.50
PAY000002269,TXN000002162,Cash,Approved,11.30
PAY000002270,TXN000002163,Mobile Pay,Reversed,154.70
PAY000002271,TXN000002164,Gift Card,Reversed,259.57
PAY000002272,TXN000002165,Mobile Pay,Approved,52.75
PAY000002273,TXN000002166,Debit Card,Approved,89.13
PAY000002274,TXN000002167,Gift Card,Approved,47.47
PAY000002275,TXN000002168,Mobile Pay,Declined,280.61
PAY000002276,TXN000002169,Gift Card,approved ,473.04
PAY000002277,TXN000002170,credit card,Approved,186.05
PAY000002278,TXN000002171,Cash,Declined,434.87
PAY000002279,TXN000002172,Debit Card,Approved,282.40
PAY000002280,TXN000002173,credit card,Approved,279.30
PAY000002281,TXN000002174,Debit Card,Approved,410.65
PAY000002282,TXN000002175,Credit Card,Approved,154.62
PAY000002283,TXN000002176,Gift Card,approved ,100.64
PAY000002284,TXN000002177,Cash,approved ,112.94
PAY000002285,TXN000002178,Cash,Reversed,313.93
PAY000002286,TXN000002179,Gift Card,Approved,91.59
PAY000002287,TXN000002180,Debit Card,Approved,202.14
PAY000002288,TXN000002181,Cash,Approved,420.58
PAY000002289,TXN000002182,Gift Card,Reversed,375.75
PAY000002290,TXN000002183,Credit Card,Approved,471.09
PAY000002291,TXN000002184,Gift Card,Declined,261.67
PAY000002292,TXN000002185,Cash,approved ,150.43
PAY000002293,TXN000002186,Gift Card,Approved,149.22
PAY000002294,TXN000002187,Gift Card,approved ,476.11
PAY000002295,TXN000002188,Credit Card,Declined,92.53
PAY000002296,TXN000002188,Cash,Approved,480.37
PAY000002297,TXN000002189,Cash,Approved,311.17
PAY000002298,TXN000002190,Debit Card,Reversed,269.59
PAY000002299,TXN000002191,Debit Card,Declined,492.61
PAY000002300,TXN000002192,Credit Card,Reversed,118.14
PAY000002301,TXN000002193,Credit Card,Reversed,108.71
PAY000002302,TXN000002194,Debit Card,Approved,117.02
PAY000002303,TXN000002195,Gift Card,Approved,342.74
PAY000002304,TXN000002196,Credit Card,Approved,251.23
PAY000002305,TXN000002197,Cash,approved ,139.93
PAY000002306,TXN000002198,Cash,Reversed,366.16
PAY000002307,TXN000002199,Cash,Approved,266.31
PAY000002308,TXN000002200,Mobile Pay,Approved,293.88
PAY000002309,TXN000002201,Gift Card,Reversed,429.49
PAY000002310,TXN000002202,Credit Card,Approved,180.44
PAY000002311,TXN000002202,Mobile Pay,Declined,461.23
PAY000002312,TXN000002203,Mobile Pay,Approved,120.57
PAY000002313,TXN000002204,Mobile Pay,Declined,392.77
PAY000002314,TXN000002205,Gift Card,approved ,346.70
PAY000002315,TXN000002206,Gift Card,approved ,79.30
PAY000002316,TXN000002207,Mobile Pay,Declined,309.96
PAY000002317,TXN000002208,Cash,Approved,325.96
PAY000002318,TXN000002209,Mobile Pay,approved ,459.91
PAY000002319,TXN000002210,Credit Card,Approved,288.08
PAY000002320,TXN000002210,Mobile Pay,Approved,29.78
PAY000002321,TXN000002211,credit card,Approved,97.69
PAY000002322,TXN000002212,credit card,Reversed,480.54
PAY000002323,TXN000002213,credit card,Approved,433.83
PAY000002324,TXN000002214,Credit Card,approved ,150.64
PAY000002325,TXN000002215,Credit Card,Approved,122.41
PAY000002326,TXN000002216,Mobile Pay,Reversed,98.58
PAY000002327,TXN000002217,Debit Card,Approved,371.57
PAY000002328,TXN000002218,Gift Card,Declined,85.73
PAY000002329,TXN000002219,Credit Card,Approved,232.94
PAY000002330,TXN000002220,Gift Card,Declined,462.24
PAY000002331,TXN000002221,Cash,Declined,321.52
PAY000002332,TXN000002222,credit card,Reversed,443.34
PAY000002333,TXN000002223,Credit Card,Reversed,435.75
PAY000002334,TXN000002224,credit card,Approved,305.88
PAY000002335,TXN000002225,credit card,Approved,269.99
PAY000002336,TXN000002226,Cash,approved ,197.52
PAY000002337,TXN000002227,Gift Card,Approved,36.21
PAY000002338,TXN000002228,Mobile Pay,Reversed,323.35
PAY000002339,TXN000002229,Credit Card,Approved,128.66
PAY000002340,TXN000002230,Cash,Approved,416.56
PAY000002341,TXN000002230,Debit Card,Approved,453.78
PAY000002342,TXN000002231,Debit Card,Reversed,429.12
PAY000002343,TXN000002232,Mobile Pay,Approved,369.68
PAY000002344,TXN000002233,Credit Card,Reversed,242.98
PAY000002345,TXN000002234,Mobile Pay,approved ,285.50
PAY000002346,TXN000002235,Mobile Pay,Declined,59.93
PAY000002347,TXN000002236,Gift Card,Approved,468.09
PAY000002348,TXN000002237,Cash,approved ,374.79
PAY000002349,TXN000002238,Gift Card,approved ,454.15
PAY000002350,TXN000002239,Debit Card,Reversed,66.04
PAY000002351,TXN000002240,Gift Card,Declined,235.54
PAY000002352,TXN000002241,Gift Card,Reversed,180.07
PAY000002353,TXN000002242,Gift Card,Reversed,19.60
PAY000002354,TXN000002243,Cash,approved ,319.88
PAY000002355,TXN000002244,Mobile Pay,Declined,64.43
PAY000002356,TXN000002245,Credit Card,Approved,132.14
PAY000002357,TXN000002246,credit card,Approved,134.56
PAY000002358,TXN000002247,credit card,Reversed,347.08
PAY000002359,TXN000002248,credit card,Approved,176.93
PAY000002360,TXN000002249,Cash,Reversed,230.59
PAY000002361,TXN000002250,Credit Card,Approved,122.89
PAY000002362,TXN000002251,Credit Card,Approved,306.93
PAY000002363,TXN000002252,Cash,Approved,265.60
PAY000002364,TXN000002253,credit card,approved ,277.41
PAY000002365,TXN000002254,Credit Card,approved ,154.46
