po_line_id,po_id,line_number,product_id,ordered_qty,unit_cost,line_status,valid_quantity,valid_unit_cost
POL0000001850,PO00000735,2,SKU0000430,1000.0,14.34,Cancelled,True,True
POL0000001851,PO00000735,3,SKU0000287,-5.0,153.33,Open,False,True
POL0000001852,PO00000735,4,SKU0000509,-5.0,172.71,Received,False,True
POL0000001853,PO00000736,1,SKU0000337,50.0,66.63,Received,True,True
POL0000001854,PO00000737,1,SKU0000241,100.0,7.28,Received,True,True
POL0000001855,PO00000737,2,SKU0000614,50.0,25.52,Open,True,True
POL0000001856,PO00000737,3,SKU0000552,,64.02,Partial,False,True
POL0000001857,PO00000738,1,SKU0000057,,193.77,Open,False,True
POL0000001858,PO00000738,2,SKU0000491,250.0,159.01,Received,True,True
POL0000001859,PO00000738,3,SKU0000450,500.0,120.92,Partial,True,True
POL0000001860,PO00000738,4,SKU0000178,250.0,210.15,Partial,True,True
POL0000001861,PO00000739,1,SKU0000284,250.0,166.1,Partial,True,True
POL0000001862,PO00000739,2,SKU0000682,100.0,63.61,Open,True,True
POL0000001863,PO00000739,3,SKU0000610,,108.47,Received,False,True
POL0000001864,PO00000740,1,SKU0000014,50.0,187.4,Cancelled,True,True
POL0000001865,PO00000741,1,SKU0000308,1000.0,56.0,Open,True,True
POL0000001866,PO00000741,2,SKU0000363,50.0,52.31,Cancelled,True,True
POL0000001867,PO00000741,3,SKU0000296,1000.0,82.35,Open,True,True
POL0000001868,PO00000742,1,SKU0000508,250.0,11.38,Open,True,True
POL0000001869,PO00000742,2,SKU0000022,250.0,299.83,Received,True,True
POL0000001870,PO00000742,3,SKU0000591,100.0,65.08,Partial,True,True
POL0000001871,PO00000742,4,SKU0000428,1000.0,164.42,Cancelled,True,True
POL0000001872,PO00000743,1,SKU0000635,100.0,64.74,Partial,True,True
POL0000001873,PO00000744,1,SKU0000107,500.0,183.41,Cancelled,True,True
POL0000001874,PO00000744,2,SKU0000512,-5.0,294.99,Cancelled,False,True
POL0000001875,PO00000744,3,SKU0000091,50.0,82.29,Open,True,True
POL0000001876,PO00000745,1,SKU0000454,,182.41,Open,False,True
POL0000001877,PO00000746,1,SKU0000363,50.0,52.31,Partial,True,True
POL0000001878,PO00000746,2,SKU0000517,1000.0,63.69,Received,True,True
POL0000001879,PO00000746,3,SKU0000137,,115.65,Open,False,True
POL0000001880,PO00000747,1,SKU0000298,100.0,149.64,Cancelled,True,True
POL0000001881,PO00000747,2,SKU0000452,,47.74,Open,False,True
POL0000001882,PO00000747,3,SKU0000407,250.0,8.52,Cancelled,True,True
POL0000001883,PO00000747,4,SKU0000609,100.0,212.09,Partial,True,True
POL0000001884,PO00000748,1,SKU0000397,1000.0,202.85,Open,True,True
POL0000001885,PO00000749,1,SKU0000329,50.0,224.29,Open,True,True
POL0000001886,PO00000750,1,SKU0000437,,220.45,Open,False,True
POL0000001887,PO00000750,2,SKU0000620,,35.41,Received,False,True
POL0000001888,PO00000750,3,SKU0000006,50.0,136.41,Cancelled,True,True
POL0000001889,PO00000751,1,SKU0000418,,281.99,Received,False,True
POL0000001890,PO00000752,1,SKU0000629,500.0,42.15,Open,True,True
POL0000001891,PO00000752,2,SKU0000218,500.0,117.62,Open,True,True
POL0000001892,PO00000753,1,SKU0000560,50.0,129.95,Cancelled,True,True
POL0000001893,PO00000753,2,SKU0000621,250.0,165.88,Open,True,True
POL0000001894,PO00000753,3,SKU0000570,100.0,289.41,Partial,True,True
POL0000001895,PO00000754,1,SKU_UNKNOWN,1000.0,98.03,Open,True,True
POL0000001896,PO00000754,2,SKU0000533,-5.0,240.22,Open,False,True
POL0000001897,PO00000755,1,SKU0000161,100.0,167.98,Received,True,True
POL0000001898,PO00000755,2,SKU0000463,,239.54,Received,False,True
POL0000001899,PO00000756,1,SKU0000215,100.0,141.72,Open,True,True
POL0000001900,PO00000756,2,SKU0000097,500.0,95.66,Partial,True,True
POL0000001901,PO00000756,3,SKU0000044,-5.0,154.8,Partial,False,True
POL0000001902,PO00000757,1,SKU0000655,250.0,255.89,Cancelled,True,True
POL0000001903,PO00000757,2,SKU0000289,-5.0,191.42,Partial,False,True
POL0000001904,PO00000758,1,SKU0000211,100.0,159.18,Open,True,True
POL0000001905,PO00000758,2,SKU0000069,500.0,224.21,Open,True,True
POL0000001906,PO00000758,3,SKU0000006,-5.0,136.41,Open,False,True
POL0000001907,PO00000759,1,SKU0000094,50.0,1.93,Cancelled,True,True
POL0000001908,PO00000760,1,SKU0000286,1000.0,291.41,Partial,True,True
POL0000001909,PO00000760,2,SKU0000469,500.0,285.9,Partial,True,True
POL0000001910,PO00000760,3,SKU0000392,100.0,57.28,Open,True,True
POL0000001911,PO00000760,4,SKU0000434,,34.39,Cancelled,False,True
POL0000001912,PO00000761,1,SKU0000319,-5.0,259.79,Open,False,True
POL0000001913,PO00000761,2,SKU0000513,,128.13,Received,False,True
POL0000001914,PO00000761,3,SKU0000210,50.0,26.81,Partial,True,True
POL0000001915,PO00000761,4,SKU0000441,100.0,216.68,Received,True,True
POL0000001916,PO00000762,1,SKU0000421,50.0,232.75,Open,True,True
POL0000001917,PO00000763,1,SKU0000628,-5.0,143.58,Cancelled,False,True
POL0000001918,PO00000764,1,SKU0000660,1000.0,16.29,Partial,True,True
POL0000001919,PO00000764,2,SKU0000391,250.0,209.64,Open,True,True
POL0000001920,PO00000764,3,SKU0000450,-5.0,120.92,Open,False,True
POL0000001921,PO00000765,1,SKU0000134,250.0,220.35,Cancelled,True,True
POL0000001922,PO00000766,1,SKU0000407,,8.52,Received,False,True
POL0000001923,PO00000767,1,SKU0000203,50.0,72.74,Open,True,True
POL0000001924,PO00000768,1,SKU0000529,250.0,230.58,Received,True,True
POL0000001925,PO00000768,2,SKU0000618,1000.0,17.24,Received,True,True
POL0000001926,PO00000768,3,SKU0000236,-5.0,88.7,Received,False,True
POL0000001927,PO00000768,4,SKU0000535,1000.0,241.29,Open,True,True
POL0000001928,PO00000769,1,SKU0000323,-5.0,282.77,Received,False,True
POL0000001929,PO00000770,1,SKU0000596,,6.93,Cancelled,False,True
POL0000001930,PO00000770,2,SKU0000521,-5.0,278.47,Open,False,True
POL0000001931,PO00000770,3,SKU0000504,250.0,93.71,Partial,True,True
POL0000001932,PO00000771,1,SKU0000582,100.0,154.28,Cancelled,True,True
POL0000001933,PO00000771,2,SKU0000171,50.0,111.06,Received,True,True
POL0000001934,PO00000771,3,SKU0000092,50.0,28.65,Partial,True,True
POL0000001935,PO00000772,1,SKU0000381,50.0,201.77,Open,True,True
POL0000001936,PO00000772,2,SKU0000022,100.0,299.83,Partial,True,True
POL0000001937,PO00000772,3,SKU0000480,50.0,288.48,Received,True,True
POL0000001938,PO00000773,1,SKU0000274,,84.98,Cancelled,False,True
POL0000001939,PO00000774,1,SKU0000586,250.0,118.76,Cancelled,True,True
POL0000001940,PO00000775,1,SKU0000410,250.0,59.8,Open,True,True
POL0000001941,PO00000775,2,SKU0000211,50.0,159.18,Received,True,True
POL0000001942,PO00000775,3,SKU0000286,,291.41,Partial,False,True
POL0000001943,PO00000775,4,SKU0000411,-5.0,164.32,Partial,False,True
POL0000001944,PO00000776,1,SKU0000273,250.0,103.99,Received,True,True
POL0000001945,PO00000776,2,SKU0000348,50.0,277.03,Partial,True,True
POL0000001946,PO00000777,1,SKU0000258,100.0,258.37,Received,True,True
POL0000001947,PO00000778,1,SKU0000389,1000.0,167.89,Received,True,True
POL0000001948,PO00000778,2,SKU0000636,,47.9,Cancelled,False,True
POL0000001949,PO00000778,3,SKU0000269,500.0,290.28,Received,True,True
POL0000001950,PO00000779,1,SKU0000197,1000.0,81.13,Received,True,True
POL0000001951,PO00000779,2,SKU0000292,250.0,65.65,Cancelled,True,True
POL0000001952,PO00000779,3,SKU0000627,250.0,9.16,Partial,True,True
POL0000001953,PO00000779,4,SKU0000426,50.0,3.77,Cancelled,True,True
POL0000001954,PO00000780,1,SKU0000518,100.0,123.83,Open,True,True
POL0000001955,PO00000780,2,SKU0000351,250.0,254.84,Open,True,True
POL0000001956,PO00000781,1,SKU0000009,50.0,27.56,Open,True,True
POL0000001957,PO00000782,1,SKU0000366,500.0,91.53,Cancelled,True,True
POL0000001958,PO00000783,1,SKU0000684,100.0,116.84,Open,True,True
POL0000001959,PO00000783,2,SKU0000589,,56.46,Cancelled,False,True
POL0000001960,PO00000784,1,SKU0000482,50.0,146.9,Open,True,True
POL0000001961,PO00000784,2,SKU0000164,250.0,148.94,Open,True,True
POL0000001962,PO00000784,3,SKU0000453,,280.17,Cancelled,False,True
POL0000001963,PO00000785,1,SKU0000570,-5.0,289.41,Cancelled,False,True
POL0000001964,PO00000785,2,SKU0000575,,46.73,Open,False,True
POL0000001965,PO00000785,3,SKU0000316,100.0,103.84,Partial,True,True
POL0000001966,PO00000786,1,SKU0000105,50.0,116.35,Cancelled,True,True
POL0000001967,PO00000786,2,SKU0000611,1000.0,185.61,Cancelled,True,True
POL0000001968,PO00000787,1,SKU0000025,1000.0,190.45,Received,True,True
POL0000001969,PO00000787,2,SKU0000675,500.0,38.43,Received,True,True
POL0000001970,PO00000787,3,SKU0000596,500.0,6.93,Open,True,True
POL0000001971,PO00000788,1,SKU0000527,-5.0,70.18,Open,False,True
POL0000001972,PO00000788,2,SKU0000564,1000.0,270.71,Received,True,True
POL0000001973,PO00000788,3,SKU0000541,100.0,107.87,Cancelled,True,True
POL0000001974,PO00000788,4,SKU0000463,-5.0,239.54,Partial,False,True
POL0000001975,PO00000789,1,SKU0000315,,185.04,Cancelled,False,True
POL0000001976,PO00000789,2,SKU0000529,-5.0,230.58,Received,False,True
POL0000001977,PO00000790,1,SKU0000026,250.0,161.1,Received,True,True
POL0000001978,PO00000790,2,SKU0000106,100.0,71.95,Open,True,True
POL0000001979,PO00000791,1,SKU0000663,1000.0,112.15,Partial,True,True
POL0000001980,PO00000792,1,SKU0000328,250.0,245.84,Open,True,True
POL0000001981,PO00000792,2,SKU0000462,-5.0,299.19,Partial,False,True
POL0000001982,PO00000792,3,SKU0000183,100.0,2.32,Partial,True,True
POL0000001983,PO00000793,1,SKU0000611,-5.0,185.61,Partial,False,True
POL0000001984,PO00000793,2,SKU0000163,1000.0,53.46,Open,True,True
POL0000001985,PO00000794,1,SKU0000400,-5.0,193.77,Cancelled,False,True
POL0000001986,PO00000794,2,SKU0000591,250.0,65.08,Received,True,True
POL0000001987,PO00000794,3,SKU0000381,1000.0,201.77,Open,True,True
POL0000001988,PO00000795,1,SKU0000500,50.0,21.62,Cancelled,True,True
POL0000001989,PO00000795,2,SKU0000672,500.0,87.45,Partial,True,True
POL0000001990,PO00000795,3,SKU0000412,100.0,111.97,Open,True,True
POL0000001991,PO00000796,1,SKU0000222,50.0,5.74,Open,True,True
POL0000001992,PO00000796,2,SKU0000071,1000.0,92.75,Open,True,True
POL0000001993,PO00000796,3,SKU0000375,250.0,79.59,Partial,True,True
POL0000001994,PO00000796,4,SKU0000042,250.0,55.38,Cancelled,True,True
POL0000001995,PO00000797,1,SKU0000536,1000.0,294.16,Received,True,True
POL0000001996,PO00000798,1,SKU0000486,1000.0,191.96,Partial,True,True
POL0000001997,PO00000798,2,SKU0000091,250.0,82.29,Received,True,True
POL0000001998,PO00000798,3,SKU0000017,,62.92,Partial,False,True
POL0000001999,PO00000798,4,SKU0000211,500.0,159.18,Received,True,True
POL0000002000,PO00000799,1,SKU0000166,100.0,208.93,Open,True,True
POL0000002001,PO00000800,1,SKU0000380,100.0,116.16,Open,True,True
POL0000002002,PO00000800,2,SKU0000071,100.0,92.75,Open,True,True
