snapshot_date,warehouse_id,product_id,on_hand_qty,allocated_qty,available_qty,reorder_point,safety_stock_qty,inventory_status,valid_inventory_qty
2026-01-31,WH0019,SKU0000201,1360.0,255,1105,500,200,Low,True
2026-01-31,WH0019,SKU0000542,504.0,456,48,100,50,Overstock,True
2026-01-31,WH0019,SKU0000141,163.0,1,162,100,200,Stockout,True
2026-01-31,WH0019,SKU0000077,398.0,251,147,500,50,Low,True
2026-01-31,WH0019,SKU0000199,1433.0,498,935,250,50,Healthy,True
2026-01-31,WH0019,SKU0000382,1069.0,276,793,500,100,Overstock,True
2026-01-31,WH0019,SKU0000673,700.0,480,220,100,200,Low,True
2026-01-31,WH0019,SKU0000467,1827.0,246,1581,500,25,Healthy,True
2026-01-31,WH0019,SKU0000014,307.0,122,185,50,50,Healthy,True
2026-01-31,WH0019,SKU0000236,174.0,56,118,500,25,Healthy,True
2026-01-31,WH0019,SKU0000448,1267.0,91,1176,50,200,Stockout,True
2026-01-31,WH0019,SKU0000504,616.0,166,450,500,50,Stockout,True
2026-01-31,WH0019,SKU0000244,1041.0,436,605,100,50,Overstock,True
2026-01-31,WH0019,SKU0000668,1729.0,102,1627,250,50,Healthy,True
2026-01-31,WH0019,SKU0000321,473.0,146,327,100,100,Healthy,True
2026-01-31,WH0019,SKU0000578,322.0,275,47,100,25,Low,True
2026-01-31,WH0019,SKU0000546,1501.0,287,1214,100,50,Stockout,True
2026-01-31,WH0019,SKU0000293,1161.0,336,825,500,200,Low,True
2026-01-31,WH0019,SKU0000405,919.0,459,460,50,25,Low,True
2026-01-31,WH0019,SKU0000445,50.0,38,12,50,50,Overstock,True
2026-01-31,WH0019,SKU0000046,1431.0,135,1296,250,50,Stockout,True
2026-01-31,WH0019,SKU0000173,879.0,124,755,100,100,Stockout,True
2026-01-31,WH0019,SKU0000167,1998.0,408,1590,50,100,Low,True
2026-01-31,WH0019,SKU0000402,1513.0,72,1441,50,100,Healthy,True
2026-01-31,WH0019,SKU0000330,1319.0,4,1315,250,50,Stockout,True
2026-01-31,WH0019,SKU0000585,347.0,144,203,250,100,Low,True
2026-01-31,WH0019,SKU0000379,890.0,286,604,100,200,Low,True
2026-01-31,WH0019,SKU0000517,1678.0,356,1322,50,50,Low,True
2026-01-31,WH0019,SKU0000294,992.0,497,495,50,50,Stockout,True
2026-01-31,WH0019,SKU0000221,882.0,154,728,100,200,Healthy,True
2026-01-31,WH0019,SKU0000579,1236.0,158,1078,100,50,Low,True
2026-01-31,WH0019,SKU0000614,1155.0,305,850,100,100,Stockout,True
2026-01-31,WH0019,SKU0000075,196.0,0,196,250,200,Low,True
2026-01-31,WH0019,SKU0000468,1233.0,279,954,100,100,Stockout,True
2026-01-31,WH0019,SKU0000521,1501.0,485,1016,100,50,Stockout,True
2026-01-31,WH0019,SKU0000682,291.0,77,214,250,50,Low,True
2026-01-31,WH0019,SKU0000359,1820.0,495,1325,250,100,Healthy,True
2026-01-31,WH0019,SKU0000256,345.0,309,36,250,200,Healthy,True
2026-01-31,WH0019,SKU0000494,1145.0,186,959,500,25,Stockout,True
2026-01-31,WH0019,SKU0000039,669.0,351,318,100,25,Low,True
2026-01-31,WH0019,SKU0000068,1186.0,201,985,250,50,Low,True
2026-01-31,WH0019,SKU0000240,1125.0,438,687,250,50,Overstock,True
2026-01-31,WH0019,SKU0000148,581.0,500,81,50,100,Stockout,True
2026-01-31,WH0019,SKU0000642,1624.0,191,1433,50,200,Overstock,True
2026-01-31,WH0019,SKU0000243,1164.0,88,1076,500,100,Low,True
2026-01-31,WH0019,SKU0000660,1444.0,286,1158,500,25,Healthy,True
2026-01-31,WH0019,SKU0000384,524.0,64,460,100,200,Low,True
2026-01-31,WH0019,SKU0000053,493.0,387,106,50,50,Stockout,True
2026-01-31,WH0019,SKU0000113,396.0,254,142,50,50,Healthy,True
2026-01-31,WH0019,SKU0000061,955.0,239,716,500,25,Healthy,True
2026-01-31,WH0019,SKU0000223,21.0,15,6,100,100,Healthy,True
2026-01-31,WH0019,SKU0000666,1443.0,346,1097,100,100,Healthy,True
2026-01-31,WH0019,SKU0000583,146.0,51,95,250,200,Low,True
2026-01-31,WH0019,SKU0000275,283.0,167,116,100,50,Low,True
2026-01-31,WH0019,SKU0000373,452.0,243,209,50,25,Overstock,True
2026-01-31,WH0019,SKU0000333,1072.0,175,897,100,100,Healthy,True
2026-01-31,WH0019,SKU0000519,746.0,101,645,250,25,Overstock,True
2026-01-31,WH0019,SKU0000267,1836.0,481,1355,250,100,Overstock,True
2026-01-31,WH0019,SKU0000312,1701.0,454,1247,100,50,Overstock,True
2026-01-31,WH0019,SKU0000429,450.0,5,445,250,200,Low,True
2026-01-31,WH0019,SKU0000093,58.0,13,45,500,50,Healthy,True
2026-01-31,WH0019,SKU0000145,1013.0,493,520,50,200,Overstock,True
2026-01-31,WH0019,SKU0000491,1047.0,441,606,500,50,Overstock,True
2026-01-31,WH0019,SKU0000195,1661.0,499,1162,250,50,Healthy,True
2026-01-31,WH0019,SKU0000076,1068.0,348,720,500,100,Overstock,True
2026-01-31,WH0019,SKU0000085,615.0,111,504,500,100,Overstock,True
2026-01-31,WH0019,SKU0000151,1050.0,259,791,250,50,Healthy,True
2026-01-31,WH0019,SKU0000255,1001.0,107,894,50,100,Low,True
2026-01-31,WH0019,SKU0000305,1022.0,211,811,100,100,Healthy,True
2026-01-31,WH0019,SKU0000443,425.0,281,144,50,100,Overstock,True
2026-01-31,WH0019,SKU0000338,1757.0,135,1622,100,100,Stockout,True
2026-01-31,WH0019,SKU0000509,1998.0,317,1681,250,50,Low,True
2026-01-31,WH0019,SKU0000593,1702.0,207,1495,250,200,Stockout,True
2026-01-31,WH0019,SKU0000208,375.0,268,107,100,25,Healthy,True
2026-01-31,WH0019,SKU0000180,1959.0,144,1815,500,200,Low,True
2026-01-31,WH0019,SKU0000138,1416.0,386,1030,500,25,Healthy,True
2026-01-31,WH0019,SKU0000160,1467.0,332,1135,100,25,Low,True
2026-01-31,WH0019,SKU0000040,934.0,85,849,50,100,Healthy,True
2026-01-31,WH0019,SKU0000528,456.0,126,330,100,25,Healthy,True
2026-01-31,WH0019,SKU0000473,295.0,161,134,500,100,Overstock,True
2026-01-31,WH0019,SKU0000246,1678.0,75,1603,500,50,Healthy,True
2026-01-31,WH0019,SKU0000049,123.0,82,41,500,200,Low,True
2026-01-31,WH0019,SKU0000573,562.0,485,77,250,100,Low,True
2026-01-31,WH0019,SKU0000029,1080.0,42,1038,250,100,Healthy,True
2026-01-31,WH0019,SKU0000565,849.0,209,640,100,200,Healthy,True
2026-01-31,WH0019,SKU0000331,554.0,126,428,50,50,Overstock,True
2026-01-31,WH0019,SKU0000653,1858.0,446,1412,250,100,Stockout,True
2026-01-31,WH0019,SKU0000602,571.0,372,199,50,200,Low,True
2026-01-31,WH0019,SKU0000628,1034.0,23,1011,50,100,Overstock,True
2026-01-31,WH0019,SKU0000563,1737.0,467,1270,50,25,Low,True
2026-01-31,WH0019,SKU0000538,1801.0,109,1692,500,50,Stockout,True
2026-01-31,WH0019,SKU0000367,1989.0,113,1876,100,50,Overstock,True
2026-01-31,WH0020,SKU0000224,532.0,112,420,500,200,Overstock,True
2026-01-31,WH0020,SKU0000293,658.0,228,430,250,200,Low,True
2026-01-31,WH0020,SKU0000167,1779.0,333,1446,50,50,Stockout,True
2026-01-31,WH0020,SKU0000322,826.0,327,499,100,25,Low,True
2026-01-31,WH0020,SKU0000291,1632.0,36,1596,250,25,Healthy,True
2026-01-31,WH0020,SKU0000614,1344.0,21,1323,250,50,Stockout,True
2026-01-31,WH0020,SKU0000031,352.0,144,208,500,25,Stockout,True
2026-01-31,WH0020,SKU0000383,149.0,128,21,100,200,Stockout,True
2026-01-31,WH0020,SKU0000531,112.0,63,49,50,200,Low,True
2026-01-31,WH0020,SKU0000032,1063.0,163,900,100,50,Low,True
2026-01-31,WH0020,SKU0000463,1723.0,492,1231,500,25,Overstock,True
2026-01-31,WH0020,SKU0000615,1628.0,222,1406,500,25,Healthy,True
2026-01-31,WH0020,SKU0000587,176.0,16,160,100,25,Healthy,True
2026-01-31,WH0020,SKU0000194,466.0,4,462,50,50,Overstock,True
2026-01-31,WH0020,SKU0000365,1690.0,397,1293,50,50,Overstock,True
2026-01-31,WH0020,SKU0000065,383.0,92,291,50,25,Low,True
2026-01-31,WH0020,SKU0000400,934.0,244,690,500,25,Low,True
2026-01-31,WH0020,SKU0000040,1873.0,53,1820,100,100,Stockout,True
2026-01-31,WH0020,SKU0000556,800.0,299,501,50,25,Overstock,True
2026-01-31,WH0020,SKU0000070,1517.0,401,1116,100,25,Healthy,True
2026-01-31,WH0020,SKU0000119,1407.0,494,913,500,50,Stockout,True
2026-01-31,WH0020,SKU0000273,1707.0,389,1318,500,25,Low,True
2026-01-31,WH0020,SKU0000671,1437.0,328,1109,100,50,Healthy,True
2026-01-31,WH0020,SKU0000562,1556.0,372,1184,100,50,Low,True
2026-01-31,WH0020,SKU0000355,337.0,56,281,50,50,Healthy,True
2026-01-31,WH0020,SKU0000367,509.0,157,352,50,100,Stockout,True
2026-01-31,WH0020,SKU0000410,259.0,5,254,250,25,Low,True
2026-01-31,WH0020,SKU0000448,515.0,4,511,500,50,Healthy,True
2026-01-31,WH0020,SKU0000193,1820.0,404,1416,250,25,Overstock,True
2026-01-31,WH0020,SKU0000285,368.0,362,6,250,200,Low,True
2026-01-31,WH0020,SKU0000542,569.0,348,221,500,200,Healthy,True
2026-01-31,WH0020,SKU0000036,481.0,236,245,100,200,Healthy,True
2026-01-31,WH0020,SKU0000303,485.0,95,390,250,25,Overstock,True
2026-01-31,WH0020,SKU0000588,1556.0,42,1514,250,25,Healthy,True
2026-01-31,WH0020,SKU0000384,1834.0,445,1389,250,50,Stockout,True
2026-01-31,WH0020,SKU0000606,415.0,304,111,100,25,Healthy,True
2026-01-31,WH0020,SKU0000554,1441.0,103,1338,50,100,Healthy,True
2026-01-31,WH0020,SKU0000506,1509.0,302,1207,100,100,Stockout,True
2026-01-31,WH0020,SKU0000396,1094.0,413,681,100,25,Healthy,True
2026-01-31,WH0020,SKU0000359,196.0,33,163,500,200,Healthy,True
2026-01-31,WH0020,SKU0000199,1127.0,66,1061,500,25,Healthy,True
2026-01-31,WH0020,SKU0000243,240.0,101,139,250,100,Healthy,True
2026-01-31,WH0020,SKU0000624,1607.0,364,1243,50,100,Low,True
2026-01-31,WH0020,SKU0000535,1871.0,450,1421,50,25,Low,True
2026-01-31,WH0020,SKU0000673,842.0,469,373,50,200,Stockout,True
2026-01-31,WH0020,SKU0000217,899.0,147,752,100,100,Healthy,True
2026-01-31,WH0020,SKU0000141,1301.0,72,1229,250,50,Overstock,True
2026-01-31,WH0020,SKU0000144,712.0,168,544,500,50,Overstock,True
2026-01-31,WH0020,SKU0000348,1921.0,325,1596,250,100,Low,True
2026-01-31,WH0020,SKU0000572,702.0,425,277,50,100,Low,True
2026-01-31,WH0020,SKU0000379,1669.0,25,1644,50,100,Overstock,True
2026-01-31,WH0020,SKU0000234,600.0,217,383,250,200,Low,True
2026-01-31,WH0020,SKU0000600,296.0,0,296,50,25,Low,True
2026-01-31,WH0020,SKU0000286,1502.0,360,1142,250,100,Low,True
2026-01-31,WH0020,SKU0000413,802.0,30,772,500,100,Stockout,True
2026-01-31,WH0020,SKU0000076,1392.0,250,1142,250,50,Healthy,True
2026-01-31,WH0020,SKU0000654,1493.0,427,1066,100,100,Stockout,True
2026-01-31,WH0020,SKU0000231,346.0,69,277,500,50,Healthy,True
2026-01-31,WH0020,SKU0000445,157.0,83,74,250,25,Healthy,True
2026-01-31,WH0020,SKU0000488,1828.0,275,1553,250,50,Overstock,True
2026-01-31,WH0020,SKU0000443,1506.0,270,1236,50,100,Overstock,True
2026-01-31,WH0020,SKU0000010,1814.0,500,1314,500,200,Healthy,True
2026-01-31,WH0020,SKU0000672,1630.0,199,1431,100,25,Overstock,True
2026-01-31,WH0020,SKU0000244,183.0,94,89,100,100,Healthy,True
2026-01-31,WH0020,SKU0000147,1655.0,393,1262,50,50,Stockout,True
2026-01-31,WH0020,SKU0000602,488.0,461,27,50,25,Stockout,True
2026-01-31,WH0020,SKU0000593,1779.0,467,1312,250,200,Healthy,True
2026-01-31,WH0020,SKU0000467,834.0,82,752,50,200,Overstock,True
2026-01-31,WH0020,SKU0000403,829.0,113,716,50,50,Healthy,True
2026-01-31,WH0020,SKU0000555,844.0,268,576,50,25,Stockout,True
2026-01-31,WH0020,SKU0000306,46.0,29,17,250,50,Overstock,True
2026-01-31,WH0020,SKU0000275,1286.0,83,1203,250,200,Stockout,True
2026-01-31,WH0020,SKU0000074,813.0,36,777,500,100,Low,True
2026-01-31,WH0020,SKU0000216,1822.0,386,1436,250,200,Stockout,True
2026-01-31,WH0020,SKU0000063,1240.0,173,1067,250,50,Low,True
2026-01-31,WH0020,SKU0000653,366.0,80,286,250,25,Low,True
2026-01-31,WH0020,SKU0000289,1855.0,246,1609,250,200,Healthy,True
2026-01-31,WH0020,SKU0000455,815.0,105,710,50,200,Overstock,True
2026-01-31,WH0020,SKU0000623,1183.0,11,1172,100,200,Healthy,True
2026-01-31,WH0020,SKU0000333,1865.0,51,1814,250,50,Stockout,True
2026-01-31,WH0020,SKU0000363,289.0,234,55,100,200,Low,True
2026-01-31,WH0020,SKU0000513,494.0,375,119,50,50,Healthy,True
2026-01-31,WH0020,SKU0000198,563.0,346,217,250,100,Low,True
2026-01-31,WH0020,SKU0000142,1276.0,264,1012,50,25,Healthy,True
2026-01-31,WH0020,SKU0000418,1109.0,241,868,100,25,Overstock,True
2026-01-31,WH0020,SKU0000666,23.0,10,13,250,50,Stockout,True
2026-01-31,WH0020,SKU0000302,228.0,138,90,100,200,Low,True
2026-01-31,WH0020,SKU0000590,518.0,439,79,50,100,Stockout,True
2026-01-31,WH0020,SKU0000318,1950.0,156,1794,250,200,Low,True
2026-01-31,WH0020,SKU0000042,59.0,6,53,50,25,Healthy,True
2026-01-31,WH0020,SKU0000312,412.0,270,142,100,200,Low,True
2026-01-31,WH0020,SKU0000356,1874.0,367,1507,500,200,Overstock,True
2026-01-31,WH0020,SKU0000294,1952.0,4,1948,500,100,Healthy,True
2026-01-31,WH0020,SKU0000462,1087.0,442,645,100,50,Healthy,True
2026-01-31,WH0020,SKU0000267,1830.0,294,1536,500,200,Overstock,True
2026-01-31,WH0020,SKU0000309,578.0,35,543,50,25,Healthy,True
2026-01-31,WH0020,SKU0000054,944.0,377,567,500,200,Healthy,True
2026-01-31,WH0020,SKU0000483,188.0,107,81,500,100,Stockout,True
2026-01-31,WH0020,SKU0000452,1555.0,458,1097,50,25,Healthy,True
2026-01-31,WH0020,SKU0000389,1878.0,208,1670,100,50,Healthy,True
2026-01-31,WH0020,SKU0000021,776.0,51,725,100,50,Overstock,True
2026-01-31,WH0020,SKU0000577,928.0,64,864,250,100,Healthy,True
2026-01-31,WH0020,SKU0000215,1024.0,39,985,250,100,Low,True
2026-01-31,WH0020,SKU0000064,1240.0,376,864,500,100,Low,True
2026-01-31,WH0020,SKU0000541,1814.0,15,1799,250,25,Stockout,True
2026-01-31,WH0020,SKU0000627,192.0,153,39,100,100,Healthy,True
2026-01-31,WH0020,SKU0000122,533.0,393,140,50,50,Healthy,True
2026-01-31,WH0020,SKU0000037,613.0,39,574,100,50,Overstock,True
2026-01-31,WH0020,SKU0000049,480.0,348,132,50,25,Overstock,True
2026-01-31,WH0020,SKU0000301,1064.0,312,752,250,25,Healthy,True
2026-01-31,WH0020,SKU0000592,1957.0,111,1846,500,200,Stockout,True
2026-01-31,WH0020,SKU0000173,833.0,157,676,50,200,Healthy,True
2026-01-31,WH0020,SKU0000098,918.0,231,687,250,200,Low,True
2026-01-31,WH0020,SKU0000637,1283.0,378,905,100,50,Healthy,True
2026-01-31,WH0020,SKU0000665,1465.0,363,1102,500,50,Overstock,True
2026-01-31,WH0020,SKU0000305,1191.0,169,1022,250,50,Healthy,True
2026-01-31,WH0020,SKU0000425,60.0,2,58,500,50,Overstock,True
2026-01-31,WH0020,SKU0000161,1482.0,5,1477,50,25,Low,True
2026-01-31,WH0020,SKU0000114,128.0,71,57,250,50,Stockout,True
2026-01-31,WH0020,SKU0000221,1813.0,230,1583,500,25,Healthy,True
2026-01-31,WH0020,SKU0000029,737.0,335,402,50,50,Overstock,True
2026-01-31,WH0020,SKU0000546,1851.0,0,1851,100,100,Overstock,True
2026-01-31,WH0020,SKU0000543,703.0,321,382,100,50,Stockout,True
2026-01-31,WH0020,SKU0000528,738.0,427,311,500,25,Overstock,True
2026-01-31,WH0020,SKU0000613,1924.0,198,1726,100,100,Healthy,True
2026-01-31,WH0020,SKU0000039,1217.0,479,738,50,100,Stockout,True
2026-01-31,WH0020,SKU0000603,168.0,9,159,250,200,Stockout,True
2026-01-31,WH0020,SKU0000281,866.0,258,608,250,50,Overstock,True
2026-01-31,WH0020,SKU0000178,261.0,147,114,100,100,Healthy,True
2026-01-31,WH0020,SKU0000509,68.0,44,24,50,50,Stockout,True
2026-01-31,WH0020,SKU0000677,612.0,145,467,500,100,Healthy,True
2026-01-31,WH0020,SKU0000366,464.0,166,298,100,25,Healthy,True
2026-01-31,WH0020,SKU0000200,1737.0,455,1282,50,25,Overstock,True
2026-01-31,WH0020,SKU0000612,784.0,226,558,250,50,Stockout,True
2026-01-31,WH0020,SKU0000075,973.0,325,648,500,50,Overstock,True
2026-01-31,WH0020,SKU0000432,648.0,178,470,50,25,Overstock,True
2026-01-31,WH0020,SKU0000177,1478.0,469,1009,250,50,Overstock,True
2026-01-31,WH0020,SKU0000077,474.0,117,357,500,50,Low,True
2026-01-31,WH0020,SKU0000235,1593.0,446,1147,500,50,Stockout,True
2026-01-31,WH0020,SKU0000422,1445.0,87,1358,500,200,Healthy,True
2026-01-31,WH0020,SKU0000566,1791.0,79,1712,100,50,Stockout,True
2026-01-31,WH0020,SKU0000061,834.0,412,422,50,50,Stockout,True
2026-01-31,WH0020,SKU0000492,782.0,8,774,100,200,Healthy,True
2026-01-31,WH0020,SKU0000497,538.0,123,415,50,25,Overstock,True
2026-01-31,WH0020,SKU0000205,208.0,33,175,50,25,Healthy,True
2026-01-31,WH0020,SKU0000564,792.0,400,392,100,25,Healthy,True
2026-01-31,WH0020,SKU0000402,157.0,75,82,50,100,Overstock,True
2026-01-31,WH0020,SKU0000133,1894.0,83,1811,50,25,Healthy,True
2026-01-31,WH0020,SKU0000558,707.0,26,681,50,50,Stockout,True
2026-01-31,WH0020,SKU0000563,1170.0,143,1027,500,100,Low,True
2026-01-31,WH0020,SKU0000532,1745.0,192,1553,500,200,Healthy,True
2026-01-31,WH0020,SKU0000290,964.0,127,837,50,100,Stockout,True
2026-01-31,WH0020,SKU0000439,535.0,296,239,250,50,Stockout,True
2026-01-31,WH0020,SKU0000628,1319.0,426,893,500,50,Healthy,True
2026-01-31,WH0020,SKU0000255,1739.0,71,1668,50,50,Low,True
2026-01-31,WH0020,SKU0000053,506.0,309,197,50,25,Overstock,True
2026-01-31,WH0020,SKU0000565,1892.0,114,1778,100,50,Overstock,True
2026-01-31,WH0020,SKU0000102,1797.0,252,1545,500,100,Healthy,True
2026-01-31,WH0020,SKU0000485,405.0,176,229,50,200,Overstock,True
2026-01-31,WH0020,SKU0000094,304.0,272,32,250,25,Overstock,True
2026-01-31,WH0020,SKU0000320,113.0,84,29,250,50,Low,True
2026-01-31,WH0020,SKU0000629,642.0,265,377,100,200,Low,True
2026-01-31,WH0020,SKU0000233,236.0,32,204,50,200,Healthy,True
2026-01-31,WH0020,SKU0000601,1121.0,109,1012,250,25,Low,True
2026-01-31,WH0020,SKU0000191,1621.0,361,1260,500,100,Stockout,True
2026-01-31,WH0020,SKU0000534,956.0,149,807,100,50,Healthy,True
2026-01-31,WH0020,SKU0000283,1849.0,130,1719,100,100,Healthy,True
2026-01-31,WH0020,SKU0000296,1586.0,251,1335,500,100,Low,True
2026-01-31,WH0020,SKU0000113,795.0,319,476,250,100,Stockout,True
2026-01-31,WH0020,SKU0000661,1532.0,369,1163,100,25,Overstock,True
2026-01-31,WH0020,SKU0000246,1429.0,253,1176,250,100,Overstock,True
2026-01-31,WH0020,SKU_UNKNOWN,1806.0,408,1398,50,50,Overstock,True
2026-01-31,WH0020,SKU0000538,1430.0,322,1108,500,25,Overstock,True
2026-01-31,WH0020,SKU0000223,1360.0,84,1276,100,25,Stockout,True
2026-01-31,WH0020,SKU0000056,158.0,40,118,250,100,Stockout,True
2026-01-31,WH0020,SKU0000321,772.0,384,388,250,50,Low,True
2026-01-31,WH0020,SKU0000651,693.0,297,396,250,25,Overstock,True
2026-01-31,WH0020,SKU0000118,838.0,272,566,100,25,Stockout,True
2026-01-31,WH0020,SKU0000110,1896.0,323,1573,250,100,Overstock,True
2026-01-31,WH0020,SKU0000470,767.0,151,616,50,25,Overstock,True
2026-01-31,WH0020,SKU0000668,217.0,207,10,50,100,Healthy,True
2026-01-31,WH0020,SKU0000156,1484.0,295,1189,250,50,Healthy,True
2026-01-31,WH0020,SKU0000683,930.0,493,437,100,25,Overstock,True
2026-01-31,WH0020,SKU0000393,836.0,64,772,50,25,Low,True
2026-01-31,WH0020,SKU0000256,302.0,129,173,250,50,Stockout,True
2026-01-31,WH0020,SKU0000386,38.0,18,20,50,200,Stockout,True
2026-01-31,WH0020,SKU0000112,0.0,0,0,500,100,Overstock,True
2026-01-31,WH0020,SKU0000208,533.0,350,183,500,50,Healthy,True
2026-01-31,WH0020,SKU0000373,664.0,31,633,500,25,Stockout,True
2026-01-31,WH0020,SKU0000568,1322.0,407,915,50,200,Low,True
2026-01-31,WH0020,SKU0000017,1760.0,279,1481,50,25,Overstock,True
2026-01-31,WH0020,SKU0000121,311.0,187,124,100,200,Low,True
2026-01-31,WH0020,SKU0000521,370.0,150,220,250,25,Healthy,True
2026-01-31,WH0020,SKU0000468,156.0,107,49,250,200,Low,True
2026-01-31,WH0020,SKU0000130,1017.0,196,821,250,50,Healthy,True
2026-01-31,WH0020,SKU0000675,977.0,438,539,50,200,Healthy,True
2026-01-31,WH0020,SKU0000304,956.0,142,814,100,200,Healthy,True
2026-01-31,WH0020,SKU0000411,305.0,10,295,500,25,Healthy,True
2026-01-31,WH0020,SKU0000195,405.0,382,23,250,50,Low,True
2026-01-31,WH0021,SKU0000313,1100.0,181,919,250,200,Stockout,True
2026-01-31,WH0021,SKU0000056,289.0,147,142,50,100,Healthy,True
2026-01-31,WH0021,SKU0000606,1587.0,87,1500,50,200,Overstock,True
2026-01-31,WH0021,SKU0000492,544.0,278,266,100,50,Healthy,True
2026-01-31,WH0021,SKU0000555,1947.0,328,1619,250,25,Healthy,True
2026-01-31,WH0021,SKU0000631,1231.0,87,1144,250,25,Healthy,True
2026-01-31,WH0021,SKU0000342,1925.0,244,1681,500,100,Healthy,True
2026-01-31,WH0021,SKU0000027,920.0,374,546,500,200,Healthy,True
2026-01-31,WH0021,SKU0000073,1306.0,103,1203,500,50,Healthy,True
2026-01-31,WH0021,SKU0000673,1307.0,50,1257,50,200,Healthy,True
2026-01-31,WH0021,SKU0000192,665.0,111,554,50,100,Healthy,True
2026-01-31,WH0021,SKU0000365,1949.0,432,1517,100,200,Healthy,True
2026-01-31,WH0021,SKU0000240,1806.0,203,1603,500,200,Low,True
2026-01-31,WH0021,SKU0000151,241.0,205,36,100,50,Low,True
2026-01-31,WH0021,SKU0000654,443.0,198,245,100,200,Stockout,True
2026-01-31,WH0021,SKU0000553,287.0,206,81,50,100,Overstock,True
2026-01-31,WH0021,SKU0000563,1057.0,499,558,250,100,Overstock,True
2026-01-31,WH0021,SKU0000114,90.0,41,49,500,50,Healthy,True
2026-01-31,WH0021,SKU0000244,324.0,86,238,50,50,Healthy,True
2026-01-31,WH0021,SKU0000206,544.0,315,229,500,100,Stockout,True
2026-01-31,WH0021,SKU0000099,524.0,354,170,250,200,Healthy,True
2026-01-31,WH0021,SKU0000072,279.0,178,101,100,100,Healthy,True
2026-01-31,WH0021,SKU0000592,555.0,386,169,50,100,Low,True
2026-01-31,WH0021,SKU0000448,332.0,192,140,250,50,Healthy,True
2026-01-31,WH0021,SKU0000236,1109.0,428,681,100,100,Healthy,True
2026-01-31,WH0021,SKU0000267,616.0,299,317,250,25,Low,True
2026-01-31,WH0021,SKU0000256,1098.0,182,916,250,50,Healthy,True
2026-01-31,WH0021,SKU0000302,1281.0,178,1103,50,50,Healthy,True
2026-01-31,WH0021,SKU0000045,1253.0,389,864,100,200,Overstock,True
2026-01-31,WH0021,SKU0000017,1906.0,204,1702,50,50,Stockout,True
2026-01-31,WH0021,SKU0000443,422.0,142,280,100,25,Overstock,True
2026-01-31,WH0021,SKU0000675,1684.0,128,1556,500,200,Stockout,True
2026-01-31,WH0021,SKU0000485,1218.0,376,842,250,50,Stockout,True
2026-01-31,WH0021,SKU0000660,1008.0,188,820,100,200,Overstock,True
2026-01-31,WH0021,SKU0000155,1482.0,201,1281,500,200,Healthy,True
2026-01-31,WH0021,SKU0000550,448.0,423,25,50,50,Healthy,True
2026-01-31,WH0021,SKU0000130,1591.0,44,1547,500,100,Stockout,True
2026-01-31,WH0021,SKU0000312,98.0,61,37,250,50,Low,True
2026-01-31,WH0021,SKU0000478,9.0,7,2,50,200,Overstock,True
2026-01-31,WH0021,SKU0000091,1466.0,496,970,500,100,Healthy,True
2026-01-31,WH0021,SKU0000567,1430.0,323,1107,100,25,Low,True
2026-01-31,WH0021,SKU0000653,895.0,133,762,500,200,Overstock,True
2026-01-31,WH0021,SKU0000400,1431.0,213,1218,50,100,Stockout,True
2026-01-31,WH0021,SKU0000298,1030.0,367,663,100,50,Overstock,True
2026-01-31,WH0021,SKU0000359,3.0,3,0,50,100,Overstock,True
2026-01-31,WH0021,SKU0000372,523.0,475,48,500,25,Overstock,True
2026-01-31,WH0021,SKU0000677,739.0,315,424,100,100,Healthy,True
2026-01-31,WH0021,SKU0000432,489.0,407,82,250,100,Low,True
2026-01-31,WH0021,SKU0000393,261.0,50,211,100,25,Overstock,True
2026-01-31,WH0021,SKU0000668,1437.0,238,1199,500,200,Overstock,True
2026-01-31,WH0021,SKU0000564,1027.0,472,555,50,50,Stockout,True
2026-01-31,WH0021,SKU0000412,1741.0,383,1358,100,25,Stockout,True
2026-01-31,WH0021,SKU0000093,1981.0,232,1749,50,100,Low,True
2026-01-31,WH0021,SKU0000286,244.0,125,119,500,25,Low,True
2026-01-31,WH0021,SKU0000306,340.0,86,254,500,100,Stockout,True
2026-01-31,WH0021,SKU0000110,471.0,413,58,50,25,Stockout,True
2026-01-31,WH0021,SKU0000294,363.0,5,358,50,200,Healthy,True
2026-01-31,WH0021,SKU0000464,1504.0,285,1219,50,50,Low,True
