order_line_id,order_id,line_number,product_id,ordered_qty,unit_price,discount_pct,line_status,valid_quantity,valid_unit_price,valid_discount,gross_sales,discount_amount,net_sales,customer_id,order_date,promised_delivery_date,sales_channel,order_status,order_priority,currency,ship_from_warehouse_id,category,subcategory,brand,supplier_id,standard_cost,unit_weight_lbs,rate_date,usd_rate,net_sales_usd,gross_sales_usd,discount_amount_usd,estimated_cost_usd,gross_margin_usd,is_large_order_line
SOL0000002561,SO00000840,1,SKU0000160,15.0,58.27,5.0,Open,True,True,True,874.0500000000001,43.70250000000001,830.3475000000001,CUST000237,2026-03-05,2026-03-26,B2B Portal,Cancelled,Low,USD,WH0013,Home,Kitchen,Everpeak,SUP00018,49.75,29.275,2026-03-05,1.0,830.3475000000001,874.0500000000001,43.70250000000001,746.25,84.09750000000008,False
SOL0000002562,SO00000840,2,SKU0000338,5.0,184.79,0.0,Shipped,True,True,True,923.9499999999999,0.0,923.9499999999999,CUST000237,2026-03-05,2026-03-26,B2B Portal,Cancelled,Low,USD,WH0013,Grocery,Frozen,Cobalt,SUP00009,147.64,59.574,2026-03-05,1.0,923.9499999999999,923.9499999999999,0.0,738.1999999999999,185.75,False
SOL0000002563,SO00000841,1,SKU0000664,2.0,606.86,5.0,Open,True,True,True,1213.72,60.68600000000001,1153.034,CUST000085,2026-01-22,2026-02-01,EDI,Shipped,Normal,CAD,WH0019,Electronics,Accessories,Aster,SUP00111,237.21,24.016,2026-01-22,0.737166,849.9774616440001,894.71311752,44.735655876,349.72629372,500.2511679240001,False
SOL0000002564,SO00000841,2,SKU0000475,1.0,551.71,25.0,Backordered,True,True,True,551.71,137.9275,413.7825,CUST000085,2026-01-22,2026-02-01,EDI,Shipped,Normal,CAD,WH0019,Office,Organization,Northline,SUP00058,287.1,14.859,2026-01-22,0.737166,305.026390395,406.70185386,101.675463465,211.6403586,93.38603179500001,False
SOL0000002565,SO00000841,3,SKU0000161,2.0,339.27,25.0,Open,True,True,True,678.54,169.635,508.905,CUST000085,2026-01-22,2026-02-01,EDI,Shipped,Normal,CAD,WH0019,Office,Printing,Northline,SUP00060,167.98,63.533,2026-01-22,0.737166,375.14746322999997,500.19661763999994,125.04915440999999,247.65828935999997,127.48917387,False
SOL0000002568,SO00000843,1,SKU0000286,3.0,422.48,10.0,Open,True,True,True,1267.44,126.74400000000001,1140.6960000000001,CUST000332,2026-02-22,2026-03-05,EDI,Shipped,Critical,USD,WH0016,Apparel,Basics,Cobalt,SUP00022,291.41,41.161,2026-02-22,1.0,1140.6960000000001,1267.44,126.74400000000001,874.23,266.4660000000001,False
SOL0000002569,SO00000843,2,SKU0000662,1.0,200.48,0.0,Allocated,True,True,True,200.48,0.0,200.48,CUST000332,2026-02-22,2026-03-05,EDI,Shipped,Critical,USD,WH0016,Home,Lighting,Cobalt,SUP00044,114.05,12.529,2026-02-22,1.0,200.48,200.48,0.0,114.05,86.42999999999999,False
SOL0000002599,SO00000854,2,SKU0000321,15.0,292.69,2.5,Backordered,True,True,True,4390.35,109.75875000000002,4280.59125,CUST000224,2026-04-30,2026-05-21,EDI,Created,Critical,EUR,WH0020,Grocery,Frozen,Northline,SUP00017,128.78,73.279,2026-04-30,1.088579,4659.761742333751,4779.24281265,119.48107031625001,2102.8080543,2556.9536880337505,False
SOL0000002609,SO00000857,1,SKU0000488,50.0,257.54,0.0,Cancelled,True,True,True,12877.000000000002,0.0,12877.000000000002,CUST000262,2026-01-31,2026-02-08,B2B Portal,Shipped,High,MXN,WH0023,Health,Pharmacy,Northline,SUP00037,159.38,33.778,2026-01-31,0.051485,662.9723450000001,662.9723450000001,0.0,410.283965,252.6883800000001,False
SOL0000002610,SO00000857,2,SKU0000471,5.0,43.25,15.0,Shipped,True,True,True,216.25,32.4375,183.8125,CUST000262,2026-01-31,2026-02-08,B2B Portal,Shipped,High,MXN,WH0023,Health,Pharmacy,Cobalt,SUP00107,31.8,74.53,2026-01-31,0.051485,9.4635865625,11.13363125,1.6700446875000001,8.186115000000001,1.2774715624999988,False
SOL0000002611,SO00000857,3,SKU0000574,1.0,582.83,0.0,Cancelled,True,True,True,582.83,0.0,582.83,CUST000262,2026-01-31,2026-02-08,B2B Portal,Shipped,High,MXN,WH0023,Home,Lighting,Everpeak,SUP00103,237.19,22.833,2026-01-31,0.051485,30.007002550000003,30.007002550000003,0.0,12.21172715,17.7952754,False
SOL0000002614,SO00000858,2,SKU0000520,50.0,177.34,10.0,Open,True,True,True,8867.0,886.7,7980.3,CUST000162,2026-01-25,2026-02-14,Retail Store,Created,Critical,USD,WH0021,Home,Furniture,Everpeak,SUP00092,125.21,53.8,2026-01-25,1.0,7980.3,8867.0,886.7,6260.5,1719.8000000000002,False
SOL0000002616,SO00000858,4,SKU0000156,5.0,356.74,10.0,Backordered,True,True,True,1783.7,178.37,1605.33,CUST000162,2026-01-25,2026-02-14,Retail Store,Created,Critical,USD,WH0021,Home,Storage,Cobalt,SUP00072,203.01,60.298,2026-01-25,1.0,1605.33,1783.7,178.37,1015.05,590.28,False
SOL0000002620,SO00000859,4,SKU0000199,50.0,666.4,10.0,Open,True,True,True,33320.0,3332.0,29988.0,CUST000029,2026-01-15,2026-01-18,Marketplace,Cancelled,Normal,MXN,WH0013,Grocery,Pantry,Northline,SUP00071,237.35,74.654,2026-01-15,0.062794,1883.066472,2092.29608,209.229608,745.207795,1137.858677,False
SOL0000002640,SO00000868,1,SKU0000331,5.0,230.21,2.5,Allocated,True,True,True,1151.05,28.77625,1122.27375,CUST000428,2026-01-16,2026-02-04,B2B Portal,Cancelled,Critical,USD,WH0007,Apparel,Basics,Northline,SUP00057,122.63,28.24,2026-01-16,1.0,1122.27375,1151.05,28.77625,613.15,509.1237500000001,False
SOL0000002641,SO00000868,2,SKU0000652,15.0,501.39,2.5,Allocated,True,True,True,7520.849999999999,188.02125,7332.82875,CUST000428,2026-01-16,2026-02-04,B2B Portal,Cancelled,Critical,USD,WH0007,Electronics,Audio,Everpeak,SUP00007,223.07,42.557,2026-01-16,1.0,7332.82875,7520.849999999999,188.02125,3346.0499999999997,3986.77875,False
SOL0000002642,SO00000868,3,SKU0000551,10.0,345.46,0.0,Shipped,True,True,True,3454.6,0.0,3454.6,CUST000428,2026-01-16,2026-02-04,B2B Portal,Cancelled,Critical,USD,WH0007,Electronics,Audio,Nimbus,SUP00047,193.76,50.781,2026-01-16,1.0,3454.6,3454.6,0.0,1937.6,1517.0,False
SOL0000002643,SO00000868,4,SKU0000287,5.0,256.74,5.0,Allocated,True,True,True,1283.7,64.185,1219.515,CUST000428,2026-01-16,2026-02-04,B2B Portal,Cancelled,Critical,USD,WH0007,Office,Printing,Everpeak,SUP00070,153.33,11.312,2026-01-16,1.0,1219.515,1283.7,64.185,766.6500000000001,452.865,False
SOL0000002644,SO00000869,1,SKU0000041,1.0,507.66,5.0,Shipped,True,True,True,507.66,25.383000000000003,482.27700000000004,CUST000040,2026-03-16,2026-04-05,Phone,Partially Shipped,Normal,CAD,WH0004,Apparel,Fitness,Solace,SUP00106,227.5,24.675,2026-03-16,0.733976,353.979743352,372.61025616,18.630512808000002,166.97954,187.00020335200003,False
SOL0000002645,SO00000869,2,SKU0000563,50.0,297.78,0.0,Open,True,True,True,14888.999999999998,0.0,14888.999999999998,CUST000040,2026-03-16,2026-04-05,Phone,Partially Shipped,Normal,CAD,WH0004,Office,Organization,Northline,SUP00001,152.19,41.963,2026-03-16,0.733976,10928.168663999999,10928.168663999999,0.0,5585.190372,5342.978291999999,False
SOL0000002651,SO00000871,1,SKU0000005,50.0,275.14,25.0,Shipped,True,True,True,13757.0,3439.25,10317.75,CUST000022,2026-01-30,2026-02-03,EDI,Cancelled,Normal,USD,WH0014,Health,Wellness,Everpeak,SUP00109,199.28,12.127,2026-01-30,1.0,10317.75,13757.0,3439.25,9964.0,353.75,False
SOL0000002659,SO00000874,2,SKU0000294,1.0,57.78,0.0,Backordered,True,True,True,57.78,0.0,57.78,CUST000098,2026-05-24,2026-06-07,Marketplace,Booked,Critical,MXN,WH0007,Home,Kitchen,Aster,SUP00083,41.04,58.986,2026-05-24,0.05988,3.4598664,3.4598664,0.0,2.4574752,1.0023912,False
SOL0000002660,SO00000874,3,SKU0000004,5.0,17.24,5.0,Open,True,True,True,86.19999999999999,4.31,81.88999999999999,CUST000098,2026-05-24,2026-06-07,Marketplace,Booked,Critical,MXN,WH0007,Home,Storage,Solace,SUP00003,11.66,40.268,2026-05-24,0.05988,4.903573199999999,5.161656,0.2580828,3.4910039999999998,1.4125691999999996,False
SOL0000002673,SO00000879,1,SKU0000445,25.0,449.62,0.0,Shipped,True,True,True,11240.5,0.0,11240.5,CUST000094,2026-02-27,2026-03-14,Retail Store,Shipped,Low,EUR,WH0004,Health,Medical Supplies,Nimbus,SUP00058,263.85,38.558,2026-02-27,1.087402,12222.942181,12222.942181,0.0,7172.775442500001,5050.166738499999,False
SOL0000002674,SO00000879,2,SKU0000647,2.0,324.47,2.5,Backordered,True,True,True,648.94,16.2235,632.7165,CUST000094,2026-02-27,2026-03-14,Retail Store,Shipped,Low,EUR,WH0004,Electronics,Computing,Northline,SUP00015,238.12,18.039,2026-02-27,1.087402,688.017187533,705.6586538800001,17.641466347,517.86432848,170.15285905299993,False
SOL0000002675,SO00000879,3,SKU0000503,3.0,39.57,5.0,Open,True,True,True,118.71000000000001,5.935500000000001,112.7745,CUST000094,2026-02-27,2026-03-14,Retail Store,Shipped,Low,EUR,WH0004,Office,Stationery,Aster,SUP00088,16.88,31.415,2026-02-27,1.087402,122.631216849,129.08549142,6.454274571000001,55.066037279999996,67.56517956900001,False
SOL0000002686,SO00000882,1,SKU0000573,5.0,293.24,2.5,Allocated,True,True,True,1466.2,36.655,1429.545,CUST000069,2026-01-07,2026-01-24,EDI,Created,Low,USD,WH0009,Apparel,Fitness,Solace,SUP00119,204.84,16.088,2026-01-07,1.0,1429.545,1466.2,36.655,1024.2,405.345,False
SOL0000002689,SO00000882,4,SKU0000173,1.0,217.02,0.0,Allocated,True,True,True,217.02,0.0,217.02,CUST000069,2026-01-07,2026-01-24,EDI,Created,Low,USD,WH0009,Office,Organization,Everpeak,SUP00078,85.1,13.794,2026-01-07,1.0,217.02,217.02,0.0,85.1,131.92000000000002,False
SOL0000002690,SO00000882,5,SKU0000083,25.0,609.81,0.0,Open,True,True,True,15245.249999999998,0.0,15245.249999999998,CUST000069,2026-01-07,2026-01-24,EDI,Created,Low,USD,WH0009,Health,Wellness,Nimbus,SUP00066,244.15,52.119,2026-01-07,1.0,15245.249999999998,15245.249999999998,0.0,6103.75,9141.499999999998,False
SOL0000002693,SO00000884,1,SKU0000272,2.0,549.36,15.0,Shipped,True,True,True,1098.72,164.808,933.912,CUST000106,2026-05-24,2026-06-09,EDI,Created,Normal,USD,WH0012,Apparel,Fitness,Solace,SUP00008,253.68,23.4,2026-05-24,1.0,933.912,1098.72,164.808,507.36,426.552,False
SOL0000002694,SO00000884,2,SKU0000369,10.0,91.33,5.0,Backordered,True,True,True,913.3,45.665,867.635,CUST000106,2026-05-24,2026-06-09,EDI,Created,Normal,USD,WH0012,Electronics,Audio,Cobalt,SUP00024,84.02,3.731,2026-05-24,1.0,867.635,913.3,45.665,840.1999999999999,27.43500000000006,False
SOL0000002695,SO00000884,3,SKU0000125,15.0,414.04,2.5,Backordered,True,True,True,6210.6,155.26500000000001,6055.335,CUST000106,2026-05-24,2026-06-09,EDI,Created,Normal,USD,WH0012,Office,Stationery,Aster,SUP00111,173.82,19.884,2026-05-24,1.0,6055.335,6210.6,155.26500000000001,2607.2999999999997,3448.0350000000003,False
SOL0000002721,SO00000892,1,SKU0000150,1.0,115.34,0.0,Cancelled,True,True,True,115.34,0.0,115.34,CUST000370,2026-01-23,2026-02-07,Retail Store,Created,Low,EUR,WH0003,Apparel,Basics,Northline,SUP00059,49.0,10.193,2026-01-23,1.080532,124.62856088000001,124.62856088000001,0.0,52.946068000000004,71.68249288000001,False
SOL0000002722,SO00000892,2,SKU0000015,5.0,299.94,25.0,Cancelled,True,True,True,1499.7,374.925,1124.775,CUST000370,2026-01-23,2026-02-07,Retail Store,Created,Low,EUR,WH0003,Apparel,Outerwear,Nimbus,SUP00095,248.5,6.592,2026-01-23,1.080532,1215.3553803000002,1620.4738404000002,405.11846010000005,1342.5610100000001,-127.20562969999992,False
SOL0000002731,SO00000895,1,SKU0000644,2.0,163.8,15.0,Open,True,True,True,327.6,49.14,278.46000000000004,CUST000249,2026-01-10,2026-01-18,Phone,Booked,Low,USD,WH0024,Home,Lighting,Solace,SUP00009,85.52,21.487,2026-01-10,1.0,278.46000000000004,327.6,49.14,171.04,107.42000000000004,False
SOL0000002736,SO00000897,2,SKU0000010,10.0,505.67,0.0,Open,True,True,True,5056.7,0.0,5056.7,CUST000364,2026-05-27,2026-06-03,Phone,Created,Low,USD,WH0010,Electronics,Computing,Everpeak,SUP00044,204.35,12.774,2026-05-27,1.0,5056.7,5056.7,0.0,2043.5,3013.2,False
SOL0000002741,SO00000899,1,SKU0000162,5.0,486.23,2.5,Open,True,True,True,2431.15,60.77875,2370.37125,CUST000208,2026-03-11,2026-03-29,B2B Portal,Partially Shipped,Low,USD,WH0006,Electronics,Smart Home,Nimbus,SUP_BAD,211.39,12.782,2026-03-11,1.0,2370.37125,2431.15,60.77875,1056.9499999999998,1313.4212500000003,False
SOL0000002742,SO00000900,1,SKU0000207,3.0,138.7,0.0,Backordered,True,True,True,416.09999999999997,0.0,416.09999999999997,CUST000274,2026-02-10,2026-02-23,Marketplace,Shipped,High,MXN,WH0001,Grocery,Frozen,Northline,SUP00073,88.77,65.855,2026-02-10,0.050946,21.198630599999998,21.198630599999998,0.0,13.567429259999999,7.631201339999999,False
SOL0000002743,SO00000900,2,SKU0000443,10.0,193.46,0.0,Cancelled,True,True,True,1934.6000000000001,0.0,1934.6000000000001,CUST000274,2026-02-10,2026-02-23,Marketplace,Shipped,High,MXN,WH0001,Apparel,Fitness,Solace,SUP00018,108.92,35.281,2026-02-10,0.050946,98.5601316,98.5601316,0.0,55.490383200000004,43.0697484,False
SOL0000002744,SO00000900,3,SKU0000652,2.0,501.39,25.0,Backordered,True,True,True,1002.78,250.695,752.085,CUST000274,2026-02-10,2026-02-23,Marketplace,Shipped,High,MXN,WH0001,Electronics,Audio,Everpeak,SUP00007,223.07,42.557,2026-02-10,0.050946,38.31572241,51.087629879999994,12.771907469999999,22.72904844,15.58667397,False
SOL0000002745,SO00000900,4,SKU0000265,15.0,331.6,0.0,Backordered,True,True,True,4974.0,0.0,4974.0,CUST000274,2026-02-10,2026-02-23,Marketplace,Shipped,High,MXN,WH0001,Grocery,Frozen,Northline,SUP00047,229.09,11.875,2026-02-10,0.050946,253.405404,253.405404,0.0,175.0682871,78.33711690000001,False
SOL0000002746,SO00000900,5,SKU0000629,50.0,70.63,25.0,Open,True,True,True,3531.5,882.875,2648.625,CUST000274,2026-02-10,2026-02-23,Marketplace,Shipped,High,MXN,WH0001,Grocery,Pantry,Cobalt,SUP00005,42.15,62.719,2026-02-10,0.050946,134.93684925,179.915799,44.97894975,107.368695,27.568154249999992,False
SOL0000002749,SO00000902,1,SKU0000153,50.0,29.39,5.0,Open,True,True,True,1469.5,73.47500000000001,1396.025,CUST000189,2026-04-04,2026-04-15,B2B Portal,Created,Normal,MXN,WH0007,Electronics,Accessories,Cobalt,SUP00016,22.93,56.023,2026-04-04,0.048947,68.331235675,71.9276165,3.5963808250000002,56.117735499999995,12.213500175000007,False
SOL0000002752,SO00000902,4,SKU0000026,25.0,215.06,25.0,Open,True,True,True,5376.5,1344.125,4032.375,CUST000189,2026-04-04,2026-04-15,B2B Portal,Created,Normal,MXN,WH0007,Home,Storage,Northline,SUP00095,161.1,24.055,2026-04-04,0.048947,197.37265912499998,263.1635455,65.790886375,197.1340425,0.2386166249999917,False
SOL0000002753,SO00000902,5,SKU0000022,15.0,475.51,0.0,Open,True,True,True,7132.65,0.0,7132.65,CUST000189,2026-04-04,2026-04-15,B2B Portal,Created,Normal,MXN,WH0007,Apparel,Footwear,Solace,SUP_BAD,299.83,24.978,2026-04-04,0.048947,349.12181954999994,349.12181954999994,0.0,220.13668514999998,128.98513439999996,False
SOL0000002764,SO00000905,2,SKU0000181,3.0,197.97,0.0,Allocated,True,True,True,593.91,0.0,593.91,CUST000023,2026-05-15,2026-06-02,B2B Portal,Shipped,Normal,USD,WH0022,Health,Medical Supplies,Aster,SUP00054,169.03,24.553,2026-05-15,1.0,593.91,593.91,0.0,507.09000000000003,86.81999999999994,False
SOL0000002774,SO00000910,1,SKU0000230,15.0,315.93,25.0,Cancelled,True,True,True,4738.95,1184.7375,3554.2124999999996,CUST000354,2026-04-12,2026-04-20,Phone,Shipped,Low,MXN,WH0020,Home,Lighting,Nimbus,SUP00071,150.83,19.525,2026-04-12,0.059112,210.09660929999998,280.12881239999996,70.03220309999999,133.7379444,76.35866489999998,False
SOL0000002779,SO00000912,1,SKU0000109,15.0,317.01,0.0,Open,True,True,True,4755.15,0.0,4755.15,CUST000140,2026-03-17,2026-03-23,B2B Portal,Created,Normal,USD,WH0025,Office,Printing,Solace,SUP00063,110.75,37.975,2026-03-17,1.0,4755.15,4755.15,0.0,1661.25,3093.8999999999996,False
SOL0000002806,SO00000921,1,SKU0000013,2.0,442.83,25.0,Open,True,True,True,885.66,221.415,664.245,CUST000017,2026-02-23,2026-03-09,B2B Portal,Created,Normal,USD,WH0001,Grocery,Pantry,Solace,SUP00016,203.47,29.192,2026-02-23,1.0,664.245,885.66,221.415,406.94,257.305,False
SOL0000002807,SO00000921,2,SKU0000017,2.0,100.41,15.0,Cancelled,True,True,True,200.82,30.122999999999998,170.697,CUST000017,2026-02-23,2026-03-09,B2B Portal,Created,Normal,USD,WH0001,Grocery,Snack,Aster,SUP00094,62.92,43.481,2026-02-23,1.0,170.697,200.82,30.122999999999998,125.84,44.857,False
SOL0000002811,SO00000924,1,SKU0000197,15.0,95.6,10.0,Open,True,True,True,1434.0,143.4,1290.6,CUST000319,2026-02-06,2026-02-09,EDI,Partially Shipped,Normal,USD,WH0020,Grocery,Pantry,Northline,SUP00038,81.13,30.836,2026-02-06,1.0,1290.6,1434.0,143.4,1216.9499999999998,73.65000000000009,False
SOL0000002812,SO00000924,2,SKU0000241,25.0,20.41,15.0,Cancelled,True,True,True,510.25,76.5375,433.7125,CUST000319,2026-02-06,2026-02-09,EDI,Partially Shipped,Normal,USD,WH0020,Apparel,Outerwear,Aster,SUP00075,7.28,11.566,2026-02-06,1.0,433.7125,510.25,76.5375,182.0,251.71249999999998,False
SOL0000002813,SO00000924,3,SKU0000553,50.0,63.91,10.0,Allocated,True,True,True,3195.5,319.55,2875.95,CUST000319,2026-02-06,2026-02-09,EDI,Partially Shipped,Normal,USD,WH0020,Office,Stationery,Cobalt,SUP_BAD,167.03,49.547,2026-02-06,1.0,2875.95,3195.5,319.55,8351.5,-5475.55,False
SOL0000002814,SO00000924,4,SKU0000335,2.0,115.92,10.0,Cancelled,True,True,True,231.84,23.184,208.656,CUST000319,2026-02-06,2026-02-09,EDI,Partially Shipped,Normal,USD,WH0020,Electronics,Smart Home,Northline,SUP00075,76.57,34.647,2026-02-06,1.0,208.656,231.84,23.184,153.14,55.51600000000002,False
SOL0000002821,SO00000927,1,SKU0000089,25.0,501.08,2.5,Open,True,True,True,12527.0,313.175,12213.825,CUST000381,2026-01-20,2026-02-10,Marketplace,Shipped,High,USD,WH0021,Office,Organization,Solace,SUP00073,253.71,18.762,2026-01-20,1.0,12213.825,12527.0,313.175,6342.75,5871.075000000001,False
SOL0000002822,SO00000927,2,SKU0000546,10.0,165.45,0.0,Open,True,True,True,1654.5,0.0,1654.5,CUST000381,2026-01-20,2026-02-10,Marketplace,Shipped,High,USD,WH0021,Apparel,Fitness,Nimbus,SUP00093,136.23,27.722,2026-01-20,1.0,1654.5,1654.5,0.0,1362.3,292.20000000000005,False
SOL0000002823,SO00000927,3,SKU0000311,5.0,9.55,15.0,Open,True,True,True,47.75,7.1625,40.5875,CUST000381,2026-01-20,2026-02-10,Marketplace,Shipped,High,USD,WH0021,Health,Wellness,Nimbus,SUP00075,6.88,40.988,2026-01-20,1.0,40.5875,47.75,7.1625,34.4,6.1875,False
SOL0000002824,SO00000927,4,SKU0000122,10.0,139.81,0.0,Cancelled,True,True,True,1398.1,0.0,1398.1,CUST000381,2026-01-20,2026-02-10,Marketplace,Shipped,High,USD,WH0021,Office,Organization,Cobalt,SUP00102,100.15,8.128,2026-01-20,1.0,1398.1,1398.1,0.0,1001.5,396.5999999999999,False
SOL0000002836,SO00000931,1,SKU0000422,1.0,435.84,15.0,Cancelled,True,True,True,435.84,65.37599999999999,370.464,CUST000379,2026-01-21,2026-02-02,EDI,Cancelled,Low,USD,WH0019,Electronics,Accessories,Nimbus,SUP00097,251.12,0.826,2026-01-21,1.0,370.464,435.84,65.37599999999999,251.12,119.344,False
SOL0000002837,SO00000931,2,SKU0000427,50.0,150.31,0.0,Allocated,True,True,True,7515.5,0.0,7515.5,CUST000379,2026-01-21,2026-02-02,EDI,Cancelled,Low,USD,WH0019,Office,Printing,Northline,SUP00034,97.69,33.063,2026-01-21,1.0,7515.5,7515.5,0.0,4884.5,2631.0,False
SOL0000002838,SO00000931,3,SKU0000538,10.0,341.12,5.0,Open,True,True,True,3411.2,170.56,3240.64,CUST000379,2026-01-21,2026-02-02,EDI,Cancelled,Low,USD,WH0019,Electronics,Audio,Aster,SUP00038,227.35,21.961,2026-01-21,1.0,3240.64,3411.2,170.56,2273.5,967.1399999999999,False
SOL0000002839,SO00000931,4,SKU0000366,50.0,108.92,2.5,Open,True,True,True,5446.0,136.15,5309.85,CUST000379,2026-01-21,2026-02-02,EDI,Cancelled,Low,USD,WH0019,Health,Medical Supplies,Nimbus,SUP00078,91.53,61.924,2026-01-21,1.0,5309.85,5446.0,136.15,4576.5,733.3500000000004,False
SOL0000002840,SO00000931,5,SKU0000237,50.0,754.15,0.0,Backordered,True,True,True,37707.5,0.0,37707.5,CUST000379,2026-01-21,2026-02-02,EDI,Cancelled,Low,USD,WH0019,Electronics,Computing,Aster,SUP00097,291.01,67.978,2026-01-21,1.0,37707.5,37707.5,0.0,14550.5,23157.0,True
SOL0000002842,SO00000932,2,SKU0000502,15.0,755.04,10.0,Backordered,True,True,True,11325.599999999999,1132.56,10193.039999999999,CUST000047,2026-03-06,2026-03-20,Phone,Created,Critical,EUR,WH0011,Office,Organization,Everpeak,SUP00066,297.05,9.446,2026-03-06,1.088004,11090.068292159998,12322.298102399998,1232.22981024,4847.873823,6242.194469159998,False
SOL0000002853,SO00000936,1,SKU0000259,25.0,340.86,0.0,Allocated,True,True,True,8521.5,0.0,8521.5,CUST000290,2026-04-05,2026-04-23,Marketplace,Partially Shipped,Critical,USD,WH0010,Health,Medical Supplies,Northline,SUP00072,181.31,34.387,2026-04-05,1.0,8521.5,8521.5,0.0,4532.75,3988.75,False
SOL0000002854,SO00000937,1,SKU0000014,10.0,251.95,10.0,Allocated,True,True,True,2519.5,251.95000000000002,2267.55,CUST000426,2026-05-26,2026-06-01,B2B Portal,Cancelled,Normal,MXN,WH0007,Apparel,Fitness,Cobalt,SUP00038,187.4,19.53,2026-05-26,0.056366,127.81272330000002,142.014137,14.201413700000002,105.629884,22.182839300000012,False
SOL0000002855,SO00000937,2,SKU0000399,50.0,57.35,25.0,Allocated,True,True,True,2867.5,716.875,2150.625,CUST000426,2026-05-26,2026-06-01,B2B Portal,Cancelled,Normal,MXN,WH0007,Apparel,Basics,Everpeak,SUP00068,29.14,66.907,2026-05-26,0.056366,121.22212875,161.629505,40.40737625,82.12526199999999,39.096866750000004,False
SOL0000002856,SO00000937,3,SKU0000628,10.0,386.13,0.0,Backordered,True,True,True,3861.3,0.0,3861.3,CUST000426,2026-05-26,2026-06-01,B2B Portal,Cancelled,Normal,MXN,WH0007,Home,Lighting,Everpeak,SUP00029,143.58,60.181,2026-05-26,0.056366,217.64603580000002,217.64603580000002,0.0,80.9303028,136.715733,False
SOL0000002858,SO00000939,1,SKU0000587,5.0,241.26,2.5,Cancelled,True,True,True,1206.3,30.1575,1176.1425,CUST000181,2026-04-10,2026-04-30,B2B Portal,Created,Critical,EUR,WH0023,Grocery,Snack,Everpeak,SUP00112,175.49,28.978,2026-04-10,1.070286,1258.808851755,1291.0860018,32.277150045,939.1224507000001,319.6864010549999,False
SOL0000002859,SO00000939,2,SKU0000136,3.0,218.25,5.0,Cancelled,True,True,True,654.75,32.737500000000004,622.0125,CUST000181,2026-04-10,2026-04-30,B2B Portal,Created,Critical,EUR,WH0023,Apparel,Footwear,Everpeak,SUP00034,92.53,47.107,2026-04-10,1.070286,665.731270575,700.7697585000001,35.038487925000005,297.10069074000006,368.630579835,False
SOL0000002893,SO00000949,2,SKU0000011,5.0,333.07,2.5,Open,True,True,True,1665.35,41.63375,1623.71625,CUST000099,2026-03-11,2026-03-30,Phone,Created,Low,CAD,WH0012,Health,Medical Supplies,Everpeak,SUP00088,230.18,22.434,2026-03-11,0.732765,1189.8024379312499,1220.31019275,30.507754818749998,843.3392385000001,346.4631994312498,False
