receipt_line_id,receipt_id,po_line_id,product_id,received_qty,rejected_qty,damage_reason,valid_received_qty,po_id,warehouse_id,receipt_date,receipt_status,inspection_status,ordered_qty,unit_cost,fill_rate,rejected_rate
RCL0000001180,RCV00000638,POL0000000106,SKU0000632,110.0,2.0,,True,PO00000037,WH0022,,Partial,Passed,100.0,135.05,1.1,0.01818181818181818
RCL0000001181,RCV00000638,POL0000000105,SKU0000638,187.0,0.0,Damaged packaging,True,PO00000037,WH0022,,Partial,Passed,250.0,225.27,0.748,0.0
RCL0000001183,RCV00000639,POL0000000248,SKU0000570,50.0,1.0,Damaged packaging,True,PO00000093,WH0019,2026-03-15,Partial,Passed,50.0,289.41,1.0,0.02
RCL0000001184,RCV00000639,POL0000000249,SKU0000528,125.0,5.0,,True,PO00000093,WH0019,2026-03-15,Partial,Passed,250.0,112.12,0.5,0.04
RCL0000001185,RCV00000640,POL0000001986,SKU0000591,250.0,0.0,,True,PO00000794,WH0022,,Partial,Pending,250.0,65.08,1.0,0.0
RCL0000001186,RCV00000641,POL0000001669,SKU0000130,50.0,0.0,Temperature breach,True,PO00000658,WH0018,2026-03-15,Partial,Failed,100.0,291.4,0.5,0.0
RCL0000001187,RCV00000642,POL0000000136,SKU0000457,125.0,5.0,Damaged packaging,True,PO00000050,WH0011,,Received,Failed,250.0,50.55,0.5,0.04
RCL0000001188,RCV00000642,POL0000000137,SKU0000231,125.0,0.0,,True,PO00000050,WH0011,,Received,Failed,250.0,120.81,0.5,0.0
RCL0000001190,RCV00000643,POL0000001652,SKU0000212,50.0,2.0,,True,PO00000653,WH0015,2026-03-14,Rejected,Pending,50.0,184.32,1.0,0.04
RCL0000001191,RCV00000644,POL0000000622,SKU0000613,125.0,1.0,Damaged packaging,True,PO00000246,WH0023,,Received,Pending,250.0,23.69,0.5,0.008
RCL0000001192,RCV00000645,POL0000001676,SKU0000002,500.0,1.0,Incorrect item,True,PO00000660,WH0012,,Received,Passed,500.0,191.37,1.0,0.002
RCL0000001193,RCV00000646,POL0000001479,SKU0000420,500.0,1.0,,True,PO00000582,WH0002,2026-02-08,Received,Passed,500.0,158.76,1.0,0.002
RCL0000001195,RCV00000647,POL0000001899,SKU0000215,50.0,1.0,Temperature breach,True,PO00000756,WH0012,,Received,Passed,100.0,141.72,0.5,0.02
RCL0000001196,RCV00000647,POL0000001900,SKU0000097,500.0,0.0,Incorrect item,True,PO00000756,WH0012,,Received,Passed,500.0,95.66,1.0,0.0
RCL0000001197,RCV00000648,POL0000001738,SKU0000444,50.0,5.0,,True,PO00000685,WH0018,2026-01-16,Partial,Passed,50.0,234.25,1.0,0.1
RCL0000001198,RCV00000648,POL0000001740,SKU0000220,25.0,1.0,Temperature breach,True,PO00000685,WH0018,2026-01-16,Partial,Passed,50.0,259.0,0.5,0.04
RCL0000001199,RCV00000648,POL0000001739,SKU0000547,550.0,1.0,,True,PO00000685,WH0018,2026-01-16,Partial,Passed,500.0,3.65,1.1,0.0018181818181818182
RCL0000001200,RCV00000648,POL0000001737,SKU0000668,375.0,0.0,,True,PO00000685,WH0018,2026-01-16,Partial,Passed,500.0,156.75,0.75,0.0
RCL0000001201,RCV00000649,POL0000000773,SKU0000329,50.0,0.0,Damaged packaging,True,PO00000304,WH0017,,Partial,Pending,50.0,224.29,1.0,0.0
RCL0000001202,RCV00000650,POL0000001193,SKU0000201,110.0,1.0,Damaged packaging,True,PO00000470,WH0025,,Received,Pending,100.0,201.87,1.1,0.00909090909090909
