po_line_id,po_id,line_number,product_id,ordered_qty,unit_cost,line_status,valid_quantity,valid_unit_cost,supplier_id,warehouse_id,po_date,expected_receipt_date,currency,po_status,po_line_amount,rate_date,usd_rate,po_line_amount_usd
POL0000000739,PO00000289,2,SKU0000346,100.0,227.08,Open,True,True,SUP00010,WH0007,,2026-03-23,EUR,Received,22708.0,,1.0,22708.0
POL0000000740,PO00000290,1,SKU0000192,50.0,181.43,Cancelled,True,True,SUP00019,WH0013,,2026-02-01,MXN,Received,9071.5,,1.0,9071.5
POL0000000743,PO00000292,1,SKU0000012,500.0,220.94,Received,True,True,SUP00072,WH0003,2026-05-03,2026-06-02,USD,Approved,110470.0,2026-05-03,1.0,110470.0
POL0000000745,PO00000293,1,SKU0000054,1000.0,44.17,Open,True,True,SUP00064,WH0011,2025-12-04,2026-01-07,EUR,Approved,44170.0,2025-12-04,1.08377,47870.120899999994
POL0000000746,PO00000294,1,SKU0000393,500.0,79.34,Partial,True,True,SUP00014,WH0001,2026-03-11,2026-04-04,MXN,Received,39670.0,2026-03-11,0.056762,2251.74854
POL0000000747,PO00000294,2,SKU0000524,250.0,260.06,Received,True,True,SUP00014,WH0001,2026-03-11,2026-04-04,MXN,Received,65015.0,2026-03-11,0.056762,3690.38143
POL0000000748,PO00000294,3,SKU0000055,500.0,200.83,Partial,True,True,SUP00014,WH0001,2026-03-11,2026-04-04,MXN,Received,100415.0,2026-03-11,0.056762,5699.75623
POL0000000750,PO00000295,2,SKU0000039,1000.0,186.43,Cancelled,True,True,SUP00109,WH0007,2026-03-31,2026-04-08,EUR,Cancelled,186430.0,2026-03-31,1.08051,201439.4793
POL0000000753,PO00000296,2,SKU0000487,100.0,98.03,Cancelled,True,True,SUP00072,WH0012,2025-12-06,2026-01-19,CNY,Received,9803.0,2025-12-06,0.144643,1417.935329
POL0000000754,PO00000296,3,SKU0000280,100.0,183.17,Open,True,True,SUP00072,WH0012,2025-12-06,2026-01-19,CNY,Received,18317.0,2025-12-06,0.144643,2649.425831
POL0000000756,PO00000297,1,SKU0000493,500.0,49.69,Open,True,True,SUP00106,WH0021,2026-01-25,2026-02-02,USD,Approved,24845.0,2026-01-25,1.0,24845.0
POL0000000757,PO00000297,2,SKU0000408,250.0,46.55,Cancelled,True,True,SUP00106,WH0021,2026-01-25,2026-02-02,USD,Approved,11637.5,2026-01-25,1.0,11637.5
POL0000000758,PO00000298,1,SKU0000076,1000.0,64.98,Cancelled,True,True,SUP00018,WH0017,2025-12-27,2026-01-07,USD,Created,64980.00000000001,2025-12-27,1.0,64980.00000000001
POL0000000759,PO00000298,2,SKU0000618,1000.0,17.24,Received,True,True,SUP00018,WH0017,2025-12-27,2026-01-07,USD,Created,17240.0,2025-12-27,1.0,17240.0
POL0000000760,PO00000298,3,SKU0000272,50.0,253.68,Partial,True,True,SUP00018,WH0017,2025-12-27,2026-01-07,USD,Created,12684.0,2025-12-27,1.0,12684.0
POL0000000761,PO00000299,1,SKU0000316,1000.0,103.84,Cancelled,True,True,SUP00040,WH0011,2026-04-09,2026-04-20,MXN,Created,103840.0,2026-04-09,0.059341,6161.96944
POL0000000764,PO00000300,1,SKU0000007,500.0,151.15,Partial,True,True,SUP00004,WH0019,2026-01-29,2026-02-13,EUR,Cancelled,75575.0,2026-01-29,1.070937,80936.063775
POL0000000766,PO00000301,1,SKU0000355,100.0,180.72,Open,True,True,SUP00052,WH0008,,2026-02-18,CNY,Partially Received,18072.0,,1.0,18072.0
POL0000000767,PO00000302,1,SKU0000457,1000.0,50.55,Received,True,True,SUP00045,WH0007,,2026-01-29,MXN,Created,50550.0,,1.0,50550.0
POL0000000769,PO00000303,2,SKU0000530,500.0,286.42,Cancelled,True,True,SUP00061,WH0003,,2026-04-11,USD,Partially Received,143210.0,,1.0,143210.0
POL0000000770,PO00000304,1,SKU0000284,250.0,166.1,Open,True,True,SUP00020,WH0017,2026-05-03,2026-06-03,USD,Cancelled,41525.0,2026-05-03,1.0,41525.0
POL0000000773,PO00000304,4,SKU0000329,50.0,224.29,Open,True,True,SUP00020,WH0017,2026-05-03,2026-06-03,USD,Cancelled,11214.5,2026-05-03,1.0,11214.5
POL0000000776,PO00000305,3,SKU0000617,250.0,233.25,Cancelled,True,True,SUP00067,WH0016,,2026-06-02,CNY,Approved,58312.5,,1.0,58312.5
POL0000000777,PO00000305,4,SKU0000609,500.0,212.09,Open,True,True,SUP00067,WH0016,,2026-06-02,CNY,Approved,106045.0,,1.0,106045.0
POL0000000780,PO00000307,1,SKU0000352,250.0,76.87,Open,True,True,SUP00053,WH0016,2025-12-14,2025-12-24,EUR,Created,19217.5,2025-12-14,1.085252,20855.83031
POL0000000781,PO00000307,2,SKU0000209,500.0,228.55,Open,True,True,SUP00053,WH0016,2025-12-14,2025-12-24,EUR,Created,114275.0,2025-12-14,1.085252,124017.1723
POL0000000782,PO00000307,3,SKU0000075,500.0,21.18,Open,True,True,SUP00053,WH0016,2025-12-14,2025-12-24,EUR,Created,10590.0,2025-12-14,1.085252,11492.81868
POL0000000783,PO00000307,4,SKU0000277,250.0,138.96,Cancelled,True,True,SUP00053,WH0016,2025-12-14,2025-12-24,EUR,Created,34740.0,2025-12-14,1.085252,37701.654480000005
POL0000000784,PO00000308,1,SKU0000200,100.0,224.59,Open,True,True,SUP00064,WH0004,2026-04-05,2026-04-15,EUR,Created,22459.0,2026-04-05,1.076225,24170.937275
POL0000000788,PO00000309,2,SKU0000444,500.0,234.25,Cancelled,True,True,SUP00075,WH0016,2026-01-24,2026-02-15,MXN,Partially Received,117125.0,2026-01-24,0.060919,7135.137875
POL0000000789,PO00000309,3,SKU0000101,250.0,95.8,Received,True,True,SUP00075,WH0016,2026-01-24,2026-02-15,MXN,Partially Received,23950.0,2026-01-24,0.060919,1459.01005
POL0000000790,PO00000309,4,SKU0000172,100.0,273.08,Received,True,True,SUP00075,WH0016,2026-01-24,2026-02-15,MXN,Partially Received,27308.0,2026-01-24,0.060919,1663.5760520000001
POL0000000792,PO00000311,1,SKU0000646,1000.0,172.09,Partial,True,True,SUP00042,WH0003,2026-04-02,2026-05-04,CNY,Created,172090.0,2026-04-02,0.138655,23861.13895
POL0000000793,PO00000311,2,SKU0000365,1000.0,111.5,Open,True,True,SUP00042,WH0003,2026-04-02,2026-05-04,CNY,Created,111500.0,2026-04-02,0.138655,15460.0325
POL0000000794,PO00000311,3,SKU0000366,500.0,91.53,Open,True,True,SUP00042,WH0003,2026-04-02,2026-05-04,CNY,Created,45765.0,2026-04-02,0.138655,6345.546075
POL0000000795,PO00000311,4,SKU0000455,50.0,130.54,Cancelled,True,True,SUP00042,WH0003,2026-04-02,2026-05-04,CNY,Created,6527.0,2026-04-02,0.138655,905.001185
POL0000000796,PO00000312,1,SKU0000159,1000.0,49.49,Received,True,True,SUP00100,WH0018,2026-01-09,2026-01-26,USD,Created,49490.0,2026-01-09,1.0,49490.0
POL0000000797,PO00000312,2,SKU0000180,250.0,240.38,Open,True,True,SUP00100,WH0018,2026-01-09,2026-01-26,USD,Created,60095.0,2026-01-09,1.0,60095.0
POL0000000800,PO00000314,1,SKU0000240,1000.0,276.39,Open,True,True,SUP00119,WH0015,2026-05-09,2026-06-16,USD,Created,276390.0,2026-05-09,1.0,276390.0
POL0000000801,PO00000314,2,SKU0000568,500.0,4.53,Open,True,True,SUP00119,WH0015,2026-05-09,2026-06-16,USD,Created,2265.0,2026-05-09,1.0,2265.0
POL0000000803,PO00000315,1,SKU0000448,100.0,218.34,Cancelled,True,True,SUP00005,WH0007,2025-12-20,2026-01-13,MXN,Approved,21834.0,2025-12-20,0.059487,1298.839158
POL0000000804,PO00000316,1,SKU0000581,500.0,24.6,Cancelled,True,True,SUP00047,WH0011,2026-03-05,2026-04-09,EUR,Approved,12300.0,2026-03-05,1.085634,13353.2982
POL0000000805,PO00000316,2,SKU0000081,1000.0,227.93,Received,True,True,SUP00047,WH0011,2026-03-05,2026-04-09,EUR,Approved,227930.0,2026-03-05,1.085634,247448.55762
POL0000000806,PO00000317,1,SKU0000438,1000.0,133.72,Received,True,True,SUP00025,WH0003,,2026-01-24,MXN,Created,133720.0,,1.0,133720.0
POL0000000809,PO00000320,1,SKU0000030,250.0,167.95,Open,True,True,SUP00079,WH0007,,2026-01-30,CAD,Created,41987.5,,1.0,41987.5
POL0000000811,PO00000320,3,SKU0000642,500.0,270.26,Received,True,True,SUP00079,WH0007,,2026-01-30,CAD,Created,135130.0,,1.0,135130.0
POL0000000812,PO00000320,4,SKU0000517,50.0,63.69,Received,True,True,SUP00079,WH0007,,2026-01-30,CAD,Created,3184.5,,1.0,3184.5
POL0000000816,PO00000321,4,SKU0000521,50.0,278.47,Partial,True,True,SUP00116,WH0022,,2026-02-15,USD,Approved,13923.500000000002,,1.0,13923.500000000002
POL0000000818,PO00000322,2,SKU0000021,1000.0,247.69,Open,True,True,SUP00117,WH0023,2026-02-14,2026-02-22,EUR,Cancelled,247690.0,2026-02-14,1.075966,266506.01854
POL0000000819,PO00000322,3,SKU0000316,1000.0,103.84,Open,True,True,SUP00117,WH0023,2026-02-14,2026-02-22,EUR,Cancelled,103840.0,2026-02-14,1.075966,111728.30944
POL0000000820,PO00000322,4,SKU0000306,500.0,154.34,Received,True,True,SUP00117,WH0023,2026-02-14,2026-02-22,EUR,Cancelled,77170.0,2026-02-14,1.075966,83032.29622
POL0000000821,PO00000323,1,SKU0000440,250.0,140.15,Open,True,True,SUP00059,WH0013,2026-02-14,2026-03-30,USD,Approved,35037.5,2026-02-14,1.0,35037.5
POL0000000822,PO00000323,2,SKU0000500,50.0,21.62,Received,True,True,SUP00059,WH0013,2026-02-14,2026-03-30,USD,Approved,1081.0,2026-02-14,1.0,1081.0
POL0000000823,PO00000323,3,SKU0000100,500.0,224.42,Open,True,True,SUP00059,WH0013,2026-02-14,2026-03-30,USD,Approved,112210.0,2026-02-14,1.0,112210.0
POL0000000825,PO00000324,2,SKU0000418,500.0,281.99,Cancelled,True,True,SUP00103,WH0010,,2026-01-17,USD,Received,140995.0,,1.0,140995.0
POL0000000827,PO00000325,1,SKU0000602,100.0,62.28,Partial,True,True,SUP00087,WH0008,2026-05-08,2026-05-30,USD,Created,6228.0,2026-05-08,1.0,6228.0
POL0000000828,PO00000325,2,SKU0000664,50.0,237.21,Open,True,True,SUP00087,WH0008,2026-05-08,2026-05-30,USD,Created,11860.5,2026-05-08,1.0,11860.5
POL0000000832,PO00000326,3,SKU0000321,50.0,128.78,Open,True,True,SUP00075,WH0015,,2026-05-14,USD,Received,6439.0,,1.0,6439.0
POL0000000833,PO00000327,1,SKU0000124,500.0,44.0,Open,True,True,SUP00056,WH0007,,2026-02-26,EUR,Approved,22000.0,,1.0,22000.0
POL0000000834,PO00000327,2,SKU0000267,1000.0,41.45,Received,True,True,SUP00056,WH0007,,2026-02-26,EUR,Approved,41450.0,,1.0,41450.0
POL0000000835,PO00000327,3,SKU0000589,250.0,56.46,Open,True,True,SUP00056,WH0007,,2026-02-26,EUR,Approved,14115.0,,1.0,14115.0
POL0000000836,PO00000328,1,SKU0000439,100.0,223.94,Received,True,True,SUP00048,WH0020,,2026-04-17,USD,Cancelled,22394.0,,1.0,22394.0
POL0000000837,PO00000328,2,SKU0000629,500.0,42.15,Received,True,True,SUP00048,WH0020,,2026-04-17,USD,Cancelled,21075.0,,1.0,21075.0
POL0000000838,PO00000328,3,SKU0000384,100.0,289.4,Received,True,True,SUP00048,WH0020,,2026-04-17,USD,Cancelled,28939.999999999996,,1.0,28939.999999999996
POL0000000839,PO00000328,4,SKU0000074,1000.0,101.16,Open,True,True,SUP00048,WH0020,,2026-04-17,USD,Cancelled,101160.0,,1.0,101160.0
POL0000000840,PO00000329,1,SKU0000399,100.0,29.14,Partial,True,True,SUP00047,WH0005,,2026-05-31,USD,Created,2914.0,,1.0,2914.0
POL0000000842,PO00000329,3,SKU0000611,50.0,185.61,Cancelled,True,True,SUP00047,WH0005,,2026-05-31,USD,Created,9280.5,,1.0,9280.5
POL0000000843,PO00000329,4,SKU0000511,50.0,118.6,Open,True,True,SUP00047,WH0005,,2026-05-31,USD,Created,5930.0,,1.0,5930.0
POL0000000844,PO00000330,1,SKU0000265,50.0,229.09,Received,True,True,SUP00058,WH0013,2026-03-07,2026-03-31,CAD,Approved,11454.5,2026-03-07,0.745566,8540.085747
POL0000000845,PO00000330,2,SKU0000441,100.0,216.68,Cancelled,True,True,SUP00058,WH0013,2026-03-07,2026-03-31,CAD,Approved,21668.0,2026-03-07,0.745566,16154.924088
POL0000000847,PO00000331,1,SKU0000018,100.0,77.5,Partial,True,True,SUP00093,WH0017,2026-04-27,2026-05-05,MXN,Approved,7750.0,2026-04-27,0.065468,507.377
POL0000000848,PO00000331,2,SKU0000059,100.0,145.09,Open,True,True,SUP00093,WH0017,2026-04-27,2026-05-05,MXN,Approved,14509.0,2026-04-27,0.065468,949.875212
POL0000000849,PO00000331,3,SKU0000487,100.0,98.03,Partial,True,True,SUP00093,WH0017,2026-04-27,2026-05-05,MXN,Approved,9803.0,2026-04-27,0.065468,641.7828039999999
POL0000000851,PO00000332,1,SKU0000244,100.0,61.2,Open,True,True,SUP00081,WH0016,,2025-12-22,CNY,Received,6120.0,,1.0,6120.0
POL0000000854,PO00000333,1,SKU0000265,100.0,229.09,Received,True,True,SUP00112,WH0003,2026-05-05,2026-05-14,USD,Cancelled,22909.0,2026-05-05,1.0,22909.0
POL0000000856,PO00000334,1,SKU0000596,500.0,6.93,Received,True,True,SUP00105,WH0007,2026-04-23,2026-05-23,MXN,Approved,3465.0,2026-04-23,0.067948,235.43981999999997
POL0000000858,PO00000335,2,SKU0000228,50.0,290.95,Open,True,True,SUP00021,WH0018,,2026-04-13,EUR,Approved,14547.5,,1.0,14547.5
POL0000000859,PO00000335,3,SKU0000516,1000.0,82.03,Received,True,True,SUP00021,WH0018,,2026-04-13,EUR,Approved,82030.0,,1.0,82030.0
POL0000000860,PO00000335,4,SKU0000467,500.0,256.63,Open,True,True,SUP00021,WH0018,,2026-04-13,EUR,Approved,128315.0,,1.0,128315.0
POL0000000861,PO00000336,1,SKU0000667,50.0,282.23,Partial,True,True,SUP00113,WH0025,2025-12-14,2025-12-28,USD,Received,14111.5,2025-12-14,1.0,14111.5
POL0000000864,PO00000337,1,SKU0000526,100.0,49.91,Partial,True,True,SUP00088,WH0004,2026-04-23,2026-05-19,MXN,Partially Received,4991.0,2026-04-23,0.067948,339.128468
POL0000000865,PO00000337,2,SKU0000079,500.0,175.49,Received,True,True,SUP00088,WH0004,2026-04-23,2026-05-19,MXN,Partially Received,87745.0,2026-04-23,0.067948,5962.09726
POL0000000866,PO00000337,3,SKU0000312,100.0,102.23,Open,True,True,SUP00088,WH0004,2026-04-23,2026-05-19,MXN,Partially Received,10223.0,2026-04-23,0.067948,694.632404
POL0000000867,PO00000338,1,SKU0000088,50.0,254.15,Cancelled,True,True,SUP00001,WH0016,2025-12-07,2025-12-31,MXN,Partially Received,12707.5,2025-12-07,0.066821,849.1278575000001
POL0000000868,PO00000338,2,SKU0000041,500.0,227.5,Open,True,True,SUP00001,WH0016,2025-12-07,2025-12-31,MXN,Partially Received,113750.0,2025-12-07,0.066821,7600.888750000001
POL0000000869,PO00000339,1,SKU0000328,250.0,245.84,Open,True,True,SUP00019,WH0012,2026-04-06,2026-04-27,MXN,Approved,61460.0,2026-04-06,0.054709,3362.41514
POL0000000871,PO00000339,3,SKU0000326,50.0,234.1,Cancelled,True,True,SUP00019,WH0012,2026-04-06,2026-04-27,MXN,Approved,11705.0,2026-04-06,0.054709,640.368845
POL0000000872,PO00000339,4,SKU0000304,100.0,104.7,Open,True,True,SUP00019,WH0012,2026-04-06,2026-04-27,MXN,Approved,10470.0,2026-04-06,0.054709,572.80323
POL0000000874,PO00000341,1,SKU0000477,1000.0,57.59,Partial,True,True,SUP00052,WH0017,,2026-04-24,CNY,Created,57590.0,,1.0,57590.0
POL0000000876,PO00000341,3,SKU0000074,1000.0,101.16,Cancelled,True,True,SUP00052,WH0017,,2026-04-24,CNY,Created,101160.0,,1.0,101160.0
POL0000000877,PO00000341,4,SKU0000528,100.0,112.12,Partial,True,True,SUP00052,WH0017,,2026-04-24,CNY,Created,11212.0,,1.0,11212.0
POL0000000878,PO00000342,1,SKU0000628,1000.0,143.58,Cancelled,True,True,SUP00063,WH0020,,2026-05-24,USD,Approved,143580.0,,1.0,143580.0
POL0000000879,PO00000342,2,SKU0000599,50.0,20.32,Received,True,True,SUP00063,WH0020,,2026-05-24,USD,Approved,1016.0,,1.0,1016.0
POL0000000880,PO00000342,3,SKU0000510,100.0,285.3,Received,True,True,SUP00063,WH0020,,2026-05-24,USD,Approved,28530.0,,1.0,28530.0
POL0000000881,PO00000342,4,SKU0000078,500.0,106.21,Received,True,True,SUP00063,WH0020,,2026-05-24,USD,Approved,53105.0,,1.0,53105.0
POL0000000882,PO00000343,1,SKU0000645,50.0,160.8,Open,True,True,SUP00067,WH0015,,2026-03-14,USD,Received,8040.000000000001,,1.0,8040.000000000001
POL0000000884,PO00000344,2,SKU0000402,1000.0,262.51,Open,True,True,SUP00055,WH0014,2026-01-25,2026-03-09,USD,Created,262510.0,2026-01-25,1.0,262510.0
POL0000000886,PO00000345,2,SKU0000310,50.0,285.19,Open,True,True,SUP00098,WH0024,2026-03-12,2026-03-24,USD,Received,14259.5,2026-03-12,1.0,14259.5
POL0000000887,PO00000345,3,SKU0000653,500.0,55.07,Cancelled,True,True,SUP00098,WH0024,2026-03-12,2026-03-24,USD,Received,27535.0,2026-03-12,1.0,27535.0
POL0000000888,PO00000345,4,SKU0000432,250.0,208.9,Open,True,True,SUP00098,WH0024,2026-03-12,2026-03-24,USD,Received,52225.0,2026-03-12,1.0,52225.0
POL0000000889,PO00000346,1,SKU0000307,500.0,291.55,Open,True,True,SUP00022,WH0018,,2026-06-04,MXN,Received,145775.0,,1.0,145775.0
POL0000000890,PO00000347,1,SKU0000648,50.0,189.22,Cancelled,True,True,SUP00020,WH0005,,2026-02-03,MXN,Partially Received,9461.0,,1.0,9461.0
POL0000000892,PO00000348,1,SKU0000196,1000.0,82.38,Open,True,True,SUP00084,WH0012,,2026-06-07,EUR,Received,82380.0,,1.0,82380.0
POL0000000893,PO00000348,2,SKU0000416,100.0,16.56,Open,True,True,SUP00084,WH0012,,2026-06-07,EUR,Received,1655.9999999999998,,1.0,1655.9999999999998
POL0000000895,PO00000350,1,SKU0000023,250.0,247.82,Partial,True,True,SUP00113,WH0014,,2026-02-09,CNY,Approved,61955.0,,1.0,61955.0
POL0000000897,PO00000351,2,SKU0000133,50.0,192.78,Partial,True,True,SUP00044,WH0007,2026-05-08,2026-06-21,CAD,Created,9639.0,2026-05-08,0.742178,7153.853742
POL0000000899,PO00000351,4,SKU0000579,100.0,289.24,Cancelled,True,True,SUP00044,WH0007,2026-05-08,2026-06-21,CAD,Created,28924.0,2026-05-08,0.742178,21466.756472
POL0000000901,PO00000352,2,SKU0000102,100.0,66.95,Cancelled,True,True,SUP00110,WH0022,,2026-04-20,CAD,Approved,6695.0,,1.0,6695.0
POL0000000902,PO00000352,3,SKU0000122,250.0,100.15,Received,True,True,SUP00110,WH0022,,2026-04-20,CAD,Approved,25037.5,,1.0,25037.5
POL0000000904,PO00000353,2,SKU0000584,250.0,14.66,Open,True,True,SUP00052,WH0011,2026-01-09,2026-01-29,CAD,Received,3665.0,2026-01-09,0.742958,2722.94107
POL0000000906,PO00000354,1,SKU0000541,1000.0,107.87,Partial,True,True,SUP00111,WH0022,2026-05-13,2026-05-26,EUR,Partially Received,107870.0,2026-05-13,1.070701,115496.51686999999
POL0000000909,PO00000355,2,SKU0000213,100.0,92.2,Partial,True,True,SUP00120,WH0007,2026-04-07,2026-04-15,CAD,Approved,9220.0,2026-04-07,0.746534,6883.04348
POL0000000910,PO00000355,3,SKU0000027,250.0,144.08,Open,True,True,SUP00120,WH0007,2026-04-07,2026-04-15,CAD,Approved,36020.0,2026-04-07,0.746534,26890.15468
POL0000000913,PO00000356,2,SKU0000378,100.0,170.68,Cancelled,True,True,SUP00048,WH0005,,2026-03-14,EUR,Partially Received,17068.0,,1.0,17068.0
POL0000000914,PO00000356,3,SKU0000101,250.0,95.8,Open,True,True,SUP00048,WH0005,,2026-03-14,EUR,Partially Received,23950.0,,1.0,23950.0
POL0000000915,PO00000357,1,SKU0000024,1000.0,222.57,Open,True,True,SUP00087,WH0021,,2026-04-18,EUR,Approved,222570.0,,1.0,222570.0
POL0000000918,PO00000359,1,SKU0000382,50.0,153.1,Partial,True,True,SUP00039,WH0009,,2026-01-03,EUR,Created,7655.0,,1.0,7655.0
POL0000000919,PO00000359,2,SKU0000326,50.0,234.1,Open,True,True,SUP00039,WH0009,,2026-01-03,EUR,Created,11705.0,,1.0,11705.0
POL0000000920,PO00000359,3,SKU0000644,250.0,85.52,Open,True,True,SUP00039,WH0009,,2026-01-03,EUR,Created,21380.0,,1.0,21380.0
POL0000000922,PO00000360,1,SKU0000090,50.0,238.51,Open,True,True,SUP00069,WH0003,,2026-05-06,EUR,Approved,11925.5,,1.0,11925.5
POL0000000923,PO00000361,1,SKU0000577,1000.0,233.83,Open,True,True,SUP00028,WH0017,,2026-03-18,CNY,Created,233830.0,,1.0,233830.0
POL0000000925,PO00000362,2,SKU0000301,50.0,199.35,Received,True,True,SUP00057,WH0021,,2026-05-02,USD,Partially Received,9967.5,,1.0,9967.5
POL0000000926,PO00000362,3,SKU0000281,250.0,104.48,Cancelled,True,True,SUP00057,WH0021,,2026-05-02,USD,Partially Received,26120.0,,1.0,26120.0
POL0000000928,PO00000363,2,SKU0000478,100.0,113.13,Cancelled,True,True,SUP00003,WH0002,,2026-02-06,EUR,Approved,11313.0,,1.0,11313.0
POL0000000929,PO00000364,1,SKU0000342,1000.0,34.76,Open,True,True,SUP00012,WH0013,,2026-03-11,MXN,Partially Received,34760.0,,1.0,34760.0
POL0000000931,PO00000365,2,SKU0000122,500.0,100.15,Partial,True,True,SUP00038,WH0021,,2025-12-21,CNY,Approved,50075.0,,1.0,50075.0
POL0000000932,PO00000365,3,SKU0000262,500.0,170.59,Open,True,True,SUP00038,WH0021,,2025-12-21,CNY,Approved,85295.0,,1.0,85295.0
POL0000000933,PO00000366,1,SKU0000414,100.0,278.53,Received,True,True,SUP00082,WH0007,2025-12-08,2026-01-12,CAD,Received,27852.999999999996,2025-12-08,0.739348,20593.059843999996
POL0000000934,PO00000367,1,SKU0000560,500.0,129.95,Partial,True,True,SUP00118,WH0023,2026-05-14,2026-05-20,USD,Created,64974.99999999999,2026-05-14,1.0,64974.99999999999
POL0000000935,PO00000368,1,SKU0000248,1000.0,76.11,Open,True,True,SUP00049,WH0016,2026-03-27,2026-05-11,MXN,Created,76110.0,2026-03-27,0.052389,3987.32679
POL0000000936,PO00000368,2,SKU0000195,100.0,140.49,Cancelled,True,True,SUP00049,WH0016,2026-03-27,2026-05-11,MXN,Created,14049.0,2026-03-27,0.052389,736.013061
POL0000000938,PO00000369,2,SKU0000224,500.0,164.88,Cancelled,True,True,SUP00061,WH0002,2025-12-31,2026-01-11,USD,Partially Received,82440.0,2025-12-31,1.0,82440.0
POL0000000939,PO00000369,3,SKU0000533,500.0,240.22,Open,True,True,SUP00061,WH0002,2025-12-31,2026-01-11,USD,Partially Received,120110.0,2025-12-31,1.0,120110.0
POL0000000941,PO00000370,1,SKU0000159,50.0,49.49,Partial,True,True,SUP00024,WH0007,,2026-02-09,EUR,Approved,2474.5,,1.0,2474.5
POL0000000943,PO00000370,3,SKU0000018,100.0,77.5,Partial,True,True,SUP00024,WH0007,,2026-02-09,EUR,Approved,7750.0,,1.0,7750.0
POL0000000944,PO00000370,4,SKU0000645,50.0,160.8,Open,True,True,SUP00024,WH0007,,2026-02-09,EUR,Approved,8040.000000000001,,1.0,8040.000000000001
POL0000000950,PO00000374,1,SKU0000348,50.0,277.03,Partial,True,True,SUP00076,WH0021,2026-03-04,2026-04-08,EUR,Created,13851.499999999998,2026-03-04,1.073508,14869.696061999997
POL0000000952,PO00000374,3,SKU0000072,250.0,156.32,Open,True,True,SUP00076,WH0021,2026-03-04,2026-04-08,EUR,Created,39080.0,2026-03-04,1.073508,41952.692639999994
POL0000000955,PO00000375,3,SKU0000410,1000.0,59.8,Cancelled,True,True,SUP00027,WH0025,2026-03-18,2026-04-22,USD,Received,59800.0,2026-03-18,1.0,59800.0
POL0000000957,PO00000376,1,SKU0000496,50.0,3.1,Open,True,True,SUP00091,WH0017,,2026-03-30,CNY,Created,155.0,,1.0,155.0
POL0000000958,PO00000377,1,SKU0000507,1000.0,7.71,Partial,True,True,SUP00023,WH0009,,2026-03-02,CNY,Approved,7710.0,,1.0,7710.0
POL0000000959,PO00000378,1,SKU0000616,50.0,94.64,Open,True,True,SUP00105,WH0022,,2026-03-03,USD,Cancelled,4732.0,,1.0,4732.0
POL0000000960,PO00000378,2,SKU0000165,100.0,276.82,Cancelled,True,True,SUP00105,WH0022,,2026-03-03,USD,Cancelled,27682.0,,1.0,27682.0
POL0000000961,PO00000378,3,SKU0000142,50.0,210.38,Partial,True,True,SUP00105,WH0022,,2026-03-03,USD,Cancelled,10519.0,,1.0,10519.0
POL0000000962,PO00000378,4,SKU0000619,100.0,285.44,Open,True,True,SUP00105,WH0022,,2026-03-03,USD,Cancelled,28544.0,,1.0,28544.0
POL0000000964,PO00000379,2,SKU0000550,500.0,79.0,Received,True,True,SUP00001,WH0003,,2026-04-13,EUR,Created,39500.0,,1.0,39500.0
POL0000000965,PO00000380,1,SKU0000229,500.0,279.32,Open,True,True,SUP00075,WH0005,2026-02-07,2026-02-18,EUR,Approved,139660.0,2026-02-07,1.076826,150389.51916
POL0000000966,PO00000380,2,SKU0000003,250.0,65.98,Open,True,True,SUP00075,WH0005,2026-02-07,2026-02-18,EUR,Approved,16495.0,2026-02-07,1.076826,17762.244870000002
POL0000000967,PO00000380,3,SKU0000643,100.0,250.98,Cancelled,True,True,SUP00075,WH0005,2026-02-07,2026-02-18,EUR,Approved,25098.0,2026-02-07,1.076826,27026.178948
