call_id,subscriber_id,cell_id,call_start_ts,duration_seconds,call_direction,call_status,roaming_flag,source_system,call_date,customer_id,plan_id,device_id,home_region,site_id,technology,duration_minutes,dropped_call_flag
CALL0000003298,SUB00001661,CELL000231,2026-04-07 20:22:00,22.0,MT,Dropped,False,switch,2026-04-07,CUST00001987,PLN006,DEV0001751,Midwest,SITE00054,5G NR,0.36666666666666664,True
CALL0000003300,SUB00002107,CELL000100,2026-05-23 10:17:00,19.0,MT,Completed,True,switch,2026-05-23,CUST00002605,PLN019,DEV0002302,Southwest,SITE00023,4G LTE,0.31666666666666665,False
CALL0000003302,SUB00002427,CELL000156,2026-04-15 10:00:00,324.0,MO,Completed,False,switch,2026-04-15,CUST00002998,PLN020,DEV0001595,Southwest,SITE00037,4G LTE,5.4,False
CALL0000003303,SUB00003579,CELL000172,2026-05-31 01:20:00,400.0,MT,Completed,False,switch,2026-05-31,CUST00002966,PLN014,DEV0001443,Midwest,SITE00041,4G LTE,6.666666666666667,False
CALL0000003308,SUB00001822,CELL000055,2026-05-14 03:20:00,203.0,MO,Completed,False,switch,2026-05-14,CUST00002949,PLN009,DEV0001960,Southeast,SITE00012,5G NR,3.3833333333333333,False
CALL0000003310,SUB00002873,CELL000020,2026-04-02 21:14:00,230.0,MO,Completed,False,switch,2026-04-02,CUST00002251,PLN008,DEV0001202,Southwest,SITE00004,4G LTE,3.8333333333333335,False
CALL0000003311,SUB00001970,CELL000176,2026-04-21 08:04:00,210.0,MT,Failed,False,switch,2026-04-21,CUST00001700,PLN010,DEV0000901,West,SITE00042,4G LTE,3.5,False
CALL0000003315,SUB00001938,CELL000211,2026-04-12 16:08:00,619.0,MO,Dropped,False,switch,2026-04-12,CUST00000306,PLN014,DEV0001057,West,SITE00050,4G LTE,10.316666666666666,True
CALL0000003319,SUB00003827,CELL000247,2026-04-27 06:28:00,18.0,MO,Failed,False,switch,2026-04-27,CUST00002186,PLN016,DEV0001152,Midwest,SITE00058,4G LTE,0.3,False
CALL0000003320,SUB00000832,CELL000138,2026-04-10 15:34:00,880.0,MO,Dropped,True,switch,2026-04-10,CUST00003630,PLN020,DEV0000877,Southeast,SITE00032,5G NR,14.666666666666666,True
CALL0000003322,SUB00000120,CELL000131,2026-05-24 03:46:00,294.0,MO,Dropped,False,switch,2026-05-24,CUST00002011,PLN016,DEV0002178,Southwest,SITE00031,5G NR,4.9,True
CALL0000003325,SUB00000409,CELL000136,2026-04-19 00:44:00,11.0,MT,Completed,False,switch,2026-04-19,CUST00000730,PLN019,DEV0000875,Northeast,SITE00032,4G LTE,0.18333333333333332,False
CALL0000003327,SUB00000836,CELL000028,2026-04-23 02:08:00,86.0,MT,Failed,False,switch,2026-04-23,CUST00001938,PLN017,DEV0000090,Southwest,SITE00006,5G NR,1.4333333333333333,False
CALL0000003332,SUB00004057,CELL000234,2026-04-24 09:11:00,216.0,MT,Failed,False,switch,2026-04-24,CUST00001156,PLN001,DEV0002296,Northeast,SITE00055,5G NR,3.6,False
CALL0000003335,SUB00004752,CELL000173,2026-05-27 17:34:00,84.0,MO,Completed,False,switch,2026-05-27,CUST00001239,PLN009,DEV0000955,Northeast,SITE00041,5G NR,1.4,False
CALL0000003336,SUB00001324,CELL000164,2026-04-09 14:21:00,166.0,MO,Completed,False,switch,2026-04-09,CUST00003557,PLN009,DEV0001983,Southwest,SITE00038,5G NR,2.7666666666666666,False
CALL0000003337,SUB00003553,CELL000061,2026-05-27 04:16:00,365.0,MO,Completed,False,switch,2026-05-27,CUST00003747,PLN014,DEV0000710,West,SITE00014,5G NR,6.083333333333333,False
CALL0000003340,SUB00002377,CELL000018,2026-04-16 17:54:00,4.0,MO,Completed,False,switch,2026-04-16,CUST00003270,PLN001,DEV0000009,Northeast,SITE00004,5G NR,0.06666666666666667,False
CALL0000003341,SUB00000738,CELL000113,2026-04-25 00:43:00,228.0,MT,Completed,False,switch,2026-04-25,CUST00002476,PLN011,DEV0000388,Midwest,SITE00026,5G NR,3.8,False
CALL0000003342,SUB00003738,CELL000069,2026-05-09 09:21:00,26.0,MO,Failed,False,switch,2026-05-09,CUST00001452,PLN011,DEV0001312,Southwest,SITE00016,5G NR,0.43333333333333335,False
CALL0000003345,SUB00001600,CELL000228,2026-05-18 14:03:00,209.0,MT,Completed,False,switch,2026-05-18,CUST00001925,PLN001,DEV0000362,West,SITE00053,5G NR,3.4833333333333334,False
CALL0000003346,SUB00004585,CELL000225,2026-04-18 21:01:00,92.0,MO,Completed,False,switch,2026-04-18,CUST00002091,PLN019,DEV0000464,Northeast,SITE00053,4G LTE,1.5333333333333334,False
CALL0000003349,SUB00003830,CELL000174,2026-05-26 20:43:00,485.0,MT,Completed,False,switch,2026-05-26,CUST00003967,PLN019,DEV0001166,West,SITE00041,4G LTE,8.083333333333334,False
CALL0000003351,SUB00002805,CELL000152,2026-04-10 09:12:00,154.0,MT,Completed,False,switch,2026-04-10,CUST00004289,PLN003,DEV0001615,Southwest,SITE00036,5G NR,2.566666666666667,False
CALL0000003352,SUB00000511,CELL000110,2026-05-12 16:05:00,280.0,MT,Failed,False,switch,2026-05-12,CUST00001368,PLN011,DEV0000267,Northeast,SITE00026,5G NR,4.666666666666667,False
CALL0000003353,SUB00004091,CELL000010,2026-05-02 21:44:00,590.0,MO,Completed,True,switch,2026-05-02,CUST00000096,PLN013,DEV0001326,West,SITE00002,4G LTE,9.833333333333334,False
CALL0000003354,SUB00002513,CELL000008,2026-05-22 21:39:00,216.0,MO,Completed,True,switch,2026-05-22,CUST00003452,PLN011,DEV0000073,Southwest,SITE00002,4G LTE,3.6,False
CALL0000003356,SUB00004547,CELL000029,2026-05-20 20:19:00,131.0,MO,Failed,True,switch,2026-05-20,CUST00000100,PLN006,DEV0002069,West,SITE00006,4G LTE,2.183333333333333,False
CALL0000003360,SUB00004706,CELL000248,2026-05-30 17:40:00,127.0,MO,Completed,False,switch,2026-05-30,CUST00001095,PLN003,DEV0002355,West,SITE00058,5G NR,2.1166666666666667,False
CALL0000003362,SUB00001951,CELL000031,2026-04-19 00:33:00,131.0,MO,Dropped,True,switch,2026-04-19,CUST00002393,PLN005,DEV0000696,Northeast,SITE00007,4G LTE,2.183333333333333,True
CALL0000003363,SUB00003404,CELL000103,2026-05-10 18:36:00,71.0,MT,Completed,False,switch,2026-05-10,CUST00001331,PLN017,DEV0001371,Midwest,SITE00023,4G LTE,1.1833333333333333,False
CALL0000003365,SUB00000093,CELL000011,2026-04-02 11:53:00,52.0,MT,Dropped,False,switch,2026-04-02,CUST00001575,PLN002,DEV0001776,Southeast,SITE00002,5G NR,0.8666666666666667,True
CALL0000003366,SUB00003045,CELL000151,2026-04-18 06:03:00,353.0,MT,Dropped,False,switch,2026-04-18,CUST00004064,PLN002,DEV0000522,Southeast,SITE00036,4G LTE,5.883333333333334,True
CALL0000003371,SUB00003026,CELL000118,2026-04-12 20:09:00,366.0,MT,Failed,False,switch,2026-04-12,CUST00000800,PLN010,DEV0000762,Northeast,SITE00028,4G LTE,6.1,False
CALL0000003373,SUB00000040,CELL000187,2026-04-08 04:36:00,109.0,MO,Failed,True,switch,2026-04-08,CUST00000709,PLN016,DEV0001825,Midwest,SITE00044,4G LTE,1.8166666666666667,False
CALL0000003379,SUB00003512,CELL000099,2026-04-05 14:34:00,129.0,MO,Completed,True,switch,2026-04-05,CUST00002096,PLN009,DEV0001210,West,SITE00023,4G LTE,2.15,False
CALL0000003381,SUB00000294,CELL000188,2026-05-22 05:19:00,174.0,MO,Completed,False,switch,2026-05-22,CUST00003065,PLN002,DEV0001059,Midwest,SITE00044,4G LTE,2.9,False
CALL0000003382,SUB00001547,CELL000073,2026-04-30 10:02:00,204.0,MO,Failed,False,switch,2026-04-30,CUST00002982,PLN016,DEV0000009,Northeast,SITE00017,4G LTE,3.4,False
CALL0000003384,SUB00000026,CELL000158,2026-05-03 10:35:00,34.0,MO,Completed,False,switch,2026-05-03,CUST00000981,PLN018,DEV0001236,Southeast,SITE00037,5G NR,0.5666666666666667,False
CALL0000003388,SUB00004658,CELL000240,2026-04-16 16:40:00,101.0,MO,Failed,False,switch,2026-04-16,CUST00004085,PLN006,DEV0000840,Southeast,SITE00056,5G NR,1.6833333333333333,False
CALL0000003390,SUB00001010,CELL000200,2026-04-22 16:41:00,3.0,MT,Completed,False,switch,2026-04-22,CUST00004016,PLN012,DEV0000047,Midwest,SITE00047,4G LTE,0.05,False
CALL0000003392,SUB00001159,CELL000036,2026-04-09 16:51:00,294.0,MO,Completed,False,switch,2026-04-09,CUST00000835,PLN014,DEV0002111,West,SITE00008,4G LTE,4.9,False
CALL0000003393,SUB00004045,CELL000069,2026-05-26 15:31:00,69.0,MT,Completed,False,switch,2026-05-26,CUST00001355,PLN003,DEV0000320,Midwest,SITE00016,5G NR,1.15,False
CALL0000003396,SUB00002634,CELL000038,2026-05-19 21:13:00,189.0,MO,Failed,False,switch,2026-05-19,CUST00002964,PLN007,DEV0001106,Northeast,SITE00008,4G LTE,3.15,False
CALL0000003399,SUB00001132,CELL000157,2026-04-28 05:22:00,132.0,MO,Dropped,True,switch,2026-04-28,CUST00001805,PLN013,DEV0000076,Southeast,SITE00037,5G NR,2.2,True
CALL0000003400,SUB00001557,CELL000084,2026-05-22 20:26:00,95.0,MO,Completed,False,switch,2026-05-22,CUST00001862,PLN001,DEV0001103,Southeast,SITE00019,5G NR,1.5833333333333333,False
CALL0000003401,SUB00000059,CELL000166,2026-05-06 01:52:00,117.0,MO,Completed,False,switch,2026-05-06,CUST00001545,PLN002,DEV0002150,West,SITE00039,4G LTE,1.95,False
CALL0000003403,SUB00003821,CELL000024,2026-05-16 09:14:00,126.0,MO,Completed,False,switch,2026-05-16,CUST00001252,PLN017,DEV0000313,Southeast,SITE00005,5G NR,2.1,False
CALL0000003406,SUB00001654,CELL000127,2026-05-04 05:27:00,57.0,MO,Completed,False,switch,2026-05-04,CUST00003671,PLN011,DEV0002496,Southwest,SITE00030,4G LTE,0.95,False
CALL0000003410,SUB00001814,CELL000166,2026-04-18 08:12:00,328.0,MT,Dropped,False,switch,2026-04-18,CUST00001378,PLN002,DEV0000453,Midwest,SITE00039,4G LTE,5.466666666666667,True
CALL0000003411,SUB00003023,CELL000017,2026-05-20 20:24:00,174.0,MO,Completed,False,switch,2026-05-20,CUST00004258,PLN007,DEV0002086,Northeast,SITE00004,4G LTE,2.9,False
CALL0000003412,SUB00001135,CELL000169,2026-05-12 14:27:00,27.0,MT,Completed,True,switch,2026-05-12,CUST00000697,PLN011,DEV0000856,Southwest,SITE00040,4G LTE,0.45,False
CALL0000003413,SUB00000527,CELL000013,2026-04-06 12:32:00,97.0,MT,Dropped,True,switch,2026-04-06,CUST00000326,PLN013,DEV0000815,Midwest,SITE00003,4G LTE,1.6166666666666667,True
CALL0000003417,SUB00000669,CELL000024,2026-04-06 15:27:00,75.0,MO,Completed,False,switch,2026-04-06,CUST00001853,PLN005,DEV0000039,Southeast,SITE00005,5G NR,1.25,False
CALL0000003418,SUB00001332,CELL000246,2026-04-28 00:35:00,241.0,MT,Failed,True,switch,2026-04-28,CUST00002003,PLN010,DEV0001085,West,SITE00057,4G LTE,4.016666666666667,False
CALL0000003420,SUB00001333,CELL000047,2026-04-28 14:59:00,484.0,MO,Completed,False,switch,2026-04-28,CUST00001300,PLN019,DEV0001203,Northeast,SITE00010,4G LTE,8.066666666666666,False
CALL0000003421,SUB00003722,CELL000030,2026-05-10 09:53:00,16.0,MT,Dropped,False,switch,2026-05-10,CUST00004079,PLN012,DEV0001487,Southeast,SITE00007,4G LTE,0.26666666666666666,True
CALL0000003424,SUB00004841,CELL000097,2026-04-15 17:09:00,1.0,MO,Failed,False,switch,2026-04-15,CUST00001659,PLN010,DEV0001216,West,SITE00022,4G LTE,0.016666666666666666,False
CALL0000003425,SUB00002545,CELL000112,2026-05-02 06:14:00,164.0,MT,Completed,False,switch,2026-05-02,CUST00001079,PLN007,DEV0000141,Northeast,SITE00026,5G NR,2.7333333333333334,False
CALL0000003429,SUB00004696,CELL000080,2026-04-09 07:15:00,481.0,MO,Failed,False,switch,2026-04-09,CUST00001860,PLN017,DEV0000989,West,SITE00018,5G NR,8.016666666666667,False
CALL0000003435,SUB00000216,CELL000033,2026-04-04 15:48:00,71.0,MO,Dropped,False,switch,2026-04-04,CUST00002876,PLN006,DEV0002075,Southeast,SITE00007,5G NR,1.1833333333333333,True
CALL0000003436,SUB00004216,CELL000003,2026-05-16 01:09:00,204.0,MT,Completed,True,switch,2026-05-16,CUST00000077,PLN010,DEV0000233,Southeast,SITE00001,4G LTE,3.4,False
CALL0000003441,SUB00001644,CELL000162,2026-04-12 19:06:00,35.0,MO,Dropped,False,switch,2026-04-12,CUST00000804,PLN007,DEV0000685,Northeast,SITE00038,4G LTE,0.5833333333333334,True
CALL0000003442,SUB00001486,CELL000157,2026-05-28 12:01:00,61.0,MO,Completed,False,switch,2026-05-28,CUST00001274,PLN012,DEV0000989,Midwest,SITE00037,5G NR,1.0166666666666666,False
CALL0000003443,SUB00002430,CELL000237,2026-04-21 01:54:00,357.0,MT,Failed,False,switch,2026-04-21,CUST00002021,PLN008,DEV0001952,Northeast,SITE00055,4G LTE,5.95,False
CALL0000003444,SUB00001258,CELL000248,2026-05-10 22:57:00,157.0,MT,Failed,False,switch,2026-05-10,CUST00000470,PLN012,DEV0001265,West,SITE00058,5G NR,2.6166666666666667,False
CALL0000003447,SUB00001076,CELL000066,2026-05-14 19:49:00,296.0,MO,Dropped,False,switch,2026-05-14,CUST00001657,PLN005,DEV0001200,West,SITE00015,5G NR,4.933333333333334,True
CALL0000003448,SUB00000691,CELL000153,2026-05-07 06:01:00,512.0,MO,Dropped,False,switch,2026-05-07,CUST00001582,PLN014,DEV0001091,Southeast,SITE00036,5G NR,8.533333333333333,True
CALL0000003449,SUB00000923,CELL000085,2026-04-23 08:54:00,635.0,MT,Completed,True,switch,2026-04-23,CUST00000136,PLN012,DEV0000058,Northeast,SITE00020,5G NR,10.583333333333334,False
CALL0000003450,SUB00004425,CELL000073,2026-04-09 14:10:00,44.0,MT,Completed,False,switch,2026-04-09,CUST00004093,PLN009,DEV0000347,Northeast,SITE00017,4G LTE,0.7333333333333333,False
CALL0000003451,SUB00003987,CELL000028,2026-05-23 10:06:00,360.0,MO,Completed,False,switch,2026-05-23,CUST00000908,PLN018,DEV0002060,Southwest,SITE00006,5G NR,6.0,False
CALL0000003452,SUB00001763,CELL000159,2026-04-01 22:36:00,52.0,MT,Completed,False,switch,2026-04-01,CUST00001646,PLN011,DEV0000986,Southwest,SITE00037,5G NR,0.8666666666666667,False
CALL0000003454,SUB00000042,CELL000209,2026-05-22 08:36:00,99.0,MO,Dropped,False,switch,2026-05-22,CUST00001741,PLN008,DEV0000202,West,SITE00049,5G NR,1.65,True
CALL0000003455,SUB00000833,CELL000214,2026-04-15 02:12:00,79.0,MO,Failed,False,switch,2026-04-15,CUST00004074,PLN006,DEV0000094,Northeast,SITE00050,4G LTE,1.3166666666666667,False
CALL0000003456,SUB00002138,CELL000196,2026-05-10 02:45:00,24.0,MO,Completed,False,switch,2026-05-10,CUST00001061,PLN013,DEV0000983,Northeast,SITE00046,4G LTE,0.4,False
CALL0000003459,SUB00004138,CELL000137,2026-04-20 18:33:00,236.0,MO,Completed,False,switch,2026-04-20,CUST00003281,PLN008,DEV0000916,Southeast,SITE00032,5G NR,3.933333333333333,False
CALL0000003461,SUB00004220,CELL000248,2026-04-09 20:24:00,1070.0,MO,Completed,False,switch,2026-04-09,CUST00000215,PLN017,DEV0000706,Northeast,SITE00058,5G NR,17.833333333333332,False
CALL0000003462,SUB00001158,CELL000239,2026-05-08 22:38:00,533.0,MO,Failed,True,switch,2026-05-08,CUST00001177,PLN014,DEV0001274,Southeast,SITE00056,4G LTE,8.883333333333333,False
CALL0000003465,SUB00001525,CELL000031,2026-05-08 19:53:00,54.0,MO,Failed,False,switch,2026-05-08,CUST00001116,PLN004,DEV0001575,Southwest,SITE00007,4G LTE,0.9,False
CALL0000003466,SUB00001557,CELL000250,2026-05-21 11:07:00,50.0,MO,Completed,False,switch,2026-05-21,CUST00001862,PLN001,DEV0001103,Southeast,SITE00059,4G LTE,0.8333333333333334,False
CALL0000003468,SUB00004807,CELL000208,2026-04-14 16:45:00,54.0,MT,Dropped,True,switch,2026-04-14,CUST00001882,PLN001,DEV0002192,Midwest,SITE00049,4G LTE,0.9,True
CALL0000003470,SUB00003389,CELL000178,2026-04-17 01:05:00,769.0,MT,Dropped,True,switch,2026-04-17,CUST00001552,PLN012,DEV0000251,Southeast,SITE00042,5G NR,12.816666666666666,True
CALL0000003471,SUB00001728,CELL000069,2026-05-26 21:26:00,125.0,MT,Completed,False,switch,2026-05-26,CUST00001211,PLN006,DEV0001714,Midwest,SITE00016,5G NR,2.0833333333333335,False
CALL0000003472,SUB00000453,CELL000250,2026-05-16 03:59:00,361.0,MT,Completed,False,switch,2026-05-16,CUST00003392,PLN016,DEV0001605,Midwest,SITE00059,4G LTE,6.016666666666667,False
CALL0000003473,SUB00000814,CELL000166,2026-05-26 06:37:00,1.0,MO,Completed,False,switch,2026-05-26,CUST00003145,PLN020,DEV0001744,Southwest,SITE00039,4G LTE,0.016666666666666666,False
CALL0000003474,SUB00000074,CELL000209,2026-04-22 20:13:00,167.0,MO,Completed,False,switch,2026-04-22,CUST00002726,PLN007,DEV0000359,Northeast,SITE00049,5G NR,2.783333333333333,False
CALL0000003478,SUB00002464,CELL000117,2026-04-15 07:39:00,137.0,MO,Failed,True,switch,2026-04-15,CUST00000824,PLN013,DEV0000541,West,SITE00027,4G LTE,2.283333333333333,False
CALL0000003479,SUB00004866,CELL000180,2026-04-08 10:45:00,40.0,MO,Failed,False,switch,2026-04-08,CUST00003680,PLN003,DEV0001172,Northeast,SITE00043,4G LTE,0.6666666666666666,False
CALL0000003480,SUB00004745,CELL000071,2026-05-25 03:03:00,248.0,MO,Dropped,False,switch,2026-05-25,CUST00000572,PLN009,DEV0000754,West,SITE00016,4G LTE,4.133333333333334,True
CALL0000003484,SUB00003987,CELL000023,2026-05-29 14:24:00,483.0,MO,Completed,False,switch,2026-05-29,CUST00000908,PLN018,DEV0002060,Southwest,SITE00005,4G LTE,8.05,False
CALL0000003486,SUB00001066,CELL000101,2026-05-25 03:59:00,30.0,MT,Failed,False,switch,2026-05-25,CUST00004070,PLN003,DEV0000177,West,SITE00023,4G LTE,0.5,False
CALL0000003488,SUB00004662,CELL000187,2026-04-05 04:43:00,623.0,MO,Dropped,False,switch,2026-04-05,CUST00001436,PLN013,DEV0000526,Southeast,SITE00044,4G LTE,10.383333333333333,True
CALL0000003494,SUB00000078,CELL000121,2026-05-30 17:11:00,139.0,MO,Completed,False,switch,2026-05-30,CUST00004271,PLN003,DEV0001905,Northeast,SITE00028,4G LTE,2.316666666666667,False
CALL0000003495,SUB00003709,CELL000029,2026-04-24 23:03:00,76.0,MT,Completed,False,switch,2026-04-24,CUST00003936,PLN012,DEV0001311,Southeast,SITE00006,4G LTE,1.2666666666666666,False
CALL0000003496,SUB00003191,CELL000088,2026-05-08 09:00:00,49.0,MO,Dropped,True,switch,2026-05-08,CUST00002918,PLN009,DEV0000476,Northeast,SITE00020,5G NR,0.8166666666666667,True
CALL0000003499,SUB00002586,CELL000059,2026-04-15 05:56:00,58.0,MO,Dropped,False,switch,2026-04-15,CUST00000092,PLN013,DEV0001348,Midwest,SITE00013,4G LTE,0.9666666666666667,True
CALL0000003507,SUB00004670,CELL000041,2026-04-23 17:07:00,28.0,MO,Dropped,False,switch,2026-04-23,CUST00002905,PLN006,DEV0002422,Northeast,SITE00009,5G NR,0.4666666666666667,True
CALL0000003513,SUB00003858,CELL000249,2026-04-24 19:21:00,90.0,MO,Completed,False,switch,2026-04-24,CUST00001596,PLN008,DEV0001557,Southeast,SITE00058,5G NR,1.5,False
CALL0000003515,SUB00003589,CELL000177,2026-05-26 03:30:00,70.0,MO,Completed,True,switch,2026-05-26,CUST00004088,PLN002,DEV0002252,Southwest,SITE00042,5G NR,1.1666666666666667,False
CALL0000003516,SUB00002376,CELL000152,2026-05-15 19:26:00,327.0,MO,Failed,False,switch,2026-05-15,CUST00000780,PLN013,DEV0001800,Southwest,SITE00036,5G NR,5.45,False
CALL0000003518,SUB00004457,CELL000230,2026-04-06 01:03:00,223.0,MO,Failed,False,switch,2026-04-06,CUST00001785,PLN011,DEV0002462,Midwest,SITE00054,5G NR,3.716666666666667,False
CALL0000003520,SUB00004832,CELL000092,2026-04-10 00:55:00,233.0,MT,Completed,True,switch,2026-04-10,CUST00000316,PLN013,DEV0001181,Southwest,SITE00021,5G NR,3.8833333333333333,False
CALL0000003521,SUB00004915,CELL000171,2026-05-05 02:06:00,124.0,MO,Completed,False,switch,2026-05-05,CUST00004152,PLN019,DEV0000479,Northeast,SITE00040,5G NR,2.066666666666667,False
CALL0000003522,SUB00004354,CELL000137,2026-04-07 17:27:00,147.0,MT,Completed,False,switch,2026-04-07,CUST00003873,PLN006,DEV0000990,Southeast,SITE00032,5G NR,2.45,False
CALL0000003523,SUB00000823,CELL000149,2026-05-10 11:42:00,64.0,MO,Completed,False,switch,2026-05-10,CUST00001165,PLN011,DEV0000562,Southwest,SITE00035,4G LTE,1.0666666666666667,False
CALL0000003524,SUB00004225,CELL000254,2026-04-17 05:12:00,109.0,MT,Completed,False,switch,2026-04-17,CUST00000354,PLN002,DEV0001569,West,SITE00060,4G LTE,1.8166666666666667,False
CALL0000003528,SUB00002175,CELL000054,2026-04-21 16:06:00,304.0,MO,Completed,False,switch,2026-04-21,CUST00003804,PLN013,DEV0000410,Southeast,SITE00012,5G NR,5.066666666666666,False
CALL0000003532,SUB00000259,CELL000056,2026-05-08 10:17:00,89.0,MT,Dropped,False,switch,2026-05-08,CUST00001683,PLN019,DEV0000860,West,SITE00012,5G NR,1.4833333333333334,True
CALL0000003533,SUB00003388,CELL000251,2026-05-11 22:02:00,120.0,MT,Completed,False,switch,2026-05-11,CUST00002189,PLN005,DEV0001455,Southeast,SITE00059,5G NR,2.0,False
CALL0000003534,SUB00004866,CELL000177,2026-04-15 19:52:00,87.0,MT,Completed,False,switch,2026-04-15,CUST00003680,PLN003,DEV0001172,Northeast,SITE00042,5G NR,1.45,False
CALL0000003536,SUB00004891,CELL000113,2026-05-16 01:06:00,411.0,MT,Failed,False,switch,2026-05-16,CUST00000197,PLN003,DEV0002410,Midwest,SITE00026,5G NR,6.85,False
CALL0000003538,SUB00001401,CELL000083,2026-05-02 04:55:00,84.0,MO,Failed,False,switch,2026-05-02,CUST00002652,PLN014,DEV0000739,Southwest,SITE00019,4G LTE,1.4,False
CALL0000003539,SUB00001890,CELL000158,2026-05-17 20:12:00,141.0,MT,Completed,False,switch,2026-05-17,CUST00002249,PLN009,DEV0001741,Southwest,SITE00037,5G NR,2.35,False
CALL0000003541,SUB00002879,CELL000100,2026-04-11 17:47:00,81.0,MO,Completed,False,switch,2026-04-11,CUST00001484,PLN002,DEV0000257,Northeast,SITE00023,4G LTE,1.35,False
CALL0000003544,SUB00000725,CELL000002,2026-04-03 10:25:00,254.0,MO,Completed,True,switch,2026-04-03,CUST00002957,PLN020,DEV0001004,Midwest,SITE00001,5G NR,4.233333333333333,False
CALL0000003545,SUB00001243,CELL000202,2026-04-12 07:06:00,592.0,MO,Dropped,False,switch,2026-04-12,CUST00000465,PLN001,DEV0000031,Northeast,SITE00048,4G LTE,9.866666666666667,True
CALL0000003547,SUB00003920,CELL000092,2026-04-01 00:18:00,151.0,MO,Failed,False,switch,2026-04-01,CUST00003065,PLN009,DEV0000224,Midwest,SITE00021,5G NR,2.5166666666666666,False
CALL0000003550,SUB00000016,CELL000013,2026-04-07 19:52:00,81.0,MT,Completed,False,switch,2026-04-07,CUST00000797,PLN010,DEV0000934,West,SITE00003,4G LTE,1.35,False
CALL0000003551,SUB00000082,CELL000030,2026-04-09 12:24:00,188.0,MT,Failed,True,switch,2026-04-09,CUST00003505,PLN011,DEV0001208,Southwest,SITE00007,4G LTE,3.1333333333333333,False
CALL0000003552,SUB00001325,CELL000188,2026-04-28 09:20:00,12.0,MO,Completed,False,switch,2026-04-28,CUST00002186,PLN019,DEV0000416,Midwest,SITE00044,4G LTE,0.2,False
CALL0000003554,SUB00000168,CELL000042,2026-04-13 02:30:00,340.0,MO,Completed,False,switch,2026-04-13,CUST00003457,PLN006,DEV0001152,West,SITE00009,4G LTE,5.666666666666667,False
