sms_id,subscriber_id,cell_id,sms_ts,direction,delivery_status,roaming_flag,sms_date,customer_id,plan_id,failed_sms_flag
SMS0000004016,SUB00001460,CELL000239,2026-05-26 14:46:23,MO,Delivered,False,2026-05-26,CUST00002342,PLN007,False
SMS0000004017,SUB00003370,CELL000228,2026-04-23 13:39:16,MT,Failed,False,2026-04-23,CUST00003420,PLN003,True
SMS0000004018,SUB00002387,CELL000205,2026-05-03 12:10:51,MT,Failed,False,2026-05-03,CUST00000586,PLN011,True
SMS0000004019,SUB00004541,CELL000137,2026-04-13 12:33:59,MO,Delivered,False,2026-04-13,CUST00003342,PLN016,False
SMS0000004020,SUB00004190,CELL000010,2026-04-19 12:12:29,MT,Delivered,True,2026-04-19,CUST00003443,PLN008,False
SMS0000004021,SUB00000021,CELL000053,2026-04-08 17:32:20,MO,Expired,True,2026-04-08,CUST00004461,PLN005,True
SMS0000004022,SUB00003079,CELL000043,2026-04-24 18:18:30,MO,Failed,False,2026-04-24,CUST00001585,PLN003,True
SMS0000004023,SUB00001706,CELL000094,2026-05-06 06:08:51,MT,Delivered,True,2026-05-06,CUST00001655,PLN018,False
SMS0000004024,SUB00000754,CELL000152,2026-05-25 23:37:30,MO,Expired,False,2026-05-25,CUST00000066,PLN013,True
SMS0000004025,SUB00002015,CELL000214,2026-04-04 17:52:35,MO,Expired,False,2026-04-04,CUST00002122,PLN009,True
SMS0000004026,SUB00001385,CELL000254,2026-05-04 16:51:52,MO,Delivered,False,2026-05-04,CUST00000883,PLN020,False
SMS0000004027,SUB00001774,CELL000133,2026-05-09 21:37:13,MT,Failed,True,2026-05-09,CUST00003256,PLN010,True
SMS0000004028,SUB00002255,CELL000158,2026-04-26 00:16:42,MO,Delivered,False,2026-04-26,CUST00000602,PLN020,False
SMS0000004029,SUB00001362,CELL000075,2026-04-22 07:16:40,MO,Delivered,False,2026-04-22,CUST00002337,PLN018,False
SMS0000004030,SUB00004491,CELL000240,2026-04-02 04:48:53,MO,Delivered,False,2026-04-02,CUST00001137,PLN009,False
SMS0000004031,SUB00004350,CELL000081,2026-04-06 04:29:44,MO,Delivered,True,2026-04-06,CUST00002700,PLN013,False
SMS0000004032,SUB00001383,CELL000197,2026-05-01 15:47:35,MO,Delivered,True,2026-05-01,CUST00001263,PLN014,False
SMS0000004033,SUB00003593,CELL000244,2026-04-11 10:43:30,MO,Expired,False,2026-04-11,CUST00000011,PLN013,True
SMS0000004034,SUB00004869,CELL000069,2026-05-03 05:16:44,MT,Delivered,False,2026-05-03,CUST00000067,PLN015,False
SMS0000004035,SUB00001601,CELL000112,2026-05-07 15:36:15,MO,Delivered,False,2026-05-07,CUST00003241,PLN012,False
SMS0000004036,SUB00002177,CELL000061,2026-05-10 16:25:40,MO,Delivered,False,2026-05-10,CUST00000056,PLN005,False
SMS0000004037,SUB00004137,CELL000151,2026-05-26 18:32:18,MO,Delivered,False,2026-05-26,CUST00003854,PLN016,False
SMS0000004038,SUB00002690,CELL000244,2026-05-18 11:15:40,MO,Expired,False,2026-05-18,CUST00002834,PLN003,True
SMS0000004039,SUB00002480,CELL000054,2026-05-30 15:59:50,MT,Expired,True,2026-05-30,CUST00004192,PLN008,True
SMS0000004040,SUB00001307,CELL000171,2026-04-23 18:19:11,MT,Failed,False,2026-04-23,CUST00003873,PLN017,True
SMS0000004041,SUB00001703,CELL000118,2026-05-16 00:44:29,MO,Expired,False,2026-05-16,CUST00000367,PLN017,True
SMS0000004042,SUB00001281,CELL000090,2026-05-07 00:56:07,MT,Expired,False,2026-05-07,CUST00004332,PLN020,True
SMS0000004043,SUB00001406,CELL000239,2026-04-23 16:53:01,MO,Expired,False,2026-04-23,CUST00000567,PLN001,True
SMS0000004044,SUB00003392,CELL000076,2026-05-30 00:31:21,MO,Expired,True,2026-05-30,CUST00001191,PLN018,True
SMS0000004045,SUB00004302,CELL000217,2026-04-14 02:21:38,MT,Delivered,False,2026-04-14,CUST00003739,PLN008,False
SMS0000004046,SUB00001903,CELL000229,2026-04-19 15:59:17,MO,Delivered,False,2026-04-19,CUST00003167,PLN019,False
SMS0000004047,SUB00003427,CELL000043,2026-05-07 04:53:12,MO,Delivered,False,2026-05-07,CUST00001135,PLN014,False
SMS0000004048,SUB00000615,CELL000094,2026-04-21 00:37:43,MO,Expired,False,2026-04-21,CUST00001727,PLN010,True
SMS0000004049,SUB00003695,CELL000066,2026-05-12 23:37:13,MO,Failed,True,2026-05-12,CUST00001789,PLN019,True
SMS0000004050,SUB00002941,CELL000040,2026-05-10 02:03:17,MT,Expired,False,2026-05-10,CUST00000712,PLN011,True
SMS0000004051,SUB00002092,CELL000141,2026-05-30 09:56:13,MO,Expired,False,2026-05-30,CUST00000480,PLN013,True
SMS0000004052,SUB00003607,CELL000155,2026-04-13 16:53:04,MO,Failed,True,2026-04-13,CUST00002249,PLN019,True
SMS0000004053,SUB00001621,CELL000079,2026-05-31 23:16:40,MT,Failed,False,2026-05-31,CUST00002716,PLN015,True
SMS0000004054,SUB00001231,CELL000233,2026-04-04 19:00:08,MT,Delivered,False,2026-04-04,CUST00001523,PLN013,False
SMS0000004055,SUB00003574,CELL000219,2026-04-13 16:33:59,MO,Delivered,True,2026-04-13,CUST00003243,PLN013,False
SMS0000004056,SUB00000157,CELL000013,2026-05-15 12:42:42,MT,Failed,False,2026-05-15,CUST00002597,PLN005,True
SMS0000004057,SUB00003505,CELL000072,2026-04-24 11:16:14,MO,Delivered,True,2026-04-24,CUST00001937,PLN003,False
SMS0000004058,SUB00001703,CELL000089,2026-04-01 12:14:33,MT,Expired,False,2026-04-01,CUST00000367,PLN017,True
SMS0000004059,SUB00001739,CELL000082,2026-05-15 13:12:42,MO,Expired,False,2026-05-15,CUST00003477,PLN009,True
SMS0000004060,SUB00000268,CELL000106,2026-05-29 05:00:07,MT,Expired,False,2026-05-29,CUST00004308,PLN009,True
SMS0000004061,SUB00000386,CELL000015,2026-04-08 07:21:17,MT,Expired,False,2026-04-08,CUST00002058,PLN003,True
SMS0000004062,SUB00001379,CELL000186,2026-04-10 08:50:48,MO,Delivered,False,2026-04-10,CUST00003691,PLN007,False
SMS0000004063,SUB00000257,CELL000222,2026-05-16 04:14:06,MO,Expired,False,2026-05-16,CUST00003640,PLN017,True
SMS0000004064,SUB00002967,CELL000101,2026-05-11 09:03:22,MO,Delivered,False,2026-05-11,CUST00003529,PLN016,False
SMS0000004065,SUB00003741,CELL000044,2026-05-16 13:42:01,MT,Delivered,False,2026-05-16,CUST00000410,PLN003,False
SMS0000004066,SUB00003552,CELL000202,2026-05-23 19:13:52,MT,Failed,False,2026-05-23,CUST00001582,PLN005,True
SMS0000004067,SUB00002753,CELL000227,2026-04-02 23:10:46,MT,Delivered,False,2026-04-02,CUST00003412,PLN016,False
SMS0000004068,SUB00001126,CELL000228,2026-05-25 11:52:48,MO,Failed,False,2026-05-25,CUST00002797,PLN015,True
SMS0000004069,SUB00000886,CELL000153,2026-05-06 16:35:53,MO,Expired,False,2026-05-06,CUST00003165,PLN006,True
SMS0000004070,SUB00001524,CELL000133,2026-04-14 00:53:14,MO,Expired,False,2026-04-14,CUST00003496,PLN020,True
SMS0000004071,SUB00000833,CELL000240,2026-04-30 15:38:35,MT,Failed,False,2026-04-30,CUST00004074,PLN006,True
SMS0000004072,SUB00001566,CELL000226,2026-04-24 17:16:37,MT,Failed,False,2026-04-24,CUST00001054,PLN002,True
SMS0000004073,SUB00000294,CELL000073,2026-05-29 19:05:04,MT,Failed,False,2026-05-29,CUST00003065,PLN002,True
SMS0000004074,SUB00000886,CELL000005,2026-04-14 20:31:44,MT,Expired,False,2026-04-14,CUST00003165,PLN006,True
SMS0000004075,SUB00001400,CELL000004,2026-04-18 15:41:19,MT,Expired,False,2026-04-18,CUST00002154,PLN007,True
SMS0000004076,SUB00003440,CELL000106,2026-04-12 22:51:32,MO,Delivered,False,2026-04-12,CUST00000444,PLN006,False
SMS0000004077,SUB00002302,CELL000055,2026-04-15 01:06:30,MO,Delivered,False,2026-04-15,CUST00002224,PLN013,False
SMS0000004078,SUB00001584,CELL000033,2026-05-31 13:50:59,MO,Delivered,True,2026-05-31,CUST00003354,PLN015,False
SMS0000004079,SUB00000910,CELL000129,2026-05-15 23:43:53,MO,Failed,True,2026-05-15,CUST00002682,PLN010,True
SMS0000004080,SUB00000658,CELL000045,2026-05-15 19:17:39,MT,Failed,False,2026-05-15,CUST00000470,PLN008,True
SMS0000004081,SUB00001056,CELL000127,2026-04-24 09:13:47,MO,Delivered,False,2026-04-24,CUST00001685,PLN014,False
SMS0000004082,SUB00001573,CELL000114,2026-05-16 13:33:42,MT,Failed,False,2026-05-16,CUST00000466,PLN008,True
SMS0000004083,SUB00003330,CELL000180,2026-05-19 18:19:28,MT,Expired,False,2026-05-19,CUST00003475,PLN017,True
SMS0000004084,SUB00004619,CELL000246,2026-05-06 08:58:21,MT,Delivered,True,2026-05-06,CUST00001810,PLN020,False
SMS0000004085,SUB00001791,CELL000129,2026-05-10 21:28:34,MT,Delivered,False,2026-05-10,CUST00000634,PLN004,False
SMS0000004086,SUB00004390,CELL000223,2026-04-17 11:42:14,MT,Delivered,False,2026-04-17,CUST00002318,PLN019,False
SMS0000004087,SUB00001780,CELL000204,2026-04-05 12:38:34,MO,Delivered,False,2026-04-05,CUST00003489,PLN011,False
SMS0000004088,SUB00003444,CELL000165,2026-05-05 13:50:30,MO,Delivered,True,2026-05-05,CUST00003628,PLN007,False
SMS0000004089,SUB00001297,CELL000248,2026-05-01 12:17:52,MO,Delivered,False,2026-05-01,CUST00002185,PLN002,False
SMS0000004090,SUB00004652,CELL000192,2026-04-13 13:07:42,MO,Expired,False,2026-04-13,CUST00002579,PLN009,True
SMS0000004091,SUB00003636,CELL000222,2026-05-31 06:24:45,MO,Failed,False,2026-05-31,CUST00004333,PLN002,True
SMS0000004092,SUB00004349,CELL000119,2026-05-01 01:06:45,MT,Failed,False,2026-05-01,CUST00003343,PLN016,True
SMS0000004093,SUB00003873,CELL000038,2026-04-14 19:36:51,MO,Delivered,False,2026-04-14,CUST00003957,PLN005,False
SMS0000004094,SUB00001281,CELL000161,2026-04-15 02:48:13,MO,Expired,False,2026-04-15,CUST00004332,PLN020,True
SMS0000004095,SUB00002681,CELL000091,2026-05-29 06:57:58,MO,Failed,True,2026-05-29,CUST00001697,PLN018,True
SMS0000004096,SUB00001220,CELL000006,2026-04-30 02:10:57,MT,Delivered,True,2026-04-30,CUST00000853,PLN006,False
SMS0000004097,SUB00004039,CELL000057,2026-04-09 06:14:46,MT,Delivered,False,2026-04-09,CUST00003742,PLN011,False
SMS0000004098,SUB00000569,CELL000196,2026-05-25 20:53:04,MT,Expired,False,2026-05-25,CUST00003807,PLN008,True
SMS0000004099,SUB00002883,CELL000183,2026-05-02 16:33:14,MO,Expired,False,2026-05-02,CUST00004291,PLN004,True
SMS0000004100,SUB00000559,CELL000081,2026-05-09 01:04:07,MT,Delivered,False,2026-05-09,CUST00003238,PLN014,False
SMS0000004101,SUB00003566,CELL000010,2026-04-29 05:37:18,MT,Failed,False,2026-04-29,CUST00000805,PLN012,True
SMS0000004102,SUB00002204,CELL000205,2026-04-08 10:34:17,MT,Delivered,False,2026-04-08,CUST00002735,PLN008,False
SMS0000004103,SUB00002808,CELL000154,2026-04-05 19:41:51,MO,Expired,False,2026-04-05,CUST00001251,PLN003,True
SMS0000004104,SUB00001011,CELL000160,2026-05-03 08:04:40,MO,Delivered,False,2026-05-03,CUST00003484,PLN013,False
SMS0000004105,SUB00003201,CELL000214,2026-04-04 03:21:57,MO,Delivered,False,2026-04-04,CUST00001680,PLN011,False
SMS0000004106,SUB00001878,CELL000245,2026-04-12 15:07:06,MO,Failed,False,2026-04-12,CUST00000029,PLN017,True
SMS0000004107,SUB00000265,CELL000202,2026-05-24 04:56:04,MO,Delivered,True,2026-05-24,CUST00000305,PLN004,False
SMS0000004108,SUB00003071,CELL000212,2026-04-11 14:48:26,MO,Expired,False,2026-04-11,CUST00002393,PLN019,True
SMS0000004109,SUB00000380,CELL000010,2026-04-16 02:41:34,MO,Delivered,False,2026-04-16,CUST00004482,PLN013,False
SMS0000004110,SUB00000440,CELL000088,2026-04-26 10:44:28,MT,Delivered,False,2026-04-26,CUST00004339,PLN004,False
SMS0000004111,SUB00002775,CELL000243,2026-04-03 07:59:01,MT,Expired,False,2026-04-03,CUST00004455,PLN003,True
SMS0000004112,SUB00003587,CELL000106,2026-04-17 00:02:16,MO,Expired,False,2026-04-17,CUST00000258,PLN001,True
SMS0000004113,SUB00004654,CELL000107,2026-05-25 03:58:31,MO,Expired,False,2026-05-25,CUST00001313,PLN003,True
SMS0000004114,SUB00000154,CELL000144,2026-05-02 16:26:16,MO,Failed,False,2026-05-02,CUST00000499,PLN017,True
SMS0000004115,SUB00002581,CELL000153,2026-04-16 18:18:56,MT,Delivered,True,2026-04-16,CUST00002002,PLN004,False
SMS0000004116,SUB00001185,CELL000045,2026-04-03 21:20:59,MO,Failed,True,2026-04-03,CUST00000988,PLN010,True
SMS0000004117,SUB00000248,CELL000247,2026-05-30 14:16:44,MO,Delivered,True,2026-05-30,CUST00003746,PLN016,False
SMS0000004118,SUB00000077,CELL000208,2026-04-25 03:13:31,MO,Failed,False,2026-04-25,CUST00000035,PLN009,True
SMS0000004119,SUB00004202,CELL000183,2026-04-11 05:49:57,MT,Delivered,True,2026-04-11,CUST00004165,PLN017,False
SMS0000004120,SUB00004914,CELL000163,2026-05-30 11:35:41,MT,Expired,False,2026-05-30,CUST00001476,PLN012,True
SMS0000004121,SUB00002807,CELL000081,2026-04-22 20:22:25,MT,Delivered,False,2026-04-22,CUST00000095,PLN016,False
SMS0000004122,SUB00004619,CELL000220,2026-05-09 13:06:35,MO,Delivered,False,2026-05-09,CUST00001810,PLN020,False
SMS0000004123,SUB00000863,CELL000064,2026-04-22 18:40:04,MT,Failed,True,2026-04-22,CUST00002604,PLN010,True
SMS0000004124,SUB00000613,CELL000009,2026-05-03 17:30:57,MT,Failed,False,2026-05-03,CUST00003967,PLN002,True
SMS0000004125,SUB00003700,CELL000100,2026-05-17 17:12:40,MO,Failed,True,2026-05-17,CUST00001178,PLN006,True
SMS0000004126,SUB00000119,CELL000075,2026-05-14 16:01:43,MT,Delivered,False,2026-05-14,CUST00002081,PLN014,False
SMS0000004127,SUB00002726,CELL000121,2026-04-05 12:07:22,MT,Delivered,True,2026-04-05,CUST00001275,PLN019,False
SMS0000004128,SUB00001311,CELL000231,2026-05-12 19:40:50,MO,Delivered,False,2026-05-12,CUST00001000,PLN015,False
SMS0000004129,SUB00004352,CELL000028,2026-05-02 15:02:53,MO,Delivered,False,2026-05-02,CUST00002249,PLN013,False
SMS0000004130,SUB00002006,CELL000089,2026-04-04 18:40:31,MO,Failed,False,2026-04-04,CUST00002523,PLN001,True
SMS0000004131,SUB00003339,CELL000189,2026-04-21 22:19:04,MO,Delivered,False,2026-04-21,CUST00002951,PLN011,False
SMS0000004132,SUB00000973,CELL000099,2026-05-24 13:43:26,MO,Failed,True,2026-05-24,CUST00003740,PLN002,True
SMS0000004133,SUB00002605,CELL000107,2026-05-29 13:50:59,MT,Expired,False,2026-05-29,CUST00004300,PLN003,True
SMS0000004134,SUB00001371,CELL000127,2026-05-18 05:18:42,MT,Failed,False,2026-05-18,CUST00001616,PLN017,True
SMS0000004135,SUB00001396,CELL000199,2026-05-08 23:10:18,MT,Expired,False,2026-05-08,CUST00002586,PLN020,True
SMS0000004136,SUB00004032,CELL000062,2026-05-03 19:57:42,MO,Delivered,False,2026-05-03,CUST00004262,PLN012,False
SMS0000004137,SUB00003345,CELL000227,2026-04-12 10:10:50,MO,Delivered,True,2026-04-12,CUST00001707,PLN018,False
SMS0000004138,SUB00002550,CELL000118,2026-04-12 13:49:07,MT,Delivered,False,2026-04-12,CUST00002001,PLN015,False
SMS0000004139,SUB00001499,CELL000176,2026-04-29 19:20:08,MO,Delivered,False,2026-04-29,CUST00001210,PLN001,False
SMS0000004140,SUB00002187,CELL000120,2026-05-17 00:16:19,MT,Delivered,True,2026-05-17,CUST00003944,PLN015,False
SMS0000004141,SUB00003657,CELL000092,2026-04-07 04:43:36,MT,Delivered,True,2026-04-07,CUST00000823,PLN010,False
SMS0000004142,SUB00003049,CELL000213,2026-04-15 11:01:38,MO,Failed,False,2026-04-15,CUST00000098,PLN020,True
SMS0000004143,SUB00002247,CELL000141,2026-05-09 16:51:51,MT,Delivered,False,2026-05-09,CUST00004014,PLN008,False
SMS0000004144,SUB00004214,CELL000072,2026-04-22 15:28:43,MO,Delivered,False,2026-04-22,CUST00003150,PLN020,False
SMS0000004145,SUB00003593,CELL000049,2026-04-23 21:44:55,MO,Delivered,False,2026-04-23,CUST00000011,PLN013,False
SMS0000004146,SUB00004451,CELL000160,2026-05-08 22:18:46,MT,Expired,True,2026-05-08,CUST00000174,PLN011,True
SMS0000004147,SUB00003347,CELL000120,2026-04-11 21:22:35,MO,Delivered,False,2026-04-11,CUST00002740,PLN013,False
SMS0000004148,SUB00001833,CELL000195,2026-05-23 21:11:32,MO,Expired,False,2026-05-23,CUST00002039,PLN014,True
SMS0000004149,SUB00000667,CELL000102,2026-04-27 09:57:51,MT,Delivered,True,2026-04-27,CUST00003138,PLN002,False
SMS0000004150,SUB00003916,CELL000031,2026-05-20 03:26:39,MT,Failed,False,2026-05-20,CUST00004174,PLN014,True
SMS0000004151,SUB00002880,CELL000203,2026-04-25 12:02:43,MT,Delivered,False,2026-04-25,CUST00003764,PLN006,False
SMS0000004152,SUB00004433,CELL000076,2026-04-03 09:08:07,MO,Failed,False,2026-04-03,CUST00004034,PLN020,True
SMS0000004153,SUB00001295,CELL000197,2026-05-08 23:31:58,MO,Delivered,False,2026-05-08,CUST00002520,PLN017,False
SMS0000004154,SUB00001407,CELL000099,2026-04-28 22:18:52,MT,Expired,False,2026-04-28,CUST00000230,PLN005,True
SMS0000004155,SUB00001425,CELL000204,2026-05-31 15:10:14,MO,Expired,False,2026-05-31,CUST00001014,PLN001,True
SMS0000004156,SUB00002701,CELL000143,2026-05-27 07:49:36,MT,Failed,False,2026-05-27,CUST00000386,PLN004,True
SMS0000004157,SUB00004954,CELL000158,2026-04-29 01:49:27,MO,Delivered,True,2026-04-29,CUST00002123,PLN010,False
SMS0000004158,SUB00002498,CELL000152,2026-04-26 21:05:18,MT,Delivered,True,2026-04-26,CUST00003158,PLN016,False
SMS0000004159,SUB00004999,CELL000248,2026-05-27 03:27:02,MT,Expired,False,2026-05-27,CUST00003078,PLN020,True
SMS0000004160,SUB00000038,CELL000179,2026-04-27 17:51:32,MO,Expired,False,2026-04-27,CUST00003939,PLN004,True
SMS0000004161,SUB00003382,CELL000137,2026-05-07 21:26:11,MO,Expired,False,2026-05-07,CUST00001022,PLN012,True
SMS0000004162,SUB00003417,CELL000095,2026-05-24 18:44:54,MO,Delivered,True,2026-05-24,CUST00003134,PLN015,False
SMS0000004163,SUB00002776,CELL000112,2026-05-02 01:22:13,MO,Failed,False,2026-05-02,CUST00001856,PLN018,True
SMS0000004164,SUB00004350,CELL000185,2026-05-04 03:06:24,MT,Failed,True,2026-05-04,CUST00002700,PLN013,True
SMS0000004165,SUB00001000,CELL000201,2026-05-09 01:19:08,MO,Delivered,False,2026-05-09,CUST00001786,PLN002,False
SMS0000004166,SUB00001508,CELL000058,2026-04-01 02:16:20,MT,Delivered,False,2026-04-01,CUST00003185,PLN001,False
SMS0000004167,SUB00003186,CELL000251,2026-05-21 11:46:07,MO,Delivered,True,2026-05-21,CUST00003488,PLN016,False
SMS0000004168,SUB00002302,CELL000193,2026-05-30 22:19:16,MT,Failed,True,2026-05-30,CUST00002224,PLN013,True
SMS0000004169,SUB00003370,CELL000044,2026-05-14 15:15:45,MT,Delivered,False,2026-05-14,CUST00003420,PLN003,False
SMS0000004170,SUB00003593,CELL000037,2026-05-31 15:19:55,MO,Delivered,False,2026-05-31,CUST00000011,PLN013,False
SMS0000004171,SUB00001974,CELL000152,2026-05-18 05:08:23,MO,Failed,True,2026-05-18,CUST00000192,PLN012,True
SMS0000004172,SUB00002748,CELL000176,2026-04-23 21:16:05,MT,Delivered,False,2026-04-23,CUST00001222,PLN005,False
SMS0000004173,SUB00004469,CELL000153,2026-05-24 09:30:36,MT,Delivered,False,2026-05-24,CUST00000538,PLN019,False
SMS0000004174,SUB00001471,CELL000115,2026-04-28 12:54:13,MO,Expired,False,2026-04-28,CUST00002444,PLN005,True
SMS0000004175,SUB00004752,CELL000021,2026-04-24 06:34:49,MT,Delivered,False,2026-04-24,CUST00001239,PLN009,False
SMS0000004176,SUB00001992,CELL000052,2026-05-26 01:22:49,MO,Delivered,False,2026-05-26,CUST00000433,PLN013,False
SMS0000004177,SUB00003757,CELL000255,2026-04-28 13:48:58,MO,Failed,False,2026-04-28,CUST00000580,PLN015,True
SMS0000004178,SUB00000168,CELL000174,2026-05-08 11:58:27,MO,Failed,False,2026-05-08,CUST00003457,PLN006,True
SMS0000004179,SUB00004063,CELL000150,2026-04-02 20:44:56,MO,Delivered,False,2026-04-02,CUST00002998,PLN016,False
SMS0000004180,SUB00003323,CELL000068,2026-05-27 23:45:44,MT,Delivered,False,2026-05-27,CUST00002935,PLN017,False
SMS0000004181,SUB00002844,CELL000211,2026-04-11 12:58:46,MO,Delivered,False,2026-04-11,CUST00003561,PLN020,False
SMS0000004182,SUB00002491,CELL000060,2026-04-02 12:04:44,MT,Delivered,False,2026-04-02,CUST00000705,PLN020,False
SMS0000004183,SUB00003504,CELL000001,2026-05-05 00:59:46,MT,Delivered,False,2026-05-05,CUST00002310,PLN001,False
SMS0000004184,SUB00001409,CELL000069,2026-05-14 05:38:52,MT,Delivered,False,2026-05-14,CUST00001147,PLN005,False
SMS0000004185,SUB00004989,CELL000238,2026-05-03 04:22:16,MT,Delivered,False,2026-05-03,CUST00003899,PLN015,False
SMS0000004186,SUB00002338,CELL000074,2026-05-28 16:02:07,MT,Delivered,True,2026-05-28,CUST00002132,PLN018,False
SMS0000004187,SUB00001456,CELL000109,2026-05-16 22:51:11,MT,Delivered,False,2026-05-16,CUST00000265,PLN013,False
SMS0000004188,SUB00000058,CELL000201,2026-04-21 21:03:27,MT,Expired,False,2026-04-21,CUST00000152,PLN011,True
SMS0000004189,SUB00004370,CELL000132,2026-05-24 17:55:29,MO,Delivered,False,2026-05-24,CUST00000457,PLN005,False
SMS0000004190,SUB00002313,CELL000017,2026-04-19 00:10:02,MO,Delivered,False,2026-04-19,CUST00001512,PLN007,False
SMS0000004191,SUB00000804,CELL000196,2026-04-09 23:00:48,MO,Failed,False,2026-04-09,CUST00003691,PLN018,True
SMS0000004192,SUB00004748,CELL000068,2026-05-16 06:22:43,MT,Delivered,True,2026-05-16,CUST00000009,PLN019,False
SMS0000004193,SUB00001484,CELL000067,2026-05-16 07:23:21,MO,Expired,False,2026-05-16,CUST00002958,PLN013,True
SMS0000004194,SUB00003119,CELL000189,2026-05-25 00:19:36,MT,Delivered,False,2026-05-25,CUST00004384,PLN018,False
SMS0000004195,SUB00003940,CELL000168,2026-05-17 07:05:08,MT,Expired,False,2026-05-17,CUST00000115,PLN004,True
SMS0000004196,SUB00004193,CELL000122,2026-05-31 16:31:18,MT,Delivered,False,2026-05-31,CUST00004031,PLN015,False
SMS0000004197,SUB00002629,CELL000148,2026-05-28 21:02:12,MT,Failed,False,2026-05-28,CUST00002182,PLN017,True
SMS0000004198,SUB00003852,CELL000178,2026-05-02 07:31:24,MT,Failed,False,2026-05-02,CUST00001544,PLN003,True
SMS0000004199,SUB00004538,CELL000197,2026-05-20 19:50:00,MT,Delivered,True,2026-05-20,CUST00001565,PLN002,False
SMS0000004200,SUB00003518,CELL000156,2026-04-07 19:02:29,MO,Delivered,False,2026-04-07,CUST00003337,PLN014,False
SMS0000004201,SUB00000108,CELL000148,2026-05-11 18:07:56,MO,Delivered,False,2026-05-11,CUST00001756,PLN010,False
SMS0000004202,SUB00000846,CELL000205,2026-05-06 16:36:57,MO,Delivered,False,2026-05-06,CUST00001424,PLN018,False
SMS0000004203,SUB00001272,CELL000134,2026-04-28 05:42:36,MT,Delivered,False,2026-04-28,CUST00001923,PLN005,False
SMS0000004204,SUB00003793,CELL000102,2026-04-24 07:00:52,MO,Delivered,False,2026-04-24,CUST00004205,PLN010,False
SMS0000004205,SUB00001714,CELL000068,2026-05-08 17:39:48,MT,Delivered,False,2026-05-08,CUST00003766,PLN001,False
