call_id,subscriber_id,cell_id,call_start_ts,duration_seconds,call_direction,call_status,roaming_flag,source_system,call_date,customer_id,plan_id,device_id,home_region,site_id,technology,duration_minutes,dropped_call_flag,month
CALL0000005781,SUB00000487,CELL000125,2026-04-22 19:43:00,278.0,MO,Dropped,False,switch,2026-04-22,CUST00003432,PLN015,DEV0001077,Northeast,SITE00030,5G NR,4.633333333333334,True,2026-04
CALL0000005783,SUB00001857,CELL000018,2026-05-13 16:51:00,2.0,MO,Dropped,False,switch,2026-05-13,CUST00001026,PLN013,DEV0002180,Southwest,SITE00004,5G NR,0.03333333333333333,True,2026-05
CALL0000005787,SUB00002812,CELL000080,2026-04-20 13:33:00,199.0,MT,Dropped,False,switch,2026-04-20,CUST00000576,PLN008,DEV0002036,Northeast,SITE00018,5G NR,3.316666666666667,True,2026-04
CALL0000005848,SUB00004002,CELL000181,2026-04-17 03:16:00,50.0,MO,Dropped,False,switch,2026-04-17,CUST00001269,PLN005,DEV0000588,Southwest,SITE00043,5G NR,0.8333333333333334,True,2026-04
CALL0000005850,SUB00003946,CELL000239,2026-04-20 22:24:00,116.0,MO,Dropped,False,switch,2026-04-20,CUST00004003,PLN006,DEV0001409,Northeast,SITE00056,4G LTE,1.9333333333333333,True,2026-04
CALL0000005883,SUB00000608,CELL000019,2026-04-11 22:54:00,112.0,MO,Dropped,False,switch,2026-04-11,CUST00004255,PLN019,DEV0001694,Northeast,SITE00004,4G LTE,1.8666666666666667,True,2026-04
CALL0000005889,SUB00004688,CELL000037,2026-04-11 08:43:00,242.0,MO,Dropped,True,switch,2026-04-11,CUST00001948,PLN011,DEV0001253,Southeast,SITE00008,4G LTE,4.033333333333333,True,2026-04
CALL0000005910,SUB00004373,CELL000105,2026-05-12 19:23:00,206.0,MT,Dropped,True,switch,2026-05-12,CUST00001484,PLN005,DEV0000392,Northeast,SITE00024,4G LTE,3.433333333333333,True,2026-05
CALL0000005915,SUB00002329,CELL000154,2026-04-20 08:08:00,84.0,MO,Dropped,False,switch,2026-04-20,CUST00003460,PLN010,DEV0000036,Northeast,SITE00036,5G NR,1.4,True,2026-04
CALL0000005924,SUB00003010,CELL000133,2026-05-10 23:15:00,82.0,MO,Dropped,False,switch,2026-05-10,CUST00003235,PLN008,DEV0001867,Southeast,SITE00031,4G LTE,1.3666666666666667,True,2026-05
CALL0000005928,SUB00000970,CELL000180,2026-04-12 03:06:00,61.0,MT,Dropped,False,switch,2026-04-12,CUST00003704,PLN019,DEV0000112,Midwest,SITE00043,4G LTE,1.0166666666666666,True,2026-04
CALL0000005930,SUB00000682,CELL000051,2026-05-10 06:22:00,327.0,MT,Dropped,False,switch,2026-05-10,CUST00002646,PLN003,DEV0000694,Midwest,SITE00011,5G NR,5.45,True,2026-05
CALL0000005932,SUB00002791,CELL000099,2026-04-21 01:39:00,140.0,MT,Dropped,False,switch,2026-04-21,CUST00003218,PLN001,DEV0000001,Southeast,SITE00023,4G LTE,2.3333333333333335,True,2026-04
CALL0000005941,SUB00002622,CELL000067,2026-05-10 04:50:00,79.0,MO,Dropped,False,switch,2026-05-10,CUST00000830,PLN004,DEV0002033,Midwest,SITE00015,5G NR,1.3166666666666667,True,2026-05
CALL0000005955,SUB00002259,CELL000113,2026-05-02 01:17:00,95.0,MT,Dropped,False,switch,2026-05-02,CUST00000798,PLN010,DEV0001845,West,SITE00026,5G NR,1.5833333333333333,True,2026-05
CALL0000005962,SUB00001733,CELL000039,2026-05-16 06:36:00,131.0,MO,Dropped,True,switch,2026-05-16,CUST00000784,PLN005,DEV0001587,Northeast,SITE00008,4G LTE,2.183333333333333,True,2026-05
CALL0000005970,SUB00000912,CELL000203,2026-05-31 00:27:00,591.0,MO,Dropped,False,switch,2026-05-31,CUST00003280,PLN005,DEV0001189,Southeast,SITE00048,5G NR,9.85,True,2026-05
CALL0000005977,SUB00002702,CELL000188,2026-04-12 11:23:00,80.0,MO,Dropped,False,switch,2026-04-12,CUST00001883,PLN019,DEV0000738,Northeast,SITE00044,4G LTE,1.3333333333333333,True,2026-04
CALL0000005994,SUB00004862,CELL000117,2026-05-04 18:27:00,202.0,MO,Dropped,True,switch,2026-05-04,CUST00002957,PLN019,DEV0000262,Midwest,SITE00027,4G LTE,3.3666666666666667,True,2026-05
CALL0000005998,SUB00000365,CELL000208,2026-04-11 10:42:00,1.0,MT,Dropped,False,switch,2026-04-11,CUST00002227,PLN003,DEV0001849,Midwest,SITE00049,4G LTE,0.016666666666666666,True,2026-04
CALL0000006005,SUB00003677,CELL000202,2026-05-19 00:08:00,62.0,MO,Dropped,False,switch,2026-05-19,CUST00003846,PLN011,DEV0000527,West,SITE00048,4G LTE,1.0333333333333334,True,2026-05
CALL0000006016,SUB00003327,CELL000177,2026-04-24 08:03:00,583.0,MO,Dropped,False,switch,2026-04-24,CUST_UNKNOWN,PLN014,DEV0000058,Midwest,SITE00042,5G NR,9.716666666666667,True,2026-04
CALL0000006017,SUB00004514,CELL000049,2026-04-11 06:29:00,321.0,MO,Dropped,False,switch,2026-04-11,CUST00003959,PLN014,DEV0001207,Northeast,SITE00011,4G LTE,5.35,True,2026-04
CALL0000006026,SUB00002295,CELL000171,2026-04-09 03:25:00,199.0,MO,Dropped,False,switch,2026-04-09,CUST00000700,PLN001,DEV0000017,West,SITE00040,5G NR,3.316666666666667,True,2026-04
CALL0000006038,SUB00000710,CELL000242,2026-04-27 08:45:00,30.0,MO,Dropped,False,switch,2026-04-27,CUST00002790,PLN014,DEV0000640,Southeast,SITE00056,4G LTE,0.5,True,2026-04
CALL0000006058,SUB00003289,CELL000036,2026-04-22 05:52:00,8.0,MO,Dropped,True,switch,2026-04-22,CUST00003531,PLN011,DEV0001831,West,SITE00008,4G LTE,0.13333333333333333,True,2026-04
CALL0000006077,SUB00004111,CELL000166,2026-04-04 19:12:00,78.0,MT,Dropped,True,switch,2026-04-04,CUST00000297,PLN002,DEV0002425,West,SITE00039,4G LTE,1.3,True,2026-04
CALL0000006088,SUB00001941,CELL000248,2026-05-02 11:36:00,129.0,MT,Dropped,True,switch,2026-05-02,CUST00000511,PLN018,DEV0001437,West,SITE00058,5G NR,2.15,True,2026-05
CALL0000006091,SUB00003489,CELL000118,2026-04-28 00:02:00,787.0,MO,Dropped,False,switch,2026-04-28,CUST00002008,PLN009,DEV0000111,Southeast,SITE00028,4G LTE,13.116666666666667,True,2026-04
CALL0000006105,SUB00002042,CELL000056,2026-05-01 19:10:00,730.0,MT,Dropped,False,switch,2026-05-01,CUST00001009,PLN004,DEV0001488,West,SITE00012,5G NR,12.166666666666666,True,2026-05
CALL0000006106,SUB00002276,CELL000151,2026-05-17 23:04:00,20.0,MO,Dropped,True,switch,2026-05-17,CUST00003826,PLN001,DEV0000998,Southwest,SITE00036,4G LTE,0.3333333333333333,True,2026-05
CALL0000006118,SUB00001341,CELL000193,2026-05-28 22:50:00,258.0,MO,Dropped,False,switch,2026-05-28,CUST00001897,PLN004,DEV0001178,Midwest,SITE00046,4G LTE,4.3,True,2026-05
CALL0000006120,SUB00000274,CELL000115,2026-05-12 08:14:00,92.0,MO,Dropped,False,switch,2026-05-12,CUST00003520,PLN009,DEV0001995,West,SITE00027,5G NR,1.5333333333333334,True,2026-05
CALL0000006123,SUB00001067,CELL000216,2026-04-30 17:59:00,523.0,MO,Dropped,False,switch,2026-04-30,CUST00004193,PLN018,DEV0000034,Midwest,SITE00051,5G NR,8.716666666666667,True,2026-04
CALL0000006145,SUB00003605,CELL000215,2026-04-26 22:48:00,14.0,MT,Dropped,False,switch,2026-04-26,CUST00003283,PLN006,DEV0001108,Southeast,SITE00050,4G LTE,0.23333333333333334,True,2026-04
CALL0000006149,SUB00001455,CELL000192,2026-05-02 13:32:00,140.0,MO,Dropped,True,switch,2026-05-02,CUST00002366,PLN016,DEV0000065,Midwest,SITE00046,4G LTE,2.3333333333333335,True,2026-05
CALL0000006158,SUB00002726,CELL000248,2026-04-04 17:23:00,27.0,MO,Dropped,False,switch,2026-04-04,CUST00001275,PLN019,DEV0001352,Midwest,SITE00058,5G NR,0.45,True,2026-04
CALL0000006188,SUB00004879,CELL000074,2026-04-18 16:21:00,68.0,MT,Dropped,False,switch,2026-04-18,CUST00000526,PLN012,DEV0000883,West,SITE00017,5G NR,1.1333333333333333,True,2026-04
CALL0000006204,SUB00003977,CELL000119,2026-05-23 12:51:00,195.0,MO,Dropped,False,switch,2026-05-23,CUST00002480,PLN004,DEV0002485,Northeast,SITE00028,4G LTE,3.25,True,2026-05
CALL0000006251,SUB00004971,CELL000107,2026-04-24 21:36:00,192.0,MO,Dropped,False,switch,2026-04-24,CUST00003306,PLN007,DEV0000404,Southeast,SITE00025,5G NR,3.2,True,2026-04
CALL0000006254,SUB00003162,CELL000041,2026-05-28 08:56:00,88.0,MT,Dropped,False,switch,2026-05-28,CUST00003767,PLN012,DEV0002439,Northeast,SITE00009,5G NR,1.4666666666666666,True,2026-05
CALL0000006266,SUB00004132,CELL000128,2026-05-12 09:59:00,638.0,MO,Dropped,True,switch,2026-05-12,CUST00002631,PLN004,DEV0000773,Northeast,SITE00030,4G LTE,10.633333333333333,True,2026-05
CALL0000006279,SUB00002690,CELL000054,2026-05-02 03:31:00,165.0,MO,Dropped,False,switch,2026-05-02,CUST00002834,PLN003,DEV0000040,Northeast,SITE00012,5G NR,2.75,True,2026-05
CALL0000006288,SUB00004929,CELL000150,2026-05-18 22:45:00,74.0,MO,Dropped,False,switch,2026-05-18,CUST00002539,PLN010,DEV0002474,West,SITE00035,4G LTE,1.2333333333333334,True,2026-05
CALL0000006294,SUB00004376,CELL000250,2026-05-07 11:49:00,377.0,MO,Dropped,False,switch,2026-05-07,CUST00000696,PLN001,DEV0001947,Northeast,SITE00059,4G LTE,6.283333333333333,True,2026-05
CALL0000006315,SUB00002444,CELL000236,2026-04-01 09:41:00,44.0,MO,Dropped,False,switch,2026-04-01,CUST00000784,PLN001,DEV0000804,Northeast,SITE00055,5G NR,0.7333333333333333,True,2026-04
CALL0000006325,SUB00000383,CELL000008,2026-04-13 01:05:00,46.0,MT,Dropped,False,switch,2026-04-13,CUST00004349,PLN015,DEV0001016,Southwest,SITE00002,4G LTE,0.7666666666666667,True,2026-04
CALL0000006328,SUB00004790,CELL000094,2026-05-03 16:31:00,111.0,MO,Dropped,False,switch,2026-05-03,CUST00004442,PLN002,DEV0000526,Southwest,SITE00022,5G NR,1.85,True,2026-05
CALL0000006329,SUB00004915,CELL000060,2026-04-23 06:25:00,55.0,MO,Dropped,False,switch,2026-04-23,CUST00004152,PLN019,DEV0000479,Northeast,SITE00013,4G LTE,0.9166666666666666,True,2026-04
CALL0000006338,SUB00000210,CELL000220,2026-05-23 19:31:00,346.0,MO,Dropped,False,switch,2026-05-23,CUST00000501,PLN020,DEV0000962,Midwest,SITE00052,4G LTE,5.766666666666667,True,2026-05
CALL0000006357,SUB00003281,CELL000211,2026-04-08 09:52:00,155.0,MT,Dropped,False,switch,2026-04-08,CUST00004228,PLN014,DEV0000752,Southwest,SITE00050,4G LTE,2.5833333333333335,True,2026-04
CALL0000006362,SUB00000503,CELL000015,2026-05-10 12:07:00,199.0,MO,Dropped,False,switch,2026-05-10,CUST00000990,PLN004,DEV0001268,Southwest,SITE00004,5G NR,3.316666666666667,True,2026-05
CALL0000006374,SUB00004770,CELL000194,2026-04-11 18:04:00,243.0,MT,Dropped,True,switch,2026-04-11,CUST00003846,PLN005,DEV0001363,West,SITE00046,5G NR,4.05,True,2026-04
CALL0000006382,SUB00000355,CELL000074,2026-04-18 17:49:00,217.0,MT,Dropped,False,switch,2026-04-18,CUST00003126,PLN015,DEV0002009,Southwest,SITE00017,5G NR,3.6166666666666667,True,2026-04
CALL0000006384,SUB00001246,CELL000061,2026-05-31 09:17:00,100.0,MO,Dropped,False,switch,2026-05-31,CUST00002953,PLN014,DEV0000714,Southeast,SITE00014,5G NR,1.6666666666666667,True,2026-05
CALL0000006389,SUB00004372,CELL000177,2026-04-27 05:47:00,471.0,MO,Dropped,False,switch,2026-04-27,CUST00002560,PLN007,DEV0001333,Southeast,SITE00042,5G NR,7.85,True,2026-04
CALL0000006392,SUB00003159,CELL000027,2026-04-04 16:29:00,154.0,MT,Dropped,True,switch,2026-04-04,CUST00000724,PLN008,DEV0001407,Northeast,SITE00006,4G LTE,2.566666666666667,True,2026-04
CALL0000006409,SUB00001739,CELL000022,2026-05-28 02:31:00,354.0,MO,Dropped,False,switch,2026-05-28,CUST00003477,PLN009,DEV0001850,Southwest,SITE00005,4G LTE,5.9,True,2026-05
CALL0000006454,SUB00001449,CELL000104,2026-05-20 13:03:00,438.0,MT,Dropped,False,switch,2026-05-20,CUST00002310,PLN005,DEV0000789,Southwest,SITE00024,5G NR,7.3,True,2026-05
CALL0000006460,SUB00003222,CELL000021,2026-05-15 11:20:00,82.0,MT,Dropped,False,switch,2026-05-15,CUST00003481,PLN018,DEV0000415,Southwest,SITE00005,4G LTE,1.3666666666666667,True,2026-05
CALL0000006469,SUB00001245,CELL000009,2026-05-21 08:21:00,212.0,MO,Dropped,True,switch,2026-05-21,CUST00003790,PLN018,DEV0000060,Southeast,SITE00002,4G LTE,3.533333333333333,True,2026-05
CALL0000006470,SUB00001581,CELL000192,2026-05-27 20:28:00,529.0,MO,Dropped,True,switch,2026-05-27,CUST00000175,PLN011,DEV0001651,Midwest,SITE00046,4G LTE,8.816666666666666,True,2026-05
CALL0000006479,SUB00002243,CELL000239,2026-04-18 05:17:00,132.0,MO,Dropped,True,switch,2026-04-18,CUST00000062,PLN002,DEV0001688,Midwest,SITE00056,4G LTE,2.2,True,2026-04
CALL0000006484,SUB00004886,CELL000045,2026-05-23 06:37:00,429.0,MO,Dropped,False,switch,2026-05-23,CUST00000181,PLN008,DEV0002305,Northeast,SITE00010,5G NR,7.15,True,2026-05
CALL0000006487,SUB00004242,CELL000151,2026-05-21 17:19:00,310.0,MO,Dropped,True,switch,2026-05-21,CUST00003850,PLN009,DEV0001511,West,SITE00036,4G LTE,5.166666666666667,True,2026-05
CALL0000006494,SUB00004071,CELL000038,2026-05-30 12:27:00,97.0,MO,Dropped,False,switch,2026-05-30,CUST00001068,PLN008,DEV0001895,Northeast,SITE00008,4G LTE,1.6166666666666667,True,2026-05
CALL0000006518,SUB00001173,CELL000165,2026-04-22 06:49:00,11.0,MO,Dropped,False,switch,2026-04-22,CUST00000187,PLN013,DEV0000355,Northeast,SITE00039,5G NR,0.18333333333333332,True,2026-04
CALL0000006524,SUB00004833,CELL000163,2026-04-26 10:55:00,8.0,MO,Dropped,False,switch,2026-04-26,CUST00000087,PLN018,DEV0001129,Midwest,SITE00038,5G NR,0.13333333333333333,True,2026-04
CALL0000006550,SUB00003490,CELL000220,2026-05-23 00:53:00,210.0,MO,Dropped,False,switch,2026-05-23,CUST00002664,PLN019,DEV0000839,West,SITE00052,4G LTE,3.5,True,2026-05
CALL0000006562,SUB00001932,CELL000147,2026-04-08 11:44:00,34.0,MO,Dropped,False,switch,2026-04-08,CUST00001434,PLN017,DEV0001757,Southwest,SITE00035,4G LTE,0.5666666666666667,True,2026-04
CALL0000006567,SUB00002373,CELL000208,2026-04-07 04:44:00,10.0,MO,Dropped,False,switch,2026-04-07,CUST00001265,PLN020,DEV0001157,Northeast,SITE00049,4G LTE,0.16666666666666666,True,2026-04
CALL0000006589,SUB00004939,CELL000002,2026-04-11 17:03:00,80.0,MT,Dropped,False,switch,2026-04-11,CUST00003468,PLN005,DEV0001830,Northeast,SITE00001,5G NR,1.3333333333333333,True,2026-04
CALL0000006594,SUB00003301,CELL000138,2026-04-01 18:21:00,26.0,MT,Dropped,False,switch,2026-04-01,CUST00004154,PLN004,DEV0002449,Southwest,SITE00032,5G NR,0.43333333333333335,True,2026-04
CALL0000006598,SUB00004759,CELL000086,2026-04-05 14:10:00,135.0,MO,Dropped,False,switch,2026-04-05,CUST00002732,PLN010,DEV0002250,West,SITE00020,4G LTE,2.25,True,2026-04
CALL0000006603,SUB00000598,CELL000034,2026-04-10 09:20:00,107.0,MO,Dropped,False,switch,2026-04-10,CUST00001657,PLN019,DEV0000114,West,SITE00007,4G LTE,1.7833333333333334,True,2026-04
CALL0000006614,SUB00000246,CELL000101,2026-05-14 23:33:00,313.0,MT,Dropped,False,switch,2026-05-14,CUST00003433,PLN008,DEV0001614,Southeast,SITE00023,4G LTE,5.216666666666667,True,2026-05
CALL0000006622,SUB00002274,CELL000041,2026-04-11 21:14:00,62.0,MT,Dropped,True,switch,2026-04-11,CUST00001818,PLN013,DEV0000300,West,SITE00009,5G NR,1.0333333333333334,True,2026-04
CALL0000006642,SUB00002914,CELL000203,2026-04-01 11:51:00,78.0,MO,Dropped,True,switch,2026-04-01,CUST00002039,PLN007,DEV0001718,Southeast,SITE00048,5G NR,1.3,True,2026-04
CALL0000006647,SUB00000798,CELL000023,2026-05-21 04:44:00,122.0,MO,Dropped,True,switch,2026-05-21,CUST00000346,PLN020,DEV0002164,Midwest,SITE00005,4G LTE,2.033333333333333,True,2026-05
CALL0000006656,SUB00003137,CELL000140,2026-05-30 11:42:00,109.0,MT,Dropped,True,switch,2026-05-30,CUST00002124,PLN013,DEV0002337,West,SITE00033,4G LTE,1.8166666666666667,True,2026-05
CALL0000006657,SUB00003554,CELL000197,2026-04-18 01:38:00,20.0,MO,Dropped,False,switch,2026-04-18,CUST00000908,PLN001,DEV0000988,Southwest,SITE00046,4G LTE,0.3333333333333333,True,2026-04
CALL0000006669,SUB00004627,CELL000074,2026-04-18 08:36:00,31.0,MT,Dropped,False,switch,2026-04-18,CUST00003893,PLN009,DEV0001116,Midwest,SITE00017,5G NR,0.5166666666666667,True,2026-04
CALL0000006672,SUB00001052,CELL000254,2026-04-15 02:03:00,133.0,MT,Dropped,False,switch,2026-04-15,CUST00001938,PLN010,DEV0001703,Southwest,SITE00060,4G LTE,2.216666666666667,True,2026-04
CALL0000006675,SUB00004036,CELL000235,2026-04-11 08:30:00,114.0,MO,Dropped,False,switch,2026-04-11,CUST00003920,PLN016,DEV0000050,Midwest,SITE00055,4G LTE,1.9,True,2026-04
CALL0000006677,SUB00003169,CELL000014,2026-05-19 02:04:00,304.0,MT,Dropped,False,switch,2026-05-19,CUST00001356,PLN006,DEV0000354,West,SITE00003,4G LTE,5.066666666666666,True,2026-05
CALL0000006685,SUB00004385,CELL000198,2026-05-15 05:18:00,248.0,MO,Dropped,False,switch,2026-05-15,CUST00002076,PLN018,DEV0001589,Southeast,SITE00047,5G NR,4.133333333333334,True,2026-05
CALL0000006716,SUB00001946,CELL000089,2026-05-06 06:08:00,62.0,MO,Dropped,False,switch,2026-05-06,CUST00001585,PLN003,DEV0000696,Midwest,SITE00020,5G NR,1.0333333333333334,True,2026-05
CALL0000006719,SUB00000585,CELL000110,2026-05-04 23:02:00,24.0,MO,Dropped,False,switch,2026-05-04,CUST00004384,PLN020,DEV0001158,West,SITE00026,5G NR,0.4,True,2026-05
CALL0000006744,SUB00002838,CELL000102,2026-04-02 22:45:00,245.0,MT,Dropped,False,switch,2026-04-02,CUST00004476,PLN014,DEV0000231,West,SITE00023,4G LTE,4.083333333333333,True,2026-04
CALL0000006785,SUB00001387,CELL000246,2026-04-26 03:01:00,263.0,MO,Dropped,False,switch,2026-04-26,CUST00001175,PLN010,DEV0000042,West,SITE00057,4G LTE,4.383333333333334,True,2026-04
CALL0000006791,SUB00000607,CELL000135,2026-05-07 02:34:00,71.0,MO,Dropped,False,switch,2026-05-07,CUST00001297,PLN014,DEV0001929,Northeast,SITE00031,4G LTE,1.1833333333333333,True,2026-05
CALL0000006792,SUB00000363,CELL000008,2026-05-16 06:04:00,156.0,MO,Dropped,True,switch,2026-05-16,CUST00001227,PLN007,DEV0000439,West,SITE00002,4G LTE,2.6,True,2026-05
CALL0000006811,SUB00003258,CELL000189,2026-04-09 00:45:00,161.0,MT,Dropped,False,switch,2026-04-09,CUST00004065,PLN012,DEV0002167,Southwest,SITE00045,5G NR,2.683333333333333,True,2026-04
CALL0000006819,SUB00001624,CELL000113,2026-04-26 08:23:00,432.0,MO,Dropped,False,switch,2026-04-26,CUST00003734,PLN001,DEV0000363,West,SITE00026,5G NR,7.2,True,2026-04
CALL0000006825,SUB00003796,CELL000199,2026-04-08 21:28:00,1.0,MT,Dropped,False,switch,2026-04-08,CUST00003897,PLN020,DEV0001848,Southwest,SITE00047,5G NR,0.016666666666666666,True,2026-04
CALL0000006853,SUB00004979,CELL000097,2026-04-17 16:02:00,67.0,MO,Dropped,False,switch,2026-04-17,CUST00000640,PLN003,DEV0000722,West,SITE00022,4G LTE,1.1166666666666667,True,2026-04
CALL0000006858,SUB00004216,CELL000023,2026-04-04 10:33:00,46.0,MT,Dropped,False,switch,2026-04-04,CUST00000077,PLN010,DEV0000233,Southeast,SITE00005,4G LTE,0.7666666666666667,True,2026-04
CALL0000006875,SUB00003203,CELL000227,2026-04-26 07:37:00,14.0,MO,Dropped,False,switch,2026-04-26,CUST00001646,PLN014,DEV0001142,Southwest,SITE00053,4G LTE,0.23333333333333334,True,2026-04
CALL0000006894,SUB00001643,CELL000009,2026-05-02 18:04:00,239.0,MT,Dropped,True,switch,2026-05-02,CUST00000086,PLN007,DEV0001341,Southwest,SITE00002,4G LTE,3.9833333333333334,True,2026-05
CALL0000006901,SUB00000671,CELL000180,2026-05-14 02:39:00,193.0,MO,Dropped,False,switch,2026-05-14,CUST00001495,PLN007,DEV0000332,Midwest,SITE00043,4G LTE,3.216666666666667,True,2026-05
CALL0000006904,SUB00000697,CELL000072,2026-05-02 00:04:00,83.0,MO,Dropped,False,switch,2026-05-02,CUST00002293,PLN002,DEV0001724,Northeast,SITE00017,5G NR,1.3833333333333333,True,2026-05
CALL0000006928,SUB00001277,CELL000031,2026-04-22 21:02:00,30.0,MT,Dropped,True,switch,2026-04-22,CUST00003399,PLN001,DEV0001620,West,SITE00007,4G LTE,0.5,True,2026-04
CALL0000006933,SUB00000038,CELL000189,2026-05-06 13:57:00,8.0,MO,Dropped,False,switch,2026-05-06,CUST00003939,PLN004,DEV0002421,Northeast,SITE00045,5G NR,0.13333333333333333,True,2026-05
CALL0000006935,SUB00000411,CELL000134,2026-05-30 11:55:00,64.0,MT,Dropped,False,switch,2026-05-30,CUST00000155,PLN015,DEV0000211,Southwest,SITE00031,4G LTE,1.0666666666666667,True,2026-05
CALL0000006939,SUB00000512,CELL000203,2026-04-24 23:39:00,101.0,MO,Dropped,False,switch,2026-04-24,CUST00002705,PLN017,DEV0001298,Midwest,SITE00048,5G NR,1.6833333333333333,True,2026-04
CALL0000006944,SUB00004378,CELL000217,2026-04-28 03:37:00,103.0,MO,Dropped,False,switch,2026-04-28,CUST00003765,PLN006,DEV0000202,Midwest,SITE00051,4G LTE,1.7166666666666666,True,2026-04
CALL0000006953,SUB00001486,CELL000225,2026-05-09 09:11:00,213.0,MO,Dropped,True,switch,2026-05-09,CUST00001274,PLN012,DEV0000989,Midwest,SITE00053,4G LTE,3.55,True,2026-05
CALL0000006957,SUB00001151,CELL000229,2026-05-05 05:09:00,122.0,MT,Dropped,False,switch,2026-05-05,CUST00001509,PLN009,DEV0000587,Southeast,SITE00054,5G NR,2.033333333333333,True,2026-05
CALL0000006966,SUB00003842,CELL000187,2026-04-21 12:26:00,5.0,MT,Dropped,False,switch,2026-04-21,CUST00003655,PLN010,DEV0001340,Northeast,SITE00044,4G LTE,0.08333333333333333,True,2026-04
CALL0000006989,SUB00000190,CELL000191,2026-04-09 22:59:00,206.0,MO,Dropped,True,switch,2026-04-09,CUST00001853,PLN013,DEV0000887,Southeast,SITE00045,4G LTE,3.433333333333333,True,2026-04
CALL0000006991,SUB00002486,CELL000002,2026-04-10 10:49:00,95.0,MT,Dropped,False,switch,2026-04-10,CUST00003434,PLN016,DEV0001265,Midwest,SITE00001,5G NR,1.5833333333333333,True,2026-04
CALL0000007040,SUB00001742,CELL000180,2026-04-02 10:04:00,73.0,MO,Dropped,False,switch,2026-04-02,CUST00003864,PLN015,DEV0000324,West,SITE00043,4G LTE,1.2166666666666666,True,2026-04
CALL0000007058,SUB00003815,CELL000097,2026-04-19 04:48:00,13.0,MO,Dropped,False,switch,2026-04-19,CUST00003501,PLN016,DEV0002364,Southeast,SITE00022,4G LTE,0.21666666666666667,True,2026-04
CALL0000007075,SUB00002656,CELL000151,2026-04-29 22:23:00,564.0,MT,Dropped,False,switch,2026-04-29,CUST00001401,PLN019,DEV0000727,West,SITE00036,4G LTE,9.4,True,2026-04
CALL0000007078,SUB00002753,CELL000252,2026-04-18 14:02:00,26.0,MT,Dropped,False,switch,2026-04-18,CUST00003412,PLN016,DEV0002342,Southwest,SITE00059,4G LTE,0.43333333333333335,True,2026-04
CALL0000007104,SUB00000660,CELL000233,2026-04-23 10:17:00,86.0,MT,Dropped,False,switch,2026-04-23,CUST00002151,PLN020,DEV0001272,Southeast,SITE00054,4G LTE,1.4333333333333333,True,2026-04
CALL0000007112,SUB00001133,CELL000231,2026-04-07 05:13:00,541.0,MT,Dropped,False,switch,2026-04-07,CUST00002809,PLN017,DEV0001905,Northeast,SITE00054,5G NR,9.016666666666667,True,2026-04
CALL0000007116,SUB00004981,CELL000142,2026-05-26 00:35:00,19.0,MO,Dropped,False,switch,2026-05-26,CUST00002076,PLN014,DEV0002194,Southeast,SITE00034,4G LTE,0.31666666666666665,True,2026-05
CALL0000007117,SUB00003515,CELL000032,2026-04-10 01:20:00,222.0,MO,Dropped,False,switch,2026-04-10,CUST00002796,PLN016,DEV0000987,West,SITE00007,4G LTE,3.7,True,2026-04
