transaction_id,account_id,card_id,merchant_id,transaction_ts,transaction_type,channel,direction,amount,currency,transaction_status,description,source_system,ingestion_batch_id
T00000720,A000092,,,03/02/2026 13:05,WIRE,Card,debit,2344.32,INR,Posted,Monthly fee,branch_teller,BATCH_20260601_B
T00000721,A000063,,,01/06/2026 22:56,ACH,ATM,debit,31.89,INR,Failed,Purchase,core_banking,BATCH_20260601_B
T00000722,A000101,,,2026-03-18 10:32:10,ATM,API,debit,170.1,EUR,Pending,Direct deposit,branch_teller,BATCH_20260601_B
T00000723,A000094,CRD000038,M0030,01/13/2026 11:04,POS,Branch,debit,80.32,EUR,Posted,Direct deposit,branch_teller,BATCH_20260601_B
T00000724,A000207,,,01/18/2026 08:07,ACH,Online,debit,216.16,EUR,Failed,Cash withdrawal,core_banking,BATCH_20260601_A
T00000725,A000208,CRD000073,M0068,2026-03-06 01:19:14,POS,online ,debit,144.29,CAD,Failed,Cash withdrawal,mobile_app,BATCH_20260601_A
T00000726,A000092,CRD000091,M0071,04/17/2026 10:07,POS,Branch,debit,464.59,INR,Failed,Monthly fee,mobile_app,BATCH_20260602_A
T00000727,A000005,,,2026-04-15 00:19:34,ATM,Online,debit,494.89,GBP,POSTED,Transfer,core_banking,BATCH_20260602_A
T00000728,A000174,,,01/02/2026 16:52,PAYROLL,Online,credit,107.52,EUR,Reversed,Bill pay,core_banking,BATCH_20260601_A
T00000729,A000171,CRD000169,M0004,2026-04-27 23:30:13,POS,ATM,debit,406.5,CAD,Posted,Purchase,card_processor,BATCH_20260602_A
T00000730,A000145,,,05/02/2026 04:33,ATM,Branch,debit,509.36,CAD,Posted,Direct deposit,branch_teller,BATCH_20260602_A
T00000731,A000058,,M0033,2026-02-19 19:42:21,REFUND,API,credit,56.15,EUR,Reversed,Monthly fee,core_banking,BATCH_20260601_A
T00000732,A000078,CRD000042,M0079,05/21/2026 12:40,POS,Mobile,debit,543.07,INR,Failed,Purchase,card_processor,BATCH_20260601_B
T00000733,A000183,,,02/16/2026 13:34,interest,Online,credit,49.0,GBP,Posted,Bill pay,card_processor,BATCH_20260602_A
T00000734,A000007,,,04/24/2026 14:34,ACH,Branch,debit,301.42,USD,Pending,Monthly fee,core_banking,BATCH_20260602_A
T00000735,A000187,,,2026-04-24 01:19:43,PAYROLL,Branch,credit,379.16,CAD,Posted,Bill pay,card_processor,BATCH_20260601_A
T00000736,A000060,,,2026-04-29 02:11:10,WIRE,ATM,debit,1156.26,USD,POSTED,Monthly fee,mobile_app,BATCH_20260601_B
T00000737,A000186,,,02/25/2026 05:26,FEE,ATM,debit,4.31,INR,Reversed,Direct deposit,card_processor,BATCH_20260601_A
T00000738,A000011,CRD000078,M0047,03/29/2026 00:52,POS,API,debit,293.35,EUR,Pending,Transfer,core_banking,BATCH_20260602_A
T00000739,A000029,CRD000176,M0069,04/24/2026 04:57,pos,Branch,debit,69.91,EUR,Pending,Purchase,branch_teller,BATCH_20260601_B
T00000740,A000119,,,03/27/2026 09:20,ATM,Online,debit,65.91,USD,posted ,Bill pay,core_banking,BATCH_20260602_A
T00000741,A000045,,,2026-02-26 01:24:49,PAYROLL,Branch,credit,36.96,INR,Failed,Purchase,mobile_app,BATCH_20260601_A
T00000742,A000018,CRD000084,M0052,05/27/2026 19:09,POS,Online,debit,243.44,CAD,Failed,Monthly fee,mobile_app,BATCH_20260602_A
T00000743,A000034,,,01/11/2026 05:05,FEE,Card,debit,23.69,USD,Failed,Cash withdrawal,branch_teller,BATCH_20260602_A
T00000744,A000181,,,05/01/2026 11:51,payroll,API,credit,96.33,INR,Pending,Bill pay,mobile_app,BATCH_20260601_A
T00000745,A000035,,M0023,2026-03-15 13:03:38,POS,Card,debit,286.86,USD,Posted,Monthly fee,card_processor,BATCH_20260601_B
T00000746,A000173,,,2026-03-09 16:37:48,ATM,ATM,debit,223.65,CAD,Posted,Monthly fee,branch_teller,BATCH_20260602_A
T00000747,A000100,,,04/17/2026 14:17,ACH,Online,debit,11.67,CAD,posted ,Monthly fee,branch_teller,BATCH_20260601_A
T00000748,A000098,,,2026-05-22 10:31:36,PAYROLL,online ,credit,461.81,INR,POSTED,Cash withdrawal,branch_teller,BATCH_20260601_A
T00000749,A000198,CRD000109,M0013,01/09/2026 03:06,POS,online ,debit,954.79,GBP,posted ,Cash withdrawal,mobile_app,BATCH_20260601_B
T00000750,A000141,,,2026-03-14 21:53:35,ACH,API,debit,256.9,INR,Reversed,Cash withdrawal,core_banking,BATCH_20260601_A
T00000751,A000186,,,2026-01-25 04:58:14,ACH,online ,debit,460.42,INR,posted ,Monthly fee,mobile_app,BATCH_20260601_B
T00000752,A000012,,,05/27/2026 02:11,FEE,Mobile,debit,7.36,EUR,Reversed,Monthly fee,branch_teller,BATCH_20260602_A
T00000753,A000024,CRD000118,M0034,2026-01-20 07:33:04,POS,online ,debit,57.65,USD,Pending,Monthly fee,card_processor,BATCH_20260601_B
T00000754,A000144,,,2026-03-03 23:10:25,ACH,Card,debit,254.36,USD,Posted,Direct deposit,core_banking,BATCH_20260601_B
T00000755,A000184,,M0068,2026-03-17 14:49:13,POS,ATM,debit,69.08,CAD,posted ,Cash withdrawal,core_banking,BATCH_20260601_B
T00000756,A000062,,,2026-05-21 15:11:45,ACH,Online,debit,27.39,INR,POSTED,Monthly fee,card_processor,BATCH_20260602_A
T00000757,A000216,CRD000011,M0058,2026-05-28 21:02:50,POS,Card,debit,834.71,INR,Posted,Bill pay,branch_teller,BATCH_20260602_A
T00000758,A000184,CRD000003,M0045,2026-05-13 07:24:52,POS,Mobile,debit,282.01,CAD,Reversed,Transfer,mobile_app,BATCH_20260601_B
T00000759,A000026,CRD000049,M0047,2026-05-11 07:21:30,POS,Online,debit,52.49,EUR,Reversed,Purchase,branch_teller,BATCH_20260601_A
T00000760,A000108,,M0057,02/25/2026 19:26,REFUND,Card,credit,368.5,INR,Pending,Monthly fee,mobile_app,BATCH_20260602_A
T00000761,A000065,,,05/03/2026 08:31,PAYROLL,Online,credit,86.07,GBP,posted ,Purchase,core_banking,BATCH_20260602_A
T00000762,A000119,CRD000177,M0069,03/31/2026 06:46,POS,ATM,debit,425.34,USD,posted ,Purchase,card_processor,BATCH_20260601_A
T00000763,A000016,CRD000046,M0025,2026-01-14 13:45:50,POS,Mobile,debit,127.76,INR,Pending,Direct deposit,branch_teller,BATCH_20260601_B
T00000764,A000078,,,03/16/2026 21:26,PAYROLL,Card,credit,348.8,INR,Failed,Cash withdrawal,core_banking,BATCH_20260602_A
T00000765,A999999,,,03/09/2026 05:45,PAYROLL,API,credit,41.24,EUR,posted ,Transfer,card_processor,BATCH_20260601_B
T00000766,A000059,,,2026-03-17 07:36:42,ACH,Branch,debit,94.89,CAD,Posted,Transfer,card_processor,BATCH_20260601_A
T00000767,A000143,,,05/30/2026 23:49,ACH,Mobile,debit,153.93,GBP,POSTED,Monthly fee,card_processor,BATCH_20260601_A
T00000768,A000006,,,2026-01-16 23:46:28,FEE,Branch,debit,42.41,EUR,Failed,Cash withdrawal,branch_teller,BATCH_20260602_A
T00000769,A000135,CRD000178,M0022,03/18/2026 01:16,POS,Card,debit,148.82,USD,Failed,Cash withdrawal,mobile_app,BATCH_20260601_B
T00000770,A000050,,,2026-01-14 06:29:22,ACH,ATM,debit,203.51,EUR,posted ,Cash withdrawal,branch_teller,BATCH_20260601_B
T00000771,A000010,,,05/04/2026 04:10,PAYROLL,Branch,credit,37.28,USD,posted ,Cash withdrawal,card_processor,BATCH_20260601_B
T00000772,A000162,CRD000009,M0047,05/14/2026 16:04,POS,online ,debit,33.63,CAD,Reversed,Transfer,card_processor,BATCH_20260601_B
T00000773,A000010,,,2026-02-19 03:54:45,PAYROLL,Branch,credit,461.1,USD,Reversed,Transfer,core_banking,BATCH_20260601_B
T00000774,A000182,,,01/10/2026 09:34,ACH,ATM,debit,296.26,CAD,Posted,Direct deposit,branch_teller,BATCH_20260602_A
T00000775,A000160,CRD000020,M0022,02/03/2026 03:57,POS,API,debit,83.02,INR,Failed,Cash withdrawal,mobile_app,BATCH_20260601_A
T00000776,A000055,,,04/11/2026 14:57,ATM,online ,debit,,GBP,Posted,Purchase,card_processor,BATCH_20260602_A
T00000777,A000203,,,05/17/2026 12:21,PAYROLL,ATM,credit,162.84,USD,Pending,Cash withdrawal,card_processor,BATCH_20260601_A
T00000778,A000116,CRD000068,M0055,2026-03-01 23:26:39,POS,Branch,debit,361.57,GBP,Posted,Bill pay,branch_teller,BATCH_20260602_A
T00000779,A000046,,,04/24/2026 11:19,ATM,Online,debit,68.41,GBP,Reversed,Monthly fee,branch_teller,BATCH_20260601_A
T00000780,A000145,,M0064,03/13/2026 16:09,POS,Card,debit,70.91,CAD,Reversed,Bill pay,mobile_app,BATCH_20260602_A
T00000781,A000211,,,01/10/2026 16:13,INTEREST,Online,credit,75.71,USD,Failed,Cash withdrawal,core_banking,BATCH_20260601_A
T00000782,A999999,CRD000156,M0064,2026-05-17 20:49:40,POS,ATM,debit,1177.86,EUR,POSTED,Direct deposit,card_processor,BATCH_20260601_A
T00000783,A000116,,,2026-01-09 19:06:18,ATM,ATM,debit,188.65,GBP,Failed,Transfer,mobile_app,BATCH_20260601_B
T00000784,A000039,,,2026-03-19 11:51:41,ACH,Online,debit,408.04,EUR,Failed,Transfer,branch_teller,BATCH_20260601_B
T00000785,A000099,CRD000063,M0004,2026-05-20 10:29:26,POS,online ,debit,,USD,posted ,Direct deposit,card_processor,BATCH_20260601_A
T00000786,A000161,CRD000069,M0048,02/18/2026 07:36,POS,online ,debit,493.07,USD,posted ,Cash withdrawal,card_processor,BATCH_20260601_B
T00000787,A000198,,,01/12/2026 12:30,WIRE,Online,debit,1386.51,GBP,Posted,Direct deposit,mobile_app,BATCH_20260601_B
T00000788,A000029,,,01/04/2026 23:37,ACH,ATM,debit,388.35,EUR,Pending,Monthly fee,core_banking,BATCH_20260602_A
T00000789,A000183,,,2026-04-17 14:15:53,ATM,Online,debit,399.73,GBP,Reversed,Cash withdrawal,card_processor,BATCH_20260602_A
T00000790,A000167,,M0008,05/01/2026 13:05,POS,online ,debit,329.12,USD,POSTED,Direct deposit,mobile_app,BATCH_20260601_A
T00000791,A000079,CRD000022,M0029,2026-04-07 23:01:21,POS,Branch,debit,153.01,USD,POSTED,Cash withdrawal,card_processor,BATCH_20260602_A
T00000792,A000208,CRD000171,M0004,2026-01-21 16:57:09,POS,Branch,debit,118.28,CAD,Failed,Monthly fee,branch_teller,BATCH_20260602_A
T00000793,A000065,,,03/28/2026 11:24,WIRE,online ,debit,432.15000000000003,GBP,Posted,Bill pay,card_processor,BATCH_20260602_A
T00000794,A000126,,,2026-05-19 17:02:34,INTEREST,online ,credit,210.51,GBP,POSTED,Purchase,card_processor,BATCH_20260601_B
T00000795,A000158,CRD000159,M0070,05/17/2026 21:35,POS,Mobile,debit,563.18,GBP,Reversed,Monthly fee,card_processor,BATCH_20260601_B
T00000796,A000129,,,2026-02-05 10:46:41,PAYROLL,Online,credit,495.69,GBP,Pending,Bill pay,mobile_app,BATCH_20260601_A
T00000797,A000118,,,2026-02-16 08:09:20,WIRE,API,debit,6435.92,USD,POSTED,Purchase,branch_teller,BATCH_20260601_A
T00000798,A000019,,,04/29/2026 19:46,FEE,Card,debit,39.39,INR,Pending,Monthly fee,mobile_app,BATCH_20260601_B
T00000799,A000185,,,05/17/2026 10:18,WIRE,ATM,debit,5249.68,USD,Reversed,Transfer,core_banking,BATCH_20260601_B
T00000800,A000130,,M0056,03/13/2026 09:46,REFUND,API,credit,729.58,USD,POSTED,Direct deposit,branch_teller,BATCH_20260601_A
T00000801,A000166,,M0051,2026-04-13 02:42:20,REFUND,API,credit,211.8,USD,Posted,Monthly fee,core_banking,BATCH_20260601_A
T00000802,A000122,CRD000051,M0041,2026-04-11 15:15:40,POS,Card,debit,578.98,USD,Posted,Transfer,card_processor,BATCH_20260601_A
T00000803,A000002,CRD000169,M0046,04/11/2026 11:31,pos,ATM,debit,19.55,EUR,Reversed,Bill pay,card_processor,BATCH_20260602_A
T00000804,A000053,CRD000159,M0006,2026-01-21 15:55:31,POS,Online,debit,297.8,GBP,POSTED,Transfer,branch_teller,BATCH_20260602_A
T00000805,A000080,,,2026-01-26 03:26:52,PAYROLL,Mobile,credit,296.8,GBP,Reversed,Cash withdrawal,card_processor,BATCH_20260602_A
T00000806,A000218,,M0040,05/14/2026 04:19,REFUND,ATM,credit,485.52,GBP,Pending,Purchase,card_processor,BATCH_20260601_B
T00000807,A000060,,,2026-03-02 00:04:44,WIRE,Card,debit,1935.04,USD,posted ,Purchase,mobile_app,BATCH_20260602_A
T00000808,A000203,,,04/25/2026 13:27,ACH,Branch,debit,409.44,USD,posted ,Transfer,branch_teller,BATCH_20260601_A
T00000809,A000010,CRD000148,M0004,2026-03-17 02:18:53,POS,Mobile,debit,163.31,USD,Pending,Bill pay,branch_teller,BATCH_20260602_A
T00000810,A000066,CRD000078,M0027,2026-03-08 04:49:13,POS,ATM,debit,315.85,CAD,Reversed,Direct deposit,branch_teller,BATCH_20260602_A
T00000811,A000042,,,03/31/2026 09:42,PAYROLL,Card,credit,229.6,INR,POSTED,Direct deposit,branch_teller,BATCH_20260601_B
T00000812,A000190,,,2026-04-27 07:51:24,ACH,ATM,debit,85.17,INR,Failed,Cash withdrawal,card_processor,BATCH_20260602_A
T00000813,A000038,CRD000157,M0055,01/24/2026 05:52,POS,Mobile,debit,225.42,CAD,POSTED,Cash withdrawal,mobile_app,BATCH_20260601_A
T00000814,A000077,,M0064,2026-02-21 17:43:22,REFUND,API,credit,96.02,INR,Failed,Bill pay,card_processor,BATCH_20260601_B
T00000815,A000150,CRD000090,M0030,05/27/2026 05:17,POS,Branch,debit,60.39,USD,posted ,Direct deposit,mobile_app,BATCH_20260602_A
T00000816,A000135,,,2026-04-10 18:36:58,ACH,API,debit,99.59,USD,Failed,Transfer,core_banking,BATCH_20260602_A
T00000817,A000038,,,2026-02-07 14:29:41,PAYROLL,ATM,credit,80.11,CAD,posted ,Transfer,branch_teller,BATCH_20260601_A
T00000818,A000151,,,02/05/2026 13:13,FEE,Online,debit,15.26,CAD,Reversed,Cash withdrawal,branch_teller,BATCH_20260602_A
T00000819,A000200,,,01/01/2026 13:45,WIRE,ATM,debit,644.6500000000001,CAD,Reversed,Transfer,mobile_app,BATCH_20260601_A
T00000820,A000166,CRD000023,M0076,2026-01-23 21:02:36,POS,ATM,debit,244.6,USD,Pending,Purchase,core_banking,BATCH_20260601_A
T00000821,A000171,,,2026-05-31 12:58:41,ACH,Branch,debit,168.03,INR,Pending,Cash withdrawal,card_processor,BATCH_20260601_B
T00000822,A000151,,,01/30/2026 08:02,ATM,ATM,debit,113.97,GBP,Failed,Transfer,branch_teller,BATCH_20260601_B
T00000823,A000209,,M0077,2026-04-29 19:50:36,REFUND,Online,credit,64.35,USD,Pending,Cash withdrawal,core_banking,BATCH_20260601_B
T00000824,A000066,CRD000167,M0033,2026-03-13 11:17:32,POS,API,debit,109.78,CAD,Failed,Transfer,core_banking,BATCH_20260602_A
T00000825,A000208,CRD000073,M0056,2026-01-29 10:37:23,POS,ATM,debit,149.08,CAD,Pending,Purchase,branch_teller,BATCH_20260602_A
T00000826,A000101,,,04/02/2026 16:55,ATM,Card,debit,102.33,USD,Failed,Purchase,core_banking,BATCH_20260601_B
T00000827,A000046,,,01/25/2026 20:14,PAYROLL,Mobile,credit,243.68,GBP,POSTED,Direct deposit,branch_teller,BATCH_20260601_A
T00000828,A000082,,,2026-04-10 18:40:47,ATM,Mobile,debit,299.65,CAD,Reversed,Monthly fee,card_processor,BATCH_20260601_B
T00000829,A000208,,,2026-03-01 07:15:22,ACH,Online,debit,162.16,CAD,Posted,Transfer,branch_teller,BATCH_20260601_A
T00000830,A000102,CRD000157,M0005,04/26/2026 08:14,POS,API,debit,57.38,EUR,posted ,Direct deposit,core_banking,BATCH_20260601_A
T00000831,A000017,,,2026-04-08 20:24:53,ACH,ATM,debit,418.15,GBP,Pending,Transfer,mobile_app,BATCH_20260601_A
T00000832,A000038,,,04/18/2026 19:11,ACH,API,debit,94.31,CAD,posted ,Bill pay,mobile_app,BATCH_20260602_A
T00000833,A000027,,,2026-04-19 07:03:56,PAYROLL,Card,credit,10.47,INR,POSTED,Cash withdrawal,card_processor,BATCH_20260601_A
T00000834,A000031,CRD000050,M0012,2026-02-10 08:18:32,POS,Online,debit,134.4,CAD,Reversed,Direct deposit,card_processor,BATCH_20260601_B
T00000835,A000067,,,2026-03-12 01:39:55,PAYROLL,Branch,credit,424.98,EUR,Reversed,Transfer,card_processor,BATCH_20260602_A
T00000836,A000167,,,02/25/2026 18:11,FEE,Mobile,debit,15.51,USD,POSTED,Bill pay,mobile_app,BATCH_20260602_A
T00000837,A000154,,,03/29/2026 00:06,ACH,ATM,debit,99.74,GBP,Reversed,Bill pay,card_processor,BATCH_20260601_B
T00000838,A000069,,,04/16/2026 22:25,ATM,Mobile,debit,162.19,EUR,Pending,Bill pay,branch_teller,BATCH_20260601_B
T00000839,A000180,,,2026-03-08 16:51:08,ACH,Branch,debit,323.48,GBP,POSTED,Direct deposit,mobile_app,BATCH_20260602_A
T00000840,A000103,CRD000157,M0068,2026-01-20 18:04:59,POS,Mobile,debit,88.92,EUR,Failed,Bill pay,mobile_app,BATCH_20260601_B
T00000841,A000071,,,2026-03-10 14:06:08,ATM,API,debit,162.84,INR,Reversed,Monthly fee,mobile_app,BATCH_20260602_A
T00000842,A000143,,,03/30/2026 03:40,FEE,Mobile,debit,22.45,GBP,posted ,Cash withdrawal,mobile_app,BATCH_20260601_B
T00000843,A000209,CRD000180,M0019,02/16/2026 00:15,POS,Card,debit,88.68,USD,Pending,Bill pay,core_banking,BATCH_20260601_B
T00000844,A000176,,M0029,04/28/2026 05:50,REFUND,Branch,credit,222.15,USD,Failed,Transfer,card_processor,BATCH_20260601_A
T00000845,A000083,CRD000149,M0008,2026-01-20 08:42:44,POS,Online,debit,52.48,EUR,Failed,Cash withdrawal,branch_teller,BATCH_20260601_B
T00000846,A000041,,,01/17/2026 13:54,ach,API,debit,36.47,EUR,Posted,Purchase,core_banking,BATCH_20260601_B
T00000847,A000103,CRD000146,M0048,02/01/2026 02:55,POS,Card,debit,194.68,EUR,Failed,Monthly fee,card_processor,BATCH_20260601_A
T00000848,A000132,,,05/24/2026 00:38,ACH,online ,debit,338.34,GBP,Pending,Cash withdrawal,card_processor,BATCH_20260601_A
T00000849,A000074,,,2026-01-05 14:23:07,ACH,Card,debit,29.14,CAD,posted ,Bill pay,branch_teller,BATCH_20260601_A
T00000850,A000217,,,2026-05-04 04:35:14,atm,Mobile,debit,106.84,CAD,posted ,Transfer,branch_teller,BATCH_20260602_A
T00000851,A000070,CRD000079,M0026,2026-01-06 10:30:59,POS,online ,debit,119.73,USD,Reversed,Monthly fee,branch_teller,BATCH_20260601_B
T00000852,A000203,CRD000016,M0080,2026-01-04 15:05:39,POS,Mobile,debit,60.89,USD,Reversed,Monthly fee,card_processor,BATCH_20260601_B
T00000853,A000111,CRD000073,M0015,2026-02-07 21:51:31,POS,Card,debit,115.35,EUR,POSTED,Cash withdrawal,branch_teller,BATCH_20260601_A
T00000854,A000050,,,2026-03-19 11:03:11,ACH,Mobile,debit,116.09,EUR,Posted,Purchase,mobile_app,BATCH_20260601_A
T00000855,A000036,,M0013,04/05/2026 07:01,POS,Mobile,debit,128.88,CAD,POSTED,Cash withdrawal,mobile_app,BATCH_20260601_B
T00000856,A000037,,,05/27/2026 05:15,ACH,Online,debit,41.72,GBP,POSTED,Transfer,branch_teller,BATCH_20260601_B
T00000857,A000056,,,02/17/2026 03:06,ATM,ATM,debit,225.01,EUR,Reversed,Transfer,mobile_app,BATCH_20260601_B
T00000858,A000138,,,05/25/2026 05:39,ACH,Branch,debit,460.95,USD,Posted,Purchase,branch_teller,BATCH_20260601_B
T00000859,A000154,CRD000079,M0019,2026-02-18 17:00:43,POS,Online,debit,73.49,GBP,Pending,Bill pay,core_banking,BATCH_20260601_B
T00000860,A000003,,,2026-05-13 10:19:41,FEE,Mobile,debit,-41.61,EUR,posted ,Cash withdrawal,core_banking,BATCH_20260602_A
T00000861,A000096,,,01/08/2026 06:55,WIRE,API,debit,106.22999999999999,INR,Pending,Bill pay,branch_teller,BATCH_20260601_B
T00000862,A000165,,M0047,01/03/2026 20:04,REFUND,Card,credit,157.7,USD,Failed,Cash withdrawal,card_processor,BATCH_20260602_A
T00000863,A000088,CRD000124,M0040,2026-01-24 19:34:19,POS,online ,debit,43.47,CAD,posted ,Monthly fee,branch_teller,BATCH_20260602_A
T00000864,A000121,CRD000125,M0015,2026-03-04 03:25:46,POS,online ,debit,153.21,EUR,POSTED,Cash withdrawal,card_processor,BATCH_20260602_A
T00000865,A000061,,,2026-05-27 03:59:29,ATM,API,debit,63.01,CAD,Posted,Purchase,card_processor,BATCH_20260602_A
T00000866,A000045,,,05/01/2026 02:10,ATM,Online,debit,44.86,INR,Posted,Monthly fee,core_banking,BATCH_20260601_B
T00000867,A000183,,M0037,01/12/2026 11:11,REFUND,Mobile,credit,124.43,GBP,Pending,Cash withdrawal,card_processor,BATCH_20260602_A
T00000868,A000128,,,04/29/2026 20:53,ACH,online ,debit,406.43,INR,Reversed,Cash withdrawal,mobile_app,BATCH_20260601_A
T00000869,A000040,CRD000154,M0077,05/06/2026 16:27,POS,API,debit,149.05,EUR,Failed,Direct deposit,mobile_app,BATCH_20260602_A
T00000870,A000038,,,05/01/2026 23:36,WIRE,Online,debit,1166.65,CAD,Failed,Bill pay,mobile_app,BATCH_20260601_B
T00000871,A000213,,,2026-02-24 01:43:54,ACH,Card,debit,510.48,EUR,Posted,Monthly fee,core_banking,BATCH_20260601_B
T00000872,A000107,CRD000089,M0026,01/30/2026 16:30,POS,Mobile,debit,25.22,INR,Reversed,Cash withdrawal,branch_teller,BATCH_20260601_B
T00000873,A000107,,M0042,2026-04-06 20:27:53,REFUND,online ,credit,74.7,INR,POSTED,Direct deposit,core_banking,BATCH_20260601_B
T00000874,A000008,CRD000113,M0062,02/23/2026 13:21,POS,Mobile,debit,252.21,EUR,POSTED,Bill pay,card_processor,BATCH_20260602_A
T00000875,A000121,,,04/29/2026 21:06,ACH,ATM,debit,17.19,EUR,Reversed,Bill pay,mobile_app,BATCH_20260601_B
T00000876,A000161,CRD000077,M0063,2026-02-24 04:55:04,POS,Online,debit,383.43,USD,Reversed,Purchase,core_banking,BATCH_20260601_B
T00000877,A000183,CRD000042,M0041,2026-05-21 07:08:06,POS,Mobile,debit,14.79,GBP,Reversed,Cash withdrawal,card_processor,BATCH_20260601_B
T00000878,A000180,,M0060,2026-02-06 05:36:00,REFUND,API,credit,254.45,GBP,Reversed,Bill pay,mobile_app,BATCH_20260602_A
T00000879,A000066,,M0059,04/22/2026 07:01,REFUND,Branch,credit,21.45,CAD,posted ,Direct deposit,core_banking,BATCH_20260601_A
T00000880,A000208,,,05/27/2026 23:49,ACH,API,debit,129.67,CAD,POSTED,Transfer,branch_teller,BATCH_20260601_A
T00000881,A000182,CRD000029,M0030,2026-05-19 01:11:59,POS,API,debit,231.69,CAD,Pending,Direct deposit,mobile_app,BATCH_20260601_A
T00000882,A000103,,,2026-01-18 03:12:52,PAYROLL,online ,credit,209.83,EUR,Reversed,Transfer,card_processor,BATCH_20260602_A
T00000883,A000141,CRD000135,M0018,2026-03-01 22:09:31,POS,Card,debit,209.3,INR,Pending,Purchase,core_banking,BATCH_20260602_A
T00000884,A000105,CRD000151,M0009,04/16/2026 01:09,POS,Card,debit,193.45,GBP,Posted,Direct deposit,card_processor,BATCH_20260602_A
T00000885,A000007,CRD000116,M0024,02/14/2026 08:54,pos,API,debit,54.8,USD,Posted,Direct deposit,branch_teller,BATCH_20260602_A
T00000886,A000194,,,2026-04-16 16:46:57,ACH,Card,debit,468.68,EUR,Reversed,Monthly fee,card_processor,BATCH_20260601_A
T00000887,A000117,,,2026-05-26 18:52:27,PAYROLL,ATM,credit,151.67,EUR,Failed,Transfer,mobile_app,BATCH_20260601_B
T00000888,A000040,,,2026-03-05 23:58:05,PAYROLL,online ,credit,655.56,EUR,Failed,Bill pay,card_processor,BATCH_20260601_A
T00000889,A000004,CRD000178,M0064,2026-01-26 07:22:55,POS,Card,debit,313.88,USD,Reversed,Transfer,mobile_app,BATCH_20260602_A
T00000890,A000067,,,2026-02-03 18:07:13,INTEREST,ATM,credit,199.67,EUR,Reversed,Cash withdrawal,branch_teller,BATCH_20260602_A
T00000891,A000126,,,2026-04-20 09:12:48,WIRE,Branch,debit,256.2,GBP,posted ,Purchase,branch_teller,BATCH_20260602_A
T00000892,A000086,,,2026-05-26 02:40:26,ACH,ATM,debit,87.46,EUR,Pending,Direct deposit,branch_teller,BATCH_20260602_A
T00000893,A000064,CRD000097,M0051,05/23/2026 12:19,POS,API,debit,58.2,EUR,Reversed,Purchase,core_banking,BATCH_20260601_A
