telemetry_id,asset_id,reading_ts,power_output_kw,temperature_c,vibration_mm_s,frequency_hz,status_code,reading_date,site_id,asset_type,criticality,rated_capacity_kw,temperature_alert,vibration_alert,status_alert,anomaly_flag
AT0000029834,AST000021,2026-04-24 01:00:00,0.0,24.595,0.637,60.0103,TRIP,2026-04-24,SITE0003,Solar Inverter,Low,3124.88,False,False,True,True
AT0000029837,AST000021,2026-04-24 04:00:00,4.427,47.318,1.248,60.0567,TRIP,2026-04-24,SITE0003,Solar Inverter,Low,3124.88,False,False,True,True
AT0000029839,AST000021,2026-04-24 06:00:00,0.0,49.578,1.614,59.9869,WARNING,2026-04-24,SITE0003,Solar Inverter,Low,3124.88,False,False,True,True
AT0000029840,AST000021,2026-04-24 07:00:00,345.156,41.415,1.439,60.0616,WARNING,2026-04-24,SITE0003,Solar Inverter,Low,3124.88,False,False,True,True
AT0000029841,AST000021,2026-04-24 08:00:00,268.194,44.435,0.575,59.96,TRIP,2026-04-24,SITE0003,Solar Inverter,Low,3124.88,False,False,True,True
AT0000029857,AST000021,2026-04-25 00:00:00,0.0,44.553,1.681,60.0305,TRIP,2026-04-25,SITE0003,Solar Inverter,Low,3124.88,False,False,True,True
AT0000029866,AST000021,2026-04-25 09:00:00,361.941,44.946,1.484,60.0815,WARNING,2026-04-25,SITE0003,Solar Inverter,Low,3124.88,False,False,True,True
AT0000029868,AST000021,2026-04-25 11:00:00,367.874,40.899,0.922,60.0302,TRIP,2026-04-25,SITE0003,Solar Inverter,Low,3124.88,False,False,True,True
AT0000029874,AST000021,2026-04-25 17:00:00,297.806,36.552,0.906,60.0912,WARNING,2026-04-25,SITE0003,Solar Inverter,Low,3124.88,False,False,True,True
AT0000029875,AST000021,2026-04-25 18:00:00,218.52,39.492,1.361,59.9757,TRIP,2026-04-25,SITE0003,Solar Inverter,Low,3124.88,False,False,True,True
AT0000029880,AST000021,2026-04-25 23:00:00,9.681,54.806,1.148,60.0275,TRIP,2026-04-25,SITE0003,Solar Inverter,Low,3124.88,False,False,True,True
AT0000029887,AST000021,2026-04-26 06:00:00,0.0,52.813,1.315,59.9826,TRIP,2026-04-26,SITE0003,Solar Inverter,Low,3124.88,False,False,True,True
AT0000029893,AST000021,2026-04-26 12:00:00,435.669,52.228,1.475,59.996,TRIP,2026-04-26,SITE0003,Solar Inverter,Low,3124.88,False,False,True,True
AT0000029895,AST000021,2026-04-26 14:00:00,354.639,41.977,1.136,59.9572,TRIP,2026-04-26,SITE0003,Solar Inverter,Low,3124.88,False,False,True,True
AT0000029896,AST000021,2026-04-26 15:00:00,227.072,24.074,0.562,59.918,TRIP,2026-04-26,SITE0003,Solar Inverter,Low,3124.88,False,False,True,True
AT0000029901,AST000021,2026-04-26 20:00:00,0.0,46.176,0.956,59.9016,WARNING,2026-04-26,SITE0003,Solar Inverter,Low,3124.88,False,False,True,True
AT0000029905,AST000021,2026-04-27 00:00:00,64.937,36.864,1.067,60.102,TRIP,2026-04-27,SITE0003,Solar Inverter,Low,3124.88,False,False,True,True
AT0000029906,AST000021,2026-04-27 01:00:00,0.0,49.274,0.667,60.0841,TRIP,2026-04-27,SITE0003,Solar Inverter,Low,3124.88,False,False,True,True
AT0000029909,AST000021,2026-04-27 04:00:00,129.071,42.279,1.564,59.9604,TRIP,2026-04-27,SITE0003,Solar Inverter,Low,3124.88,False,False,True,True
AT0000029911,AST000021,2026-04-27 06:00:00,69.392,22.745,0.967,59.9564,TRIP,2026-04-27,SITE0003,Solar Inverter,Low,3124.88,False,False,True,True
AT0000029913,AST000021,2026-04-27 08:00:00,337.677,33.533,0.843,59.944,WARNING,2026-04-27,SITE0003,Solar Inverter,Low,3124.88,False,False,True,True
AT0000029914,AST000021,2026-04-27 09:00:00,290.428,46.9,0.887,60.0392,WARNING,2026-04-27,SITE0003,Solar Inverter,Low,3124.88,False,False,True,True
AT0000029916,AST000021,2026-04-27 11:00:00,274.962,40.078,0.576,60.0134,TRIP,2026-04-27,SITE0003,Solar Inverter,Low,3124.88,False,False,True,True
AT0000029917,AST000021,2026-04-27 12:00:00,270.928,48.008,1.197,59.9776,WARNING,2026-04-27,SITE0003,Solar Inverter,Low,3124.88,False,False,True,True
AT0000029918,AST000021,2026-04-27 13:00:00,261.13,36.43,1.57,59.9967,WARNING,2026-04-27,SITE0003,Solar Inverter,Low,3124.88,False,False,True,True
AT0000029919,AST000021,2026-04-27 14:00:00,466.648,45.593,1.513,59.9775,TRIP,2026-04-27,SITE0003,Solar Inverter,Low,3124.88,False,False,True,True
AT0000029921,AST000021,2026-04-27 16:00:00,442.613,45.877,1.327,60.0176,WARNING,2026-04-27,SITE0003,Solar Inverter,Low,3124.88,False,False,True,True
AT0000029922,AST000021,2026-04-27 17:00:00,344.423,52.367,0.902,60.025,WARNING,2026-04-27,SITE0003,Solar Inverter,Low,3124.88,False,False,True,True
AT0000029923,AST000021,2026-04-27 18:00:00,335.63,33.121,1.194,60.0032,TRIP,2026-04-27,SITE0003,Solar Inverter,Low,3124.88,False,False,True,True
AT0000029929,AST000021,2026-04-28 00:00:00,0.0,59.463,1.068,59.9698,TRIP,2026-04-28,SITE0003,Solar Inverter,Low,3124.88,False,False,True,True
AT0000029933,AST000021,2026-04-28 04:00:00,85.575,39.631,1.24,60.0111,WARNING,2026-04-28,SITE0003,Solar Inverter,Low,3124.88,False,False,True,True
AT0000029935,AST000021,2026-04-28 06:00:00,190.254,42.991,1.118,60.0743,TRIP,2026-04-28,SITE0003,Solar Inverter,Low,3124.88,False,False,True,True
AT0000029937,AST000021,2026-04-28 08:00:00,388.701,42.952,1.251,59.9769,TRIP,2026-04-28,SITE0003,Solar Inverter,Low,3124.88,False,False,True,True
AT0000029939,AST000021,2026-04-28 10:00:00,294.999,49.47,1.436,59.9831,WARNING,2026-04-28,SITE0003,Solar Inverter,Low,3124.88,False,False,True,True
AT0000029941,AST000021,2026-04-28 12:00:00,256.98,56.315,1.015,60.0516,TRIP,2026-04-28,SITE0003,Solar Inverter,Low,3124.88,False,False,True,True
AT0000029944,AST000021,2026-04-28 15:00:00,222.158,44.925,1.082,60.0719,WARNING,2026-04-28,SITE0003,Solar Inverter,Low,3124.88,False,False,True,True
AT0000029945,AST000021,2026-04-28 16:00:00,246.472,46.305,1.026,59.9706,TRIP,2026-04-28,SITE0003,Solar Inverter,Low,3124.88,False,False,True,True
AT0000029953,AST000021,2026-04-29 00:00:00,53.944,43.123,1.307,60.0171,TRIP,2026-04-29,SITE0003,Solar Inverter,Low,3124.88,False,False,True,True
AT0000029956,AST000021,2026-04-29 03:00:00,42.712,48.333,0.895,60.0385,TRIP,2026-04-29,SITE0003,Solar Inverter,Low,3124.88,False,False,True,True
AT0000029961,AST000021,2026-04-29 08:00:00,358.453,41.735,1.242,60.027,TRIP,2026-04-29,SITE0003,Solar Inverter,Low,3124.88,False,False,True,True
AT0000029963,AST000021,2026-04-29 10:00:00,288.815,38.743,1.395,60.058,WARNING,2026-04-29,SITE0003,Solar Inverter,Low,3124.88,False,False,True,True
AT0000029966,AST000021,2026-04-29 13:00:00,341.473,41.801,1.29,60.0562,TRIP,2026-04-29,SITE0003,Solar Inverter,Low,3124.88,False,False,True,True
AT0000029977,AST000021,2026-04-30 00:00:00,26.942,29.028,0.727,60.0032,WARNING,2026-04-30,SITE0003,Solar Inverter,Low,3124.88,False,False,True,True
AT0000029980,AST000021,2026-04-30 03:00:00,113.603,49.978,1.707,60.0369,TRIP,2026-04-30,SITE0003,Solar Inverter,Low,3124.88,False,False,True,True
AT0000029984,AST000021,2026-04-30 07:00:00,322.274,39.181,0.947,60.0878,WARNING,2026-04-30,SITE0003,Solar Inverter,Low,3124.88,False,False,True,True
AT0000029985,AST000021,2026-04-30 08:00:00,344.785,44.014,0.813,59.9637,TRIP,2026-04-30,SITE0003,Solar Inverter,Low,3124.88,False,False,True,True
AT0000029987,AST000021,2026-04-30 10:00:00,389.166,36.359,1.067,59.9573,WARNING,2026-04-30,SITE0003,Solar Inverter,Low,3124.88,False,False,True,True
AT0000029988,AST000021,2026-04-30 11:00:00,371.847,55.397,0.602,60.0618,WARNING,2026-04-30,SITE0003,Solar Inverter,Low,3124.88,False,False,True,True
AT0000029990,AST000021,2026-04-30 13:00:00,295.168,41.402,1.338,60.0586,WARNING,2026-04-30,SITE0003,Solar Inverter,Low,3124.88,False,False,True,True
AT0000029996,AST000021,2026-04-30 19:00:00,40.967,54.078,1.218,59.991,TRIP,2026-04-30,SITE0003,Solar Inverter,Low,3124.88,False,False,True,True
AT0000029997,AST000021,2026-04-30 20:00:00,0.0,56.453,1.469,60.0301,WARNING,2026-04-30,SITE0003,Solar Inverter,Low,3124.88,False,False,True,True
AT0000030002,AST000021,2026-05-01 01:00:00,53.927,22.025,1.382,59.9486,WARNING,2026-05-01,SITE0003,Solar Inverter,Low,3124.88,False,False,True,True
AT0000030006,AST000021,2026-05-01 05:00:00,21.676,45.565,1.06,60.0421,TRIP,2026-05-01,SITE0003,Solar Inverter,Low,3124.88,False,False,True,True
AT0000030007,AST000021,2026-05-01 06:00:00,62.982,45.904,1.133,59.9706,TRIP,2026-05-01,SITE0003,Solar Inverter,Low,3124.88,False,False,True,True
AT0000030014,AST000021,2026-05-01 13:00:00,350.536,44.53,1.406,59.9821,TRIP,2026-05-01,SITE0003,Solar Inverter,Low,3124.88,False,False,True,True
AT0000030015,AST000021,2026-05-01 14:00:00,462.772,43.438,1.414,59.9388,WARNING,2026-05-01,SITE0003,Solar Inverter,Low,3124.88,False,False,True,True
AT0000030018,AST000021,2026-05-01 17:00:00,394.849,49.223,1.211,60.0061,WARNING,2026-05-01,SITE0003,Solar Inverter,Low,3124.88,False,False,True,True
AT0000030021,AST000021,2026-05-01 20:00:00,0.0,40.089,1.156,59.9206,TRIP,2026-05-01,SITE0003,Solar Inverter,Low,3124.88,False,False,True,True
AT0000030023,AST000021,2026-05-01 22:00:00,8.234,43.441,1.3,60.0922,TRIP,2026-05-01,SITE0003,Solar Inverter,Low,3124.88,False,False,True,True
AT0000030028,AST000021,2026-05-02 03:00:00,44.816,50.494,1.423,59.9509,TRIP,2026-05-02,SITE0003,Solar Inverter,Low,3124.88,False,False,True,True
AT0000030031,AST000021,2026-05-02 06:00:00,0.0,44.78,1.448,60.0976,TRIP,2026-05-02,SITE0003,Solar Inverter,Low,3124.88,False,False,True,True
AT0000030036,AST000021,2026-05-02 11:00:00,238.461,39.964,0.691,60.0317,TRIP,2026-05-02,SITE0003,Solar Inverter,Low,3124.88,False,False,True,True
AT0000030037,AST000021,2026-05-02 12:00:00,374.746,41.256,1.634,59.999,WARNING,2026-05-02,SITE0003,Solar Inverter,Low,3124.88,False,False,True,True
AT0000030038,AST000021,2026-05-02 13:00:00,331.201,41.17,1.022,59.9819,TRIP,2026-05-02,SITE0003,Solar Inverter,Low,3124.88,False,False,True,True
AT0000030040,AST000021,2026-05-02 15:00:00,419.633,37.19,0.824,60.0564,TRIP,2026-05-02,SITE0003,Solar Inverter,Low,3124.88,False,False,True,True
AT0000030043,AST000021,2026-05-02 18:00:00,379.112,28.455,1.237,59.9633,WARNING,2026-05-02,SITE0003,Solar Inverter,Low,3124.88,False,False,True,True
AT0000030044,AST000021,2026-05-02 19:00:00,0.236,31.852,0.453,59.8751,TRIP,2026-05-02,SITE0003,Solar Inverter,Low,3124.88,False,False,True,True
AT0000030045,AST000021,2026-05-02 20:00:00,0.0,34.288,1.278,60.029,WARNING,2026-05-02,SITE0003,Solar Inverter,Low,3124.88,False,False,True,True
AT0000030048,AST000021,2026-05-02 23:00:00,0.0,41.323,1.36,60.0592,TRIP,2026-05-02,SITE0003,Solar Inverter,Low,3124.88,False,False,True,True
AT0000030051,AST000021,2026-05-03 02:00:00,0.0,46.225,1.715,59.9836,WARNING,2026-05-03,SITE0003,Solar Inverter,Low,3124.88,False,False,True,True
AT0000030052,AST000021,2026-05-03 03:00:00,0.0,49.717,1.359,59.9401,TRIP,2026-05-03,SITE0003,Solar Inverter,Low,3124.88,False,False,True,True
AT0000030054,AST000021,2026-05-03 05:00:00,109.712,54.667,1.112,60.0893,TRIP,2026-05-03,SITE0003,Solar Inverter,Low,3124.88,False,False,True,True
AT0000030056,AST000021,2026-05-03 07:00:00,489.551,44.555,0.843,59.9651,WARNING,2026-05-03,SITE0003,Solar Inverter,Low,3124.88,False,False,True,True
AT0000030059,AST000021,2026-05-03 10:00:00,246.136,42.704,0.661,59.993,WARNING,2026-05-03,SITE0003,Solar Inverter,Low,3124.88,False,False,True,True
AT0000030060,AST000021,2026-05-03 11:00:00,209.121,46.057,1.043,60.0224,WARNING,2026-05-03,SITE0003,Solar Inverter,Low,3124.88,False,False,True,True
AT0000030062,AST000021,2026-05-03 13:00:00,293.406,29.88,1.14,59.9055,WARNING,2026-05-03,SITE0003,Solar Inverter,Low,3124.88,False,False,True,True
AT0000030063,AST000021,2026-05-03 14:00:00,238.189,30.006,1.192,59.9722,WARNING,2026-05-03,SITE0003,Solar Inverter,Low,3124.88,False,False,True,True
AT0000030065,AST000021,2026-05-03 16:00:00,286.477,49.434,1.501,59.9835,TRIP,2026-05-03,SITE0003,Solar Inverter,Low,3124.88,False,False,True,True
AT0000030068,AST000021,2026-05-03 19:00:00,0.0,43.24,0.893,59.9632,WARNING,2026-05-03,SITE0003,Solar Inverter,Low,3124.88,False,False,True,True
AT0000030069,AST000021,2026-05-03 20:00:00,166.913,35.776,0.904,59.9727,TRIP,2026-05-03,SITE0003,Solar Inverter,Low,3124.88,False,False,True,True
AT0000030071,AST000021,2026-05-03 22:00:00,0.0,37.475,1.543,60.0373,TRIP,2026-05-03,SITE0003,Solar Inverter,Low,3124.88,False,False,True,True
AT0000030072,AST000021,2026-05-03 23:00:00,0.0,44.636,1.349,60.0783,TRIP,2026-05-03,SITE0003,Solar Inverter,Low,3124.88,False,False,True,True
AT0000030073,AST000021,2026-05-04 00:00:00,78.675,50.982,1.099,59.9545,WARNING,2026-05-04,SITE0003,Solar Inverter,Low,3124.88,False,False,True,True
AT0000030075,AST000021,2026-05-04 02:00:00,0.0,58.044,1.328,60.0181,TRIP,2026-05-04,SITE0003,Solar Inverter,Low,3124.88,False,False,True,True
AT0000030076,AST000021,2026-05-04 03:00:00,78.703,51.517,1.054,60.0336,WARNING,2026-05-04,SITE0003,Solar Inverter,Low,3124.88,False,False,True,True
AT0000030079,AST000021,2026-05-04 06:00:00,0.0,42.833,0.547,59.9937,TRIP,2026-05-04,SITE0003,Solar Inverter,Low,3124.88,False,False,True,True
AT0000030081,AST000021,2026-05-04 08:00:00,440.74,43.37,0.593,59.9915,TRIP,2026-05-04,SITE0003,Solar Inverter,Low,3124.88,False,False,True,True
AT0000030085,AST000021,2026-05-04 12:00:00,401.09,43.975,1.021,59.9758,WARNING,2026-05-04,SITE0003,Solar Inverter,Low,3124.88,False,False,True,True
AT0000030088,AST000021,2026-05-04 15:00:00,355.428,42.699,0.981,59.9695,WARNING,2026-05-04,SITE0003,Solar Inverter,Low,3124.88,False,False,True,True
AT0000030089,AST000021,2026-05-04 16:00:00,213.058,45.646,0.971,60.0083,TRIP,2026-05-04,SITE0003,Solar Inverter,Low,3124.88,False,False,True,True
AT0000030097,AST000021,2026-05-05 00:00:00,0.0,43.356,1.016,60.0189,TRIP,2026-05-05,SITE0003,Solar Inverter,Low,3124.88,False,False,True,True
AT0000030098,AST000021,2026-05-05 01:00:00,36.51,31.858,1.671,59.9164,TRIP,2026-05-05,SITE0003,Solar Inverter,Low,3124.88,False,False,True,True
AT0000030099,AST000021,2026-05-05 02:00:00,79.941,40.603,1.255,59.9674,WARNING,2026-05-05,SITE0003,Solar Inverter,Low,3124.88,False,False,True,True
AT0000030102,AST000021,2026-05-05 05:00:00,0.0,29.93,1.533,59.9566,TRIP,2026-05-05,SITE0003,Solar Inverter,Low,3124.88,False,False,True,True
AT0000030105,AST000021,2026-05-05 08:00:00,455.539,49.449,2.023,59.9605,TRIP,2026-05-05,SITE0003,Solar Inverter,Low,3124.88,False,False,True,True
AT0000030108,AST000021,2026-05-05 11:00:00,463.657,58.451,1.263,60.0125,TRIP,2026-05-05,SITE0003,Solar Inverter,Low,3124.88,False,False,True,True
AT0000030109,AST000021,2026-05-05 12:00:00,396.296,32.622,1.12,60.0074,TRIP,2026-05-05,SITE0003,Solar Inverter,Low,3124.88,False,False,True,True
AT0000030110,AST000021,2026-05-05 13:00:00,187.576,59.208,1.674,59.9958,TRIP,2026-05-05,SITE0003,Solar Inverter,Low,3124.88,False,False,True,True
AT0000030111,AST000021,2026-05-05 14:00:00,364.004,41.554,1.073,60.042,WARNING,2026-05-05,SITE0003,Solar Inverter,Low,3124.88,False,False,True,True
AT0000030124,AST000021,2026-05-06 03:00:00,88.256,39.405,1.167,60.061,WARNING,2026-05-06,SITE0003,Solar Inverter,Low,3124.88,False,False,True,True
AT0000030130,AST000021,2026-05-06 09:00:00,347.709,28.143,0.953,59.8876,TRIP,2026-05-06,SITE0003,Solar Inverter,Low,3124.88,False,False,True,True
AT0000030132,AST000021,2026-05-06 11:00:00,454.982,55.127,1.569,60.0298,WARNING,2026-05-06,SITE0003,Solar Inverter,Low,3124.88,False,False,True,True
AT0000030138,AST000021,2026-05-06 17:00:00,297.524,53.883,1.377,60.0097,WARNING,2026-05-06,SITE0003,Solar Inverter,Low,3124.88,False,False,True,True
AT0000030140,AST000021,2026-05-06 19:00:00,0.0,32.816,1.159,60.0067,TRIP,2026-05-06,SITE0003,Solar Inverter,Low,3124.88,False,False,True,True
AT0000030141,AST000021,2026-05-06 20:00:00,70.336,31.189,0.527,59.9667,WARNING,2026-05-06,SITE0003,Solar Inverter,Low,3124.88,False,False,True,True
AT0000030145,AST000021,2026-05-07 00:00:00,0.0,47.802,1.013,59.9784,WARNING,2026-05-07,SITE0003,Solar Inverter,Low,3124.88,False,False,True,True
AT0000030158,AST000021,2026-05-07 13:00:00,471.601,40.461,1.323,60.0115,TRIP,2026-05-07,SITE0003,Solar Inverter,Low,3124.88,False,False,True,True
AT0000030159,AST000021,2026-05-07 14:00:00,585.819,55.773,0.554,59.9659,TRIP,2026-05-07,SITE0003,Solar Inverter,Low,3124.88,False,False,True,True
AT0000030161,AST000021,2026-05-07 16:00:00,523.66,35.309,1.145,60.0358,TRIP,2026-05-07,SITE0003,Solar Inverter,Low,3124.88,False,False,True,True
AT0000030163,AST000021,2026-05-07 18:00:00,369.87,37.627,1.376,59.9394,TRIP,2026-05-07,SITE0003,Solar Inverter,Low,3124.88,False,False,True,True
AT0000030167,AST000021,2026-05-07 22:00:00,72.987,38.141,1.548,59.9339,WARNING,2026-05-07,SITE0003,Solar Inverter,Low,3124.88,False,False,True,True
AT0000030171,AST000021,2026-05-08 02:00:00,0.0,54.663,1.608,60.0483,TRIP,2026-05-08,SITE0003,Solar Inverter,Low,3124.88,False,False,True,True
AT0000030175,AST000021,2026-05-08 06:00:00,0.0,44.084,0.926,59.9899,TRIP,2026-05-08,SITE0003,Solar Inverter,Low,3124.88,False,False,True,True
AT0000030176,AST000021,2026-05-08 07:00:00,363.807,51.56,1.302,59.9855,WARNING,2026-05-08,SITE0003,Solar Inverter,Low,3124.88,False,False,True,True
AT0000030177,AST000021,2026-05-08 08:00:00,472.701,44.291,0.542,60.0377,TRIP,2026-05-08,SITE0003,Solar Inverter,Low,3124.88,False,False,True,True
AT0000030183,AST000021,2026-05-08 14:00:00,265.825,44.037,0.992,60.0696,WARNING,2026-05-08,SITE0003,Solar Inverter,Low,3124.88,False,False,True,True
AT0000030187,AST000021,2026-05-08 18:00:00,415.287,31.479,0.877,59.9469,TRIP,2026-05-08,SITE0003,Solar Inverter,Low,3124.88,False,False,True,True
AT0000030189,AST000021,2026-05-08 20:00:00,179.93,41.21,1.563,60.0331,WARNING,2026-05-08,SITE0003,Solar Inverter,Low,3124.88,False,False,True,True
AT0000030190,AST000021,2026-05-08 21:00:00,0.0,44.164,1.625,60.0676,WARNING,2026-05-08,SITE0003,Solar Inverter,Low,3124.88,False,False,True,True
AT0000030191,AST000021,2026-05-08 22:00:00,41.943,45.098,1.354,60.006,WARNING,2026-05-08,SITE0003,Solar Inverter,Low,3124.88,False,False,True,True
AT0000030192,AST000021,2026-05-08 23:00:00,0.0,48.629,1.11,59.957,WARNING,2026-05-08,SITE0003,Solar Inverter,Low,3124.88,False,False,True,True
AT0000030196,AST000021,2026-05-09 03:00:00,0.0,66.498,0.623,60.0053,TRIP,2026-05-09,SITE0003,Solar Inverter,Low,3124.88,False,False,True,True
AT0000030203,AST000021,2026-05-09 10:00:00,239.011,48.961,0.909,60.0207,TRIP,2026-05-09,SITE0003,Solar Inverter,Low,3124.88,False,False,True,True
AT0000030205,AST000021,2026-05-09 12:00:00,278.24,46.496,0.866,59.983,WARNING,2026-05-09,SITE0003,Solar Inverter,Low,3124.88,False,False,True,True
AT0000030208,AST000021,2026-05-09 15:00:00,395.515,41.114,1.357,60.0548,WARNING,2026-05-09,SITE0003,Solar Inverter,Low,3124.88,False,False,True,True
AT0000030209,AST000021,2026-05-09 16:00:00,488.169,54.385,1.71,59.9695,TRIP,2026-05-09,SITE0003,Solar Inverter,Low,3124.88,False,False,True,True
AT0000030212,AST000021,2026-05-09 19:00:00,0.0,34.295,1.119,59.9832,WARNING,2026-05-09,SITE0003,Solar Inverter,Low,3124.88,False,False,True,True
AT0000030217,AST000021,2026-05-10 00:00:00,0.0,34.451,1.455,59.9726,WARNING,2026-05-10,SITE0003,Solar Inverter,Low,3124.88,False,False,True,True
AT0000030224,AST000021,2026-05-10 07:00:00,454.276,45.512,1.514,59.9268,WARNING,2026-05-10,SITE0003,Solar Inverter,Low,3124.88,False,False,True,True
AT0000030225,AST000021,2026-05-10 08:00:00,399.035,35.101,0.534,60.0121,WARNING,2026-05-10,SITE0003,Solar Inverter,Low,3124.88,False,False,True,True
AT0000030226,AST000021,2026-05-10 09:00:00,339.813,38.784,1.066,59.9668,TRIP,2026-05-10,SITE0003,Solar Inverter,Low,3124.88,False,False,True,True
AT0000030227,AST000021,2026-05-10 10:00:00,286.145,49.741,0.89,60.0722,TRIP,2026-05-10,SITE0003,Solar Inverter,Low,3124.88,False,False,True,True
AT0000030229,AST000021,2026-05-10 12:00:00,425.157,54.872,1.393,59.9867,WARNING,2026-05-10,SITE0003,Solar Inverter,Low,3124.88,False,False,True,True
AT0000030231,AST000021,2026-05-10 14:00:00,340.965,39.4,1.127,59.9898,TRIP,2026-05-10,SITE0003,Solar Inverter,Low,3124.88,False,False,True,True
AT0000030232,AST000021,2026-05-10 15:00:00,285.285,26.422,1.447,60.0002,WARNING,2026-05-10,SITE0003,Solar Inverter,Low,3124.88,False,False,True,True
AT0000030234,AST000021,2026-05-10 17:00:00,358.814,38.13,1.422,60.029,TRIP,2026-05-10,SITE0003,Solar Inverter,Low,3124.88,False,False,True,True
AT0000030235,AST000021,2026-05-10 18:00:00,518.45,64.541,1.421,60.0818,WARNING,2026-05-10,SITE0003,Solar Inverter,Low,3124.88,False,False,True,True
AT0000030243,AST000021,2026-05-11 02:00:00,0.0,40.767,0.887,59.9771,WARNING,2026-05-11,SITE0003,Solar Inverter,Low,3124.88,False,False,True,True
AT0000030246,AST000021,2026-05-11 05:00:00,77.465,54.442,1.17,60.0233,TRIP,2026-05-11,SITE0003,Solar Inverter,Low,3124.88,False,False,True,True
AT0000030248,AST000021,2026-05-11 07:00:00,406.375,39.167,1.478,59.8772,WARNING,2026-05-11,SITE0003,Solar Inverter,Low,3124.88,False,False,True,True
AT0000030253,AST000021,2026-05-11 12:00:00,431.752,39.973,1.92,60.0404,TRIP,2026-05-11,SITE0003,Solar Inverter,Low,3124.88,False,False,True,True
AT0000030254,AST000021,2026-05-11 13:00:00,321.404,52.174,1.295,60.0572,WARNING,2026-05-11,SITE0003,Solar Inverter,Low,3124.88,False,False,True,True
AT0000030256,AST000021,2026-05-11 15:00:00,417.317,59.195,1.689,60.0509,WARNING,2026-05-11,SITE0003,Solar Inverter,Low,3124.88,False,False,True,True
AT0000030258,AST000021,2026-05-11 17:00:00,388.938,48.222,1.124,60.0273,TRIP,2026-05-11,SITE0003,Solar Inverter,Low,3124.88,False,False,True,True
