reading_date,site_id,site_type,region,grid_zone,generation_mwh,net_generation_mwh,curtailment_mwh,avg_capacity_factor,avg_wind_speed_mps,avg_solar_irradiance_wm2
2026-05-21,SITE0025,Battery Storage,Northeast,CAISO,-52.32990000000001,-79.3323,27.0024,0.26178044950486945,6.552875,347.98875
2026-05-21,SITE0028,Solar Farm,South,CAISO,652.8282,634.3554,18.4728,0.4044964831144884,5.309291666666667,376.54695833333335
2026-05-21,SITE0029,Solar Farm,Midwest,CAISO,195.3044,171.9941,23.310299999999998,0.42836675966380655,5.683041666666667,414.46908333333334
2026-05-21,SITE0030,Wind Farm,West,CAISO,1310.2817,1288.5805,21.7012,0.43848292760630425,6.311624999999999,384.94870833333334
2026-05-22,SITE0001,Solar Farm,Northeast,MISO,501.5585,480.4386,21.1199,0.40872816024512676,5.560583333333334,376.466875
2026-05-22,SITE0002,Battery Storage,Northeast,SPP,-42.64150000000001,-59.54860000000001,16.9071,0.2778423988716298,5.4117500000000005,375.685625
2026-05-22,SITE0003,Solar Farm,West,SPP,306.5751,286.7097,19.8654,0.3605713862308409,6.135000000000001,392.1795
2026-05-22,SITE0004,Solar Farm,Midwest,MISO,1025.0723,1008.2133,16.859,0.363361655819757,6.172208333333334,376.43012500000003
2026-05-22,SITE0006,Solar Farm,South,CAISO,492.1837,469.96229999999997,22.2214,0.4282241421312731,6.391916666666667,367.9592916666666
2026-05-22,SITE0007,Wind Farm,West,PJM,1107.2733,1080.3766,26.8967,0.3870047771234922,5.693083333333333,370.3213333333333
2026-05-22,SITE0009,Battery Storage,West,CAISO,1.2781999999999993,-27.247700000000002,28.5259,0.313923182441701,6.568291666666667,371.64337500000005
2026-05-22,SITE0011,Wind Farm,West,ERCOT,1733.4217,1714.7036,18.7181,0.4437189241934625,6.414041666666667,456.83620833333333
2026-05-22,SITE0012,Wind Farm,West,ERCOT,657.0581,634.5281,22.53,0.4377235723612332,6.077125,360.16291666666666
2026-05-22,SITE0014,Wind Farm,West,MISO,1562.5204,1542.0859,20.4345,0.43889937552105457,5.84375,356.78170833333337
2026-05-22,SITE0015,Solar Farm,South,PJM,426.0118,402.7858,23.226,0.369155886920112,6.794791666666666,399.57254166666667
2026-05-22,SITE0017,Solar Farm,Midwest,PJM,726.2138,700.5617,25.6521,0.38146449747656214,6.912958333333333,363.8979583333333
2026-05-22,SITE0019,Solar Farm,South,PJM,744.4099,726.2982,18.1117,0.39491576586326466,5.807458333333333,432.02325
2026-05-22,SITE0022,Solar Farm,West,PJM,762.6477,748.966,13.6817,0.3954378165482398,5.088333333333334,401.208875
2026-05-22,SITE0023,Battery Storage,South,PJM,64.6014,39.10390000000001,25.4975,0.24312358116830124,6.342291666666667,383.231375
2026-05-22,SITE0024,Solar Farm,Midwest,CAISO,417.299,402.9067,14.3923,0.4145299400007947,5.255541666666667,320.178625
2026-05-22,SITE0025,Battery Storage,Northeast,CAISO,-22.85000000000001,-42.849000000000004,19.999,0.3192065123987233,5.309,360.1068333333333
2026-05-22,SITE0028,Solar Farm,South,CAISO,564.4451,539.5852,24.8599,0.3497337551613207,6.9867083333333335,321.444125
2026-05-22,SITE0029,Solar Farm,Midwest,CAISO,193.0688,173.3872,19.6816,0.42346335386289063,6.822333333333333,369.53666666666663
2026-05-22,SITE0030,Wind Farm,West,CAISO,1347.7159000000001,1319.9769000000001,27.739,0.45101020140445,5.495291666666667,417.89941666666664
2026-05-23,SITE0001,Solar Farm,Northeast,MISO,478.4823,455.75919999999996,22.7231,0.3899229904165851,5.880416666666666,427.7404583333334
2026-05-23,SITE0002,Battery Storage,Northeast,SPP,-11.308400000000002,-29.841200000000008,18.5328,0.23557545674279548,6.226375,407.0609166666666
2026-05-23,SITE0003,Solar Farm,West,SPP,365.1573,345.928,19.2293,0.4294715188980156,5.207791666666666,413.2079166666667
2026-05-23,SITE0004,Solar Farm,Midwest,MISO,1176.3381,1148.6639,27.6742,0.41698147517971845,6.486583333333333,408.92816666666664
2026-05-23,SITE0006,Solar Farm,South,CAISO,378.9106,351.7733,27.1373,0.3296709473098072,5.5080833333333326,343.5047083333333
2026-05-23,SITE0007,Wind Farm,West,PJM,1283.1069,1257.7715,25.3354,0.4484606464005905,5.700875,426.47570833333333
2026-05-23,SITE0009,Battery Storage,West,CAISO,-26.718899999999998,-38.2736,11.5547,0.24927038716721253,6.622583333333334,350.3382916666667
2026-05-23,SITE0011,Wind Farm,West,ERCOT,1363.7445,1338.5792,25.1653,0.34908945839016053,6.750041666666667,391.7174166666667
2026-05-23,SITE0012,Wind Farm,West,ERCOT,620.0838,597.067,23.0168,0.4130917739227756,6.501375,364.1769166666666
2026-05-23,SITE0014,Wind Farm,West,MISO,1482.2911,1467.9616,14.3295,0.41636361236014396,5.755541666666667,339.6504166666667
2026-05-23,SITE0015,Solar Farm,South,PJM,472.2376,448.8296,23.408,0.40921235060865707,5.566416666666666,371.45416666666665
2026-05-23,SITE0017,Solar Farm,Midwest,PJM,899.8552999999999,889.9221,9.9332,0.4726746445965651,6.489416666666667,382.123625
2026-05-23,SITE0019,Solar Farm,South,PJM,727.8415,706.8939,20.9476,0.3861260891339131,6.5384166666666665,418.4839583333333
2026-05-23,SITE0022,Solar Farm,West,PJM,769.972,743.8719,26.100099999999998,0.3992355139644181,5.574291666666666,354.80108333333334
2026-05-23,SITE0023,Battery Storage,South,PJM,135.2222,117.06859999999998,18.1536,0.2517257197402456,5.530583333333333,454.785
2026-05-23,SITE0024,Solar Farm,Midwest,CAISO,404.793,370.33979999999997,34.4532,0.402106925736083,7.432875,381.1912916666667
2026-05-23,SITE0025,Battery Storage,Northeast,CAISO,7.688000000000002,-13.5796,21.2676,0.2893388370570423,5.875208333333333,351.999875
2026-05-23,SITE0028,Solar Farm,South,CAISO,657.4658000000001,636.3703,21.0955,0.40736996941623166,6.2625,349.64450000000005
2026-05-23,SITE0029,Solar Farm,Midwest,CAISO,178.2041,161.3233,16.8808,0.3908601796774929,6.895416666666667,395.82479166666667
2026-05-23,SITE0030,Wind Farm,West,CAISO,1284.8777,1268.2236,16.6541,0.42998153413274004,6.240833333333334,324.25483333333335
2026-05-24,SITE0001,Solar Farm,Northeast,MISO,501.4339,481.9954,19.4385,0.40862662168329095,7.590375000000001,418.400625
2026-05-24,SITE0002,Battery Storage,Northeast,SPP,73.7142,49.02119999999999,24.693,0.28905610507344653,5.690333333333334,401.3382916666667
2026-05-24,SITE0003,Solar Farm,West,SPP,306.9065,286.2272,20.6793,0.36096115486305175,5.940833333333334,379.700875
2026-05-24,SITE0004,Solar Farm,Midwest,MISO,1070.4369,1052.7597,17.6772,0.379442234888766,5.202458333333333,356.34825
2026-05-24,SITE0006,Solar Farm,South,CAISO,410.6142,384.56129999999996,26.0529,0.3572546460638964,4.6815,358.1634166666667
2026-05-24,SITE0007,Wind Farm,West,PJM,1246.3854000000001,1223.3537000000001,23.0317,0.43562605901991375,5.4347916666666665,360.8279166666667
2026-05-24,SITE0009,Battery Storage,West,CAISO,-8.973199999999997,-39.526199999999996,30.553,0.27546961171299794,5.433583333333334,438.1692083333333
2026-05-24,SITE0011,Wind Farm,West,ERCOT,1454.8513,1437.507,17.3443,0.37241085287986203,6.202875,371.93425
2026-05-24,SITE0012,Wind Farm,West,ERCOT,637.8756999999999,617.7015,20.1742,0.42494450662189887,6.292666666666666,386.3510833333333
2026-05-24,SITE0014,Wind Farm,West,MISO,1550.4313,1525.6751,24.7562,0.4355036448537228,5.5326249999999995,410.19599999999997
2026-05-24,SITE0015,Solar Farm,South,PJM,438.7249,413.6808,25.0441,0.3801722853062695,6.089791666666667,348.4019583333333
2026-05-24,SITE0017,Solar Farm,Midwest,PJM,829.9624,805.2416000000001,24.7208,0.4359614067378525,5.38975,368.92158333333333
2026-05-24,SITE0019,Solar Farm,South,PJM,770.7683000000001,741.9524,28.8159,0.40889912062914063,5.816791666666667,350.4973333333333
2026-05-24,SITE0022,Solar Farm,West,PJM,715.0858,691.3686,23.717200000000002,0.37077666056902986,5.782583333333334,339.28183333333334
2026-05-24,SITE0023,Battery Storage,South,PJM,146.6383,118.6361,28.0022,0.2778483587301116,5.822875,333.208375
2026-05-24,SITE0024,Solar Farm,Midwest,CAISO,402.07079999999996,382.079,19.9918,0.3994027893670282,5.426541666666666,395.24837499999995
2026-05-24,SITE0025,Battery Storage,Northeast,CAISO,185.1238,169.15709999999999,15.9667,0.32328903756444877,6.511208333333333,355.08958333333334
2026-05-24,SITE0028,Solar Farm,South,CAISO,614.5677000000001,585.9439,28.6238,0.38079003524320787,6.01425,346.9712916666667
2026-05-24,SITE0029,Solar Farm,Midwest,CAISO,177.6239,162.0312,15.5927,0.3895876103244372,6.103416666666667,349.9201666666667
2026-05-24,SITE0030,Wind Farm,West,CAISO,1334.984,1318.754,16.23,0.44674949869755065,5.886208333333333,360.1590833333333
2026-05-25,SITE0001,Solar Farm,Northeast,MISO,448.0126,423.049,24.9636,0.36509273746658844,5.724125,371.805
2026-05-25,SITE0002,Battery Storage,Northeast,SPP,-122.4334,-147.6043,25.1709,0.2956100854113548,6.651458333333333,416.495625
2026-05-25,SITE0003,Solar Farm,West,SPP,357.6499,335.07259999999997,22.5773,0.4206418597867916,4.873125,433.087
2026-05-25,SITE0004,Solar Farm,Midwest,MISO,963.7267,946.3942000000001,17.3325,0.3416162249918471,5.348083333333332,338.644125
2026-05-25,SITE0006,Solar Farm,South,CAISO,431.01529999999997,407.1826,23.8327,0.37500461126191964,5.528,469.08816666666667
2026-05-25,SITE0007,Wind Farm,West,PJM,1272.7296000000001,1256.171,16.5586,0.44483366047611855,5.567708333333333,423.9937916666667
2026-05-25,SITE0009,Battery Storage,West,CAISO,-12.245099999999999,-36.427,24.1819,0.3621759609193472,5.795208333333334,401.151875
2026-05-25,SITE0011,Wind Farm,West,ERCOT,1730.6298,1710.3458,20.284,0.4430042574366914,5.871708333333333,378.91445833333336
2026-05-25,SITE0012,Wind Farm,West,ERCOT,654.7318,635.0435,19.6883,0.43617382151517575,6.060458333333333,403.55125
2026-05-25,SITE0014,Wind Farm,West,MISO,1497.8211999999999,1477.6145999999999,20.2066,0.4207258921689576,6.188124999999999,373.51483333333334
2026-05-25,SITE0015,Solar Farm,South,PJM,469.65590000000003,449.1355,20.5204,0.40697520658292424,5.943375,390.722
2026-05-25,SITE0017,Solar Farm,Midwest,PJM,697.7414,678.0255,19.7159,0.3665085578373654,6.173416666666667,382.0432083333333
2026-05-25,SITE0019,Solar Farm,South,PJM,737.645,721.9706,15.6744,0.39132692903494143,6.967041666666667,324.11033333333336
2026-05-25,SITE0022,Solar Farm,West,PJM,832.5387,813.2285999999999,19.3101,0.4316767568038428,5.747583333333334,328.4585
2026-05-25,SITE0023,Battery Storage,South,PJM,-52.03920000000001,-80.86350000000002,28.8243,0.3234649415651537,5.008916666666667,373.684875
2026-05-25,SITE0024,Solar Farm,Midwest,CAISO,415.1717,392.6087,22.563,0.41241675606945605,6.476708333333334,402.32820833333335
2026-05-25,SITE0025,Battery Storage,Northeast,CAISO,-31.236500000000003,-56.33370000000001,25.0972,0.23031664313773628,6.249208333333333,370.91237499999994
2026-05-25,SITE0028,Solar Farm,South,CAISO,646.3281,623.5489,22.7792,0.40046898002884884,5.708916666666667,360.01416666666665
2026-05-25,SITE0029,Solar Farm,Midwest,CAISO,155.8003,126.5409,29.2594,0.34172128055306983,5.730291666666666,371.92266666666666
2026-05-25,SITE0030,Wind Farm,West,CAISO,1182.4193,1154.8357,27.5836,0.39569405290648335,6.136208333333333,425.20374999999996
2026-05-26,SITE0001,Solar Farm,Northeast,MISO,468.1785,447.605,20.5735,0.38152625660082146,6.449458333333333,381.16450000000003
2026-05-26,SITE0002,Battery Storage,Northeast,SPP,112.8303,95.9841,16.8462,0.38657566469563537,5.9178749999999996,420.8627916666667
2026-05-26,SITE0003,Solar Farm,West,SPP,382.8355,363.745,19.0905,0.45026333493286663,6.466583333333333,404.5067916666667
2026-05-26,SITE0004,Solar Farm,Midwest,MISO,1168.3134,1144.5743,23.7391,0.414136926283551,6.188,342.8945833333333
2026-05-26,SITE0006,Solar Farm,South,CAISO,475.2158,455.4293,19.7865,0.41346123059789797,6.567625,369.4984166666666
2026-05-26,SITE0007,Wind Farm,West,PJM,1164.4862,1148.0341,16.4521,0.40700134492033935,5.665791666666666,358.80375000000004
2026-05-26,SITE0009,Battery Storage,West,CAISO,-23.427,-39.0118,15.584800000000001,0.27863931580862794,5.4102500000000004,409.23841666666664
2026-05-26,SITE0011,Wind Farm,West,ERCOT,1691.3348,1669.509,21.8258,0.43294557689393476,6.152083333333334,385.66237500000005
2026-05-26,SITE0012,Wind Farm,West,ERCOT,605.5309,584.6598,20.8711,0.40339682095557866,5.702833333333333,415.558
2026-05-26,SITE0014,Wind Farm,West,MISO,1572.3747,1546.5238,25.8509,0.4416673688964992,5.817333333333334,385.5995833333333
2026-05-26,SITE0015,Solar Farm,South,PJM,444.47860000000003,421.81239999999997,22.6662,0.3851580913956132,6.099125,367.15066666666667
2026-05-26,SITE0017,Solar Farm,Midwest,PJM,700.2694,674.5147,25.7547,0.36783646189209523,5.624041666666667,388.6176666666667
2026-05-26,SITE0019,Solar Farm,South,PJM,740.0356,711.5225,28.5131,0.3925951626114599,5.6855416666666665,396.63958333333335
2026-05-26,SITE0022,Solar Farm,West,PJM,791.5138,772.3142,19.1996,0.41040507804560367,6.34625,365.34595833333333
2026-05-26,SITE0023,Battery Storage,South,PJM,-239.5254,-260.8342,21.308799999999998,0.36606624429376183,5.725208333333334,374.98020833333334
2026-05-26,SITE0024,Solar Farm,Midwest,CAISO,369.8794,348.2673,21.6121,0.36742500099336434,6.337125,369.391375
2026-05-26,SITE0025,Battery Storage,Northeast,CAISO,-21.4736,-46.2073,24.7337,0.24036081103199933,5.691083333333332,399.5952916666667
2026-05-26,SITE0028,Solar Farm,South,CAISO,623.7348,604.2806,19.4542,0.386470028402754,6.284791666666667,401.82099999999997
2026-05-26,SITE0029,Solar Farm,Midwest,CAISO,178.8199,159.0074,19.8125,0.3922108315348038,5.786416666666667,405.75075
2026-05-26,SITE0030,Wind Farm,West,CAISO,1202.8928,1180.0277,22.8651,0.4025454652541851,6.189541666666667,362.57491666666664
2026-05-27,SITE0001,Solar Farm,Northeast,MISO,488.9001,465.367,23.5331,0.39841262468218264,5.4742500000000005,340.0998333333333
2026-05-27,SITE0002,Battery Storage,Northeast,SPP,210.3001,189.3889,20.9112,0.3303416002121721,6.500333333333334,396.8509166666667
2026-05-27,SITE0003,Solar Farm,West,SPP,316.9627,290.6409,26.3218,0.37278852758254066,6.678333333333334,391.173375
2026-05-27,SITE0004,Solar Farm,Midwest,MISO,1147.4441,1119.3766,28.0675,0.40673929842471673,4.894041666666667,361.1274583333333
2026-05-27,SITE0006,Solar Farm,South,CAISO,495.3619,478.14390000000003,17.218,0.4309893331941254,6.666708333333333,412.051
2026-05-27,SITE0007,Wind Farm,West,PJM,1261.7058,1238.3829,23.3229,0.4409807153522238,6.028875,416.52887499999997
2026-05-27,SITE0009,Battery Storage,West,CAISO,-2.948,-21.174,18.226,0.2876522213823801,6.007874999999999,385.7584583333333
2026-05-27,SITE0011,Wind Farm,West,ERCOT,1577.2693,1547.3172,29.9521,0.40374724566986536,6.5484583333333335,394.744125
2026-05-27,SITE0012,Wind Farm,West,ERCOT,663.9542,638.3268,25.6274,0.44231766461481065,6.170458333333333,417.465
2026-05-27,SITE0014,Wind Farm,West,MISO,1448.7416,1418.4979,30.2437,0.4069398284536787,5.573916666666666,440.642625
2026-05-27,SITE0015,Solar Farm,South,PJM,422.9091,394.704,28.2051,0.36646727601697027,5.706333333333333,356.9256666666667
2026-05-27,SITE0017,Solar Farm,Midwest,PJM,701.4371,683.2105,18.2266,0.3684498295996537,6.082958333333333,345.38733333333334
2026-05-27,SITE0019,Solar Farm,South,PJM,798.918,779.6503,19.2677,0.42383277523841056,6.388458333333333,390.63466666666665
2026-05-27,SITE0022,Solar Farm,West,PJM,838.5871999999999,820.6501,17.9371,0.4348129435823409,5.489583333333333,343.25866666666667
2026-05-27,SITE0023,Battery Storage,South,PJM,128.3686,109.5162,18.8524,0.3368803507574521,6.311083333333333,365.5668333333333
2026-05-27,SITE0024,Solar Farm,Midwest,CAISO,404.0295,383.5208,20.5087,0.40134849207295265,6.0090416666666675,390.6625833333333
2026-05-27,SITE0025,Battery Storage,Northeast,CAISO,-32.744499999999995,-55.88439999999999,23.1399,0.31519725939111215,5.708708333333334,412.27258333333333
2026-05-27,SITE0028,Solar Farm,South,CAISO,645.7142,621.5386,24.1756,0.40008860370475013,6.039291666666667,416.88437500000003
2026-05-27,SITE0029,Solar Farm,Midwest,CAISO,166.8325,145.3177,21.5148,0.36591852222280713,6.321833333333333,402.80899999999997
2026-05-27,SITE0030,Wind Farm,West,CAISO,1133.5605,1119.9769,13.5836,0.37934356150960974,7.220166666666667,398.23179166666665
2026-05-28,SITE0001,Solar Farm,Northeast,MISO,456.3352,428.7375,27.5977,0.3718749592541886,5.298958333333333,433.48579166666667
2026-05-28,SITE0002,Battery Storage,Northeast,SPP,-201.5815,-222.9382,21.3567,0.397693004345913,5.6498333333333335,392.07670833333333
2026-05-28,SITE0003,Solar Farm,West,SPP,335.6996,317.7299,17.9697,0.3948255097336307,6.284958333333333,383.38391666666666
2026-05-28,SITE0004,Solar Farm,Midwest,MISO,1060.5915,1037.5342,23.0573,0.37595229486579607,6.987666666666667,392.02250000000004
2026-05-28,SITE0006,Solar Farm,South,CAISO,479.6871,453.334,26.3531,0.4173514825642097,5.703541666666666,400.02283333333327
2026-05-28,SITE0007,Wind Farm,West,PJM,1380.7908,1361.1496,19.641199999999998,0.48260229503246266,5.923583333333333,375.23104166666667
2026-05-28,SITE0009,Battery Storage,West,CAISO,-45.4578,-58.4758,13.018,0.2820938663531256,5.253375,324.90458333333333
2026-05-28,SITE0011,Wind Farm,West,ERCOT,1422.6367,1403.649,18.9877,0.3641646034788521,5.847916666666666,377.0852916666667
2026-05-28,SITE0012,Wind Farm,West,ERCOT,620.6775,591.3419,29.3356,0.41348728915181066,5.981625,366.28225
2026-05-28,SITE0014,Wind Farm,West,MISO,1682.8544,1654.0694,28.785,0.4727002253876871,5.694041666666667,361.5265
2026-05-28,SITE0015,Solar Farm,South,PJM,511.2941,489.291,22.0031,0.4430563354407564,6.0231666666666674,407.2377916666667
2026-05-28,SITE0017,Solar Farm,Midwest,PJM,731.2423,714.4418,16.8005,0.3841058604271985,6.385000000000001,345.8514583333333
2026-05-28,SITE0019,Solar Farm,South,PJM,816.6722,792.7253,23.9469,0.43325152892544444,6.128208333333333,365.963875
2026-05-28,SITE0022,Solar Farm,West,PJM,702.6166,685.9787,16.637900000000002,0.3643112988796111,7.50225,329.24920833333334
2026-05-28,SITE0023,Battery Storage,South,PJM,-42.73100000000001,-64.25390000000002,21.5229,0.2734462711000984,6.686791666666667,385.99008333333336
2026-05-28,SITE0024,Solar Farm,Midwest,CAISO,397.8306,375.5577,22.2729,0.3951907259506497,6.6567083333333334,370.4574166666667
2026-05-28,SITE0025,Battery Storage,Northeast,CAISO,27.264900000000004,3.280800000000003,23.9841,0.27737782858662735,6.102125,391.89658333333335
2026-05-28,SITE0028,Solar Farm,South,CAISO,676.6168,656.1321,20.4847,0.41923605018315563,5.808625,320.14166666666665
2026-05-28,SITE0029,Solar Farm,Midwest,CAISO,168.8318,143.9561,24.8757,0.37030364443508623,6.619958333333333,376.4004166666667
2026-05-28,SITE0030,Wind Farm,West,CAISO,1299.8572,1275.0711000000001,24.7861,0.43499439130236905,5.853416666666667,388.56537499999996
2026-05-29,SITE0001,Solar Farm,Northeast,MISO,458.4964,440.8785,17.6179,0.3736361562031423,6.16,388.67479166666664
2026-05-29,SITE0002,Battery Storage,Northeast,SPP,-2.709799999999996,-26.6648,23.955,0.2292139081270381,5.471291666666667,392.51416666666665
2026-05-29,SITE0003,Solar Farm,West,SPP,327.6908,306.5132,21.177599999999998,0.38540614032611664,5.609333333333333,447.19462500000003
2026-05-29,SITE0004,Solar Farm,Midwest,MISO,1121.9044000000001,1093.1526000000001,28.7518,0.39768613438824846,5.873666666666666,435.0452916666666
2026-05-29,SITE0006,Solar Farm,South,CAISO,428.9153,410.6207,18.2946,0.373177507482425,5.9735000000000005,391.26
2026-05-29,SITE0007,Wind Farm,West,PJM,1114.4672,1093.269,21.1982,0.38951912806661415,5.580541666666666,370.7180416666667
2026-05-29,SITE0009,Battery Storage,West,CAISO,-0.13110000000000077,-25.272399999999998,25.1413,0.19092585593908343,5.602125,341.05195833333335
2026-05-29,SITE0011,Wind Farm,West,ERCOT,1638.8539,1615.6499000000001,23.204,0.4195115876409419,5.496708333333333,411.14754166666665
2026-05-29,SITE0012,Wind Farm,West,ERCOT,594.5492,574.7352000000001,19.814,0.39608095504570046,6.577958333333334,353.7818333333334
2026-05-29,SITE0014,Wind Farm,West,MISO,1521.2836,1492.0517,29.2319,0.4273162910579739,5.527458333333333,310.8428333333333
2026-05-29,SITE0015,Solar Farm,South,PJM,438.1132,427.61719999999997,10.496,0.37964222333139225,6.101041666666667,375.30020833333333
2026-05-29,SITE0017,Solar Farm,Midwest,PJM,762.1512,734.3297,27.8215,0.4003416411381315,5.304749999999999,350.164375
2026-05-29,SITE0019,Solar Farm,South,PJM,821.7663,800.3165,21.4498,0.435953992182427,6.262708333333333,416.8145
2026-05-29,SITE0022,Solar Farm,West,PJM,727.7158,703.9222,23.793599999999998,0.3773253981093178,6.378958333333333,351.5272916666667
2026-05-29,SITE0023,Battery Storage,South,PJM,69.77199999999999,45.89169999999999,23.880300000000002,0.2321980206834132,5.562791666666667,383.7710833333333
2026-05-29,SITE0024,Solar Farm,Midwest,CAISO,416.5817,399.3393,17.2424,0.4138173997695395,6.000041666666667,390.1984166666667
2026-05-29,SITE0025,Battery Storage,Northeast,CAISO,-7.456200000000006,-29.52940000000001,22.0732,0.264127588182339,6.3758333333333335,358.29754166666663
2026-05-29,SITE0028,Solar Farm,South,CAISO,637.063,606.4652,30.5978,0.39472826544926415,5.619166666666666,408.192
2026-05-29,SITE0029,Solar Farm,Midwest,CAISO,181.8339,162.4721,19.3618,0.39882152445122915,6.226208333333333,365.802625
2026-05-29,SITE0030,Wind Farm,West,CAISO,1264.9546,1231.4541,33.5005,0.42331431195067554,5.93025,346.43266666666665
2026-05-30,SITE0001,Solar Farm,Northeast,MISO,457.2864,428.44350000000003,28.8429,0.3726501075689419,5.401208333333333,401.623
2026-05-30,SITE0002,Battery Storage,Northeast,SPP,31.551400000000005,5.874699999999997,25.6767,0.363873166850509,5.771416666666667,398.52820833333334
2026-05-30,SITE0003,Solar Farm,West,SPP,332.8392,308.6277,24.2115,0.391461314816383,5.576291666666666,341.73925
2026-05-30,SITE0004,Solar Farm,Midwest,MISO,1165.4401,1150.4537,14.9864,0.4131184156422363,5.476125,397.0417916666667
2026-05-30,SITE0006,Solar Farm,South,CAISO,448.1155,417.7876,30.3279,0.3898826303334029,5.2247916666666665,402.6855
2026-05-30,SITE0007,Wind Farm,West,PJM,1164.8368,1135.0096,29.8272,0.4071238836601965,5.877541666666667,389.797
2026-05-30,SITE0009,Battery Storage,West,CAISO,-15.3309,-33.256,17.9251,0.26872323003275383,6.430666666666667,334.48025
2026-05-30,SITE0011,Wind Farm,West,ERCOT,1717.6587,1692.4512,25.2075,0.43968393293769276,6.305875,358.009875
2026-05-30,SITE0012,Wind Farm,West,ERCOT,668.6108,632.9601,35.6507,0.44541983105497374,7.061791666666667,348.8856666666666
2026-05-30,SITE0014,Wind Farm,West,MISO,1330.3803,1306.0481,24.3322,0.3736930941032919,7.0802499999999995,362.51879166666663
2026-05-30,SITE0015,Solar Farm,South,PJM,463.2194,438.7504,24.469,0.4013977275878324,6.231958333333334,350.3844166666667
2026-05-30,SITE0017,Solar Farm,Midwest,PJM,744.0083,721.2983,22.71,0.39081156579218307,6.535625,381.3765416666667
2026-05-30,SITE0019,Solar Farm,South,PJM,798.0009,765.6687,32.3322,0.4233462459097796,5.384250000000001,345.91525
2026-05-30,SITE0022,Solar Farm,West,PJM,743.304,722.1865,21.1175,0.38540798168220114,5.387625,389.44083333333333
2026-05-30,SITE0023,Battery Storage,South,PJM,31.7585,18.85300000000001,12.9055,0.29507439747565417,6.631125,415.92479166666664
2026-05-30,SITE0024,Solar Farm,Midwest,CAISO,407.2967,377.6979,29.5988,0.4045940119998411,6.164124999999999,422.6176666666667
2026-05-30,SITE0025,Battery Storage,Northeast,CAISO,43.5826,23.647499999999997,19.9351,0.23998281365087157,6.37775,386.3217916666667
2026-05-30,SITE0028,Solar Farm,South,CAISO,654.7291,633.218,21.5111,0.40567429278133843,7.078916666666667,373.67275
2026-05-30,SITE0029,Solar Farm,Midwest,CAISO,179.3238,152.8572,26.4666,0.3933160499026162,5.352083333333333,422.7472083333334
2026-05-30,SITE0030,Wind Farm,West,CAISO,1327.0914,1306.1053,20.9861,0.44410825723441677,6.454249999999999,369.98037500000004
2026-05-31,SITE0001,Solar Farm,Northeast,MISO,425.3244,402.1048,23.2196,0.34660375513397224,6.690833333333334,340.16137499999996
2026-05-31,SITE0002,Battery Storage,Northeast,SPP,17.537500000000005,-7.391700000000004,24.9292,0.2837597120003858,5.926916666666667,352.6735833333333
2026-05-31,SITE0003,Solar Farm,West,SPP,367.1449,350.9008,16.2441,0.4318091897893321,6.091333333333334,388.8992083333333
2026-05-31,SITE0004,Solar Farm,Midwest,MISO,1013.7934,993.636,20.1574,0.35936357706977473,6.2043333333333335,409.66625
2026-05-31,SITE0006,Solar Farm,South,CAISO,506.2504,486.6145,19.6359,0.4404628662908053,5.915500000000001,362.3125
2026-05-31,SITE0007,Wind Farm,West,PJM,1245.4965,1222.0277,23.4688,0.43531537822738936,5.308541666666667,397.01329166666665
2026-05-31,SITE0009,Battery Storage,West,CAISO,1.9840000000000013,-26.8067,28.7907,0.29181573864113547,5.646708333333333,370.7434166666667
2026-05-31,SITE0011,Wind Farm,West,ERCOT,1677.2399,1659.2121,18.0278,0.4293375836026229,5.781541666666667,392.9492916666666
2026-05-31,SITE0012,Wind Farm,West,ERCOT,606.8118,585.7859,21.0259,0.40425013989927255,6.223333333333334,327.6711666666667
2026-05-31,SITE0014,Wind Farm,West,MISO,1529.6053,1507.2431,22.362199999999998,0.42965378945688987,5.427333333333333,387.76075
2026-05-31,SITE0015,Solar Farm,South,PJM,435.8012,406.5849,29.2163,0.3776387849041954,5.6159583333333325,384.70116666666667
2026-05-31,SITE0017,Solar Farm,Midwest,PJM,664.7265,640.9162,23.8103,0.34916654059982605,7.509458333333334,367.3666666666666
2026-05-31,SITE0019,Solar Farm,South,PJM,817.96,791.8603,26.099700000000002,0.43393471774826736,6.44025,356.4073333333333
2026-05-31,SITE0022,Solar Farm,West,PJM,818.3348,798.9506,19.3842,0.4243119418277148,6.978375,352.3990416666666
2026-05-31,SITE0023,Battery Storage,South,PJM,6.509100000000007,-24.628100000000003,31.1372,0.25480047331483596,6.002375000000001,373.9234166666667
2026-05-31,SITE0024,Solar Farm,Midwest,CAISO,386.0282,351.8514,34.1768,0.3834666428259228,5.8198333333333325,350.59158333333335
2026-05-31,SITE0025,Battery Storage,Northeast,CAISO,10.85,-7.530300000000002,18.380300000000002,0.18467422661428923,6.865833333333334,361.52362500000004
2026-05-31,SITE0028,Solar Farm,South,CAISO,648.6439,620.7331,27.910800000000002,0.40190386436073977,6.035125,399.11970833333334
2026-05-31,SITE0029,Solar Farm,Midwest,CAISO,189.802,166.8783,22.9237,0.4162981874331035,6.286041666666667,326.690875
2026-05-31,SITE0030,Wind Farm,West,CAISO,1195.2337,1168.838,26.3957,0.3999823640593585,5.639375,350.4035416666666
