generation_id,site_id,reading_ts,generation_mw,available_capacity_mw,curtailment_mw,source_system,reading_date,site_type,region,rated_capacity_mw,grid_zone,weather_ts,temperature_c,wind_speed_mps,solar_irradiance_wm2,humidity_pct,weather_condition,capacity_factor,net_generation_mw
GEN0000001387,SITE0001,2026-05-28 18:00:00,33.641,46.0136,1.9773,scada,2026-05-28,Solar Farm,Northeast,51.13,MISO,2026-05-28 18:00:00,15.636,3.565,556.094,68.193,Clear,0.6579503227068256,31.6637
GEN0000001388,SITE0001,2026-05-28 19:00:00,0.0,50.1774,2.5808,scada,2026-05-28,Solar Farm,Northeast,51.13,MISO,2026-05-28 19:00:00,18.263,3.555,417.083,56.992,Storm,0.0,-2.5808
GEN0000001389,SITE0001,2026-05-28 20:00:00,3.8423,47.2066,1.6605,scada,2026-05-28,Solar Farm,Northeast,51.13,MISO,2026-05-28 20:00:00,28.72,4.319,122.084,46.351,Cloudy,0.07514766282026207,2.1818
GEN0000001390,SITE0001,2026-05-28 21:00:00,3.6848,48.8443,2.7499,scada,2026-05-28,Solar Farm,Northeast,51.13,MISO,2026-05-28 21:00:00,15.649,7.056,0.0,64.716,Clear,0.07206727948366907,0.9349000000000003
GEN0000001391,SITE0001,2026-05-28 22:00:00,10.6274,50.3625,0.0,scada,2026-05-28,Solar Farm,Northeast,51.13,MISO,2026-05-28 22:00:00,32.309,5.255,1.483,61.406,Snow,0.20785057696068843,10.6274
GEN0000001392,SITE0001,2026-05-28 23:00:00,0.0,50.4591,3.8722,scada,2026-05-28,Solar Farm,Northeast,51.13,MISO,2026-05-28 23:00:00,13.561,6.471,0.0,71.045,Storm,0.0,-3.8722
GEN0000001393,SITE0001,2026-05-29 00:00:00,0.0,50.8928,1.0738,scada,2026-05-29,Solar Farm,Northeast,51.13,MISO,2026-05-29 00:00:00,33.061,11.827,0.0,65.456,Clear,0.0,-1.0738
GEN0000001394,SITE0001,2026-05-29 01:00:00,0.0,47.3747,0.0,scada,2026-05-29,Solar Farm,Northeast,51.13,MISO,2026-05-29 01:00:00,8.498,4.025,0.0,31.399,Cloudy,0.0,0.0
GEN0000001395,SITE0001,2026-05-29 02:00:00,0.0,51.1089,1.4118,scada,2026-05-29,Solar Farm,Northeast,51.13,MISO,2026-05-29 02:00:00,22.016,5.729,140.356,87.026,Clear,0.0,-1.4118
GEN0000001396,SITE0001,2026-05-29 03:00:00,0.0,49.1358,0.0,scada,2026-05-29,Solar Farm,Northeast,51.13,MISO,2026-05-29 03:00:00,6.879,6.59,189.366,34.979,Cloudy,0.0,0.0
GEN0000001397,SITE0001,2026-05-29 04:00:00,1.7461,50.7954,2.7135,scada,2026-05-29,Solar Farm,Northeast,51.13,MISO,2026-05-29 04:00:00,30.173,5.456,61.227,74.58,Cloudy,0.0341502053588891,-0.9673999999999998
GEN0000001398,SITE0001,2026-05-29 05:00:00,2.1079,47.006,0.0,scada,2026-05-29,Solar Farm,Northeast,51.13,MISO,2026-05-29 05:00:00,18.2,10.474,147.198,100.0,Storm,0.04122628593780559,2.1079
GEN0000001399,SITE0001,2026-05-29 06:00:00,0.0,47.3137,0.9956,scada,2026-05-29,Solar Farm,Northeast,51.13,MISO,2026-05-29 06:00:00,10.72,5.398,761.625,43.827,Cloudy,0.0,-0.9956
GEN0000001400,SITE0001,2026-05-29 07:00:00,28.9138,45.2235,1.0312,scada,2026-05-29,Solar Farm,Northeast,51.13,MISO,2026-05-29 07:00:00,26.022,6.103,819.792,70.503,Cloudy,0.5654957950322707,27.8826
GEN0000001401,SITE0001,2026-05-29 08:00:00,25.6296,45.3905,0.3355,scada,2026-05-29,Solar Farm,Northeast,51.13,MISO,2026-05-29 08:00:00,43.992,7.342,496.647,64.614,Clear,0.5012634461177391,25.2941
GEN0000001402,SITE0001,2026-05-29 09:00:00,36.9822,45.9109,1.6267,scada,2026-05-29,Solar Farm,Northeast,51.13,MISO,2026-05-29 09:00:00,21.136,5.193,366.959,21.088,Rain,0.7232974770193623,35.3555
GEN0000001403,SITE0001,2026-05-29 10:00:00,44.2271,47.6152,0.0,scada,2026-05-29,Solar Farm,Northeast,51.13,MISO,2026-05-29 10:00:00,34.721,4.087,647.352,30.746,Rain,0.8649931547036964,44.2271
GEN0000001404,SITE0001,2026-05-29 11:00:00,39.5132,46.9616,2.3456,scada,2026-05-29,Solar Farm,Northeast,51.13,MISO,2026-05-29 11:00:00,16.442,7.463,761.312,64.457,Cloudy,0.7727987482886758,37.1676
GEN0000001405,SITE0001,2026-05-29 12:00:00,36.4203,50.677,1.1416,scada,2026-05-29,Solar Farm,Northeast,51.13,MISO,2026-05-29 12:00:00,23.327,6.995,200.876,11.991,Clear,0.7123078427537648,35.2787
GEN0000001406,SITE0001,2026-05-29 13:00:00,47.7341,47.2693,1.1375,scada,2026-05-29,Solar Farm,Northeast,51.13,MISO,2026-05-29 13:00:00,16.089,3.208,550.56,64.905,Clear,0.9335830236651671,46.596599999999995
GEN0000001407,SITE0001,2026-05-29 14:00:00,23.5207,48.0995,0.5008,scada,2026-05-29,Solar Farm,Northeast,51.13,MISO,2026-05-29 14:00:00,25.213,5.791,901.626,86.349,Storm,0.4600176021904948,23.0199
GEN0000001408,SITE0001,2026-05-29 15:00:00,35.1577,49.6795,0.0,scada,2026-05-29,Solar Farm,Northeast,51.13,MISO,2026-05-29 15:00:00,26.948,1.221,877.133,52.407,Storm,0.6876139252884803,35.1577
GEN0000001409,SITE0001,2026-05-29 16:00:00,36.1618,45.7067,0.0,scada,2026-05-29,Solar Farm,Northeast,51.13,MISO,2026-05-29 16:00:00,8.396,6.209,412.964,78.306,Snow,0.7072521024838646,36.1618
GEN0000001410,SITE0001,2026-05-29 17:00:00,46.5533,49.2867,1.2728,scada,2026-05-29,Solar Farm,Northeast,51.13,MISO,2026-05-29 17:00:00,27.896,8.098,768.676,66.702,Storm,0.9104889497359671,45.2805
GEN0000001411,SITE0001,2026-05-29 18:00:00,39.6915,49.0893,0.0,scada,2026-05-29,Solar Farm,Northeast,51.13,MISO,2026-05-29 18:00:00,21.42,1.794,579.489,78.625,Storm,0.7762859378055935,39.6915
GEN0000001412,SITE0001,2026-05-29 19:00:00,0.0,50.092,0.0,scada,2026-05-29,Solar Farm,Northeast,51.13,MISO,2026-05-29 19:00:00,14.203,9.075,509.28,75.712,Cloudy,0.0,0.0
GEN0000001413,SITE0001,2026-05-29 20:00:00,0.0,46.8771,0.7385,scada,2026-05-29,Solar Farm,Northeast,51.13,MISO,2026-05-29 20:00:00,23.851,5.188,0.0,56.773,Clear,0.0,-0.7385
GEN0000001414,SITE0001,2026-05-29 21:00:00,14.1371,49.4153,0.5784,scada,2026-05-29,Solar Farm,Northeast,51.13,MISO,2026-05-29 21:00:00,13.748,4.308,0.0,54.72,Rain,0.27649325249364365,13.5587
GEN0000001415,SITE0001,2026-05-29 22:00:00,0.0,50.5163,0.7146,scada,2026-05-29,Solar Farm,Northeast,51.13,MISO,2026-05-29 22:00:00,21.396,8.305,95.043,45.562,Clear,0.0,-0.7146
GEN0000001416,SITE0001,2026-05-29 23:00:00,0.0,50.84,0.0,scada,2026-05-29,Solar Farm,Northeast,51.13,MISO,2026-05-29 23:00:00,17.706,7.961,40.714,48.674,Storm,0.0,0.0
GEN0000001417,SITE0001,2026-05-30 00:00:00,4.0925,48.9108,0.0,scada,2026-05-30,Solar Farm,Northeast,51.13,MISO,2026-05-30 00:00:00,16.171,5.887,192.909,38.983,Snow,0.08004107177782124,4.0925
GEN0000001418,SITE0001,2026-05-30 01:00:00,0.0,46.2376,0.0,scada,2026-05-30,Solar Farm,Northeast,51.13,MISO,2026-05-30 01:00:00,28.439,5.321,0.0,73.411,Storm,0.0,0.0
GEN0000001419,SITE0001,2026-05-30 02:00:00,2.4348,45.238,0.6142,scada,2026-05-30,Solar Farm,Northeast,51.13,MISO,2026-05-30 02:00:00,19.297,1.42,145.744,70.922,Clear,0.04761979268531195,1.8206000000000002
GEN0000001420,SITE0001,2026-05-30 03:00:00,0.0,46.0167,1.4053,scada,2026-05-30,Solar Farm,Northeast,51.13,MISO,2026-05-30 03:00:00,33.154,7.852,72.873,82.161,Rain,0.0,-1.4053
GEN0000001421,SITE0001,2026-05-30 04:00:00,3.7542,49.8688,1.5868,scada,2026-05-30,Solar Farm,Northeast,51.13,MISO,2026-05-30 04:00:00,15.905,5.922,0.0,50.772,Storm,0.07342460395071386,2.1673999999999998
GEN0000001422,SITE0001,2026-05-30 05:00:00,0.0,48.6518,0.1018,scada,2026-05-30,Solar Farm,Northeast,51.13,MISO,2026-05-30 05:00:00,36.662,4.977,227.986,71.363,Snow,0.0,-0.1018
GEN0000001423,SITE0001,2026-05-30 06:00:00,0.0,50.5204,1.5506,scada,2026-05-30,Solar Farm,Northeast,51.13,MISO,2026-05-30 06:00:00,11.221,3.01,564.425,57.248,Cloudy,0.0,-1.5506
GEN0000001424,SITE0001,2026-05-30 07:00:00,36.7367,49.9931,1.6156,scada,2026-05-30,Solar Farm,Northeast,51.13,MISO,2026-05-30 07:00:00,15.256,7.043,1045.398,45.279,Snow,0.7184959906121651,35.1211
GEN0000001425,SITE0001,2026-05-30 08:00:00,32.3547,45.9226,0.8861,scada,2026-05-30,Solar Farm,Northeast,51.13,MISO,2026-05-30 08:00:00,26.779,0.0,457.006,63.274,Clear,0.6327928808918443,31.468600000000002
GEN0000001426,SITE0001,2026-05-30 09:00:00,30.8841,49.8017,1.3847,scada,2026-05-30,Solar Farm,Northeast,51.13,MISO,2026-05-30 09:00:00,15.406,4.843,719.962,76.95,Storm,0.6040309016233131,29.4994
GEN0000001427,SITE0001,2026-05-30 10:00:00,29.9511,49.2522,2.773,scada,2026-05-30,Solar Farm,Northeast,51.13,MISO,2026-05-30 10:00:00,16.205,7.307,696.516,45.436,Storm,0.5857832974770193,27.1781
GEN0000001428,SITE0001,2026-05-30 11:00:00,31.0535,49.8573,3.7885,scada,2026-05-30,Solar Farm,Northeast,51.13,MISO,2026-05-30 11:00:00,3.787,4.301,574.117,62.188,Rain,0.6073440250342265,27.265
GEN0000001429,SITE0001,2026-05-30 12:00:00,39.9296,48.9949,0.0,scada,2026-05-30,Solar Farm,Northeast,51.13,MISO,2026-05-30 12:00:00,8.332,3.459,717.717,84.508,Rain,0.7809426950909446,39.9296
GEN0000001430,SITE0001,2026-05-30 13:00:00,44.648,47.5377,0.9465,scada,2026-05-30,Solar Farm,Northeast,51.13,MISO,2026-05-30 13:00:00,13.454,5.788,461.485,39.466,Rain,0.8732251124584393,43.7015
GEN0000001431,SITE0001,2026-05-30 14:00:00,49.7235,49.8761,0.6203,scada,2026-05-30,Solar Farm,Northeast,51.13,MISO,2026-05-30 14:00:00,15.724,7.712,526.471,25.01,Storm,0.9724916878544886,49.1032
GEN0000001432,SITE0001,2026-05-30 15:00:00,27.2202,48.1507,1.4685,scada,2026-05-30,Solar Farm,Northeast,51.13,MISO,2026-05-30 15:00:00,18.413,5.554,791.069,43.946,Storm,0.5323723841189125,25.7517
GEN0000001433,SITE0001,2026-05-30 16:00:00,32.4897,48.9959,0.5253,scada,2026-05-30,Solar Farm,Northeast,51.13,MISO,2026-05-30 16:00:00,14.551,1.137,452.453,48.661,Snow,0.6354332094660669,31.964399999999998
GEN0000001434,SITE0001,2026-05-30 17:00:00,25.7016,47.1566,0.8743,scada,2026-05-30,Solar Farm,Northeast,51.13,MISO,2026-05-30 17:00:00,17.132,7.995,653.649,35.589,Storm,0.5026716213573245,24.827299999999997
GEN0000001435,SITE0001,2026-05-30 18:00:00,51.13,48.1502,1.3836,scada,2026-05-30,Solar Farm,Northeast,51.13,MISO,2026-05-30 18:00:00,25.82,3.771,630.401,46.354,Cloudy,1.0,49.7464
GEN0000001436,SITE0001,2026-05-30 19:00:00,0.1386,47.8226,1.8216,scada,2026-05-30,Solar Farm,Northeast,51.13,MISO,2026-05-30 19:00:00,22.874,8.375,427.549,57.988,Clear,0.0027107373362018385,-1.683
GEN0000001437,SITE0001,2026-05-30 20:00:00,6.0392,45.6327,1.1885,scada,2026-05-30,Solar Farm,Northeast,51.13,MISO,2026-05-30 20:00:00,22.385,7.726,39.25,48.297,Clear,0.1181146098181107,4.8507
GEN0000001438,SITE0001,2026-05-30 21:00:00,5.2338,48.4903,1.8206,scada,2026-05-30,Solar Farm,Northeast,51.13,MISO,2026-05-30 21:00:00,21.683,3.993,0.0,59.687,Snow,0.10236260512419322,3.4132
GEN0000001439,SITE0001,2026-05-30 22:00:00,0.0,50.06,0.4979,scada,2026-05-30,Solar Farm,Northeast,51.13,MISO,2026-05-30 22:00:00,11.722,9.049,0.0,48.467,Snow,0.0,-0.4979
GEN0000001440,SITE0001,2026-05-30 23:00:00,3.7706,46.5105,1.9892,scada,2026-05-30,Solar Farm,Northeast,51.13,MISO,2026-05-30 23:00:00,12.19,7.187,241.972,40.24,Rain,0.07374535497750831,1.7813999999999999
GEN0000001441,SITE0001,2026-05-31 00:00:00,0.0,51.0761,1.2928,scada,2026-05-31,Solar Farm,Northeast,51.13,MISO,2026-05-31 00:00:00,10.8,8.976,162.641,70.714,Snow,0.0,-1.2928
GEN0000001442,SITE0001,2026-05-31 01:00:00,0.0,49.7408,1.5475,scada,2026-05-31,Solar Farm,Northeast,51.13,MISO,2026-05-31 01:00:00,13.95,0.0,0.0,25.67,Clear,0.0,-1.5475
GEN0000001443,SITE0001,2026-05-31 02:00:00,9.4877,47.9722,0.6725,scada,2026-05-31,Solar Farm,Northeast,51.13,MISO,2026-05-31 02:00:00,23.057,11.034,14.201,97.099,Snow,0.18556033639741834,8.8152
GEN0000001444,SITE0001,2026-05-31 03:00:00,8.6224,45.865,0.4669,scada,2026-05-31,Solar Farm,Northeast,51.13,MISO,2026-05-31 03:00:00,10.168,5.929,0.0,43.179,Rain,0.1686368081361236,8.1555
GEN0000001445,SITE0001,2026-05-31 04:00:00,0.0,48.8678,2.3974,scada,2026-05-31,Solar Farm,Northeast,51.13,MISO,2026-05-31 04:00:00,14.937,6.861,0.0,34.731,Clear,0.0,-2.3974
GEN0000001446,SITE0001,2026-05-31 05:00:00,2.5858,45.0688,1.6581,scada,2026-05-31,Solar Farm,Northeast,51.13,MISO,2026-05-31 05:00:00,26.96,9.056,176.183,10.562,Clear,0.05057304909055348,0.9277
GEN0000001447,SITE0001,2026-05-31 06:00:00,0.0,49.4195,0.0,scada,2026-05-31,Solar Farm,Northeast,51.13,MISO,2026-05-31 06:00:00,36.796,6.798,321.785,52.101,Clear,0.0,0.0
GEN0000001448,SITE0001,2026-05-31 07:00:00,39.2276,46.1861,0.4884,scada,2026-05-31,Solar Farm,Northeast,51.13,MISO,2026-05-31 07:00:00,33.089,5.827,459.504,78.006,Clear,0.7672129865049873,38.739200000000004
GEN0000001449,SITE0001,2026-05-31 08:00:00,30.6997,48.1213,2.5942,scada,2026-05-31,Solar Farm,Northeast,51.13,MISO,2026-05-31 08:00:00,23.158,4.321,612.319,57.082,Storm,0.6004244083708195,28.1055
GEN0000001450,SITE0001,2026-05-31 09:00:00,24.5139,50.8026,1.4198,scada,2026-05-31,Solar Farm,Northeast,51.13,MISO,2026-05-31 09:00:00,15.004,9.279,499.392,57.16,Cloudy,0.4794425973009974,23.0941
GEN0000001451,SITE0001,2026-05-31 10:00:00,39.216,46.4209,0.0,scada,2026-05-31,Solar Farm,Northeast,51.13,MISO,2026-05-31 10:00:00,21.577,4.802,517.407,40.336,Clear,0.7669861138274985,39.216
GEN0000001452,SITE0001,2026-05-31 11:00:00,40.8794,51.0704,0.0,scada,2026-05-31,Solar Farm,Northeast,51.13,MISO,2026-05-31 11:00:00,13.399,9.606,402.493,51.56,Cloudy,0.7995188734598082,40.8794
GEN0000001453,SITE0001,2026-05-31 12:00:00,31.603,45.6029,2.083,scada,2026-05-31,Solar Farm,Northeast,51.13,MISO,2026-05-31 12:00:00,21.811,5.815,320.144,76.496,Storm,0.6180911402307843,29.520000000000003
GEN0000001454,SITE0001,2026-05-31 13:00:00,24.5482,51.1012,0.0,scada,2026-05-31,Solar Farm,Northeast,51.13,MISO,2026-05-31 13:00:00,15.171,6.633,650.864,29.539,Clear,0.48011343633874437,24.5482
GEN0000001455,SITE0001,2026-05-31 14:00:00,47.2775,47.7196,0.0,scada,2026-05-31,Solar Farm,Northeast,51.13,MISO,2026-05-31 14:00:00,20.36,4.663,402.777,46.428,Cloudy,0.9246528456874633,47.2775
GEN0000001456,SITE0001,2026-05-31 15:00:00,22.589,51.124,0.1729,scada,2026-05-31,Solar Farm,Northeast,51.13,MISO,2026-05-31 15:00:00,12.884,6.37,729.515,72.689,Clear,0.4417954234304713,22.4161
GEN0000001457,SITE0001,2026-05-31 16:00:00,28.2532,48.245,0.9442,scada,2026-05-31,Solar Farm,Northeast,51.13,MISO,2026-05-31 16:00:00,10.339,7.88,650.67,67.232,Rain,0.5525757872090749,27.309
GEN0000001458,SITE0001,2026-05-31 17:00:00,35.2511,51.0597,0.0,scada,2026-05-31,Solar Farm,Northeast,51.13,MISO,2026-05-31 17:00:00,42.005,6.303,771.191,48.03,Cloudy,0.6894406415020535,35.2511
GEN0000001459,SITE0001,2026-05-31 18:00:00,37.9075,47.1925,0.9552,scada,2026-05-31,Solar Farm,Northeast,51.13,MISO,2026-05-31 18:00:00,21.979,8.373,577.898,40.301,Rain,0.7413944846469782,36.9523
GEN0000001460,SITE0001,2026-05-31 19:00:00,0.6226,49.9124,1.6853,scada,2026-05-31,Solar Farm,Northeast,51.13,MISO,2026-05-31 19:00:00,11.294,3.864,894.889,63.302,Cloudy,0.012176804224525719,-1.0627
GEN0000001461,SITE0001,2026-05-31 20:00:00,0.0,49.5382,0.8105,scada,2026-05-31,Solar Farm,Northeast,51.13,MISO,2026-05-31 20:00:00,15.945,6.394,0.0,69.369,Rain,0.0,-0.8105
GEN0000001462,SITE0001,2026-05-31 21:00:00,2.0398,48.8133,0.0,scada,2026-05-31,Solar Farm,Northeast,51.13,MISO,2026-05-31 21:00:00,16.482,9.372,0.0,54.241,Snow,0.039894386857031096,2.0398
GEN0000001463,SITE0001,2026-05-31 22:00:00,0.0,49.6806,0.7644,scada,2026-05-31,Solar Farm,Northeast,51.13,MISO,2026-05-31 22:00:00,23.561,2.563,0.0,55.971,Cloudy,0.0,-0.7644
GEN0000001464,SITE0001,2026-05-31 23:00:00,0.0,47.4695,3.2665,scada,2026-05-31,Solar Farm,Northeast,51.13,MISO,2026-05-31 23:00:00,26.876,9.861,0.0,46.803,Storm,0.0,-3.2665
GEN0000001465,SITE0002,2026-04-01 00:00:00,-5.6153,51.234,0.0,scada,2026-04-01,Battery Storage,Northeast,55.301,SPP,2026-04-01 00:00:00,11.932,6.15,137.477,51.05,Storm,0.10154065930091681,-5.6153
GEN0000001466,SITE0002,2026-04-01 01:00:00,26.2411,50.646,0.226,scada,2026-04-01,Battery Storage,Northeast,55.301,SPP,2026-04-01 01:00:00,20.666,6.136,0.0,93.22,Clear,0.47451402325455233,26.0151
GEN0000001467,SITE0002,2026-04-01 02:00:00,-13.4786,53.3392,0.5691,scada,2026-04-01,Battery Storage,Northeast,55.301,SPP,2026-04-01 02:00:00,-1.583,8.129,89.722,90.273,Clear,0.24373157809081208,-14.0477
GEN0000001468,SITE0002,2026-04-01 03:00:00,17.3157,50.312,0.8565,scada,2026-04-01,Battery Storage,Northeast,55.301,SPP,2026-04-01 03:00:00,22.041,5.973,20.288,49.88,Clear,0.3131173034845663,16.4592
GEN0000001469,SITE0002,2026-04-01 04:00:00,-4.502,53.2002,0.0,scada,2026-04-01,Battery Storage,Northeast,55.301,SPP,2026-04-01 04:00:00,6.842,7.458,69.531,33.615,Clear,0.08140901611182437,-4.502
GEN0000001470,SITE0002,2026-04-01 05:00:00,3.0279,52.002,1.63,scada,2026-04-01,Battery Storage,Northeast,55.301,SPP,2026-04-01 05:00:00,19.327,3.586,157.871,54.819,Snow,0.05475307860617348,1.3979
GEN0000001471,SITE0002,2026-04-01 06:00:00,20.371,53.7723,1.2016,scada,2026-04-01,Battery Storage,Northeast,55.301,SPP,2026-04-01 06:00:00,9.918,5.396,797.547,47.332,Cloudy,0.36836585233540076,19.1694
GEN0000001472,SITE0002,2026-04-01 07:00:00,-15.4868,51.4353,0.0,scada,2026-04-01,Battery Storage,Northeast,55.301,SPP,2026-04-01 07:00:00,21.643,7.046,603.336,56.054,Clear,0.2800455687962243,-15.4868
GEN0000001473,SITE0002,2026-04-01 08:00:00,-43.605,49.5291,0.6275,scada,2026-04-01,Battery Storage,Northeast,55.301,SPP,2026-04-01 08:00:00,39.368,6.179,914.167,66.039,Clear,0.7885029203811865,-44.232499999999995
GEN0000001474,SITE0002,2026-04-01 09:00:00,-23.894,51.793,0.0,scada,2026-04-01,Battery Storage,Northeast,55.301,SPP,2026-04-01 09:00:00,21.465,4.377,618.002,35.764,Cloudy,0.4320717527711976,-23.894
GEN0000001475,SITE0002,2026-04-01 10:00:00,16.6092,52.3514,0.6698,scada,2026-04-01,Battery Storage,Northeast,55.301,SPP,2026-04-01 10:00:00,1.163,6.741,673.552,28.229,Cloudy,0.3003417659716823,15.939400000000001
GEN0000001476,SITE0002,2026-04-01 11:00:00,-0.7676,53.9333,2.2604,scada,2026-04-01,Battery Storage,Northeast,55.301,SPP,2026-04-01 11:00:00,31.072,6.146,698.77,55.476,Cloudy,0.013880399992766856,-3.028
GEN0000001477,SITE0002,2026-04-01 12:00:00,-12.521,54.8472,0.6267,scada,2026-04-01,Battery Storage,Northeast,55.301,SPP,2026-04-01 12:00:00,22.096,9.482,629.299,65.563,Clear,0.22641543552557822,-13.1477
GEN0000001478,SITE0002,2026-04-01 13:00:00,18.4926,49.7606,0.276,scada,2026-04-01,Battery Storage,Northeast,55.301,SPP,2026-04-01 13:00:00,27.972,9.187,510.285,77.797,Rain,0.3343990162926529,18.2166
GEN0000001479,SITE0002,2026-04-01 14:00:00,-4.606,50.9226,0.0,scada,2026-04-01,Battery Storage,Northeast,55.301,SPP,2026-04-01 14:00:00,3.994,5.107,423.712,50.895,Cloudy,0.08328963309885896,-4.606
GEN0000001480,SITE0002,2026-04-01 15:00:00,-15.793,54.4981,0.2572,scada,2026-04-01,Battery Storage,Northeast,55.301,SPP,2026-04-01 15:00:00,24.571,5.253,668.122,49.743,Cloudy,0.2855825391945896,-16.0502
GEN0000001481,SITE0002,2026-04-01 16:00:00,7.2997,54.3532,0.0,scada,2026-04-01,Battery Storage,Northeast,55.301,SPP,2026-04-01 16:00:00,29.379,3.182,363.435,77.414,Clear,0.13199942134861936,7.2997
GEN0000001482,SITE0002,2026-04-01 17:00:00,15.7649,51.2718,0.0,scada,2026-04-01,Battery Storage,Northeast,55.301,SPP,2026-04-01 17:00:00,24.713,7.184,776.222,79.812,Clear,0.2850744109509774,15.7649
GEN0000001483,SITE0002,2026-04-01 18:00:00,7.6652,53.3257,1.1783,scada,2026-04-01,Battery Storage,Northeast,55.301,SPP,2026-04-01 18:00:00,9.233,8.725,301.827,90.06,Cloudy,0.13860870508670728,6.4868999999999994
GEN0000001484,SITE0002,2026-04-01 19:00:00,-25.6458,52.2223,0.3675,scada,2026-04-01,Battery Storage,Northeast,55.301,SPP,2026-04-01 19:00:00,32.087,4.492,667.756,63.922,Rain,0.4637492992893438,-26.0133
GEN0000001485,SITE0002,2026-04-01 20:00:00,1.4574,54.9243,0.0,scada,2026-04-01,Battery Storage,Northeast,55.301,SPP,2026-04-01 20:00:00,8.096,2.531,0.0,44.136,Clear,0.026353953816386683,1.4574
GEN0000001486,SITE0002,2026-04-01 21:00:00,-13.9655,53.5998,1.2448,scada,2026-04-01,Battery Storage,Northeast,55.301,SPP,2026-04-01 21:00:00,14.373,7.51,161.181,52.796,Storm,0.25253612050415003,-15.2103
GEN0000001487,SITE0002,2026-04-01 22:00:00,1.3877,53.2706,0.0,scada,2026-04-01,Battery Storage,Northeast,55.301,SPP,2026-04-01 22:00:00,19.685,7.723,0.0,63.254,Cloudy,0.025093578777960614,1.3877
GEN0000001488,SITE0002,2026-04-01 23:00:00,-29.3988,49.005,1.0574,scada,2026-04-01,Battery Storage,Northeast,55.301,SPP,2026-04-01 23:00:00,12.597,6.041,8.775,93.462,Clear,0.5316142565233902,-30.456200000000003
GEN0000001489,SITE0002,2026-04-02 00:00:00,-30.3343,51.7432,1.1959,scada,2026-04-02,Battery Storage,Northeast,55.301,SPP,2026-04-02 00:00:00,21.898,2.859,0.0,54.462,Rain,0.5485307679788792,-31.5302
GEN0000001490,SITE0002,2026-04-02 01:00:00,-26.2157,54.9004,1.4724,scada,2026-04-02,Battery Storage,Northeast,55.301,SPP,2026-04-02 01:00:00,18.698,7.338,165.249,64.495,Clear,0.4740547187211804,-27.6881
GEN0000001491,SITE0002,2026-04-02 02:00:00,-20.6807,53.0407,2.0622,scada,2026-04-02,Battery Storage,Northeast,55.301,SPP,2026-04-02 02:00:00,23.762,8.152,97.825,63.846,Clear,0.3739661127285221,-22.742900000000002
GEN0000001492,SITE0002,2026-04-02 03:00:00,45.1362,54.3828,0.6214,scada,2026-04-02,Battery Storage,Northeast,55.301,SPP,2026-04-02 03:00:00,18.32,7.751,0.0,68.454,Snow,0.8161913889441421,44.5148
GEN0000001493,SITE0002,2026-04-02 04:00:00,15.7453,53.7341,1.957,scada,2026-04-02,Battery Storage,Northeast,55.301,SPP,2026-04-02 04:00:00,23.084,5.994,0.0,47.034,Snow,0.28471998698034395,13.7883
GEN0000001494,SITE0002,2026-04-02 05:00:00,-26.4515,54.6737,0.9258,scada,2026-04-02,Battery Storage,Northeast,55.301,SPP,2026-04-02 05:00:00,28.066,6.917,54.814,63.983,Rain,0.47831865608216845,-27.377299999999998
GEN0000001495,SITE0002,2026-04-02 06:00:00,1.5656,54.0197,1.3271,scada,2026-04-02,Battery Storage,Northeast,55.301,SPP,2026-04-02 06:00:00,21.16,5.319,801.346,63.937,Cloudy,0.028310518797128443,0.23850000000000016
GEN0000001496,SITE0002,2026-04-02 07:00:00,15.6353,53.728,0.484,scada,2026-04-02,Battery Storage,Northeast,55.301,SPP,2026-04-02 07:00:00,14.287,9.462,334.894,63.116,Cloudy,0.282730872859442,15.1513
GEN0000001497,SITE0002,2026-04-02 08:00:00,-7.5286,52.19,0.0,scada,2026-04-02,Battery Storage,Northeast,55.301,SPP,2026-04-02 08:00:00,6.475,2.83,526.859,57.642,Storm,0.13613858700565992,-7.5286
GEN0000001498,SITE0002,2026-04-02 09:00:00,-21.7621,49.9745,0.0,scada,2026-04-02,Battery Storage,Northeast,55.301,SPP,2026-04-02 09:00:00,14.97,1.586,488.751,100.0,Snow,0.3935209128225529,-21.7621
GEN0000001499,SITE0002,2026-04-02 10:00:00,-14.9902,52.9485,1.9637,scada,2026-04-02,Battery Storage,Northeast,55.301,SPP,2026-04-02 10:00:00,26.187,3.497,576.782,45.02,Storm,0.2710656226831341,-16.9539
GEN0000001500,SITE0002,2026-04-02 11:00:00,26.1595,51.0964,2.0916,scada,2026-04-02,Battery Storage,Northeast,55.301,SPP,2026-04-02 11:00:00,16.356,8.579,299.37,87.405,Clear,0.473038462233956,24.0679
GEN0000001501,SITE0002,2026-04-02 12:00:00,-11.8759,52.9379,1.8791,scada,2026-04-02,Battery Storage,Northeast,55.301,SPP,2026-04-02 12:00:00,37.197,7.858,610.363,71.724,Snow,0.21475018534927034,-13.754999999999999
GEN0000001502,SITE0002,2026-04-02 13:00:00,-1.1214,55.2279,1.2244,scada,2026-04-02,Battery Storage,Northeast,55.301,SPP,2026-04-02 13:00:00,13.62,8.643,455.984,43.831,Clear,0.020278114319813384,-2.3457999999999997
