reading_id,meter_id,reading_ts,kwh,kw_demand,voltage,power_factor,quality_flag,source_system,ingestion_batch_id,reading_date
MR0000034912,MTR0000024,2026-05-22 15:00:00,101.6824,91.1725,244.3,0.9075,MISSING,ami_headend,AMI_20260601_B,2026-05-22
MR0000034916,MTR0000024,2026-05-22 19:00:00,75.8392,82.3926,234.79,0.9036,MISSING,ami_headend,AMI_20260602_A,2026-05-22
MR0000034917,MTR0000024,2026-05-22 20:00:00,89.2802,75.2052,243.98,0.9287,ESTIMATED,ami_headend,AMI_20260602_A,2026-05-22
MR0000034919,MTR0000024,2026-05-22 22:00:00,47.827,39.0162,245.05,0.9155,ESTIMATED,ami_headend,AMI_20260601_B,2026-05-22
MR0000034923,MTR0000024,2026-05-23 02:00:00,9.6438,10.729,243.67,0.93,ESTIMATED,ami_headend,AMI_20260602_A,2026-05-23
MR0000034930,MTR0000024,2026-05-23 09:00:00,80.8173,80.6904,246.76,0.9668,MISSING,ami_headend,AMI_20260601_B,2026-05-23
MR0000034933,MTR0000024,2026-05-23 12:00:00,70.3063,69.4709,236.77,0.9504,MISSING,ami_headend,AMI_20260602_A,2026-05-23
MR0000034937,MTR0000024,2026-05-23 16:00:00,46.1866,62.868,237.75,0.8721,MISSING,ami_headend,AMI_20260601_B,2026-05-23
MR0000034942,MTR0000024,2026-05-23 21:00:00,35.7908,43.9971,247.65,0.9392,ESTIMATED,ami_headend,AMI_20260601_B,2026-05-23
MR0000034944,MTR0000024,2026-05-23 23:00:00,38.3731,51.0249,230.88,0.9372,MISSING,ami_headend,AMI_20260601_B,2026-05-23
MR0000034945,MTR0000024,2026-05-24 00:00:00,27.0596,25.1033,232.87,0.9203,MISSING,ami_headend,AMI_20260601_A,2026-05-24
MR0000034949,MTR0000024,2026-05-24 04:00:00,22.308,30.9532,241.05,0.9627,ESTIMATED,ami_headend,AMI_20260601_A,2026-05-24
MR0000034952,MTR0000024,2026-05-24 07:00:00,33.3649,33.7365,238.28,0.9231,MISSING,ami_headend,AMI_20260601_B,2026-05-24
MR0000034953,MTR0000024,2026-05-24 08:00:00,69.9759,68.8516,248.07,0.9635,ESTIMATED,ami_headend,AMI_20260601_B,2026-05-24
MR0000034958,MTR0000024,2026-05-24 13:00:00,82.2399,100.9405,241.6,0.9314,ESTIMATED,ami_headend,AMI_20260602_A,2026-05-24
MR0000034960,MTR0000024,2026-05-24 15:00:00,72.2443,82.9823,245.16,0.8874,ESTIMATED,ami_headend,AMI_20260601_B,2026-05-24
MR0000034964,MTR0000024,2026-05-24 19:00:00,67.3039,82.2891,240.45,0.8952,ESTIMATED,ami_headend,AMI_20260602_A,2026-05-24
MR0000034965,MTR0000024,2026-05-24 20:00:00,43.1126,58.8295,241.08,0.9143,ESTIMATED,ami_headend,AMI_20260602_A,2026-05-24
MR0000034966,MTR0000024,2026-05-24 21:00:00,36.7927,46.3461,241.32,0.8997,ESTIMATED,ami_headend,AMI_20260601_B,2026-05-24
MR0000034967,MTR0000024,2026-05-24 22:00:00,46.171,56.0477,237.62,0.8826,MISSING,ami_headend,AMI_20260601_B,2026-05-24
MR0000034971,MTR0000024,2026-05-25 02:00:00,53.7742,66.4324,244.76,0.9437,MISSING,ami_headend,AMI_20260601_A,2026-05-25
MR0000034974,MTR0000024,2026-05-25 05:00:00,66.7849,80.2224,241.6,0.9333,ESTIMATED,ami_headend,AMI_20260602_A,2026-05-25
MR0000034975,MTR0000024,2026-05-25 06:00:00,40.5994,36.5184,239.08,0.952,ESTIMATED,ami_headend,AMI_20260602_A,2026-05-25
MR0000034979,MTR0000024,2026-05-25 10:00:00,81.9052,90.7259,235.24,0.9347,MISSING,ami_headend,AMI_20260601_B,2026-05-25
MR0000034982,MTR0000024,2026-05-25 13:00:00,66.6752,78.3552,242.32,0.9469,MISSING,ami_headend,AMI_20260602_A,2026-05-25
MR0000034983,MTR0000024,2026-05-25 14:00:00,93.5433,92.1028,237.67,0.9642,ESTIMATED,ami_headend,AMI_20260602_A,2026-05-25
MR0000034986,MTR0000024,2026-05-25 17:00:00,103.7346,143.6249,239.75,0.9786,MISSING,ami_headend,AMI_20260601_B,2026-05-25
MR0000034987,MTR0000024,2026-05-25 18:00:00,109.5189,122.1165,237.36,0.9649,MISSING,ami_headend,AMI_20260601_A,2026-05-25
MR0000034990,MTR0000024,2026-05-25 21:00:00,27.0378,25.3288,242.69,0.884,MISSING,ami_headend,AMI_20260602_A,2026-05-25
MR0000035005,MTR0000024,2026-05-26 12:00:00,99.219,125.4312,238.67,0.9318,MISSING,ami_headend,AMI_20260601_A,2026-05-26
MR0000035006,MTR0000024,2026-05-26 13:00:00,84.7607,76.4662,234.76,0.9677,MISSING,ami_headend,AMI_20260601_B,2026-05-26
MR0000035009,MTR0000024,2026-05-26 16:00:00,95.3849,120.3566,236.69,0.9254,MISSING,ami_headend,AMI_20260602_A,2026-05-26
MR0000035022,MTR0000024,2026-05-27 05:00:00,46.9356,47.2887,238.61,0.9421,MISSING,ami_headend,AMI_20260602_A,2026-05-27
MR0000035023,MTR0000024,2026-05-27 06:00:00,35.6706,45.52,237.1,0.9284,ESTIMATED,ami_headend,AMI_20260602_A,2026-05-27
MR0000035026,MTR0000024,2026-05-27 09:00:00,85.225,112.8949,249.38,0.9447,ESTIMATED,ami_headend,AMI_20260601_B,2026-05-27
MR0000035030,MTR0000024,2026-05-27 13:00:00,72.0502,69.7033,241.83,0.8793,MISSING,ami_headend,AMI_20260602_A,2026-05-27
MR0000035033,MTR0000024,2026-05-27 16:00:00,96.8293,103.3035,249.62,0.923,MISSING,ami_headend,AMI_20260602_A,2026-05-27
MR0000035034,MTR0000024,2026-05-27 17:00:00,106.7267,138.9357,232.97,0.8633,MISSING,ami_headend,AMI_20260601_B,2026-05-27
MR0000035038,MTR0000024,2026-05-27 21:00:00,24.9627,30.3233,239.38,0.9321,MISSING,ami_headend,AMI_20260602_A,2026-05-27
MR0000035040,MTR0000024,2026-05-27 23:00:00,52.9695,52.8168,244.03,0.8955,ESTIMATED,ami_headend,AMI_20260601_A,2026-05-27
MR0000035041,MTR0000024,2026-05-28 00:00:00,69.2544,95.9424,238.03,0.9451,ESTIMATED,ami_headend,AMI_20260601_B,2026-05-28
MR0000035051,MTR0000024,2026-05-28 10:00:00,86.8745,89.8232,241.76,0.9287,ESTIMATED,ami_headend,AMI_20260602_A,2026-05-28
MR0000035053,MTR0000024,2026-05-28 12:00:00,87.4315,78.3871,242.82,0.9824,MISSING,ami_headend,AMI_20260601_B,2026-05-28
MR0000035056,MTR0000024,2026-05-28 15:00:00,79.7772,102.8247,241.3,0.9654,ESTIMATED,ami_headend,AMI_20260601_B,2026-05-28
MR0000035060,MTR0000024,2026-05-28 19:00:00,86.8316,115.8884,246.43,0.9445,ESTIMATED,ami_headend,AMI_20260601_A,2026-05-28
MR0000035062,MTR0000024,2026-05-28 21:00:00,24.5934,25.7202,244.55,0.9704,ESTIMATED,ami_headend,AMI_20260602_A,2026-05-28
MR0000035066,MTR0000024,2026-05-29 01:00:00,55.1107,60.8531,244.09,0.88,ESTIMATED,ami_headend,AMI_20260601_B,2026-05-29
MR0000035069,MTR0000024,2026-05-29 04:00:00,12.6268,13.3071,239.97,0.9509,MISSING,ami_headend,AMI_20260601_B,2026-05-29
MR0000035072,MTR0000024,2026-05-29 07:00:00,35.3474,39.4369,236.81,0.8982,MISSING,ami_headend,AMI_20260601_A,2026-05-29
MR0000035073,MTR0000024,2026-05-29 08:00:00,104.2723,93.2172,241.35,0.9242,ESTIMATED,ami_headend,AMI_20260602_A,2026-05-29
MR0000035077,MTR0000024,2026-05-29 12:00:00,79.2878,85.5145,236.41,0.9163,MISSING,ami_headend,AMI_20260601_A,2026-05-29
MR0000035082,MTR0000024,2026-05-29 17:00:00,84.6209,86.3977,232.2,0.9588,MISSING,ami_headend,AMI_20260602_A,2026-05-29
MR0000035084,MTR0000024,2026-05-29 19:00:00,82.9096,81.562,235.94,0.9116,MISSING,ami_headend,AMI_20260602_A,2026-05-29
MR0000035086,MTR0000024,2026-05-29 21:00:00,29.859,31.2463,236.94,0.9602,MISSING,ami_headend,AMI_20260601_A,2026-05-29
MR0000035087,MTR0000024,2026-05-29 22:00:00,43.8955,43.5933,234.66,0.9612,MISSING,ami_headend,AMI_20260601_B,2026-05-29
MR0000035090,MTR0000024,2026-05-30 01:00:00,21.5867,28.5639,244.15,0.9666,MISSING,ami_headend,AMI_20260602_A,2026-05-30
MR0000035091,MTR0000024,2026-05-30 02:00:00,49.0322,60.6557,240.47,0.9513,ESTIMATED,ami_headend,AMI_20260602_A,2026-05-30
MR0000035092,MTR0000024,2026-05-30 03:00:00,18.7884,25.1449,238.38,0.9662,MISSING,ami_headend,AMI_20260602_A,2026-05-30
MR0000035095,MTR0000024,2026-05-30 06:00:00,15.8976,15.99,234.85,0.9369,ESTIMATED,ami_headend,AMI_20260601_B,2026-05-30
MR0000035099,MTR0000024,2026-05-30 10:00:00,63.8109,64.9674,244.12,0.9495,ESTIMATED,ami_headend,AMI_20260601_B,2026-05-30
MR0000035103,MTR0000024,2026-05-30 14:00:00,55.2162,63.7007,235.58,0.9539,ESTIMATED,ami_headend,AMI_20260601_A,2026-05-30
MR0000035109,MTR0000024,2026-05-30 20:00:00,73.6148,97.4011,237.58,0.8982,ESTIMATED,ami_headend,AMI_20260601_A,2026-05-30
MR0000035110,MTR0000024,2026-05-30 21:00:00,19.5452,27.0968,234.08,0.9417,MISSING,ami_headend,AMI_20260602_A,2026-05-30
MR0000035117,MTR0000024,2026-05-31 04:00:00,33.3437,31.3539,237.5,0.917,ESTIMATED,ami_headend,AMI_20260601_A,2026-05-31
MR0000035123,MTR0000024,2026-05-31 10:00:00,60.4544,68.9329,241.79,0.8576,ESTIMATED,ami_headend,AMI_20260602_A,2026-05-31
MR0000035124,MTR0000024,2026-05-31 11:00:00,66.9971,69.0437,245.31,0.8898,MISSING,ami_headend,AMI_20260601_A,2026-05-31
MR0000035126,MTR0000024,2026-05-31 13:00:00,55.5262,74.2707,242.61,0.9393,MISSING,ami_headend,AMI_20260601_B,2026-05-31
MR0000035128,MTR0000024,2026-05-31 15:00:00,45.8655,61.5629,246.47,0.9556,ESTIMATED,ami_headend,AMI_20260601_A,2026-05-31
MR0000035131,MTR0000024,2026-05-31 18:00:00,56.1935,55.1299,249.02,0.9934,MISSING,ami_headend,AMI_20260601_A,2026-05-31
MR0000035132,MTR0000024,2026-05-31 19:00:00,60.5948,71.9346,238.25,0.9477,ESTIMATED,ami_headend,AMI_20260601_A,2026-05-31
MR0000035135,MTR0000024,2026-05-31 22:00:00,18.6766,21.9899,236.8,0.9009,ESTIMATED,ami_headend,AMI_20260601_A,2026-05-31
MR0000035136,MTR0000024,2026-05-31 23:00:00,18.6491,15.7075,236.47,1.0,MISSING,ami_headend,AMI_20260601_A,2026-05-31
MR0000035137,MTR0000025,2026-04-01 00:00:00,10.1467,11.579,236.97,0.9145,MISSING,ami_headend,AMI_20260601_B,2026-04-01
MR0000035138,MTR0000025,2026-04-01 01:00:00,7.8268,10.5152,244.36,0.9107,MISSING,ami_headend,AMI_20260602_A,2026-04-01
MR0000035141,MTR0000025,2026-04-01 04:00:00,13.6399,13.8061,236.24,0.9192,ESTIMATED,ami_headend,AMI_20260601_A,2026-04-01
MR0000035145,MTR0000025,2026-04-01 08:00:00,27.6592,25.425,235.7,0.9699,MISSING,ami_headend,AMI_20260601_B,2026-04-01
MR0000035153,MTR0000025,2026-04-01 16:00:00,18.231,24.8497,237.43,0.9197,MISSING,ami_headend,AMI_20260601_B,2026-04-01
MR0000035154,MTR0000025,2026-04-01 17:00:00,25.2778,20.7065,242.18,0.9198,ESTIMATED,ami_headend,AMI_20260601_A,2026-04-01
MR0000035156,MTR0000025,2026-04-01 19:00:00,24.8534,33.8724,242.7,0.92,ESTIMATED,ami_headend,AMI_20260601_B,2026-04-01
MR0000035171,MTR0000025,2026-04-02 10:00:00,21.2887,23.3902,241.39,0.9413,ESTIMATED,ami_headend,AMI_20260601_B,2026-04-02
MR0000035178,MTR0000025,2026-04-02 17:00:00,24.5109,33.7296,239.05,0.9667,ESTIMATED,ami_headend,AMI_20260601_B,2026-04-02
MR0000035182,MTR0000025,2026-04-02 21:00:00,12.3958,16.4993,236.87,0.9087,ESTIMATED,ami_headend,AMI_20260601_A,2026-04-02
MR0000035183,MTR0000025,2026-04-02 22:00:00,8.2139,8.1112,242.75,0.905,ESTIMATED,ami_headend,AMI_20260602_A,2026-04-02
MR0000035185,MTR0000025,2026-04-03 00:00:00,14.3866,14.9752,236.04,0.9903,ESTIMATED,ami_headend,AMI_20260602_A,2026-04-03
MR0000035186,MTR0000025,2026-04-03 01:00:00,14.8151,13.0988,236.57,0.9135,MISSING,ami_headend,AMI_20260602_A,2026-04-03
MR0000035189,MTR0000025,2026-04-03 04:00:00,9.4802,10.0784,243.57,0.9645,MISSING,ami_headend,AMI_20260602_A,2026-04-03
MR0000035196,MTR0000025,2026-04-03 11:00:00,27.5328,27.5899,242.62,0.9403,MISSING,ami_headend,AMI_20260601_A,2026-04-03
MR0000035199,MTR0000025,2026-04-03 14:00:00,22.3932,18.5269,236.61,0.932,MISSING,ami_headend,AMI_20260601_A,2026-04-03
MR0000035204,MTR0000025,2026-04-03 19:00:00,24.7435,32.166,237.93,0.9654,ESTIMATED,ami_headend,AMI_20260601_B,2026-04-03
MR0000035209,MTR0000025,2026-04-04 00:00:00,4.0016,3.8779,238.33,0.8983,MISSING,ami_headend,AMI_20260601_B,2026-04-04
MR0000035211,MTR0000025,2026-04-04 02:00:00,10.254,12.1562,248.28,0.9496,MISSING,ami_headend,AMI_20260601_B,2026-04-04
MR0000035214,MTR0000025,2026-04-04 05:00:00,12.9918,12.9181,246.75,0.9344,MISSING,ami_headend,AMI_20260602_A,2026-04-04
MR0000035215,MTR0000025,2026-04-04 06:00:00,4.8785,6.7744,244.78,0.9738,MISSING,ami_headend,AMI_20260601_A,2026-04-04
MR0000035216,MTR0000025,2026-04-04 07:00:00,11.8577,13.7526,244.64,0.9412,MISSING,ami_headend,AMI_20260601_A,2026-04-04
MR0000035219,MTR0000025,2026-04-04 10:00:00,19.6357,27.184,246.83,0.9571,ESTIMATED,ami_headend,AMI_20260601_B,2026-04-04
MR0000035220,MTR0000025,2026-04-04 11:00:00,19.7967,26.9196,242.91,0.9412,MISSING,ami_headend,AMI_20260602_A,2026-04-04
MR0000035221,MTR0000025,2026-04-04 12:00:00,14.1363,13.4611,248.72,0.9524,MISSING,ami_headend,AMI_20260602_A,2026-04-04
MR0000035222,MTR0000025,2026-04-04 13:00:00,19.6867,17.1613,238.06,0.9232,MISSING,ami_headend,AMI_20260602_A,2026-04-04
MR0000035224,MTR0000025,2026-04-04 15:00:00,17.6529,21.3522,235.9,0.9275,ESTIMATED,ami_headend,AMI_20260601_A,2026-04-04
MR0000035227,MTR0000025,2026-04-04 18:00:00,13.6325,15.6473,236.35,0.9448,MISSING,ami_headend,AMI_20260601_B,2026-04-04
MR0000035231,MTR0000025,2026-04-04 22:00:00,6.8572,9.1447,235.22,0.9024,ESTIMATED,ami_headend,AMI_20260601_A,2026-04-04
MR0000035232,MTR0000025,2026-04-04 23:00:00,13.5444,12.2995,239.5,0.9985,ESTIMATED,ami_headend,AMI_20260601_A,2026-04-04
MR0000035235,MTR0000025,2026-04-05 02:00:00,7.3199,9.3209,237.91,0.9401,MISSING,ami_headend,AMI_20260601_B,2026-04-05
MR0000035237,MTR0000025,2026-04-05 04:00:00,8.9572,8.8924,241.05,0.9333,ESTIMATED,ami_headend,AMI_20260601_B,2026-04-05
MR0000035239,MTR0000025,2026-04-05 06:00:00,4.7663,3.9064,244.24,0.976,MISSING,ami_headend,AMI_20260602_A,2026-04-05
MR0000035240,MTR0000025,2026-04-05 07:00:00,9.6545,10.6403,244.14,0.8908,ESTIMATED,ami_headend,AMI_20260602_A,2026-04-05
MR0000035241,MTR0000025,2026-04-05 08:00:00,16.1928,21.6477,242.82,0.9609,MISSING,ami_headend,AMI_20260601_B,2026-04-05
MR0000035249,MTR0000025,2026-04-05 16:00:00,21.1612,27.9463,234.16,0.9277,ESTIMATED,ami_headend,AMI_20260602_A,2026-04-05
MR0000035252,MTR0000025,2026-04-05 19:00:00,22.8069,30.7816,238.13,0.9855,MISSING,ami_headend,AMI_20260602_A,2026-04-05
MR0000035255,MTR0000025,2026-04-05 22:00:00,6.4596,6.4553,243.44,0.9041,MISSING,ami_headend,AMI_20260601_A,2026-04-05
MR0000035256,MTR0000025,2026-04-05 23:00:00,10.5538,14.5761,238.16,0.9258,ESTIMATED,ami_headend,AMI_20260601_A,2026-04-05
MR0000035258,MTR0000025,2026-04-06 01:00:00,8.2626,8.0314,241.52,0.923,ESTIMATED,ami_headend,AMI_20260601_A,2026-04-06
MR0000035260,MTR0000025,2026-04-06 03:00:00,6.339,7.0833,234.47,0.9472,ESTIMATED,ami_headend,AMI_20260601_B,2026-04-06
MR0000035263,MTR0000025,2026-04-06 06:00:00,14.0312,17.4671,230.39,0.9221,ESTIMATED,ami_headend,AMI_20260601_A,2026-04-06
MR0000035267,MTR0000025,2026-04-06 10:00:00,21.8168,20.1531,243.48,0.9373,ESTIMATED,ami_headend,AMI_20260602_A,2026-04-06
MR0000035271,MTR0000025,2026-04-06 14:00:00,21.2617,21.1599,244.36,0.8984,ESTIMATED,ami_headend,AMI_20260602_A,2026-04-06
MR0000035272,MTR0000025,2026-04-06 15:00:00,20.2252,17.5634,236.28,0.9751,ESTIMATED,ami_headend,AMI_20260601_A,2026-04-06
MR0000035275,MTR0000025,2026-04-06 18:00:00,15.7031,13.8585,239.31,0.964,MISSING,ami_headend,AMI_20260602_A,2026-04-06
MR0000035278,MTR0000025,2026-04-06 21:00:00,9.8838,11.3932,241.28,0.9704,ESTIMATED,ami_headend,AMI_20260602_A,2026-04-06
MR0000035280,MTR0000025,2026-04-06 23:00:00,2.237,2.6209,241.05,0.9473,ESTIMATED,ami_headend,AMI_20260601_B,2026-04-06
MR0000035281,MTR0000025,2026-04-07 00:00:00,10.1076,9.0533,235.99,0.9157,MISSING,ami_headend,AMI_20260602_A,2026-04-07
MR0000035282,MTR0000025,2026-04-07 01:00:00,10.2703,9.7554,243.19,0.9961,ESTIMATED,ami_headend,AMI_20260601_A,2026-04-07
MR0000035287,MTR0000025,2026-04-07 06:00:00,5.7295,4.9564,242.57,0.9997,MISSING,ami_headend,AMI_20260602_A,2026-04-07
MR0000035289,MTR0000025,2026-04-07 08:00:00,29.6192,25.1127,240.02,0.9232,ESTIMATED,ami_headend,AMI_20260602_A,2026-04-07
MR0000035292,MTR0000025,2026-04-07 11:00:00,20.9579,19.3475,237.47,0.9263,MISSING,ami_headend,AMI_20260601_A,2026-04-07
MR0000035295,MTR0000025,2026-04-07 14:00:00,19.789,24.0094,251.17,0.9262,ESTIMATED,ami_headend,AMI_20260601_A,2026-04-07
MR0000035296,MTR0000025,2026-04-07 15:00:00,19.7228,21.1716,237.04,0.9642,MISSING,ami_headend,AMI_20260601_B,2026-04-07
MR0000035298,MTR0000025,2026-04-07 17:00:00,24.8391,31.2657,241.06,0.9031,ESTIMATED,ami_headend,AMI_20260602_A,2026-04-07
MR0000035299,MTR0000025,2026-04-07 18:00:00,24.3766,32.4537,244.84,0.9624,MISSING,ami_headend,AMI_20260601_B,2026-04-07
MR0000035301,MTR0000025,2026-04-07 20:00:00,24.8228,25.5478,238.01,0.9553,ESTIMATED,ami_headend,AMI_20260601_B,2026-04-07
MR0000035310,MTR0000025,2026-04-08 05:00:00,13.3347,17.1967,239.32,0.9027,ESTIMATED,ami_headend,AMI_20260601_B,2026-04-08
MR0000035313,MTR0000025,2026-04-08 08:00:00,27.6052,34.8711,242.35,1.0,MISSING,ami_headend,AMI_20260601_A,2026-04-08
MR0000035330,MTR0000025,2026-04-09 01:00:00,15.1976,13.1474,244.46,0.8846,MISSING,ami_headend,AMI_20260601_B,2026-04-09
MR0000035333,MTR0000025,2026-04-09 04:00:00,11.6336,10.9384,241.01,0.8951,MISSING,ami_headend,AMI_20260601_A,2026-04-09
MR0000035334,MTR0000025,2026-04-09 05:00:00,10.1079,12.3115,240.03,0.9525,ESTIMATED,ami_headend,AMI_20260601_A,2026-04-09
MR0000035335,MTR0000025,2026-04-09 06:00:00,6.2737,5.8409,243.04,0.954,ESTIMATED,ami_headend,AMI_20260601_A,2026-04-09
MR0000035337,MTR0000025,2026-04-09 08:00:00,20.3983,23.2441,235.42,0.9608,ESTIMATED,ami_headend,AMI_20260601_A,2026-04-09
MR0000035338,MTR0000025,2026-04-09 09:00:00,19.4789,19.7431,240.54,0.9428,MISSING,ami_headend,AMI_20260601_A,2026-04-09
MR0000035342,MTR0000025,2026-04-09 13:00:00,26.1076,21.3252,236.55,1.0,ESTIMATED,ami_headend,AMI_20260601_A,2026-04-09
MR0000035344,MTR0000025,2026-04-09 15:00:00,24.6797,20.4522,237.08,0.8903,MISSING,ami_headend,AMI_20260602_A,2026-04-09
MR0000035348,MTR0000025,2026-04-09 19:00:00,21.1022,23.9259,239.58,0.9964,ESTIMATED,ami_headend,AMI_20260601_B,2026-04-09
MR0000035350,MTR0000025,2026-04-09 21:00:00,10.9453,9.8189,238.97,0.9395,MISSING,ami_headend,AMI_20260602_A,2026-04-09
MR0000035354,MTR0000025,2026-04-10 01:00:00,8.8008,10.2899,234.85,0.9361,MISSING,ami_headend,AMI_20260602_A,2026-04-10
MR0000035358,MTR0000025,2026-04-10 05:00:00,5.8128,5.0072,238.35,0.9707,ESTIMATED,ami_headend,AMI_20260601_B,2026-04-10
MR0000035363,MTR0000025,2026-04-10 10:00:00,17.1953,14.3178,237.16,0.9855,ESTIMATED,ami_headend,AMI_20260601_B,2026-04-10
MR0000035366,MTR0000025,2026-04-10 13:00:00,23.52,20.2132,242.3,0.9485,ESTIMATED,ami_headend,AMI_20260601_B,2026-04-10
MR0000035368,MTR0000025,2026-04-10 15:00:00,20.9204,19.6369,233.71,0.9763,MISSING,ami_headend,AMI_20260601_A,2026-04-10
MR0000035370,MTR0000025,2026-04-10 17:00:00,17.1076,18.1706,236.75,0.9482,ESTIMATED,ami_headend,AMI_20260601_A,2026-04-10
MR0000035374,MTR0000025,2026-04-10 21:00:00,8.9605,8.1234,243.95,0.8971,ESTIMATED,ami_headend,AMI_20260601_A,2026-04-10
MR0000035375,MTR0000025,2026-04-10 22:00:00,9.7014,9.6879,235.8,0.9491,ESTIMATED,ami_headend,AMI_20260601_B,2026-04-10
MR0000035376,MTR0000025,2026-04-10 23:00:00,6.8827,5.5826,240.37,0.8712,MISSING,ami_headend,AMI_20260602_A,2026-04-10
MR0000035379,MTR0000025,2026-04-11 02:00:00,0.8202,1.0322,245.08,0.9556,MISSING,ami_headend,AMI_20260602_A,2026-04-11
MR0000035387,MTR0000025,2026-04-11 10:00:00,25.6654,29.6494,235.75,0.9138,ESTIMATED,ami_headend,AMI_20260601_B,2026-04-11
MR0000035391,MTR0000025,2026-04-11 14:00:00,20.9066,19.4032,234.99,0.932,MISSING,ami_headend,AMI_20260602_A,2026-04-11
MR0000035397,MTR0000025,2026-04-11 20:00:00,14.8729,16.2765,244.58,0.9319,ESTIMATED,ami_headend,AMI_20260602_A,2026-04-11
MR0000035401,MTR0000025,2026-04-12 00:00:00,11.1713,11.7388,242.49,0.9395,MISSING,ami_headend,AMI_20260601_B,2026-04-12
MR0000035408,MTR0000025,2026-04-12 07:00:00,0.4521,0.3744,241.64,0.9292,MISSING,ami_headend,AMI_20260602_A,2026-04-12
MR0000035409,MTR0000025,2026-04-12 08:00:00,15.5173,19.557,243.21,0.9889,ESTIMATED,ami_headend,AMI_20260602_A,2026-04-12
MR0000035410,MTR0000025,2026-04-12 09:00:00,19.7341,16.4529,238.51,0.9196,ESTIMATED,ami_headend,AMI_20260602_A,2026-04-12
MR0000035416,MTR0000025,2026-04-12 15:00:00,20.1044,20.9376,237.2,0.931,ESTIMATED,ami_headend,AMI_20260601_B,2026-04-12
MR0000035419,MTR0000025,2026-04-12 18:00:00,18.5958,19.7271,245.96,0.9826,ESTIMATED,ami_headend,AMI_20260602_A,2026-04-12
MR0000035421,MTR0000025,2026-04-12 20:00:00,27.5636,34.1881,240.17,0.9478,MISSING,ami_headend,AMI_20260601_B,2026-04-12
MR0000035422,MTR0000025,2026-04-12 21:00:00,6.4799,5.4312,236.5,0.93,ESTIMATED,ami_headend,AMI_20260602_A,2026-04-12
MR0000035423,MTR0000025,2026-04-12 22:00:00,9.4001,9.5265,236.08,0.9328,ESTIMATED,ami_headend,AMI_20260601_B,2026-04-12
MR0000035424,MTR0000025,2026-04-12 23:00:00,9.6837,11.1382,238.2,0.9524,ESTIMATED,ami_headend,AMI_20260601_B,2026-04-12
MR0000035431,MTR0000025,2026-04-13 06:00:00,8.4159,7.2795,238.07,0.9362,ESTIMATED,ami_headend,AMI_20260601_A,2026-04-13
MR0000035433,MTR0000025,2026-04-13 08:00:00,23.9278,23.173,240.4,0.8853,ESTIMATED,ami_headend,AMI_20260601_B,2026-04-13
MR0000035435,MTR0000025,2026-04-13 10:00:00,28.4451,35.2398,236.9,0.9473,MISSING,ami_headend,AMI_20260601_A,2026-04-13
MR0000035438,MTR0000025,2026-04-13 13:00:00,28.8975,26.0498,241.86,0.9353,MISSING,ami_headend,AMI_20260602_A,2026-04-13
MR0000035440,MTR0000025,2026-04-13 15:00:00,21.5715,20.9648,242.0,0.9165,MISSING,ami_headend,AMI_20260601_A,2026-04-13
MR0000035444,MTR0000025,2026-04-13 19:00:00,16.8557,17.7589,232.69,0.9216,ESTIMATED,ami_headend,AMI_20260602_A,2026-04-13
MR0000035445,MTR0000025,2026-04-13 20:00:00,22.9372,30.6076,234.88,0.8957,MISSING,ami_headend,AMI_20260602_A,2026-04-13
MR0000035446,MTR0000025,2026-04-13 21:00:00,11.8577,9.7791,240.54,0.9861,ESTIMATED,ami_headend,AMI_20260601_B,2026-04-13
MR0000035447,MTR0000025,2026-04-13 22:00:00,6.2242,5.5067,243.06,0.9633,MISSING,ami_headend,AMI_20260601_A,2026-04-13
MR0000035448,MTR0000025,2026-04-13 23:00:00,10.4915,8.7567,239.42,0.9084,ESTIMATED,ami_headend,AMI_20260601_B,2026-04-13
MR0000035450,MTR0000025,2026-04-14 01:00:00,7.6596,7.7756,235.87,0.8727,ESTIMATED,ami_headend,AMI_20260601_A,2026-04-14
MR0000035452,MTR0000025,2026-04-14 03:00:00,8.9109,10.9387,242.1,0.9145,MISSING,ami_headend,AMI_20260601_A,2026-04-14
MR0000035455,MTR0000025,2026-04-14 06:00:00,9.3457,12.8301,235.6,0.9414,MISSING,ami_headend,AMI_20260601_A,2026-04-14
MR0000035460,MTR0000025,2026-04-14 11:00:00,19.8952,18.3606,237.02,0.9673,ESTIMATED,ami_headend,AMI_20260602_A,2026-04-14
MR0000035464,MTR0000025,2026-04-14 15:00:00,24.6516,34.2319,238.84,0.9011,ESTIMATED,ami_headend,AMI_20260601_B,2026-04-14
MR0000035466,MTR0000025,2026-04-14 17:00:00,23.2328,32.1453,244.09,0.9322,ESTIMATED,ami_headend,AMI_20260601_A,2026-04-14
MR0000035467,MTR0000025,2026-04-14 18:00:00,21.6177,18.1666,232.27,0.9131,ESTIMATED,ami_headend,AMI_20260601_A,2026-04-14
MR0000035472,MTR0000025,2026-04-14 23:00:00,10.6492,10.1639,240.78,0.933,ESTIMATED,ami_headend,AMI_20260602_A,2026-04-14
MR0000035473,MTR0000025,2026-04-15 00:00:00,12.4667,12.7799,236.24,0.9301,MISSING,ami_headend,AMI_20260601_B,2026-04-15
MR0000035481,MTR0000025,2026-04-15 08:00:00,20.0857,22.7419,239.55,0.9751,ESTIMATED,ami_headend,AMI_20260601_A,2026-04-15
