cell_id,kpi_ts,connected_users,throughput_mbps,prb_utilization_pct,drop_call_rate_pct,handover_success_pct,availability_pct,kpi_date,site_id,technology,max_capacity_mbps,high_utilization_flag,high_drop_rate_flag,poor_availability_flag
CELL000194,2026-05-09 02:00:00,269,364.274,39.901,1.2829,94.8878,0.0,2026-05-09,SITE00046,5G NR,1335.9,False,False,True
CELL000194,2026-05-17 15:00:00,282,650.047,34.672,2.8088,97.0215,0.0,2026-05-17,SITE00046,5G NR,1335.9,False,False,True
CELL000194,2026-05-18 00:00:00,318,546.211,60.917,2.3891,96.7922,0.0,2026-05-18,SITE00046,5G NR,1335.9,False,False,True
CELL000194,2026-05-26 03:00:00,117,448.395,30.064,2.4802,95.0482,0.0,2026-05-26,SITE00046,5G NR,1335.9,False,False,True
CELL000195,2026-05-08 14:00:00,177,601.232,15.774,2.0231,94.8015,98.992,2026-05-08,SITE00046,4G LTE,613.79,False,False,True
CELL000195,2026-05-19 04:00:00,157,419.76,52.406,1.4331,94.0287,0.0,2026-05-19,SITE00046,4G LTE,613.79,False,False,True
CELL000195,2026-05-27 19:00:00,224,373.042,42.284,0.5011,97.6866,98.935,2026-05-27,SITE00046,4G LTE,613.79,False,False,True
CELL000195,2026-05-30 16:00:00,153,342.055,39.997,1.203,91.2515,98.978,2026-05-30,SITE00046,4G LTE,613.79,False,False,True
CELL000196,2026-05-09 22:00:00,155,304.104,58.308,0.0,94.4938,0.0,2026-05-09,SITE00046,4G LTE,898.94,False,False,True
CELL000196,2026-05-27 05:00:00,135,523.477,75.36,1.5874,97.8759,0.0,2026-05-27,SITE00046,4G LTE,898.94,False,False,True
CELL000197,2026-05-09 21:00:00,204,218.44,73.442,1.2284,94.5677,0.0,2026-05-09,SITE00046,4G LTE,767.77,False,False,True
CELL000197,2026-05-13 15:00:00,219,437.936,71.392,2.2032,98.7597,98.9492,2026-05-13,SITE00046,4G LTE,767.77,False,False,True
CELL000197,2026-05-22 03:00:00,277,467.768,32.577,0.7881,93.9541,0.0,2026-05-22,SITE00046,4G LTE,767.77,False,False,True
CELL000197,2026-05-31 17:00:00,83,60.605,60.384,0.4092,93.7042,0.0,2026-05-31,SITE00046,4G LTE,767.77,False,False,True
CELL000198,2026-05-01 01:00:00,265,539.883,66.854,2.6008,93.8376,0.0,2026-05-01,SITE00047,5G NR,727.11,False,False,True
CELL000198,2026-05-03 11:00:00,250,643.602,61.57,1.0208,99.2187,98.6426,2026-05-03,SITE00047,5G NR,727.11,False,False,True
CELL000198,2026-05-07 18:00:00,230,420.389,57.27,3.2602,98.8919,0.0,2026-05-07,SITE00047,5G NR,727.11,False,True,True
CELL000198,2026-05-09 01:00:00,311,452.077,63.78,1.0632,91.7171,0.0,2026-05-09,SITE00047,5G NR,727.11,False,False,True
CELL000198,2026-05-21 22:00:00,3,285.97,41.601,1.2621,93.4728,98.9562,2026-05-21,SITE00047,5G NR,727.11,False,False,True
CELL000198,2026-05-25 09:00:00,220,432.984,56.315,2.4404,99.9142,98.8584,2026-05-25,SITE00047,5G NR,727.11,False,False,True
CELL000198,2026-05-31 09:00:00,221,110.859,81.633,1.6832,99.4108,98.9489,2026-05-31,SITE00047,5G NR,727.11,False,False,True
CELL000199,2026-05-03 19:00:00,145,452.126,45.901,3.163,98.0184,0.0,2026-05-03,SITE00047,5G NR,1020.78,False,True,True
CELL000199,2026-05-04 18:00:00,191,338.19,28.941,0.3445,98.469,0.0,2026-05-04,SITE00047,5G NR,1020.78,False,False,True
CELL000199,2026-05-09 08:00:00,188,381.607,86.089,0.9728,96.5496,98.9664,2026-05-09,SITE00047,5G NR,1020.78,True,False,True
CELL000199,2026-05-10 12:00:00,257,346.252,67.808,0.9277,93.3794,0.0,2026-05-10,SITE00047,5G NR,1020.78,False,False,True
CELL000199,2026-05-10 15:00:00,199,484.611,25.3,2.3331,96.3161,98.877,2026-05-10,SITE00047,5G NR,1020.78,False,False,True
CELL000199,2026-05-24 14:00:00,194,0.0,78.915,1.1181,98.8429,0.0,2026-05-24,SITE00047,5G NR,1020.78,False,False,True
CELL000199,2026-05-25 04:00:00,220,596.14,13.335,1.1743,93.3202,98.9707,2026-05-25,SITE00047,5G NR,1020.78,False,False,True
CELL000200,2026-05-08 22:00:00,197,379.925,100.0,1.3107,90.2421,0.0,2026-05-08,SITE00047,4G LTE,1567.3,True,False,True
CELL000200,2026-05-17 08:00:00,177,737.45,77.748,1.7749,89.7827,0.0,2026-05-17,SITE00047,4G LTE,1567.3,False,False,True
CELL000200,2026-05-25 00:00:00,98,605.849,73.394,2.4515,97.1171,98.8275,2026-05-25,SITE00047,4G LTE,1567.3,False,False,True
CELL000200,2026-05-29 20:00:00,111,858.014,91.514,0.2602,99.0141,0.0,2026-05-29,SITE00047,4G LTE,1567.3,True,False,True
CELL000201,2026-05-14 14:00:00,140,491.787,81.798,1.4686,94.0525,0.0,2026-05-14,SITE00048,5G NR,527.65,False,False,True
CELL000201,2026-05-17 18:00:00,207,552.095,54.8,0.9875,93.1954,98.8268,2026-05-17,SITE00048,5G NR,527.65,False,False,True
CELL000201,2026-05-21 11:00:00,186,430.458,44.431,1.2576,95.7377,0.0,2026-05-21,SITE00048,5G NR,527.65,False,False,True
CELL000201,2026-05-24 01:00:00,54,664.027,77.005,1.7079,93.7863,98.9858,2026-05-24,SITE00048,5G NR,527.65,False,False,True
CELL000201,2026-05-25 06:00:00,154,453.59,60.488,1.2606,92.5331,0.0,2026-05-25,SITE00048,5G NR,527.65,False,False,True
CELL000201,2026-05-29 16:00:00,232,656.025,95.64,0.8942,95.2418,98.8462,2026-05-29,SITE00048,5G NR,527.65,True,False,True
CELL000201,2026-05-31 02:00:00,259,331.62,90.342,1.279,94.1907,0.0,2026-05-31,SITE00048,5G NR,527.65,True,False,True
CELL000202,2026-05-17 07:00:00,180,523.522,75.717,2.215,97.3905,98.9842,2026-05-17,SITE00048,4G LTE,1526.57,False,False,True
CELL000202,2026-05-17 20:00:00,271,514.561,68.059,1.4159,94.3792,0.0,2026-05-17,SITE00048,4G LTE,1526.57,False,False,True
CELL000202,2026-05-25 00:00:00,255,438.834,53.515,0.0,94.2899,98.948,2026-05-25,SITE00048,4G LTE,1526.57,False,False,True
CELL000203,2026-05-03 11:00:00,323,681.687,70.426,0.7721,95.7839,98.8986,2026-05-03,SITE00048,5G NR,1664.85,False,False,True
CELL000203,2026-05-30 10:00:00,252,300.971,62.728,1.9702,98.458,0.0,2026-05-30,SITE00048,5G NR,1664.85,False,False,True
CELL000204,2026-05-04 10:00:00,248,587.167,44.33,1.0447,98.8827,0.0,2026-05-04,SITE00048,5G NR,2188.57,False,False,True
CELL000204,2026-05-08 19:00:00,190,323.899,82.839,0.0,96.3205,98.8769,2026-05-08,SITE00048,5G NR,2188.57,False,False,True
CELL000204,2026-05-16 07:00:00,76,666.839,79.27,3.1629,94.3939,0.0,2026-05-16,SITE00048,5G NR,2188.57,False,True,True
CELL000205,2026-05-06 14:00:00,227,289.404,34.056,1.8676,96.4864,98.953,2026-05-06,SITE00048,5G NR,376.6,False,False,True
CELL000205,2026-05-09 22:00:00,362,562.905,58.384,0.9935,93.1181,0.0,2026-05-09,SITE00048,5G NR,376.6,False,False,True
CELL000205,2026-05-11 00:00:00,178,443.916,53.413,2.7303,95.7784,98.9797,2026-05-11,SITE00048,5G NR,376.6,False,False,True
CELL000205,2026-05-11 09:00:00,153,541.826,42.389,2.3811,96.4974,98.9976,2026-05-11,SITE00048,5G NR,376.6,False,False,True
CELL000205,2026-05-21 00:00:00,132,817.001,27.122,1.2152,93.6659,0.0,2026-05-21,SITE00048,5G NR,376.6,False,False,True
CELL000205,2026-05-25 17:00:00,57,431.633,51.964,3.1871,97.1316,98.9872,2026-05-25,SITE00048,5G NR,376.6,False,True,True
CELL000205,2026-05-26 05:00:00,182,252.44,65.2,1.879,94.7887,0.0,2026-05-26,SITE00048,5G NR,376.6,False,False,True
CELL000206,2026-05-01 07:00:00,228,467.35,33.287,0.0,97.0908,98.9228,2026-05-01,SITE00048,4G LTE,2175.84,False,False,True
CELL000206,2026-05-07 02:00:00,146,500.412,46.908,2.2767,95.0122,0.0,2026-05-07,SITE00048,4G LTE,2175.84,False,False,True
CELL000206,2026-05-09 02:00:00,181,395.391,53.026,1.9875,94.0279,0.0,2026-05-09,SITE00048,4G LTE,2175.84,False,False,True
CELL000206,2026-05-18 06:00:00,190,640.74,42.197,0.7099,96.4763,0.0,2026-05-18,SITE00048,4G LTE,2175.84,False,False,True
CELL000206,2026-05-21 09:00:00,222,291.798,82.172,2.6699,92.5771,0.0,2026-05-21,SITE00048,4G LTE,2175.84,False,False,True
CELL000207,2026-05-02 09:00:00,62,290.917,43.282,1.1234,97.0142,0.0,2026-05-02,SITE00049,5G NR,842.36,False,False,True
CELL000207,2026-05-06 13:00:00,129,0.0,90.728,0.3347,95.9685,0.0,2026-05-06,SITE00049,5G NR,842.36,True,False,True
CELL000207,2026-05-08 08:00:00,230,447.876,100.0,2.5677,94.7822,98.9886,2026-05-08,SITE00049,5G NR,842.36,True,False,True
CELL000207,2026-05-10 00:00:00,175,138.31,52.891,0.5656,95.311,0.0,2026-05-10,SITE00049,5G NR,842.36,False,False,True
CELL000207,2026-05-11 21:00:00,59,373.338,68.324,0.6122,94.873,98.9988,2026-05-11,SITE00049,5G NR,842.36,False,False,True
CELL000207,2026-05-13 01:00:00,238,324.14,99.526,0.7709,96.7859,0.0,2026-05-13,SITE00049,5G NR,842.36,True,False,True
CELL000207,2026-05-21 05:00:00,232,359.502,74.721,1.0125,95.5962,0.0,2026-05-21,SITE00049,5G NR,842.36,False,False,True
CELL000207,2026-05-25 16:00:00,117,409.63,33.582,1.2115,96.2169,0.0,2026-05-25,SITE00049,5G NR,842.36,False,False,True
CELL000207,2026-05-27 01:00:00,71,319.142,66.132,0.0,93.8377,98.9702,2026-05-27,SITE00049,5G NR,842.36,False,False,True
CELL000207,2026-05-29 16:00:00,119,222.79,55.865,3.5453,94.2214,98.9212,2026-05-29,SITE00049,5G NR,842.36,False,True,True
CELL000208,2026-05-05 10:00:00,344,514.336,43.171,0.4637,100.0,0.0,2026-05-05,SITE00049,4G LTE,1660.28,False,False,True
CELL000208,2026-05-12 14:00:00,286,326.743,60.487,1.2311,93.9141,0.0,2026-05-12,SITE00049,4G LTE,1660.28,False,False,True
CELL000208,2026-05-15 19:00:00,87,355.567,79.426,2.3298,92.7981,0.0,2026-05-15,SITE00049,4G LTE,1660.28,False,False,True
CELL000209,2026-05-05 15:00:00,223,451.353,65.002,0.0,93.0976,0.0,2026-05-05,SITE00049,5G NR,1829.53,False,False,True
CELL000209,2026-05-10 12:00:00,227,252.408,46.066,2.854,92.68,98.9348,2026-05-10,SITE00049,5G NR,1829.53,False,False,True
CELL000209,2026-05-13 00:00:00,226,288.662,45.305,1.4951,92.9724,0.0,2026-05-13,SITE00049,5G NR,1829.53,False,False,True
CELL000209,2026-05-19 03:00:00,206,219.232,39.215,3.3307,90.8495,98.9689,2026-05-19,SITE00049,5G NR,1829.53,False,True,True
CELL000209,2026-05-24 06:00:00,205,557.649,68.254,0.7557,95.8747,0.0,2026-05-24,SITE00049,5G NR,1829.53,False,False,True
CELL000209,2026-05-26 11:00:00,118,273.307,81.361,2.288,100.0,0.0,2026-05-26,SITE00049,5G NR,1829.53,False,False,True
CELL000209,2026-05-27 18:00:00,177,195.672,48.507,2.1375,95.9611,0.0,2026-05-27,SITE00049,5G NR,1829.53,False,False,True
CELL000209,2026-05-30 16:00:00,182,538.921,70.541,2.1703,97.2574,98.9285,2026-05-30,SITE00049,5G NR,1829.53,False,False,True
CELL000210,2026-05-02 22:00:00,154,474.667,34.422,1.8927,100.0,0.0,2026-05-02,SITE00049,4G LTE,753.57,False,False,True
CELL000210,2026-05-03 22:00:00,135,374.486,60.847,1.8011,94.6147,98.9925,2026-05-03,SITE00049,4G LTE,753.57,False,False,True
CELL000210,2026-05-06 21:00:00,193,198.183,82.403,0.0,95.4077,98.9652,2026-05-06,SITE00049,4G LTE,753.57,False,False,True
CELL000210,2026-05-18 14:00:00,141,168.84,61.076,3.428,95.6042,98.9335,2026-05-18,SITE00049,4G LTE,753.57,False,True,True
CELL000210,2026-05-28 00:00:00,150,422.722,76.036,1.759,97.035,0.0,2026-05-28,SITE00049,4G LTE,753.57,False,False,True
CELL000211,2026-05-03 04:00:00,152,636.717,65.078,0.0312,96.836,0.0,2026-05-03,SITE00050,4G LTE,2362.28,False,False,True
CELL000211,2026-05-07 11:00:00,286,580.424,37.716,2.1114,96.5693,0.0,2026-05-07,SITE00050,4G LTE,2362.28,False,False,True
CELL000212,2026-05-05 07:00:00,201,300.78,67.686,0.0,92.5533,98.9106,2026-05-05,SITE00050,5G NR,1656.87,False,False,True
CELL000212,2026-05-09 13:00:00,133,380.676,74.391,2.2795,99.8687,98.8948,2026-05-09,SITE00050,5G NR,1656.87,False,False,True
CELL000212,2026-05-09 20:00:00,242,287.905,51.038,1.6934,98.1364,0.0,2026-05-09,SITE00050,5G NR,1656.87,False,False,True
CELL000212,2026-05-29 07:00:00,226,555.682,48.463,0.2611,99.5799,0.0,2026-05-29,SITE00050,5G NR,1656.87,False,False,True
CELL000212,2026-05-29 13:00:00,189,566.003,59.849,0.0696,97.8305,0.0,2026-05-29,SITE00050,5G NR,1656.87,False,False,True
CELL000212,2026-05-30 18:00:00,158,617.215,59.778,0.0,92.9632,98.9982,2026-05-30,SITE00050,5G NR,1656.87,False,False,True
CELL000213,2026-05-05 16:00:00,154,440.552,14.1,0.2273,98.1904,98.9048,2026-05-05,SITE00050,5G NR,1078.45,False,False,True
CELL000213,2026-05-15 06:00:00,163,296.813,29.282,0.0,97.7789,0.0,2026-05-15,SITE00050,5G NR,1078.45,False,False,True
CELL000213,2026-05-22 01:00:00,128,364.661,58.973,1.5364,100.0,0.0,2026-05-22,SITE00050,5G NR,1078.45,False,False,True
CELL000213,2026-05-23 07:00:00,127,544.403,20.034,0.9516,93.4444,0.0,2026-05-23,SITE00050,5G NR,1078.45,False,False,True
CELL000213,2026-05-27 12:00:00,195,407.337,50.164,1.2837,92.2394,98.9963,2026-05-27,SITE00050,5G NR,1078.45,False,False,True
CELL000214,2026-05-12 22:00:00,141,365.565,59.095,0.7724,95.908,98.3888,2026-05-12,SITE00050,4G LTE,712.52,False,False,True
CELL000214,2026-05-17 09:00:00,169,345.019,68.058,1.8269,100.0,0.0,2026-05-17,SITE00050,4G LTE,712.52,False,False,True
CELL000214,2026-05-19 14:00:00,147,561.003,46.704,2.193,98.7078,98.9753,2026-05-19,SITE00050,4G LTE,712.52,False,False,True
CELL000214,2026-05-20 07:00:00,67,211.6,62.533,1.5357,95.9123,0.0,2026-05-20,SITE00050,4G LTE,712.52,False,False,True
CELL000214,2026-05-22 08:00:00,136,483.571,9.39,1.03,93.4739,0.0,2026-05-22,SITE00050,4G LTE,712.52,False,False,True
CELL000214,2026-05-28 04:00:00,338,107.656,55.928,1.581,98.7895,98.9687,2026-05-28,SITE00050,4G LTE,712.52,False,False,True
CELL000214,2026-05-29 15:00:00,220,515.41,51.28,0.7554,97.775,0.0,2026-05-29,SITE00050,4G LTE,712.52,False,False,True
CELL000215,2026-05-06 09:00:00,250,587.822,71.057,0.565,99.2276,0.0,2026-05-06,SITE00050,4G LTE,1144.68,False,False,True
CELL000215,2026-05-06 19:00:00,96,530.45,28.771,0.4214,100.0,98.9087,2026-05-06,SITE00050,4G LTE,1144.68,False,False,True
CELL000215,2026-05-18 12:00:00,127,563.055,55.39,0.5492,97.9767,0.0,2026-05-18,SITE00050,4G LTE,1144.68,False,False,True
CELL000215,2026-05-19 14:00:00,240,345.991,73.18,0.3859,93.9442,0.0,2026-05-19,SITE00050,4G LTE,1144.68,False,False,True
CELL000215,2026-05-25 20:00:00,157,320.862,67.061,1.3503,96.6384,0.0,2026-05-25,SITE00050,4G LTE,1144.68,False,False,True
CELL000215,2026-05-27 08:00:00,243,431.479,22.486,0.5775,100.0,0.0,2026-05-27,SITE00050,4G LTE,1144.68,False,False,True
CELL000216,2026-05-08 13:00:00,88,293.619,45.417,0.5707,96.7604,0.0,2026-05-08,SITE00051,5G NR,909.53,False,False,True
CELL000216,2026-05-15 18:00:00,129,207.157,61.136,1.6911,95.934,98.9865,2026-05-15,SITE00051,5G NR,909.53,False,False,True
CELL000217,2026-05-04 18:00:00,230,424.553,49.341,2.3157,95.8628,0.0,2026-05-04,SITE00051,4G LTE,857.13,False,False,True
CELL000217,2026-05-09 14:00:00,267,324.07,84.298,0.8171,93.6017,98.996,2026-05-09,SITE00051,4G LTE,857.13,False,False,True
CELL000217,2026-05-20 04:00:00,195,23.279,47.207,1.7409,93.6385,0.0,2026-05-20,SITE00051,4G LTE,857.13,False,False,True
CELL000217,2026-05-23 11:00:00,37,507.35,0.97,2.3712,98.7706,0.0,2026-05-23,SITE00051,4G LTE,857.13,False,False,True
CELL000217,2026-05-31 08:00:00,136,275.279,56.546,0.2494,100.0,0.0,2026-05-31,SITE00051,4G LTE,857.13,False,False,True
CELL000218,2026-05-03 19:00:00,37,643.244,35.582,0.1033,97.8596,0.0,2026-05-03,SITE00051,4G LTE,716.76,False,False,True
CELL000218,2026-05-05 13:00:00,207,452.842,77.501,1.1214,98.5549,0.0,2026-05-05,SITE00051,4G LTE,716.76,False,False,True
CELL000218,2026-05-06 21:00:00,175,669.751,67.321,2.2753,100.0,0.0,2026-05-06,SITE00051,4G LTE,716.76,False,False,True
CELL000218,2026-05-07 21:00:00,114,446.416,71.906,0.0145,95.8459,0.0,2026-05-07,SITE00051,4G LTE,716.76,False,False,True
CELL000218,2026-05-14 15:00:00,90,322.376,32.961,0.7057,97.9965,0.0,2026-05-14,SITE00051,4G LTE,716.76,False,False,True
CELL000218,2026-05-25 18:00:00,224,357.624,69.29,2.0153,95.3464,98.9914,2026-05-25,SITE00051,4G LTE,716.76,False,False,True
CELL000219,2026-05-09 21:00:00,212,256.552,100.0,1.6253,96.5752,98.9947,2026-05-09,SITE00052,5G NR,1592.47,True,False,True
CELL000219,2026-05-14 19:00:00,208,478.88,71.798,0.0,97.6196,98.9446,2026-05-14,SITE00052,5G NR,1592.47,False,False,True
CELL000219,2026-05-16 04:00:00,200,440.114,84.603,1.4783,94.4794,0.0,2026-05-16,SITE00052,5G NR,1592.47,False,False,True
CELL000219,2026-05-16 22:00:00,275,460.488,69.475,1.4411,96.8467,98.9341,2026-05-16,SITE00052,5G NR,1592.47,False,False,True
CELL000219,2026-05-17 01:00:00,107,468.702,51.015,1.8414,96.0474,98.9887,2026-05-17,SITE00052,5G NR,1592.47,False,False,True
CELL000219,2026-05-18 01:00:00,183,478.574,54.04,0.4218,97.5165,0.0,2026-05-18,SITE00052,5G NR,1592.47,False,False,True
CELL000219,2026-05-23 08:00:00,163,322.295,58.285,0.4597,96.6244,98.995,2026-05-23,SITE00052,5G NR,1592.47,False,False,True
CELL000219,2026-05-28 22:00:00,26,537.99,52.75,0.0,92.2139,98.9714,2026-05-28,SITE00052,5G NR,1592.47,False,False,True
CELL000220,2026-05-09 16:00:00,228,71.745,63.83,0.8228,95.4703,0.0,2026-05-09,SITE00052,4G LTE,906.86,False,False,True
CELL000220,2026-05-16 18:00:00,237,357.272,55.958,1.0919,97.4857,0.0,2026-05-16,SITE00052,4G LTE,906.86,False,False,True
CELL000220,2026-05-21 04:00:00,244,448.606,45.255,1.3176,95.4938,98.9817,2026-05-21,SITE00052,4G LTE,906.86,False,False,True
CELL000220,2026-05-25 15:00:00,145,460.091,65.622,1.5336,93.4305,98.8689,2026-05-25,SITE00052,4G LTE,906.86,False,False,True
