session_id,subscriber_id,cell_id,session_start_ts,session_end_ts,data_mb,avg_downlink_mbps,avg_uplink_mbps,latency_ms,packet_loss_pct,roaming_flag,source_system,session_date,customer_id,plan_id,device_id,home_region,site_id,technology,data_gb,poor_qoe_flag,month
DATA0000006506,SUB00000819,CELL000115,2026-04-03 02:53:42,2026-04-03 03:38:42,33.48,131.298,22.521,22.026,2.2033,False,pgw,2026-04-03,CUST00001115,PLN004,DEV0001031,West,SITE00027,5G NR,0.0326953125,True,2026-04
DATA0000006523,SUB00000220,CELL000040,2026-04-24 14:12:56,2026-04-24 16:55:56,371.61,132.051,34.125,2.0,2.2627,True,pgw,2026-04-24,CUST00001209,PLN015,DEV0001467,Northeast,SITE00009,5G NR,0.362900390625,True,2026-04
DATA0000006532,SUB00004597,CELL000138,2026-05-19 23:21:57,2026-05-20 00:41:57,439.733,97.318,35.805,67.495,2.2223,False,pgw,2026-05-19,CUST00003409,PLN017,DEV0000953,Southwest,SITE00032,5G NR,0.4294267578125,True,2026-05
DATA0000006540,SUB00002854,CELL000149,2026-05-13 15:36:36,2026-05-13 17:20:36,150.264,0.1,13.6,11.803,2.3154,False,pgw,2026-05-13,CUST00001529,PLN020,DEV0001694,Midwest,SITE00035,4G LTE,0.1467421875,True,2026-05
DATA0000006552,SUB00004846,CELL000151,2026-05-19 12:57:01,2026-05-19 12:59:01,481.773,112.476,29.02,31.49,2.1983,False,pgw,2026-05-19,CUST00003633,PLN020,DEV0001396,Southwest,SITE00036,4G LTE,0.4704814453125,True,2026-05
DATA0000006559,SUB00001389,CELL000140,2026-04-21 04:02:04,2026-04-21 04:54:04,1108.194,182.924,29.786,47.53,2.7116,True,pgw,2026-04-21,CUST00002600,PLN004,DEV0002060,Southwest,SITE00033,4G LTE,1.082220703125,True,2026-04
DATA0000006560,SUB00002542,CELL000061,2026-04-27 09:00:38,2026-04-27 10:05:38,20.841,109.766,25.454,45.48,2.0541,True,pgw,2026-04-27,CUST00001544,PLN013,DEV0002474,West,SITE00014,5G NR,0.0203525390625,True,2026-04
DATA0000006617,SUB00002264,CELL000140,2026-05-13 19:38:03,2026-05-13 20:59:03,347.711,66.252,20.389,3.5,2.0424,False,pgw,2026-05-13,CUST00003247,PLN017,DEV0002105,Southeast,SITE00033,4G LTE,0.3395615234375,True,2026-05
DATA0000006642,SUB00004332,CELL000172,2026-04-01 04:13:16,2026-04-01 07:12:16,536.59,98.151,22.821,26.306,2.0972,False,pgw,2026-04-01,CUST00000531,PLN013,DEV0000592,Northeast,SITE00041,4G LTE,0.524013671875,True,2026-04
DATA0000006652,SUB00002620,CELL000013,2026-05-20 00:09:53,2026-05-20 01:06:53,232.08,132.412,23.873,52.218,2.107,True,pgw,2026-05-20,CUST00000676,PLN020,DEV0001852,Midwest,SITE00003,4G LTE,0.226640625,True,2026-05
DATA0000006656,SUB00000893,CELL000010,2026-04-21 06:11:26,2026-04-21 08:31:26,119.615,76.942,31.614,19.919,2.051,False,pgw,2026-04-21,CUST00002490,PLN018,DEV0002194,Southeast,SITE00002,4G LTE,0.1168115234375,True,2026-04
DATA0000006658,SUB00001285,CELL000227,2026-04-27 17:41:31,2026-04-27 20:37:31,649.96,120.624,23.565,41.743,2.9407,False,pgw,2026-04-27,CUST00003803,PLN010,DEV0001148,Southwest,SITE00053,4G LTE,0.6347265625,True,2026-04
DATA0000006671,SUB00002507,CELL000250,2026-04-22 13:15:26,2026-04-22 13:33:26,1185.414,145.63,46.815,29.82,2.1116,True,pgw,2026-04-22,CUST00002727,PLN013,DEV0000745,Southeast,SITE00059,4G LTE,1.157630859375,True,2026-04
DATA0000006688,SUB00001768,CELL000118,2026-04-16 15:23:10,2026-04-16 16:54:10,1431.443,62.011,43.487,56.57,2.0547,False,pgw,2026-04-16,CUST00002868,PLN011,DEV0000850,Southwest,SITE00028,4G LTE,1.3978935546875,True,2026-04
DATA0000006697,SUB00001590,CELL000010,2026-05-20 10:05:04,2026-05-20 11:18:04,33.924,176.543,19.324,22.697,2.1436,False,pgw,2026-05-20,CUST00002962,PLN012,DEV0001015,Southeast,SITE00002,4G LTE,0.03312890625,True,2026-05
DATA0000006722,SUB00003311,CELL000085,2026-04-15 00:14:49,2026-04-15 00:46:49,167.845,144.119,36.202,27.578,2.166,False,pgw,2026-04-15,CUST00001154,PLN007,DEV0001695,Midwest,SITE00020,5G NR,0.1639111328125,True,2026-04
DATA0000006725,SUB00002092,CELL000051,2026-05-02 17:13:16,2026-05-02 17:36:16,1365.878,73.129,25.474,40.031,3.4431,False,pgw,2026-05-02,CUST00000480,PLN013,DEV0000432,Midwest,SITE00011,5G NR,1.333865234375,True,2026-05
DATA0000006749,SUB00000846,CELL000196,2026-04-05 20:21:16,2026-04-05 21:50:16,2500.919,142.652,47.967,31.923,2.4775,False,pgw,2026-04-05,CUST00001424,PLN018,DEV0000039,Midwest,SITE00046,4G LTE,2.4423037109375,True,2026-04
DATA0000006755,SUB00002836,CELL000221,2026-05-19 00:07:25,2026-05-19 02:58:25,480.218,75.561,30.847,31.397,2.1848,True,pgw,2026-05-19,CUST00000333,PLN016,DEV0000559,Southeast,SITE00052,5G NR,0.468962890625,True,2026-05
DATA0000006765,SUB00001207,CELL000048,2026-04-02 06:14:56,2026-04-02 08:00:56,308.218,63.926,25.116,19.512,2.8069,False,pgw,2026-04-02,CUST00003061,PLN018,DEV0000720,Midwest,SITE00010,5G NR,0.300994140625,True,2026-04
DATA0000006812,SUB00004325,CELL000018,2026-05-21 19:18:14,2026-05-21 20:01:14,1153.49,71.618,19.105,15.82,2.1065,False,pgw,2026-05-21,CUST00000828,PLN013,DEV0000065,Southwest,SITE00004,5G NR,1.126455078125,True,2026-05
DATA0000006826,SUB00002714,CELL000063,2026-04-20 13:25:59,2026-04-20 14:04:59,261.246,100.946,33.08,3.362,2.4511,True,pgw,2026-04-20,CUST00001086,PLN020,DEV0000530,Midwest,SITE00014,5G NR,0.255123046875,True,2026-04
DATA0000006834,SUB00003416,CELL000061,2026-05-11 09:55:42,2026-05-11 10:36:42,1046.61,85.447,20.345,9.306,2.0604,False,pgw,2026-05-11,CUST00004358,PLN005,DEV0002118,Northeast,SITE00014,5G NR,1.022080078125,True,2026-05
DATA0000006853,SUB00004734,CELL000237,2026-04-01 07:56:29,2026-04-01 10:47:29,225.995,155.329,35.756,31.1,2.182,False,pgw,2026-04-01,CUST00000660,PLN011,DEV0001234,Southeast,SITE00055,4G LTE,0.2206982421875,True,2026-04
DATA0000006876,SUB00002872,CELL000056,2026-05-12 15:39:45,2026-05-12 18:01:45,728.61,44.499,12.734,34.767,2.0248,False,pgw,2026-05-12,CUST00004438,PLN003,DEV0001801,Northeast,SITE00012,5G NR,0.711533203125,True,2026-05
DATA0000006882,SUB00003663,CELL000082,2026-04-16 06:18:54,2026-04-16 06:56:54,1109.532,93.001,15.383,2.0,2.594,False,pgw,2026-04-16,CUST00001573,PLN015,DEV0000682,Midwest,SITE00019,5G NR,1.08352734375,True,2026-04
DATA0000006920,SUB00001831,CELL000139,2026-05-13 13:00:38,2026-05-13 14:43:38,504.87,100.574,30.929,18.018,2.5545,False,pgw,2026-05-13,CUST00003134,PLN014,DEV0001770,Southeast,SITE00033,5G NR,0.493037109375,True,2026-05
DATA0000006922,SUB00004243,CELL000033,2026-04-30 03:39:06,2026-04-30 05:20:06,231.677,108.291,56.584,32.533,2.1349,False,pgw,2026-04-30,CUST00002430,PLN012,DEV0000078,Southeast,SITE00007,5G NR,0.2262470703125,True,2026-04
DATA0000006923,SUB00002997,CELL000196,2026-04-15 11:42:48,2026-04-15 14:36:48,361.49,210.888,44.044,11.985,3.721,False,pgw,2026-04-15,CUST00002758,PLN001,DEV0000628,Midwest,SITE00046,4G LTE,0.353017578125,True,2026-04
DATA0000006964,SUB00003694,CELL000128,2026-05-07 12:41:06,2026-05-07 14:16:06,641.596,77.13,51.907,26.023,2.3013,True,pgw,2026-05-07,CUST00002754,PLN006,DEV0001989,Northeast,SITE00030,4G LTE,0.62655859375,True,2026-05
DATA0000006983,SUB00002469,CELL000252,2026-05-09 19:03:23,2026-05-09 20:30:23,1586.681,104.359,22.615,41.576,2.2807,True,pgw,2026-05-09,CUST00004081,PLN007,DEV0000432,Midwest,SITE00059,4G LTE,1.5494931640625,True,2026-05
DATA0000006984,SUB00003596,CELL000240,2026-05-13 09:54:45,2026-05-13 11:13:45,448.418,64.899,19.964,43.401,2.4848,False,pgw,2026-05-13,CUST00001790,PLN010,DEV0002076,Southeast,SITE00056,5G NR,0.437908203125,True,2026-05
DATA0000006993,SUB00001941,CELL000002,2026-04-16 17:44:05,2026-04-16 20:42:05,104.057,155.345,32.271,47.973,2.0786,True,pgw,2026-04-16,CUST00000511,PLN018,DEV0001437,West,SITE00001,5G NR,0.1016181640625,True,2026-04
DATA0000007029,SUB00001208,CELL000037,2026-04-18 09:05:19,2026-04-18 10:37:19,940.444,118.214,42.313,41.114,2.5811,False,pgw,2026-04-18,CUST00003863,PLN015,DEV0000811,Southeast,SITE00008,4G LTE,0.91840234375,True,2026-04
DATA0000007058,SUB00001670,CELL000168,2026-04-23 13:30:16,2026-04-23 14:52:16,891.593,182.903,36.916,27.202,2.4943,False,pgw,2026-04-23,CUST00000998,PLN014,DEV0000844,Southeast,SITE00039,4G LTE,0.8706962890625,True,2026-04
DATA0000007098,SUB00001033,CELL000230,2026-05-07 16:21:21,2026-05-07 16:25:21,935.229,194.842,21.273,24.631,2.0186,False,pgw,2026-05-07,CUST00004490,PLN020,DEV0001354,Midwest,SITE00054,5G NR,0.9133095703125,True,2026-05
DATA0000007148,SUB00004462,CELL000048,2026-05-02 05:58:20,2026-05-02 06:59:20,635.554,0.1,53.289,48.569,2.0242,False,pgw,2026-05-02,CUST00004406,PLN007,DEV0001653,Northeast,SITE00010,5G NR,0.620658203125,True,2026-05
DATA0000007166,SUB00000328,CELL000132,2026-04-06 22:27:02,2026-04-07 01:13:02,141.805,77.815,25.607,48.47,2.0604,False,pgw,2026-04-06,CUST00004307,PLN008,DEV0001055,West,SITE00031,4G LTE,0.1384814453125,True,2026-04
DATA0000007182,SUB00001550,CELL000098,2026-04-23 09:28:48,2026-04-23 12:25:48,246.73,149.991,19.826,22.949,2.0205,False,pgw,2026-04-23,CUST00003804,PLN015,DEV0000998,Southeast,SITE00023,5G NR,0.240947265625,True,2026-04
DATA0000007189,SUB00000320,CELL000085,2026-04-17 11:16:53,2026-04-17 13:45:53,354.645,146.236,40.682,53.624,2.1155,False,pgw,2026-04-17,CUST00000536,PLN016,DEV0001784,Southwest,SITE00020,5G NR,0.3463330078125,True,2026-04
DATA0000007229,SUB00004015,CELL000231,2026-05-22 17:43:39,2026-05-22 18:07:39,702.56,188.147,26.763,50.25,2.1971,False,pgw,2026-05-22,CUST00001170,PLN005,DEV0001003,Northeast,SITE00054,5G NR,0.68609375,True,2026-05
DATA0000007259,SUB00004655,CELL000145,2026-04-14 17:48:00,2026-04-14 19:50:00,144.526,147.888,3.533,38.367,2.7882,False,pgw,2026-04-14,CUST00001651,PLN009,DEV0000047,Midwest,SITE00035,4G LTE,0.141138671875,True,2026-04
DATA0000007286,SUB00002944,CELL000065,2026-05-30 00:40:32,2026-05-30 02:04:32,794.475,85.987,17.138,28.176,2.2362,False,pgw,2026-05-30,CUST00003180,PLN009,DEV0002260,Southeast,SITE00015,4G LTE,0.7758544921875,True,2026-05
DATA0000007294,SUB00002327,CELL000009,2026-05-26 08:58:28,2026-05-26 09:46:28,1841.951,160.397,36.266,48.715,2.0319,False,pgw,2026-05-26,CUST00000068,PLN012,DEV0001544,Southwest,SITE00002,4G LTE,1.7987802734375,True,2026-05
DATA0000007310,SUB00003861,CELL000122,2026-05-06 23:58:54,2026-05-07 00:39:54,250.254,174.429,18.389,48.199,2.2526,False,pgw,2026-05-06,CUST00002073,PLN011,DEV0000356,Southeast,SITE00029,5G NR,0.244388671875,True,2026-05
DATA0000007318,SUB00004912,CELL000237,2026-05-22 12:53:08,2026-05-22 15:27:08,110.473,86.168,28.554,52.827,2.317,False,pgw,2026-05-22,CUST00002284,PLN005,DEV0001884,Midwest,SITE00055,4G LTE,0.1078837890625,True,2026-05
DATA0000007320,SUB00002131,CELL000124,2026-05-24 15:07:18,2026-05-24 15:45:18,133.172,131.342,41.914,17.325,2.1872,True,pgw,2026-05-24,CUST00004262,PLN009,DEV0001311,Midwest,SITE00029,4G LTE,0.13005078125,True,2026-05
DATA0000007342,SUB00000475,CELL000104,2026-04-17 20:26:27,2026-04-17 21:15:27,2569.829,120.52,37.859,33.878,2.3536,False,pgw,2026-04-17,CUST00001017,PLN007,DEV0002064,Southeast,SITE00024,5G NR,2.5095986328125,True,2026-04
DATA0000007345,SUB00003775,CELL000036,2026-05-06 03:33:40,2026-05-06 05:02:40,906.585,181.077,8.954,30.744,2.5121,False,pgw,2026-05-06,CUST00003002,PLN013,DEV0002416,Midwest,SITE00008,4G LTE,0.8853369140625,True,2026-05
DATA0000007376,SUB00002806,CELL000229,2026-04-24 09:53:25,2026-04-24 10:47:25,57.249,164.066,11.969,30.06,2.3295,False,pgw,2026-04-24,CUST00001091,PLN008,DEV0001756,Southeast,SITE00054,5G NR,0.0559072265625,True,2026-04
DATA0000007392,SUB00000081,CELL000189,2026-05-16 00:59:59,2026-05-16 03:59:59,83.366,189.414,47.411,64.201,2.0973,True,pgw,2026-05-16,CUST00004294,PLN006,DEV0001971,Southeast,SITE00045,5G NR,0.081412109375,True,2026-05
DATA0000007400,SUB00003424,CELL000056,2026-04-28 09:31:56,2026-04-28 12:24:56,62.715,93.858,22.505,32.411,2.6422,False,pgw,2026-04-28,CUST00002560,PLN005,DEV0001005,Southeast,SITE00012,5G NR,0.0612451171875,True,2026-04
DATA0000007410,SUB00000803,CELL000181,2026-05-20 04:41:52,2026-05-20 04:53:52,858.487,18.328,41.973,33.787,3.1035,False,pgw,2026-05-20,CUST00002537,PLN020,DEV0000682,Southwest,SITE00043,5G NR,0.8383662109375,True,2026-05
DATA0000007464,SUB00000032,CELL000211,2026-05-01 18:06:14,2026-05-01 20:13:14,324.69,111.695,25.744,61.66,2.3533,False,pgw,2026-05-01,CUST00002960,PLN004,DEV0002239,Southeast,SITE00050,4G LTE,0.317080078125,True,2026-05
DATA0000007473,SUB00004749,CELL000082,2026-04-18 12:54:49,2026-04-18 14:28:49,2179.805,81.242,40.137,30.353,3.2623,False,pgw,2026-04-18,CUST00004336,PLN005,DEV0002477,Northeast,SITE00019,5G NR,2.1287158203125,True,2026-04
DATA0000007479,SUB00001537,CELL000159,2026-04-21 04:48:59,2026-04-21 04:56:59,151.702,150.016,15.489,12.725,2.5711,False,pgw,2026-04-21,CUST00004313,PLN014,DEV0000091,West,SITE00037,5G NR,0.148146484375,True,2026-04
DATA0000007480,SUB00001037,CELL000176,2026-04-30 01:07:18,2026-04-30 01:33:18,1241.84,291.066,34.925,23.465,2.6343,False,pgw,2026-04-30,CUST00003755,PLN019,DEV0000451,Southwest,SITE00042,4G LTE,1.212734375,True,2026-04
DATA0000007495,SUB00000980,CELL000137,2026-04-18 16:08:58,2026-04-18 16:46:58,33.118,23.336,35.925,43.125,2.8746,True,pgw,2026-04-18,CUST00001978,PLN016,DEV0000441,Northeast,SITE00032,5G NR,0.032341796875,True,2026-04
DATA0000007530,SUB00003174,CELL000107,2026-05-26 05:01:17,2026-05-26 07:27:17,211.079,130.215,28.756,37.603,2.056,True,pgw,2026-05-26,CUST00004448,PLN019,DEV0001671,Southwest,SITE00025,5G NR,0.2061318359375,True,2026-05
DATA0000007545,SUB00003224,CELL000121,2026-05-24 18:36:16,2026-05-24 18:43:16,422.866,57.83,20.558,46.143,2.2084,False,pgw,2026-05-24,CUST00003663,PLN013,DEV0001609,Midwest,SITE00028,4G LTE,0.412955078125,True,2026-05
DATA0000007558,SUB00000449,CELL000191,2026-05-06 17:58:16,2026-05-06 20:04:16,650.871,76.151,38.02,2.0,2.0091,False,pgw,2026-05-06,CUST00000882,PLN014,DEV0000247,Southeast,SITE00045,4G LTE,0.6356162109375,True,2026-05
DATA0000007563,SUB00002589,CELL000139,2026-05-16 09:25:58,2026-05-16 09:28:58,633.499,120.279,7.159,53.216,2.0252,False,pgw,2026-05-16,CUST00002272,PLN013,DEV0000946,Northeast,SITE00033,5G NR,0.6186513671875,True,2026-05
DATA0000007570,SUB00003599,CELL000082,2026-04-21 07:13:49,2026-04-21 08:00:49,413.715,90.049,26.571,46.947,2.0355,False,pgw,2026-04-21,CUST00002905,PLN008,DEV0000864,Northeast,SITE00019,5G NR,0.4040185546875,True,2026-04
DATA0000007597,SUB00000803,CELL000180,2026-04-28 11:12:06,2026-04-28 13:16:06,536.822,49.313,21.457,12.604,2.3146,True,pgw,2026-04-28,CUST00002537,PLN020,DEV0000682,Southwest,SITE00043,4G LTE,0.524240234375,True,2026-04
DATA0000007619,SUB00004131,CELL000002,2026-05-09 00:05:11,2026-05-09 00:59:11,1665.953,36.367,11.657,63.022,2.4039,False,pgw,2026-05-09,CUST00003666,PLN013,DEV0000510,Northeast,SITE00001,5G NR,1.6269072265625,True,2026-05
DATA0000007625,SUB00000038,CELL000244,2026-04-23 19:05:45,2026-04-23 20:24:45,34.266,67.292,28.032,50.65,2.1554,False,pgw,2026-04-23,CUST00003939,PLN004,DEV0002421,Northeast,SITE00057,5G NR,0.033462890625,True,2026-04
DATA0000007629,SUB00000836,CELL000028,2026-04-16 05:46:17,2026-04-16 07:23:17,20.045,94.575,53.858,40.712,2.4445,False,pgw,2026-04-16,CUST00001938,PLN017,DEV0000090,Southwest,SITE00006,5G NR,0.0195751953125,True,2026-04
DATA0000007638,SUB00000442,CELL000172,2026-05-02 13:42:55,2026-05-02 14:37:55,725.349,187.447,19.07,63.553,2.0947,True,pgw,2026-05-02,CUST00001350,PLN018,DEV0000434,Midwest,SITE00041,4G LTE,0.7083486328125,True,2026-05
DATA0000007655,SUB00003656,CELL000181,2026-05-13 08:01:37,2026-05-13 08:07:37,2498.939,157.636,18.225,35.062,2.0308,False,pgw,2026-05-13,CUST00003578,PLN016,DEV0001646,Midwest,SITE00043,5G NR,2.4403701171875,True,2026-05
DATA0000007658,SUB00003442,CELL000149,2026-04-29 22:55:42,2026-04-29 23:16:42,3.337,132.785,33.585,29.53,2.5272,False,pgw,2026-04-29,CUST00000757,PLN015,DEV0000397,Northeast,SITE00035,4G LTE,0.0032587890625,True,2026-04
DATA0000007669,SUB00002221,CELL000039,2026-05-06 03:59:52,2026-05-06 04:06:52,2027.737,117.21,8.609,28.734,2.202,False,pgw,2026-05-06,CUST00003127,PLN001,DEV0001274,Midwest,SITE00008,4G LTE,1.9802119140625,True,2026-05
DATA0000007677,SUB00002343,CELL000189,2026-05-15 00:49:16,2026-05-15 01:42:16,200.59,184.464,5.308,18.565,2.9316,False,pgw,2026-05-15,CUST00003530,PLN012,DEV0001074,West,SITE00045,5G NR,0.195888671875,True,2026-05
DATA0000007680,SUB00001635,CELL000101,2026-04-03 10:10:33,2026-04-03 11:51:33,141.925,128.616,35.281,43.157,2.4452,True,pgw,2026-04-03,CUST00003451,PLN006,DEV0001396,West,SITE00023,4G LTE,0.1385986328125,True,2026-04
DATA0000007701,SUB00003526,CELL000093,2026-04-22 12:21:09,2026-04-22 12:38:09,503.286,156.186,16.017,25.987,2.5539,True,pgw,2026-04-22,CUST00001732,PLN019,DEV0001233,Southeast,SITE00021,5G NR,0.491490234375,True,2026-04
DATA0000007702,SUB00001986,CELL000144,2026-05-31 14:25:50,2026-05-31 17:00:50,390.152,101.109,22.173,39.745,2.1814,False,pgw,2026-05-31,CUST00000009,PLN001,DEV0001310,Southwest,SITE00034,5G NR,0.3810078125,True,2026-05
DATA0000007709,SUB00001023,CELL000137,2026-05-15 03:05:57,2026-05-15 04:36:57,1240.534,102.0,49.334,43.558,2.1913,False,pgw,2026-05-15,CUST00002235,PLN015,DEV0000762,Southwest,SITE00032,5G NR,1.211458984375,True,2026-05
DATA0000007717,SUB00003713,CELL000141,2026-04-24 01:09:41,2026-04-24 02:58:41,256.916,158.768,34.687,22.529,2.1315,False,pgw,2026-04-24,CUST00003323,PLN013,DEV0000941,Southeast,SITE00033,5G NR,0.25089453125,True,2026-04
DATA0000007721,SUB00001691,CELL000075,2026-05-29 22:13:11,2026-05-30 00:21:11,406.721,66.336,36.914,26.514,2.9644,True,pgw,2026-05-29,CUST00001929,PLN005,DEV0001834,Northeast,SITE00017,5G NR,0.3971884765625,True,2026-05
DATA0000007729,SUB00001074,CELL000032,2026-04-07 17:41:45,2026-04-07 17:52:45,1541.988,159.93,13.282,83.378,0.4244,True,pgw,2026-04-07,CUST00000409,PLN009,DEV0000425,West,SITE00007,4G LTE,1.50584765625,True,2026-04
DATA0000007778,SUB00004438,CELL000047,2026-04-03 11:29:45,2026-04-03 12:35:45,904.734,35.396,27.891,45.708,2.2864,False,pgw,2026-04-03,CUST00004277,PLN002,DEV0001807,Midwest,SITE00010,4G LTE,0.883529296875,True,2026-04
DATA0000007804,SUB00002820,CELL000060,2026-05-26 17:59:28,2026-05-26 18:22:28,97.058,148.278,37.105,32.971,2.0236,False,pgw,2026-05-26,CUST00001217,PLN018,DEV0001547,West,SITE00013,4G LTE,0.094783203125,True,2026-05
DATA0000007832,SUB00004143,CELL000078,2026-05-09 15:09:01,2026-05-09 16:00:01,34.191,46.529,33.385,34.683,2.2485,False,pgw,2026-05-09,CUST00003409,PLN019,DEV0000136,Southwest,SITE00018,5G NR,0.0333896484375,True,2026-05
DATA0000007871,SUB00000401,CELL000021,2026-05-02 04:32:21,2026-05-02 07:18:21,824.587,99.324,26.776,22.277,2.1877,False,pgw,2026-05-02,CUST00002384,PLN003,DEV0000447,Southwest,SITE00005,4G LTE,0.8052607421875,True,2026-05
DATA0000007876,SUB00003629,CELL000008,2026-04-19 01:40:34,2026-04-19 03:11:34,310.273,154.089,41.677,14.784,2.4717,False,pgw,2026-04-19,CUST00002531,PLN015,DEV0000311,Midwest,SITE00002,4G LTE,0.3030009765625,True,2026-04
DATA0000007887,SUB00001287,CELL000033,2026-04-01 02:58:17,2026-04-01 04:40:17,1127.927,108.048,23.629,56.332,2.2874,True,pgw,2026-04-01,CUST00001053,PLN009,DEV0001966,Northeast,SITE00007,5G NR,1.1014912109375,True,2026-04
DATA0000007892,SUB00003384,CELL000116,2026-05-17 23:01:27,2026-05-18 01:36:27,697.67,64.992,15.32,47.799,2.094,True,pgw,2026-05-17,CUST00003856,PLN006,DEV0001781,Northeast,SITE00027,5G NR,0.681318359375,True,2026-05
DATA0000007893,SUB00004067,CELL000206,2026-05-11 12:25:27,2026-05-11 14:34:27,276.411,168.917,28.473,53.803,2.0461,False,pgw,2026-05-11,CUST00000082,PLN014,DEV0002352,Southwest,SITE00048,4G LTE,0.2699326171875,True,2026-05
DATA0000007939,SUB00000886,CELL000105,2026-05-27 06:27:06,2026-05-27 07:52:06,578.674,86.62,26.985,35.558,2.3092,True,pgw,2026-05-27,CUST00003165,PLN006,DEV0002047,Northeast,SITE00024,4G LTE,0.565111328125,True,2026-05
DATA0000007942,SUB00002596,CELL000165,2026-05-31 18:44:37,2026-05-31 21:04:37,364.637,136.789,13.119,57.114,2.2632,True,pgw,2026-05-31,CUST00003528,PLN006,DEV0000236,Southeast,SITE00039,5G NR,0.3560908203125,True,2026-05
DATA0000007946,SUB00003102,CELL000112,2026-04-16 00:28:08,2026-04-16 01:16:08,402.563,95.148,13.419,41.214,2.0038,True,pgw,2026-04-16,CUST00003017,PLN013,DEV0001765,Southeast,SITE00026,5G NR,0.3931279296875,True,2026-04
DATA0000007948,SUB00001955,CELL000208,2026-05-09 00:01:08,2026-05-09 01:14:08,904.286,93.101,27.06,62.58,2.2707,False,pgw,2026-05-09,CUST00002378,PLN010,DEV0002423,Midwest,SITE00049,4G LTE,0.883091796875,True,2026-05
DATA0000007963,SUB00000710,CELL000121,2026-05-21 00:44:23,2026-05-21 03:10:23,11.525,151.869,27.569,51.159,2.5791,False,pgw,2026-05-21,CUST00002790,PLN014,DEV0000640,Southeast,SITE00028,4G LTE,0.0112548828125,True,2026-05
DATA0000007965,SUB00000086,CELL000099,2026-05-13 01:32:46,2026-05-13 01:46:46,657.032,102.508,25.805,46.685,2.2592,False,pgw,2026-05-13,CUST00003013,PLN013,DEV0002186,West,SITE00023,4G LTE,0.6416328125,True,2026-05
DATA0000007980,SUB00002715,CELL000047,2026-05-14 18:41:07,2026-05-14 19:25:07,152.701,150.68,33.255,8.084,2.32,False,pgw,2026-05-14,CUST00000085,PLN009,DEV0001416,Southeast,SITE00010,4G LTE,0.1491220703125,True,2026-05
DATA0000008027,SUB00003301,CELL000038,2026-04-14 02:35:35,2026-04-14 05:00:35,1026.711,82.367,30.892,2.0,2.0263,False,pgw,2026-04-14,CUST00004154,PLN004,DEV0002449,Southwest,SITE00008,4G LTE,1.0026474609375,True,2026-04
DATA0000008091,SUB00000912,CELL000239,2026-05-26 00:53:35,2026-05-26 02:48:35,1043.72,0.1,26.962,18.774,2.4111,False,pgw,2026-05-26,CUST00003280,PLN005,DEV0001189,Southeast,SITE00056,4G LTE,1.0192578125,True,2026-05
DATA0000008130,SUB00003450,CELL000037,2026-05-22 06:23:41,2026-05-22 08:01:41,523.555,171.349,34.657,26.356,2.3737,False,pgw,2026-05-22,CUST00001794,PLN006,DEV0001398,West,SITE00008,4G LTE,0.5112841796875,True,2026-05
DATA0000008151,SUB00000769,CELL000217,2026-05-17 13:36:33,2026-05-17 15:19:33,2011.731,138.99,26.13,31.122,2.4189,True,pgw,2026-05-17,CUST00003563,PLN013,DEV0001049,Midwest,SITE00051,4G LTE,1.9645810546875,True,2026-05
DATA0000008209,SUB00001057,CELL000223,2026-04-03 02:58:06,2026-04-03 05:50:06,685.373,132.785,26.861,45.732,2.0809,False,pgw,2026-04-03,CUST00000513,PLN011,DEV0001629,West,SITE00052,5G NR,0.6693095703125,True,2026-04
DATA0000008218,SUB00001530,CELL000132,2026-05-26 02:25:17,2026-05-26 04:05:17,3120.602,186.496,37.598,40.423,2.0865,False,pgw,2026-05-26,CUST00001055,PLN013,DEV0001426,Midwest,SITE00031,4G LTE,3.047462890625,True,2026-05
