bill_id,customer_id,billing_month,bill_date,due_date,energy_charge,demand_charge,fixed_charge,tax_amount,total_amount,bill_status
BILL00001119,CUST0000560,2026-04-01,2026-04-28,2026-05-18,14526.22,2234.8,558.7,1303.64,18623.36,Open
BILL00001120,CUST0000560,2026-05-01,2026-05-28,2026-06-17,15215.41,2340.83,585.21,1365.49,19506.94,Open
BILL00001121,CUST0000561,2026-04-01,2026-04-28,2026-05-18,19236.4,2959.45,739.86,1726.34,24662.05,Open
BILL00001122,CUST0000561,2026-05-01,2026-05-28,2026-06-17,1769.42,272.22,68.05,158.79,2268.48,Open
BILL00001123,CUST0000562,2026-04-01,2026-04-28,2026-05-18,19409.68,2986.1,746.53,1741.89,24884.21,Open
BILL00001124,CUST0000562,2026-05-01,2026-05-28,2026-06-17,7197.27,1107.27,276.82,645.91,9227.26,Past Due
BILL00001125,CUST0000563,2026-04-01,2026-04-28,2026-05-18,2352.34,361.9,90.47,211.11,3015.82,Past Due
BILL00001126,CUST0000563,2026-05-01,2026-05-28,2026-06-17,11690.14,1798.48,449.62,1049.11,14987.36,Open
BILL00001127,CUST0000564,2026-04-01,2026-04-28,2026-05-18,4131.86,635.67,158.92,370.81,5297.26,Paid
BILL00001128,CUST0000564,2026-05-01,2026-05-28,2026-06-17,3751.25,577.12,144.28,336.65,4809.3,Cancelled
BILL00001129,CUST0000565,2026-04-01,2026-04-28,2026-05-18,7730.91,1189.37,297.34,693.8,9911.42,Cancelled
BILL00001130,CUST0000565,2026-05-01,2026-05-28,2026-06-17,9218.15,1418.18,354.54,827.27,11818.14,Cancelled
BILL00001131,CUST0000566,2026-04-01,2026-04-28,2026-05-18,7291.5,1121.77,280.44,654.37,9348.08,Open
BILL00001132,CUST0000566,2026-05-01,2026-05-28,2026-06-17,15370.71,2364.72,591.18,1379.42,19706.04,Past Due
BILL00001133,CUST0000567,2026-04-01,2026-04-28,2026-05-18,7491.1,1152.48,288.12,672.28,9603.97,Paid
BILL00001134,CUST0000567,2026-05-01,2026-05-28,2026-06-17,8478.95,1304.45,326.11,760.93,10870.45,Past Due
BILL00001135,CUST0000568,2026-04-01,2026-04-28,2026-05-18,3851.41,592.52,148.13,345.64,4937.7,Cancelled
BILL00001136,CUST0000568,2026-05-01,2026-05-28,2026-06-17,14248.98,2192.15,548.04,1278.75,18267.93,Cancelled
BILL00001137,CUST0000569,2026-04-01,2026-04-28,2026-05-18,11852.0,1823.38,455.85,1063.64,15194.87,Open
BILL00001138,CUST0000569,2026-05-01,2026-05-28,2026-06-17,4088.07,628.93,157.23,366.88,5241.12,Open
BILL00001139,CUST0000570,2026-04-01,2026-04-28,2026-05-18,19311.25,2970.96,742.74,1733.06,24758.02,Cancelled
BILL00001140,CUST0000570,2026-05-01,2026-05-28,2026-06-17,1634.55,251.47,62.87,146.69,2095.58,Open
BILL00001141,CUST0000571,2026-04-01,2026-04-28,2026-05-18,10520.36,1618.52,404.63,944.14,13487.65,Cancelled
BILL00001142,CUST0000571,2026-05-01,2026-05-28,2026-06-17,8435.76,1297.81,324.45,757.06,10815.08,Past Due
BILL00001143,CUST0000572,2026-04-01,2026-04-28,2026-05-18,16284.05,2505.24,626.31,1461.39,20876.98,Open
BILL00001144,CUST0000572,2026-05-01,2026-05-28,2026-06-17,8544.08,1314.47,328.62,766.78,10953.94,Paid
BILL00001145,CUST0000573,2026-04-01,2026-04-28,2026-05-18,15662.07,2409.55,602.39,1405.57,20079.57,Paid
BILL00001146,CUST0000573,2026-05-01,2026-05-28,2026-06-17,14991.11,2306.32,576.58,1345.36,19219.37,Past Due
BILL00001147,CUST0000574,2026-04-01,2026-04-28,2026-05-18,13608.58,2093.63,523.41,1221.28,17446.89,Past Due
BILL00001148,CUST0000574,2026-05-01,2026-05-28,2026-06-17,18344.57,2822.24,705.56,1646.31,23518.68,Open
BILL00001149,CUST0000575,2026-04-01,2026-04-28,2026-05-18,503.96,77.53,19.38,45.23,646.11,Open
BILL00001150,CUST0000575,2026-05-01,2026-05-28,2026-06-17,15134.43,2328.37,582.09,1358.22,19403.12,Open
BILL00001151,CUST0000576,2026-04-01,2026-04-28,2026-05-18,4304.09,662.17,165.54,386.26,5518.06,Past Due
BILL00001152,CUST0000576,2026-05-01,2026-05-28,2026-06-17,7711.5,1186.38,296.6,692.06,9886.54,Past Due
BILL00001153,CUST0000577,2026-04-01,2026-04-28,2026-05-18,13203.86,2031.36,507.84,1184.96,16928.03,Open
BILL00001154,CUST0000577,2026-05-01,2026-05-28,2026-06-17,913.41,140.52,35.13,81.97,1171.04,Cancelled
BILL00001155,CUST0000578,2026-04-01,2026-04-28,2026-05-18,9701.02,1492.46,373.12,870.6,12437.2,Open
BILL00001156,CUST0000578,2026-05-01,2026-05-28,2026-06-17,15174.3,2334.51,583.63,1361.8,19454.23,Paid
BILL00001157,CUST0000579,2026-04-01,2026-04-28,2026-05-18,4821.95,741.84,185.46,432.74,6181.99,Past Due
BILL00001158,CUST0000579,2026-05-01,2026-05-28,2026-06-17,8986.65,1382.56,345.64,806.49,11521.35,Open
BILL00001159,CUST0000580,2026-04-01,2026-04-28,2026-05-18,9157.6,1408.86,352.22,821.84,11740.51,Paid
BILL00001160,CUST0000580,2026-05-01,2026-05-28,2026-06-17,1601.89,246.44,61.61,143.76,2053.71,Open
BILL00001161,CUST0000581,2026-04-01,2026-04-28,2026-05-18,1710.19,263.11,65.78,153.48,2192.55,Cancelled
BILL00001162,CUST0000581,2026-05-01,2026-05-28,2026-06-17,4157.93,639.68,159.92,373.15,5330.68,Open
BILL00001163,CUST0000582,2026-04-01,2026-04-28,2026-05-18,9181.62,1412.56,353.14,823.99,11771.3,Open
BILL00001164,CUST0000582,2026-05-01,2026-05-28,2026-06-17,7596.87,1168.75,292.19,681.77,9739.58,Paid
BILL00001165,CUST0000583,2026-04-01,2026-04-28,2026-05-18,11209.68,1724.57,431.14,1006.0,14371.39,Cancelled
BILL00001166,CUST0000583,2026-05-01,2026-05-28,2026-06-17,9364.47,1440.69,360.17,840.4,12005.73,Cancelled
BILL00001167,CUST0000584,2026-04-01,2026-04-28,2026-05-18,16979.52,2612.23,653.06,1523.8,21768.62,Open
BILL00001168,CUST0000584,2026-05-01,2026-05-28,2026-06-17,9293.17,1429.72,357.43,834.0,11914.32,Open
BILL00001169,CUST0000585,2026-04-01,2026-04-28,2026-05-18,17440.04,2683.08,670.77,1565.13,22359.02,Cancelled
BILL00001170,CUST0000585,2026-05-01,2026-05-28,2026-06-17,2328.67,358.26,89.56,208.98,2985.48,Open
BILL00001171,CUST0000586,2026-04-01,2026-04-28,2026-05-18,13001.29,2000.2,500.05,1166.78,16668.32,Past Due
BILL00001172,CUST0000586,2026-05-01,2026-05-28,2026-06-17,11512.54,1771.16,442.79,1033.18,14759.67,Cancelled
BILL00001173,CUST0000587,2026-04-01,2026-04-28,2026-05-18,9303.11,1431.25,357.81,834.89,11927.07,Paid
BILL00001174,CUST0000587,2026-05-01,2026-05-28,2026-06-17,11203.14,1723.56,430.89,1005.41,14363.0,Past Due
BILL00001175,CUST0000588,2026-04-01,2026-04-28,2026-05-18,11663.74,1794.42,448.61,1046.75,14953.51,Paid
BILL00001176,CUST0000588,2026-05-01,2026-05-28,2026-06-17,6133.74,943.65,235.91,550.46,7863.77,Paid
BILL00001177,CUST0000589,2026-04-01,2026-04-28,2026-05-18,18413.51,2832.85,708.21,1652.49,23607.06,Open
BILL00001178,CUST0000589,2026-05-01,2026-05-28,2026-06-17,5837.53,898.08,224.52,523.88,7484.01,Open
BILL00001179,CUST0000590,2026-04-01,2026-04-28,2026-05-18,11524.19,1772.95,443.24,1034.22,14774.61,Cancelled
BILL00001180,CUST0000590,2026-05-01,2026-05-28,2026-06-17,15505.43,2385.45,596.36,1391.51,19878.76,Past Due
BILL00001181,CUST0000591,2026-04-01,2026-04-28,2026-05-18,19476.31,2996.36,749.09,1747.87,24969.63,Open
BILL00001182,CUST0000591,2026-05-01,2026-05-28,2026-06-17,8151.94,1254.14,313.54,731.58,10451.2,Past Due
BILL00001183,CUST0000592,2026-04-01,2026-04-28,2026-05-18,7959.37,1224.52,306.13,714.3,10204.32,Open
BILL00001184,CUST0000592,2026-05-01,2026-05-28,2026-06-17,10938.61,1682.86,420.72,981.67,14023.86,Cancelled
BILL00001185,CUST0000593,2026-04-01,2026-04-28,2026-05-18,12625.43,1942.37,485.59,1133.05,16186.45,Cancelled
BILL00001186,CUST0000593,2026-05-01,2026-05-28,2026-06-17,817.99,125.84,31.46,73.41,1048.7,Cancelled
BILL00001187,CUST0000594,2026-04-01,2026-04-28,2026-05-18,16952.17,2608.03,652.01,1521.35,21733.56,Past Due
BILL00001188,CUST0000594,2026-05-01,2026-05-28,2026-06-17,12642.19,1944.95,486.24,1134.56,16207.93,Cancelled
BILL00001189,CUST0000595,2026-04-01,2026-04-28,2026-05-18,17626.18,2711.72,677.93,1581.84,22597.66,Past Due
BILL00001190,CUST0000595,2026-05-01,2026-05-28,2026-06-17,10573.72,1626.73,406.68,948.92,13556.05,Past Due
BILL00001191,CUST0000596,2026-04-01,2026-04-28,2026-05-18,19289.45,2967.61,741.9,1731.1,24730.06,Open
BILL00001192,CUST0000596,2026-05-01,2026-05-28,2026-06-17,10134.45,1559.15,389.79,909.5,12992.89,Open
BILL00001193,CUST0000597,2026-04-01,2026-04-28,2026-05-18,12342.27,1898.81,474.7,1107.64,15823.42,Open
BILL00001194,CUST0000597,2026-05-01,2026-05-28,2026-06-17,3926.41,604.06,151.02,352.37,5033.85,Past Due
BILL00001195,CUST0000598,2026-04-01,2026-04-28,2026-05-18,14682.51,2258.85,564.71,1317.66,18823.72,Past Due
BILL00001196,CUST0000598,2026-05-01,2026-05-28,2026-06-17,16937.14,2605.71,651.43,1520.0,21714.28,Past Due
BILL00001197,CUST0000599,2026-04-01,2026-04-28,2026-05-18,14512.25,2232.65,558.16,1302.38,18605.44,Open
BILL00001198,CUST0000599,2026-05-01,2026-05-28,2026-06-17,8920.2,1372.34,343.08,800.53,11436.16,Open
BILL00001199,CUST0000600,2026-04-01,2026-04-28,2026-05-18,16353.13,2515.87,628.97,1467.59,20965.55,Past Due
BILL00001200,CUST0000600,2026-05-01,2026-05-28,2026-06-17,4031.61,620.25,155.06,361.81,5168.73,Cancelled
BILL00001201,CUST0000601,2026-04-01,2026-04-28,2026-05-18,6897.27,1061.12,265.28,618.99,8842.65,Paid
BILL00001202,CUST0000601,2026-05-01,2026-05-28,2026-06-17,4092.7,629.65,157.41,367.29,5247.05,Past Due
BILL00001203,CUST0000602,2026-04-01,2026-04-28,2026-05-18,17783.36,2735.9,683.98,1595.94,22799.18,Past Due
BILL00001204,CUST0000602,2026-05-01,2026-05-28,2026-06-17,15771.2,2426.34,606.58,1415.36,20219.49,Open
BILL00001205,CUST0000603,2026-04-01,2026-04-28,2026-05-18,2851.23,438.65,109.66,255.88,3655.42,Paid
BILL00001206,CUST0000603,2026-05-01,2026-05-28,2026-06-17,15034.19,2312.95,578.24,1349.22,19274.6,Open
BILL00001207,CUST0000604,2026-04-01,2026-04-28,2026-05-18,10005.12,1539.25,384.81,897.9,12827.08,Open
BILL00001208,CUST0000604,2026-05-01,2026-05-28,2026-06-17,7212.92,1109.68,277.42,647.31,9247.33,Open
BILL00001209,CUST0000605,2026-04-01,2026-04-28,2026-05-18,941.98,144.92,36.23,84.54,1207.66,Cancelled
BILL00001210,CUST0000605,2026-05-01,2026-05-28,2026-06-17,4376.55,673.32,168.33,392.77,5610.96,Paid
BILL00001211,CUST0000606,2026-04-01,2026-04-28,2026-05-18,5689.11,875.25,218.81,510.56,7293.73,Open
BILL00001212,CUST0000606,2026-05-01,2026-05-28,2026-06-17,2686.96,413.38,103.34,241.14,3444.82,Paid
BILL00001213,CUST0000607,2026-04-01,2026-04-28,2026-05-18,7928.86,1219.82,304.96,711.56,10165.21,Open
BILL00001214,CUST0000607,2026-05-01,2026-05-28,2026-06-17,1251.83,192.59,48.15,112.34,1604.91,Past Due
BILL00001215,CUST0000608,2026-04-01,2026-04-28,2026-05-18,15469.7,2379.95,594.99,1388.31,19832.95,Paid
BILL00001216,CUST0000608,2026-05-01,2026-05-28,2026-06-17,7096.77,1091.81,272.95,636.89,9098.42,Open
BILL00001217,CUST0000609,2026-04-01,2026-04-28,2026-05-18,11682.85,1797.36,449.34,1048.46,14978.01,Paid
BILL00001218,CUST0000609,2026-05-01,2026-05-28,2026-06-17,7626.07,1173.24,293.31,684.39,9777.02,Paid
BILL00001219,CUST0000610,2026-04-01,2026-04-28,2026-05-18,17174.47,2642.23,660.56,1541.3,22018.56,Paid
BILL00001220,CUST0000610,2026-05-01,2026-05-28,2026-06-17,18877.69,2904.26,726.06,1694.15,24202.16,Paid
BILL00001221,CUST0000611,2026-04-01,2026-04-28,2026-05-18,13938.43,2144.37,536.09,1250.89,17869.79,Open
BILL00001222,CUST0000611,2026-05-01,2026-05-28,2026-06-17,18684.64,2874.56,718.64,1676.83,23954.67,Open
BILL00001223,CUST0000612,2026-04-01,2026-04-28,2026-05-18,632.35,97.29,24.32,56.75,810.71,Cancelled
BILL00001224,CUST0000612,2026-05-01,2026-05-28,2026-06-17,851.74,131.04,32.76,76.44,1091.98,Cancelled
BILL00001225,CUST0000613,2026-04-01,2026-04-28,2026-05-18,12429.59,1912.24,478.06,1115.48,15935.37,Open
BILL00001226,CUST0000613,2026-05-01,2026-05-28,2026-06-17,14824.57,2280.7,570.18,1330.41,19005.86,Cancelled
BILL00001227,CUST0000614,2026-04-01,2026-04-28,2026-05-18,12034.48,1851.46,462.86,1080.02,15428.82,Cancelled
BILL00001228,CUST0000614,2026-05-01,2026-05-28,2026-06-17,16284.77,2505.35,626.34,1461.45,20877.91,Paid
BILL00001229,CUST0000615,2026-04-01,2026-04-28,2026-05-18,13366.79,2056.43,514.11,1199.58,17136.91,Past Due
BILL00001230,CUST0000615,2026-05-01,2026-05-28,2026-06-17,12881.84,1981.82,495.46,1156.06,16515.18,Cancelled
BILL00001231,CUST0000616,2026-04-01,2026-04-28,2026-05-18,2256.88,347.21,86.8,202.54,2893.44,Paid
BILL00001232,CUST0000616,2026-05-01,2026-05-28,2026-06-17,9262.65,1425.02,356.26,831.26,11875.19,Open
BILL00001233,CUST0000617,2026-04-01,2026-04-28,2026-05-18,11093.28,1706.66,426.66,995.55,14222.15,Past Due
BILL00001234,CUST0000617,2026-05-01,2026-05-28,2026-06-17,9814.9,1509.98,377.5,880.82,12583.2,Cancelled
BILL00001235,CUST0000618,2026-04-01,2026-04-28,2026-05-18,398.66,61.33,15.33,35.78,511.1,Past Due
BILL00001236,CUST0000618,2026-05-01,2026-05-28,2026-06-17,14404.18,2216.03,554.01,1292.68,18466.89,Open
BILL00001237,CUST0000619,2026-04-01,2026-04-28,2026-05-18,9309.93,1432.3,358.07,835.51,11935.81,Cancelled
BILL00001238,CUST0000619,2026-05-01,2026-05-28,2026-06-17,14095.94,2168.61,542.15,1265.02,18071.71,Past Due
BILL00001239,CUST0000620,2026-04-01,2026-04-28,2026-05-18,12850.11,1976.94,494.24,1153.22,16474.5,Paid
BILL00001240,CUST0000620,2026-05-01,2026-05-28,2026-06-17,10795.31,1660.82,415.2,968.81,13840.14,Past Due
BILL00001241,CUST0000621,2026-04-01,2026-04-28,2026-05-18,3954.28,608.35,152.09,354.87,5069.59,Open
BILL00001242,CUST0000621,2026-05-01,2026-05-28,2026-06-17,2096.2,322.49,80.62,188.12,2687.43,Open
BILL00001243,CUST0000622,2026-04-01,2026-04-28,2026-05-18,4297.93,661.22,165.3,385.71,5510.16,Paid
BILL00001244,CUST0000622,2026-05-01,2026-05-28,2026-06-17,12542.89,1929.68,482.42,1125.64,16080.63,Open
BILL00001245,CUST0000623,2026-04-01,2026-04-28,2026-05-18,6777.65,1042.72,260.68,608.25,8689.3,Paid
BILL00001246,CUST0000623,2026-05-01,2026-05-28,2026-06-17,17506.72,2693.34,673.34,1571.12,22444.51,Paid
BILL00001247,CUST0000624,2026-04-01,2026-04-28,2026-05-18,14747.63,2268.87,567.22,1323.5,18907.21,Past Due
BILL00001248,CUST0000624,2026-05-01,2026-05-28,2026-06-17,10816.88,1664.14,416.03,970.75,13867.8,Open
BILL00001249,CUST0000625,2026-04-01,2026-04-28,2026-05-18,11214.94,1725.38,431.34,1006.47,14378.13,Open
BILL00001250,CUST0000625,2026-05-01,2026-05-28,2026-06-17,12602.79,1938.89,484.72,1131.02,16157.42,Open
BILL00001251,CUST0000626,2026-04-01,2026-04-28,2026-05-18,9026.01,1388.62,347.15,810.03,11571.8,Open
BILL00001252,CUST0000626,2026-05-01,2026-05-28,2026-06-17,5347.07,822.63,205.66,479.87,6855.22,Past Due
BILL00001253,CUST0000627,2026-04-01,2026-04-28,2026-05-18,4140.38,636.98,159.25,371.57,5308.18,Open
BILL00001254,CUST0000627,2026-05-01,2026-05-28,2026-06-17,18113.29,2786.66,696.67,1625.55,23222.17,Past Due
BILL00001255,CUST0000628,2026-04-01,2026-04-28,2026-05-18,11245.76,1730.12,432.53,1009.23,14417.64,Cancelled
BILL00001256,CUST0000628,2026-05-01,2026-05-28,2026-06-17,4473.36,688.21,172.05,401.45,5735.07,Open
BILL00001257,CUST0000629,2026-04-01,2026-04-28,2026-05-18,16831.49,2589.46,647.36,1510.52,21578.83,Open
BILL00001258,CUST0000629,2026-05-01,2026-05-28,2026-06-17,13926.67,2142.57,535.64,1249.83,17854.71,Open
BILL00001259,CUST0000630,2026-04-01,2026-04-28,2026-05-18,14562.87,2240.44,560.11,1306.92,18670.35,Past Due
BILL00001260,CUST0000630,2026-05-01,2026-05-28,2026-06-17,3139.59,483.01,120.75,281.76,4025.11,Past Due
BILL00001261,CUST0000631,2026-04-01,2026-04-28,2026-05-18,1404.21,216.03,54.01,126.02,1800.26,Open
BILL00001262,CUST0000631,2026-05-01,2026-05-28,2026-06-17,7121.41,1095.6,273.9,639.1,9130.01,Open
BILL00001263,CUST0000632,2026-04-01,2026-04-28,2026-05-18,13135.4,2020.83,505.21,1178.82,16840.26,Cancelled
BILL00001264,CUST0000632,2026-05-01,2026-05-28,2026-06-17,16741.48,2575.61,643.9,1502.44,21463.44,Open
BILL00001265,CUST0000633,2026-04-01,2026-04-28,2026-05-18,15113.33,2325.13,581.28,1356.32,19376.07,Past Due
BILL00001266,CUST0000633,2026-05-01,2026-05-28,2026-06-17,17746.5,2730.23,682.56,1592.63,22751.92,Past Due
BILL00001267,CUST0000634,2026-04-01,2026-04-28,2026-05-18,8850.98,1361.69,340.42,794.32,11347.41,Paid
BILL00001268,CUST0000634,2026-05-01,2026-05-28,2026-06-17,17683.85,2720.59,680.15,1587.01,22671.6,Past Due
BILL00001269,CUST0000635,2026-04-01,2026-04-28,2026-05-18,17790.56,2737.01,684.25,1596.59,22808.42,Open
BILL00001270,CUST0000635,2026-05-01,2026-05-28,2026-06-17,10843.15,1668.18,417.04,973.1,13901.48,Cancelled
BILL00001271,CUST0000636,2026-04-01,2026-04-28,2026-05-18,16555.68,2547.03,636.76,1485.77,21225.23,Paid
BILL00001272,CUST0000636,2026-05-01,2026-05-28,2026-06-17,10019.5,1541.46,385.37,899.19,12845.51,Past Due
BILL00001273,CUST0000637,2026-04-01,2026-04-28,2026-05-18,2789.34,429.13,107.28,250.32,3576.07,Paid
BILL00001274,CUST0000637,2026-05-01,2026-05-28,2026-06-17,3025.57,465.47,116.37,271.53,3878.94,Paid
BILL00001275,CUST0000638,2026-04-01,2026-04-28,2026-05-18,5302.98,815.84,203.96,475.91,6798.69,Open
BILL00001276,CUST0000638,2026-05-01,2026-05-28,2026-06-17,11863.42,1825.14,456.29,1064.67,15209.51,Cancelled
BILL00001277,CUST0000639,2026-04-01,2026-04-28,2026-05-18,13415.18,2063.87,515.97,1203.93,17198.95,Past Due
BILL00001278,CUST0000639,2026-05-01,2026-05-28,2026-06-17,13670.09,2103.09,525.77,1226.8,17525.76,Open
BILL00001279,CUST0000640,2026-04-01,2026-04-28,2026-05-18,12938.93,1990.61,497.65,1161.19,16588.38,Past Due
BILL00001280,CUST0000640,2026-05-01,2026-05-28,2026-06-17,2463.1,378.94,94.73,221.05,3157.82,Past Due
BILL00001281,CUST0000641,2026-04-01,2026-04-28,2026-05-18,11124.61,1711.48,427.87,998.36,14262.32,Open
BILL00001282,CUST0000641,2026-05-01,2026-05-28,2026-06-17,5163.06,794.32,198.58,463.35,6619.31,Open
BILL00001283,CUST0000642,2026-04-01,2026-04-28,2026-05-18,10316.78,1587.2,396.8,925.86,13226.64,Open
BILL00001284,CUST0000642,2026-05-01,2026-05-28,2026-06-17,12939.39,1990.68,497.67,1161.23,16588.96,Past Due
BILL00001285,CUST0000643,2026-04-01,2026-04-28,2026-05-18,12277.09,1888.78,472.2,1101.79,15739.86,Cancelled
BILL00001286,CUST0000643,2026-05-01,2026-05-28,2026-06-17,14302.52,2200.39,550.1,1283.56,18336.57,Open
BILL00001287,CUST0000644,2026-04-01,2026-04-28,2026-05-18,2893.39,445.14,111.28,259.66,3709.47,Open
BILL00001288,CUST0000644,2026-05-01,2026-05-28,2026-06-17,10149.76,1561.5,390.38,910.88,13012.51,Past Due
BILL00001289,CUST0000645,2026-04-01,2026-04-28,2026-05-18,8876.42,1365.6,341.4,796.6,11380.02,Paid
BILL00001290,CUST0000645,2026-05-01,2026-05-28,2026-06-17,13485.78,2074.74,518.68,1210.26,17289.47,Open
BILL00001291,CUST0000646,2026-04-01,2026-04-28,2026-05-18,3287.41,505.76,126.44,295.02,4214.63,Past Due
BILL00001292,CUST0000646,2026-05-01,2026-05-28,2026-06-17,3505.02,539.23,134.81,314.55,4493.61,Paid
BILL00001293,CUST0000647,2026-04-01,2026-04-28,2026-05-18,8580.21,1320.03,330.01,770.02,11000.27,Open
BILL00001294,CUST0000647,2026-05-01,2026-05-28,2026-06-17,7961.74,1224.88,306.22,714.52,10207.36,Past Due
BILL00001295,CUST0000648,2026-04-01,2026-04-28,2026-05-18,17150.95,2638.61,659.65,1539.19,21988.4,Past Due
BILL00001296,CUST0000648,2026-05-01,2026-05-28,2026-06-17,11885.75,1828.58,457.14,1066.67,15238.14,Cancelled
BILL00001297,CUST0000649,2026-04-01,2026-04-28,2026-05-18,5506.27,847.12,211.78,494.15,7059.32,Paid
BILL00001298,CUST0000649,2026-05-01,2026-05-28,2026-06-17,5564.96,856.15,214.04,499.42,7134.56,Open
BILL00001299,CUST0000650,2026-04-01,2026-04-28,2026-05-18,16215.44,2494.68,623.67,1455.23,20789.02,Open
BILL00001300,CUST0000650,2026-05-01,2026-05-28,2026-06-17,8704.04,1339.08,334.77,781.13,11159.03,Cancelled
BILL00001301,CUST0000651,2026-04-01,2026-04-28,2026-05-18,6060.15,932.33,233.08,543.86,7769.43,Open
BILL00001302,CUST0000651,2026-05-01,2026-05-28,2026-06-17,1810.3,278.51,69.63,162.46,2320.9,Paid
BILL00001303,CUST0000652,2026-04-01,2026-04-28,2026-05-18,11666.95,1794.92,448.73,1047.03,14957.63,Open
BILL00001304,CUST0000652,2026-05-01,2026-05-28,2026-06-17,5475.96,842.46,210.61,491.43,7020.46,Open
BILL00001305,CUST0000653,2026-04-01,2026-04-28,2026-05-18,7412.47,1140.38,285.09,665.22,9503.16,Open
BILL00001306,CUST0000653,2026-05-01,2026-05-28,2026-06-17,14758.25,2270.5,567.63,1324.46,18920.84,Cancelled
BILL00001307,CUST0000654,2026-04-01,2026-04-28,2026-05-18,5765.07,886.93,221.73,517.38,7391.11,Open
BILL00001308,CUST0000654,2026-05-01,2026-05-28,2026-06-17,13099.95,2015.38,503.84,1175.64,16794.81,Open
BILL00001309,CUST0000655,2026-04-01,2026-04-28,2026-05-18,5951.76,915.66,228.91,534.13,7630.46,Cancelled
BILL00001310,CUST0000655,2026-05-01,2026-05-28,2026-06-17,12510.45,1924.68,481.17,1122.73,16039.04,Cancelled
BILL00001311,CUST0000656,2026-04-01,2026-04-28,2026-05-18,13558.18,2085.87,521.47,1216.76,17382.29,Open
BILL00001312,CUST0000656,2026-05-01,2026-05-28,2026-06-17,6771.46,1041.76,260.44,607.69,8681.36,Open
BILL00001313,CUST0000657,2026-04-01,2026-04-28,2026-05-18,8903.18,1369.72,342.43,799.0,11414.33,Cancelled
BILL00001314,CUST0000657,2026-05-01,2026-05-28,2026-06-17,18259.46,2809.15,702.29,1638.67,23409.56,Cancelled
BILL00001315,CUST0000658,2026-04-01,2026-04-28,2026-05-18,6465.12,994.63,248.66,580.2,8288.62,Cancelled
BILL00001316,CUST0000658,2026-05-01,2026-05-28,2026-06-17,8202.3,1261.89,315.47,736.1,10515.77,Cancelled
BILL00001317,CUST0000659,2026-04-01,2026-04-28,2026-05-18,18586.7,2859.49,714.87,1668.04,23829.1,Cancelled
BILL00001318,CUST0000659,2026-05-01,2026-05-28,2026-06-17,1738.95,267.53,66.88,156.06,2229.42,Cancelled
BILL00001319,CUST0000660,2026-04-01,2026-04-28,2026-05-18,16146.47,2484.07,621.02,1449.04,20700.6,Cancelled
BILL00001320,CUST0000660,2026-05-01,2026-05-28,2026-06-17,829.83,127.67,31.92,74.47,1063.89,Cancelled
BILL00001321,CUST0000661,2026-04-01,2026-04-28,2026-05-18,7774.34,1196.05,299.01,697.7,9967.11,Open
BILL00001322,CUST0000661,2026-05-01,2026-05-28,2026-06-17,9583.94,1474.45,368.61,860.1,12287.1,Cancelled
BILL00001323,CUST0000662,2026-04-01,2026-04-28,2026-05-18,15802.47,2431.15,607.79,1418.17,20259.58,Paid
BILL00001324,CUST0000662,2026-05-01,2026-05-28,2026-06-17,15005.56,2308.55,577.14,1346.65,19237.9,Open
BILL00001325,CUST0000663,2026-04-01,2026-04-28,2026-05-18,16534.5,2543.77,635.94,1483.87,21198.08,Past Due
BILL00001326,CUST0000663,2026-05-01,2026-05-28,2026-06-17,16905.22,2600.8,650.2,1517.14,21673.36,Open
BILL00001327,CUST0000664,2026-04-01,2026-04-28,2026-05-18,5798.22,892.03,223.01,520.35,7433.61,Open
BILL00001328,CUST0000664,2026-05-01,2026-05-28,2026-06-17,5431.17,835.56,208.89,487.41,6963.03,Open
BILL00001329,CUST0000665,2026-04-01,2026-04-28,2026-05-18,2311.39,355.6,88.9,207.43,2963.32,Cancelled
BILL00001330,CUST0000665,2026-05-01,2026-05-28,2026-06-17,12752.68,1961.95,490.49,1144.47,16349.59,Past Due
BILL00001331,CUST0000666,2026-04-01,2026-04-28,2026-05-18,323.2,49.72,12.43,29.0,414.36,Open
BILL00001332,CUST0000666,2026-05-01,2026-05-28,2026-06-17,10434.1,1605.25,401.31,936.39,13377.05,Past Due
BILL00001333,CUST0000667,2026-04-01,2026-04-28,2026-05-18,17713.19,2725.11,681.28,1589.65,22709.22,Cancelled
BILL00001334,CUST0000667,2026-05-01,2026-05-28,2026-06-17,13169.46,2026.07,506.52,1181.87,16883.93,Open
BILL00001335,CUST0000668,2026-04-01,2026-04-28,2026-05-18,1193.43,183.61,45.9,107.1,1530.04,Past Due
BILL00001336,CUST0000668,2026-05-01,2026-05-28,2026-06-17,244.15,37.56,9.39,21.91,313.02,Paid
BILL00001337,CUST0000669,2026-04-01,2026-04-28,2026-05-18,17594.19,2706.8,676.7,1578.97,22556.65,Open
BILL00001338,CUST0000669,2026-05-01,2026-05-28,2026-06-17,16243.28,2498.97,624.74,1457.73,20824.71,Past Due
BILL00001339,CUST0000670,2026-04-01,2026-04-28,2026-05-18,9751.24,1500.19,375.05,875.11,12501.59,Paid
BILL00001340,CUST0000670,2026-05-01,2026-05-28,2026-06-17,5884.76,905.35,226.34,528.12,7544.57,Cancelled
BILL00001341,CUST0000671,2026-04-01,2026-04-28,2026-05-18,17141.98,2637.23,659.31,1538.38,21976.9,Paid
