site_id,weather_ts,temperature_c,wind_speed_mps,solar_irradiance_wm2,humidity_pct,weather_condition
SITE0009,2026-04-13 17:00:00,28.443,8.721,573.918,50.968,Rain
SITE0009,2026-04-13 18:00:00,18.021,4.675,738.341,59.336,Cloudy
SITE0009,2026-04-13 19:00:00,22.875,5.055,751.691,51.595,Cloudy
SITE0009,2026-04-13 20:00:00,17.848,8.398,0.0,41.638,Clear
SITE0009,2026-04-13 21:00:00,22.729,4.722,0.0,69.778,Snow
SITE0009,2026-04-13 22:00:00,24.838,4.494,0.0,75.979,Snow
SITE0009,2026-04-13 23:00:00,5.973,7.098,0.0,76.179,Clear
SITE0009,2026-04-14 00:00:00,27.045,6.283,0.0,46.384,Cloudy
SITE0009,2026-04-14 01:00:00,11.405,2.943,0.0,51.937,Storm
SITE0009,2026-04-14 02:00:00,17.479,5.061,0.0,65.037,Snow
SITE0009,2026-04-14 03:00:00,17.61,6.225,0.0,75.764,Cloudy
SITE0009,2026-04-14 04:00:00,20.765,2.564,80.529,81.822,Rain
SITE0009,2026-04-14 05:00:00,23.717,9.273,0.0,65.118,Snow
SITE0009,2026-04-14 06:00:00,32.196,4.545,310.364,71.911,Clear
SITE0009,2026-04-14 07:00:00,20.803,4.238,702.168,76.431,Rain
SITE0009,2026-04-14 08:00:00,16.461,8.559,412.967,59.656,Snow
SITE0009,2026-04-14 09:00:00,15.405,4.849,712.54,47.371,Rain
SITE0009,2026-04-14 10:00:00,23.088,6.108,606.56,29.667,Clear
SITE0009,2026-04-14 11:00:00,22.726,6.607,490.486,58.591,Rain
SITE0009,2026-04-14 12:00:00,27.341,6.879,562.805,60.922,Rain
SITE0009,2026-04-14 13:00:00,15.83,5.564,657.145,45.511,Snow
SITE0009,2026-04-14 14:00:00,11.418,5.513,282.94,58.971,Clear
SITE0009,2026-04-14 15:00:00,16.199,7.321,367.231,70.008,Clear
SITE0009,2026-04-14 16:00:00,25.182,4.3,710.283,87.298,Cloudy
SITE0009,2026-04-14 17:00:00,17.023,7.911,648.025,57.949,Snow
SITE0009,2026-04-14 18:00:00,16.869,6.537,523.815,48.113,Clear
SITE0009,2026-04-14 19:00:00,20.793,3.652,567.078,67.035,Snow
SITE0009,2026-04-14 20:00:00,16.258,3.679,32.853,76.596,Cloudy
SITE0009,2026-04-14 21:00:00,14.763,8.208,0.0,45.638,Snow
SITE0009,2026-04-14 22:00:00,22.012,1.54,0.0,43.986,Clear
SITE0009,2026-04-14 23:00:00,14.307,4.838,0.0,66.124,Cloudy
SITE0009,2026-04-15 00:00:00,8.599,0.0,0.0,68.3,Storm
SITE0009,2026-04-15 01:00:00,22.221,6.362,0.0,61.907,Storm
SITE0009,2026-04-15 02:00:00,20.564,6.337,97.366,35.573,Cloudy
SITE0009,2026-04-15 03:00:00,35.003,3.499,0.0,22.055,Rain
SITE0009,2026-04-15 04:00:00,5.536,8.192,99.797,54.658,Snow
SITE0009,2026-04-15 05:00:00,20.104,7.335,415.167,70.244,Clear
SITE0009,2026-04-15 06:00:00,16.793,9.254,560.068,78.456,Storm
SITE0009,2026-04-15 07:00:00,24.603,5.807,827.5,60.245,Rain
SITE0009,2026-04-15 08:00:00,23.807,5.505,734.514,47.304,Clear
SITE0009,2026-04-15 09:00:00,34.893,5.067,528.438,13.193,Snow
SITE0009,2026-04-15 10:00:00,12.793,5.816,529.254,55.252,Clear
SITE0009,2026-04-15 11:00:00,10.022,4.541,671.85,67.321,Clear
SITE0009,2026-04-15 12:00:00,23.151,6.093,475.104,66.02,Clear
SITE0009,2026-04-15 13:00:00,28.175,5.467,561.958,31.932,Storm
SITE0009,2026-04-15 14:00:00,23.105,5.389,772.92,77.852,Clear
SITE0009,2026-04-15 15:00:00,16.019,6.87,633.355,60.014,Clear
SITE0009,2026-04-15 16:00:00,7.404,2.15,717.273,64.274,Cloudy
SITE0009,2026-04-15 17:00:00,31.738,1.581,666.057,43.941,Storm
SITE0009,2026-04-15 18:00:00,11.117,7.621,276.927,71.582,Clear
SITE0009,2026-04-15 19:00:00,13.187,1.91,333.435,70.383,Clear
SITE0009,2026-04-15 20:00:00,2.651,5.02,0.0,65.73,Cloudy
SITE0009,2026-04-15 21:00:00,2.522,8.114,263.828,73.291,Rain
SITE0009,2026-04-15 22:00:00,24.011,6.834,0.0,83.089,Storm
SITE0009,2026-04-15 23:00:00,26.361,5.071,363.835,39.611,Cloudy
SITE0009,2026-04-16 00:00:00,23.938,5.44,0.0,74.003,Clear
SITE0009,2026-04-16 01:00:00,13.854,7.654,112.57,63.251,Cloudy
SITE0009,2026-04-16 02:00:00,31.061,6.452,0.0,85.748,Clear
SITE0009,2026-04-16 03:00:00,14.426,9.589,0.0,63.734,Clear
SITE0009,2026-04-16 04:00:00,27.291,6.515,12.966,56.619,Rain
SITE0009,2026-04-16 05:00:00,17.126,3.783,94.917,27.124,Storm
SITE0009,2026-04-16 06:00:00,10.126,2.127,671.971,77.479,Snow
SITE0009,2026-04-16 07:00:00,27.717,9.585,529.128,32.122,Clear
SITE0009,2026-04-16 08:00:00,4.544,6.995,664.325,87.915,Rain
SITE0009,2026-04-16 09:00:00,23.228,9.558,441.626,29.563,Storm
SITE0009,2026-04-16 10:00:00,17.368,5.614,774.583,65.124,Rain
SITE0009,2026-04-16 11:00:00,24.26,6.91,909.125,44.637,Clear
SITE0009,2026-04-16 12:00:00,35.73,5.525,509.897,60.259,Storm
SITE0009,2026-04-16 13:00:00,31.283,4.307,1005.607,62.959,Clear
SITE0009,2026-04-16 14:00:00,10.113,6.082,541.29,42.351,Clear
SITE0009,2026-04-16 15:00:00,18.184,10.065,643.015,79.632,Storm
SITE0009,2026-04-16 16:00:00,18.979,8.281,745.794,45.59,Cloudy
SITE0009,2026-04-16 17:00:00,34.933,10.079,523.241,94.459,Storm
SITE0009,2026-04-16 18:00:00,6.922,8.379,374.443,60.817,Cloudy
SITE0009,2026-04-16 19:00:00,25.213,5.377,736.64,44.838,Clear
SITE0009,2026-04-16 20:00:00,18.32,1.371,64.125,37.675,Cloudy
SITE0009,2026-04-16 21:00:00,17.78,6.606,140.23,67.444,Clear
SITE0009,2026-04-16 22:00:00,9.641,0.0,0.0,32.786,Clear
SITE0009,2026-04-16 23:00:00,19.525,3.991,0.0,76.208,Clear
SITE0009,2026-04-17 00:00:00,10.995,5.979,0.0,75.819,Clear
SITE0009,2026-04-17 01:00:00,10.988,5.344,191.208,34.421,Rain
SITE0009,2026-04-17 02:00:00,30.378,9.509,0.0,68.943,Snow
SITE0009,2026-04-17 03:00:00,15.114,7.237,0.0,37.402,Snow
SITE0009,2026-04-17 04:00:00,25.583,7.59,0.0,44.853,Rain
SITE0009,2026-04-17 05:00:00,10.375,7.46,0.0,79.738,Storm
SITE0009,2026-04-17 06:00:00,17.23,5.403,648.767,45.552,Cloudy
SITE0009,2026-04-17 07:00:00,26.628,10.542,301.528,49.541,Cloudy
SITE0009,2026-04-17 08:00:00,14.128,4.022,636.201,57.314,Storm
SITE0009,2026-04-17 09:00:00,22.754,4.754,911.816,100.0,Storm
SITE0009,2026-04-17 10:00:00,19.133,10.241,505.203,70.397,Storm
SITE0009,2026-04-17 11:00:00,23.26,9.863,691.168,71.529,Clear
SITE0009,2026-04-17 12:00:00,29.28,7.734,466.601,61.759,Clear
SITE0009,2026-04-17 13:00:00,11.657,8.079,869.136,54.394,Cloudy
SITE0009,2026-04-17 14:00:00,41.363,6.439,549.853,48.319,Clear
SITE0009,2026-04-17 15:00:00,3.173,6.93,321.372,46.103,Snow
SITE0009,2026-04-17 16:00:00,26.74,6.062,424.705,75.647,Cloudy
SITE0009,2026-04-17 17:00:00,17.664,6.158,1141.51,49.55,Clear
SITE0009,2026-04-17 18:00:00,21.758,2.922,478.245,68.736,Rain
SITE0009,2026-04-17 19:00:00,16.035,4.124,708.27,47.112,Snow
SITE0009,2026-04-17 20:00:00,27.24,5.275,0.0,74.877,Rain
SITE0009,2026-04-17 21:00:00,17.406,6.564,0.0,59.923,Clear
SITE0009,2026-04-17 22:00:00,16.337,4.535,59.17,61.008,Rain
SITE0009,2026-04-17 23:00:00,6.68,5.472,0.0,69.893,Cloudy
SITE0009,2026-04-18 00:00:00,12.204,8.146,309.07,41.196,Storm
SITE0009,2026-04-18 01:00:00,5.547,4.163,18.057,33.107,Storm
SITE0009,2026-04-18 02:00:00,24.494,11.296,0.0,82.213,Cloudy
SITE0009,2026-04-18 03:00:00,12.807,6.498,147.566,35.846,Rain
SITE0009,2026-04-18 04:00:00,24.613,4.111,57.316,64.352,Rain
SITE0009,2026-04-18 05:00:00,10.821,5.121,124.195,32.189,Snow
SITE0009,2026-04-18 06:00:00,16.72,3.622,713.061,66.06,Cloudy
SITE0009,2026-04-18 07:00:00,17.759,6.593,829.725,73.354,Snow
SITE0009,2026-04-18 08:00:00,26.709,8.816,637.812,65.922,Clear
SITE0009,2026-04-18 09:00:00,15.236,7.124,480.325,70.126,Rain
SITE0009,2026-04-18 10:00:00,18.138,8.106,703.565,63.931,Snow
SITE0009,2026-04-18 11:00:00,22.645,6.651,284.649,63.907,Rain
SITE0009,2026-04-18 12:00:00,17.052,4.867,775.327,49.349,Snow
SITE0009,2026-04-18 13:00:00,9.22,10.025,416.186,32.639,Storm
SITE0009,2026-04-18 14:00:00,24.105,6.137,597.144,78.476,Snow
SITE0009,2026-04-18 15:00:00,20.95,8.056,571.023,64.168,Clear
SITE0009,2026-04-18 16:00:00,27.624,13.893,1010.469,55.735,Snow
SITE0009,2026-04-18 17:00:00,7.491,6.813,560.622,56.376,Storm
SITE0009,2026-04-18 18:00:00,14.247,3.522,591.885,49.368,Clear
SITE0009,2026-04-18 19:00:00,22.376,7.406,251.523,40.593,Rain
SITE0009,2026-04-18 20:00:00,14.691,5.466,0.0,79.834,Clear
SITE0009,2026-04-18 21:00:00,18.765,0.0,767.918,65.681,Rain
SITE0009,2026-04-18 22:00:00,4.26,6.537,0.0,96.906,Storm
SITE0009,2026-04-18 23:00:00,23.209,7.466,0.0,43.774,Clear
SITE0009,2026-04-19 00:00:00,32.031,4.079,0.0,64.408,Storm
SITE0009,2026-04-19 01:00:00,21.028,12.874,0.0,60.002,Clear
SITE0009,2026-04-19 02:00:00,17.622,4.573,0.0,48.836,Cloudy
SITE0009,2026-04-19 03:00:00,16.477,3.913,0.0,36.745,Storm
SITE0009,2026-04-19 04:00:00,13.083,9.923,0.0,70.785,Cloudy
SITE0009,2026-04-19 05:00:00,16.867,4.653,0.0,65.84,Clear
SITE0009,2026-04-19 06:00:00,22.117,4.075,494.488,76.131,Storm
SITE0009,2026-04-19 07:00:00,18.693,10.44,590.52,37.674,Rain
SITE0009,2026-04-19 08:00:00,32.228,9.32,657.687,78.215,Storm
SITE0009,2026-04-19 09:00:00,21.225,5.769,571.265,37.238,Snow
SITE0009,2026-04-19 10:00:00,18.242,9.295,729.623,63.107,Rain
SITE0009,2026-04-19 11:00:00,21.645,6.537,540.472,55.023,Storm
SITE0009,2026-04-19 12:00:00,19.104,6.74,787.215,78.011,Clear
SITE0009,2026-04-19 13:00:00,27.045,4.643,498.238,82.212,Clear
SITE0009,2026-04-19 14:00:00,13.693,6.67,666.231,54.297,Clear
SITE0009,2026-04-19 15:00:00,18.094,4.261,406.141,47.845,Cloudy
SITE0009,2026-04-19 16:00:00,18.448,3.449,691.574,34.158,Storm
SITE0009,2026-04-19 17:00:00,23.119,6.671,411.266,73.903,Clear
SITE0009,2026-04-19 18:00:00,29.502,6.065,608.152,77.347,Storm
SITE0009,2026-04-19 19:00:00,19.535,3.571,464.008,68.737,Storm
SITE0009,2026-04-19 20:00:00,19.754,7.779,0.0,63.767,Clear
SITE0009,2026-04-19 21:00:00,20.63,4.685,0.0,71.282,Clear
SITE0009,2026-04-19 22:00:00,14.808,6.457,168.734,13.317,Clear
SITE0009,2026-04-19 23:00:00,26.675,8.435,0.0,69.161,Snow
SITE0009,2026-04-20 00:00:00,20.863,9.56,0.0,50.955,Storm
SITE0009,2026-04-20 01:00:00,26.161,6.264,0.0,80.527,Cloudy
SITE0009,2026-04-20 02:00:00,31.015,10.02,109.659,71.458,Clear
SITE0009,2026-04-20 03:00:00,16.339,4.057,0.0,44.925,Clear
SITE0009,2026-04-20 04:00:00,27.956,8.944,115.344,55.492,Clear
SITE0009,2026-04-20 05:00:00,24.424,8.458,0.0,53.0,Clear
SITE0009,2026-04-20 06:00:00,13.338,3.56,714.839,82.015,Rain
SITE0009,2026-04-20 07:00:00,15.089,9.102,644.408,55.138,Clear
SITE0009,2026-04-20 08:00:00,22.098,2.297,732.477,47.655,Storm
SITE0009,2026-04-20 09:00:00,20.729,1.921,564.104,44.018,Clear
SITE0009,2026-04-20 10:00:00,22.763,6.359,257.691,79.757,Storm
SITE0009,2026-04-20 11:00:00,29.434,6.498,639.469,56.731,Rain
SITE0009,2026-04-20 12:00:00,20.851,8.261,251.533,71.417,Rain
SITE0009,2026-04-20 13:00:00,24.935,5.316,600.056,59.385,Snow
SITE0009,2026-04-20 14:00:00,3.962,7.971,513.513,67.82,Snow
SITE0009,2026-04-20 15:00:00,29.838,3.344,464.507,65.297,Cloudy
SITE0009,2026-04-20 16:00:00,28.173,5.069,694.835,61.786,Snow
SITE0009,2026-04-20 17:00:00,24.836,11.864,489.759,74.145,Clear
SITE0009,2026-04-20 18:00:00,19.466,4.541,469.059,71.465,Cloudy
SITE0009,2026-04-20 19:00:00,11.427,9.36,513.648,43.895,Storm
SITE0009,2026-04-20 20:00:00,19.43,4.362,0.0,65.653,Clear
SITE0009,2026-04-20 21:00:00,16.658,6.098,0.0,64.916,Cloudy
SITE0009,2026-04-20 22:00:00,27.944,2.077,48.259,66.509,Clear
SITE0009,2026-04-20 23:00:00,15.639,0.311,0.0,54.893,Clear
SITE0009,2026-04-21 00:00:00,14.732,6.867,0.0,53.612,Cloudy
SITE0009,2026-04-21 01:00:00,21.683,0.681,155.297,43.483,Clear
SITE0009,2026-04-21 02:00:00,18.68,1.698,0.0,54.761,Clear
SITE0009,2026-04-21 03:00:00,5.438,8.394,0.0,48.503,Cloudy
SITE0009,2026-04-21 04:00:00,29.357,5.293,140.837,33.362,Cloudy
SITE0009,2026-04-21 05:00:00,10.77,7.157,0.0,37.513,Clear
SITE0009,2026-04-21 06:00:00,10.114,7.121,716.92,73.709,Cloudy
SITE0009,2026-04-21 07:00:00,30.996,4.921,593.811,45.954,Snow
SITE0009,2026-04-21 08:00:00,19.91,2.951,357.395,63.155,Snow
SITE0009,2026-04-21 09:00:00,11.525,0.124,530.938,74.85,Clear
SITE0009,2026-04-21 10:00:00,40.924,8.586,402.79,58.849,Clear
SITE0009,2026-04-21 11:00:00,29.274,5.014,357.456,10.0,Snow
SITE0009,2026-04-21 12:00:00,11.458,10.411,675.518,42.726,Clear
SITE0009,2026-04-21 13:00:00,15.008,4.632,328.873,65.688,Storm
SITE0009,2026-04-21 14:00:00,10.757,5.403,711.206,57.134,Cloudy
SITE0009,2026-04-21 15:00:00,16.482,1.991,890.906,71.699,Cloudy
SITE0009,2026-04-21 16:00:00,35.108,7.889,714.221,50.727,Rain
SITE0009,2026-04-21 17:00:00,3.168,4.801,695.022,67.083,Cloudy
SITE0009,2026-04-21 18:00:00,36.463,4.481,593.64,63.013,Clear
SITE0009,2026-04-21 19:00:00,3.51,7.369,547.083,45.751,Storm
SITE0009,2026-04-21 20:00:00,16.38,7.259,0.0,71.864,Clear
SITE0009,2026-04-21 21:00:00,26.111,6.399,173.617,71.489,Storm
SITE0009,2026-04-21 22:00:00,27.333,8.6,135.217,32.192,Clear
SITE0009,2026-04-21 23:00:00,25.738,3.654,96.469,76.726,Clear
SITE0009,2026-04-22 00:00:00,20.222,3.733,125.816,34.088,Clear
SITE0009,2026-04-22 01:00:00,23.481,6.152,12.591,67.77,Clear
SITE0009,2026-04-22 02:00:00,28.728,5.125,64.449,32.378,Cloudy
SITE0009,2026-04-22 03:00:00,30.782,8.992,0.0,29.396,Cloudy
SITE0009,2026-04-22 04:00:00,18.85,9.323,176.81,39.532,Clear
SITE0009,2026-04-22 05:00:00,2.037,4.004,23.173,61.25,Rain
SITE0009,2026-04-22 06:00:00,21.656,6.108,657.542,56.559,Snow
SITE0009,2026-04-22 07:00:00,13.5,8.838,445.046,37.279,Clear
SITE0009,2026-04-22 08:00:00,22.097,11.055,698.138,64.51,Storm
SITE0009,2026-04-22 09:00:00,17.95,9.145,789.746,50.369,Rain
SITE0009,2026-04-22 10:00:00,23.246,3.713,749.883,59.208,Clear
SITE0009,2026-04-22 11:00:00,14.723,5.915,606.187,48.079,Clear
SITE0009,2026-04-22 12:00:00,32.774,9.09,575.998,37.152,Cloudy
SITE0009,2026-04-22 13:00:00,9.303,10.423,991.03,40.884,Clear
SITE0009,2026-04-22 14:00:00,23.939,9.262,495.964,70.575,Cloudy
SITE0009,2026-04-22 15:00:00,23.359,3.985,508.62,57.012,Rain
SITE0009,2026-04-22 16:00:00,19.168,7.052,488.184,61.688,Storm
SITE0009,2026-04-22 17:00:00,13.67,4.336,447.874,44.082,Rain
SITE0009,2026-04-22 18:00:00,29.594,9.855,506.348,53.515,Clear
SITE0009,2026-04-22 19:00:00,16.188,4.512,643.832,41.157,Rain
SITE0009,2026-04-22 20:00:00,26.241,2.089,73.104,54.975,Storm
SITE0009,2026-04-22 21:00:00,21.566,9.989,188.906,45.269,Cloudy
SITE0009,2026-04-22 22:00:00,15.459,7.271,337.826,81.239,Snow
SITE0009,2026-04-22 23:00:00,26.534,6.513,155.699,45.64,Rain
SITE0009,2026-04-23 00:00:00,16.466,3.123,0.0,55.423,Cloudy
SITE0009,2026-04-23 01:00:00,23.169,6.188,51.428,62.947,Snow
SITE0009,2026-04-23 02:00:00,13.844,5.361,0.0,95.231,Clear
SITE0009,2026-04-23 03:00:00,25.24,11.756,0.0,74.995,Rain
SITE0009,2026-04-23 04:00:00,23.589,5.881,50.715,40.255,Cloudy
SITE0009,2026-04-23 05:00:00,16.869,7.129,0.0,66.121,Rain
SITE0009,2026-04-23 06:00:00,13.857,3.405,738.548,65.994,Clear
SITE0009,2026-04-23 07:00:00,29.159,8.019,783.425,31.862,Rain
SITE0009,2026-04-23 08:00:00,33.762,5.542,780.514,50.715,Snow
SITE0009,2026-04-23 09:00:00,7.918,8.349,395.36,52.492,Rain
SITE0009,2026-04-23 10:00:00,27.436,3.524,604.65,61.803,Clear
SITE0009,2026-04-23 11:00:00,23.862,3.794,686.215,60.101,Rain
SITE0009,2026-04-23 12:00:00,20.001,10.083,507.772,74.318,Rain
SITE0009,2026-04-23 13:00:00,27.35,10.793,655.371,44.671,Snow
SITE0009,2026-04-23 14:00:00,22.532,6.879,407.357,90.265,Snow
SITE0009,2026-04-23 15:00:00,21.01,7.486,588.642,30.422,Clear
SITE0009,2026-04-23 16:00:00,8.839,7.509,475.255,44.361,Rain
SITE0009,2026-04-23 17:00:00,11.986,7.135,775.928,59.076,Storm
SITE0009,2026-04-23 18:00:00,29.188,7.049,253.574,72.987,Clear
SITE0009,2026-04-23 19:00:00,22.458,8.089,659.788,63.749,Storm
SITE0009,2026-04-23 20:00:00,19.996,0.911,0.0,76.843,Snow
SITE0009,2026-04-23 21:00:00,26.026,5.499,0.0,67.176,Snow
SITE0009,2026-04-23 22:00:00,18.123,7.67,150.19,61.195,Clear
SITE0009,2026-04-23 23:00:00,17.487,4.704,0.0,32.761,Clear
SITE0009,2026-04-24 00:00:00,18.155,4.684,138.458,45.835,Clear
SITE0009,2026-04-24 01:00:00,-2.508,4.413,0.0,42.087,Clear
SITE0009,2026-04-24 02:00:00,25.044,7.332,20.801,53.458,Clear
SITE0009,2026-04-24 03:00:00,28.384,4.513,0.0,68.056,Clear
SITE0009,2026-04-24 04:00:00,43.561,6.277,0.0,60.511,Storm
SITE0009,2026-04-24 05:00:00,33.182,1.739,191.284,50.316,Cloudy
SITE0009,2026-04-24 06:00:00,15.904,5.676,889.967,50.923,Snow
SITE0009,2026-04-24 07:00:00,16.635,6.535,635.598,40.201,Rain
SITE0009,2026-04-24 08:00:00,22.738,6.441,502.111,56.17,Cloudy
SITE0009,2026-04-24 09:00:00,28.609,9.685,604.535,77.059,Clear
SITE0009,2026-04-24 10:00:00,15.144,10.469,480.053,78.792,Rain
SITE0009,2026-04-24 11:00:00,6.582,5.86,698.097,55.82,Storm
SITE0009,2026-04-24 12:00:00,26.667,3.83,564.092,57.338,Clear
SITE0009,2026-04-24 13:00:00,36.073,4.224,441.137,18.873,Rain
SITE0009,2026-04-24 14:00:00,20.02,9.996,300.608,71.859,Rain
SITE0009,2026-04-24 15:00:00,21.019,9.508,723.15,75.317,Rain
SITE0009,2026-04-24 16:00:00,28.948,5.992,821.062,51.788,Cloudy
SITE0009,2026-04-24 17:00:00,16.345,5.465,487.209,73.327,Storm
SITE0009,2026-04-24 18:00:00,33.464,5.361,762.883,70.133,Storm
SITE0009,2026-04-24 19:00:00,10.775,6.47,709.565,37.091,Storm
SITE0009,2026-04-24 20:00:00,16.69,6.234,0.0,65.463,Rain
SITE0009,2026-04-24 21:00:00,29.587,3.227,0.0,43.6,Rain
SITE0009,2026-04-24 22:00:00,14.944,9.165,35.648,43.174,Clear
SITE0009,2026-04-24 23:00:00,10.8,5.605,245.571,66.579,Storm
SITE0009,2026-04-25 00:00:00,21.297,2.562,54.854,33.681,Rain
SITE0009,2026-04-25 01:00:00,9.1,3.279,0.0,58.46,Rain
SITE0009,2026-04-25 02:00:00,9.748,4.515,0.0,44.693,Clear
SITE0009,2026-04-25 03:00:00,12.382,3.161,66.303,51.348,Rain
SITE0009,2026-04-25 04:00:00,23.363,8.62,479.447,58.339,Cloudy
SITE0009,2026-04-25 05:00:00,18.194,5.587,0.0,58.707,Clear
SITE0009,2026-04-25 06:00:00,7.947,8.523,455.101,78.53,Rain
SITE0009,2026-04-25 07:00:00,10.081,9.945,649.446,26.33,Storm
SITE0009,2026-04-25 08:00:00,17.595,8.015,713.206,63.884,Clear
SITE0009,2026-04-25 09:00:00,10.479,9.666,890.727,43.586,Cloudy
SITE0009,2026-04-25 10:00:00,32.678,3.063,614.903,52.512,Clear
SITE0009,2026-04-25 11:00:00,14.355,7.226,603.33,82.864,Storm
SITE0009,2026-04-25 12:00:00,12.012,4.58,792.832,43.943,Cloudy
SITE0009,2026-04-25 13:00:00,8.088,2.065,898.338,65.729,Snow
SITE0009,2026-04-25 14:00:00,12.134,7.319,642.643,53.85,Storm
SITE0009,2026-04-25 15:00:00,6.806,7.638,560.022,75.252,Rain
SITE0009,2026-04-25 16:00:00,36.114,7.95,410.186,40.347,Clear
SITE0009,2026-04-25 17:00:00,18.282,4.021,238.875,83.906,Rain
SITE0009,2026-04-25 18:00:00,25.953,8.061,402.462,57.173,Snow
SITE0009,2026-04-25 19:00:00,24.303,8.512,571.121,81.397,Snow
SITE0009,2026-04-25 20:00:00,26.589,2.382,0.0,88.739,Snow
SITE0009,2026-04-25 21:00:00,15.112,5.746,0.0,62.651,Storm
SITE0009,2026-04-25 22:00:00,7.013,5.771,98.361,72.718,Cloudy
SITE0009,2026-04-25 23:00:00,23.897,6.117,67.709,14.562,Storm
SITE0009,2026-04-26 00:00:00,6.036,11.422,121.588,68.325,Clear
SITE0009,2026-04-26 01:00:00,13.087,5.327,0.0,87.768,Snow
SITE0009,2026-04-26 02:00:00,18.54,3.239,244.101,61.261,Clear
SITE0009,2026-04-26 03:00:00,23.135,2.646,0.0,49.477,Storm
SITE0009,2026-04-26 04:00:00,22.106,2.83,68.476,79.89,Cloudy
SITE0009,2026-04-26 05:00:00,19.519,3.41,0.0,33.432,Cloudy
SITE0009,2026-04-26 06:00:00,17.296,5.48,580.002,83.737,Clear
SITE0009,2026-04-26 07:00:00,8.612,5.394,505.363,45.91,Storm
SITE0009,2026-04-26 08:00:00,15.757,4.807,475.801,51.873,Snow
SITE0009,2026-04-26 09:00:00,23.241,5.28,682.437,86.069,Clear
SITE0009,2026-04-26 10:00:00,19.96,3.181,605.448,47.466,Storm
SITE0009,2026-04-26 11:00:00,19.27,6.733,687.795,81.298,Snow
SITE0009,2026-04-26 12:00:00,38.569,5.807,614.12,45.151,Rain
SITE0009,2026-04-26 13:00:00,22.068,6.324,485.51,45.977,Storm
SITE0009,2026-04-26 14:00:00,18.56,6.81,395.664,92.788,Clear
SITE0009,2026-04-26 15:00:00,9.835,8.436,580.306,83.402,Storm
SITE0009,2026-04-26 16:00:00,19.836,3.966,780.241,62.814,Storm
SITE0009,2026-04-26 17:00:00,20.004,5.082,659.149,74.801,Clear
SITE0009,2026-04-26 18:00:00,23.568,7.676,820.078,90.818,Clear
SITE0009,2026-04-26 19:00:00,13.487,5.505,640.085,55.998,Clear
SITE0009,2026-04-26 20:00:00,20.841,1.687,37.748,42.791,Snow
SITE0009,2026-04-26 21:00:00,27.988,2.773,231.061,45.309,Clear
SITE0009,2026-04-26 22:00:00,8.516,0.0,53.633,99.736,Snow
SITE0009,2026-04-26 23:00:00,32.477,4.264,0.0,54.743,Rain
SITE0009,2026-04-27 00:00:00,16.527,5.873,0.0,22.856,Cloudy
SITE0009,2026-04-27 01:00:00,17.435,6.973,108.584,50.579,Clear
SITE0009,2026-04-27 02:00:00,28.052,6.359,0.0,45.461,Storm
SITE0009,2026-04-27 03:00:00,17.945,3.996,0.0,36.982,Clear
SITE0009,2026-04-27 04:00:00,15.843,8.49,0.0,19.856,Clear
SITE0009,2026-04-27 05:00:00,29.781,8.744,0.0,52.793,Clear
SITE0009,2026-04-27 06:00:00,23.918,5.948,403.187,100.0,Snow
SITE0009,2026-04-27 07:00:00,22.449,8.563,495.968,59.629,Clear
SITE0009,2026-04-27 08:00:00,22.054,7.592,632.504,69.253,Rain
SITE0009,2026-04-27 09:00:00,19.072,7.26,606.182,35.61,Storm
SITE0009,2026-04-27 10:00:00,7.364,2.253,794.222,69.518,Storm
SITE0009,2026-04-27 11:00:00,14.892,8.371,612.483,50.31,Clear
SITE0009,2026-04-27 12:00:00,28.458,8.022,282.153,66.88,Clear
SITE0009,2026-04-27 13:00:00,12.624,5.922,918.312,58.393,Snow
SITE0009,2026-04-27 14:00:00,16.558,8.069,757.701,65.552,Snow
SITE0009,2026-04-27 15:00:00,8.364,8.247,599.735,34.253,Snow
SITE0009,2026-04-27 16:00:00,11.899,8.93,642.532,50.704,Clear
SITE0009,2026-04-27 17:00:00,32.833,4.544,432.395,88.233,Snow
SITE0009,2026-04-27 18:00:00,30.935,7.954,844.388,68.53,Clear
SITE0009,2026-04-27 19:00:00,30.872,10.481,580.906,23.757,Clear
SITE0009,2026-04-27 20:00:00,32.624,3.431,0.0,73.609,Cloudy
SITE0009,2026-04-27 21:00:00,10.862,7.412,0.0,68.948,Clear
SITE0009,2026-04-27 22:00:00,29.704,6.075,0.0,72.581,Clear
SITE0009,2026-04-27 23:00:00,21.825,5.775,0.0,38.842,Snow
SITE0009,2026-04-28 00:00:00,15.676,5.109,63.428,79.193,Cloudy
SITE0009,2026-04-28 01:00:00,27.061,5.308,194.617,59.487,Storm
SITE0009,2026-04-28 02:00:00,24.233,5.138,0.0,51.362,Storm
SITE0009,2026-04-28 03:00:00,0.839,7.491,106.047,83.022,Cloudy
SITE0009,2026-04-28 04:00:00,18.71,8.148,87.689,66.656,Snow
SITE0009,2026-04-28 05:00:00,9.589,8.698,0.0,32.071,Snow
SITE0009,2026-04-28 06:00:00,30.739,9.106,674.177,20.209,Clear
SITE0009,2026-04-28 07:00:00,22.227,4.966,417.025,49.886,Clear
SITE0009,2026-04-28 08:00:00,20.071,9.049,521.645,66.968,Rain
SITE0009,2026-04-28 09:00:00,0.775,4.419,646.182,43.223,Snow
SITE0009,2026-04-28 10:00:00,16.265,6.151,640.046,34.866,Clear
