generation_id,site_id,reading_ts,generation_mw,available_capacity_mw,curtailment_mw,source_system,reading_date
GEN0000001458,SITE0001,2026-05-31 17:00:00,35.2511,51.0597,0.0,scada,2026-05-31
GEN0000001459,SITE0001,2026-05-31 18:00:00,37.9075,47.1925,0.9552,scada,2026-05-31
GEN0000001460,SITE0001,2026-05-31 19:00:00,0.6226,49.9124,1.6853,scada,2026-05-31
GEN0000001461,SITE0001,2026-05-31 20:00:00,0.0,49.5382,0.8105,scada,2026-05-31
GEN0000001462,SITE0001,2026-05-31 21:00:00,2.0398,48.8133,0.0,scada,2026-05-31
GEN0000001463,SITE0001,2026-05-31 22:00:00,0.0,49.6806,0.7644,scada,2026-05-31
GEN0000001464,SITE0001,2026-05-31 23:00:00,0.0,47.4695,3.2665,scada,2026-05-31
GEN0000001465,SITE0002,2026-04-01 00:00:00,-5.6153,51.234,0.0,scada,2026-04-01
GEN0000001466,SITE0002,2026-04-01 01:00:00,26.2411,50.646,0.226,scada,2026-04-01
GEN0000001467,SITE0002,2026-04-01 02:00:00,-13.4786,53.3392,0.5691,scada,2026-04-01
GEN0000001468,SITE0002,2026-04-01 03:00:00,17.3157,50.312,0.8565,scada,2026-04-01
GEN0000001469,SITE0002,2026-04-01 04:00:00,-4.502,53.2002,0.0,scada,2026-04-01
GEN0000001470,SITE0002,2026-04-01 05:00:00,3.0279,52.002,1.63,scada,2026-04-01
GEN0000001471,SITE0002,2026-04-01 06:00:00,20.371,53.7723,1.2016,scada,2026-04-01
GEN0000001472,SITE0002,2026-04-01 07:00:00,-15.4868,51.4353,0.0,scada,2026-04-01
GEN0000001473,SITE0002,2026-04-01 08:00:00,-43.605,49.5291,0.6275,scada,2026-04-01
GEN0000001474,SITE0002,2026-04-01 09:00:00,-23.894,51.793,0.0,scada,2026-04-01
GEN0000001475,SITE0002,2026-04-01 10:00:00,16.6092,52.3514,0.6698,scada,2026-04-01
GEN0000001476,SITE0002,2026-04-01 11:00:00,-0.7676,53.9333,2.2604,scada,2026-04-01
GEN0000001477,SITE0002,2026-04-01 12:00:00,-12.521,54.8472,0.6267,scada,2026-04-01
GEN0000001478,SITE0002,2026-04-01 13:00:00,18.4926,49.7606,0.276,scada,2026-04-01
GEN0000001479,SITE0002,2026-04-01 14:00:00,-4.606,50.9226,0.0,scada,2026-04-01
GEN0000001480,SITE0002,2026-04-01 15:00:00,-15.793,54.4981,0.2572,scada,2026-04-01
GEN0000001481,SITE0002,2026-04-01 16:00:00,7.2997,54.3532,0.0,scada,2026-04-01
GEN0000001482,SITE0002,2026-04-01 17:00:00,15.7649,51.2718,0.0,scada,2026-04-01
GEN0000001483,SITE0002,2026-04-01 18:00:00,7.6652,53.3257,1.1783,scada,2026-04-01
GEN0000001484,SITE0002,2026-04-01 19:00:00,-25.6458,52.2223,0.3675,scada,2026-04-01
GEN0000001485,SITE0002,2026-04-01 20:00:00,1.4574,54.9243,0.0,scada,2026-04-01
GEN0000001486,SITE0002,2026-04-01 21:00:00,-13.9655,53.5998,1.2448,scada,2026-04-01
GEN0000001487,SITE0002,2026-04-01 22:00:00,1.3877,53.2706,0.0,scada,2026-04-01
GEN0000001488,SITE0002,2026-04-01 23:00:00,-29.3988,49.005,1.0574,scada,2026-04-01
GEN0000001489,SITE0002,2026-04-02 00:00:00,-30.3343,51.7432,1.1959,scada,2026-04-02
GEN0000001490,SITE0002,2026-04-02 01:00:00,-26.2157,54.9004,1.4724,scada,2026-04-02
GEN0000001491,SITE0002,2026-04-02 02:00:00,-20.6807,53.0407,2.0622,scada,2026-04-02
GEN0000001492,SITE0002,2026-04-02 03:00:00,45.1362,54.3828,0.6214,scada,2026-04-02
GEN0000001493,SITE0002,2026-04-02 04:00:00,15.7453,53.7341,1.957,scada,2026-04-02
GEN0000001494,SITE0002,2026-04-02 05:00:00,-26.4515,54.6737,0.9258,scada,2026-04-02
GEN0000001495,SITE0002,2026-04-02 06:00:00,1.5656,54.0197,1.3271,scada,2026-04-02
GEN0000001496,SITE0002,2026-04-02 07:00:00,15.6353,53.728,0.484,scada,2026-04-02
GEN0000001497,SITE0002,2026-04-02 08:00:00,-7.5286,52.19,0.0,scada,2026-04-02
GEN0000001498,SITE0002,2026-04-02 09:00:00,-21.7621,49.9745,0.0,scada,2026-04-02
GEN0000001499,SITE0002,2026-04-02 10:00:00,-14.9902,52.9485,1.9637,scada,2026-04-02
GEN0000001500,SITE0002,2026-04-02 11:00:00,26.1595,51.0964,2.0916,scada,2026-04-02
GEN0000001501,SITE0002,2026-04-02 12:00:00,-11.8759,52.9379,1.8791,scada,2026-04-02
GEN0000001502,SITE0002,2026-04-02 13:00:00,-1.1214,55.2279,1.2244,scada,2026-04-02
GEN0000001503,SITE0002,2026-04-02 14:00:00,0.3982,52.1509,0.6655,scada,2026-04-02
GEN0000001504,SITE0002,2026-04-02 15:00:00,38.1253,53.7978,1.5696,scada,2026-04-02
GEN0000001505,SITE0002,2026-04-02 16:00:00,20.3186,52.2552,0.0,scada,2026-04-02
GEN0000001506,SITE0002,2026-04-02 17:00:00,-51.3913,52.5776,0.0,scada,2026-04-02
GEN0000001507,SITE0002,2026-04-02 18:00:00,-24.4597,50.0573,0.0,scada,2026-04-02
GEN0000001508,SITE0002,2026-04-02 19:00:00,28.7825,48.9501,2.0557,scada,2026-04-02
GEN0000001509,SITE0002,2026-04-02 20:00:00,19.9017,53.0219,1.7399,scada,2026-04-02
GEN0000001510,SITE0002,2026-04-02 21:00:00,-3.6432,53.4084,2.4964,scada,2026-04-02
GEN0000001511,SITE0002,2026-04-02 22:00:00,-12.9696,50.0257,1.6101,scada,2026-04-02
GEN0000001512,SITE0002,2026-04-02 23:00:00,-13.6217,52.1498,2.3564,scada,2026-04-02
GEN0000001513,SITE0002,2026-04-03 00:00:00,-10.3486,48.7674,0.0,scada,2026-04-03
GEN0000001514,SITE0002,2026-04-03 01:00:00,22.0945,51.2724,0.835,scada,2026-04-03
GEN0000001515,SITE0002,2026-04-03 02:00:00,-9.6571,52.1782,2.6783,scada,2026-04-03
GEN0000001516,SITE0002,2026-04-03 03:00:00,19.7631,54.2881,0.0,scada,2026-04-03
GEN0000001517,SITE0002,2026-04-03 04:00:00,31.3723,52.6496,1.7473,scada,2026-04-03
GEN0000001518,SITE0002,2026-04-03 05:00:00,3.3993,51.87,0.9546,scada,2026-04-03
GEN0000001519,SITE0002,2026-04-03 06:00:00,29.4025,50.3857,1.47,scada,2026-04-03
GEN0000001520,SITE0002,2026-04-03 07:00:00,9.745,49.9927,0.0,scada,2026-04-03
GEN0000001521,SITE0002,2026-04-03 08:00:00,-30.3762,53.4311,0.0566,scada,2026-04-03
GEN0000001522,SITE0002,2026-04-03 09:00:00,25.6874,54.0938,0.432,scada,2026-04-03
GEN0000001523,SITE0002,2026-04-03 10:00:00,-3.9467,54.3711,0.2288,scada,2026-04-03
GEN0000001524,SITE0002,2026-04-03 11:00:00,-5.7117,51.4118,1.1089,scada,2026-04-03
GEN0000001525,SITE0002,2026-04-03 12:00:00,-10.2047,50.3481,0.0,scada,2026-04-03
GEN0000001526,SITE0002,2026-04-03 13:00:00,10.2941,52.941,0.0,scada,2026-04-03
GEN0000001527,SITE0002,2026-04-03 14:00:00,-18.1729,55.2346,0.8472,scada,2026-04-03
GEN0000001528,SITE0002,2026-04-03 15:00:00,0.2291,54.8986,0.4138,scada,2026-04-03
GEN0000001529,SITE0002,2026-04-03 16:00:00,13.1162,53.7524,0.5619,scada,2026-04-03
GEN0000001530,SITE0002,2026-04-03 17:00:00,23.5218,52.9939,0.0,scada,2026-04-03
GEN0000001531,SITE0002,2026-04-03 18:00:00,4.7274,55.2966,2.9805,scada,2026-04-03
GEN0000001532,SITE0002,2026-04-03 19:00:00,27.985,54.2885,1.1494,scada,2026-04-03
GEN0000001533,SITE0002,2026-04-03 20:00:00,1.5531,52.5949,0.0,scada,2026-04-03
GEN0000001534,SITE0002,2026-04-03 21:00:00,33.5862,51.2937,0.0,scada,2026-04-03
GEN0000001535,SITE0002,2026-04-03 22:00:00,-2.9463,48.9874,0.9193,scada,2026-04-03
GEN0000001536,SITE0002,2026-04-03 23:00:00,2.2117,50.4054,0.0,scada,2026-04-03
GEN0000001537,SITE0002,2026-04-04 00:00:00,-3.982,54.424,0.0,scada,2026-04-04
GEN0000001538,SITE0002,2026-04-04 01:00:00,-33.1807,50.6864,0.1796,scada,2026-04-04
GEN0000001539,SITE0002,2026-04-04 02:00:00,-1.6871,52.6392,0.4604,scada,2026-04-04
GEN0000001540,SITE0002,2026-04-04 03:00:00,-4.6211,50.234,2.3616,scada,2026-04-04
GEN0000001541,SITE0002,2026-04-04 04:00:00,-25.4712,54.2702,0.0,scada,2026-04-04
GEN0000001542,SITE0002,2026-04-04 05:00:00,38.0545,50.8406,0.0,scada,2026-04-04
GEN0000001543,SITE0002,2026-04-04 06:00:00,3.0636,52.4584,2.3373,scada,2026-04-04
GEN0000001544,SITE0002,2026-04-04 07:00:00,12.3201,52.0465,0.0,scada,2026-04-04
GEN0000001545,SITE0002,2026-04-04 08:00:00,-28.6466,48.9522,1.9312,scada,2026-04-04
GEN0000001546,SITE0002,2026-04-04 09:00:00,-12.1423,48.9246,0.0,scada,2026-04-04
GEN0000001547,SITE0002,2026-04-04 10:00:00,7.7012,54.7133,1.2953,scada,2026-04-04
GEN0000001548,SITE0002,2026-04-04 11:00:00,41.7046,54.8405,0.0,scada,2026-04-04
GEN0000001549,SITE0002,2026-04-04 12:00:00,-5.2725,51.5656,2.4138,scada,2026-04-04
GEN0000001550,SITE0002,2026-04-04 13:00:00,5.618,52.3069,0.2005,scada,2026-04-04
GEN0000001551,SITE0002,2026-04-04 14:00:00,-8.3134,55.1033,1.2257,scada,2026-04-04
GEN0000001552,SITE0002,2026-04-04 15:00:00,1.597,49.4886,0.0443,scada,2026-04-04
GEN0000001553,SITE0002,2026-04-04 16:00:00,17.4508,51.6104,0.0,scada,2026-04-04
GEN0000001554,SITE0002,2026-04-04 17:00:00,-17.8901,50.4639,0.0,scada,2026-04-04
GEN0000001555,SITE0002,2026-04-04 18:00:00,-18.7785,51.1713,0.0,scada,2026-04-04
GEN0000001556,SITE0002,2026-04-04 19:00:00,-22.6426,55.0982,0.7303,scada,2026-04-04
GEN0000001557,SITE0002,2026-04-04 20:00:00,-24.6797,53.6114,1.5504,scada,2026-04-04
GEN0000001558,SITE0002,2026-04-04 21:00:00,-14.2506,54.2582,2.307,scada,2026-04-04
GEN0000001559,SITE0002,2026-04-04 22:00:00,-4.788,50.784,1.442,scada,2026-04-04
GEN0000001560,SITE0002,2026-04-04 23:00:00,-13.7476,49.843,1.6704,scada,2026-04-04
GEN0000001561,SITE0002,2026-04-05 00:00:00,4.7146,51.6089,0.1467,scada,2026-04-05
GEN0000001562,SITE0002,2026-04-05 01:00:00,25.7816,51.4559,1.0143,scada,2026-04-05
GEN0000001563,SITE0002,2026-04-05 02:00:00,-9.1823,50.9712,0.6594,scada,2026-04-05
GEN0000001564,SITE0002,2026-04-05 03:00:00,-17.5181,51.0641,3.279,scada,2026-04-05
GEN0000001565,SITE0002,2026-04-05 04:00:00,-15.9489,49.8999,0.0,scada,2026-04-05
GEN0000001566,SITE0002,2026-04-05 05:00:00,-0.8665,50.3928,1.6213,scada,2026-04-05
GEN0000001567,SITE0002,2026-04-05 06:00:00,-0.0619,51.5833,1.6427,scada,2026-04-05
GEN0000001568,SITE0002,2026-04-05 07:00:00,0.4507,49.1149,0.4212,scada,2026-04-05
GEN0000001569,SITE0002,2026-04-05 08:00:00,-6.2108,54.3753,0.0,scada,2026-04-05
GEN0000001570,SITE0002,2026-04-05 09:00:00,1.6124,51.7389,1.0259,scada,2026-04-05
GEN0000001571,SITE0002,2026-04-05 10:00:00,-3.5269,53.0212,0.0,scada,2026-04-05
GEN0000001572,SITE0002,2026-04-05 11:00:00,5.9123,53.537,2.3247,scada,2026-04-05
GEN0000001573,SITE0002,2026-04-05 12:00:00,12.8038,52.6674,0.5601,scada,2026-04-05
GEN0000001574,SITE0002,2026-04-05 13:00:00,6.3242,54.5684,1.6105,scada,2026-04-05
GEN0000001575,SITE0002,2026-04-05 14:00:00,-10.291,50.9303,0.0606,scada,2026-04-05
GEN0000001576,SITE0002,2026-04-05 15:00:00,-11.9218,48.8329,0.0,scada,2026-04-05
GEN0000001577,SITE0002,2026-04-05 16:00:00,-17.6529,49.0643,0.0,scada,2026-04-05
GEN0000001578,SITE0002,2026-04-05 17:00:00,3.2944,50.6357,0.0,scada,2026-04-05
GEN0000001579,SITE0002,2026-04-05 18:00:00,-5.0105,51.7873,0.1,scada,2026-04-05
GEN0000001580,SITE0002,2026-04-05 19:00:00,-13.921,52.1117,0.0,scada,2026-04-05
GEN0000001581,SITE0002,2026-04-05 20:00:00,19.2063,55.08,0.7743,scada,2026-04-05
GEN0000001582,SITE0002,2026-04-05 21:00:00,2.7748,50.4163,0.0,scada,2026-04-05
GEN0000001583,SITE0002,2026-04-05 22:00:00,-20.9073,52.2891,1.3003,scada,2026-04-05
GEN0000001584,SITE0002,2026-04-05 23:00:00,-25.1735,51.8453,2.4158,scada,2026-04-05
GEN0000001585,SITE0002,2026-04-06 00:00:00,3.2434,51.4125,0.4422,scada,2026-04-06
GEN0000001586,SITE0002,2026-04-06 01:00:00,-13.9779,52.231,0.0,scada,2026-04-06
GEN0000001587,SITE0002,2026-04-06 02:00:00,2.9985,50.6739,0.1179,scada,2026-04-06
GEN0000001588,SITE0002,2026-04-06 03:00:00,17.3206,54.0207,0.0508,scada,2026-04-06
GEN0000001589,SITE0002,2026-04-06 04:00:00,2.0315,49.2433,1.1291,scada,2026-04-06
GEN0000001590,SITE0002,2026-04-06 05:00:00,31.2811,53.7546,0.0,scada,2026-04-06
GEN0000001591,SITE0002,2026-04-06 06:00:00,20.2558,54.0008,2.3493,scada,2026-04-06
GEN0000001592,SITE0002,2026-04-06 07:00:00,6.3767,52.5977,0.0,scada,2026-04-06
GEN0000001593,SITE0002,2026-04-06 08:00:00,-11.2334,49.6215,1.3473,scada,2026-04-06
GEN0000001594,SITE0002,2026-04-06 09:00:00,18.5645,53.3609,0.1032,scada,2026-04-06
GEN0000001595,SITE0002,2026-04-06 10:00:00,10.2885,54.014,0.504,scada,2026-04-06
GEN0000001596,SITE0002,2026-04-06 11:00:00,43.6783,54.961,0.0,scada,2026-04-06
GEN0000001597,SITE0002,2026-04-06 12:00:00,-37.7096,50.3909,0.8548,scada,2026-04-06
GEN0000001598,SITE0002,2026-04-06 13:00:00,15.3764,55.1045,0.0,scada,2026-04-06
GEN0000001599,SITE0002,2026-04-06 14:00:00,-36.1184,51.9861,0.0,scada,2026-04-06
GEN0000001600,SITE0002,2026-04-06 15:00:00,-23.4777,54.5239,1.3961,scada,2026-04-06
GEN0000001601,SITE0002,2026-04-06 16:00:00,-37.4032,51.4845,2.5534,scada,2026-04-06
GEN0000001602,SITE0002,2026-04-06 17:00:00,8.075,50.2025,1.3178,scada,2026-04-06
GEN0000001603,SITE0002,2026-04-06 18:00:00,-9.4566,54.3431,0.4621,scada,2026-04-06
GEN0000001604,SITE0002,2026-04-06 19:00:00,3.0133,53.8034,0.616,scada,2026-04-06
GEN0000001605,SITE0002,2026-04-06 20:00:00,15.6492,50.8953,0.0991,scada,2026-04-06
GEN0000001606,SITE0002,2026-04-06 21:00:00,16.0329,50.9583,2.7179,scada,2026-04-06
GEN0000001607,SITE0002,2026-04-06 22:00:00,15.9922,51.5099,1.0862,scada,2026-04-06
GEN0000001608,SITE0002,2026-04-06 23:00:00,-37.3207,54.3169,0.0,scada,2026-04-06
GEN0000001609,SITE0002,2026-04-07 00:00:00,-6.5425,52.4856,0.7845,scada,2026-04-07
GEN0000001610,SITE0002,2026-04-07 01:00:00,23.0607,53.3494,2.2191,scada,2026-04-07
GEN0000001611,SITE0002,2026-04-07 02:00:00,17.5886,48.8237,0.0762,scada,2026-04-07
GEN0000001612,SITE0002,2026-04-07 03:00:00,5.5968,54.9713,2.3443,scada,2026-04-07
GEN0000001613,SITE0002,2026-04-07 04:00:00,9.0337,53.9775,0.6826,scada,2026-04-07
GEN0000001614,SITE0002,2026-04-07 05:00:00,1.2924,52.8104,0.0,scada,2026-04-07
GEN0000001615,SITE0002,2026-04-07 06:00:00,-7.2626,51.5175,1.739,scada,2026-04-07
GEN0000001616,SITE0002,2026-04-07 07:00:00,0.7341,55.2023,0.0,scada,2026-04-07
GEN0000001617,SITE0002,2026-04-07 08:00:00,10.8415,51.083,1.0073,scada,2026-04-07
GEN0000001618,SITE0002,2026-04-07 09:00:00,-7.3535,50.1815,0.0,scada,2026-04-07
GEN0000001619,SITE0002,2026-04-07 10:00:00,16.3058,48.9094,0.2621,scada,2026-04-07
GEN0000001620,SITE0002,2026-04-07 11:00:00,10.3415,54.1463,0.0,scada,2026-04-07
GEN0000001621,SITE0002,2026-04-07 12:00:00,-10.3526,49.0292,1.3477,scada,2026-04-07
GEN0000001622,SITE0002,2026-04-07 13:00:00,-2.8558,54.7577,0.0,scada,2026-04-07
GEN0000001623,SITE0002,2026-04-07 14:00:00,21.9422,53.931,0.5109,scada,2026-04-07
GEN0000001624,SITE0002,2026-04-07 15:00:00,-11.5164,51.3394,0.9433,scada,2026-04-07
GEN0000001625,SITE0002,2026-04-07 16:00:00,-21.2115,49.9985,1.4576,scada,2026-04-07
GEN0000001626,SITE0002,2026-04-07 17:00:00,-2.3571,54.826,0.0,scada,2026-04-07
GEN0000001627,SITE0002,2026-04-07 18:00:00,-4.055,55.1071,0.0,scada,2026-04-07
GEN0000001628,SITE0002,2026-04-07 19:00:00,2.5479,54.0894,1.2537,scada,2026-04-07
GEN0000001629,SITE0002,2026-04-07 20:00:00,13.1881,53.3539,0.3454,scada,2026-04-07
GEN0000001630,SITE0002,2026-04-07 21:00:00,-10.667,55.2262,3.343,scada,2026-04-07
GEN0000001631,SITE0002,2026-04-07 22:00:00,1.8185,53.1852,0.0,scada,2026-04-07
GEN0000001632,SITE0002,2026-04-07 23:00:00,-23.3285,53.599,2.1048,scada,2026-04-07
GEN0000001633,SITE0002,2026-04-08 00:00:00,15.4163,51.3854,0.2582,scada,2026-04-08
GEN0000001634,SITE0002,2026-04-08 01:00:00,31.2016,55.1906,0.9282,scada,2026-04-08
GEN0000001635,SITE0002,2026-04-08 02:00:00,-29.0122,53.3254,0.0,scada,2026-04-08
GEN0000001636,SITE0002,2026-04-08 03:00:00,8.2281,50.507,0.3233,scada,2026-04-08
GEN0000001637,SITE0002,2026-04-08 04:00:00,20.0991,49.1618,0.0817,scada,2026-04-08
GEN0000001638,SITE0002,2026-04-08 05:00:00,1.642,51.6507,0.0,scada,2026-04-08
GEN0000001639,SITE0002,2026-04-08 06:00:00,15.4263,55.2206,1.6121,scada,2026-04-08
GEN0000001640,SITE0002,2026-04-08 07:00:00,-1.0422,49.2262,0.0,scada,2026-04-08
GEN0000001641,SITE0002,2026-04-08 08:00:00,-11.4841,50.4107,0.0,scada,2026-04-08
GEN0000001642,SITE0002,2026-04-08 09:00:00,0.1942,50.8641,1.339,scada,2026-04-08
GEN0000001643,SITE0002,2026-04-08 10:00:00,-6.4141,49.5379,0.0,scada,2026-04-08
GEN0000001644,SITE0002,2026-04-08 11:00:00,-10.9822,54.0719,1.7868,scada,2026-04-08
GEN0000001645,SITE0002,2026-04-08 12:00:00,7.0649,48.835,2.4817,scada,2026-04-08
GEN0000001646,SITE0002,2026-04-08 13:00:00,-10.9196,49.4961,2.3716,scada,2026-04-08
GEN0000001647,SITE0002,2026-04-08 14:00:00,-1.7479,51.821,1.0821,scada,2026-04-08
GEN0000001648,SITE0002,2026-04-08 15:00:00,-10.4443,49.6051,4.5412,scada,2026-04-08
GEN0000001649,SITE0002,2026-04-08 16:00:00,14.3298,54.3076,1.8573,scada,2026-04-08
GEN0000001650,SITE0002,2026-04-08 17:00:00,33.4189,54.0206,1.8655,scada,2026-04-08
GEN0000001651,SITE0002,2026-04-08 18:00:00,-27.153,51.2191,0.0,scada,2026-04-08
GEN0000001652,SITE0002,2026-04-08 19:00:00,-25.3642,49.153,0.5137,scada,2026-04-08
GEN0000001653,SITE0002,2026-04-08 20:00:00,-39.0204,52.0112,2.8603,scada,2026-04-08
GEN0000001654,SITE0002,2026-04-08 21:00:00,16.7112,52.8411,0.0,scada,2026-04-08
GEN0000001655,SITE0002,2026-04-08 22:00:00,-19.0301,50.1056,0.6664,scada,2026-04-08
GEN0000001656,SITE0002,2026-04-08 23:00:00,-2.2314,52.5931,0.2694,scada,2026-04-08
GEN0000001657,SITE0002,2026-04-09 00:00:00,8.8645,53.274,0.4188,scada,2026-04-09
GEN0000001658,SITE0002,2026-04-09 01:00:00,-29.048,49.0923,0.8942,scada,2026-04-09
GEN0000001659,SITE0002,2026-04-09 02:00:00,10.4132,49.2774,1.5614,scada,2026-04-09
GEN0000001660,SITE0002,2026-04-09 03:00:00,55.301,50.8011,3.2578,scada,2026-04-09
GEN0000001661,SITE0002,2026-04-09 04:00:00,-20.9846,51.684,0.0967,scada,2026-04-09
GEN0000001662,SITE0002,2026-04-09 05:00:00,49.2738,50.0407,0.1728,scada,2026-04-09
GEN0000001663,SITE0002,2026-04-09 06:00:00,-26.1803,53.404,1.2225,scada,2026-04-09
GEN0000001664,SITE0002,2026-04-09 07:00:00,19.2286,55.2006,2.5532,scada,2026-04-09
GEN0000001665,SITE0002,2026-04-09 08:00:00,-11.3232,49.3831,0.0,scada,2026-04-09
GEN0000001666,SITE0002,2026-04-09 09:00:00,10.0787,50.5837,0.8072,scada,2026-04-09
GEN0000001667,SITE0002,2026-04-09 10:00:00,33.2412,52.5641,1.1309,scada,2026-04-09
GEN0000001668,SITE0002,2026-04-09 11:00:00,-10.0743,54.3864,0.0,scada,2026-04-09
GEN0000001669,SITE0002,2026-04-09 12:00:00,-4.7275,52.3645,0.0,scada,2026-04-09
GEN0000001670,SITE0002,2026-04-09 13:00:00,13.3583,53.8859,1.853,scada,2026-04-09
GEN0000001671,SITE0002,2026-04-09 14:00:00,24.1078,52.6674,0.0,scada,2026-04-09
GEN0000001672,SITE0002,2026-04-09 15:00:00,-36.3847,53.9736,1.6879,scada,2026-04-09
GEN0000001673,SITE0002,2026-04-09 16:00:00,-10.9432,51.379,1.7576,scada,2026-04-09
GEN0000001674,SITE0002,2026-04-09 17:00:00,14.6186,54.651,0.0,scada,2026-04-09
GEN0000001675,SITE0002,2026-04-09 18:00:00,1.8231,48.7574,0.0,scada,2026-04-09
GEN0000001676,SITE0002,2026-04-09 19:00:00,-13.088,54.1163,1.7333,scada,2026-04-09
GEN0000001677,SITE0002,2026-04-09 20:00:00,-19.1415,51.0571,0.6866,scada,2026-04-09
GEN0000001678,SITE0002,2026-04-09 21:00:00,-4.5454,52.2326,0.0459,scada,2026-04-09
GEN0000001679,SITE0002,2026-04-09 22:00:00,-27.53,54.7117,1.3471,scada,2026-04-09
GEN0000001680,SITE0002,2026-04-09 23:00:00,27.7996,53.7278,0.0,scada,2026-04-09
GEN0000001681,SITE0002,2026-04-10 00:00:00,25.8678,53.698,0.3106,scada,2026-04-10
GEN0000001682,SITE0002,2026-04-10 01:00:00,10.6245,50.8652,0.1775,scada,2026-04-10
GEN0000001683,SITE0002,2026-04-10 02:00:00,-6.9187,52.2443,0.0,scada,2026-04-10
GEN0000001684,SITE0002,2026-04-10 03:00:00,25.4833,53.5897,0.7662,scada,2026-04-10
GEN0000001685,SITE0002,2026-04-10 04:00:00,-7.2249,49.3984,0.6351,scada,2026-04-10
GEN0000001686,SITE0002,2026-04-10 05:00:00,25.0567,54.0377,0.0,scada,2026-04-10
GEN0000001687,SITE0002,2026-04-10 06:00:00,-15.1576,53.4305,0.3129,scada,2026-04-10
GEN0000001688,SITE0002,2026-04-10 07:00:00,-18.7338,52.0106,2.6609,scada,2026-04-10
GEN0000001689,SITE0002,2026-04-10 08:00:00,16.2346,54.3876,0.0,scada,2026-04-10
GEN0000001690,SITE0002,2026-04-10 09:00:00,-8.3203,49.67,0.8807,scada,2026-04-10
GEN0000001691,SITE0002,2026-04-10 10:00:00,12.3149,54.5248,0.7157,scada,2026-04-10
GEN0000001692,SITE0002,2026-04-10 11:00:00,-9.2735,52.7688,1.1324,scada,2026-04-10
GEN0000001693,SITE0002,2026-04-10 12:00:00,-0.739,50.5193,0.3105,scada,2026-04-10
GEN0000001694,SITE0002,2026-04-10 13:00:00,-17.179,49.906,2.725,scada,2026-04-10
GEN0000001695,SITE0002,2026-04-10 14:00:00,-0.9796,50.5913,2.8986,scada,2026-04-10
GEN0000001696,SITE0002,2026-04-10 15:00:00,-0.4041,51.8553,1.7151,scada,2026-04-10
GEN0000001697,SITE0002,2026-04-10 16:00:00,-18.4352,54.4215,1.8195,scada,2026-04-10
GEN0000001698,SITE0002,2026-04-10 17:00:00,-19.9643,50.4148,1.4427,scada,2026-04-10
GEN0000001699,SITE0002,2026-04-10 18:00:00,-26.881,53.157,0.5115,scada,2026-04-10
GEN0000001700,SITE0002,2026-04-10 19:00:00,42.2757,48.866,0.8062,scada,2026-04-10
GEN0000001701,SITE0002,2026-04-10 20:00:00,-30.9917,54.7619,1.8723,scada,2026-04-10
GEN0000001702,SITE0002,2026-04-10 21:00:00,46.2349,54.6764,0.0,scada,2026-04-10
GEN0000001703,SITE0002,2026-04-10 22:00:00,13.3815,53.7728,0.0,scada,2026-04-10
GEN0000001704,SITE0002,2026-04-10 23:00:00,-5.1858,52.0456,0.7068,scada,2026-04-10
GEN0000001705,SITE0002,2026-04-11 00:00:00,-12.533,52.5294,0.0,scada,2026-04-11
GEN0000001706,SITE0002,2026-04-11 01:00:00,-11.3312,54.7645,0.0,scada,2026-04-11
GEN0000001707,SITE0002,2026-04-11 02:00:00,7.8433,53.3042,1.8165,scada,2026-04-11
GEN0000001708,SITE0002,2026-04-11 03:00:00,30.0018,54.4989,0.5696,scada,2026-04-11
GEN0000001709,SITE0002,2026-04-11 04:00:00,11.3955,50.0303,0.0,scada,2026-04-11
GEN0000001710,SITE0002,2026-04-11 05:00:00,-22.0055,55.1432,0.0,scada,2026-04-11
GEN0000001711,SITE0002,2026-04-11 06:00:00,-23.0002,50.4942,0.9624,scada,2026-04-11
GEN0000001712,SITE0002,2026-04-11 07:00:00,-14.0762,52.7964,0.0,scada,2026-04-11
GEN0000001713,SITE0002,2026-04-11 08:00:00,-11.5846,54.9157,0.4926,scada,2026-04-11
GEN0000001714,SITE0002,2026-04-11 09:00:00,9.9629,51.7269,0.3552,scada,2026-04-11
GEN0000001715,SITE0002,2026-04-11 10:00:00,-41.7156,54.9413,0.0,scada,2026-04-11
GEN0000001716,SITE0002,2026-04-11 11:00:00,16.4016,54.2002,0.2626,scada,2026-04-11
GEN0000001717,SITE0002,2026-04-11 12:00:00,7.7025,51.98,2.396,scada,2026-04-11
GEN0000001718,SITE0002,2026-04-11 13:00:00,6.0112,52.8964,0.8914,scada,2026-04-11
GEN0000001719,SITE0002,2026-04-11 14:00:00,1.5843,54.0188,0.0,scada,2026-04-11
GEN0000001720,SITE0002,2026-04-11 15:00:00,-14.8855,52.4611,0.0,scada,2026-04-11
GEN0000001721,SITE0002,2026-04-11 16:00:00,6.3186,48.9007,1.0303,scada,2026-04-11
GEN0000001722,SITE0002,2026-04-11 17:00:00,8.1402,52.011,0.0,scada,2026-04-11
GEN0000001723,SITE0002,2026-04-11 18:00:00,18.408,53.6619,0.0,scada,2026-04-11
GEN0000001724,SITE0002,2026-04-11 19:00:00,14.7334,54.8231,0.848,scada,2026-04-11
GEN0000001725,SITE0002,2026-04-11 20:00:00,10.0104,50.7164,0.0,scada,2026-04-11
GEN0000001726,SITE0002,2026-04-11 21:00:00,-11.3822,49.9324,1.0423,scada,2026-04-11
