po_line_id,po_id,line_number,product_id,ordered_qty,unit_cost,line_status,_bronze_loaded_at_utc,_source_file
POL0000000630,PO00000249,3,SKU0000578,-5,21.43,Open,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000631,PO00000250,1,SKU0000224,100,164.88,Open,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000632,PO00000251,1,SKU0000159,1000,49.49,Cancelled,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000633,PO00000251,2,SKU0000071,1000,92.75,open ,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000634,PO00000251,3,SKU0000345,50,240.87,Received,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000635,PO00000252,1,SKU0000608,500,220.53,Received,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000636,PO00000252,2,SKU0000082,250,122.49,Open,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000637,PO00000252,3,SKU0000485,500,293.48,Cancelled,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000638,PO00000252,4,SKU0000012,,220.94,Received,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000639,PO00000253,1,SKU0000027,500,144.08,Open,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000640,PO00000253,2,SKU0000529,250,230.58,Open,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000641,PO00000253,3,SKU0000265,500,229.09,Open,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000642,PO00000254,1,SKU0000414,100,278.53,Received,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000643,PO00000254,2,SKU0000618,500,17.24,Open,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000644,PO00000255,1,SKU0000475,100,287.10,Open,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000645,PO00000255,2,SKU0000187,500,214.53,Partial,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000646,PO00000255,3,SKU0000532,-5,122.33,open ,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000647,PO00000256,1,SKU0000502,250,297.05,Received,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000648,PO00000256,2,SKU0000326,100,234.10,Partial,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000649,PO00000257,1,SKU0000677,-5,105.86,Cancelled,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000650,PO00000257,2,SKU0000305,250,28.77,Cancelled,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000651,PO00000257,3,SKU0000073,-5,238.16,Partial,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000652,PO00000257,4,SKU0000033,1000,15.01,open ,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000653,PO00000258,1,SKU0000480,50,288.48,Received,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000654,PO00000258,2,SKU0000239,1000,85.21,open ,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000655,PO00000258,3,SKU0000092,100,28.65,open ,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000656,PO00000258,4,SKU0000495,250,141.52,Received,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000657,PO00000259,1,SKU0000382,250,153.10,Open,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000658,PO00000259,2,SKU0000200,1000,224.59,Cancelled,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000659,PO00000259,3,SKU0000141,100,269.52,Partial,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000660,PO00000259,4,SKU0000671,500,44.98,Received,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000661,PO00000260,1,SKU0000096,1000,289.25,Open,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000662,PO00000260,2,SKU0000638,-5,225.27,Cancelled,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000663,PO00000261,1,SKU0000499,100,13.64,open ,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000664,PO00000261,2,SKU0000407,500,8.52,open ,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000665,PO00000261,3,SKU0000187,1000,214.53,Received,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000666,PO00000262,1,SKU0000409,500,102.60,Partial,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000667,PO00000262,2,SKU0000317,100,220.93,open ,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000668,PO00000262,3,SKU0000490,-5,112.73,Cancelled,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000669,PO00000262,4,SKU0000560,100,129.95,Partial,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000670,PO00000263,1,SKU0000494,250,101.23,Received,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000671,PO00000263,2,SKU0000275,100,9.66,Open,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000672,PO00000263,3,SKU0000470,250,111.12,Partial,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000673,PO00000263,4,SKU0000348,50,277.03,Received,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000674,PO00000264,1,SKU0000565,,76.53,Cancelled,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000675,PO00000264,2,SKU0000579,1000,289.24,open ,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000676,PO00000265,1,SKU0000499,50,13.64,Received,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000677,PO00000265,2,SKU0000198,1000,36.83,Partial,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000678,PO00000265,3,SKU0000373,500,233.11,open ,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000679,PO00000266,1,SKU0000432,100,208.90,Cancelled,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000680,PO00000267,1,SKU0000378,1000,170.68,open ,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000681,PO00000267,2,SKU0000237,1000,291.01,Received,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000682,PO00000268,1,SKU0000066,250,295.43,Open,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000683,PO00000268,2,SKU0000335,-5,76.57,Received,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000684,PO00000268,3,SKU0000210,250,26.81,Received,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000685,PO00000269,1,SKU0000403,,218.14,Open,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000686,PO00000269,2,SKU0000638,250,225.27,open ,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000687,PO00000269,3,SKU0000196,250,82.38,Received,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000688,PO00000269,4,SKU0000471,500,31.80,Open,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000689,PO00000270,1,SKU0000021,-5,247.69,Cancelled,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000690,PO00000270,2,SKU0000302,,222.80,Received,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000691,PO00000271,1,SKU0000285,500,34.95,Received,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000692,PO00000271,2,SKU0000191,500,255.44,open ,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000693,PO00000271,3,SKU0000463,500,239.54,Open,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000694,PO00000271,4,SKU0000667,50,282.23,Open,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000695,PO00000272,1,SKU0000485,100,293.48,Open,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000696,PO00000272,2,SKU0000250,100,120.44,Partial,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000697,PO00000272,3,SKU0000109,-5,110.75,Partial,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000698,PO00000272,4,SKU0000531,-5,109.37,Received,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000699,PO00000273,1,SKU0000433,1000,33.64,Partial,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000700,PO00000273,2,SKU0000139,,82.17,Open,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000701,PO00000273,3,SKU0000011,,230.18,Partial,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000702,PO00000274,1,SKU0000227,-5,248.23,Cancelled,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000703,PO00000275,1,SKU0000124,100,44.00,Open,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000704,PO00000275,2,SKU0000631,,212.84,Open,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000705,PO00000276,1,SKU0000477,100,57.59,Partial,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000706,PO00000276,2,SKU0000347,250,41.76,Partial,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000707,PO00000276,3,SKU0000164,100,148.94,Open,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000708,PO00000277,1,SKU0000059,-5,145.09,Cancelled,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000709,PO00000277,2,SKU0000326,,234.10,Received,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000710,PO00000277,3,SKU0000277,50,138.96,open ,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000711,PO00000277,4,SKU0000032,,111.82,open ,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000712,PO00000278,1,SKU0000619,250,285.44,Cancelled,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000713,PO00000278,2,SKU0000563,50,152.19,Partial,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000714,PO00000278,3,SKU0000144,50,283.77,Partial,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000715,PO00000278,4,SKU0000483,50,126.24,Open,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000716,PO00000279,1,SKU0000095,50,129.07,Open,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000717,PO00000279,2,SKU0000630,1000,262.31,Cancelled,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000718,PO00000279,3,SKU0000359,100,252.60,Partial,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000719,PO00000279,4,SKU0000099,1000,187.46,Cancelled,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000720,PO00000280,1,SKU0000085,500,227.45,Cancelled,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000721,PO00000280,2,SKU0000411,500,164.32,Received,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000722,PO00000280,3,SKU0000580,100,64.94,Partial,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000723,PO00000281,1,SKU0000583,,130.33,Received,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000724,PO00000281,2,SKU0000262,,170.59,Received,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000725,PO00000282,1,SKU0000524,1000,260.06,Received,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000726,PO00000283,1,SKU0000167,,27.48,Cancelled,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000727,PO00000283,2,SKU0000233,250,14.40,Open,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000728,PO00000284,1,SKU0000181,-5,169.03,open ,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000729,PO00000285,1,SKU0000233,-5,14.40,open ,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000730,PO00000285,2,SKU0000417,500,107.86,Cancelled,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000731,PO00000286,1,SKU0000586,100,118.76,Received,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000732,PO00000286,2,SKU0000370,100,232.97,Open,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000733,PO00000286,3,SKU0000491,100,159.01,Received,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000734,PO00000287,1,SKU0000368,250,139.37,Cancelled,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000735,PO00000287,2,SKU0000197,1000,81.13,Received,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000736,PO00000287,3,SKU0000593,,197.98,Partial,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000737,PO00000288,1,SKU0000626,500,22.25,Cancelled,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000738,PO00000289,1,SKU0000152,50,15.58,Partial,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000739,PO00000289,2,SKU0000346,100,227.08,open ,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000740,PO00000290,1,SKU0000192,50,181.43,Cancelled,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000741,PO00000290,2,SKU0000109,-5,110.75,open ,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000742,PO00000291,1,SKU0000481,,123.51,Partial,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000743,PO00000292,1,SKU0000012,500,220.94,Received,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000744,PO00000292,2,SKU0000387,,243.93,Received,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000745,PO00000293,1,SKU0000054,1000,44.17,open ,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000746,PO00000294,1,SKU0000393,500,79.34,Partial,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000747,PO00000294,2,SKU0000524,250,260.06,Received,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000748,PO00000294,3,SKU0000055,500,200.83,Partial,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000749,PO00000295,1,SKU0000249,-5,19.78,Partial,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000750,PO00000295,2,SKU0000039,1000,186.43,Cancelled,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000751,PO00000295,3,SKU0000211,,159.18,open ,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000752,PO00000296,1,SKU0000100,,224.42,open ,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000753,PO00000296,2,SKU0000487,100,98.03,Cancelled,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000754,PO00000296,3,SKU0000280,100,183.17,open ,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000755,PO00000296,4,SKU0000367,,36.58,Partial,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000756,PO00000297,1,SKU0000493,500,49.69,Open,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000757,PO00000297,2,SKU0000408,250,46.55,Cancelled,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000758,PO00000298,1,SKU0000076,1000,64.98,Cancelled,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000759,PO00000298,2,SKU0000618,1000,17.24,Received,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000760,PO00000298,3,SKU0000272,50,253.68,Partial,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000761,PO00000299,1,SKU0000316,1000,103.84,Cancelled,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000762,PO00000299,2,SKU0000118,,285.17,Received,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000763,PO00000299,3,SKU0000028,,209.57,Partial,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000764,PO00000300,1,SKU0000007,500,151.15,Partial,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000765,PO00000300,2,SKU0000389,-5,167.89,Open,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000766,PO00000301,1,SKU0000355,100,180.72,Open,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000767,PO00000302,1,SKU0000457,1000,50.55,Received,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000768,PO00000303,1,SKU0000336,,160.68,Partial,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000769,PO00000303,2,SKU0000530,500,286.42,Cancelled,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000000770,PO00000304,1,SKU0000284,250,166.10,open ,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
