order_line_id,order_id,line_number,product_id,ordered_qty,unit_price,discount_pct,line_status,_bronze_loaded_at_utc,_source_file
SOL0000001458,SO00000482,2,SKU0000365,25,139.80,25,Shipped,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000001459,SO00000482,3,SKU0000053,-1,128.13,15,open ,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000001460,SO00000482,4,SKU0000168,2,162.42,2.5,Backordered,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000001461,SO00000482,5,SKU0000554,-1,426.85,25,Shipped,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000001462,SO00000483,1,SKU0000520,50,168.00,15,Open,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000001463,SO00000484,1,SKU0000624,50,57.35,2.5,Backordered,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000001464,SO00000484,2,SKU0000482,25,295.52,0,Backordered,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000001465,SO00000484,3,SKU0000061,-1,474.54,25,Open,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000001466,SO00000485,1,SKU0000257,5,24.19,10,open ,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000001467,SO00000485,2,SKU0000113,1,187.68,15,Allocated,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000001468,SO00000485,3,SKU0000688,-1,15.49,,Shipped,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000001469,SO00000485,4,SKU0000312,25,97.08,0,open ,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000001470,SO00000485,5,SKU0000283,2,50.57,5,Cancelled,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000001471,SO00000486,1,SKU0000260,10,558.94,2.5,Backordered,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000001472,SO00000487,1,SKU0000307,-1,628.15,25,Open,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000001473,SO00000487,2,SKU0000620,50,69.02,bad,Cancelled,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000001474,SO00000488,1,SKU0000139,25,203.54,2.5,Open,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000001475,SO00000489,1,SKU0000550,,174.38,bad,Allocated,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000001476,SO00000489,2,SKU0000475,25,579.30,bad,Cancelled,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000001477,SO00000489,3,SKU0000156,15,374.58,2.5,Backordered,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000001478,SO00000489,4,SKU0000409,25,233.72,10,Open,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000001479,SO00000490,1,SKU0000673,,246.80,15,Cancelled,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000001480,SO00000490,2,SKU0000589,5,68.08,10,Shipped,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000001481,SO00000490,3,SKU0000484,1,240.02,2.5,Backordered,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000001482,SO00000490,4,SKU0000226,50,8.80,0,Cancelled,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000001483,SO00000490,5,SKU0000674,25,154.88,2.5,Open,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000001484,SO00000491,1,SKU0000583,25,330.21,,Backordered,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000001485,SO00000491,2,SKU0000643,1,341.74,10,Shipped,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000001486,SO00000491,3,SKU0000587,25,268.07,10,Shipped,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000001487,SO00000491,4,SKU0000231,5,205.92,10,Open,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000001488,SO00000491,5,SKU0000568,5,7.60,25,Allocated,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000001489,SO00000492,1,SKU0000548,15,225.25,2.5,open ,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000001490,SO00000492,2,SKU0000183,,3.76,,Shipped,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000001491,SO00000493,1,SKU0000139,,193.85,15,open ,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000001492,SO00000493,2,SKU0000086,15,678.67,bad,Open,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000001493,SO00000493,3,SKU0000509,15,230.32,,Open,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000001494,SO00000493,4,SKU0000379,15,234.75,0,Allocated,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000001495,SO00000494,1,SKU0000581,10,40.94,5,Cancelled,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000001496,SO00000494,2,SKU0000211,,239.70,15,Backordered,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000001497,SO00000494,3,SKU0000598,10,110.68,15,open ,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000001498,SO00000495,1,SKU0000646,2,206.99,5,Open,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000001499,SO00000495,2,SKU0000064,5,277.09,25,Shipped,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000001500,SO00000495,3,SKU0000314,5,523.63,bad,Cancelled,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000001501,SO00000495,4,SKU0000436,25,304.80,5,Shipped,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000001502,SO00000496,1,SKU0000379,1,259.47,15,Shipped,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000001503,SO00000496,2,SKU0000018,2,105.81,2.5,Shipped,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000001504,SO00000496,3,SKU0000129,15,71.98,5,Allocated,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000001505,SO00000496,4,SKU0000353,2,187.43,0,Allocated,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000001506,SO00000497,1,SKU0000132,2,540.15,10,open ,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000001507,SO00000497,2,SKU_BAD,1,488.59,10,Open,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000001508,SO00000497,3,SKU0000130,1,721.27,,Shipped,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000001509,SO00000497,4,SKU0000657,5,402.47,5,Shipped,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000001510,SO00000498,1,SKU0000105,10,292.33,15,open ,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000001511,SO00000498,2,SKU0000486,50,475.79,25,Allocated,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000001512,SO00000498,3,SKU0000629,3,,bad,Allocated,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000001513,SO00000498,4,SKU0000684,,164.34,25,Backordered,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000001514,SO00000498,5,SKU0000078,5,146.07,5,Shipped,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000001515,SO00000499,1,SKU0000630,5,349.60,5,Allocated,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000001516,SO00000499,2,SKU0000584,1,19.77,,Backordered,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000001517,SO00000500,1,SKU0000312,2,70.14,bad,Cancelled,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000001518,SO00000500,2,SKU0000652,5,526.46,5,Cancelled,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000001519,SO00000500,3,SKU0000073,10,471.89,5,Cancelled,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000001520,SO00000500,4,SKU0000037,25,65.76,10,Allocated,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000001521,SO00000500,5,SKU0000166,2,280.58,,Allocated,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000001522,SO00000501,1,SKU0000598,3,99.61,5,Cancelled,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000001523,SO00000501,2,SKU0000554,10,426.85,bad,Shipped,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000001524,SO00000502,1,SKU0000478,1,270.13,25,Open,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000001525,SO00000502,2,SKU0000485,,476.80,bad,open ,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000001526,SO00000502,3,SKU0000362,50,143.60,25,open ,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000001527,SO00000502,4,SKU0000690,50,283.42,10,Shipped,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000001528,SO00000502,5,SKU0000256,25,318.21,2.5,open ,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000001529,SO00000503,1,SKU0000614,-1,53.95,25,Cancelled,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000001530,SO00000503,2,SKU0000409,,233.72,25,Backordered,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000001531,SO00000503,3,SKU0000028,2,321.68,2.5,Shipped,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000001532,SO00000503,4,SKU0000626,3,50.78,25,open ,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000001533,SO00000504,1,SKU0000275,-1,42.62,15,open ,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000001534,SO00000504,2,SKU0000366,,114.97,bad,Backordered,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000001535,SO00000504,3,SKU0000195,15,250.52,5,open ,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000001536,SO00000504,4,SKU0000022,10,528.34,bad,Backordered,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000001537,SO00000505,1,SKU0000414,10,336.80,bad,open ,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000001538,SO00000505,2,SKU0000014,50,227.95,bad,Shipped,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000001539,SO00000505,3,SKU0000471,5,38.93,2.5,Cancelled,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000001540,SO00000505,4,SKU0000526,15,70.28,15,Backordered,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000001541,SO00000506,1,SKU0000390,3,277.12,25,Allocated,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000001542,SO00000506,2,SKU0000682,3,,0,Open,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000001543,SO00000506,3,SKU0000553,25,10.74,10,Cancelled,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000001544,SO00000506,4,SKU0000496,5,4.33,10,Shipped,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000001545,SO00000507,1,SKU0000644,25,163.80,,Backordered,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000001546,SO00000507,2,SKU0000426,25,9.28,2.5,Shipped,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000001547,SO00000507,3,SKU0000109,3,271.72,bad,Allocated,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000001548,SO00000507,4,SKU0000647,5,324.47,25,open ,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000001549,SO00000507,5,SKU0000565,15,155.44,10,Shipped,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000001550,SO00000508,1,SKU0000149,-1,524.21,5,open ,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000001551,SO00000508,2,SKU0000332,2,481.91,25,Cancelled,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000001552,SO00000508,3,SKU0000025,2,242.48,10,Allocated,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000001553,SO00000508,4,SKU0000359,10,,15,Backordered,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000001554,SO00000508,5,SKU0000642,50,522.60,0,Cancelled,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000001555,SO00000509,1,SKU0000053,2,121.72,5,open ,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000001556,SO00000510,1,SKU0000398,3,657.92,2.5,Backordered,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000001557,SO00000510,2,SKU0000502,,794.78,15,Backordered,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000001558,SO00000510,3,SKU0000219,2,235.07,10,Open,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000001559,SO00000511,1,SKU0000519,15,53.28,,Shipped,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000001560,SO00000511,2,SKU0000641,1,500.68,5,Shipped,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000001561,SO00000511,3,SKU0000124,,96.34,2.5,Shipped,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000001562,SO00000512,1,SKU0000550,-1,156.94,0,Shipped,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000001563,SO00000512,2,SKU0000518,,276.31,10,Backordered,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000001564,SO00000512,3,SKU0000586,5,294.79,15,Open,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000001565,SO00000512,4,SKU0000228,,417.29,15,Open,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000001566,SO00000512,5,SKU0000167,-1,51.53,15,Cancelled,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000001567,SO00000513,1,SKU0000507,-1,17.44,25,open ,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000001568,SO00000513,2,SKU0000158,50,146.14,5,open ,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000001569,SO00000513,3,SKU0000322,,227.56,5,open ,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000001570,SO00000513,4,SKU0000512,10,662.43,2.5,Cancelled,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000001571,SO00000514,1,SKU0000487,50,225.68,,Open,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000001572,SO00000515,1,SKU0000574,1,555.08,2.5,Backordered,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000001573,SO00000515,2,SKU0000550,25,174.38,bad,Shipped,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000001574,SO00000515,3,SKU0000178,1,560.78,0,open ,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000001575,SO00000515,4,SKU0000018,50,117.57,10,Backordered,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000001576,SO00000515,5,SKU0000682,5,105.00,bad,Shipped,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000001577,SO00000516,1,SKU0000655,10,678.00,,Allocated,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000001578,SO00000516,2,SKU0000296,25,151.18,25,Shipped,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000001579,SO00000516,3,SKU0000515,,377.23,0,open ,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000001580,SO00000516,4,SKU0000446,3,13.93,10,Cancelled,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000001581,SO00000516,5,SKU0000484,50,216.02,0,open ,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000001582,SO00000517,1,SKU0000567,-1,182.08,15,open ,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000001583,SO00000517,2,SKU0000563,25,330.87,bad,Open,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000001584,SO00000518,1,SKU0000122,5,139.81,,Open,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000001585,SO00000518,2,SKU0000337,15,365.41,bad,Backordered,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000001586,SO00000519,1,SKU0000371,25,90.50,0,open ,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000001587,SO00000520,1,SKU0000646,2,217.88,,Open,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000001588,SO00000520,2,SKU0000032,1,158.41,25,Open,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000001589,SO00000521,1,SKU0000120,15,289.55,0,Allocated,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000001590,SO00000521,2,SKU0000287,3,256.74,5,open ,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000001591,SO00000521,3,SKU0000162,-1,463.08,10,Open,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000001592,SO00000521,4,SKU0000588,10,296.70,bad,open ,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000001593,SO00000521,5,SKU0000556,3,642.14,,Backordered,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000001594,SO00000522,1,SKU0000612,15,453.64,25,Backordered,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000001595,SO00000522,2,SKU0000012,,399.87,0,Shipped,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000001596,SO00000522,3,SKU0000283,15,56.19,10,Shipped,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000001597,SO00000522,4,SKU0000243,5,197.71,0,Open,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000001598,SO00000523,1,SKU0000346,,462.49,,Backordered,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000001599,SO00000524,1,SKU0000152,,34.84,5,Cancelled,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000001600,SO00000524,2,SKU0000339,-1,134.75,bad,Allocated,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000001601,SO00000524,3,SKU0000283,5,53.38,10,Open,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000001602,SO00000525,1,SKU0000132,2,462.99,bad,open ,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000001603,SO00000525,2,SKU0000181,10,230.97,25,Backordered,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000001604,SO00000525,3,SKU0000304,25,205.10,0,Cancelled,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000001605,SO00000525,4,SKU0000193,10,363.00,15,Backordered,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000001606,SO00000525,5,SKU0000652,15,526.46,15,Allocated,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
