call_id,subscriber_id,cell_id,call_start_ts,duration_seconds,call_direction,call_status,roaming_flag,source_system
CALL0000009028,SUB00003146,CELL000125,05/08/2026 00:09,461,MO,completed ,N,switch
CALL0000009029,SUB00000743,CELL000033,05/17/2026 16:42,394,mo ,Dropped,No,switch
CALL0000009030,SUB00001790,CELL000040,04/24/2026 04:30,89,MO,Completed,No,switch
CALL0000009031,SUB00001634,CELL000146,2026-05-28 00:20:57,2,MO,Dropped,N,switch
CALL0000009032,SUB00001499,CELL000129,05/15/2026 16:05,289,MT,Completed,Y,switch
CALL0000009033,SUB00004714,CELL000145,2026-05-31 05:15:53,134,mo ,Completed,N,switch
CALL0000009034,SUB00001441,CELL000156,05/02/2026 21:53,121,MO,Failed,No,switch
CALL0000009035,SUB00004597,CELL000016,04/23/2026 09:14,15,MO,Completed,Y,switch
CALL0000009036,SUB00001556,CELL000001,04/02/2026 10:20,85,mo ,Completed,Y,switch
CALL0000009037,SUB00000335,CELL000055,2026-05-21 17:00:47,24,mo ,Dropped,No,switch
CALL0000009038,SUB00002398,CELL000194,2026-05-31 13:11:40,346,mo ,Completed,No,switch
CALL0000009039,SUB00001177,CELL000158,2026-05-28 04:55:29,249,mo ,Completed,N,switch
CALL0000009040,SUB00000018,CELL000210,2026-05-30 16:03:15,15,mo ,Completed,N,switch
CALL0000009041,SUB00002933,CELL000214,2026-04-09 21:18:18,140,mo ,Completed,N,switch
CALL0000009042,SUB00000175,CELL000099,05/11/2026 15:30,198,MT,Failed,N,switch
CALL0000009043,SUB00004936,CELL000217,05/09/2026 13:47,141,MT,completed ,N,switch
CALL0000009044,SUB00003277,CELL000078,04/21/2026 11:26,128,MT,Dropped,No,switch
CALL0000009045,SUB00000310,CELL000019,05/10/2026 17:32,166,MT,completed ,N,switch
CALL0000009046,SUB00003780,CELL000037,2026-05-06 09:49:12,542,mo ,Completed,N,switch
CALL0000009047,SUB00000412,CELL000200,2026-04-09 16:32:09,299,MT,completed ,Y,switch
CALL0000009048,SUB00000350,CELL000134,2026-04-29 01:16:16,125,mo ,completed ,Y,switch
CALL0000009049,SUB00002496,CELL000180,2026-05-17 01:22:09,441,MO,Completed,N,switch
CALL0000009050,SUB00001035,CELL000147,05/18/2026 09:26,191,MT,Completed,No,switch
CALL0000009051,SUB00002977,CELL000205,04/05/2026 08:05,186,mo ,Dropped,N,switch
CALL0000009052,SUB00003207,CELL000191,04/14/2026 03:42,122,MT,completed ,N,switch
CALL0000009053,SUB00003503,CELL000052,2026-04-21 09:24:25,28,mo ,Dropped,N,switch
CALL0000009054,SUB00000125,CELL000203,04/21/2026 11:22,52,mo ,Completed,No,switch
CALL0000009055,SUB00002363,CELL000089,2026-05-29 21:43:18,268,MO,completed ,No,switch
CALL0000009056,SUB00002525,CELL000067,2026-04-08 22:19:01,357,MO,Completed,No,switch
CALL0000009057,SUB00004622,CELL000058,2026-05-05 20:07:43,475,MO,completed ,N,switch
CALL0000009058,SUB00004780,CELL000204,04/30/2026 02:30,73,mo ,Dropped,No,switch
CALL0000009059,SUB00001238,CELL000115,05/11/2026 02:25,514,MO,completed ,N,switch
CALL0000009060,SUB00004951,CELL000126,05/06/2026 09:11,9,mo ,Dropped,N,switch
CALL0000009061,SUB00001378,CELL000029,2026-04-03 09:12:28,333,MO,Completed,N,switch
CALL0000009062,SUB00001680,CELL000060,2026-05-17 12:37:20,103,MO,Failed,N,switch
CALL0000009063,SUB00001050,CELL000183,2026-05-01 01:19:16,6,MT,Completed,No,switch
CALL0000009064,SUB00003103,CELL000190,05/22/2026 07:59,174,MO,Completed,N,switch
CALL0000009065,SUB00000206,CELL000012,05/09/2026 11:14,7,mo ,Failed,No,switch
CALL0000009066,SUB00003753,CELL_BAD,2026-04-11 07:06:00,47,MO,Completed,N,switch
CALL0000009067,SUB00002300,CELL000237,05/05/2026 13:38,31,MT,completed ,Y,switch
CALL0000009068,SUB00000612,CELL000101,2026-04-09 15:37:40,227,MT,Dropped,Y,switch
CALL0000009069,SUB00001646,CELL000240,04/05/2026 06:52,197,mo ,Failed,No,switch
CALL0000009070,SUB00004456,CELL000114,2026-05-23 00:27:49,158,mo ,Failed,N,switch
CALL0000009071,SUB00001402,CELL000242,2026-04-24 10:41:51,109,MT,Completed,N,switch
CALL0000009072,SUB00004515,CELL000171,2026-04-23 18:12:22,169,MT,completed ,N,switch
CALL0000009073,SUB00002381,CELL000023,04/15/2026 12:24,156,MT,completed ,N,switch
CALL0000009074,SUB00000983,CELL000228,04/28/2026 02:46,129,MT,Failed,N,switch
CALL0000009075,SUB00001837,CELL000248,2026-04-14 03:31:43,377,MO,Failed,N,switch
CALL0000009076,SUB00002171,CELL000001,05/25/2026 09:27,181,MO,completed ,N,switch
CALL0000009077,SUB00003574,CELL000162,04/01/2026 03:39,110,MO,Failed,N,switch
CALL0000009078,SUB00000848,CELL000175,2026-04-27 08:23:59,25,MT,Dropped,N,switch
CALL0000009079,SUB00004853,CELL000163,04/01/2026 00:11,259,mo ,completed ,No,switch
CALL0000009080,SUB00002646,CELL000212,2026-04-03 23:08:48,185,MT,Completed,N,switch
CALL0000009081,SUB00003612,CELL000213,05/13/2026 04:04,58,mo ,Failed,N,switch
CALL0000009082,SUB00002971,CELL000026,2026-04-02 03:31:25,117,mo ,Dropped,N,switch
CALL0000009083,SUB00002799,CELL000171,2026-05-27 18:32:31,133,mo ,Failed,N,switch
CALL0000009084,SUB00002819,CELL000012,2026-04-29 18:53:11,170,mo ,Dropped,N,switch
CALL0000009085,SUB00001877,CELL000071,05/03/2026 00:31,268,MT,Completed,No,switch
CALL0000009086,SUB00004657,CELL000243,2026-04-03 05:57:19,40,mo ,Failed,No,switch
CALL0000009087,SUB00003840,CELL000099,05/31/2026 11:18,145,MT,Completed,N,switch
CALL0000009088,SUB00002537,CELL000081,04/08/2026 04:45,44,MO,Completed,N,switch
CALL0000009089,SUB00000527,CELL000248,2026-05-30 09:40:24,710,MT,Completed,N,switch
CALL0000009090,SUB00000795,CELL000204,05/27/2026 15:56,35,MT,Completed,No,switch
CALL0000009091,SUB00004032,CELL000190,2026-05-12 23:01:16,160,mo ,Completed,N,switch
CALL0000009092,SUB00000768,CELL000059,2026-04-07 00:31:22,40,MT,completed ,N,switch
CALL0000009093,SUB00000236,CELL000112,2026-04-06 00:28:55,29,MT,Dropped,N,switch
CALL0000009094,SUB00004511,CELL000162,2026-04-08 18:26:27,303,mo ,Failed,Y,switch
CALL0000009095,SUB00000480,CELL000050,2026-05-24 10:46:35,318,mo ,completed ,N,switch
CALL0000009096,SUB00003254,CELL000097,2026-04-12 22:01:19,48,MT,completed ,Y,switch
CALL0000009097,SUB00001332,CELL000085,2026-04-09 19:58:36,65,mo ,completed ,N,switch
CALL0000009098,SUB00001882,CELL000214,2026-05-08 12:06:33,155,mo ,Failed,Y,switch
CALL0000009099,SUB00003541,CELL000200,04/06/2026 01:28,375,mo ,completed ,N,switch
CALL0000009100,SUB00003574,CELL000243,05/29/2026 09:50,89,MT,Completed,N,switch
CALL0000009101,SUB00003498,CELL000064,2026-05-23 06:32:03,68,mo ,completed ,Y,switch
CALL0000009102,SUB00001380,CELL000241,05/24/2026 16:39,41,MO,Failed,No,switch
CALL0000009103,SUB00002710,CELL000225,05/06/2026 11:52,341,mo ,Dropped,N,switch
CALL0000009104,SUB_BAD,CELL000204,05/16/2026 12:04,264,MO,completed ,Y,switch
CALL0000009105,SUB00003745,CELL000005,2026-05-29 08:05:40,393,MO,completed ,No,switch
CALL0000009106,SUB00004881,CELL000119,2026-04-16 20:19:46,129,MT,completed ,N,switch
CALL0000009107,SUB00003945,CELL000026,2026-04-28 23:13:28,145,mo ,Completed,N,switch
CALL0000009108,SUB00004289,CELL000253,05/21/2026 01:29,273,MT,Completed,N,switch
CALL0000009109,SUB00000489,CELL000098,2026-04-11 16:34:53,180,MO,completed ,N,switch
CALL0000009110,SUB00003492,CELL000035,2026-05-06 22:00:24,50,mo ,Failed,No,switch
CALL0000009111,SUB00003589,CELL000033,2026-05-18 09:25:09,137,MO,Failed,N,switch
CALL0000009112,SUB00000267,CELL000111,2026-05-28 19:04:39,154,MO,Completed,Y,switch
CALL0000009113,SUB00003957,CELL000011,2026-05-24 08:56:43,90,MO,Failed,N,switch
CALL0000009114,SUB00003571,CELL000252,04/12/2026 14:53,250,MT,Dropped,N,switch
CALL0000009115,SUB00000005,CELL000075,04/26/2026 06:34,27,mo ,Completed,Y,switch
CALL0000009116,SUB00003325,CELL000105,2026-05-26 13:26:35,182,MO,Completed,Y,switch
CALL0000009117,SUB00004319,CELL000211,04/15/2026 03:54,770,MO,Completed,Y,switch
CALL0000009118,SUB00004406,CELL000139,2026-04-26 19:09:56,36,MO,Completed,No,switch
CALL0000009119,SUB00002650,CELL000147,05/12/2026 21:10,374,MO,Failed,Y,switch
CALL0000009120,SUB00004335,CELL000097,04/26/2026 10:29,139,MT,Completed,Y,switch
CALL0000009121,SUB00004696,CELL000055,2026-04-05 04:17:58,91,MO,Dropped,N,switch
CALL0000009122,SUB00002910,CELL000105,2026-05-03 08:17:24,38,mo ,Dropped,N,switch
CALL0000009123,SUB00002038,CELL000191,2026-04-07 22:05:52,70,MT,Failed,N,switch
CALL0000009124,SUB00003170,CELL000249,2026-05-30 06:50:09,195,MT,Dropped,N,switch
CALL0000009125,SUB00002758,CELL000058,2026-04-11 21:36:00,73,MO,Completed,N,switch
CALL0000009126,SUB00000472,CELL000130,2026-05-16 01:28:26,394,mo ,Completed,Y,switch
CALL0000009127,SUB00001940,CELL000132,2026-05-11 23:16:09,5,MT,Failed,N,switch
CALL0000009128,SUB00001804,CELL000113,05/24/2026 10:39,78,MO,Completed,N,switch
CALL0000009129,SUB00003979,CELL000073,04/28/2026 18:32,109,mo ,Completed,No,switch
CALL0000009130,SUB00000485,CELL000042,04/25/2026 07:46,309,MO,Failed,N,switch
CALL0000009131,SUB00003006,CELL000135,2026-04-20 10:24:10,20,MO,Completed,No,switch
CALL0000009132,SUB00003955,CELL000124,04/27/2026 09:53,15,MO,Completed,No,switch
CALL0000009133,SUB00002228,CELL000108,2026-05-30 11:03:01,99,mo ,completed ,N,switch
CALL0000009134,SUB00004345,CELL000149,05/12/2026 05:41,167,MO,Failed,N,switch
CALL0000009135,SUB00000542,CELL000090,2026-04-29 09:13:23,243,MO,Dropped,N,switch
CALL0000009136,SUB00004822,CELL000127,2026-04-10 12:18:09,207,MT,Dropped,No,switch
CALL0000009137,SUB00001980,CELL000142,04/22/2026 18:22,81,mo ,Dropped,N,switch
CALL0000009138,SUB00000767,CELL000114,2026-05-14 09:57:34,491,mo ,Completed,N,switch
CALL0000009139,SUB00003162,CELL000148,04/05/2026 15:00,18,MT,Completed,N,switch
CALL0000009140,SUB00001414,CELL000080,05/09/2026 18:53,99,mo ,Completed,N,switch
CALL0000009141,SUB00000099,CELL000161,2026-04-30 07:35:17,181,MT,Dropped,No,switch
CALL0000009142,SUB00001707,CELL000153,2026-05-01 13:40:17,75,MT,Failed,Y,switch
CALL0000009143,SUB00004656,CELL000224,2026-05-04 02:59:34,115,mo ,Completed,N,switch
CALL0000009144,SUB00003383,CELL000173,04/19/2026 15:01,186,MO,Failed,Y,switch
CALL0000009145,SUB00003709,CELL000232,2026-05-07 01:41:00,457,mo ,Completed,N,switch
CALL0000009146,SUB00001328,CELL000229,05/08/2026 05:41,276,MO,completed ,N,switch
CALL0000009147,SUB00002506,CELL000238,2026-04-01 10:08:29,7,MO,Dropped,N,switch
CALL0000009148,SUB00004616,CELL000240,04/18/2026 17:59,554,MT,completed ,No,switch
CALL0000009149,SUB00003730,CELL000133,05/21/2026 23:19,68,mo ,Dropped,N,switch
CALL0000009150,SUB00002258,CELL000003,05/03/2026 03:12,113,MT,Completed,N,switch
CALL0000009151,SUB00000600,CELL000107,04/22/2026 22:20,52,MT,completed ,No,switch
CALL0000009152,SUB00000445,CELL000069,04/03/2026 21:51,122,mo ,completed ,N,switch
CALL0000009153,SUB00004600,CELL000204,04/27/2026 00:46,134,MO,Completed,N,switch
CALL0000009154,SUB00001700,CELL000075,05/05/2026 16:59,187,MT,Completed,N,switch
CALL0000009155,SUB00004611,CELL000245,05/29/2026 16:30,490,mo ,completed ,N,switch
CALL0000009156,SUB00001989,CELL000087,2026-04-10 16:02:24,226,MO,Failed,N,switch
CALL0000009157,SUB00000343,CELL000109,2026-04-14 22:03:32,4,MO,completed ,N,switch
CALL0000009158,SUB00000250,CELL000080,05/09/2026 12:35,553,mo ,Completed,N,switch
CALL0000009159,SUB00004079,CELL000229,04/22/2026 04:18,124,MO,Dropped,Y,switch
CALL0000009160,SUB00003180,CELL000237,05/18/2026 04:08,141,MO,Completed,N,switch
CALL0000009161,SUB00001018,CELL000053,2026-04-07 07:28:36,336,MT,completed ,N,switch
CALL0000009162,SUB00000482,CELL000047,2026-05-21 21:22:10,79,MT,Dropped,N,switch
CALL0000009163,SUB00002299,CELL000047,2026-04-13 21:41:37,111,mo ,Dropped,N,switch
CALL0000009164,SUB00001298,CELL000155,05/10/2026 11:13,98,mo ,Dropped,N,switch
CALL0000009165,SUB00004695,CELL000176,2026-05-16 08:02:35,193,mo ,Failed,N,switch
CALL0000009166,SUB00001975,CELL000199,2026-05-19 02:51:07,307,mo ,completed ,N,switch
CALL0000009167,SUB00004781,CELL000197,05/11/2026 16:28,39,MT,Failed,N,switch
CALL0000009168,SUB00000200,CELL000109,04/06/2026 22:23,53,MO,Completed,Y,switch
CALL0000009169,SUB00004613,CELL000110,04/15/2026 17:54,88,MT,Failed,N,switch
CALL0000009170,SUB00003551,CELL000074,05/19/2026 16:19,319,mo ,completed ,Y,switch
CALL0000009171,SUB00001854,CELL000038,2026-04-15 02:06:25,330,MO,completed ,N,switch
CALL0000009172,SUB00000080,CELL000189,2026-04-05 03:09:28,40,mo ,Dropped,N,switch
CALL0000009173,SUB00001111,CELL000163,05/04/2026 19:35,148,MO,Completed,Y,switch
CALL0000009174,SUB00002367,CELL000112,2026-05-21 14:49:54,151,MO,Failed,N,switch
CALL0000009175,SUB00002147,CELL000197,2026-04-06 18:26:13,237,MO,Completed,No,switch
CALL0000009176,SUB00003037,CELL000086,2026-04-30 09:19:40,303,mo ,Failed,No,switch
CALL0000009177,SUB00000281,CELL000199,04/26/2026 20:25,183,mo ,Completed,No,switch
CALL0000009178,SUB00002123,CELL000093,05/15/2026 10:20,120,MO,Completed,No,switch
CALL0000009179,SUB00003178,CELL000100,2026-04-15 01:30:50,110,MO,Completed,No,switch
CALL0000009180,SUB00001842,CELL000140,2026-05-13 08:14:00,296,MO,Dropped,N,switch
CALL0000009181,SUB00003651,CELL000066,04/28/2026 03:41,31,MT,Dropped,N,switch
CALL0000009182,SUB00002487,CELL000031,05/14/2026 17:13,251,MO,Failed,No,switch
CALL0000009183,SUB00004120,CELL000009,2026-05-02 02:59:11,594,MT,Completed,N,switch
CALL0000009184,SUB00000931,CELL000215,2026-05-19 01:45:22,101,MO,Failed,Y,switch
CALL0000009185,SUB00002918,CELL000119,04/08/2026 18:52,750,mo ,completed ,N,switch
CALL0000009186,SUB00000904,CELL000171,2026-04-29 13:14:44,85,MO,Completed,N,switch
CALL0000009187,SUB00002323,CELL000178,05/26/2026 20:00,39,MT,completed ,Y,switch
CALL0000009188,SUB00000900,CELL000155,05/07/2026 17:23,35,MT,Dropped,Y,switch
CALL0000009189,SUB00004977,CELL000252,05/10/2026 21:42,240,MO,Completed,N,switch
CALL0000009190,SUB00000191,CELL000242,2026-04-08 15:48:05,117,MT,Failed,N,switch
CALL0000009191,SUB00000700,CELL000011,04/05/2026 06:15,128,mo ,completed ,No,switch
CALL0000009192,SUB00004951,CELL000161,05/10/2026 04:24,703,MT,completed ,N,switch
CALL0000009193,SUB00002974,CELL000039,2026-04-03 12:57:55,94,MO,Dropped,N,switch
CALL0000009194,SUB00003005,CELL000050,05/21/2026 09:49,33,mo ,completed ,N,switch
CALL0000009195,SUB00001978,CELL000207,04/09/2026 23:07,73,mo ,completed ,N,switch
CALL0000009196,SUB00004108,CELL000038,2026-04-06 01:38:52,71,MT,Dropped,No,switch
CALL0000009197,SUB00001588,CELL000156,2026-04-10 18:47:05,8,MT,Completed,N,switch
CALL0000009198,SUB00001694,CELL000039,04/18/2026 05:34,18,MO,Completed,N,switch
CALL0000009199,SUB00000325,CELL000114,2026-05-31 01:51:01,199,MT,Completed,N,switch
CALL0000009200,SUB00003060,CELL000136,04/28/2026 19:38,84,MT,Completed,N,switch
CALL0000009201,SUB00002736,CELL000192,2026-04-29 09:18:31,857,MT,Dropped,Y,switch
CALL0000009202,SUB00003828,CELL000084,04/03/2026 02:23,246,MT,Completed,Y,switch
CALL0000009203,SUB00000948,CELL000044,05/14/2026 10:40,5,MT,Failed,No,switch
CALL0000009204,SUB00002198,CELL000130,05/13/2026 02:55,42,mo ,Completed,N,switch
CALL0000009205,SUB00003136,CELL000166,04/22/2026 09:21,173,MT,Dropped,N,switch
CALL0000009206,SUB00001626,CELL000253,2026-04-13 20:56:57,108,MT,Dropped,Y,switch
CALL0000009207,SUB00003783,CELL000107,2026-05-23 16:45:20,191,MO,Completed,N,switch
CALL0000009208,SUB00004349,CELL000193,05/31/2026 11:28,379,MT,Dropped,No,switch
CALL0000009209,SUB00003080,CELL000118,04/25/2026 00:49,257,MO,Completed,N,switch
CALL0000009210,SUB00003738,CELL000246,2026-04-20 19:49:48,115,mo ,completed ,Y,switch
CALL0000009211,SUB00000577,CELL000236,04/08/2026 22:45,127,MO,completed ,N,switch
CALL0000009212,SUB00002956,CELL000008,04/30/2026 03:50,461,mo ,Dropped,N,switch
CALL0000009213,SUB00003648,CELL000249,05/16/2026 07:39,8,MT,Completed,No,switch
CALL0000009214,SUB00001105,CELL000134,2026-05-25 00:11:56,182,MT,Completed,N,switch
CALL0000009215,SUB00002024,CELL000051,05/19/2026 02:41,6,MO,Failed,N,switch
CALL0000009216,SUB00003376,CELL000023,2026-04-09 03:41:52,150,MT,Dropped,N,switch
CALL0000009217,SUB00001890,CELL000222,2026-05-30 02:20:30,64,mo ,Completed,N,switch
CALL0000009218,SUB00004725,CELL000048,2026-05-12 18:15:36,80,mo ,completed ,No,switch
CALL0000009219,SUB00002600,CELL000093,05/05/2026 00:31,78,mo ,Completed,N,switch
CALL0000009220,SUB00003304,CELL000151,04/07/2026 05:33,251,MT,Failed,No,switch
CALL0000009221,SUB00000134,CELL000112,2026-04-26 01:14:27,241,MO,Failed,N,switch
CALL0000009222,SUB00003311,CELL000238,2026-04-24 05:51:55,161,MO,Failed,No,switch
CALL0000009223,SUB00003005,CELL000158,04/06/2026 13:11,315,MO,Dropped,Y,switch
CALL0000009224,SUB00000011,CELL000025,2026-04-14 19:57:39,556,MO,Failed,N,switch
CALL0000009225,SUB00003515,CELL000139,2026-05-07 17:54:08,75,MO,Failed,N,switch
CALL0000009226,SUB00001243,CELL000154,2026-04-15 09:29:31,94,MT,Dropped,N,switch
CALL0000009227,SUB00002666,CELL000135,2026-05-22 12:25:37,50,MO,Completed,N,switch
CALL0000009228,SUB00004631,CELL000183,2026-05-08 04:57:49,104,MO,Failed,N,switch
CALL0000009229,SUB00001339,CELL000061,2026-04-25 22:49:38,298,MO,completed ,Y,switch
CALL0000009230,SUB00003666,CELL000149,05/04/2026 19:37,100,MO,Completed,No,switch
CALL0000009231,SUB00004096,CELL000169,2026-05-11 10:40:38,107,mo ,completed ,N,switch
CALL0000009232,SUB00002528,CELL000207,2026-04-13 02:34:40,330,MO,Completed,No,switch
CALL0000009233,SUB00001282,CELL000199,04/25/2026 11:25,802,MT,completed ,N,switch
CALL0000009234,SUB00000207,CELL000043,2026-05-15 10:35:56,189,MO,Dropped,No,switch
CALL0000009235,SUB00004875,CELL000094,2026-05-23 07:35:48,21,MT,Failed,N,switch
CALL0000009236,SUB00003412,CELL000102,05/15/2026 03:49,676,MO,Failed,Y,switch
CALL0000009237,SUB00004167,CELL000150,04/07/2026 17:15,152,mo ,Failed,Y,switch
CALL0000009238,SUB00000686,CELL000064,04/21/2026 00:44,17,mo ,Failed,N,switch
CALL0000009239,SUB00004542,CELL000158,04/17/2026 00:00,1,MO,Dropped,N,switch
CALL0000009240,SUB00001088,CELL000106,2026-04-28 14:01:43,49,MT,Completed,N,switch
CALL0000009241,SUB00004358,CELL000108,2026-04-08 07:02:07,109,MT,Completed,Y,switch
CALL0000009242,SUB00003907,CELL000030,04/26/2026 07:46,76,mo ,Dropped,N,switch
CALL0000009243,SUB00003382,CELL000108,05/13/2026 21:47,666,MT,completed ,Y,switch
CALL0000009244,SUB00000264,CELL000015,04/18/2026 02:04,272,MO,Completed,N,switch
CALL0000009245,SUB00002210,CELL000152,04/15/2026 19:10,283,MT,Failed,N,switch
CALL0000009246,SUB00002053,CELL000197,2026-05-17 07:21:20,219,MO,Failed,N,switch
CALL0000009247,SUB00003173,CELL000018,2026-04-08 12:46:54,402,MT,Completed,N,switch
CALL0000009248,SUB00004849,CELL000064,2026-05-20 06:15:58,33,MO,Completed,Y,switch
CALL0000009249,SUB00003849,CELL000204,04/21/2026 21:20,554,MT,Failed,Y,switch
CALL0000009250,SUB00002075,CELL000163,2026-04-22 19:40:27,10,MT,completed ,No,switch
CALL0000009251,SUB00004648,CELL000017,04/02/2026 03:54,3,MO,Failed,N,switch
CALL0000009252,SUB00000326,CELL000203,2026-05-19 01:00:37,22,MO,completed ,Y,switch
CALL0000009253,SUB00003947,CELL000248,05/12/2026 12:29,144,MO,Completed,No,switch
CALL0000009254,SUB00001476,CELL000009,2026-05-18 03:03:09,22,mo ,Dropped,N,switch
CALL0000009255,SUB00003346,CELL000249,05/05/2026 02:06,81,MO,completed ,N,switch
CALL0000009256,SUB00001868,CELL000006,05/19/2026 02:06,188,mo ,Dropped,No,switch
CALL0000009257,SUB00001767,CELL000162,04/03/2026 09:04,149,mo ,Completed,Y,switch
CALL0000009258,SUB00001186,CELL000107,2026-05-03 19:38:52,164,MT,Completed,N,switch
CALL0000009259,SUB00001414,CELL000186,04/12/2026 13:36,185,MO,Failed,No,switch
CALL0000009260,SUB00003166,CELL000231,04/19/2026 02:40,393,MO,Dropped,Y,switch
CALL0000009261,SUB00000353,CELL000164,2026-05-06 07:36:24,206,MO,Failed,N,switch
CALL0000009262,SUB00004087,CELL000168,05/27/2026 05:03,415,mo ,Dropped,N,switch
CALL0000009263,SUB00001740,CELL000014,2026-04-02 06:08:01,505,MT,Dropped,N,switch
CALL0000009264,SUB00003848,CELL000093,2026-04-29 08:43:56,bad,mo ,Failed,N,switch
CALL0000009265,SUB00000754,CELL000063,2026-05-03 10:08:23,293,MO,Dropped,N,switch
CALL0000009266,SUB00001144,CELL000196,05/13/2026 18:40,109,MT,completed ,No,switch
CALL0000009267,SUB00004902,CELL000175,04/29/2026 19:35,25,MO,Failed,N,switch
CALL0000009268,SUB00004910,CELL000018,04/13/2026 20:33,29,MT,Failed,No,switch
CALL0000009269,SUB00003089,CELL000024,2026-05-02 09:12:32,121,MT,Failed,No,switch
CALL0000009270,SUB00002190,CELL000212,05/17/2026 21:32,231,MO,Failed,N,switch
CALL0000009271,SUB00000741,CELL000202,04/26/2026 21:16,173,MT,Completed,Y,switch
CALL0000009272,SUB00004517,CELL000040,05/11/2026 09:51,106,mo ,Completed,N,switch
CALL0000009273,SUB00001462,CELL000027,2026-05-24 15:39:17,118,mo ,completed ,N,switch
CALL0000009274,SUB00002031,CELL000223,2026-05-28 05:00:44,312,MO,Completed,N,switch
CALL0000009275,SUB00003016,CELL000149,04/28/2026 15:15,16,mo ,Completed,N,switch
CALL0000009276,SUB00002792,CELL000223,04/15/2026 20:06,231,MO,Failed,N,switch
CALL0000009277,SUB00002896,CELL000232,04/06/2026 22:21,100,MO,completed ,N,switch
CALL0000009278,SUB00004917,CELL000083,05/30/2026 19:36,443,mo ,completed ,No,switch
