transaction_line_id,transaction_id,line_number,product_id,quantity,unit_price,regular_price,promotion_id,coupon_amount,tax_amount,line_status,valid_values,quarantine_reason
TL0000005233,TXN000001503,2,SKU0000510,,452.37,532.2,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000005241,TXN000001506,2,SKU0000064,,21.43,23.81,,0.0,1.5,Sold,False,Bad quantity or unit price
TL0000005246,TXN000001508,3,SKU0000065,,148.46,174.66,,5.0,0.0,Sold,False,Bad quantity or unit price
TL0000005248,TXN000001509,1,SKU0000441,-1.0,389.07,486.34,,5.0,0.0,Sold,False,Bad quantity or unit price
TL0000005251,TXN000001510,1,SKU0000129,,609.9,642.0,,0.0,0.0,Voided,False,Bad quantity or unit price
TL0000005272,TXN000001515,3,SKU0000284,-1.0,370.29,389.78,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000005278,TXN000001516,4,SKU0000555,,510.6,537.47,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000005279,TXN000001516,5,SKU0000247,,423.85,423.85,,0.0,29.67,Sold,False,Bad quantity or unit price
TL0000005284,TXN000001518,2,SKU0000417,-1.0,246.82,246.82,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000005286,TXN000001518,4,SKU0000484,-1.0,864.35,909.84,,2.0,0.0,Sold,False,Bad quantity or unit price
TL0000005289,TXN000001519,3,SKU0000060,,717.94,897.42,,0.0,35.9,Sold,False,Bad quantity or unit price
TL0000005293,TXN000001521,1,SKU0000277,,244.44,244.44,PRM00024,2.0,12.22,Sold,False,Bad quantity or unit price
TL0000005298,TXN000001521,6,SKU0000354,,440.41,440.41,,0.0,39.64,Sold,False,Bad quantity or unit price
TL0000005303,TXN000001523,3,SKU0000545,,421.87,496.32,,0.0,21.09,Sold,False,Bad quantity or unit price
TL0000005315,TXN000001527,1,SKU0000146,,42.14,42.14,,0.0,2.95,Sold,False,Bad quantity or unit price
TL0000005321,TXN000001529,4,SKU0000176,-1.0,507.04,507.04,,2.0,0.0,Sold,False,Bad quantity or unit price
TL0000005339,TXN000001533,2,SKU0000269,,187.66,197.54,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000005341,TXN000001533,4,SKU0000289,,753.66,942.08,,0.0,37.68,Voided,False,Bad quantity or unit price
TL0000005351,TXN000001536,4,SKU0000340,,640.79,674.52,,1.0,57.67,Sold,False,Bad quantity or unit price
TL0000005353,TXN000001536,6,SKU0000254,-1.0,285.81,285.81,,2.0,0.0,Sold,False,Bad quantity or unit price
TL0000005359,TXN000001538,1,SKU0000185,1.0,,129.15,,1.0,6.46,Sold,False,Bad quantity or unit price
TL0000005360,TXN000001538,2,SKU0000115,-1.0,11.58,14.48,PRM00015,5.0,0.0,Sold,False,Bad quantity or unit price
TL0000005361,TXN000001538,3,SKU0000291,-1.0,314.58,370.09,,5.0,0.0,Sold,False,Bad quantity or unit price
TL0000005362,TXN000001538,4,SKU0000534,,,238.07,,2.0,0.0,Sold,False,Bad quantity or unit price
TL0000005363,TXN000001538,5,SKU0000385,-1.0,58.58,61.66,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000005366,TXN000001539,3,SKU0000203,-1.0,864.55,864.55,,2.0,0.0,Sold,False,Bad quantity or unit price
TL0000005368,TXN000001540,2,SKU0000513,-1.0,340.98,358.93,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000005369,TXN000001540,3,SKU0000539,-1.0,415.73,415.73,,1.0,0.0,Voided,False,Bad quantity or unit price
TL0000005373,TXN000001541,1,SKU0000401,-1.0,549.69,549.69,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000005374,TXN000001541,2,SKU0000417,,197.46,246.82,,1.0,17.77,Sold,False,Bad quantity or unit price
TL0000005386,TXN000001547,5,SKU0000267,-1.0,81.48,85.77,,1.0,0.0,Voided,False,Bad quantity or unit price
TL0000005388,TXN000001548,1,SKU0000490,-1.0,23.19,27.28,,0.0,0.0,Voided,False,Bad quantity or unit price
TL0000005398,TXN000001550,1,SKU0000040,-1.0,124.99,124.99,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000005404,TXN000001551,1,SKU0000505,,181.23,181.23,,0.0,12.69,Sold,False,Bad quantity or unit price
TL0000005406,TXN000001552,1,SKU0000461,-1.0,103.02,128.78,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000005407,TXN000001552,2,SKU0000078,-1.0,42.03,46.7,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000005409,TXN000001552,4,SKU0000191,-1.0,356.17,356.17,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000005421,TXN000001557,1,SKU0000396,,289.41,321.57,,0.0,26.05,Sold,False,Bad quantity or unit price
TL0000005424,TXN000001557,4,SKU0000551,-1.0,469.71,469.71,,0.0,0.0,Voided,False,Bad quantity or unit price
TL0000005429,TXN000001559,1,SKU0000445,-1.0,241.33,254.03,,0.0,0.0,Voided,False,Bad quantity or unit price
TL0000005431,TXN000001559,3,SKU0000568,-1.0,124.61,124.61,,2.0,0.0,Sold,False,Bad quantity or unit price
TL0000005435,TXN000001560,2,SKU0000304,-1.0,556.98,586.29,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000005450,TXN000001563,2,SKU0000343,-1.0,374.03,440.04,,0.0,0.0,Voided,False,Bad quantity or unit price
TL0000005463,TXN000001567,6,SKU0000242,-1.0,12.72,12.72,,0.0,0.0,Voided,False,Bad quantity or unit price
TL0000005465,TXN000001568,2,SKU0000113,-1.0,297.36,313.01,,2.0,0.0,Voided,False,Bad quantity or unit price
TL0000005469,TXN000001568,6,SKU0000303,-1.0,269.2,283.37,,1.0,0.0,Sold,False,Bad quantity or unit price
TL0000005471,TXN000001569,2,SKU0000573,-1.0,446.39,446.39,,0.0,0.0,Voided,False,Bad quantity or unit price
TL0000005473,TXN000001569,4,SKU0000390,,212.35,249.82,,5.0,0.0,Voided,False,Bad quantity or unit price
TL0000005475,TXN000001570,1,SKU0000091,-1.0,190.56,190.56,,1.0,0.0,Sold,False,Bad quantity or unit price
TL0000005485,TXN000001572,2,SKU0000412,-1.0,159.39,177.1,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000005486,TXN000001572,3,SKU0000150,-1.0,1003.64,1180.75,,5.0,0.0,Sold,False,Bad quantity or unit price
TL0000005499,TXN000001575,1,SKU0000227,-1.0,226.59,226.59,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000005504,TXN000001577,4,SKU0000106,-1.0,43.63,43.63,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000005510,TXN000001580,1,SKU0000264,,106.93,125.8,,5.0,9.62,Voided,False,Bad quantity or unit price
TL0000005513,TXN000001580,4,SKU0000379,-1.0,572.14,572.14,,5.0,0.0,Sold,False,Bad quantity or unit price
TL0000005518,TXN000001581,5,SKU0000449,-1.0,110.73,116.56,,5.0,0.0,Voided,False,Bad quantity or unit price
TL0000005520,TXN000001582,1,SKU0000246,-1.0,151.1,188.87,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000005529,TXN000001583,4,SKU0000089,-1.0,131.05,137.95,PRM00044,0.0,0.0,Voided,False,Bad quantity or unit price
TL0000005530,TXN000001583,5,SKU0000289,-1.0,800.77,942.08,,5.0,0.0,Voided,False,Bad quantity or unit price
TL0000005531,TXN000001583,6,SKU0000369,-1.0,189.54,222.99,PRM00045,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000005536,TXN000001585,1,SKU0000177,,60.31,70.95,,1.0,5.43,Voided,False,Bad quantity or unit price
TL0000005537,TXN000001585,2,SKU0000519,-1.0,242.01,268.9,,1.0,0.0,Voided,False,Bad quantity or unit price
TL0000005541,TXN000001586,1,SKU0000554,-1.0,83.95,88.37,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000005549,TXN000001589,1,SKU0000253,,623.41,779.26,,0.0,43.64,Sold,False,Bad quantity or unit price
TL0000005556,TXN000001590,6,SKU0000250,-1.0,328.34,328.34,PRM00043,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000005557,TXN000001591,1,SKU0000407,,489.82,489.82,,0.0,34.29,Sold,False,Bad quantity or unit price
TL0000005558,TXN000001591,2,SKU0000301,,115.08,143.85,,0.0,5.75,Sold,False,Bad quantity or unit price
TL0000005563,TXN000001593,2,SKU0000146,,33.71,42.14,,0.0,0.0,Voided,False,Bad quantity or unit price
TL0000005564,TXN000001594,1,SKU0000236,,63.13,70.14,,1.0,5.68,Sold,False,Bad quantity or unit price
TL0000005568,TXN000001595,3,SKU0000362,-1.0,464.14,580.18,,0.0,0.0,Voided,False,Bad quantity or unit price
TL0000005583,TXN000001597,6,SKU0000578,,406.94,508.68,,5.0,28.49,Sold,False,Bad quantity or unit price
TL0000005587,TXN000001598,4,SKU0000397,,975.3,975.3,,0.0,87.78,Voided,False,Bad quantity or unit price
TL0000005592,TXN000001600,3,SKU0000515,-1.0,538.39,538.39,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000005594,TXN000001600,5,SKU0000359,-1.0,482.77,508.18,,5.0,0.0,Sold,False,Bad quantity or unit price
TL0000005597,TXN000001601,2,SKU0000306,1.0,,555.51,,2.0,0.0,Sold,False,Bad quantity or unit price
TL0000005600,TXN000001601,5,SKU0000093,,881.36,881.36,,0.0,79.32,Sold,False,Bad quantity or unit price
TL0000005602,TXN000001602,2,SKU0000332,,461.54,461.54,,2.0,23.08,Sold,False,Bad quantity or unit price
TL0000005603,TXN000001603,1,SKU0000390,-1.0,249.82,249.82,,2.0,0.0,Sold,False,Bad quantity or unit price
TL0000005610,TXN000001605,3,SKU0000203,,778.1,864.55,,0.0,38.9,Sold,False,Bad quantity or unit price
TL0000005614,TXN000001606,1,SKU0000112,2.0,,314.02,PRM00023,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000005625,TXN000001609,1,SKU0000351,-1.0,11.23,11.23,,1.0,0.0,Voided,False,Bad quantity or unit price
TL0000005628,TXN000001609,4,SKU0000122,-1.0,443.44,466.78,,1.0,0.0,Sold,False,Bad quantity or unit price
TL0000005632,TXN000001611,3,SKU0000224,,267.41,281.48,,2.0,13.37,Sold,False,Bad quantity or unit price
TL0000005637,TXN000001612,3,SKU0000136,-1.0,558.45,558.45,,2.0,0.0,Sold,False,Bad quantity or unit price
TL0000005638,TXN000001613,1,SKU0000576,-1.0,490.8,490.8,,1.0,0.0,Sold,False,Bad quantity or unit price
TL0000005641,TXN000001613,4,SKU0000053,,276.92,276.92,,0.0,19.38,Sold,False,Bad quantity or unit price
TL0000005643,TXN000001615,1,SKU0000380,,273.5,321.76,,0.0,19.14,Sold,False,Bad quantity or unit price
TL0000005646,TXN000001616,1,SKU0000361,-1.0,227.24,227.24,,5.0,0.0,Voided,False,Bad quantity or unit price
TL0000005649,TXN000001616,4,SKU0000452,,325.0,325.0,PRM00012,1.0,29.25,Sold,False,Bad quantity or unit price
TL0000005650,TXN000001616,5,SKU0000399,,609.61,717.19,,2.0,54.87,Voided,False,Bad quantity or unit price
TL0000005654,TXN000001617,3,SKU0000332,-1.0,461.54,461.54,PRM00033,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000005655,TXN000001617,4,SKU0000403,-1.0,354.83,354.83,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000005661,TXN000001618,6,SKU0000305,-1.0,416.71,416.71,,0.0,0.0,Voided,False,Bad quantity or unit price
TL0000005663,TXN000001619,2,SKU0000499,-1.0,377.39,377.39,,1.0,0.0,Voided,False,Bad quantity or unit price
TL0000005669,TXN000001620,3,SKU0000334,,448.84,472.46,,2.0,31.42,Sold,False,Bad quantity or unit price
TL0000005670,TXN000001620,4,SKU0000552,,593.32,659.24,,2.0,29.67,Sold,False,Bad quantity or unit price
TL0000005684,TXN000001624,5,SKU0000476,,196.21,196.21,,2.0,0.0,Sold,False,Bad quantity or unit price
TL0000005686,TXN000001625,1,SKU0000574,,482.52,482.52,,2.0,24.13,Sold,False,Bad quantity or unit price
TL0000005688,TXN000001626,2,SKU0000542,,469.41,494.12,,2.0,0.0,Sold,False,Bad quantity or unit price
TL0000005689,TXN000001626,3,SKU0000118,,463.25,545.0,,0.0,41.69,Voided,False,Bad quantity or unit price
TL0000005694,TXN000001627,3,SKU0000007,,359.92,378.86,PRM00012,5.0,0.0,Sold,False,Bad quantity or unit price
TL0000005695,TXN000001627,4,SKU0000317,-1.0,90.81,95.59,,5.0,0.0,Sold,False,Bad quantity or unit price
TL0000005700,TXN000001629,1,SKU0000522,-1.0,130.1,130.1,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000005702,TXN000001629,3,SKU0000392,,469.03,469.03,,1.0,42.21,Sold,False,Bad quantity or unit price
TL0000005720,TXN000001634,2,SKU0000426,-1.0,27.92,32.85,,5.0,0.0,Voided,False,Bad quantity or unit price
TL0000005721,TXN000001635,1,SKU0000450,,28.93,28.93,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000005722,TXN000001635,2,SKU0000232,-1.0,461.17,461.17,,1.0,0.0,Sold,False,Bad quantity or unit price
TL0000005724,TXN000001636,2,SKU0000129,,545.7,642.0,,2.0,0.0,Sold,False,Bad quantity or unit price
TL0000005729,TXN000001638,2,SKU0000480,-1.0,83.99,83.99,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000005732,TXN000001639,2,SKU0000570,-1.0,9.83,11.57,,5.0,0.0,Sold,False,Bad quantity or unit price
TL0000005735,TXN000001639,5,SKU0000471,,112.86,112.86,,2.0,10.16,Sold,False,Bad quantity or unit price
TL0000005736,TXN000001640,1,SKU0000499,,320.78,377.39,,5.0,16.04,Sold,False,Bad quantity or unit price
TL0000005741,TXN000001641,3,SKU0000512,-1.0,198.42,248.02,PRM00034,0.0,0.0,Voided,False,Bad quantity or unit price
TL0000005744,TXN000001642,2,SKU0000017,-1.0,84.46,99.36,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000005751,TXN000001645,1,SKU0000446,-1.0,53.74,53.74,,1.0,0.0,Voided,False,Bad quantity or unit price
TL0000005756,TXN000001646,5,SKU0000328,,703.15,827.24,,0.0,63.28,Sold,False,Bad quantity or unit price
TL0000005764,TXN000001649,2,SKU0000224,-1.0,225.18,281.48,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000005765,TXN000001649,3,SKU0000511,-1.0,643.15,714.61,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000005773,TXN000001651,2,SKU0000235,,234.88,234.88,,0.0,16.44,Sold,False,Bad quantity or unit price
TL0000005784,TXN000001654,1,SKU0000225,,389.93,458.74,PRM00017,0.0,19.5,Sold,False,Bad quantity or unit price
TL0000005785,TXN000001654,2,SKU0000406,-1.0,361.25,401.39,,0.0,0.0,Voided,False,Bad quantity or unit price
TL0000005790,TXN000001656,2,SKU0000107,,486.66,486.66,,2.0,43.8,Voided,False,Bad quantity or unit price
TL0000005793,TXN000001656,5,SKU0000339,,73.79,73.79,PRM00046,1.0,3.69,Sold,False,Bad quantity or unit price
TL0000005794,TXN000001657,1,SKU0000122,,443.44,466.78,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000005797,TXN000001658,1,SKU0000494,,878.63,878.63,PRM00046,0.0,43.93,Sold,False,Bad quantity or unit price
TL0000005802,TXN000001659,2,SKU0000231,,328.79,328.79,,5.0,23.02,Sold,False,Bad quantity or unit price
TL0000005810,TXN000001661,1,SKU0000312,-1.0,306.24,340.27,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000005820,TXN000001665,1,SKU0000278,,477.9,597.37,,1.0,33.45,Sold,False,Bad quantity or unit price
TL0000005823,TXN000001666,3,SKU0000292,-1.0,107.14,119.04,PRM00016,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000005827,TXN000001668,3,SKU0000294,-1.0,153.39,170.43,,1.0,0.0,Voided,False,Bad quantity or unit price
TL0000005843,TXN000001672,5,SKU0000384,,492.81,492.81,,2.0,0.0,Voided,False,Bad quantity or unit price
TL0000005845,TXN000001673,1,SKU0000406,-1.0,321.11,401.39,,1.0,0.0,Sold,False,Bad quantity or unit price
TL0000005851,TXN000001674,1,SKU0000252,,55.13,64.86,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000005854,TXN000001675,2,SKU0000377,,99.71,104.96,,1.0,4.99,Sold,False,Bad quantity or unit price
TL0000005856,TXN000001676,2,SKU0000373,-1.0,171.87,180.92,,5.0,0.0,Sold,False,Bad quantity or unit price
TL0000005869,TXN000001680,1,SKU0000330,,15.2,19.0,PRM00022,0.0,1.06,Sold,False,Bad quantity or unit price
TL0000005878,TXN000001682,6,SKU0000345,,258.19,322.74,,2.0,23.24,Sold,False,Bad quantity or unit price
TL0000005888,TXN000001685,3,SKU0000154,-1.0,100.58,111.76,,1.0,0.0,Sold,False,Bad quantity or unit price
TL0000005889,TXN000001685,4,SKU0000342,,155.52,194.4,,5.0,7.78,Sold,False,Bad quantity or unit price
TL0000005890,TXN000001685,5,SKU0000452,,292.5,325.0,,0.0,26.32,Sold,False,Bad quantity or unit price
TL0000005891,TXN000001686,1,SKU0000243,-1.0,136.35,136.35,,2.0,0.0,Sold,False,Bad quantity or unit price
TL0000005894,TXN000001687,1,SKU0000053,-1.0,276.92,276.92,,0.0,0.0,Voided,False,Bad quantity or unit price
TL0000005898,TXN000001688,4,SKU0000476,,176.59,196.21,,0.0,12.36,Voided,False,Bad quantity or unit price
TL0000005903,TXN000001689,5,SKU0000029,-1.0,505.41,532.01,,1.0,0.0,Sold,False,Bad quantity or unit price
TL0000005916,TXN000001693,6,SKU0000410,,236.96,249.43,,0.0,21.33,Sold,False,Bad quantity or unit price
TL0000005923,TXN000001695,2,SKU0000008,,210.49,247.63,,0.0,10.52,Sold,False,Bad quantity or unit price
TL0000005925,TXN000001695,4,SKU0000084,3.0,,444.18,,1.0,95.94,Sold,False,Bad quantity or unit price
TL0000005928,TXN000001696,3,SKU0000520,-1.0,158.57,158.57,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000005936,TXN000001698,1,SKU0000397,,877.77,975.3,,0.0,43.89,Sold,False,Bad quantity or unit price
TL0000005953,TXN000001703,1,SKU0000094,-1.0,85.99,90.52,,2.0,0.0,Voided,False,Bad quantity or unit price
TL0000005955,TXN000001704,1,SKU0000404,,74.15,78.05,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000005961,TXN000001705,1,SKU0000354,,440.41,440.41,,5.0,30.83,Voided,False,Bad quantity or unit price
TL0000005969,TXN000001708,1,SKU0000016,-1.0,521.22,579.13,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000005974,TXN000001709,4,SKU0000111,,529.64,557.52,,0.0,37.08,Sold,False,Bad quantity or unit price
TL0000005978,TXN000001710,3,SKU0000470,,251.52,314.4,,5.0,0.0,Sold,False,Bad quantity or unit price
TL0000006003,TXN000001717,2,SKU0000374,-1.0,798.12,798.12,,0.0,0.0,Voided,False,Bad quantity or unit price
TL0000006010,TXN000001718,3,SKU0000562,-1.0,972.11,1143.66,,2.0,0.0,Sold,False,Bad quantity or unit price
TL0000006011,TXN000001719,1,SKU0000159,-1.0,534.86,563.01,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000006014,TXN000001720,1,SKU0000347,-1.0,208.81,261.01,,1.0,0.0,Sold,False,Bad quantity or unit price
TL0000006019,TXN000001721,5,SKU0000511,-1.0,678.88,714.61,,2.0,0.0,Sold,False,Bad quantity or unit price
TL0000006020,TXN000001722,1,SKU0000305,-1.0,416.71,416.71,,0.0,0.0,Voided,False,Bad quantity or unit price
TL0000006021,TXN000001722,2,SKU0000427,-1.0,691.18,863.97,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000006031,TXN000001724,1,SKU0000229,-1.0,815.39,905.99,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000006037,TXN000001725,1,SKU0000185,-1.0,129.15,129.15,,5.0,0.0,Sold,False,Bad quantity or unit price
TL0000006042,TXN000001726,1,SKU0000213,,970.21,1021.27,,2.0,87.32,Sold,False,Bad quantity or unit price
TL0000006050,TXN000001728,5,SKU0000481,,727.07,807.85,,0.0,36.35,Sold,False,Bad quantity or unit price
TL0000006054,TXN000001730,2,SKU0000019,-1.0,115.04,115.04,,2.0,0.0,Sold,False,Bad quantity or unit price
TL0000006057,TXN000001730,5,SKU0000053,-1.0,276.92,276.92,,2.0,0.0,Sold,False,Bad quantity or unit price
TL0000006060,TXN000001731,2,SKU0000034,,43.8,54.75,,0.0,3.07,Voided,False,Bad quantity or unit price
TL0000006062,TXN000001732,2,SKU0000515,-1.0,457.63,538.39,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000006068,TXN000001735,1,SKU0000455,,465.12,465.12,,0.0,23.26,Sold,False,Bad quantity or unit price
TL0000006069,TXN000001735,2,SKU0000277,,220.0,244.44,,0.0,15.4,Sold,False,Bad quantity or unit price
TL0000006071,TXN000001735,4,SKU0000351,-1.0,11.23,11.23,,1.0,0.0,Voided,False,Bad quantity or unit price
TL0000006085,TXN000001738,1,SKU0000444,,199.58,199.58,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000006090,TXN000001738,6,SKU0000340,,674.52,674.52,,0.0,33.73,Sold,False,Bad quantity or unit price
TL0000006091,TXN000001739,1,SKU0000094,-1.0,81.47,90.52,,2.0,0.0,Sold,False,Bad quantity or unit price
TL0000006092,TXN000001740,1,SKU0000282,-1.0,558.61,558.61,,2.0,0.0,Sold,False,Bad quantity or unit price
TL0000006093,TXN000001740,2,SKU0000281,-1.0,624.31,780.39,,2.0,0.0,Sold,False,Bad quantity or unit price
TL0000006094,TXN000001740,3,SKU0000398,-1.0,551.87,551.87,,5.0,0.0,Voided,False,Bad quantity or unit price
TL0000006103,TXN000001743,1,SKU0000375,,466.77,491.34,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000006106,TXN000001744,2,SKU0000487,-1.0,2.96,3.12,,1.0,0.0,Sold,False,Bad quantity or unit price
TL0000006120,TXN000001748,1,SKU0000558,,479.93,533.25,,2.0,0.0,Sold,False,Bad quantity or unit price
TL0000006134,TXN000001751,5,SKU0000344,-1.0,34.74,43.43,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000006136,TXN000001752,1,SKU0000405,1.0,,810.44,,0.0,72.94,Sold,False,Bad quantity or unit price
TL0000006158,TXN000001760,1,SKU0000543,,156.05,183.59,,0.0,10.92,Sold,False,Bad quantity or unit price
TL0000006167,TXN000001762,2,SKU0000259,,31.0,31.0,,5.0,2.17,Voided,False,Bad quantity or unit price
TL0000006171,TXN000001764,1,SKU0000117,,1135.6,1135.6,,0.0,56.78,Sold,False,Bad quantity or unit price
TL0000006176,TXN000001766,3,SKU0000443,-1.0,73.75,92.19,,0.0,0.0,Voided,False,Bad quantity or unit price
TL0000006177,TXN000001766,4,SKU0000143,,595.06,661.18,,0.0,29.75,Sold,False,Bad quantity or unit price
TL0000006178,TXN000001767,1,SKU0000359,,406.54,508.18,,1.0,28.46,Sold,False,Bad quantity or unit price
TL0000006188,TXN000001769,1,SKU0000503,-1.0,455.22,569.02,PRM00049,1.0,0.0,Sold,False,Bad quantity or unit price
TL0000006192,TXN000001772,1,SKU0000360,,419.16,419.16,,5.0,29.34,Voided,False,Bad quantity or unit price
TL0000006207,TXN000001776,3,SKU0000313,-1.0,73.17,77.02,,5.0,0.0,Sold,False,Bad quantity or unit price
TL0000006215,TXN000001779,5,SKU0000119,,340.56,400.66,,0.0,23.84,Sold,False,Bad quantity or unit price
TL0000006216,TXN000001780,1,SKU0000453,-1.0,401.71,401.71,,0.0,0.0,Voided,False,Bad quantity or unit price
TL0000006220,TXN000001780,5,SKU0000243,,129.53,136.35,PRM00017,0.0,6.48,Sold,False,Bad quantity or unit price
TL0000006225,TXN000001782,2,SKU0000568,,124.61,124.61,,0.0,6.23,Sold,False,Bad quantity or unit price
TL0000006228,TXN000001782,5,SKU0000253,,779.26,779.26,PRM00055,0.0,70.13,Sold,False,Bad quantity or unit price
TL0000006232,TXN000001785,1,SKU0000131,,377.41,397.27,,5.0,33.97,Voided,False,Bad quantity or unit price
TL0000006236,TXN000001787,2,SKU0000458,,207.88,218.82,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000006239,TXN000001787,5,SKU0000062,,293.02,366.28,,0.0,20.51,Voided,False,Bad quantity or unit price
TL0000006241,TXN000001788,1,SKU0000092,-1.0,334.22,417.78,,0.0,0.0,Voided,False,Bad quantity or unit price
