transaction_id,store_id,register_id,associate_id,customer_id,transaction_ts,transaction_type,sales_channel,receipt_status,batch_id,transaction_date,quarantine_reason
TXN000002574,STR0021,REG009,ASC000113,,,SALE,Store,Voided,POS_C,,Bad transaction timestamp
TXN000002575,STR0020,REG011,ASC000200,,,SALE,Pickup,Voided,POS_A,,Bad transaction timestamp
TXN000002576,STR0001,REG004,ASC000072,,,SALE,Store,Voided,POS_C,,Bad transaction timestamp
TXN000002578,STR0015,REG007,ASC000014,CUST00000299,,VOID,Store,Completed,POS_C,,Bad transaction timestamp
TXN000002581,STR0025,REG002,ASC000420,,,SALE,Pickup,Completed,POS_B,,Bad transaction timestamp
TXN000002582,STR0005,REG004,ASC000015,CUST00000720,,SALE,Store,Completed,POS_B,,Bad transaction timestamp
TXN000002583,STR0020,REG019,ASC000358,,,SALE,Pickup,Voided,POS_A,,Bad transaction timestamp
TXN000002585,STR0021,REG025,ASC000326,,,SALE,Store,Completed,POS_B,,Bad transaction timestamp
TXN000002586,STR0010,REG007,ASC000396,CUST00001614,,SALE,Store,Completed,POS_A,,Bad transaction timestamp
TXN000002589,STR0006,REG014,ASC000107,CUST00001296,,SALE,Store,Suspended,POS_B,,Bad transaction timestamp
TXN000002591,STR0017,REG012,ASC000133,CUST00001654,,SALE,Store,Suspended,POS_C,,Bad transaction timestamp
TXN000002592,STR0012,REG004,ASC000116,,,SALE,Pickup,Voided,POS_A,,Bad transaction timestamp
TXN000002599,STR0014,REG026,ASC000381,CUST00001172,,VOID,Store,Completed,POS_B,,Bad transaction timestamp
TXN000002602,STR0014,REG018,ASC000202,CUST00000871,,SALE,Store,Completed,POS_A,,Bad transaction timestamp
TXN000002605,STR0024,REG019,ASC000169,,,SALE,Store,Voided,POS_B,,Bad transaction timestamp
TXN000002606,STR0025,REG023,ASC000204,,,SALE,Pickup,Completed,POS_C,,Bad transaction timestamp
TXN000002609,STR0023,REG026,ASC_BAD,CUST00001719,,SALE,Pickup,Suspended,POS_B,,Bad transaction timestamp
TXN000002610,STR0015,REG019,ASC000415,CUST00001521,,SALE,Pickup,Completed,POS_A,,Bad transaction timestamp
TXN000002612,STR0018,REG017,ASC000365,CUST00000041,,VOID,Pickup,Voided,POS_B,,Bad transaction timestamp
TXN000002613,STR0003,REG011,ASC000405,CUST00001128,,SALE,Store,Suspended,POS_A,,Bad transaction timestamp
TXN000002617,STR0005,REG006,ASC000334,CUST00000347,,SALE,Pickup,Completed,POS_A,,Bad transaction timestamp
TXN000002623,STR0006,REG015,ASC000057,,,SALE,Pickup,Completed,POS_A,,Bad transaction timestamp
TXN000002626,STR0014,REG003,ASC000381,,,SALE,Pickup,Completed,POS_B,,Bad transaction timestamp
TXN000002628,STR0025,REG016,ASC000329,CUST00000494,,SALE,Store,Completed,POS_B,,Bad transaction timestamp
TXN000002630,STR0022,REG009,ASC000278,CUST00001643,,SALE,Store,Suspended,POS_A,,Bad transaction timestamp
TXN000002631,STR0015,REG020,ASC000134,CUST00001116,,VOID,Store,Completed,POS_C,,Bad transaction timestamp
TXN000002632,STR0016,REG017,ASC000218,CUST00000250,,SALE,Store,Completed,POS_C,,Bad transaction timestamp
TXN000002633,STR0024,REG025,ASC000323,CUST00000914,,SALE,Pickup,Completed,POS_B,,Bad transaction timestamp
TXN000002634,STR0012,REG026,ASC000244,CUST00001571,,SALE,Pickup,Completed,POS_A,,Bad transaction timestamp
TXN000002635,STR0007,REG011,ASC000393,CUST00001794,,SALE,Pickup,Voided,POS_B,,Bad transaction timestamp
TXN000002637,STR0006,REG015,ASC000034,,,SALE,Store,Voided,POS_B,,Bad transaction timestamp
TXN000002641,STR0005,REG019,ASC000334,CUST00001176,,VOID,Store,Completed,POS_B,,Bad transaction timestamp
TXN000002642,STR0019,REG013,ASC000488,CUST00000624,,SALE,Store,Completed,POS_B,,Bad transaction timestamp
TXN000002644,STR0006,REG004,ASC000243,CUST00001445,,SALE,Pickup,Suspended,POS_C,,Bad transaction timestamp
TXN000002645,STR0005,REG010,ASC000063,CUST00000780,,SALE,Store,Voided,POS_C,,Bad transaction timestamp
TXN000002646,STR0017,REG017,ASC000436,CUST00000864,,SALE,Store,Completed,POS_C,,Bad transaction timestamp
TXN000002650,STR0018,REG009,ASC000036,,,SALE,Store,Completed,POS_C,,Bad transaction timestamp
TXN000002654,STR0012,REG020,ASC000214,CUST00000296,,VOID,Store,Suspended,POS_C,,Bad transaction timestamp
TXN000002655,STR0003,REG026,ASC000193,CUST00001050,,SALE,Store,Completed,POS_C,,Bad transaction timestamp
TXN000002656,STR0009,REG025,ASC000126,,,SALE,Store,Suspended,POS_C,,Bad transaction timestamp
TXN000002659,STR0025,REG017,ASC000416,CUST00001264,,VOID,Pickup,Completed,POS_C,,Bad transaction timestamp
TXN000002660,STR0022,REG005,ASC000390,CUST00001310,,SALE,Store,Suspended,POS_B,,Bad transaction timestamp
TXN000002662,STR0007,REG028,ASC000285,CUST00001332,,SALE,Store,Completed,POS_B,,Bad transaction timestamp
TXN000002666,STR0002,REG019,ASC000269,CUST00000910,,SALE,Store,Completed,POS_A,,Bad transaction timestamp
TXN000002668,STR0004,REG028,ASC000009,CUST00000169,,SALE,Store,Completed,POS_B,,Bad transaction timestamp
TXN000002670,STR0004,REG016,ASC000350,CUST00001210,,VOID,Pickup,Voided,POS_C,,Bad transaction timestamp
TXN000002671,STR0005,REG008,ASC000063,CUST00000596,,SALE,Pickup,Completed,POS_A,,Bad transaction timestamp
TXN000002676,STR0013,REG028,ASC000238,CUST00000409,,SALE,Store,Voided,POS_C,,Bad transaction timestamp
TXN000002680,STR0020,REG010,ASC000468,CUST00000152,,SALE,Pickup,Voided,POS_C,,Bad transaction timestamp
TXN000002681,STR0006,REG001,ASC000191,CUST00001408,,SALE,Pickup,Voided,POS_C,,Bad transaction timestamp
TXN000002684,STR0025,REG027,ASC000465,CUST00001693,,VOID,Pickup,Completed,POS_B,,Bad transaction timestamp
TXN000002685,STR0017,REG003,ASC000001,CUST00000431,,SALE,Store,Voided,POS_B,,Bad transaction timestamp
TXN000002691,STR0021,REG011,ASC000184,CUST00001324,,VOID,Store,Completed,POS_B,,Bad transaction timestamp
TXN000002692,STR0018,REG010,ASC000341,CUST00001734,,SALE,Store,Completed,POS_C,,Bad transaction timestamp
TXN000002693,STR0008,REG019,ASC000303,CUST00000969,,SALE,Store,Completed,POS_A,,Bad transaction timestamp
TXN000002697,STR0012,REG002,ASC000448,CUST00000127,,SALE,Pickup,Completed,POS_B,,Bad transaction timestamp
TXN000002698,STR0014,REG028,ASC000252,CUST00000340,,SALE,Store,Suspended,POS_B,,Bad transaction timestamp
TXN000002708,STR0008,REG018,ASC000455,CUST00001725,,SALE,Pickup,Completed,POS_A,,Bad transaction timestamp
TXN000002709,STR0015,REG014,ASC000375,CUST00000795,,SALE,Pickup,Completed,POS_A,,Bad transaction timestamp
TXN000002711,STR0001,REG006,ASC000045,,,SALE,Store,Completed,POS_B,,Bad transaction timestamp
TXN000002715,STR0006,REG003,ASC000107,CUST00001233,,SALE,Store,Voided,POS_C,,Bad transaction timestamp
TXN000002716,STR0007,REG019,ASC000079,,,SALE,Pickup,Voided,POS_C,,Bad transaction timestamp
TXN000002718,STR0024,REG008,ASC000289,,,SALE,Store,Completed,POS_B,,Bad transaction timestamp
TXN000002720,STR0004,REG027,ASC000062,CUST00001693,,VOID,Store,Suspended,POS_B,,Bad transaction timestamp
TXN000002721,STR0009,REG001,ASC000125,CUST00000452,,SALE,Store,Completed,POS_A,,Bad transaction timestamp
TXN000002723,STR0005,REG011,ASC000480,CUST00000066,,VOID,Pickup,Completed,POS_A,,Bad transaction timestamp
TXN000002724,STR0015,REG009,ASC000121,CUST00000216,,SALE,Store,Completed,POS_A,,Bad transaction timestamp
TXN000002726,STR0024,REG010,ASC000289,CUST00000705,,SALE,Store,Voided,POS_A,,Bad transaction timestamp
TXN000002727,STR0003,REG016,ASC000302,,,VOID,Pickup,Completed,POS_A,,Bad transaction timestamp
TXN000002730,STR0014,REG008,ASC000494,CUST00000085,,SALE,Pickup,Completed,POS_A,,Bad transaction timestamp
TXN000002732,STR0011,REG016,ASC000367,CUST00001244,,SALE,Pickup,Voided,POS_B,,Bad transaction timestamp
TXN000002733,STR0003,REG009,ASC000067,CUST00000194,,SALE,Store,Suspended,POS_B,,Bad transaction timestamp
TXN000002734,STR0001,REG022,ASC000041,CUST00001212,,SALE,Store,Completed,POS_C,,Bad transaction timestamp
TXN000002735,STR0001,REG028,ASC000254,CUST00000989,,SALE,Pickup,Voided,POS_C,,Bad transaction timestamp
TXN000002736,STR0006,REG007,ASC000226,CUST00001212,,SALE,Pickup,Completed,POS_A,,Bad transaction timestamp
TXN000002738,STR0019,REG011,ASC000027,,,SALE,Store,Completed,POS_C,,Bad transaction timestamp
TXN000002740,STR0015,REG015,ASC000438,CUST00000115,,SALE,Store,Voided,POS_C,,Bad transaction timestamp
TXN000002741,STR0002,REG012,ASC000434,,,SALE,Pickup,Suspended,POS_C,,Bad transaction timestamp
TXN000002742,STR0023,REG028,ASC000363,CUST00001269,,SALE,Pickup,Voided,POS_C,,Bad transaction timestamp
TXN000002744,STR0008,REG003,ASC000039,CUST00000600,,SALE,Store,Completed,POS_A,,Bad transaction timestamp
TXN000002745,STR0005,REG017,ASC000044,CUST00001221,,SALE,Pickup,Suspended,POS_C,,Bad transaction timestamp
TXN000002749,STR0006,REG002,ASC000050,CUST00001033,,SALE,Pickup,Completed,POS_B,,Bad transaction timestamp
TXN000002750,STR0010,REG005,ASC000402,,,SALE,Store,Completed,POS_B,,Bad transaction timestamp
TXN000002751,STR0023,REG008,ASC000185,CUST00001698,,VOID,Store,Completed,POS_C,,Bad transaction timestamp
TXN000002753,STR0021,REG025,ASC000184,CUST00000695,,SALE,Store,Completed,POS_C,,Bad transaction timestamp
TXN000002754,STR0003,REG026,ASC000132,CUST00001352,,SALE,Store,Completed,POS_B,,Bad transaction timestamp
TXN000002755,STR0024,REG025,ASC000225,CUST00000119,,VOID,Store,Completed,POS_B,,Bad transaction timestamp
TXN000002756,STR0012,REG010,ASC000043,CUST00000046,,SALE,Store,Completed,POS_C,,Bad transaction timestamp
TXN000002759,STR0018,REG017,ASC_BAD,,,SALE,Store,Voided,POS_B,,Bad transaction timestamp
TXN000002762,STR0008,REG018,ASC000392,CUST00001545,,SALE,Store,Completed,POS_B,,Bad transaction timestamp
TXN000002765,STR0002,REG028,ASC000253,CUST00001287,,SALE,Pickup,Voided,POS_A,,Bad transaction timestamp
TXN000002767,STR0013,REG007,ASC000372,CUST00001346,,SALE,Store,Completed,POS_A,,Bad transaction timestamp
TXN000002771,STR0003,REG013,ASC000421,CUST00001371,,SALE,Store,Completed,POS_A,,Bad transaction timestamp
TXN000002772,STR0004,REG001,ASC000311,CUST00001403,,SALE,Store,Completed,POS_A,,Bad transaction timestamp
TXN000002774,STR0013,REG009,ASC000149,,,SALE,Store,Suspended,POS_B,,Bad transaction timestamp
TXN000002775,STR0010,REG027,ASC000368,CUST00001009,,VOID,Store,Completed,POS_A,,Bad transaction timestamp
TXN000002776,STR0008,REG028,ASC000321,CUST00000520,,VOID,Store,Suspended,POS_A,,Bad transaction timestamp
TXN000002777,STR0001,REG028,ASC000308,CUST00000578,,SALE,Pickup,Completed,POS_C,,Bad transaction timestamp
TXN000002778,STR0023,REG018,ASC000407,CUST00000732,,VOID,Pickup,Suspended,POS_B,,Bad transaction timestamp
TXN000002781,STR0009,REG016,ASC000125,CUST00001507,,SALE,Pickup,Suspended,POS_C,,Bad transaction timestamp
TXN000002782,STR0021,REG016,ASC000492,CUST00000624,,SALE,Pickup,Voided,POS_A,,Bad transaction timestamp
TXN000002783,STR0015,REG011,ASC000054,CUST00001332,,SALE,Pickup,Completed,POS_C,,Bad transaction timestamp
TXN000002786,STR0007,REG013,ASC000239,,,SALE,Store,Suspended,POS_B,,Bad transaction timestamp
TXN000002792,STR0025,REG007,ASC000329,,,SALE,Store,Completed,POS_A,,Bad transaction timestamp
TXN000002793,STR0002,REG027,ASC000253,,,SALE,Store,Suspended,POS_B,,Bad transaction timestamp
TXN000002795,STR0006,REG019,ASC000216,CUST00001706,,SALE,Store,Suspended,POS_C,,Bad transaction timestamp
TXN000002796,STR0002,REG024,ASC000301,CUST00001661,,SALE,Store,Voided,POS_C,,Bad transaction timestamp
TXN000002799,STR0022,REG018,ASC000251,CUST00000214,,SALE,Pickup,Suspended,POS_B,,Bad transaction timestamp
TXN000002801,STR0004,REG021,ASC000423,CUST00000645,,SALE,Store,Suspended,POS_A,,Bad transaction timestamp
TXN000002802,STR0025,REG013,ASC000230,CUST00000301,,SALE,Store,Suspended,POS_C,,Bad transaction timestamp
TXN000002803,STR0015,REG020,ASC000415,,,SALE,Store,Completed,POS_C,,Bad transaction timestamp
TXN000002806,STR0010,REG028,ASC000396,CUST00000803,,SALE,Store,Completed,POS_A,,Bad transaction timestamp
TXN000002807,STR0003,REG008,ASC000173,CUST00000120,,VOID,Store,Suspended,POS_C,,Bad transaction timestamp
TXN000002808,STR0015,REG009,ASC000134,CUST00001781,,SALE,Pickup,Completed,POS_B,,Bad transaction timestamp
TXN000002810,STR0015,REG001,ASC000003,CUST00000239,,SALE,Store,Completed,POS_A,,Bad transaction timestamp
TXN000002811,STR0001,REG028,ASC000035,,,SALE,Store,Completed,POS_C,,Bad transaction timestamp
TXN000002812,STR0022,REG010,ASC000443,CUST00000821,,SALE,Store,Voided,POS_B,,Bad transaction timestamp
TXN000002814,STR0022,REG011,ASC000369,CUST00001483,,SALE,Store,Completed,POS_A,,Bad transaction timestamp
TXN000002815,STR0006,REG004,ASC000191,CUST00001565,,SALE,Pickup,Suspended,POS_B,,Bad transaction timestamp
TXN000002816,STR0006,REG014,ASC000294,,,SALE,Pickup,Completed,POS_B,,Bad transaction timestamp
TXN000002817,STR0012,REG026,ASC000201,CUST00001252,,SALE,Pickup,Completed,POS_B,,Bad transaction timestamp
TXN000002818,STR0006,REG016,ASC000305,CUST00000157,,SALE,Store,Completed,POS_C,,Bad transaction timestamp
TXN000002819,STR0008,REG008,ASC000342,CUST00001310,,VOID,Store,Voided,POS_C,,Bad transaction timestamp
TXN000002823,STR0010,REG012,ASC000150,,,SALE,Store,Completed,POS_C,,Bad transaction timestamp
TXN000002826,STR0015,REG019,ASC000212,,,SALE,Pickup,Completed,POS_B,,Bad transaction timestamp
TXN000002828,STR0024,REG028,ASC000108,,,SALE,Store,Completed,POS_A,,Bad transaction timestamp
TXN000002830,STR0019,REG021,ASC000227,CUST00001608,,SALE,Store,Voided,POS_A,,Bad transaction timestamp
TXN000002835,STR0014,REG018,ASC000266,CUST00000047,,SALE,Store,Voided,POS_B,,Bad transaction timestamp
TXN000002836,STR0023,REG008,ASC000281,,,SALE,Pickup,Completed,POS_B,,Bad transaction timestamp
TXN000002838,STR0019,REG004,ASC000222,CUST00000258,,SALE,Pickup,Completed,POS_C,,Bad transaction timestamp
TXN000002840,STR0002,REG020,ASC000038,,,SALE,Store,Voided,POS_B,,Bad transaction timestamp
TXN000002841,STR0015,REG017,ASC000003,CUST00000531,,SALE,Pickup,Completed,POS_B,,Bad transaction timestamp
TXN000002842,STR0021,REG007,ASC000101,,,SALE,Store,Completed,POS_A,,Bad transaction timestamp
TXN000002845,STR0009,REG028,ASC000445,CUST00000129,,SALE,Store,Voided,POS_B,,Bad transaction timestamp
TXN000002846,STR0023,REG016,ASC000203,CUST00000719,,VOID,Store,Voided,POS_B,,Bad transaction timestamp
TXN000002847,STR0011,REG025,ASC000432,,,SALE,Pickup,Completed,POS_B,,Bad transaction timestamp
TXN000002848,STR0019,REG015,ASC000462,CUST00001325,,SALE,Pickup,Completed,POS_C,,Bad transaction timestamp
TXN000002850,STR0011,REG015,ASC000447,CUST00000242,,SALE,Store,Completed,POS_B,,Bad transaction timestamp
TXN000002853,STR0010,REG018,ASC000408,,,SALE,Pickup,Voided,POS_A,,Bad transaction timestamp
TXN000002854,STR0024,REG011,ASC000376,CUST00000846,,SALE,Store,Suspended,POS_C,,Bad transaction timestamp
TXN000002857,STR0005,REG009,ASC000044,CUST00000228,,SALE,Pickup,Suspended,POS_C,,Bad transaction timestamp
TXN000002860,STR0012,REG022,ASC000313,,,SALE,Store,Completed,POS_B,,Bad transaction timestamp
TXN000002861,STR0014,REG021,ASC000066,CUST00001408,,SALE,Pickup,Completed,POS_A,,Bad transaction timestamp
TXN000002862,STR0007,REG012,ASC000270,CUST00001796,,SALE,Store,Voided,POS_C,,Bad transaction timestamp
TXN000002865,STR0009,REG013,ASC000258,,,SALE,Store,Completed,POS_A,,Bad transaction timestamp
TXN000002866,STR0022,REG002,ASC000486,CUST00000459,,SALE,Pickup,Voided,POS_B,,Bad transaction timestamp
TXN000002869,STR0011,REG021,ASC000012,CUST00001337,,SALE,Store,Suspended,POS_B,,Bad transaction timestamp
TXN000002872,STR0009,REG006,ASC000155,CUST00000156,,SALE,Store,Completed,POS_C,,Bad transaction timestamp
TXN000002873,STR0013,REG013,ASC000149,CUST00001602,,SALE,Pickup,Completed,POS_A,,Bad transaction timestamp
TXN000002878,STR0023,REG023,ASC000171,,,SALE,Store,Suspended,POS_A,,Bad transaction timestamp
TXN000002879,STR0011,REG007,ASC000136,CUST00001508,,SALE,Store,Voided,POS_B,,Bad transaction timestamp
TXN000002881,STR0022,REG024,ASC000081,CUST00001550,,SALE,Store,Suspended,POS_A,,Bad transaction timestamp
TXN000002883,STR0013,REG007,ASC000327,CUST00000819,,SALE,Pickup,Completed,POS_A,,Bad transaction timestamp
TXN000002885,STR0010,REG012,ASC000388,CUST00000192,,SALE,Store,Suspended,POS_C,,Bad transaction timestamp
TXN000002886,STR0018,REG022,ASC000365,CUST00001274,,SALE,Store,Suspended,POS_A,,Bad transaction timestamp
TXN000002887,STR0003,REG013,ASC000344,CUST00001515,,SALE,Store,Completed,POS_A,,Bad transaction timestamp
TXN000002893,STR0007,REG017,ASC000322,CUST00001767,,VOID,Store,Completed,POS_B,,Bad transaction timestamp
TXN000002894,STR0001,REG021,ASC000472,CUST00000859,,SALE,Pickup,Completed,POS_C,,Bad transaction timestamp
TXN000002896,STR0002,REG018,ASC000188,CUST00000460,,SALE,Pickup,Completed,POS_C,,Bad transaction timestamp
TXN000002898,STR0006,REG016,ASC000107,CUST00001775,,SALE,Store,Suspended,POS_C,,Bad transaction timestamp
TXN000002901,STR0025,REG026,ASC000204,CUST00000122,,SALE,Pickup,Completed,POS_A,,Bad transaction timestamp
TXN000002904,STR0014,REG006,ASC000411,CUST00000369,,SALE,Store,Completed,POS_A,,Bad transaction timestamp
TXN000002905,STR0020,REG004,ASC000295,,,SALE,Store,Suspended,POS_B,,Bad transaction timestamp
TXN000002906,STR0009,REG028,ASC000155,,,SALE,Store,Completed,POS_C,,Bad transaction timestamp
TXN000002907,STR0015,REG025,ASC000134,CUST00000097,,VOID,Pickup,Suspended,POS_A,,Bad transaction timestamp
TXN000002913,STR0019,REG018,ASC000291,CUST00000182,,SALE,Store,Completed,POS_A,,Bad transaction timestamp
TXN000002918,STR0008,REG004,ASC000321,,,SALE,Pickup,Completed,POS_A,,Bad transaction timestamp
TXN000002919,STR0011,REG009,ASC000065,CUST00001198,,SALE,Store,Completed,POS_C,,Bad transaction timestamp
TXN000002920,STR0019,REG021,ASC000026,,,SALE,Pickup,Completed,POS_A,,Bad transaction timestamp
TXN000002924,STR0012,REG010,ASC000043,CUST00000681,,SALE,Pickup,Completed,POS_A,,Bad transaction timestamp
TXN000002926,STR0018,REG008,ASC000365,CUST00001311,,SALE,Store,Completed,POS_C,,Bad transaction timestamp
TXN000002928,STR0010,REG012,ASC000388,,,VOID,Pickup,Completed,POS_C,,Bad transaction timestamp
TXN000002931,STR0006,REG014,ASC000226,,,SALE,Store,Completed,POS_A,,Bad transaction timestamp
TXN000002932,STR0017,REG009,ASC000250,CUST00000058,,SALE,Store,Completed,POS_C,,Bad transaction timestamp
TXN000002935,STR0011,REG003,ASC000138,CUST00000743,,VOID,Store,Voided,POS_C,,Bad transaction timestamp
TXN000002936,STR0021,REG022,ASC000424,,,SALE,Store,Voided,POS_B,,Bad transaction timestamp
TXN000002937,STR0015,REG018,ASC000003,,,SALE,Store,Suspended,POS_A,,Bad transaction timestamp
TXN000002938,STR0015,REG014,ASC000375,CUST00000915,,SALE,Store,Completed,POS_A,,Bad transaction timestamp
TXN000002945,STR0010,REG004,ASC000402,,,SALE,Store,Suspended,POS_C,,Bad transaction timestamp
TXN000002946,STR0015,REG009,ASC000438,,,SALE,Store,Completed,POS_A,,Bad transaction timestamp
TXN000002948,STR0023,REG026,ASC000042,CUST00000186,,SALE,Pickup,Completed,POS_C,,Bad transaction timestamp
TXN000002949,STR0017,REG005,ASC000232,CUST00001272,,SALE,Store,Completed,POS_C,,Bad transaction timestamp
TXN000002950,STR0010,REG016,ASC000192,,,SALE,Pickup,Completed,POS_A,,Bad transaction timestamp
TXN000002951,STR0007,REG023,ASC000146,CUST00000436,,VOID,Store,Suspended,POS_A,,Bad transaction timestamp
TXN000002952,STR0024,REG001,ASC000377,CUST00001185,,SALE,Pickup,Completed,POS_A,,Bad transaction timestamp
TXN000002953,STR0001,REG012,ASC000072,CUST00000060,,VOID,Pickup,Suspended,POS_B,,Bad transaction timestamp
TXN000002954,STR0011,REG027,ASC000033,,,SALE,Store,Suspended,POS_C,,Bad transaction timestamp
TXN000002956,STR0013,REG016,ASC000215,CUST00000345,,VOID,Store,Suspended,POS_B,,Bad transaction timestamp
TXN000002957,STR0017,REG004,ASC000429,CUST00001655,,SALE,Store,Completed,POS_B,,Bad transaction timestamp
TXN000002958,STR0016,REG015,ASC000100,,,SALE,Pickup,Completed,POS_A,,Bad transaction timestamp
TXN000002960,STR0015,REG007,ASC000274,CUST00000695,,SALE,Store,Completed,POS_B,,Bad transaction timestamp
TXN000002961,STR0020,REG006,ASC000183,,,SALE,Store,Voided,POS_B,,Bad transaction timestamp
TXN000002963,STR0019,REG009,ASC000495,,,SALE,Store,Completed,POS_C,,Bad transaction timestamp
TXN000002964,STR0022,REG006,ASC000499,CUST00000627,,SALE,Store,Completed,POS_B,,Bad transaction timestamp
TXN000002965,STR0001,REG006,ASC000143,CUST00000452,,SALE,Store,Completed,POS_C,,Bad transaction timestamp
TXN000002966,STR0015,REG019,ASC000415,CUST00001448,,VOID,Pickup,Completed,POS_B,,Bad transaction timestamp
TXN000002967,STR0004,REG023,ASC000002,CUST00001591,,SALE,Store,Voided,POS_B,,Bad transaction timestamp
