online_order_line_id,online_order_id,line_number,product_id,quantity,unit_price,discount_amount,line_status,valid_values,quarantine_reason
OL0000002532,WEB00000834,3,SKU0000554,-1.0,88.37,5.0,Allocated,False,Bad online line quantity or price
OL0000002533,WEB00000834,4,SKU0000198,,60.77,0.0,Cancelled,False,Bad online line quantity or price
OL0000002535,WEB00000835,2,SKU0000525,-1.0,365.63,0.0,Allocated,False,Bad online line quantity or price
OL0000002542,WEB00000836,4,SKU0000359,,508.18,2.0,Open,False,Bad online line quantity or price
OL0000002549,WEB00000839,2,SKU0000113,-1.0,313.01,2.0,Picked,False,Bad online line quantity or price
OL0000002553,WEB00000841,2,SKU0000034,3.0,,0.0,Allocated,False,Bad online line quantity or price
OL0000002569,WEB00000847,1,SKU0000242,,12.72,1.0,Shipped,False,Bad online line quantity or price
OL0000002570,WEB00000847,2,SKU0000396,-1.0,321.57,0.0,Open,False,Bad online line quantity or price
OL0000002572,WEB00000848,1,SKU0000213,,1021.27,2.0,Picked,False,Bad online line quantity or price
OL0000002577,WEB00000850,1,SKU0000452,,325.0,1.0,Allocated,False,Bad online line quantity or price
OL0000002578,WEB00000850,2,SKU0000161,-1.0,562.1,0.0,Allocated,False,Bad online line quantity or price
OL0000002584,WEB00000851,3,SKU0000538,,1009.74,0.0,Open,False,Bad online line quantity or price
OL0000002591,WEB00000853,3,SKU0000038,-1.0,914.63,1.0,Picked,False,Bad online line quantity or price
OL0000002593,WEB00000855,1,SKU0000432,-1.0,694.49,0.0,Open,False,Bad online line quantity or price
OL0000002606,WEB00000859,3,SKU0000519,,268.9,0.0,Cancelled,False,Bad online line quantity or price
OL0000002614,WEB00000864,1,SKU0000047,-1.0,21.74,2.0,Picked,False,Bad online line quantity or price
OL0000002617,WEB00000864,4,SKU0000114,,233.27,0.0,Cancelled,False,Bad online line quantity or price
OL0000002630,WEB00000868,2,SKU0000117,,1135.6,0.0,Cancelled,False,Bad online line quantity or price
OL0000002631,WEB00000868,3,SKU0000064,,23.81,0.0,Cancelled,False,Bad online line quantity or price
OL0000002633,WEB00000869,1,SKU0000072,,697.8,0.0,Picked,False,Bad online line quantity or price
OL0000002634,WEB00000869,2,SKU0000546,,17.95,0.0,Allocated,False,Bad online line quantity or price
OL0000002638,WEB00000870,2,SKU0000094,,90.52,0.0,Allocated,False,Bad online line quantity or price
OL0000002639,WEB00000871,1,SKU0000434,,236.64,2.0,Picked,False,Bad online line quantity or price
OL0000002644,WEB00000873,2,SKU0000282,-1.0,558.61,0.0,Allocated,False,Bad online line quantity or price
OL0000002645,WEB00000874,1,SKU0000138,,394.84,1.0,Open,False,Bad online line quantity or price
OL0000002651,WEB00000876,2,SKU0000507,,731.19,0.0,Shipped,False,Bad online line quantity or price
OL0000002652,WEB00000877,1,SKU0000061,-1.0,165.97,0.0,Shipped,False,Bad online line quantity or price
OL0000002665,WEB00000881,4,SKU0000533,-1.0,286.14,2.0,Allocated,False,Bad online line quantity or price
OL0000002667,WEB00000882,1,SKU0000222,,504.98,0.0,Picked,False,Bad online line quantity or price
OL0000002674,WEB00000883,3,SKU0000464,,553.99,0.0,Cancelled,False,Bad online line quantity or price
OL0000002678,WEB00000884,3,SKU0000255,-1.0,483.13,0.0,Cancelled,False,Bad online line quantity or price
OL0000002679,WEB00000885,1,SKU0000392,-1.0,469.03,0.0,Open,False,Bad online line quantity or price
OL0000002680,WEB00000886,1,SKU0000215,,872.8,2.0,Open,False,Bad online line quantity or price
OL0000002685,WEB00000887,1,SKU0000239,,211.81,1.0,Shipped,False,Bad online line quantity or price
OL0000002693,WEB00000889,1,SKU0000484,,909.84,0.0,Cancelled,False,Bad online line quantity or price
OL0000002694,WEB00000889,2,SKU0000497,,88.01,1.0,Allocated,False,Bad online line quantity or price
OL0000002696,WEB00000890,2,SKU0000143,-1.0,661.18,0.0,Picked,False,Bad online line quantity or price
OL0000002697,WEB00000891,1,SKU0000130,-1.0,686.38,0.0,Open,False,Bad online line quantity or price
OL0000002699,WEB00000892,1,SKU0000436,-1.0,115.02,0.0,Picked,False,Bad online line quantity or price
OL0000002706,WEB00000895,3,SKU0000325,-1.0,537.91,0.0,Shipped,False,Bad online line quantity or price
OL0000002709,WEB00000896,3,SKU0000091,-1.0,190.56,0.0,Allocated,False,Bad online line quantity or price
OL0000002719,WEB00000899,1,SKU0000572,,237.05,2.0,Open,False,Bad online line quantity or price
OL0000002723,WEB00000899,5,SKU0000064,-1.0,23.81,1.0,Shipped,False,Bad online line quantity or price
OL0000002728,WEB00000901,2,SKU0000204,-1.0,627.47,5.0,Cancelled,False,Bad online line quantity or price
OL0000002729,WEB00000901,3,SKU0000325,,537.91,0.0,Shipped,False,Bad online line quantity or price
OL0000002733,WEB00000902,2,SKU0000056,-1.0,501.32,0.0,Shipped,False,Bad online line quantity or price
OL0000002734,WEB00000903,1,SKU0000333,-1.0,205.47,0.0,Picked,False,Bad online line quantity or price
OL0000002737,WEB00000904,2,SKU0000390,,249.82,5.0,Cancelled,False,Bad online line quantity or price
OL0000002739,WEB00000904,4,SKU0000039,,132.22,1.0,Picked,False,Bad online line quantity or price
OL0000002740,WEB00000905,1,SKU0000292,-1.0,119.04,2.0,Cancelled,False,Bad online line quantity or price
OL0000002753,WEB00000909,2,SKU0000486,-1.0,850.29,0.0,Picked,False,Bad online line quantity or price
OL0000002754,WEB00000909,3,SKU0000149,,843.59,0.0,Shipped,False,Bad online line quantity or price
OL0000002755,WEB00000909,4,SKU0000041,-1.0,177.6,2.0,Open,False,Bad online line quantity or price
OL0000002756,WEB00000910,1,SKU0000048,,888.44,2.0,Allocated,False,Bad online line quantity or price
OL0000002758,WEB00000911,2,SKU0000310,,278.57,1.0,Picked,False,Bad online line quantity or price
OL0000002760,WEB00000912,2,SKU0000338,,705.63,0.0,Allocated,False,Bad online line quantity or price
OL0000002771,WEB00000915,4,SKU0000505,,181.23,1.0,Shipped,False,Bad online line quantity or price
OL0000002772,WEB00000916,1,SKU0000305,-1.0,416.71,2.0,Picked,False,Bad online line quantity or price
OL0000002778,WEB00000919,2,SKU0000490,,27.28,1.0,Allocated,False,Bad online line quantity or price
OL0000002786,WEB00000922,2,SKU0000277,-1.0,244.44,0.0,Picked,False,Bad online line quantity or price
OL0000002788,WEB00000922,4,SKU0000568,,124.61,0.0,Cancelled,False,Bad online line quantity or price
OL0000002789,WEB00000923,1,SKU0000345,-1.0,322.74,5.0,Shipped,False,Bad online line quantity or price
OL0000002792,WEB00000923,4,SKU0000413,,126.83,2.0,Allocated,False,Bad online line quantity or price
OL0000002793,WEB00000923,5,SKU0000476,,196.21,0.0,Allocated,False,Bad online line quantity or price
OL0000002803,WEB00000927,3,SKU0000170,1.0,,1.0,Picked,False,Bad online line quantity or price
OL0000002807,WEB00000928,2,SKU0000119,,400.66,0.0,Picked,False,Bad online line quantity or price
OL0000002809,WEB00000929,1,SKU0000495,-1.0,308.03,0.0,Shipped,False,Bad online line quantity or price
OL0000002813,WEB00000929,5,SKU0000045,-1.0,943.16,0.0,Open,False,Bad online line quantity or price
OL0000002815,WEB00000930,2,SKU0000459,,404.06,0.0,Cancelled,False,Bad online line quantity or price
OL0000002820,WEB00000933,1,SKU0000165,-1.0,577.01,5.0,Cancelled,False,Bad online line quantity or price
OL0000002826,WEB00000934,5,SKU0000464,-1.0,553.99,0.0,Picked,False,Bad online line quantity or price
OL0000002828,WEB00000935,2,SKU0000340,-1.0,674.52,5.0,Allocated,False,Bad online line quantity or price
OL0000002831,WEB00000936,2,SKU0000561,,539.27,0.0,Open,False,Bad online line quantity or price
OL0000002834,WEB00000937,1,SKU0000152,,471.64,2.0,Open,False,Bad online line quantity or price
OL0000002839,WEB00000938,5,SKU0000287,-1.0,200.59,2.0,Shipped,False,Bad online line quantity or price
OL0000002843,WEB00000940,3,SKU0000250,-1.0,328.34,1.0,Picked,False,Bad online line quantity or price
OL0000002854,WEB00000943,4,SKU0000554,,88.37,1.0,Cancelled,False,Bad online line quantity or price
OL0000002855,WEB00000944,1,SKU0000199,,46.13,0.0,Shipped,False,Bad online line quantity or price
OL0000002862,WEB00000946,3,SKU0000246,,188.87,2.0,Allocated,False,Bad online line quantity or price
OL0000002863,WEB00000947,1,SKU0000072,,697.8,0.0,Open,False,Bad online line quantity or price
OL0000002865,WEB00000947,3,SKU0000440,,510.18,0.0,Allocated,False,Bad online line quantity or price
OL0000002872,WEB00000951,1,SKU0000518,,198.88,0.0,Allocated,False,Bad online line quantity or price
OL0000002874,WEB00000951,3,SKU0000504,-1.0,1051.77,0.0,Open,False,Bad online line quantity or price
OL0000002877,WEB00000952,1,SKU0000106,-1.0,43.63,0.0,Cancelled,False,Bad online line quantity or price
OL0000002878,WEB00000953,1,SKU0000324,-1.0,268.84,2.0,Shipped,False,Bad online line quantity or price
OL0000002882,WEB00000955,2,SKU0000223,,908.65,0.0,Picked,False,Bad online line quantity or price
OL0000002883,WEB00000955,3,SKU0000541,-1.0,398.78,0.0,Picked,False,Bad online line quantity or price
OL0000002894,WEB00000958,4,SKU0000007,-1.0,378.86,2.0,Allocated,False,Bad online line quantity or price
OL0000002899,WEB00000960,1,SKU0000410,-1.0,249.43,2.0,Cancelled,False,Bad online line quantity or price
OL0000002903,WEB00000961,1,SKU0000170,-1.0,371.22,1.0,Picked,False,Bad online line quantity or price
OL0000002911,WEB00000963,5,SKU0000269,-1.0,197.54,1.0,Shipped,False,Bad online line quantity or price
OL0000002912,WEB00000964,1,SKU0000501,-1.0,122.73,2.0,Shipped,False,Bad online line quantity or price
OL0000002914,WEB00000966,1,SKU0000373,-1.0,180.92,0.0,Open,False,Bad online line quantity or price
OL0000002916,WEB00000966,3,SKU0000466,,167.73,1.0,Shipped,False,Bad online line quantity or price
OL0000002917,WEB00000966,4,SKU0000166,,155.22,2.0,Open,False,Bad online line quantity or price
OL0000002947,WEB00000978,2,SKU0000298,,287.32,0.0,Open,False,Bad online line quantity or price
OL0000002948,WEB00000979,1,SKU0000306,,555.51,0.0,Open,False,Bad online line quantity or price
OL0000002949,WEB00000979,2,SKU0000277,,244.44,0.0,Open,False,Bad online line quantity or price
OL0000002958,WEB00000982,4,SKU0000486,,850.29,5.0,Picked,False,Bad online line quantity or price
OL0000002961,WEB00000983,3,SKU0000382,,956.23,5.0,Cancelled,False,Bad online line quantity or price
OL0000002970,WEB00000986,3,SKU0000064,,23.81,0.0,Shipped,False,Bad online line quantity or price
OL0000002971,WEB00000987,1,SKU0000027,,684.34,0.0,Allocated,False,Bad online line quantity or price
OL0000002978,WEB00000989,2,SKU0000419,,30.1,2.0,Shipped,False,Bad online line quantity or price
OL0000002980,WEB00000990,1,SKU0000317,-1.0,95.59,5.0,Cancelled,False,Bad online line quantity or price
OL0000002985,WEB00000992,4,SKU0000384,,492.81,5.0,Picked,False,Bad online line quantity or price
OL0000002986,WEB00000992,5,SKU0000003,,269.12,0.0,Allocated,False,Bad online line quantity or price
OL0000002992,WEB00000994,1,SKU0000256,,580.4,2.0,Picked,False,Bad online line quantity or price
OL0000002998,WEB00000997,2,SKU0000136,-1.0,558.45,5.0,Open,False,Bad online line quantity or price
OL0000003010,WEB00001004,1,SKU0000261,,315.85,1.0,Open,False,Bad online line quantity or price
OL0000003013,WEB00001004,4,SKU0000137,,352.75,0.0,Cancelled,False,Bad online line quantity or price
OL0000003018,WEB00001007,2,SKU0000274,-1.0,58.67,0.0,Open,False,Bad online line quantity or price
OL0000003022,WEB00001008,2,SKU0000352,,819.41,0.0,Cancelled,False,Bad online line quantity or price
OL0000003023,WEB00001008,3,SKU0000203,-1.0,864.55,5.0,Open,False,Bad online line quantity or price
OL0000003024,WEB00001008,4,SKU0000034,,54.75,0.0,Picked,False,Bad online line quantity or price
OL0000003027,WEB00001010,1,SKU0000251,-1.0,380.38,2.0,Picked,False,Bad online line quantity or price
OL0000003028,WEB00001010,2,SKU0000509,,214.37,5.0,Allocated,False,Bad online line quantity or price
OL0000003031,WEB00001011,3,SKU0000569,,496.82,0.0,Shipped,False,Bad online line quantity or price
OL0000003032,WEB00001011,4,SKU0000464,-1.0,553.99,0.0,Open,False,Bad online line quantity or price
OL0000003035,WEB00001012,3,SKU0000364,,60.14,0.0,Picked,False,Bad online line quantity or price
OL0000003039,WEB00001013,2,SKU0000329,-1.0,869.2,0.0,Open,False,Bad online line quantity or price
OL0000003040,WEB00001013,3,SKU0000345,-1.0,322.74,0.0,Cancelled,False,Bad online line quantity or price
OL0000003044,WEB00001014,4,SKU0000534,-1.0,238.07,2.0,Allocated,False,Bad online line quantity or price
OL0000003052,WEB00001018,1,SKU0000083,,501.55,1.0,Picked,False,Bad online line quantity or price
OL0000003054,WEB00001019,1,SKU0000265,,215.52,0.0,Open,False,Bad online line quantity or price
OL0000003057,WEB00001021,1,SKU0000415,-1.0,334.14,5.0,Picked,False,Bad online line quantity or price
OL0000003058,WEB00001022,1,SKU0000423,-1.0,152.87,0.0,Cancelled,False,Bad online line quantity or price
OL0000003060,WEB00001022,3,SKU0000088,-1.0,475.62,0.0,Shipped,False,Bad online line quantity or price
OL0000003062,WEB00001023,2,SKU0000316,,483.36,2.0,Allocated,False,Bad online line quantity or price
OL0000003063,WEB00001023,3,SKU0000007,-1.0,378.86,0.0,Picked,False,Bad online line quantity or price
OL0000003069,WEB00001026,1,SKU0000024,-1.0,349.75,0.0,Cancelled,False,Bad online line quantity or price
OL0000003070,WEB00001027,1,SKU0000140,-1.0,477.46,0.0,Open,False,Bad online line quantity or price
OL0000003071,WEB00001027,2,SKU0000559,,492.88,0.0,Cancelled,False,Bad online line quantity or price
OL0000003077,WEB00001028,4,SKU0000091,-1.0,190.56,1.0,Picked,False,Bad online line quantity or price
OL0000003086,WEB00001030,3,SKU0000435,-1.0,525.74,0.0,Allocated,False,Bad online line quantity or price
OL0000003087,WEB00001031,1,SKU0000458,,218.82,0.0,Cancelled,False,Bad online line quantity or price
OL0000003092,WEB00001033,1,SKU0000476,-1.0,196.21,1.0,Allocated,False,Bad online line quantity or price
OL0000003095,WEB00001033,4,SKU0000361,,227.24,2.0,Shipped,False,Bad online line quantity or price
OL0000003097,WEB00001034,2,SKU0000025,,564.6,0.0,Shipped,False,Bad online line quantity or price
OL0000003098,WEB00001035,1,SKU0000256,-1.0,580.4,0.0,Open,False,Bad online line quantity or price
OL0000003101,WEB00001036,1,SKU0000288,-1.0,292.4,0.0,Allocated,False,Bad online line quantity or price
OL0000003103,WEB00001036,3,SKU0000135,-1.0,78.16,0.0,Picked,False,Bad online line quantity or price
OL0000003106,WEB00001038,1,SKU0000193,,674.8,2.0,Shipped,False,Bad online line quantity or price
OL0000003107,WEB00001038,2,SKU0000139,,768.63,0.0,Picked,False,Bad online line quantity or price
OL0000003114,WEB00001040,1,SKU0000565,-1.0,80.22,5.0,Shipped,False,Bad online line quantity or price
OL0000003120,WEB00001042,4,SKU0000328,,827.24,5.0,Shipped,False,Bad online line quantity or price
OL0000003125,WEB00001044,3,SKU0000360,,419.16,5.0,Allocated,False,Bad online line quantity or price
OL0000003136,WEB00001047,5,SKU0000077,,1163.09,0.0,Allocated,False,Bad online line quantity or price
OL0000003145,WEB00001050,2,SKU0000367,-1.0,727.13,2.0,Shipped,False,Bad online line quantity or price
OL0000003146,WEB00001050,3,SKU0000014,,357.47,0.0,Shipped,False,Bad online line quantity or price
OL0000003147,WEB00001050,4,SKU0000101,,730.64,0.0,Cancelled,False,Bad online line quantity or price
OL0000003148,WEB00001050,5,SKU0000152,-1.0,471.64,0.0,Shipped,False,Bad online line quantity or price
OL0000003150,WEB00001052,1,SKU0000160,,665.27,0.0,Open,False,Bad online line quantity or price
OL0000003154,WEB00001053,4,SKU0000123,,96.72,1.0,Shipped,False,Bad online line quantity or price
OL0000003157,WEB00001054,3,SKU0000559,-1.0,492.88,0.0,Cancelled,False,Bad online line quantity or price
OL0000003158,WEB00001054,4,SKU0000046,-1.0,790.95,1.0,Picked,False,Bad online line quantity or price
OL0000003161,WEB00001055,2,SKU0000438,-1.0,643.97,0.0,Cancelled,False,Bad online line quantity or price
OL0000003165,WEB00001056,2,SKU0000299,-1.0,27.89,5.0,Shipped,False,Bad online line quantity or price
OL0000003166,WEB00001056,3,SKU0000416,,272.77,0.0,Shipped,False,Bad online line quantity or price
OL0000003169,WEB00001057,1,SKU0000320,-1.0,56.1,0.0,Picked,False,Bad online line quantity or price
OL0000003171,WEB00001058,2,SKU0000052,,342.09,0.0,Shipped,False,Bad online line quantity or price
OL0000003174,WEB00001060,1,SKU0000196,-1.0,442.02,2.0,Picked,False,Bad online line quantity or price
OL0000003176,WEB00001060,3,SKU0000187,-1.0,179.9,0.0,Cancelled,False,Bad online line quantity or price
OL0000003177,WEB00001060,4,SKU0000518,-1.0,198.88,0.0,Cancelled,False,Bad online line quantity or price
OL0000003182,WEB00001063,2,SKU0000056,-1.0,501.32,5.0,Open,False,Bad online line quantity or price
OL0000003184,WEB00001064,1,SKU0000120,,401.12,0.0,Allocated,False,Bad online line quantity or price
OL0000003185,WEB00001064,2,SKU0000470,-1.0,314.4,1.0,Open,False,Bad online line quantity or price
OL0000003189,WEB00001065,4,SKU0000373,-1.0,180.92,1.0,Open,False,Bad online line quantity or price
OL0000003192,WEB00001067,1,SKU0000089,,137.95,0.0,Shipped,False,Bad online line quantity or price
OL0000003194,WEB00001067,3,SKU0000046,,790.95,0.0,Shipped,False,Bad online line quantity or price
OL0000003198,WEB00001068,2,SKU0000044,-1.0,836.26,0.0,Allocated,False,Bad online line quantity or price
OL0000003199,WEB00001068,3,SKU0000020,-1.0,812.3,0.0,Open,False,Bad online line quantity or price
OL0000003202,WEB00001069,3,SKU0000412,-1.0,177.1,1.0,Shipped,False,Bad online line quantity or price
OL0000003203,WEB00001070,1,SKU0000551,-1.0,469.71,0.0,Allocated,False,Bad online line quantity or price
OL0000003207,WEB00001072,1,SKU0000431,,134.11,0.0,Open,False,Bad online line quantity or price
OL0000003211,WEB00001073,2,SKU0000449,-1.0,116.56,5.0,Picked,False,Bad online line quantity or price
OL0000003215,WEB00001074,1,SKU0000573,,446.39,5.0,Cancelled,False,Bad online line quantity or price
OL0000003216,WEB00001074,2,SKU0000267,-1.0,85.77,0.0,Cancelled,False,Bad online line quantity or price
OL0000003217,WEB00001075,1,SKU0000381,,958.36,0.0,Shipped,False,Bad online line quantity or price
OL0000003222,WEB00001076,1,SKU0000110,-1.0,611.54,1.0,Cancelled,False,Bad online line quantity or price
OL0000003223,WEB00001077,1,SKU0000441,,486.34,1.0,Picked,False,Bad online line quantity or price
OL0000003225,WEB00001078,1,SKU0000103,-1.0,421.57,0.0,Picked,False,Bad online line quantity or price
OL0000003226,WEB00001078,2,SKU0000518,-1.0,198.88,0.0,Open,False,Bad online line quantity or price
