call_id,subscriber_id,cell_id,call_start_ts,duration_seconds,call_direction,call_status,roaming_flag,source_system,call_date
CALL0000005775,SUB00000178,CELL000051,2026-04-18 14:03:00,52.0,MO,Dropped,False,switch,2026-04-18
CALL0000005776,SUB00003104,CELL000164,,250.0,MO,Dropped,False,switch,
CALL0000005777,SUB00001561,CELL000199,2026-04-07 02:18:00,288.0,MO,Failed,False,switch,2026-04-07
CALL0000005778,SUB00001532,CELL000057,,356.0,MO,Dropped,False,switch,
CALL0000005779,SUB00000684,CELL000177,2026-05-27 15:04:00,89.0,MO,Dropped,False,switch,2026-05-27
CALL0000005780,SUB00002160,CELL000099,,262.0,MO,Failed,False,switch,
CALL0000005781,SUB00000487,CELL000125,2026-04-22 19:43:00,278.0,MO,Dropped,False,switch,2026-04-22
CALL0000005782,SUB00002733,CELL000176,,165.0,MO,Completed,False,switch,
CALL0000005783,SUB00001857,CELL000018,2026-05-13 16:51:00,2.0,MO,Dropped,False,switch,2026-05-13
CALL0000005784,SUB00004900,CELL000127,,26.0,MO,Dropped,True,switch,
CALL0000005785,SUB00000414,CELL000147,,95.0,MO,Completed,False,switch,
CALL0000005786,SUB00002264,CELL000146,2026-04-11 23:17:00,352.0,MT,Completed,False,switch,2026-04-11
CALL0000005787,SUB00002812,CELL000080,2026-04-20 13:33:00,199.0,MT,Dropped,False,switch,2026-04-20
CALL0000005788,SUB00003553,CELL000196,2026-04-25 13:11:00,84.0,MT,Completed,True,switch,2026-04-25
CALL0000005789,SUB00004061,CELL000004,2026-04-09 00:25:00,106.0,MT,Completed,True,switch,2026-04-09
CALL0000005790,SUB00003624,CELL000033,,51.0,MT,Completed,False,switch,
CALL0000005791,SUB00001898,CELL000234,2026-04-28 08:00:00,24.0,MO,Completed,False,switch,2026-04-28
CALL0000005792,SUB00003035,CELL000103,,64.0,MT,Failed,False,switch,
CALL0000005793,SUB00000315,CELL000175,,289.0,MT,Completed,False,switch,
CALL0000005794,SUB00000004,CELL000242,2026-05-14 07:39:00,127.0,MT,Completed,False,switch,2026-05-14
CALL0000005795,SUB00001204,CELL000128,,375.0,MO,Completed,True,switch,
CALL0000005796,SUB00004173,CELL000174,,55.0,MT,Completed,False,switch,
CALL0000005797,SUB00002761,CELL000218,2026-05-06 12:01:00,150.0,MO,Failed,False,switch,2026-05-06
CALL0000005798,SUB00001045,CELL000222,,533.0,MO,Dropped,True,switch,
CALL0000005799,SUB00000522,CELL000122,2026-05-07 06:01:00,57.0,MT,Completed,False,switch,2026-05-07
CALL0000005800,SUB00002150,CELL000226,,222.0,MT,Completed,False,switch,
CALL0000005801,SUB00000418,CELL000034,2026-05-09 17:05:00,48.0,MT,Completed,False,switch,2026-05-09
CALL0000005802,SUB00003450,CELL000229,,47.0,MO,Failed,False,switch,
CALL0000005803,SUB00003381,CELL000174,,148.0,MO,Completed,False,switch,
CALL0000005804,SUB00002175,CELL000148,2026-05-09 17:16:00,41.0,MT,Completed,True,switch,2026-05-09
CALL0000005805,SUB00003098,CELL000183,,84.0,MT,Completed,True,switch,
CALL0000005806,SUB00004859,CELL000055,,56.0,MO,Dropped,False,switch,
CALL0000005807,SUB00000681,CELL000134,,494.0,MT,Dropped,False,switch,
CALL0000005808,SUB00000321,CELL_BAD,,32.0,MT,Completed,False,switch,
CALL0000005809,SUB00000342,CELL000028,,68.0,MT,Completed,False,switch,
CALL0000005810,SUB00002996,CELL000077,2026-04-30 05:32:00,628.0,MO,Completed,False,switch,2026-04-30
CALL0000005811,SUB00003465,CELL000176,,192.0,MO,Completed,False,switch,
CALL0000005812,SUB00000200,CELL000237,,53.0,MT,Dropped,False,switch,
CALL0000005813,SUB00000574,CELL000050,,216.0,MO,Completed,False,switch,
CALL0000005814,SUB00001677,CELL000046,2026-05-14 08:02:00,517.0,MO,Completed,False,switch,2026-05-14
CALL0000005815,SUB00001846,CELL000087,2026-05-24 14:41:00,565.0,MO,Completed,False,switch,2026-05-24
CALL0000005816,SUB00004159,CELL000176,2026-05-24 07:55:00,99.0,MT,Failed,False,switch,2026-05-24
CALL0000005817,SUB00004875,CELL000198,2026-04-08 05:17:00,95.0,MO,Completed,False,switch,2026-04-08
CALL0000005818,SUB00002261,CELL000004,2026-04-10 02:41:00,1.0,MO,Completed,False,switch,2026-04-10
CALL0000005819,SUB00003387,CELL000109,2026-04-03 17:30:00,369.0,MT,Completed,True,switch,2026-04-03
CALL0000005820,SUB00003496,CELL000071,2026-04-28 05:35:00,483.0,MO,Completed,False,switch,2026-04-28
CALL0000005821,SUB00000662,CELL000047,,481.0,MO,Failed,True,switch,
CALL0000005822,SUB00002414,CELL000003,,754.0,MT,Completed,False,switch,
CALL0000005823,SUB00002288,CELL000229,,102.0,MO,Failed,True,switch,
CALL0000005824,SUB00004271,CELL000006,2026-05-31 18:41:00,425.0,MO,Failed,True,switch,2026-05-31
CALL0000005825,SUB00002495,CELL000069,2026-05-31 01:07:00,31.0,MO,Failed,False,switch,2026-05-31
CALL0000005826,SUB00002227,CELL000011,2026-04-07 07:23:00,72.0,MO,Failed,True,switch,2026-04-07
CALL0000005827,SUB00002470,CELL000141,,279.0,MT,Completed,False,switch,
CALL0000005828,SUB00002711,CELL000254,2026-04-30 02:56:00,264.0,MT,Completed,False,switch,2026-04-30
CALL0000005829,SUB00003665,CELL000023,,309.0,MO,Failed,False,switch,
CALL0000005830,SUB00002297,CELL000014,,,MT,Dropped,False,switch,
CALL0000005831,SUB00003152,CELL000016,2026-05-09 03:21:00,102.0,MO,Completed,False,switch,2026-05-09
CALL0000005832,SUB00001812,CELL000004,2026-04-07 04:08:00,72.0,MT,Completed,False,switch,2026-04-07
CALL0000005833,SUB00002804,CELL000163,2026-05-25 13:40:00,413.0,MO,Completed,True,switch,2026-05-25
CALL0000005834,SUB00002535,CELL000090,,14.0,MT,Dropped,True,switch,
CALL0000005835,SUB00000730,CELL000146,,261.0,MO,Completed,False,switch,
CALL0000005836,SUB00003717,CELL000175,,387.0,MO,Completed,False,switch,
CALL0000005837,SUB00001755,CELL000059,,606.0,MT,Completed,False,switch,
CALL0000005838,SUB00002732,CELL000139,2026-04-26 11:32:00,214.0,MO,Failed,True,switch,2026-04-26
CALL0000005839,SUB00003944,CELL000029,2026-04-24 20:02:00,149.0,MT,Completed,False,switch,2026-04-24
CALL0000005840,SUB00002600,CELL000074,,164.0,MO,Completed,True,switch,
CALL0000005841,SUB00001202,CELL000238,2026-04-03 17:38:00,151.0,MO,Completed,False,switch,2026-04-03
CALL0000005842,SUB00004951,CELL000082,2026-04-19 12:32:00,104.0,MT,Completed,False,switch,2026-04-19
CALL0000005843,SUB00004151,CELL000160,,63.0,MO,Completed,False,switch,
CALL0000005844,SUB00003063,CELL000066,2026-04-11 19:10:00,57.0,MT,Failed,False,switch,2026-04-11
CALL0000005845,SUB00002883,CELL000182,,91.0,MT,Failed,False,switch,
CALL0000005846,SUB00002642,CELL000075,,33.0,MO,Completed,True,switch,
CALL0000005847,SUB00000746,CELL000093,2026-04-24 13:15:00,342.0,MT,Completed,False,switch,2026-04-24
CALL0000005848,SUB00004002,CELL000181,2026-04-17 03:16:00,50.0,MO,Dropped,False,switch,2026-04-17
CALL0000005849,SUB00000598,CELL000005,2026-05-02 17:51:00,22.0,MO,Completed,False,switch,2026-05-02
CALL0000005850,SUB00003946,CELL000239,2026-04-20 22:24:00,116.0,MO,Dropped,False,switch,2026-04-20
CALL0000005851,SUB00000493,CELL000049,,165.0,MT,Completed,False,switch,
CALL0000005852,SUB00003740,CELL000050,2026-05-20 18:53:00,193.0,MT,Failed,True,switch,2026-05-20
CALL0000005853,SUB00004170,CELL000072,,45.0,MO,Dropped,True,switch,
CALL0000005854,SUB00001349,CELL000016,,85.0,MO,Dropped,False,switch,
CALL0000005855,SUB00002496,CELL000084,2026-05-19 18:48:00,205.0,MT,Completed,False,switch,2026-05-19
CALL0000005856,SUB00004645,CELL000006,,14.0,MO,Completed,False,switch,
CALL0000005857,SUB00004286,CELL000191,,262.0,MT,Completed,False,switch,
CALL0000005858,SUB00000975,CELL000104,,275.0,MT,Completed,False,switch,
CALL0000005859,SUB00002277,CELL000013,2026-04-06 15:49:00,378.0,MO,Completed,True,switch,2026-04-06
CALL0000005860,SUB00001202,CELL000219,,180.0,MO,Failed,False,switch,
CALL0000005861,SUB00002153,CELL000250,,16.0,MO,Failed,True,switch,
CALL0000005862,SUB00002243,CELL000160,,153.0,MT,Completed,False,switch,
CALL0000005863,SUB00002836,CELL000203,,261.0,MO,Failed,False,switch,
CALL0000005864,SUB00002484,CELL000052,2026-04-04 04:44:00,15.0,MO,Completed,False,switch,2026-04-04
CALL0000005865,SUB00004628,CELL000185,,58.0,MO,Completed,False,switch,
CALL0000005866,SUB00002248,CELL000047,2026-04-12 20:17:00,58.0,MO,Completed,True,switch,2026-04-12
CALL0000005867,SUB00004819,CELL000027,,133.0,MT,Failed,False,switch,
CALL0000005868,SUB00002286,CELL000155,,119.0,MT,Completed,False,switch,
CALL0000005869,SUB00002541,CELL000203,2026-05-31 11:10:00,639.0,MO,Completed,False,switch,2026-05-31
CALL0000005870,SUB00001729,CELL000047,2026-04-30 18:08:00,67.0,MO,Completed,False,switch,2026-04-30
CALL0000005871,SUB00003225,CELL000196,,44.0,MT,Completed,True,switch,
CALL0000005872,SUB00002761,CELL000044,2026-05-04 09:18:00,378.0,MO,Completed,False,switch,2026-05-04
CALL0000005873,SUB00003518,CELL000143,,24.0,MO,Completed,False,switch,
CALL0000005874,SUB00001202,CELL000229,,159.0,MO,Completed,False,switch,
CALL0000005875,SUB00000523,CELL000051,,196.0,MT,Completed,False,switch,
CALL0000005876,SUB00002838,CELL000123,,133.0,MT,Completed,False,switch,
CALL0000005877,SUB00003067,CELL000189,,435.0,MT,Completed,True,switch,
CALL0000005878,SUB00004151,CELL000060,2026-04-28 20:07:00,165.0,MO,Completed,False,switch,2026-04-28
CALL0000005879,SUB00003088,CELL000254,2026-05-28 20:34:00,167.0,MO,Completed,True,switch,2026-05-28
CALL0000005880,SUB00002145,CELL000203,,184.0,MO,Failed,False,switch,
CALL0000005881,SUB00001855,CELL000246,,95.0,MO,Completed,False,switch,
CALL0000005882,SUB00001262,CELL000213,2026-04-15 16:48:00,52.0,MT,Completed,False,switch,2026-04-15
CALL0000005883,SUB00000608,CELL000019,2026-04-11 22:54:00,112.0,MO,Dropped,False,switch,2026-04-11
CALL0000005884,SUB00002493,CELL000234,2026-05-16 15:08:00,50.0,MO,Completed,False,switch,2026-05-16
CALL0000005885,SUB00001470,CELL000214,,544.0,MT,Completed,False,switch,
CALL0000005886,SUB00003660,CELL000216,2026-05-14 21:42:00,54.0,MO,Completed,False,switch,2026-05-14
CALL0000005887,SUB00000084,CELL000077,2026-05-19 18:16:00,281.0,MO,Completed,False,switch,2026-05-19
CALL0000005888,SUB00003319,CELL000217,,124.0,MT,Dropped,False,switch,
CALL0000005889,SUB00004688,CELL000037,2026-04-11 08:43:00,242.0,MO,Dropped,True,switch,2026-04-11
CALL0000005890,SUB00004603,CELL000218,,14.0,MO,Completed,False,switch,
CALL0000005891,SUB00004157,CELL000081,,111.0,MT,Failed,False,switch,
CALL0000005892,SUB00002900,CELL000246,,221.0,MO,Dropped,False,switch,
CALL0000005893,SUB00000096,CELL000046,2026-05-23 04:58:00,18.0,MO,Completed,False,switch,2026-05-23
CALL0000005894,SUB00002756,CELL000039,,97.0,MO,Completed,True,switch,
CALL0000005895,SUB00001291,CELL000038,,250.0,MO,Dropped,False,switch,
CALL0000005896,SUB00003071,CELL000166,,17.0,MT,Completed,True,switch,
CALL0000005897,SUB00003979,CELL000138,,217.0,MT,Dropped,False,switch,
CALL0000005898,SUB00003754,CELL000252,,295.0,MO,Completed,False,switch,
CALL0000005899,SUB00001086,CELL000015,,270.0,MT,Completed,False,switch,
CALL0000005900,SUB00000584,CELL000122,2026-04-16 09:43:00,681.0,MO,Completed,False,switch,2026-04-16
CALL0000005901,SUB00004721,CELL000091,,481.0,MO,Completed,False,switch,
CALL0000005902,SUB00000282,CELL000032,,13.0,MO,Completed,False,switch,
CALL0000005903,SUB00003587,CELL000224,2026-05-03 16:02:00,106.0,MO,Failed,False,switch,2026-05-03
CALL0000005904,SUB00004315,CELL000006,,105.0,MO,Failed,False,switch,
CALL0000005905,SUB00004257,CELL000247,2026-04-10 16:55:00,174.0,MO,Completed,False,switch,2026-04-10
CALL0000005906,SUB00004096,CELL000140,2026-04-07 01:34:00,181.0,MO,Completed,False,switch,2026-04-07
CALL0000005907,SUB00002414,CELL000251,2026-05-07 18:50:00,34.0,MT,Completed,False,switch,2026-05-07
CALL0000005908,SUB00002605,CELL000240,,104.0,MO,Completed,True,switch,
CALL0000005909,SUB00000679,CELL000117,2026-05-20 21:55:00,222.0,MO,Completed,False,switch,2026-05-20
CALL0000005910,SUB00004373,CELL000105,2026-05-12 19:23:00,206.0,MT,Dropped,True,switch,2026-05-12
CALL0000005911,SUB00000863,CELL000167,,247.0,MO,Completed,False,switch,
CALL0000005912,SUB00000855,CELL000186,,65.0,MO,Completed,False,switch,
CALL0000005913,SUB00002710,CELL000072,,178.0,MO,Completed,False,switch,
CALL0000005914,SUB00000016,CELL000041,2026-05-15 07:10:00,79.0,MO,Completed,False,switch,2026-05-15
CALL0000005915,SUB00002329,CELL000154,2026-04-20 08:08:00,84.0,MO,Dropped,False,switch,2026-04-20
CALL0000005916,SUB00001065,CELL000225,,62.0,MT,Completed,False,switch,
CALL0000005917,SUB00000404,CELL000066,,417.0,MO,Completed,False,switch,
CALL0000005918,SUB00002858,CELL000245,,103.0,MO,Failed,False,switch,
CALL0000005919,SUB00000694,CELL000041,,,MO,Completed,False,switch,
CALL0000005920,SUB00001494,CELL000065,,95.0,MT,Failed,True,switch,
CALL0000005921,SUB00004395,CELL000027,,242.0,MO,Dropped,False,switch,
CALL0000005922,SUB00002514,CELL000251,,57.0,MT,Dropped,False,switch,
CALL0000005923,SUB00000767,CELL000064,,139.0,MT,Completed,False,switch,
CALL0000005924,SUB00003010,CELL000133,2026-05-10 23:15:00,82.0,MO,Dropped,False,switch,2026-05-10
CALL0000005925,SUB00001262,CELL000006,2026-05-29 17:13:00,76.0,MT,Completed,False,switch,2026-05-29
CALL0000005926,SUB00003027,CELL000026,,123.0,MO,Failed,False,switch,
CALL0000005927,SUB00003633,CELL000245,,72.0,MO,Completed,False,switch,
CALL0000005928,SUB00000970,CELL000180,2026-04-12 03:06:00,61.0,MT,Dropped,False,switch,2026-04-12
CALL0000005929,SUB00003177,CELL000190,,184.0,MO,Failed,False,switch,
CALL0000005930,SUB00000682,CELL000051,2026-05-10 06:22:00,327.0,MT,Dropped,False,switch,2026-05-10
CALL0000005931,SUB00001138,CELL000131,,94.0,MO,Failed,False,switch,
CALL0000005932,SUB00002791,CELL000099,2026-04-21 01:39:00,140.0,MT,Dropped,False,switch,2026-04-21
CALL0000005933,SUB00004803,CELL000088,,34.0,MO,Completed,False,switch,
CALL0000005934,SUB00001139,CELL000028,,156.0,MO,Failed,False,switch,
CALL0000005935,SUB00004444,CELL000032,,76.0,MO,Completed,False,switch,
CALL0000005936,SUB00004615,CELL000091,2026-04-18 18:33:00,363.0,MO,Completed,False,switch,2026-04-18
CALL0000005937,SUB00002674,CELL000250,2026-05-22 07:48:00,288.0,MO,Completed,False,switch,2026-05-22
CALL0000005938,SUB00000345,CELL000026,2026-04-07 20:01:00,1262.0,MT,Failed,False,switch,2026-04-07
CALL0000005939,SUB00002259,CELL000141,2026-04-18 00:25:00,314.0,MO,Failed,False,switch,2026-04-18
CALL0000005940,SUB00001933,CELL000142,2026-04-14 03:42:00,224.0,MO,Completed,False,switch,2026-04-14
CALL0000005941,SUB00002622,CELL000067,2026-05-10 04:50:00,79.0,MO,Dropped,False,switch,2026-05-10
CALL0000005942,SUB00004939,CELL000219,,101.0,MT,Dropped,False,switch,
CALL0000005943,SUB00004536,CELL000058,,181.0,MO,Completed,False,switch,
CALL0000005944,SUB00003862,CELL000253,,32.0,MT,Failed,True,switch,
CALL0000005945,SUB00004741,CELL000158,,50.0,MO,Dropped,False,switch,
CALL0000005946,SUB00001324,CELL000194,2026-05-09 14:36:00,376.0,MO,Completed,False,switch,2026-05-09
CALL0000005947,SUB00001723,CELL000158,2026-05-10 08:55:00,104.0,MO,Completed,False,switch,2026-05-10
CALL0000005948,SUB00004704,CELL000227,,9.0,MT,Dropped,False,switch,
CALL0000005949,SUB00000060,CELL000189,2026-04-06 05:56:00,31.0,MO,Failed,False,switch,2026-04-06
CALL0000005950,SUB00000452,CELL000100,2026-04-08 12:12:00,133.0,MO,Completed,True,switch,2026-04-08
CALL0000005951,SUB00001783,CELL000074,2026-04-09 17:31:00,109.0,MT,Completed,False,switch,2026-04-09
CALL0000005952,SUB00002465,CELL000030,,92.0,MO,Dropped,True,switch,
CALL0000005953,SUB00002694,CELL000117,2026-04-19 15:15:00,676.0,MO,Completed,False,switch,2026-04-19
CALL0000005954,SUB00002661,CELL000212,2026-04-23 18:19:00,82.0,MO,Failed,True,switch,2026-04-23
CALL0000005955,SUB00002259,CELL000113,2026-05-02 01:17:00,95.0,MT,Dropped,False,switch,2026-05-02
CALL0000005956,SUB00004324,CELL000094,,19.0,MO,Failed,False,switch,
CALL0000005957,SUB00004035,CELL000144,,301.0,MT,Completed,True,switch,
CALL0000005958,SUB00003962,CELL000054,,28.0,MO,Dropped,False,switch,
CALL0000005959,SUB00004645,CELL000038,2026-05-20 21:53:00,161.0,MO,Completed,False,switch,2026-05-20
CALL0000005960,SUB00003344,CELL000078,,35.0,MO,Completed,False,switch,
CALL0000005961,SUB00003317,CELL000026,,1366.0,MT,Completed,False,switch,
CALL0000005962,SUB00001733,CELL000039,2026-05-16 06:36:00,131.0,MO,Dropped,True,switch,2026-05-16
CALL0000005963,SUB00003478,CELL000169,,49.0,MO,Failed,False,switch,
CALL0000005964,SUB00004977,CELL000075,,48.0,MT,Dropped,False,switch,
CALL0000005965,SUB00004208,CELL000079,,119.0,MO,Completed,True,switch,
CALL0000005966,SUB00000997,CELL000189,2026-04-20 12:00:00,1.0,MT,Completed,False,switch,2026-04-20
CALL0000005967,SUB00001042,CELL000202,2026-04-02 16:03:00,54.0,MT,Failed,False,switch,2026-04-02
CALL0000005968,SUB00002947,CELL000205,,215.0,MO,Completed,True,switch,
CALL0000005969,SUB00001725,CELL000142,,236.0,MO,Dropped,False,switch,
CALL0000005970,SUB00000912,CELL000203,2026-05-31 00:27:00,591.0,MO,Dropped,False,switch,2026-05-31
CALL0000005971,SUB00002144,CELL000072,,127.0,MT,Dropped,True,switch,
CALL0000005972,SUB00002719,CELL000197,2026-05-23 08:32:00,577.0,MO,Completed,False,switch,2026-05-23
CALL0000005973,SUB00003917,CELL000137,,303.0,MO,Dropped,False,switch,
CALL0000005974,SUB00003478,CELL000136,2026-05-29 10:59:00,176.0,MO,Completed,False,switch,2026-05-29
CALL0000005975,SUB00004553,CELL000013,,252.0,MO,Failed,True,switch,
CALL0000005976,SUB00001153,CELL000056,,23.0,MT,Completed,False,switch,
CALL0000005977,SUB00002702,CELL000188,2026-04-12 11:23:00,80.0,MO,Dropped,False,switch,2026-04-12
CALL0000005978,SUB00002824,CELL000116,,91.0,MO,Completed,False,switch,
CALL0000005979,SUB00001527,CELL000185,2026-04-17 12:13:00,172.0,MO,Completed,False,switch,2026-04-17
CALL0000005980,SUB00004847,CELL000066,2026-05-02 21:25:00,33.0,MO,Completed,False,switch,2026-05-02
CALL0000005981,SUB00003964,CELL000171,,70.0,MO,Completed,False,switch,
CALL0000005982,SUB00001202,CELL000151,2026-04-09 02:52:00,32.0,MT,Completed,False,switch,2026-04-09
CALL0000005983,SUB00001826,CELL000185,,35.0,MO,Completed,False,switch,
CALL0000005984,SUB00004544,CELL_BAD,2026-04-05 21:09:00,340.0,MO,Failed,True,switch,2026-04-05
CALL0000005985,SUB00003804,CELL000071,2026-04-08 07:08:00,7.0,MO,Completed,False,switch,2026-04-08
CALL0000005986,SUB00001825,CELL000082,,84.0,MO,Completed,False,switch,
CALL0000005987,SUB00004499,CELL000106,2026-04-08 04:39:00,171.0,MO,Failed,False,switch,2026-04-08
CALL0000005988,SUB00002052,CELL000075,,266.0,MT,Failed,False,switch,
CALL0000005989,SUB00002146,CELL000029,,192.0,MO,Failed,True,switch,
CALL0000005990,SUB00000017,CELL000028,2026-04-04 02:09:00,468.0,MO,Failed,True,switch,2026-04-04
CALL0000005991,SUB00003364,CELL000068,,40.0,MT,Completed,False,switch,
CALL0000005992,SUB00000731,CELL000103,,369.0,MO,Completed,False,switch,
CALL0000005993,SUB00004148,CELL000031,,81.0,MT,Failed,True,switch,
CALL0000005994,SUB00004862,CELL000117,2026-05-04 18:27:00,202.0,MO,Dropped,True,switch,2026-05-04
CALL0000005995,SUB00000556,CELL000239,,47.0,MO,Completed,False,switch,
CALL0000005996,SUB00003443,CELL000190,,52.0,MT,Failed,False,switch,
CALL0000005997,SUB00000369,CELL000070,2026-04-15 20:00:00,68.0,MO,Failed,False,switch,2026-04-15
CALL0000005998,SUB00000365,CELL000208,2026-04-11 10:42:00,1.0,MT,Dropped,False,switch,2026-04-11
CALL0000005999,SUB00003373,CELL000003,2026-04-02 07:44:00,170.0,MO,Failed,False,switch,2026-04-02
CALL0000006000,SUB00002035,CELL000169,2026-05-08 23:45:00,,MT,Dropped,True,switch,2026-05-08
CALL0000006001,SUB00001665,CELL000238,2026-04-06 00:11:00,158.0,MO,Completed,False,switch,2026-04-06
CALL0000006002,SUB00004579,CELL000067,,37.0,MO,Completed,False,switch,
CALL0000006003,SUB_BAD,CELL000176,,241.0,MO,Failed,True,switch,
CALL0000006004,SUB00001781,CELL000030,,116.0,MO,Failed,False,switch,
CALL0000006005,SUB00003677,CELL000202,2026-05-19 00:08:00,62.0,MO,Dropped,False,switch,2026-05-19
CALL0000006006,SUB00003259,CELL000046,2026-05-02 01:49:00,265.0,MO,Failed,False,switch,2026-05-02
CALL0000006007,SUB00003442,CELL000106,,785.0,MO,Dropped,False,switch,
CALL0000006008,SUB00001272,CELL000033,,23.0,MO,Completed,True,switch,
CALL0000006009,SUB00003724,CELL000214,2026-04-29 07:34:00,1275.0,MO,Failed,True,switch,2026-04-29
CALL0000006010,SUB00001625,CELL000253,2026-04-17 21:30:00,113.0,MO,Completed,True,switch,2026-04-17
CALL0000006011,SUB00004928,CELL000136,,56.0,MO,Completed,False,switch,
CALL0000006012,SUB00002117,CELL000181,,209.0,MO,Completed,False,switch,
CALL0000006013,SUB00002509,CELL000030,2026-05-03 15:07:00,108.0,MT,Completed,False,switch,2026-05-03
CALL0000006014,SUB00004246,CELL000112,2026-05-25 09:50:00,287.0,MT,Completed,True,switch,2026-05-25
CALL0000006015,SUB00001191,CELL000251,,20.0,MO,Completed,True,switch,
CALL0000006016,SUB00003327,CELL000177,2026-04-24 08:03:00,583.0,MO,Dropped,False,switch,2026-04-24
CALL0000006017,SUB00004514,CELL000049,2026-04-11 06:29:00,321.0,MO,Dropped,False,switch,2026-04-11
CALL0000006018,SUB00002082,CELL000025,,112.0,MT,Failed,False,switch,
CALL0000006019,SUB00003004,CELL000181,2026-05-31 17:34:00,49.0,MT,Completed,False,switch,2026-05-31
CALL0000006020,SUB00003092,CELL000018,2026-05-10 15:57:00,55.0,MO,Failed,False,switch,2026-05-10
