device_id,customer_id,device_type,manufacturer,model,imei_like,activation_date,5g_capable_flag,device_status
DEV0000956,CUST00001900,Iot Router,Oneplus,Model-84,998268786268508,2020-10-11,True,Retired
DEV0000957,CUST00001196,Tablet,Oneplus,Model-59,475468871806705,2021-05-03,False,Suspended
DEV0000958,CUST00001977,Smartphone,Motorola,Model-52,939562764713926,2025-03-07,True,Active
DEV0000959,CUST00002618,Iot Router,Google,Model-96,868760613965048,2022-01-12,True,Retired
DEV0000960,CUST00004230,Wearable,Samsung,Model-84,695151186370637,2025-03-19,True,Retired
DEV0000961,CUST00004346,Tablet,Nokia,Model-26,442506812477323,2025-04-07,False,Active
DEV0000962,CUST00003672,Hotspot,Samsung,Model-14,780271633831258,2020-03-27,True,Active
DEV0000963,CUST00002800,Tablet,Apple,Model-57,992043053649569,2024-08-10,True,Active
DEV0000964,CUST00000433,Hotspot,Oneplus,Model-53,633393249048664,2021-12-03,False,Active
DEV0000965,CUST00002057,Wearable,Google,Model-43,111775279143610,2023-12-30,False,Active
DEV0000966,CUST00001555,Hotspot,Motorola,Model-24,625428057020337,2026-04-12,True,Active
DEV0000967,CUST00004020,Smartphone,Google,Model-59,607775309809204,2023-07-02,True,Retired
DEV0000968,CUST00002026,Wearable,Google,Model-79,383939992170159,2022-07-10,False,Suspended
DEV0000969,CUST00004469,Wearable,Oneplus,Model-67,444431015526639,2020-10-13,True,Active
DEV0000970,CUST00001084,Hotspot,Apple,Model-52,113717845307789,2023-01-26,True,Active
DEV0000971,CUST00002431,Tablet,Motorola,Model-56,753736701340366,2020-04-05,True,Active
DEV0000972,CUST00001682,Smartphone,Samsung,Model-46,771597486061676,2022-04-21,True,Active
DEV0000973,CUST00004006,Wearable,Oneplus,Model-21,445932607276394,2020-05-22,True,Retired
DEV0000974,CUST00004119,Wearable,Motorola,Model-47,326416487080502,2020-05-08,True,Suspended
DEV0000975,CUST00003118,Iot Router,Google,Model-39,472756790452274,2026-04-13,False,Active
DEV0000976,CUST00003969,Hotspot,Apple,Model-38,345301304844484,2022-08-11,True,Retired
DEV0000977,CUST00001446,Smartphone,Nokia,Model-25,121300079941850,2025-04-11,True,Retired
DEV0000978,CUST00000787,Wearable,Motorola,Model-33,589694124315589,2020-06-30,False,Suspended
DEV0000979,CUST00003084,Smartphone,Oneplus,Model-42,397637200197702,2022-04-23,True,Suspended
DEV0000980,CUST00000613,Wearable,Oneplus,Model-25,950541547899100,2022-06-30,True,Active
DEV0000981,CUST00001987,Hotspot,Google,Model-72,964999954458879,2025-11-03,True,Active
DEV0000982,CUST00003186,Hotspot,Nokia,Model-55,412042886448035,2023-04-18,True,Suspended
DEV0000983,CUST00003308,Tablet,Oneplus,Model-60,353740947546743,2024-11-04,False,Active
DEV0000984,CUST00004145,Tablet,Samsung,Model-13,953084931159522,2021-10-31,True,Active
DEV0000985,CUST00002766,Tablet,Oneplus,Model-74,110188462203112,2026-03-26,True,Active
DEV0000986,CUST00002561,Tablet,Oneplus,Model-42,723919238659694,2021-12-02,True,Active
DEV0000987,CUST00000562,Hotspot,Oneplus,Model-97,805681674168106,2026-03-19,True,Retired
DEV0000988,CUST00002846,Tablet,Samsung,Model-87,111729514283466,2021-03-20,True,Active
DEV0000989,CUST00002228,Iot Router,Oneplus,Model-85,709767215060498,2023-07-01,True,Active
DEV0000990,CUST00000649,Wearable,Apple,Model-99,130747561292313,2025-04-13,True,Suspended
DEV0000991,CUST00003278,Tablet,Oneplus,Model-83,824895725159016,2025-08-13,True,Active
DEV0000992,CUST00000282,Iot Router,Nokia,Model-41,358913702804771,2020-09-15,True,Active
DEV0000993,CUST00000212,Wearable,Nokia,Model-50,882212460266909,2024-11-02,True,Retired
DEV0000994,CUST00003047,Hotspot,Motorola,Model-48,263497893221288,2022-07-01,True,Active
DEV0000995,CUST00001120,Smartphone,Google,Model-59,340266420677267,2024-07-20,True,Active
DEV0000996,CUST00002214,Wearable,Motorola,Model-44,405383759920275,2024-05-07,True,Active
DEV0000997,CUST00001551,Tablet,Samsung,Model-42,905963393103545,2025-03-27,True,Suspended
DEV0000998,CUST00001467,Iot Router,Samsung,Model-22,495147042476885,2020-03-13,False,Retired
DEV0000999,CUST00004415,Tablet,Samsung,Model-87,396044289955147,2022-10-31,False,Retired
DEV0001000,CUST00001196,Wearable,Nokia,Model-69,322953363009355,2023-08-04,True,Suspended
DEV0001001,CUST00001765,Iot Router,Oneplus,Model-59,401597330272045,2021-12-03,True,Active
DEV0001002,CUST00001781,Iot Router,Samsung,Model-47,375945604372459,2020-05-04,True,Active
DEV0001003,CUST00002199,Hotspot,Motorola,Model-89,175811466203005,2025-07-14,False,Retired
DEV0001004,CUST00001749,Tablet,Google,Model-93,210150995435394,2020-05-25,True,Suspended
DEV0001005,CUST00000274,Smartphone,Oneplus,Model-15,187935233004285,2024-11-09,False,Active
DEV0001006,CUST00002608,Wearable,Apple,Model-30,217990431498069,2020-04-07,False,Active
DEV0001007,CUST00002528,Wearable,Google,Model-54,471045584195149,2023-09-01,False,Retired
DEV0001008,CUST00003101,Wearable,Samsung,Model-48,569930107005284,2022-09-27,True,Active
DEV0001009,CUST00003629,Iot Router,Oneplus,Model-56,512293601343652,2023-03-05,True,Active
DEV0001010,CUST00000115,Iot Router,Nokia,Model-65,158049939101603,2022-05-27,False,Active
DEV0001011,CUST00003930,Iot Router,Apple,Model-42,745904248018693,2020-02-21,True,Retired
DEV0001012,CUST00003307,Tablet,Apple,Model-90,449966964268273,2025-11-28,True,Active
DEV0001013,CUST00000155,Iot Router,Apple,Model-64,847981317851969,2021-11-24,True,Retired
DEV0001014,CUST00004335,Wearable,Apple,Model-46,282163423301343,2021-03-19,True,Retired
DEV0001015,CUST00002086,Hotspot,Samsung,Model-12,237226604876324,2021-06-23,True,Active
DEV0001016,CUST00000601,Wearable,Nokia,Model-53,668026210441193,2021-07-15,False,Retired
DEV0001017,CUST00002819,Wearable,Samsung,Model-16,225466958468400,2022-06-01,True,Active
DEV0001018,CUST00003116,Hotspot,Oneplus,Model-91,990515931853992,2022-11-09,True,Active
DEV0001019,CUST00000935,Smartphone,Oneplus,Model-53,803056762593644,2021-05-23,True,Active
DEV0001020,CUST00003312,Tablet,Oneplus,Model-64,600032862107339,2021-06-12,True,Active
DEV0001021,CUST00004092,Smartphone,Nokia,Model-78,228350783095672,2026-03-06,True,Active
DEV0001022,CUST00003612,Wearable,Nokia,Model-60,503883956172441,2024-05-04,True,Suspended
DEV0001023,CUST00000971,Hotspot,Oneplus,Model-87,324158390090344,2021-07-27,True,Suspended
DEV0001024,CUST00004230,Iot Router,Motorola,Model-66,605133120845587,2023-09-18,True,Suspended
DEV0001025,CUST00003556,Wearable,Samsung,Model-55,685316077903370,2021-11-24,True,Retired
DEV0001026,CUST00002646,Smartphone,Oneplus,Model-94,369426900275587,2024-12-21,True,Suspended
DEV0001027,CUST00002877,Iot Router,Apple,Model-22,536011962507853,2024-11-25,False,Suspended
DEV0001028,CUST00003037,Wearable,Samsung,Model-58,271559786912010,2022-01-11,True,Active
DEV0001029,CUST00000961,Hotspot,Motorola,Model-84,560016031295343,2024-12-01,False,Active
DEV0001030,CUST00000579,Wearable,Nokia,Model-74,124568715400126,2023-03-19,True,Suspended
DEV0001031,CUST00001877,Hotspot,Apple,Model-63,128945266984984,2024-08-24,True,Retired
DEV0001032,CUST00002233,Iot Router,Nokia,Model-50,408383080945043,2022-06-03,True,Active
DEV0001033,CUST00000472,Iot Router,Nokia,Model-61,684764149751928,2023-07-10,True,Active
DEV0001034,CUST00004479,Tablet,Oneplus,Model-24,630362715642105,2020-02-13,False,Active
DEV0001035,CUST00004045,Hotspot,Apple,Model-12,304468273288315,2020-11-23,True,Active
DEV0001036,CUST00002971,Smartphone,Google,Model-61,804533507233785,2023-08-07,False,Suspended
DEV0001037,CUST00002933,Iot Router,Samsung,Model-69,313951972779352,2025-07-14,True,Retired
DEV0001038,CUST00003678,Wearable,Apple,Model-98,371232194564369,2024-05-10,True,Retired
DEV0001039,CUST00001983,Iot Router,Oneplus,Model-16,250529689742162,2022-08-12,False,Retired
DEV0001040,CUST00000113,Tablet,Oneplus,Model-61,759445502134206,2023-05-05,True,Suspended
DEV0001041,CUST00001043,Iot Router,Motorola,Model-56,460399056853834,2024-11-05,True,Suspended
DEV0001042,CUST00002497,Smartphone,Nokia,Model-67,258751763127103,2023-03-20,True,Active
DEV0001043,CUST00001037,Wearable,Google,Model-27,691710149591341,2025-05-21,True,Retired
DEV0001044,CUST00002692,Smartphone,Nokia,Model-81,332349647407171,2020-10-24,False,Suspended
DEV0001045,CUST00003724,Hotspot,Google,Model-97,889731756037521,2023-07-29,True,Suspended
DEV0001046,CUST00001965,Iot Router,Nokia,Model-78,249284558489660,2021-04-11,True,Suspended
DEV0001047,CUST00004303,Smartphone,Motorola,Model-61,772168754640268,2022-09-02,True,Active
DEV0001048,CUST00003438,Iot Router,Oneplus,Model-93,775223461034456,2022-09-29,True,Active
DEV0001049,CUST00002879,Smartphone,Oneplus,Model-20,249366758662167,2023-05-22,True,Retired
DEV0001050,CUST00000087,Iot Router,Motorola,Model-77,427769403970571,2024-01-09,True,Active
DEV0001051,CUST00004417,Wearable,Nokia,Model-32,347333487327671,2022-10-29,True,Active
DEV0001052,CUST00000183,Tablet,Samsung,Model-45,351727025586485,2023-05-08,True,Suspended
DEV0001053,CUST00003229,Wearable,Samsung,Model-63,930805478700999,2026-01-20,False,Active
DEV0001054,CUST00000672,Wearable,Motorola,Model-19,839170426934165,2023-02-24,True,Active
DEV0001055,CUST00001119,Hotspot,Motorola,Model-29,976040547796080,2024-07-31,True,Suspended
DEV0001056,CUST00002265,Hotspot,Google,Model-36,849851633882382,2025-12-04,True,Suspended
DEV0001057,CUST00000719,Smartphone,Apple,Model-87,481310402439865,2025-12-04,True,Active
DEV0001058,CUST00003333,Smartphone,Apple,Model-49,667915358955860,2021-07-25,True,Active
DEV0001059,CUST00003865,Wearable,Samsung,Model-82,965171180089191,2021-12-26,True,Active
DEV0001060,CUST00003555,Hotspot,Apple,Model-35,796687122085215,2023-04-14,True,Active
DEV0001061,CUST00001340,Hotspot,Motorola,Model-13,584581011489475,2025-07-04,True,Suspended
DEV0001062,CUST00000761,Iot Router,Motorola,Model-63,433511100978785,2025-07-02,True,Suspended
DEV0001063,CUST00003110,Tablet,Motorola,Model-94,153803725580290,2021-01-11,True,Active
DEV0001064,CUST00001673,Tablet,Motorola,Model-95,570396343718599,2023-01-07,True,Retired
DEV0001065,CUST00001667,Tablet,Nokia,Model-26,756470952384321,2023-08-16,True,Active
DEV0001066,CUST00000233,Smartphone,Apple,Model-52,397095733301936,2020-04-14,False,Active
DEV0001067,CUST00003514,Wearable,Motorola,Model-78,158375696630912,2021-01-22,False,Retired
DEV0001068,CUST00003403,Iot Router,Oneplus,Model-68,550602145364989,2020-10-24,True,Active
DEV0001069,CUST00004313,Tablet,Motorola,Model-67,727335324917794,2024-03-07,True,Active
DEV0001070,CUST00004337,Iot Router,Samsung,Model-11,148393762203270,2020-12-30,True,Retired
DEV0001071,CUST00002366,Iot Router,Motorola,Model-84,947376479384630,2022-12-09,True,Retired
DEV0001072,CUST00001965,Wearable,Motorola,Model-83,743447219574951,2022-12-26,True,Suspended
DEV0001073,CUST00003089,Smartphone,Google,Model-22,314083862848581,2021-07-31,False,Active
DEV0001074,CUST00003574,Tablet,Google,Model-31,558483589173818,2024-06-05,True,Active
DEV0001075,CUST00000169,Hotspot,Nokia,Model-70,161359220733849,2023-02-27,True,Retired
DEV0001076,CUST00003317,Wearable,Nokia,Model-24,435657875452687,2021-08-27,True,Active
DEV0001077,CUST00003695,Iot Router,Samsung,Model-61,301029779207362,2020-06-14,False,Suspended
DEV0001078,CUST00000724,Tablet,Apple,Model-70,864573201828245,2021-12-15,True,Active
DEV0001079,CUST00002513,Tablet,Motorola,Model-30,798413406666961,2021-08-15,True,Active
DEV0001080,CUST00003299,Hotspot,Motorola,Model-96,159126601896785,2024-08-28,False,Retired
DEV0001081,CUST00001398,Wearable,Oneplus,Model-39,294437797863688,2021-06-07,True,Active
DEV0001082,CUST00000164,Iot Router,Nokia,Model-44,276106212299364,2021-10-15,True,Active
DEV0001083,CUST00003753,Iot Router,Motorola,Model-75,790452827357852,2025-04-08,True,Active
DEV0001084,CUST00001446,Hotspot,Apple,Model-77,666929965928894,2026-02-07,False,Active
DEV0001085,CUST00000562,Tablet,Oneplus,Model-69,803224270464084,2024-10-12,False,Active
DEV0001086,CUST00004232,Smartphone,Apple,Model-26,782000063873010,2021-03-11,True,Retired
DEV0001087,CUST00002124,Tablet,Google,Model-18,267688583057848,2026-04-20,True,Active
DEV0001088,CUST00000125,Tablet,Google,Model-89,830197026175922,2020-03-26,True,Active
DEV0001089,CUST00001339,Wearable,Samsung,Model-11,441705207657839,2021-05-27,True,Active
DEV0001090,CUST00001708,Smartphone,Samsung,Model-68,990345102955580,2020-12-04,True,Active
DEV0001091,CUST00002793,Hotspot,Nokia,Model-45,239217262126235,2020-10-14,True,Active
DEV0001092,CUST00000746,Tablet,Oneplus,Model-44,895066585101652,2021-08-05,True,Retired
DEV0001093,CUST00004232,Wearable,Samsung,Model-96,973608782450656,2022-11-21,True,Active
DEV0001094,CUST00004432,Smartphone,Google,Model-55,249450484386047,2020-07-23,True,Retired
DEV0001095,CUST00004389,Wearable,Apple,Model-18,871330034721260,2025-08-20,True,Retired
DEV0001096,CUST00003767,Wearable,Google,Model-55,370652445473106,2020-05-06,False,Retired
DEV0001097,CUST00001597,Smartphone,Motorola,Model-72,306199461040838,2022-02-11,False,Active
DEV0001098,CUST00002833,Smartphone,Nokia,Model-86,474799731087699,2023-11-29,True,Suspended
DEV0001099,CUST00003494,Tablet,Oneplus,Model-49,792810207238946,2022-09-14,True,Retired
DEV0001100,CUST00003325,Wearable,Nokia,Model-63,979539445903442,2024-05-13,True,Active
DEV0001101,CUST00004409,Iot Router,Google,Model-18,484030043944335,2022-12-18,False,Suspended
DEV0001102,CUST00002365,Wearable,Samsung,Model-88,200450162402226,2022-03-04,True,Active
DEV0001103,CUST00001827,Smartphone,Oneplus,Model-32,320577411684306,2025-08-12,True,Retired
DEV0001104,CUST00002456,Tablet,Motorola,Model-50,596915555567618,2022-10-18,True,Active
DEV0001105,CUST00001463,Wearable,Nokia,Model-17,133498911564648,2024-01-27,False,Retired
DEV0001106,CUST00002537,Iot Router,Apple,Model-54,438538914895888,2025-12-08,True,Active
DEV0001107,CUST00001089,Tablet,Google,Model-16,560831821025694,2024-10-08,True,Retired
DEV0001108,CUST00003518,Hotspot,Motorola,Model-13,203906015755511,2022-10-28,True,Retired
DEV0001109,CUST00002546,Hotspot,Samsung,Model-58,531527414403845,2020-01-21,False,Active
DEV0001110,CUST00001713,Smartphone,Oneplus,Model-73,129788715130128,2025-08-14,True,Active
DEV0001111,CUST00000567,Hotspot,Samsung,Model-14,770804801276241,2020-08-01,True,Retired
DEV0001112,CUST00001432,Wearable,Nokia,Model-68,520928758277531,2021-02-08,True,Active
DEV0001113,CUST00001866,Iot Router,Samsung,Model-61,136207952080324,2020-02-16,True,Active
DEV0001114,CUST00000741,Wearable,Motorola,Model-75,360035112101709,2025-06-29,True,Suspended
DEV0001115,CUST00000734,Wearable,Oneplus,Model-18,620045733145945,2021-06-27,True,Suspended
DEV0001116,CUST00002157,Hotspot,Motorola,Model-10,594271824123651,2021-08-19,True,Active
DEV0001117,CUST00002748,Wearable,Google,Model-12,466367088093898,2024-01-28,True,Active
DEV0001118,CUST00000719,Iot Router,Samsung,Model-84,498262618971590,2023-01-19,False,Suspended
DEV0001119,CUST00000559,Tablet,Apple,Model-32,698503878516622,2025-03-10,False,Suspended
DEV0001120,CUST00001165,Iot Router,Nokia,Model-59,314558490616548,2026-04-22,False,Suspended
DEV0001121,CUST00002643,Iot Router,Motorola,Model-91,189677266388236,2024-08-21,True,Suspended
DEV0001122,CUST00003763,Wearable,Samsung,Model-22,752433208543418,2023-02-14,True,Active
DEV0001123,CUST00002997,Wearable,Samsung,Model-52,218667393086665,2020-07-04,True,Suspended
DEV0001124,CUST00003927,Smartphone,Nokia,Model-52,682026553365787,2023-03-20,False,Active
DEV0001125,CUST00002937,Smartphone,Google,Model-91,520750727441455,2025-11-21,True,Active
DEV0001126,CUST00001029,Hotspot,Apple,Model-20,120010952408381,2024-08-15,True,Retired
DEV0001127,CUST00002239,Iot Router,Nokia,Model-18,385080136525531,2020-01-14,True,Suspended
DEV0001128,CUST00000068,Wearable,Oneplus,Model-77,797334672048420,2025-08-15,True,Suspended
DEV0001129,CUST00001767,Tablet,Samsung,Model-46,787051951970479,2021-02-27,True,Retired
DEV0001130,CUST00002240,Iot Router,Apple,Model-54,113592833567748,2022-02-16,True,Suspended
DEV0001131,CUST00000509,Wearable,Oneplus,Model-91,541156111723494,2020-02-28,False,Active
DEV0001132,CUST00000485,Smartphone,Oneplus,Model-67,149882284174869,2023-12-22,True,Suspended
DEV0001133,CUST00002247,Smartphone,Nokia,Model-60,734161521066428,2026-03-02,True,Suspended
DEV0001134,CUST00002762,Iot Router,Motorola,Model-64,595411782355806,2023-04-10,False,Retired
DEV0001135,CUST00002575,Iot Router,Samsung,Model-61,986375967656776,2020-03-10,True,Active
DEV0001136,CUST00001305,Tablet,Nokia,Model-99,642235997559778,2023-05-24,True,Active
DEV0001137,CUST00002011,Iot Router,Motorola,Model-47,883395189902742,2021-11-05,True,Active
DEV0001138,CUST00001352,Wearable,Nokia,Model-25,441484439451692,2020-12-07,True,Active
DEV0001139,CUST00003897,Wearable,Nokia,Model-32,216801903369489,2020-10-29,True,Retired
DEV0001140,CUST00002240,Smartphone,Motorola,Model-34,579927982393496,2023-12-03,True,Active
DEV0001141,CUST00002961,Wearable,Apple,Model-21,109365572932036,2022-01-28,False,Retired
DEV0001142,CUST00001908,Smartphone,Nokia,Model-14,929104314930682,2022-07-13,True,Suspended
DEV0001143,CUST00004339,Iot Router,Oneplus,Model-65,530297640291627,2024-11-08,True,Retired
DEV0001144,CUST00003345,Hotspot,Samsung,Model-32,409808918758669,2021-11-28,False,Active
DEV0001145,CUST00000673,Smartphone,Apple,Model-93,450858878299771,2025-02-05,True,Suspended
DEV0001146,CUST00002348,Tablet,Samsung,Model-38,905071170212306,2024-09-11,True,Active
DEV0001147,CUST00003643,Wearable,Nokia,Model-70,972224474446199,2020-01-10,True,Active
DEV0001148,CUST00003015,Tablet,Apple,Model-77,737124659997809,2021-01-20,True,Suspended
DEV0001149,CUST00000946,Smartphone,Oneplus,Model-54,824187090786560,2023-11-01,True,Retired
DEV0001150,CUST00001126,Wearable,Samsung,Model-65,347405007608019,2025-05-30,False,Active
DEV0001151,CUST00000111,Iot Router,Nokia,Model-38,247872708936188,2025-01-26,True,Retired
DEV0001152,CUST00004274,Smartphone,Samsung,Model-36,191266031689896,2024-02-14,True,Suspended
DEV0001153,CUST00000667,Wearable,Motorola,Model-73,692871066773426,2022-01-13,True,Active
DEV0001154,CUST00003699,Iot Router,Samsung,Model-91,679887344363127,2023-01-07,True,Active
DEV0001155,CUST00002482,Wearable,Google,Model-55,294239993494220,2023-07-13,True,Active
DEV0001156,CUST00002434,Hotspot,Nokia,Model-24,842313639827031,2026-01-23,False,Retired
DEV0001157,CUST00004039,Wearable,Nokia,Model-22,259819499283082,2023-10-09,True,Retired
DEV0001158,CUST00002937,Tablet,Nokia,Model-90,895967059126834,2021-06-30,True,Active
DEV0001159,CUST00004107,Wearable,Nokia,Model-50,445728165902654,2024-09-11,True,Active
DEV0001160,CUST00000055,Smartphone,Apple,Model-40,835043531879870,2025-02-14,True,Retired
DEV0001161,CUST00003983,Hotspot,Google,Model-56,302826292344174,2024-05-06,True,Active
DEV0001162,CUST00000863,Smartphone,Nokia,Model-48,307481875918339,2020-12-02,False,Active
DEV0001163,CUST00003491,Wearable,Nokia,Model-74,673344165977365,2021-04-04,False,Retired
DEV0001164,CUST00004449,Tablet,Motorola,Model-27,613034654465569,2021-09-27,False,Suspended
DEV0001165,CUST00003448,Hotspot,Oneplus,Model-37,617968081061300,2025-12-22,False,Retired
DEV0001166,CUST00002375,Tablet,Nokia,Model-87,468722969451352,2022-03-04,True,Retired
DEV0001167,CUST00003859,Wearable,Samsung,Model-94,893943915642363,2025-12-10,True,Suspended
