payment_id,invoice_id,payment_date,payment_amount,payment_method,payment_status
PMT400001378,INV400001378,2026-05-08,218.48,ACH,Reversed
PMT500001378,INV500001378,2026-06-02,136.93,ACH,Posted
PMT400001379,INV400001379,2026-05-20,37.83,CASH,Reversed
PMT500001379,INV500001379,2026-06-02,161.37,CASH,Posted
PMT400001380,INV400001380,2026-06-02,94.18,CHECK,Posted
PMT500001381,INV500001381,2026-06-15,193.87,CARD,Posted
PMT400001382,INV400001382,2026-05-20,54.33,CASH,Posted
PMT500001382,INV500001382,2026-06-07,137.49,CARD,Posted
PMT400001383,INV400001383,2026-06-02,107.87,ACH,Posted
PMT500001383,INV500001383,2026-06-02,238.38,CHECK,Reversed
PMT400001384,INV400001384,2026-06-02,95.2,ACH,Posted
PMT500001384,INV500001384,2026-07-02,114.67,ACH,Failed
PMT400001385,INV400001385,2026-06-02,186.81,CASH,Posted
PMT500001385,INV500001385,2026-06-19,174.73,ACH,Failed
PMT400001386,INV400001386,2026-05-08,18.79,ACH,Pending
PMT400001387,INV400001387,2026-05-20,48.93,CARD,Reversed
PMT500001387,INV500001387,2026-06-19,24.43,CASH,Posted
PMT400001388,INV400001388,2026-06-02,53.25,CHECK,Posted
PMT500001388,INV500001388,2026-06-19,90.06,CARD,Posted
PMT400001389,INV400001389,2026-05-16,138.23,ACH,Pending
PMT500001389,INV500001389,2026-07-02,26.66,ACH,Posted
PMT400001390,INV400001390,2026-05-16,73.36,ACH,Posted
PMT400001392,INV400001392,2026-06-02,172.81,ACH,Failed
PMT500001392,INV500001392,2026-06-07,225.74,CARD,Reversed
PMT400001393,INV400001393,2026-05-20,44.32,ACH,Pending
PMT400001394,INV400001394,2026-05-08,172.72,CARD,Posted
PMT500001394,INV500001394,2026-07-02,123.27,CHECK,Posted
PMT400001395,INV400001395,2026-05-20,127.65,CHECK,Failed
PMT500001395,INV500001395,2026-06-19,22.82,CARD,Posted
PMT400001396,INV400001396,2026-05-16,204.48,CARD,Posted
PMT500001396,INV500001396,2026-06-07,51.84,ACH,Posted
PMT400001397,INV400001397,2026-05-16,139.74,CARD,Reversed
PMT500001397,INV500001397,2026-06-07,70.5,CHECK,Posted
PMT400001398,INV400001398,2026-05-08,136.73,ACH,Failed
PMT500001398,INV500001398,2026-06-02,86.2,CHECK,Posted
PMT400001399,INV400001399,2026-05-08,58.49,ACH,Posted
PMT500001399,INV500001399,2026-06-19,81.01,CHECK,Pending
PMT500001400,INV500001400,2026-06-02,24.31,CARD,Posted
PMT500001401,INV500001401,2026-06-02,93.24,ACH,Posted
PMT400001402,INV400001402,2026-05-16,124.71,ACH,Posted
PMT400001403,INV400001403,2026-05-03,211.77,CASH,Posted
PMT500001403,INV500001403,2026-06-19,28.98,ACH,Posted
PMT400001404,INV400001404,2026-05-03,90.67,ACH,Failed
PMT400001405,INV400001405,2026-05-20,139.86,ACH,Pending
PMT500001405,INV500001405,2026-07-02,79.23,CHECK,Posted
PMT400001406,INV400001406,2026-06-02,22.09,CASH,Posted
PMT500001406,INV500001406,2026-07-02,49.83,ACH,Posted
PMT400001407,INV400001407,2026-05-20,113.85,CARD,Pending
PMT500001407,INV500001407,2026-06-07,106.35,ACH,Posted
PMT400001408,INV400001408,2026-05-03,66.23,CASH,Posted
PMT500001408,INV500001408,2026-06-15,76.66,CASH,Pending
PMT400001409,INV400001409,2026-05-16,46.23,CHECK,Posted
PMT500001409,INV500001409,2026-06-02,215.16,ACH,Failed
PMT400001410,INV400001410,2026-05-03,40.18,CHECK,Posted
PMT400001411,INV400001411,2026-06-02,214.67,CASH,Failed
PMT500001411,INV500001411,2026-07-02,31.46,ACH,Failed
PMT400001412,INV400001412,2026-05-08,71.94,CASH,Posted
PMT500001412,INV500001412,2026-07-02,168.12,ACH,Pending
PMT400001413,INV400001413,2026-05-16,238.79,ACH,Failed
PMT500001413,INV500001413,2026-06-15,100.36,ACH,Reversed
PMT400001414,INV400001414,2026-05-20,78.89,CARD,Failed
PMT500001414,INV500001414,2026-06-02,87.27,CHECK,Failed
PMT400001415,INV400001415,2026-05-03,105.86,CASH,Failed
PMT500001415,INV500001415,2026-07-02,159.68,ACH,Posted
PMT400001416,INV400001416,2026-05-16,221.25,ACH,Posted
PMT500001416,INV500001416,2026-06-15,57.96,ACH,Reversed
PMT500001417,INV500001417,2026-06-07,152.2,CHECK,Posted
PMT400001418,INV400001418,2026-05-03,113.72,CARD,Reversed
PMT500001418,INV500001418,2026-06-15,226.76,CHECK,Failed
PMT400001419,INV400001419,2026-06-02,71.57,ACH,Failed
PMT500001419,INV500001419,2026-06-15,47.19,CHECK,Posted
PMT400001420,INV400001420,2026-05-20,157.77,ACH,Posted
PMT500001420,INV500001420,2026-06-19,81.56,CHECK,Posted
PMT400001421,INV400001421,2026-05-03,86.56,ACH,Failed
PMT500001421,INV500001421,2026-06-15,18.9,CHECK,Reversed
PMT400001422,INV400001422,2026-05-16,178.42,CHECK,Posted
PMT500001422,INV500001422,2026-06-07,175.18,CARD,Posted
PMT400001423,INV400001423,2026-05-16,67.97,ACH,Posted
PMT500001423,INV500001423,2026-07-02,109.57,ACH,Posted
PMT400001424,INV400001424,2026-05-20,127.54,ACH,Pending
PMT500001424,INV500001424,2026-07-02,254.94,ACH,Failed
PMT400001425,INV400001425,2026-05-16,217.32,ACH,Pending
PMT500001425,INV500001425,2026-06-07,91.59,ACH,Posted
PMT400001426,INV400001426,2026-05-20,116.77,CARD,Pending
PMT500001426,INV500001426,2026-06-02,120.21,CHECK,Posted
PMT400001427,INV400001427,2026-05-08,45.37,CHECK,Reversed
PMT500001427,INV500001427,2026-07-02,244.47,CASH,Posted
PMT400001428,INV400001428,2026-05-08,185.08,CHECK,Posted
PMT500001428,INV500001428,2026-06-07,46.62,CHECK,Pending
PMT500001429,INV500001429,2026-06-02,172.07,CASH,Failed
PMT400001430,INV400001430,2026-05-08,47.16,ACH,Failed
PMT500001430,INV500001430,2026-06-15,85.57,ACH,Posted
PMT400001431,INV400001431,2026-05-03,44.9,ACH,Posted
PMT500001431,INV500001431,2026-07-02,34.57,CARD,Reversed
PMT400001432,INV400001432,2026-05-03,41.28,ACH,Pending
PMT500001432,INV500001432,2026-06-02,80.51,CARD,Posted
PMT400001433,INV400001433,2026-05-20,209.72,CASH,Failed
PMT500001433,INV500001433,2026-06-02,66.07,ACH,Pending
PMT400001434,INV400001434,2026-05-20,102.52,CARD,Posted
PMT500001434,INV500001434,2026-06-07,133.02,CHECK,Posted
PMT400001435,INV400001435,2026-06-02,149.4,CARD,Pending
PMT500001435,INV500001435,2026-06-19,41.48,ACH,Pending
PMT400001436,INV400001436,2026-06-02,99.28,CARD,Posted
PMT500001436,INV500001436,2026-07-02,77.65,CASH,Posted
PMT400001437,INV400001437,2026-05-08,30.19,CASH,Failed
PMT500001437,INV500001437,2026-06-02,248.57,ACH,Posted
PMT400001438,INV400001438,2026-06-02,41.58,CHECK,Posted
PMT500001438,INV500001438,2026-06-15,195.56,CARD,Pending
PMT400001439,INV400001439,2026-05-16,207.03,CARD,Failed
PMT500001439,INV500001439,2026-06-07,114.0,CARD,Failed
PMT500001440,INV500001440,2026-06-19,156.08,CARD,Posted
PMT400001441,INV400001441,2026-05-03,126.05,ACH,Posted
PMT500001441,INV500001441,2026-07-02,48.84,CASH,Posted
PMT400001442,INV400001442,2026-05-08,81.7,CASH,Posted
PMT500001442,INV500001442,2026-06-19,209.35,ACH,Reversed
PMT400001443,INV400001443,2026-05-16,149.79,CHECK,Pending
PMT500001443,INV500001443,2026-07-02,137.46,ACH,Posted
PMT400001444,INV400001444,2026-05-16,109.76,CHECK,Failed
PMT500001444,INV500001444,2026-07-02,213.5,CARD,Reversed
PMT400001445,INV400001445,2026-05-20,162.39,ACH,Posted
PMT400001446,INV400001446,2026-06-02,87.86,CASH,Posted
PMT500001446,INV500001446,2026-06-07,28.38,ACH,Pending
PMT400001447,INV400001447,2026-05-20,241.9,CARD,Posted
PMT500001447,INV500001447,2026-06-19,66.52,CASH,Reversed
PMT400001448,INV400001448,2026-05-08,89.05,CASH,Failed
PMT500001448,INV500001448,2026-07-02,192.75,CASH,Pending
PMT400001449,INV400001449,2026-05-08,228.35,CHECK,Failed
PMT500001449,INV500001449,2026-06-19,143.33,ACH,Posted
PMT400001450,INV400001450,2026-06-02,229.28,CARD,Posted
PMT500001450,INV500001450,2026-06-19,100.52,CARD,Pending
PMT400001451,INV400001451,2026-05-16,28.3,ACH,Reversed
PMT500001451,INV500001451,2026-06-02,120.14,ACH,Reversed
PMT400001452,INV400001452,2026-05-03,73.97,CASH,Posted
PMT400001453,INV400001453,2026-05-16,26.09,CHECK,Pending
PMT500001453,INV500001453,2026-07-02,17.61,CARD,Posted
PMT400001454,INV400001454,2026-05-08,190.64,ACH,Posted
PMT400001455,INV400001455,2026-05-20,85.85,ACH,Posted
PMT500001455,INV500001455,2026-06-02,179.62,CASH,Posted
PMT400001456,INV400001456,2026-05-08,239.71,ACH,Posted
PMT500001456,INV500001456,2026-06-07,178.05,ACH,Posted
PMT400001457,INV400001457,2026-05-03,116.24,ACH,Posted
PMT500001457,INV500001457,2026-06-19,42.51,ACH,Posted
PMT400001458,INV400001458,2026-05-08,115.6,CASH,Reversed
PMT500001458,INV500001458,2026-07-02,226.1,ACH,Posted
PMT400001459,INV400001459,2026-05-16,159.25,ACH,Posted
PMT500001459,INV500001459,2026-06-15,239.71,ACH,Reversed
PMT400001460,INV400001460,2026-05-20,104.71,CARD,Posted
PMT500001460,INV500001460,2026-07-02,67.2,ACH,Posted
PMT400001461,INV400001461,2026-05-16,243.78,ACH,Posted
PMT400001462,INV400001462,2026-06-02,68.5,CHECK,Reversed
PMT500001462,INV500001462,2026-06-07,128.61,CARD,Reversed
PMT500001463,INV500001463,2026-06-07,49.88,CARD,Reversed
PMT400001464,INV400001464,2026-05-20,29.31,CHECK,Posted
PMT400001465,INV400001465,2026-06-02,218.13,ACH,Posted
PMT500001465,INV500001465,2026-06-02,160.61,CARD,Posted
PMT400001466,INV400001466,2026-05-16,52.79,CHECK,Reversed
PMT500001466,INV500001466,2026-06-19,100.56,ACH,Reversed
PMT400001467,INV400001467,2026-05-08,42.0,CASH,Failed
PMT500001468,INV500001468,2026-06-19,11.9,CHECK,Posted
PMT400001469,INV400001469,2026-05-16,202.26,CARD,Pending
PMT400001470,INV400001470,2026-05-08,44.34,CHECK,Reversed
PMT500001470,INV500001470,2026-06-15,37.34,CASH,Posted
PMT400001471,INV400001471,2026-05-08,250.98,ACH,Posted
PMT500001471,INV500001471,2026-06-15,121.77,CASH,Pending
PMT400001472,INV400001472,2026-05-08,229.44,ACH,Posted
PMT500001472,INV500001472,2026-07-02,20.39,ACH,Posted
PMT400001473,INV400001473,2026-06-02,75.84,ACH,Posted
PMT500001473,INV500001473,2026-06-07,88.62,CHECK,Pending
PMT400001474,INV400001474,2026-05-20,28.77,ACH,Posted
PMT500001474,INV500001474,2026-06-02,149.97,CASH,Pending
PMT400001475,INV400001475,2026-05-08,222.54,CHECK,Failed
PMT500001475,INV500001475,2026-06-19,76.52,CHECK,Posted
PMT400001476,INV400001476,2026-05-08,48.73,CASH,Failed
PMT500001476,INV500001476,2026-06-02,104.8,CHECK,Pending
PMT400001477,INV400001477,2026-05-03,135.66,CARD,Pending
PMT500001477,INV500001477,2026-07-02,56.12,CARD,Posted
PMT400001478,INV400001478,2026-05-20,102.9,CARD,Posted
PMT500001478,INV500001478,2026-06-02,215.31,CHECK,Posted
PMT400001479,INV400001479,2026-06-02,182.7,ACH,Reversed
PMT500001479,INV500001479,2026-06-19,46.3,ACH,Posted
PMT400001480,INV400001480,2026-05-08,66.65,CASH,Reversed
PMT400001481,INV400001481,2026-06-02,163.88,CASH,Reversed
PMT400001482,INV400001482,2026-05-08,186.24,ACH,Reversed
PMT500001482,INV500001482,2026-06-15,211.18,CASH,Posted
PMT400001483,INV400001483,2026-06-02,77.2,ACH,Posted
PMT500001483,INV500001483,2026-07-02,80.83,ACH,Posted
PMT400001484,INV400001484,2026-05-20,50.74,ACH,Failed
PMT500001484,INV500001484,2026-06-02,43.3,ACH,Reversed
PMT400001485,INV400001485,2026-05-03,119.96,CARD,Failed
PMT500001485,INV500001485,2026-07-02,175.18,CASH,Posted
PMT400001486,INV400001486,2026-06-02,253.46,CASH,Posted
PMT500001486,INV500001486,2026-06-02,126.81,CASH,Pending
PMT400001487,INV400001487,2026-05-03,139.67,CASH,Reversed
PMT400001488,INV400001488,2026-05-16,72.37,ACH,Posted
PMT500001488,INV500001488,2026-06-02,162.33,CARD,Reversed
PMT400001489,INV400001489,2026-05-08,107.03,ACH,Reversed
PMT400001490,INV400001490,2026-05-08,16.27,CHECK,Posted
PMT500001490,INV500001490,2026-06-07,122.39,ACH,Posted
PMT400001491,INV400001491,2026-05-16,86.9,ACH,Posted
PMT500001491,INV500001491,2026-06-02,152.15,CASH,Pending
PMT400001492,INV400001492,2026-05-08,193.11,CASH,Failed
PMT500001492,INV500001492,2026-07-02,194.0,CARD,Posted
PMT400001493,INV400001493,2026-05-08,93.06,CASH,Posted
PMT500001493,INV500001493,2026-06-07,18.82,ACH,Reversed
PMT400001494,INV400001494,2026-05-16,117.17,CHECK,Pending
PMT500001494,INV500001494,2026-07-02,99.27,CARD,Failed
PMT400001495,INV400001495,2026-05-08,89.98,CARD,Posted
PMT500001495,INV500001495,2026-07-02,185.19,ACH,Posted
PMT400001496,INV400001496,2026-05-16,102.8,CHECK,Pending
PMT500001496,INV500001496,2026-06-19,71.96,ACH,Posted
PMT400001497,INV400001497,2026-05-08,257.17,CARD,Posted
PMT500001497,INV500001497,2026-07-02,54.54,CARD,Reversed
PMT400001498,INV400001498,2026-05-16,139.6,CARD,Posted
PMT500001498,INV500001498,2026-07-02,236.61,CHECK,Posted
PMT400001500,INV400001500,2026-05-03,62.99,ACH,Posted
PMT500001500,INV500001500,2026-06-02,182.45,ACH,Reversed
PMT400001501,INV400001501,2026-05-20,155.76,ACH,Reversed
PMT500001501,INV500001501,2026-06-02,223.88,CHECK,Posted
PMT400001502,INV400001502,2026-05-03,17.0,ACH,Posted
PMT500001502,INV500001502,2026-06-15,161.43,ACH,Posted
PMT400001503,INV400001503,2026-05-20,242.59,CARD,Pending
PMT500001503,INV500001503,2026-06-19,55.79,CHECK,Reversed
PMT400001504,INV400001504,2026-05-16,77.2,ACH,Posted
PMT500001504,INV500001504,2026-06-07,87.95,ACH,Failed
PMT400001505,INV400001505,2026-06-02,56.44,CASH,Reversed
PMT500001505,INV500001505,2026-06-19,111.54,CARD,Posted
PMT400001506,INV400001506,2026-05-03,25.5,CHECK,Reversed
PMT500001506,INV500001506,2026-06-02,42.61,ACH,Failed
PMT400001507,INV400001507,2026-05-16,57.22,CASH,Reversed
PMT500001507,INV500001507,2026-06-02,85.29,ACH,Reversed
PMT400001508,INV400001508,2026-05-03,172.41,CHECK,Posted
PMT500001508,INV500001508,2026-06-15,100.56,CHECK,Reversed
PMT500001509,INV500001509,2026-07-02,112.27,CASH,Posted
PMT400001510,INV400001510,2026-05-20,83.2,CASH,Reversed
PMT500001510,INV500001510,2026-06-15,24.2,ACH,Posted
PMT400001511,INV400001511,2026-05-20,156.88,ACH,Posted
PMT500001511,INV500001511,2026-06-07,45.14,CASH,Pending
PMT400001513,INV400001513,2026-06-02,34.55,ACH,Posted
PMT500001513,INV500001513,2026-06-07,190.92,CARD,Posted
PMT400001514,INV400001514,2026-05-20,60.58,ACH,Posted
PMT500001514,INV500001514,2026-06-07,252.52,ACH,Pending
PMT400001515,INV400001515,2026-05-20,121.05,ACH,Failed
PMT500001515,INV500001515,2026-06-02,39.09,CHECK,Failed
PMT400001516,INV400001516,2026-05-20,60.02,CASH,Posted
PMT500001516,INV500001516,2026-07-02,21.97,ACH,Failed
PMT400001517,INV400001517,2026-05-03,103.85,CASH,Posted
PMT500001517,INV500001517,2026-07-02,41.57,CARD,Pending
PMT400001518,INV400001518,2026-05-03,133.46,CHECK,Posted
PMT500001518,INV500001518,2026-06-19,105.97,ACH,Posted
PMT400001519,INV400001519,2026-06-02,99.29,CARD,Reversed
PMT500001519,INV500001519,2026-07-02,112.66,ACH,Reversed
PMT400001520,INV400001520,2026-05-20,79.74,CASH,Reversed
PMT500001520,INV500001520,2026-06-19,181.31,ACH,Posted
PMT400001521,INV400001521,2026-05-20,129.27,CASH,Posted
PMT500001521,INV500001521,2026-07-02,36.69,ACH,Posted
PMT400001522,INV400001522,2026-05-03,255.7,CHECK,Posted
PMT500001522,INV500001522,2026-06-19,25.58,CARD,Pending
PMT400001523,INV400001523,2026-05-08,105.25,ACH,Posted
PMT500001523,INV500001523,2026-06-15,98.23,ACH,Pending
PMT400001524,INV400001524,2026-05-03,144.59,CARD,Reversed
PMT400001525,INV400001525,2026-05-08,216.88,ACH,Posted
PMT500001525,INV500001525,2026-07-02,56.18,CASH,Pending
PMT400001526,INV400001526,2026-05-03,230.19,CASH,Posted
PMT500001526,INV500001526,2026-06-07,109.86,ACH,Posted
PMT500001527,INV500001527,2026-06-02,63.86,ACH,Posted
PMT400001528,INV400001528,2026-05-03,125.3,ACH,Posted
PMT500001528,INV500001528,2026-06-19,30.88,CASH,Reversed
PMT400001529,INV400001529,2026-06-02,42.65,ACH,Pending
PMT500001529,INV500001529,2026-06-19,129.15,CASH,Reversed
PMT400001530,INV400001530,2026-05-16,34.95,CHECK,Posted
PMT500001530,INV500001530,2026-07-02,78.56,CARD,Failed
PMT500001531,INV500001531,2026-06-07,241.96,ACH,Failed
PMT500001532,INV500001532,2026-07-02,164.29,CARD,Reversed
PMT400001533,INV400001533,2026-05-08,106.49,CASH,Pending
PMT400001534,INV400001534,2026-05-20,60.98,CARD,Failed
PMT500001534,INV500001534,2026-07-02,239.85,ACH,Reversed
PMT400001535,INV400001535,2026-05-08,88.98,CHECK,Reversed
PMT500001535,INV500001535,2026-06-19,146.66,CASH,Pending
PMT400001536,INV400001536,2026-05-20,74.87,CARD,Failed
PMT400001537,INV400001537,2026-05-20,178.68,CARD,Posted
PMT500001537,INV500001537,2026-06-19,167.65,CARD,Posted
PMT500001538,INV500001538,2026-06-02,44.04,ACH,Reversed
PMT400001539,INV400001539,2026-06-02,251.96,ACH,Pending
PMT500001539,INV500001539,2026-06-19,57.33,CASH,Posted
PMT400001540,INV400001540,2026-05-03,196.43,ACH,Reversed
PMT400001541,INV400001541,2026-06-02,224.26,CASH,Posted
PMT400001543,INV400001543,2026-05-08,176.99,CASH,Reversed
PMT500001543,INV500001543,2026-06-15,60.5,ACH,Posted
PMT400001544,INV400001544,2026-05-03,87.26,CHECK,Pending
PMT500001544,INV500001544,2026-06-15,126.34,CASH,Posted
PMT400001545,INV400001545,2026-05-08,62.79,CASH,Posted
PMT500001545,INV500001545,2026-07-02,49.4,CASH,Posted
PMT400001546,INV400001546,2026-05-08,88.07,ACH,Failed
PMT500001546,INV500001546,2026-06-07,230.48,CHECK,Posted
PMT400001547,INV400001547,2026-05-20,79.22,CHECK,Posted
PMT500001547,INV500001547,2026-07-02,100.81,CASH,Failed
PMT400001548,INV400001548,2026-05-03,20.16,CARD,Posted
PMT500001548,INV500001548,2026-06-15,133.12,ACH,Posted
PMT500001549,INV500001549,2026-06-07,126.85,CARD,Posted
PMT400001550,INV400001550,2026-05-16,80.95,CASH,Pending
PMT500001550,INV500001550,2026-06-19,64.95,CARD,Pending
PMT400001551,INV400001551,2026-06-02,61.73,ACH,Posted
PMT400001552,INV400001552,2026-05-16,146.97,ACH,Posted
PMT500001552,INV500001552,2026-07-02,151.12,ACH,Posted
PMT400001553,INV400001553,2026-05-08,173.79,CASH,Posted
PMT500001553,INV500001553,2026-06-15,90.86,CASH,Posted
PMT400001554,INV400001554,2026-05-08,184.47,CASH,Posted
PMT500001554,INV500001554,2026-06-07,188.38,CHECK,Posted
PMT400001555,INV400001555,2026-05-20,256.63,CASH,Posted
PMT500001555,INV500001555,2026-06-15,32.57,CARD,Posted
PMT400001556,INV400001556,2026-05-03,88.93,CHECK,Posted
PMT500001556,INV500001556,2026-06-07,76.25,CARD,Posted
PMT400001557,INV400001557,2026-05-08,61.35,CARD,Posted
PMT500001557,INV500001557,2026-06-19,172.1,CHECK,Posted
PMT400001558,INV400001558,2026-05-08,28.32,CHECK,Failed
PMT500001558,INV500001558,2026-06-02,149.22,ACH,Failed
PMT400001559,INV400001559,2026-05-03,53.19,ACH,Reversed
PMT500001559,INV500001559,2026-06-15,161.38,ACH,Posted
PMT400001560,INV400001560,2026-05-03,108.41,ACH,Reversed
PMT400001561,INV400001561,2026-05-20,247.52,ACH,Failed
PMT500001561,INV500001561,2026-06-15,176.19,ACH,Failed
PMT400001562,INV400001562,2026-05-08,11.14,CHECK,Pending
PMT500001562,INV500001562,2026-07-02,145.4,CARD,Posted
PMT400001563,INV400001563,2026-06-02,167.02,CARD,Posted
PMT500001563,INV500001563,2026-06-07,50.67,ACH,Posted
PMT400001564,INV400001564,2026-06-02,119.13,ACH,Pending
PMT500001564,INV500001564,2026-06-15,181.73,CARD,Failed
PMT500001565,INV500001565,2026-06-15,181.69,ACH,Posted
PMT400001566,INV400001566,2026-05-08,65.5,ACH,Posted
PMT500001566,INV500001566,2026-07-02,75.63,CARD,Pending
PMT400001567,INV400001567,2026-05-08,141.67,ACH,Pending
PMT500001567,INV500001567,2026-06-07,106.21,ACH,Posted
PMT400001568,INV400001568,2026-05-16,134.85,CASH,Failed
PMT500001568,INV500001568,2026-07-02,52.18,ACH,Posted
PMT400001569,INV400001569,2026-05-08,150.16,ACH,Reversed
PMT500001569,INV500001569,2026-06-02,211.5,ACH,Posted
PMT400001570,INV400001570,2026-05-20,240.17,CHECK,Posted
PMT500001570,INV500001570,2026-06-15,27.26,ACH,Reversed
PMT400001571,INV400001571,2026-05-20,30.63,CARD,Posted
PMT500001571,INV500001571,2026-06-07,166.72,CHECK,Posted
PMT400001572,INV400001572,2026-06-02,64.45,CHECK,Reversed
PMT500001572,INV500001572,2026-06-02,255.14,CHECK,Pending
PMT400001573,INV400001573,2026-05-03,196.66,CHECK,Posted
PMT500001573,INV500001573,2026-07-02,239.3,CHECK,Posted
PMT400001574,INV400001574,2026-05-20,235.84,CARD,Reversed
PMT400001575,INV400001575,2026-05-03,120.91,CHECK,Reversed
PMT400001577,INV400001577,2026-05-20,235.3,ACH,Failed
PMT500001577,INV500001577,2026-07-02,85.39,CHECK,Posted
PMT400001578,INV400001578,2026-05-20,53.13,CARD,Posted
PMT500001578,INV500001578,2026-06-02,111.25,ACH,Failed
PMT400001579,INV400001579,2026-05-20,62.15,ACH,Reversed
PMT500001579,INV500001579,2026-06-07,139.69,ACH,Pending
PMT400001580,INV400001580,2026-05-03,72.48,CHECK,Posted
PMT500001580,INV500001580,2026-06-07,103.72,ACH,Posted
PMT400001581,INV400001581,2026-06-02,37.46,ACH,Reversed
PMT500001581,INV500001581,2026-06-19,27.38,CARD,Failed
PMT400001582,INV400001582,2026-05-20,175.51,ACH,Pending
PMT500001582,INV500001582,2026-06-07,232.17,CHECK,Reversed
PMT400001583,INV400001583,2026-06-02,193.14,ACH,Failed
PMT500001583,INV500001583,2026-06-07,76.82,CHECK,Posted
PMT400001584,INV400001584,2026-05-16,206.18,ACH,Failed
PMT400001585,INV400001585,2026-05-03,30.43,CASH,Posted
PMT500001585,INV500001585,2026-06-19,47.52,CARD,Posted
PMT400001586,INV400001586,2026-05-20,149.93,CHECK,Pending
PMT500001586,INV500001586,2026-06-19,124.86,CASH,Posted
PMT400001587,INV400001587,2026-05-03,145.79,ACH,Reversed
PMT500001587,INV500001587,2026-06-19,73.5,ACH,Posted
PMT400001588,INV400001588,2026-05-08,63.51,CASH,Posted
PMT500001588,INV500001588,2026-07-02,194.21,CASH,Failed
PMT400001589,INV400001589,2026-05-20,217.98,ACH,Posted
PMT500001589,INV500001589,2026-06-07,71.4,CARD,Posted
PMT400001590,INV400001590,2026-06-02,130.8,CHECK,Pending
PMT500001590,INV500001590,2026-07-02,54.62,ACH,Reversed
PMT400001591,INV400001591,2026-05-16,86.12,CARD,Posted
PMT400001592,INV400001592,2026-05-08,119.95,ACH,Pending
PMT500001592,INV500001592,2026-06-15,124.87,CHECK,Pending
PMT400001593,INV400001593,2026-05-20,41.19,CARD,Reversed
