cell_id,kpi_ts,connected_users,throughput_mbps,prb_utilization_pct,drop_call_rate_pct,handover_success_pct,availability_pct,kpi_date
CELL000045,2026-05-01 18:00:00,159,122.515,86.8,2.8428,95.2153,99.6209,2026-05-01
CELL000045,2026-05-01 19:00:00,250,620.436,57.186,0.6407,95.2332,99.5521,2026-05-01
CELL000045,2026-05-01 20:00:00,150,270.724,21.545,1.2531,97.9021,99.818,2026-05-01
CELL000045,2026-05-01 21:00:00,88,562.161,53.134,0.5078,98.2804,99.9886,2026-05-01
CELL000045,2026-05-01 22:00:00,145,242.298,48.225,2.5115,97.7585,100.0,2026-05-01
CELL000045,2026-05-01 23:00:00,113,388.566,46.787,0.1883,96.424,99.7148,2026-05-01
CELL000045,2026-05-02 00:00:00,97,608.231,15.533,2.6585,95.1196,100.0,2026-05-02
CELL000045,2026-05-02 01:00:00,182,465.582,48.627,0.667,97.6079,99.7008,2026-05-02
CELL000045,2026-05-02 02:00:00,177,359.077,59.414,0.6406,91.1816,99.7662,2026-05-02
CELL000045,2026-05-02 03:00:00,239,480.362,78.108,1.1371,98.5816,100.0,2026-05-02
CELL000045,2026-05-02 04:00:00,234,473.099,28.001,0.0,96.7795,99.8839,2026-05-02
CELL000045,2026-05-02 05:00:00,257,404.945,35.62,0.8797,98.9836,99.6103,2026-05-02
CELL000045,2026-05-02 06:00:00,169,347.815,70.033,1.6024,93.3921,99.9548,2026-05-02
CELL000045,2026-05-02 07:00:00,146,37.372,73.958,2.5403,92.8757,99.7076,2026-05-02
CELL000045,2026-05-02 08:00:00,106,81.316,72.54,1.526,91.8616,99.8458,2026-05-02
CELL000045,2026-05-02 09:00:00,104,828.36,47.074,0.3797,95.7918,99.1478,2026-05-02
CELL000045,2026-05-02 10:00:00,47,541.818,47.537,0.9377,92.2007,99.6575,2026-05-02
CELL000045,2026-05-02 11:00:00,39,125.703,53.333,2.5283,96.7446,99.6836,2026-05-02
CELL000045,2026-05-02 12:00:00,166,327.22,76.239,2.4824,94.8093,100.0,2026-05-02
CELL000045,2026-05-02 13:00:00,230,464.288,66.893,2.4764,97.6045,100.0,2026-05-02
CELL000045,2026-05-02 14:00:00,322,103.257,68.51,0.0,92.7415,99.5442,2026-05-02
CELL000045,2026-05-02 15:00:00,270,378.455,54.356,0.7864,100.0,99.9379,2026-05-02
CELL000045,2026-05-02 16:00:00,194,283.498,59.994,0.4792,96.7568,99.4721,2026-05-02
CELL000045,2026-05-02 17:00:00,304,313.104,27.481,1.4577,94.8866,99.4687,2026-05-02
CELL000045,2026-05-02 18:00:00,140,196.352,66.815,0.7491,97.5273,99.2997,2026-05-02
CELL000045,2026-05-02 19:00:00,137,235.978,57.842,0.0,96.8388,99.4428,2026-05-02
CELL000045,2026-05-02 20:00:00,79,322.988,47.223,0.0465,96.2281,99.4468,2026-05-02
CELL000045,2026-05-02 21:00:00,192,572.459,100.0,2.9706,98.7729,99.5637,2026-05-02
CELL000045,2026-05-02 22:00:00,292,465.232,63.136,1.3254,87.3574,100.0,2026-05-02
CELL000045,2026-05-02 23:00:00,189,659.989,55.7,1.6128,97.8573,99.5077,2026-05-02
CELL000045,2026-05-03 00:00:00,98,328.911,69.151,1.967,98.5559,99.6571,2026-05-03
CELL000045,2026-05-03 01:00:00,223,605.969,8.598,0.0013,95.2119,99.3763,2026-05-03
CELL000045,2026-05-03 02:00:00,211,458.133,76.168,1.1861,93.7062,99.9339,2026-05-03
CELL000045,2026-05-03 03:00:00,111,687.905,65.922,2.1978,91.7616,99.7603,2026-05-03
CELL000045,2026-05-03 04:00:00,184,414.923,52.423,3.0662,98.2495,99.3518,2026-05-03
CELL000045,2026-05-03 05:00:00,126,621.434,67.949,0.58,97.2815,99.8201,2026-05-03
CELL000045,2026-05-03 06:00:00,133,411.805,57.325,2.8862,94.6197,99.7426,2026-05-03
CELL000045,2026-05-03 07:00:00,206,313.989,62.634,1.7048,100.0,99.5553,2026-05-03
CELL000045,2026-05-03 08:00:00,246,251.057,59.022,1.2667,98.1607,99.5967,2026-05-03
CELL000045,2026-05-03 09:00:00,192,623.639,53.622,1.3151,94.4091,100.0,2026-05-03
CELL000045,2026-05-03 10:00:00,149,405.462,68.502,0.0202,99.4884,100.0,2026-05-03
CELL000045,2026-05-03 11:00:00,172,313.046,52.341,3.8411,96.5571,99.3972,2026-05-03
CELL000045,2026-05-03 12:00:00,185,328.683,56.658,0.8769,100.0,99.5357,2026-05-03
CELL000045,2026-05-03 13:00:00,169,391.266,21.473,2.5992,94.8259,99.956,2026-05-03
CELL000045,2026-05-03 14:00:00,171,485.553,47.403,2.4987,95.1422,99.6937,2026-05-03
CELL000045,2026-05-03 15:00:00,194,300.276,40.88,1.5188,94.8712,100.0,2026-05-03
CELL000045,2026-05-03 16:00:00,120,157.427,88.601,1.7197,93.3247,99.6092,2026-05-03
CELL000045,2026-05-03 17:00:00,152,464.262,55.69,3.8896,96.2734,99.4497,2026-05-03
CELL000045,2026-05-03 18:00:00,248,265.585,76.365,0.746,93.5853,99.7402,2026-05-03
CELL000045,2026-05-03 19:00:00,180,53.656,21.589,1.0122,98.2602,99.5759,2026-05-03
CELL000045,2026-05-03 20:00:00,47,672.75,58.233,1.1644,97.311,99.6662,2026-05-03
CELL000045,2026-05-03 21:00:00,126,533.092,51.135,1.5143,95.1466,99.6549,2026-05-03
CELL000045,2026-05-03 22:00:00,191,272.821,27.869,2.5966,96.3076,99.6183,2026-05-03
CELL000045,2026-05-03 23:00:00,71,551.682,55.437,1.2807,96.1411,99.7824,2026-05-03
CELL000045,2026-05-04 00:00:00,77,638.168,37.3,1.6752,95.3171,99.3368,2026-05-04
CELL000045,2026-05-04 01:00:00,172,435.058,72.864,3.472,91.7868,99.398,2026-05-04
CELL000045,2026-05-04 02:00:00,258,645.413,63.516,0.2087,96.7877,99.6895,2026-05-04
CELL000045,2026-05-04 03:00:00,173,529.696,59.66,1.9871,97.79,99.4084,2026-05-04
CELL000045,2026-05-04 04:00:00,285,653.057,81.214,1.9262,100.0,99.699,2026-05-04
CELL000045,2026-05-04 05:00:00,259,323.238,75.809,0.3686,96.3739,99.6903,2026-05-04
CELL000045,2026-05-04 06:00:00,154,342.875,100.0,0.135,94.4835,100.0,2026-05-04
CELL000045,2026-05-04 07:00:00,92,504.209,78.181,0.4694,94.8647,100.0,2026-05-04
CELL000045,2026-05-04 08:00:00,164,453.87,52.709,0.0,95.8834,99.8556,2026-05-04
CELL000045,2026-05-04 09:00:00,103,284.727,57.868,1.9099,93.6021,0.0,2026-05-04
CELL000045,2026-05-04 10:00:00,196,455.281,32.383,1.0525,94.6473,99.6517,2026-05-04
CELL000045,2026-05-04 11:00:00,130,132.227,54.895,0.0,99.1648,99.7789,2026-05-04
CELL000045,2026-05-04 12:00:00,124,604.477,52.654,1.4388,97.1867,99.392,2026-05-04
CELL000045,2026-05-04 13:00:00,174,194.119,22.619,2.51,94.2785,99.9326,2026-05-04
CELL000045,2026-05-04 14:00:00,24,655.682,36.633,1.2328,95.018,99.8215,2026-05-04
CELL000045,2026-05-04 15:00:00,254,167.149,56.526,1.4698,96.6554,99.5879,2026-05-04
CELL000045,2026-05-04 16:00:00,123,566.339,87.113,0.5966,96.6653,99.8254,2026-05-04
CELL000045,2026-05-04 17:00:00,181,131.926,75.783,0.4843,100.0,99.7664,2026-05-04
CELL000045,2026-05-04 18:00:00,161,391.474,66.254,1.3036,97.1448,99.6186,2026-05-04
CELL000045,2026-05-04 19:00:00,204,28.609,82.235,1.3293,100.0,99.6435,2026-05-04
CELL000045,2026-05-04 20:00:00,161,236.974,21.849,1.3662,93.0527,99.6813,2026-05-04
CELL000045,2026-05-04 21:00:00,173,563.363,74.044,0.0,98.8563,99.7509,2026-05-04
CELL000045,2026-05-04 22:00:00,318,435.679,74.522,0.8428,94.8884,99.8735,2026-05-04
CELL000045,2026-05-04 23:00:00,198,334.245,54.202,1.2027,98.422,99.5603,2026-05-04
CELL000045,2026-05-05 00:00:00,264,0.0,59.053,0.4232,96.2243,100.0,2026-05-05
CELL000045,2026-05-05 01:00:00,157,189.771,55.153,1.6867,92.098,99.9201,2026-05-05
CELL000045,2026-05-05 02:00:00,124,362.254,54.481,0.7733,93.3221,99.9069,2026-05-05
CELL000045,2026-05-05 03:00:00,234,463.153,59.071,0.4292,100.0,98.9614,2026-05-05
CELL000045,2026-05-05 04:00:00,262,111.787,94.468,0.3229,96.7686,100.0,2026-05-05
CELL000045,2026-05-05 05:00:00,165,397.747,6.517,0.299,100.0,99.1205,2026-05-05
CELL000045,2026-05-05 06:00:00,134,360.981,44.479,0.1371,95.1036,99.3343,2026-05-05
CELL000045,2026-05-05 07:00:00,308,770.995,10.751,0.0,93.7092,99.7786,2026-05-05
CELL000045,2026-05-05 08:00:00,79,340.582,47.065,1.5766,91.9434,100.0,2026-05-05
CELL000045,2026-05-05 09:00:00,199,70.137,56.151,0.5384,91.8489,99.6312,2026-05-05
CELL000045,2026-05-05 10:00:00,189,656.266,59.814,0.9214,96.682,99.6208,2026-05-05
CELL000045,2026-05-05 11:00:00,230,449.904,43.698,1.4354,98.2915,99.4645,2026-05-05
CELL000045,2026-05-05 12:00:00,184,548.407,62.122,1.9838,100.0,99.4847,2026-05-05
CELL000045,2026-05-05 13:00:00,153,350.193,12.481,3.1461,97.8204,99.8357,2026-05-05
CELL000045,2026-05-05 14:00:00,222,601.951,79.168,1.2316,92.1859,99.5936,2026-05-05
CELL000045,2026-05-05 15:00:00,36,380.619,49.535,1.104,91.4644,99.6403,2026-05-05
CELL000045,2026-05-05 16:00:00,253,366.683,30.397,0.45,92.2157,99.5918,2026-05-05
CELL000045,2026-05-05 17:00:00,149,544.106,57.969,0.4161,95.0047,99.4445,2026-05-05
CELL000045,2026-05-05 18:00:00,285,447.627,74.212,3.0941,97.0869,99.4025,2026-05-05
CELL000045,2026-05-05 19:00:00,182,512.917,62.103,0.0,94.5876,99.6516,2026-05-05
CELL000045,2026-05-05 20:00:00,195,315.676,65.217,1.2495,96.4015,99.7126,2026-05-05
CELL000045,2026-05-05 21:00:00,144,324.581,53.627,2.3784,95.3085,99.7605,2026-05-05
CELL000045,2026-05-05 22:00:00,95,220.283,65.095,1.7754,95.3122,99.5895,2026-05-05
CELL000045,2026-05-05 23:00:00,223,573.462,30.194,1.1431,100.0,100.0,2026-05-05
CELL000045,2026-05-06 00:00:00,66,317.408,70.955,1.3282,92.3548,100.0,2026-05-06
CELL000045,2026-05-06 01:00:00,266,284.229,82.956,1.2567,100.0,99.502,2026-05-06
CELL000045,2026-05-06 02:00:00,190,454.41,51.852,0.0,94.8318,99.2402,2026-05-06
CELL000045,2026-05-06 03:00:00,198,562.933,100.0,1.0366,99.3414,99.1105,2026-05-06
CELL000045,2026-05-06 04:00:00,161,389.26,62.789,1.221,94.3536,99.5698,2026-05-06
CELL000045,2026-05-06 05:00:00,100,337.845,75.977,1.7512,94.3079,99.8697,2026-05-06
CELL000045,2026-05-06 06:00:00,212,401.834,59.059,0.4558,98.5723,99.6043,2026-05-06
CELL000045,2026-05-06 07:00:00,251,530.402,54.56,0.0,94.2074,99.792,2026-05-06
CELL000045,2026-05-06 08:00:00,20,565.712,48.243,0.0,93.9568,100.0,2026-05-06
CELL000045,2026-05-06 09:00:00,128,286.155,31.216,0.9831,93.3057,99.7023,2026-05-06
CELL000045,2026-05-06 10:00:00,318,764.22,43.488,1.0235,91.8208,99.4509,2026-05-06
CELL000045,2026-05-06 11:00:00,98,364.006,34.191,1.5591,96.9489,100.0,2026-05-06
CELL000045,2026-05-06 12:00:00,177,691.489,21.925,2.7686,91.4286,99.4269,2026-05-06
CELL000045,2026-05-06 13:00:00,153,353.476,82.935,1.1164,97.74,0.0,2026-05-06
CELL000045,2026-05-06 14:00:00,309,388.637,58.172,1.6025,96.0671,99.4566,2026-05-06
CELL000045,2026-05-06 15:00:00,234,578.643,18.555,2.2335,94.6887,99.744,2026-05-06
CELL000045,2026-05-06 16:00:00,117,495.351,72.146,0.8273,93.8082,99.6806,2026-05-06
CELL000045,2026-05-06 17:00:00,101,683.594,66.403,1.6924,93.4354,99.5019,2026-05-06
CELL000045,2026-05-06 18:00:00,217,523.257,74.703,0.5229,97.2418,99.909,2026-05-06
CELL000045,2026-05-06 19:00:00,297,719.589,40.794,0.419,94.679,99.7796,2026-05-06
CELL000045,2026-05-06 20:00:00,186,614.956,72.111,0.3709,97.1537,99.7665,2026-05-06
CELL000045,2026-05-06 21:00:00,69,468.9,100.0,2.0907,93.7572,99.5614,2026-05-06
CELL000045,2026-05-06 22:00:00,156,446.745,88.405,1.4102,96.8633,99.92,2026-05-06
CELL000045,2026-05-06 23:00:00,156,503.673,83.685,0.4135,95.1317,99.521,2026-05-06
CELL000045,2026-05-07 00:00:00,160,433.428,61.783,0.9291,95.2406,99.6134,2026-05-07
CELL000045,2026-05-07 01:00:00,119,610.355,48.604,1.3735,95.0966,99.9691,2026-05-07
CELL000045,2026-05-07 02:00:00,212,263.661,50.734,2.0508,96.241,99.7441,2026-05-07
CELL000045,2026-05-07 03:00:00,132,527.34,73.047,1.5888,95.6132,99.6888,2026-05-07
CELL000045,2026-05-07 04:00:00,90,710.756,72.973,0.4495,94.4484,99.1245,2026-05-07
CELL000045,2026-05-07 05:00:00,217,591.985,36.729,0.9947,94.3506,99.7812,2026-05-07
CELL000045,2026-05-07 06:00:00,173,248.817,34.672,2.0342,99.9708,99.4511,2026-05-07
CELL000045,2026-05-07 07:00:00,126,664.978,95.943,1.3777,91.2571,99.7473,2026-05-07
CELL000045,2026-05-07 08:00:00,183,750.853,38.428,3.107,96.4359,100.0,2026-05-07
CELL000045,2026-05-07 09:00:00,133,437.304,28.214,0.867,100.0,99.8601,2026-05-07
CELL000045,2026-05-07 10:00:00,191,280.79,97.911,0.5893,94.7036,99.4417,2026-05-07
CELL000045,2026-05-07 11:00:00,107,595.7,76.096,0.446,96.4285,99.4807,2026-05-07
CELL000045,2026-05-07 12:00:00,116,59.614,48.602,0.203,96.1282,99.2416,2026-05-07
CELL000045,2026-05-07 13:00:00,152,308.008,82.553,0.8869,94.477,99.8219,2026-05-07
CELL000045,2026-05-07 14:00:00,229,400.447,70.555,0.6597,95.0509,100.0,2026-05-07
CELL000045,2026-05-07 15:00:00,192,359.524,44.614,2.4252,97.5177,99.7308,2026-05-07
CELL000045,2026-05-07 16:00:00,228,423.372,51.358,2.0042,95.1295,99.5586,2026-05-07
CELL000045,2026-05-07 17:00:00,190,553.018,85.072,3.1005,96.7211,99.769,2026-05-07
CELL000045,2026-05-07 18:00:00,241,430.095,42.505,1.4331,97.7642,99.7123,2026-05-07
CELL000045,2026-05-07 19:00:00,142,400.184,52.548,0.8304,99.4764,100.0,2026-05-07
CELL000045,2026-05-07 20:00:00,246,608.645,100.0,0.3299,91.2567,99.5908,2026-05-07
CELL000045,2026-05-07 21:00:00,89,364.391,62.344,1.698,97.9091,99.5649,2026-05-07
CELL000045,2026-05-07 22:00:00,162,536.692,33.716,2.934,92.9855,99.5783,2026-05-07
CELL000045,2026-05-07 23:00:00,130,381.308,16.08,0.0,98.322,99.7694,2026-05-07
CELL000045,2026-05-08 00:00:00,211,469.113,77.342,1.762,92.4586,99.9719,2026-05-08
CELL000045,2026-05-08 01:00:00,203,582.008,49.789,0.0,95.7551,99.8622,2026-05-08
CELL000045,2026-05-08 02:00:00,240,504.583,55.612,0.9496,97.6382,99.8516,2026-05-08
CELL000045,2026-05-08 03:00:00,114,387.805,57.936,1.5634,89.6793,99.757,2026-05-08
CELL000045,2026-05-08 04:00:00,134,368.711,48.794,1.235,96.1357,99.9013,2026-05-08
CELL000045,2026-05-08 05:00:00,242,354.694,66.812,1.0667,92.0593,99.2071,2026-05-08
CELL000045,2026-05-08 06:00:00,241,496.034,54.131,1.1274,100.0,99.9415,2026-05-08
CELL000045,2026-05-08 07:00:00,277,156.049,99.956,0.2789,94.5259,100.0,2026-05-08
CELL000045,2026-05-08 08:00:00,258,383.286,50.09,0.6605,93.999,99.3588,2026-05-08
CELL000045,2026-05-08 09:00:00,253,152.601,56.388,0.0,97.5734,99.7638,2026-05-08
CELL000045,2026-05-08 10:00:00,169,420.056,47.534,0.2342,96.4169,99.9613,2026-05-08
CELL000045,2026-05-08 11:00:00,94,619.981,43.206,1.2807,96.9873,99.6168,2026-05-08
CELL000045,2026-05-08 12:00:00,125,0.0,42.635,0.0,92.2755,99.567,2026-05-08
CELL000045,2026-05-08 13:00:00,173,218.772,69.999,0.0,99.4397,99.9759,2026-05-08
CELL000045,2026-05-08 14:00:00,129,284.059,49.637,0.0,92.9238,99.303,2026-05-08
CELL000045,2026-05-08 15:00:00,280,409.836,82.243,0.2432,97.1932,100.0,2026-05-08
CELL000045,2026-05-08 16:00:00,260,414.69,86.536,2.6518,97.6333,99.878,2026-05-08
CELL000045,2026-05-08 17:00:00,154,634.304,39.554,1.0079,96.5601,99.8611,2026-05-08
CELL000045,2026-05-08 18:00:00,224,339.079,70.373,2.2545,96.0307,99.6638,2026-05-08
CELL000045,2026-05-08 19:00:00,132,404.685,50.097,1.7184,99.5644,99.9925,2026-05-08
CELL000045,2026-05-08 20:00:00,244,282.409,52.927,1.7409,93.279,100.0,2026-05-08
CELL000045,2026-05-08 21:00:00,186,475.78,56.65,0.0,94.8372,99.6759,2026-05-08
CELL000045,2026-05-08 22:00:00,177,585.384,55.545,1.395,100.0,99.9189,2026-05-08
CELL000045,2026-05-08 23:00:00,157,382.896,44.428,1.6071,95.4077,99.2154,2026-05-08
CELL000045,2026-05-09 00:00:00,185,340.14,42.472,0.8504,97.9336,99.7043,2026-05-09
CELL000045,2026-05-09 01:00:00,96,468.508,23.744,1.2414,96.6006,100.0,2026-05-09
CELL000045,2026-05-09 02:00:00,113,97.86,76.219,2.7156,96.2634,99.4397,2026-05-09
CELL000045,2026-05-09 03:00:00,155,415.462,62.929,0.9663,96.8801,99.9621,2026-05-09
CELL000045,2026-05-09 04:00:00,61,0.0,35.421,0.8621,95.4351,99.8822,2026-05-09
CELL000045,2026-05-09 05:00:00,166,642.591,29.007,1.6642,94.6599,99.8714,2026-05-09
CELL000045,2026-05-09 06:00:00,182,387.422,60.494,0.9416,93.1402,99.6811,2026-05-09
CELL000045,2026-05-09 07:00:00,204,500.524,75.134,3.4464,96.4793,99.7181,2026-05-09
CELL000045,2026-05-09 08:00:00,159,425.52,33.481,1.4761,100.0,99.8656,2026-05-09
CELL000045,2026-05-09 09:00:00,231,218.171,74.64,0.0,98.9988,99.2333,2026-05-09
CELL000045,2026-05-09 10:00:00,128,380.944,57.095,1.1573,100.0,99.3741,2026-05-09
CELL000045,2026-05-09 11:00:00,169,318.314,85.436,2.4608,98.2197,99.2556,2026-05-09
CELL000045,2026-05-09 12:00:00,264,419.777,71.778,0.767,94.3544,99.5038,2026-05-09
CELL000045,2026-05-09 13:00:00,6,176.329,47.291,0.3585,95.4163,99.3391,2026-05-09
CELL000045,2026-05-09 14:00:00,194,470.656,57.681,0.8397,93.2154,99.823,2026-05-09
CELL000045,2026-05-09 15:00:00,286,267.959,49.338,0.094,94.3854,99.8976,2026-05-09
CELL000045,2026-05-09 16:00:00,143,394.39,70.572,0.0342,94.6859,100.0,2026-05-09
CELL000045,2026-05-09 17:00:00,174,497.738,20.577,0.0,94.467,99.881,2026-05-09
CELL000045,2026-05-09 18:00:00,230,77.76,60.26,0.0,97.8514,99.8111,2026-05-09
CELL000045,2026-05-09 19:00:00,152,369.266,50.144,2.3903,93.7307,99.7038,2026-05-09
CELL000045,2026-05-09 20:00:00,24,43.481,18.603,0.0,99.4276,99.6237,2026-05-09
CELL000045,2026-05-09 21:00:00,59,552.489,0.1,2.8374,96.3883,99.9887,2026-05-09
CELL000045,2026-05-09 22:00:00,178,427.806,61.435,2.6497,93.997,100.0,2026-05-09
CELL000045,2026-05-09 23:00:00,79,360.428,89.271,2.2806,95.7257,99.5749,2026-05-09
CELL000045,2026-05-10 00:00:00,142,737.001,58.354,2.7105,95.6689,99.551,2026-05-10
CELL000045,2026-05-10 01:00:00,366,490.461,49.79,1.7922,94.7591,99.6044,2026-05-10
CELL000045,2026-05-10 02:00:00,353,559.003,69.447,1.0036,92.9548,99.726,2026-05-10
CELL000045,2026-05-10 03:00:00,198,416.114,5.675,2.1832,99.9208,100.0,2026-05-10
CELL000045,2026-05-10 04:00:00,188,418.109,69.875,1.6185,93.3127,99.1725,2026-05-10
CELL000045,2026-05-10 05:00:00,262,540.036,59.934,0.0,99.8353,99.7045,2026-05-10
CELL000045,2026-05-10 06:00:00,200,458.783,65.363,0.9369,96.041,99.7205,2026-05-10
CELL000045,2026-05-10 07:00:00,240,288.242,59.187,0.7378,98.183,99.0879,2026-05-10
CELL000045,2026-05-10 08:00:00,168,364.218,70.725,0.7575,97.6065,99.3727,2026-05-10
CELL000045,2026-05-10 09:00:00,114,677.636,45.535,1.0424,94.9148,99.4431,2026-05-10
CELL000045,2026-05-10 10:00:00,156,380.743,87.011,0.8222,92.9507,99.3789,2026-05-10
CELL000045,2026-05-10 11:00:00,135,407.79,34.352,3.5038,99.0758,99.8701,2026-05-10
CELL000045,2026-05-10 12:00:00,233,552.482,78.841,0.5633,99.3536,99.8274,2026-05-10
CELL000045,2026-05-10 13:00:00,263,526.568,40.123,0.0,100.0,99.1386,2026-05-10
CELL000045,2026-05-10 14:00:00,148,508.207,62.854,0.0,93.427,99.6085,2026-05-10
CELL000045,2026-05-10 15:00:00,248,349.378,23.34,0.8487,90.3936,100.0,2026-05-10
CELL000045,2026-05-10 16:00:00,168,357.864,70.088,1.7346,94.627,99.8629,2026-05-10
CELL000045,2026-05-10 17:00:00,257,558.979,51.828,1.4592,97.738,100.0,2026-05-10
CELL000045,2026-05-10 18:00:00,179,300.913,75.537,2.621,95.2483,99.606,2026-05-10
CELL000045,2026-05-10 19:00:00,160,39.121,34.487,0.5928,93.9863,99.7551,2026-05-10
CELL000045,2026-05-10 20:00:00,199,550.894,55.385,1.3733,100.0,99.1331,2026-05-10
CELL000045,2026-05-10 21:00:00,169,575.537,79.543,2.2174,92.0993,99.6418,2026-05-10
CELL000045,2026-05-10 22:00:00,133,391.402,65.72,1.0559,93.6716,99.1505,2026-05-10
CELL000045,2026-05-10 23:00:00,121,221.718,80.863,0.9193,97.1063,99.5849,2026-05-10
CELL000045,2026-05-11 00:00:00,187,348.956,64.082,0.9874,98.4932,99.845,2026-05-11
CELL000045,2026-05-11 01:00:00,117,266.211,60.36,0.0757,98.1617,99.5922,2026-05-11
CELL000045,2026-05-11 02:00:00,196,282.728,46.66,2.4269,95.9678,99.4436,2026-05-11
CELL000045,2026-05-11 03:00:00,78,538.7,30.405,0.7287,93.778,99.6678,2026-05-11
CELL000045,2026-05-11 04:00:00,186,677.448,76.304,1.6475,97.5971,99.6074,2026-05-11
CELL000045,2026-05-11 05:00:00,139,14.498,90.246,2.8705,93.2816,99.7441,2026-05-11
CELL000045,2026-05-11 06:00:00,123,591.001,62.165,1.9415,98.1492,99.64,2026-05-11
CELL000045,2026-05-11 07:00:00,268,410.756,65.027,2.1403,95.2128,99.6574,2026-05-11
CELL000045,2026-05-11 08:00:00,194,433.663,66.805,0.4477,95.1997,99.9001,2026-05-11
CELL000045,2026-05-11 09:00:00,290,287.351,54.74,0.1291,96.1856,99.6127,2026-05-11
CELL000045,2026-05-11 10:00:00,76,423.749,3.034,0.0,96.6717,99.7802,2026-05-11
CELL000045,2026-05-11 11:00:00,187,412.214,69.098,1.3756,92.1158,100.0,2026-05-11
CELL000045,2026-05-11 12:00:00,240,443.452,66.804,1.7331,98.0953,99.6754,2026-05-11
CELL000045,2026-05-11 13:00:00,257,477.737,68.498,1.4341,94.6424,99.8127,2026-05-11
CELL000045,2026-05-11 14:00:00,95,486.116,50.575,2.7467,93.3278,99.76,2026-05-11
CELL000045,2026-05-11 15:00:00,193,842.26,59.355,0.4403,99.1586,99.712,2026-05-11
CELL000045,2026-05-11 16:00:00,173,222.677,13.888,3.0781,94.0655,99.6344,2026-05-11
CELL000045,2026-05-11 17:00:00,171,564.258,64.446,0.5919,95.5702,99.3291,2026-05-11
CELL000045,2026-05-11 18:00:00,175,370.45,90.202,0.095,98.9845,99.8362,2026-05-11
CELL000045,2026-05-11 19:00:00,203,391.259,22.091,1.2663,97.0032,99.6796,2026-05-11
CELL000045,2026-05-11 20:00:00,248,550.245,76.033,1.8363,96.8048,99.678,2026-05-11
CELL000045,2026-05-11 21:00:00,334,358.817,51.689,0.0,95.7981,99.3895,2026-05-11
CELL000045,2026-05-11 22:00:00,186,232.109,83.096,0.0,98.3335,99.9921,2026-05-11
CELL000045,2026-05-11 23:00:00,158,380.36,60.905,0.0,97.6138,99.7451,2026-05-11
CELL000045,2026-05-12 00:00:00,143,190.884,64.144,0.0,97.9791,100.0,2026-05-12
CELL000045,2026-05-12 01:00:00,176,289.876,42.858,2.0423,95.4643,99.2191,2026-05-12
CELL000045,2026-05-12 02:00:00,181,639.467,24.548,2.4955,96.2333,99.3652,2026-05-12
CELL000045,2026-05-12 03:00:00,172,715.515,74.955,1.9402,97.7708,99.4706,2026-05-12
CELL000045,2026-05-12 04:00:00,196,391.358,60.641,0.0,94.1659,99.6433,2026-05-12
CELL000045,2026-05-12 05:00:00,48,142.395,46.785,0.0,96.6624,99.5249,2026-05-12
CELL000045,2026-05-12 06:00:00,177,210.533,50.717,2.06,95.7018,99.7804,2026-05-12
CELL000045,2026-05-12 07:00:00,96,406.101,40.935,1.0872,97.6528,99.6689,2026-05-12
CELL000045,2026-05-12 08:00:00,157,263.896,53.632,1.8167,97.5416,99.3842,2026-05-12
CELL000045,2026-05-12 09:00:00,73,379.698,24.103,2.2614,93.9445,99.6962,2026-05-12
CELL000045,2026-05-12 10:00:00,134,497.183,76.879,0.0693,90.146,99.8757,2026-05-12
CELL000045,2026-05-12 11:00:00,144,522.844,56.963,0.9966,95.4536,99.7182,2026-05-12
CELL000045,2026-05-12 12:00:00,172,468.885,45.545,1.7627,94.1779,99.4245,2026-05-12
CELL000045,2026-05-12 13:00:00,190,599.187,93.056,1.4757,97.9338,99.6312,2026-05-12
CELL000045,2026-05-12 14:00:00,141,284.93,42.097,1.2879,96.9119,99.3939,2026-05-12
CELL000045,2026-05-12 15:00:00,262,832.175,70.291,1.1152,93.1008,99.4808,2026-05-12
CELL000045,2026-05-12 16:00:00,149,521.741,87.757,2.5579,97.1063,99.9639,2026-05-12
CELL000045,2026-05-12 17:00:00,175,221.981,33.508,1.4202,93.3575,99.8352,2026-05-12
CELL000045,2026-05-12 18:00:00,263,787.133,70.638,1.8358,91.0307,99.0721,2026-05-12
CELL000045,2026-05-12 19:00:00,145,295.189,57.524,3.5008,97.9882,100.0,2026-05-12
CELL000045,2026-05-12 20:00:00,220,509.127,100.0,1.5839,96.0254,99.8728,2026-05-12
CELL000045,2026-05-12 21:00:00,228,245.524,42.444,0.0,96.1242,99.6057,2026-05-12
CELL000045,2026-05-12 22:00:00,240,278.778,51.985,1.1437,96.0672,99.9204,2026-05-12
CELL000045,2026-05-12 23:00:00,235,454.451,46.412,0.0,100.0,99.3563,2026-05-12
CELL000045,2026-05-13 00:00:00,290,302.955,58.002,0.3418,97.2736,99.611,2026-05-13
