snapshot_date,store_id,product_id,on_hand_qty,reserved_qty,on_order_qty,reorder_point,safety_stock_qty,inventory_status
2026-04-15,STR0015,SKU0000509,18,7,179,10,30,Overstock
2026-04-15,STR0015,SKU0000299,76,7,110,50,30,Overstock
2026-04-15,STR0015,SKU0000204,490,21,137,50,10,Overstock
2026-04-15,STR0015,SKU0000375,63,16,59,50,10,Healthy
2026-04-15,STR0015,SKU0000127,130,23,152,50,10,Healthy
2026-04-15,STR0015,SKU0000378,253,60,101,10,5,healthy 
2026-04-15,STR0015,SKU0000038,229,10,77,75,20,Overstock
2026-04-15,STR0015,SKU0000386,158,3,92,50,5,Low
2026-04-15,STR0015,SKU0000579,382,29,109,75,10,Overstock
2026-04-15,STR0015,SKU0000571,293,36,19,30,5,Healthy
2026-04-15,STR0015,SKU0000477,265,15,84,20,30,Low
2026-04-15,STR0015,SKU0000546,280,0,97,75,10,Healthy
2026-04-15,STR0015,SKU0000247,214,5,71,20,10,Stockout
2026-04-15,STR0015,SKU0000464,429,23,74,30,5,Healthy
2026-04-15,STR0015,SKU0000328,120,34,169,10,30,Healthy
2026-04-15,STR0015,SKU0000154,221,31,115,75,30,Healthy
2026-04-15,STR0015,SKU0000405,337,9,81,30,30,Healthy
2026-04-15,STR0015,SKU0000321,36,5,154,20,10,Healthy
2026-04-15,STR0015,SKU0000158,209,45,143,10,10,Stockout
2026-04-15,STR0015,SKU0000097,84,12,41,10,5,Stockout
2026-04-15,STR0015,SKU0000510,141,42,123,50,5,healthy 
2026-04-15,STR0015,SKU0000288,260,55,126,50,30,Low
2026-04-15,STR0015,SKU0000025,34,19,120,75,5,Overstock
2026-04-15,STR0015,SKU0000391,318,15,48,10,20,Low
2026-04-15,STR0015,SKU0000511,196,60,114,20,30,Healthy
2026-04-15,STR0015,SKU0000261,449,4,172,10,30,Overstock
2026-04-15,STR0015,SKU0000043,53,20,199,20,10,healthy 
2026-04-15,STR0015,SKU0000540,296,47,77,50,5,Healthy
2026-04-15,STR0015,SKU0000443,486,14,180,75,20,Stockout
2026-04-15,STR0015,SKU0000458,256,4,4,10,30,Low
2026-04-15,STR0015,SKU0000017,358,51,195,20,10,Healthy
2026-04-15,STR0015,SKU0000186,333,45,2,75,10,Stockout
2026-04-15,STR0015,SKU0000460,139,13,44,75,10,Healthy
2026-04-15,STR0015,SKU0000254,292,10,30,30,5,Stockout
2026-04-15,STR0015,SKU0000295,139,9,96,10,20,Healthy
2026-04-15,STR0015,SKU0000524,472,24,156,10,20,Low
2026-04-15,STR0015,SKU0000543,336,23,2,30,5,Stockout
2026-04-15,STR0015,SKU0000406,412,60,110,10,5,healthy 
2026-04-15,STR0015,SKU0000250,262,39,43,20,20,healthy 
2026-04-15,STR0015,SKU0000196,149,50,143,75,5,Healthy
2026-04-15,STR0015,SKU0000474,60,50,103,75,30,Overstock
2026-04-15,STR0015,SKU0000323,351,3,83,50,10,Healthy
2026-04-15,STR0015,SKU0000179,73,39,14,20,30,healthy 
2026-04-15,STR0015,SKU0000108,315,19,131,30,5,Low
2026-04-15,STR0015,SKU0000273,405,2,6,20,5,Stockout
2026-04-15,STR0015,SKU0000438,262,53,36,30,10,Stockout
2026-04-15,STR0015,SKU0000033,190,9,162,75,30,Overstock
2026-04-15,STR0015,SKU0000525,220,37,91,30,30,Healthy
2026-04-15,STR0015,SKU0000101,295,8,196,50,30,Stockout
2026-04-15,STR0015,SKU0000417,404,13,38,20,30,Stockout
2026-04-15,STR0015,SKU0000434,133,12,32,75,20,Low
2026-04-15,STR0015,SKU0000424,132,60,195,30,10,Stockout
2026-04-15,STR0015,SKU0000172,230,26,4,20,20,Low
2026-04-15,STR0015,SKU0000371,261,44,188,10,10,Overstock
2026-04-15,STR0015,SKU0000567,146,35,32,10,30,healthy 
2026-04-15,STR0015,SKU0000462,41,1,5,50,5,Low
2026-04-15,STR0015,SKU0000339,13,7,61,50,5,Healthy
2026-04-15,STR0015,SKU0000452,370,29,31,30,5,Healthy
2026-04-15,STR0016,SKU0000470,194,21,108,75,20,Stockout
2026-04-15,STR0016,SKU0000152,376,21,143,20,5,Low
2026-04-15,STR0016,SKU0000038,91,42,134,50,20,Stockout
2026-04-15,STR0016,SKU0000170,300,38,55,75,10,Stockout
2026-04-15,STR0016,SKU0000433,101,27,6,75,10,Overstock
2026-04-15,STR0016,SKU0000361,325,6,31,75,10,Overstock
2026-04-15,STR0016,SKU0000027,19,5,166,10,30,healthy 
2026-04-15,STR0016,SKU0000396,342,42,15,10,5,Stockout
2026-04-15,STR0016,SKU0000014,163,24,99,30,30,Overstock
2026-04-15,STR0016,SKU0000234,198,28,62,75,5,Healthy
2026-04-15,STR0016,SKU0000263,381,22,103,50,5,Healthy
2026-04-15,STR0016,SKU0000066,460,17,92,75,30,Overstock
2026-04-15,STR0016,SKU0000215,178,53,110,75,20,Healthy
2026-04-15,STR0016,SKU0000052,318,53,177,30,5,Stockout
2026-04-15,STR0016,SKU0000110,406,45,140,30,30,Low
2026-04-15,STR0016,SKU0000474,92,9,152,50,30,Low
2026-04-15,STR0016,SKU0000137,56,49,152,30,20,Low
2026-04-15,STR0016,SKU0000355,25,5,76,20,20,healthy 
2026-04-15,STR0016,SKU0000171,288,1,179,50,5,Overstock
2026-04-15,STR0016,SKU0000169,50,29,73,30,30,healthy 
2026-04-15,STR0016,SKU0000313,315,38,177,50,20,Stockout
2026-04-15,STR0016,SKU0000071,52,26,43,10,10,Stockout
2026-04-15,STR0016,SKU0000426,133,58,193,30,5,Healthy
2026-04-15,STR0016,SKU0000572,330,29,13,30,20,Overstock
2026-04-15,STR0016,SKU0000449,138,9,165,10,10,Overstock
2026-04-15,STR0016,SKU0000517,484,16,162,75,20,Healthy
2026-04-15,STR0016,SKU0000172,107,36,175,50,20,healthy 
2026-04-15,STR0016,SKU0000439,230,4,133,30,5,Low
2026-04-15,STR0016,SKU0000006,94,44,29,50,30,Overstock
2026-04-15,STR0016,SKU0000028,97,14,82,10,10,Stockout
2026-04-15,STR0016,SKU0000322,8,2,150,50,5,healthy 
2026-04-15,STR0016,SKU0000399,491,53,140,30,10,Stockout
2026-04-15,STR0016,SKU0000179,243,6,163,30,30,healthy 
2026-04-15,STR0016,SKU0000107,238,22,95,30,20,Healthy
2026-04-15,STR0016,SKU0000003,161,10,174,20,5,Low
2026-04-15,STR0016,SKU0000074,236,12,141,50,10,Low
2026-04-15,STR0016,SKU0000479,332,26,30,20,30,Stockout
2026-04-15,STR0016,SKU0000016,109,57,118,50,30,Low
2026-04-15,STR0016,SKU0000540,160,14,198,75,10,healthy 
2026-04-15,STR0016,SKU0000203,242,58,14,30,20,Stockout
2026-04-15,STR0016,SKU0000381,142,37,140,75,5,Healthy
2026-04-15,STR0016,SKU0000421,279,32,98,30,20,Healthy
2026-04-15,STR0016,SKU0000389,234,55,2,75,10,Healthy
2026-04-15,STR0016,SKU0000411,162,42,161,50,30,Low
2026-04-15,STR0016,SKU0000207,244,52,113,75,5,Overstock
2026-04-15,STR0016,SKU0000356,29,2,194,20,30,Low
2026-04-15,STR0016,SKU0000553,450,8,53,20,20,healthy 
2026-04-15,STR0016,SKU0000302,120,18,98,75,30,healthy 
2026-04-15,STR0016,SKU0000130,37,20,196,10,20,Overstock
2026-04-15,STR0016,SKU0000015,250,26,96,30,5,Stockout
2026-04-15,STR0016,SKU0000250,308,18,139,75,5,healthy 
2026-04-15,STR0016,SKU0000359,364,22,115,30,10,Low
2026-04-15,STR0016,SKU0000566,163,30,135,30,30,Overstock
2026-04-15,STR0016,SKU0000369,495,18,178,50,5,Healthy
2026-04-15,STR0016,SKU0000186,161,12,185,75,30,Healthy
2026-04-15,STR0016,SKU0000206,304,55,54,75,5,Stockout
2026-04-15,STR0016,SKU0000159,153,47,167,10,10,healthy 
2026-04-15,STR0016,SKU0000378,119,50,26,10,30,healthy 
2026-04-15,STR0016,SKU0000067,433,6,69,50,5,Overstock
2026-04-15,STR0016,SKU0000145,70,39,87,75,20,healthy 
2026-04-15,STR0016,SKU0000021,68,55,110,50,5,Overstock
2026-04-15,STR0016,SKU0000229,222,2,16,30,20,Overstock
2026-04-15,STR0016,SKU0000025,258,8,100,75,20,healthy 
2026-04-15,STR0016,SKU0000281,184,17,37,30,30,Stockout
2026-04-15,STR0016,SKU0000505,114,0,146,20,10,Low
2026-04-15,STR0016,SKU0000267,236,29,7,30,10,healthy 
2026-04-15,STR0016,SKU0000143,326,38,59,50,20,Stockout
2026-04-15,STR0016,SKU0000480,447,7,45,75,5,healthy 
2026-04-15,STR0016,SKU0000153,322,17,111,20,30,Healthy
2026-04-15,STR0016,SKU0000098,234,52,190,10,30,Overstock
2026-04-15,STR0016,SKU0000409,221,41,110,20,10,Healthy
2026-04-15,STR0016,SKU0000404,133,30,139,10,30,Healthy
2026-04-15,STR0016,SKU0000050,326,12,38,75,30,healthy 
2026-04-15,STR0016,SKU0000575,352,45,85,50,30,healthy 
2026-04-15,STR0016,SKU0000187,310,34,117,75,10,healthy 
2026-04-15,STR0016,SKU0000100,435,13,81,50,10,Healthy
2026-04-15,STR0016,SKU0000163,184,21,132,10,5,Low
2026-04-15,STR0016,SKU0000156,365,5,101,75,10,Stockout
2026-04-15,STR0016,SKU0000485,227,22,35,50,10,Overstock
2026-04-15,STR0016,SKU0000390,132,57,1,30,5,Overstock
2026-04-15,STR0016,SKU0000065,266,39,49,50,10,healthy 
2026-04-15,STR0016,SKU0000579,368,37,136,75,30,healthy 
2026-04-15,STR0016,SKU0000174,294,35,130,20,5,Stockout
2026-04-15,STR0016,SKU0000002,1,0,26,30,10,Stockout
2026-04-15,STR0016,SKU0000416,428,38,89,20,20,Overstock
2026-04-15,STR0016,SKU0000241,233,3,179,20,30,Healthy
2026-04-15,STR0016,SKU0000502,162,57,70,50,5,Overstock
2026-04-15,STR0016,SKU0000237,472,47,71,20,10,Healthy
2026-04-15,STR0016,SKU0000258,17,16,191,30,20,Overstock
2026-04-15,STR0016,SKU0000309,157,18,78,50,20,Healthy
2026-04-15,STR0016,SKU0000189,397,38,162,20,5,Low
2026-04-15,STR0016,SKU0000429,22,4,194,10,20,Stockout
2026-04-15,STR0016,SKU0000135,385,55,155,10,10,Stockout
2026-04-15,STR0016,SKU0000557,130,41,124,30,30,Low
2026-04-15,STR0016,SKU0000142,471,7,39,10,5,Overstock
2026-04-15,STR0016,SKU0000380,297,19,56,10,5,Healthy
2026-04-15,STR0016,SKU0000030,370,58,67,10,20,Stockout
2026-04-15,STR0016,SKU0000056,135,37,123,10,10,Healthy
2026-04-15,STR0016,SKU0000064,174,31,2,75,20,Overstock
2026-04-15,STR0016,SKU0000248,257,9,81,30,20,Low
2026-04-15,STR0016,SKU0000519,464,54,79,75,30,Low
2026-04-15,STR0016,SKU0000262,13,11,38,20,20,Low
2026-04-15,STR0016,SKU0000403,326,34,144,10,30,Overstock
2026-04-15,STR0016,SKU0000430,287,23,87,75,5,healthy 
2026-04-15,STR0016,SKU0000115,231,55,167,20,20,Low
2026-04-15,STR0016,SKU0000191,365,16,182,30,10,Low
2026-04-15,STR0016,SKU0000386,472,57,59,20,10,Low
2026-04-15,STR0016,SKU0000176,139,56,198,30,30,Overstock
2026-04-15,STR0016,SKU0000233,198,25,138,50,20,Low
2026-04-15,STR0016,SKU0000128,354,4,200,50,5,Overstock
2026-04-15,STR0016,SKU0000272,485,55,106,20,30,healthy 
2026-04-15,STR0016,SKU0000155,57,27,121,20,10,Overstock
2026-04-15,STR0016,SKU0000196,6,0,113,20,5,healthy 
2026-04-15,STR0016,SKU0000094,159,29,138,20,30,healthy 
2026-04-15,STR0016,SKU0000279,372,0,93,10,10,healthy 
2026-04-15,STR0016,SKU0000118,220,44,128,30,5,Overstock
2026-04-15,STR0016,SKU0000198,394,24,34,10,30,Low
2026-04-15,STR0016,SKU0000465,217,25,111,10,20,Healthy
2026-04-15,STR0016,SKU0000328,99,55,34,75,5,Healthy
2026-04-15,STR0016,SKU0000544,242,58,139,75,20,healthy 
2026-04-15,STR0016,SKU0000551,53,8,20,30,30,Low
2026-04-15,STR0016,SKU0000385,234,49,183,30,20,healthy 
2026-04-15,STR0016,SKU0000034,75,51,28,75,10,healthy 
2026-04-15,STR0016,SKU0000522,285,19,70,10,10,Stockout
2026-04-15,STR0016,SKU0000335,188,35,155,10,20,Overstock
2026-04-15,STR0016,SKU0000253,475,30,131,20,10,Healthy
2026-04-15,STR0016,SKU0000469,19,1,184,75,10,Overstock
2026-04-15,STR0016,SKU0000194,33,28,15,20,10,healthy 
2026-04-15,STR0016,SKU0000264,68,52,154,10,10,Stockout
2026-04-15,STR0016,SKU0000518,387,44,120,75,10,healthy 
2026-04-15,STR0016,SKU0000211,242,31,85,10,20,Low
2026-04-15,STR0016,SKU0000523,378,28,141,30,10,Overstock
2026-04-15,STR0016,SKU0000495,63,46,107,10,30,Low
2026-04-15,STR0016,SKU0000167,432,42,97,30,5,Healthy
2026-04-15,STR0016,SKU0000568,480,53,0,30,5,Overstock
2026-04-15,STR0016,SKU0000195,431,34,176,10,10,Overstock
2026-04-15,STR0016,SKU0000276,386,34,122,10,30,healthy 
2026-04-15,STR0016,SKU0000055,84,34,22,75,20,Low
2026-04-15,STR0016,SKU0000532,107,39,141,20,30,Overstock
2026-04-15,STR0016,SKU0000289,84,31,89,30,5,healthy 
2026-04-15,STR0016,SKU0000073,237,59,162,50,5,Low
2026-04-15,STR0016,SKU0000101,268,1,1,50,20,Overstock
2026-04-15,STR0016,SKU0000484,486,60,167,10,10,Overstock
2026-04-15,STR0016,SKU0000219,304,21,102,30,10,Stockout
2026-04-15,STR0016,SKU0000162,269,40,114,30,5,Healthy
2026-04-15,STR0016,SKU0000422,29,6,67,30,10,Stockout
2026-04-15,STR0016,SKU0000511,493,60,24,50,20,Overstock
2026-04-15,STR0016,SKU0000012,220,39,75,75,5,healthy 
2026-04-15,STR0016,SKU0000395,51,21,95,50,30,Healthy
2026-04-15,STR0016,SKU0000049,192,26,15,10,10,Low
2026-04-15,STR0016,SKU0000086,139,36,185,75,20,healthy 
2026-04-15,STR0016,SKU0000561,454,4,52,10,5,Low
2026-04-15,STR0016,SKU0000310,91,23,57,30,10,Low
2026-04-15,STR0016,SKU0000428,378,35,100,30,5,Stockout
2026-04-15,STR0016,SKU0000537,361,58,2,75,10,Stockout
2026-04-15,STR0016,SKU0000477,428,53,70,20,5,healthy 
2026-04-15,STR0016,SKU0000573,187,4,42,30,5,Stockout
2026-04-15,STR0016,SKU0000392,96,54,43,50,20,healthy 
2026-04-15,STR0016,SKU0000550,30,30,15,10,10,Healthy
2026-04-15,STR0016,SKU0000240,105,36,89,75,30,Overstock
2026-04-15,STR0017,SKU0000079,368,53,53,75,20,Overstock
2026-04-15,STR0017,SKU0000164,458,2,171,30,5,Healthy
2026-04-15,STR0017,SKU0000018,243,0,6,30,20,Overstock
2026-04-15,STR0017,SKU0000108,466,18,181,75,10,Low
2026-04-15,STR0017,SKU0000210,250,17,14,50,30,Healthy
2026-04-15,STR0017,SKU0000289,485,59,106,20,30,healthy 
2026-04-15,STR0017,SKU0000039,190,2,99,10,30,Healthy
2026-04-15,STR0017,SKU0000043,236,8,122,50,20,healthy 
2026-04-15,STR0017,SKU0000065,331,20,79,50,10,healthy 
2026-04-15,STR0017,SKU0000228,47,12,194,30,20,healthy 
2026-04-15,STR0017,SKU0000449,454,19,13,20,10,Healthy
2026-04-15,STR0017,SKU0000525,116,5,58,50,30,Stockout
2026-04-15,STR0017,SKU0000115,460,3,138,50,10,Stockout
2026-04-15,STR0017,SKU0000506,239,18,124,75,10,Low
2026-04-15,STR0017,SKU0000216,236,56,126,10,30,healthy 
2026-04-15,STR0017,SKU0000531,219,55,44,75,10,Low
2026-04-15,STR0017,SKU0000082,198,37,136,10,5,healthy 
2026-04-15,STR0017,SKU0000351,258,33,194,20,30,healthy 
2026-04-15,STR0017,SKU0000083,500,49,171,75,5,Low
2026-04-15,STR0017,SKU0000007,321,58,15,30,20,Stockout
2026-04-15,STR0017,SKU0000524,479,52,33,30,10,Low
2026-04-15,STR0017,SKU0000026,304,59,129,75,20,Healthy
2026-04-15,STR0017,SKU0000125,431,51,89,10,5,Low
2026-04-15,STR0017,SKU0000419,387,4,50,20,10,Stockout
2026-04-15,STR0017,SKU0000103,291,4,88,20,5,Healthy
2026-04-15,STR0017,SKU0000362,138,38,141,50,10,Overstock
2026-04-15,STR0017,SKU0000504,296,34,166,75,30,Low
2026-04-15,STR0017,SKU0000051,218,46,155,10,20,Stockout
2026-04-15,STR0017,SKU0000515,154,40,133,50,20,Overstock
2026-04-15,STR0017,SKU0000283,196,43,145,10,30,healthy 
2026-04-15,STR0017,SKU0000173,465,19,45,75,30,healthy 
2026-04-15,STR0017,SKU0000068,0,0,147,30,30,Low
2026-04-15,STR0017,SKU0000312,359,17,181,30,5,Healthy
2026-04-15,STR0017,SKU0000496,300,41,138,30,20,Healthy
2026-04-15,STR0017,SKU0000282,7,3,126,20,20,Overstock
2026-04-15,STR0017,SKU0000265,59,18,121,30,5,Healthy
2026-04-15,STR0017,SKU0000296,191,42,53,50,20,Overstock
2026-04-15,STR0017,SKU0000429,242,41,164,20,20,Stockout
2026-04-15,STR0017,SKU0000503,300,35,97,20,20,Stockout
2026-04-15,STR0017,SKU0000502,379,40,111,50,5,Stockout
2026-04-15,STR0017,SKU0000097,74,26,186,75,20,healthy 
2026-04-15,STR0017,SKU0000510,462,48,196,20,10,Low
2026-04-15,STR0017,SKU0000579,158,45,127,30,10,Stockout
2026-04-15,STR0017,SKU0000551,34,18,104,30,30,healthy 
2026-04-15,STR0017,SKU0000167,215,26,138,10,10,Stockout
2026-04-15,STR0017,SKU0000031,405,38,72,20,30,Healthy
2026-04-15,STR0017,SKU0000317,322,12,37,30,20,Overstock
2026-04-15,STR0017,SKU0000165,293,16,171,50,20,Overstock
2026-04-15,STR0017,SKU0000447,22,15,55,75,5,Overstock
2026-04-15,STR0017,SKU0000359,420,47,131,30,20,Stockout
2026-04-15,STR0017,SKU0000321,230,44,159,20,30,Low
2026-04-15,STR0017,SKU0000294,462,0,136,30,30,Overstock
2026-04-15,STR0017,SKU0000327,176,54,87,20,10,healthy 
2026-04-15,STR0017,SKU0000300,232,6,80,30,5,Overstock
2026-04-15,STR0017,SKU0000009,102,33,129,10,5,Overstock
2026-04-15,STR0017,SKU0000324,405,5,111,10,5,Healthy
2026-04-15,STR0017,SKU0000021,166,46,128,75,20,Low
2026-04-15,STR0017,SKU0000543,371,55,65,50,20,Stockout
2026-04-15,STR0017,SKU0000437,250,17,152,20,5,Low
2026-04-15,STR0017,SKU0000407,238,55,166,10,30,healthy 
2026-04-15,STR0017,SKU0000174,304,37,10,20,20,Stockout
2026-04-15,STR0017,SKU0000245,418,52,180,30,20,Healthy
2026-04-15,STR0017,SKU0000206,340,6,100,50,30,Stockout
2026-04-15,STR0017,SKU0000072,471,22,118,75,5,Healthy
2026-04-15,STR0017,SKU0000346,169,18,184,50,10,healthy 
2026-04-15,STR0017,SKU0000401,35,34,199,30,30,Overstock
2026-04-15,STR0017,SKU0000124,351,43,194,20,10,Low
2026-04-15,STR0017,SKU0000443,90,40,103,30,10,healthy 
2026-04-15,STR0017,SKU0000341,113,34,42,10,30,Stockout
2026-04-15,STR0017,SKU0000308,396,42,71,30,10,Overstock
2026-04-15,STR0017,SKU0000209,62,41,78,10,30,Healthy
2026-04-15,STR0017,SKU0000484,375,6,112,20,30,healthy 
2026-04-15,STR0017,SKU0000466,436,39,19,50,5,Stockout
2026-04-15,STR0017,SKU0000084,22,3,149,30,5,Low
2026-04-15,STR0017,SKU0000011,333,28,73,50,10,Stockout
2026-04-15,STR0017,SKU0000278,129,3,33,30,10,Low
2026-04-15,STR0017,SKU0000411,423,55,24,20,20,healthy 
2026-04-15,STR0017,SKU0000147,195,35,115,30,30,Stockout
2026-04-15,STR0017,SKU0000357,256,59,64,10,20,healthy 
2026-04-15,STR0017,SKU0000101,347,52,13,20,30,healthy 
2026-04-15,STR0017,SKU0000130,243,14,170,20,30,Healthy
2026-04-15,STR0017,SKU0000227,353,4,163,75,10,Healthy
2026-04-15,STR0017,SKU0000087,350,48,192,75,20,Overstock
2026-04-15,STR0017,SKU0000120,85,27,81,50,20,Stockout
2026-04-15,STR0017,SKU0000483,308,43,150,30,5,Overstock
2026-04-15,STR0017,SKU0000336,40,6,50,10,10,Low
2026-04-15,STR0017,SKU0000105,104,44,94,20,20,healthy 
2026-04-15,STR0017,SKU0000523,108,58,7,20,30,Healthy
2026-04-15,STR0017,SKU0000394,161,11,53,75,5,Low
2026-04-15,STR0017,SKU0000408,356,26,199,50,30,Stockout
2026-04-15,STR0017,SKU0000358,473,5,186,75,10,Overstock
2026-04-15,STR0017,SKU0000322,248,43,11,50,30,Low
2026-04-15,STR0017,SKU0000106,479,9,117,20,20,healthy 
2026-04-15,STR0017,SKU0000465,34,1,91,10,20,Healthy
2026-04-15,STR0017,SKU0000119,31,28,172,50,10,Overstock
2026-04-15,STR0017,SKU0000177,250,29,180,10,10,Overstock
2026-04-15,STR0017,SKU0000425,396,54,23,20,5,Low
2026-04-15,STR0017,SKU0000513,7,0,65,75,5,Low
2026-04-15,STR0017,SKU0000560,4,2,114,75,5,Low
2026-04-15,STR0017,SKU0000501,331,45,129,50,30,Overstock
2026-04-15,STR0017,SKU0000442,273,7,62,20,10,Healthy
2026-04-15,STR0017,SKU0000149,486,57,67,75,5,Low
2026-04-15,STR0017,SKU0000091,425,39,48,20,30,Stockout
2026-04-15,STR0017,SKU0000080,6,5,42,50,5,Stockout
2026-04-15,STR0017,SKU0000307,247,19,148,10,30,healthy 
2026-04-15,STR0017,SKU0000392,372,31,160,20,5,Low
2026-04-15,STR0017,SKU0000180,440,51,172,75,5,Healthy
2026-04-15,STR0017,SKU0000538,372,38,24,50,10,Low
2026-04-15,STR0017,SKU0000205,57,45,120,30,10,Healthy
2026-04-15,STR0017,SKU0000430,451,35,198,50,5,healthy 
2026-04-15,STR0017,SKU0000380,191,28,179,50,30,Stockout
2026-04-15,STR0017,SKU0000085,79,43,191,50,30,healthy 
2026-04-15,STR0017,SKU0000071,326,28,105,20,30,healthy 
2026-04-15,STR0017,SKU0000306,298,37,89,20,30,Overstock
2026-04-15,STR0017,SKU0000050,99,37,90,30,30,Low
2026-04-15,STR0017,SKU0000423,105,59,77,10,5,Low
2026-04-15,STR0017,SKU0000286,87,54,40,10,5,healthy 
2026-04-15,STR0017,SKU0000249,421,37,104,50,5,Stockout
2026-04-15,STR0017,SKU0000477,236,40,44,75,20,Overstock
2026-04-15,STR0017,SKU0000356,187,13,122,50,5,Healthy
2026-04-15,STR0017,SKU0000377,445,0,167,75,30,Stockout
2026-04-15,STR0017,SKU0000081,296,50,106,30,20,Overstock
2026-04-15,STR0017,SKU0000214,201,12,37,75,20,Overstock
2026-04-15,STR0017,SKU0000074,216,9,160,30,20,Overstock
2026-04-15,STR0017,SKU0000372,374,59,157,20,20,Overstock
2026-04-15,STR0017,SKU0000548,286,1,79,50,20,Overstock
2026-04-15,STR0017,SKU0000505,88,16,133,20,20,Low
2026-04-15,STR0017,SKU0000577,146,6,19,10,30,Stockout
2026-04-15,STR0017,SKU0000285,177,51,150,30,20,Low
2026-04-15,STR0017,SKU0000144,10,6,91,30,30,Stockout
2026-04-15,STR0017,SKU0000559,293,2,180,10,5,Stockout
2026-04-15,STR0017,SKU0000552,368,26,115,75,20,Healthy
2026-04-15,STR0017,SKU0000403,183,10,44,20,10,Overstock
2026-04-15,STR0017,SKU0000186,224,8,56,20,5,Overstock
2026-04-15,STR0017,SKU0000053,281,33,96,75,5,Healthy
2026-04-15,STR0017,SKU0000529,206,17,131,50,10,healthy 
2026-04-15,STR0017,SKU0000034,375,21,15,20,5,Overstock
2026-04-15,STR0017,SKU0000088,416,24,67,30,5,healthy 
2026-04-15,STR0017,SKU0000191,245,44,58,50,10,Stockout
2026-04-15,STR0017,SKU0000481,301,58,190,50,5,Stockout
2026-04-15,STR0017,SKU0000178,174,5,45,20,20,Stockout
2026-04-15,STR0017,SKU0000003,115,54,199,75,5,Healthy
2026-04-15,STR0017,SKU0000575,454,46,4,50,10,Stockout
2026-04-15,STR0017,SKU0000446,6,3,62,20,30,Stockout
2026-04-15,STR0017,SKU0000438,285,31,32,10,10,Healthy
2026-04-15,STR0017,SKU0000030,65,53,196,20,5,Stockout
2026-04-15,STR0017,SKU0000514,333,34,100,20,20,healthy 
2026-04-15,STR0017,SKU0000160,174,54,63,75,5,Stockout
2026-04-15,STR0017,SKU0000025,353,20,142,20,20,Low
2026-04-15,STR0017,SKU0000029,385,15,180,20,20,Healthy
2026-04-15,STR0017,SKU0000111,216,49,157,50,5,Low
2026-04-15,STR0017,SKU0000390,248,12,138,30,10,healthy 
2026-04-15,STR0017,SKU0000360,318,11,59,30,30,Stockout
2026-04-15,STR0017,SKU0000288,482,56,104,50,30,Healthy
2026-04-15,STR0017,SKU0000244,136,52,114,20,20,healthy 
2026-04-15,STR0017,SKU0000454,230,14,178,75,30,Overstock
2026-04-15,STR0017,SKU0000090,446,4,25,50,30,Overstock
2026-04-15,STR0017,SKU0000555,220,6,107,30,20,Low
2026-04-15,STR0017,SKU_BAD,29,5,111,30,10,Overstock
2026-04-15,STR0017,SKU0000246,4,3,189,30,20,Healthy
2026-04-15,STR0018,SKU0000191,97,25,51,30,10,Overstock
2026-04-15,STR0018,SKU0000361,52,5,138,10,20,healthy 
2026-04-15,STR0018,SKU0000365,166,59,106,30,5,Healthy
2026-04-15,STR0018,SKU0000380,418,58,145,20,5,Low
2026-04-15,STR0018,SKU0000214,230,12,104,30,5,Overstock
2026-04-15,STR0018,SKU0000100,159,6,27,20,30,Overstock
2026-04-15,STR0018,SKU0000307,395,17,94,30,30,healthy 
2026-04-15,STR0018,SKU0000543,167,53,128,50,10,Healthy
2026-04-15,STR0018,SKU0000412,497,44,3,75,10,Overstock
2026-04-15,STR0018,SKU0000568,300,40,138,75,10,Stockout
2026-04-15,STR0018,SKU0000522,108,32,122,50,10,healthy 
2026-04-15,STR0018,SKU0000251,399,5,93,10,20,Stockout
2026-04-15,STR0018,SKU0000104,2,0,60,50,10,Healthy
2026-04-15,STR0018,SKU0000035,358,39,123,20,20,Healthy
2026-04-15,STR0018,SKU0000557,218,0,83,20,30,Low
2026-04-15,STR0018,SKU0000550,283,52,59,50,10,Stockout
2026-04-15,STR0018,SKU0000041,115,13,51,10,20,healthy 
2026-04-15,STR0018,SKU0000117,176,38,30,30,10,Overstock
2026-04-15,STR0018,SKU0000124,299,8,29,75,30,Low
2026-04-15,STR0018,SKU0000580,314,0,58,30,10,Stockout
2026-04-15,STR0018,SKU0000512,73,9,54,30,10,Overstock
2026-04-15,STR0018,SKU0000107,201,33,164,75,20,healthy 
2026-04-15,STR0018,SKU0000314,420,49,27,75,20,Overstock
2026-04-15,STR0018,SKU0000319,370,25,141,50,5,Overstock
2026-04-15,STR0018,SKU0000334,117,11,13,50,10,Healthy
2026-04-15,STR0018,SKU0000325,92,12,182,30,30,Stockout
2026-04-15,STR0018,SKU0000433,153,8,98,50,10,Low
2026-04-15,STR0018,SKU0000271,246,50,24,20,10,healthy 
2026-04-15,STR0018,SKU0000279,141,11,192,30,10,Overstock
