invoice_id,order_id,customer_id,invoice_date,due_date,invoice_amount,currency,invoice_status
INV00001542,SO00001593,CUST000415,01/17/2026,2026-03-03,29721.75,USD,Open
INV00001543,SO00000359,CUST000307,2026-01-27,2026-03-13,38137.70,EUR,Cancelled
INV00001544,SO00002134,CUST000346,05/29/2026,2026-06-13,11774.73,CAD,Paid
INV00001545,SO00001193,CUST000283,2026-04-22,2026-05-07,17304.12,USD,Open
INV00001546,SO00000387,CUST000236,2026-01-26,2026-03-12,2624.27,EUR,open 
INV00001547,SO00001629,CUST000046,06/07/2026,2026-07-22,12629.19,CAD,Cancelled
INV00001548,SO00000726,CUST000021,04/29/2026,2026-06-13,1292.72,MXN,Paid
INV00001549,SO00000548,CUST000368,2026-02-25,2026-04-11,723.05,USD,open 
INV00001550,SO00000772,CUST000113,02/10/2026,2026-04-11,6267.13,CAD,Partially Paid
INV00001551,SO00000260,CUST000193,01/17/2026,2026-03-18,11285.06,USD,Partially Paid
INV00001552,SO00000640,CUST000033,04/14/2026,2026-06-13,29911.05,MXN,Paid
INV00001553,SO00000448,CUST000173,2026-05-28,2026-07-12,38658.18,USD,Paid
INV00001554,SO00000875,CUST000147,2026-04-27,2026-06-26,35439.29,CAD,Open
INV00001555,SO00002440,CUST000154,2026-04-28,2026-05-13,6750.14,EUR,Paid
INV00001556,SO00000826,CUST000340,05/11/2026,2026-07-10,26554.39,CAD,Paid
INV00001557,SO00000978,CUST000292,03/03/2026,2026-03-18,38714.30,USD,Partially Paid
INV00001558,SO00000173,CUST000286,06/01/2026,2026-07-16,42913.01,USD,open 
INV00001559,SO00001786,CUST000258,02/26/2026,2026-04-12,36622.74,EUR,Paid
INV00001560,SO00000158,CUST000273,2026-04-08,2026-05-08,11099.87,USD,Paid
INV00001561,SO00000614,CUST000175,2026-05-17,2026-07-01,15274.95,USD,Paid
INV00001562,SO00001536,CUST000031,2026-04-27,2026-05-27,39951.01,USD,Paid
INV00001563,SO00002486,CUST000053,02/09/2026,2026-04-10,27708.24,MXN,Partially Paid
INV00001564,SO00000532,CUST000357,2026-03-14,2026-03-29,42763.50,USD,Paid
INV00001565,SO00001889,CUST000269,2026-04-19,2026-06-03,44459.77,USD,Partially Paid
INV00001566,SO00000586,CUST000191,05/14/2026,2026-06-28,21598.95,USD,Paid
INV00001567,SO00000042,CUST000043,02/28/2026,2026-03-15,44059.88,MXN,Open
INV00001568,SO00000699,CUST000290,2026-02-19,2026-04-05,37264.44,EUR,open 
INV00001569,SO00000277,CUST000346,05/16/2026,2026-07-15,21664.36,CAD,Open
INV00001570,SO00000592,CUST000185,01/10/2026,2026-01-25,26891.96,MXN,Cancelled
INV00001571,SO00001597,CUST000047,2026-05-09,2026-05-24,29313.20,USD,Partially Paid
INV00001572,SO00001611,CUST000058,2026-04-07,2026-05-22,39847.88,EUR,Paid
INV00001573,SO00000882,CUST000069,2026-01-14,2026-02-28,21697.41,USD,Paid
INV00001574,SO00000379,CUST000037,02/19/2026,2026-04-05,245.52,MXN,Paid
INV00001575,SO00000340,CUST000318,05/26/2026,2026-07-10,18468.96,CAD,Partially Paid
INV00001576,SO00001793,CUST000304,2026-02-03,2026-03-05,11614.60,CAD,open 
INV00001577,SO00001816,CUST000008,02/24/2026,2026-03-26,bad,USD,Open
INV00001578,SO00000864,CUST000444,04/11/2026,2026-04-26,21081.85,USD,Cancelled
INV00001579,SO00000141,CUST000336,2026-04-29,2026-06-28,28660.68,MXN,Open
INV00001580,SO00001124,CUST000447,2026-01-21,2026-02-05,5845.80,EUR,open 
INV00001581,SO00000884,CUST000106,05/29/2026,2026-07-13,16194.16,USD,Open
INV00001582,SO00001182,CUST000251,06/04/2026,2026-07-19,995.71,USD,Paid
INV00001583,SO00002267,CUST000283,2026-01-27,2026-03-28,22202.64,EUR,Partially Paid
INV00001584,SO00001067,CUST000223,2026-06-01,2026-06-16,43973.72,USD,Cancelled
INV00001585,SO00001661,CUST000416,05/07/2026,2026-07-06,17833.94,MXN,Open
INV00001586,SO00001986,CUST000336,04/14/2026,2026-05-29,26164.32,USD,Open
INV00001587,SO00000096,CUST000178,2026-03-01,2026-03-16,22771.41,MXN,Paid
INV00001588,SO_UNKNOWN,CUST000286,05/08/2026,2026-06-07,24722.56,MXN,Open
INV00001589,SO00001608,CUST000097,2026-03-29,2026-04-13,25337.24,MXN,Open
INV00001590,SO00000764,CUST000378,03/29/2026,2026-04-28,44732.70,USD,Cancelled
INV00001591,SO00000651,CUST000231,2026-02-01,2026-02-16,10219.56,USD,open 
INV00001592,SO00001853,CUST000134,01/23/2026,2026-02-22,16744.77,USD,Open
INV00001593,SO00001047,CUST000123,2026-01-08,2026-03-09,21496.73,USD,Partially Paid
INV00001594,SO00001183,CUST000021,2026-05-29,2026-06-28,35728.49,USD,Partially Paid
INV00001595,SO00000627,CUST000118,04/24/2026,2026-05-09,20683.46,MXN,Open
INV00001596,SO00000398,CUST000444,03/01/2026,2026-04-15,43049.38,USD,Partially Paid
INV00001597,SO00000846,CUST000392,2026-04-12,2026-05-27,44564.96,MXN,Partially Paid
INV00001598,SO00001835,CUST000178,05/18/2026,2026-06-17,30422.01,USD,Cancelled
INV00001599,SO00001782,CUST000321,02/27/2026,2026-04-13,28369.21,USD,Paid
INV00001600,SO00002288,CUST000339,2026-05-10,2026-07-09,44392.77,USD,Paid
INV00001601,SO00000456,CUST000391,05/28/2026,2026-07-27,40366.82,CAD,Partially Paid
INV00001602,SO00001227,CUST000244,2026-05-25,2026-07-24,32941.68,MXN,Cancelled
INV00001603,SO00001954,CUST000296,06/11/2026,2026-07-26,22755.35,USD,Open
INV00001604,SO00000446,CUST000266,2026-03-01,2026-03-16,15269.40,USD,Partially Paid
INV00001605,SO00000898,CUST000434,2026-04-08,2026-05-23,14171.35,USD,Open
INV00001606,SO00001576,CUST000399,02/08/2026,2026-04-09,23234.46,CAD,Cancelled
INV00001607,SO00001497,CUST000062,2026-04-24,2026-06-08,18531.98,USD,Partially Paid
INV00001608,SO00000563,CUST000299,2026-01-29,2026-03-15,26797.09,USD,Cancelled
INV00001609,SO00002271,CUST000450,2026-02-27,2026-03-29,388.93,USD,Open
INV00001610,SO00000676,CUST000306,05/30/2026,2026-06-14,11029.94,CAD,Partially Paid
INV00001611,SO00000935,CUST000235,2026-02-03,2026-04-04,9694.88,USD,Paid
INV00001612,SO00000033,CUST000446,03/21/2026,2026-04-20,21103.00,USD,Paid
INV00001613,SO00001882,CUST000331,2026-05-23,2026-06-07,2675.30,CAD,Partially Paid
INV00001614,SO00000700,CUST000201,2026-01-30,2026-03-16,34268.74,CAD,Open
INV00001615,SO00000244,CUST000067,03/25/2026,2026-05-24,17329.45,CAD,Partially Paid
INV00001616,SO00001869,CUST000027,05/23/2026,2026-07-07,20521.35,EUR,open 
INV00001617,SO00001772,CUST000262,02/09/2026,2026-04-10,33117.36,MXN,Cancelled
INV00001618,SO00002075,CUST000415,2026-03-29,2026-05-28,40578.27,MXN,open 
INV00001619,SO00001219,CUST000273,05/29/2026,2026-06-28,11983.53,USD,Partially Paid
INV00001620,SO00000793,CUST000348,02/17/2026,2026-04-18,2405.75,USD,open 
INV00001621,SO00000274,CUST000152,01/25/2026,2026-03-11,9023.66,MXN,open 
INV00001622,SO00000794,CUST000063,2026-02-18,2026-04-04,34145.98,MXN,open 
INV00001623,SO00002479,CUST000151,2026-01-25,2026-02-24,42899.92,USD,Partially Paid
INV00001624,SO00000860,CUST000109,2026-02-28,2026-03-30,20313.64,EUR,Cancelled
INV00001625,SO00001690,CUST000235,2026-05-11,2026-06-25,14001.59,EUR,Open
INV00001626,SO00002231,CUST000155,03/22/2026,2026-04-21,31094.43,USD,open 
INV00001627,SO00002119,CUST000371,05/01/2026,2026-05-31,1566.61,USD,open 
INV00001628,SO00001970,CUST000382,2026-05-07,2026-05-22,7199.38,EUR,Cancelled
INV00001629,SO00001583,CUST000339,02/09/2026,2026-03-26,28852.33,CAD,Cancelled
INV00001630,SO00000681,CUST000035,2026-03-02,2026-05-01,43674.36,USD,Paid
INV00001631,SO00001584,CUST000155,02/05/2026,2026-03-07,11702.60,CAD,Open
INV00001632,SO00001590,CUST000171,03/26/2026,2026-04-25,35486.96,EUR,Cancelled
INV00001633,SO00000142,CUST000057,01/15/2026,2026-03-16,5003.79,USD,Partially Paid
INV00001634,SO00001746,CUST000168,2026-05-07,2026-07-06,23161.18,EUR,Partially Paid
INV00001635,SO00001959,CUST000306,2026-02-07,2026-04-08,39930.75,MXN,Paid
INV00001636,SO00000928,CUST000023,01/25/2026,2026-03-11,33460.27,USD,open 
INV00001637,SO00001803,CUST000018,02/15/2026,2026-03-17,29995.06,USD,Partially Paid
INV00001638,SO00002481,CUST000234,05/21/2026,2026-06-20,40642.77,CAD,Partially Paid
INV00001639,SO00000452,CUST000170,2026-06-02,2026-07-02,10762.97,USD,Cancelled
INV00001640,SO00001048,CUST000394,04/08/2026,2026-05-08,23602.92,USD,Paid
INV00001641,SO00000878,CUST000158,2026-05-20,2026-07-19,38097.49,USD,Open
INV00001642,SO00002168,CUST000025,2026-04-28,2026-05-13,12065.22,MXN,Open
INV00001643,SO00001406,CUST000107,2026-01-22,2026-02-21,6196.21,USD,Paid
INV00001644,SO00001389,CUST000089,03/30/2026,2026-05-14,19562.38,CAD,Paid
INV00001645,SO00000831,CUST000125,2026-04-13,2026-04-28,35671.34,USD,Partially Paid
INV00001646,SO00001090,CUST000257,2026-01-23,2026-02-22,18859.82,USD,Open
INV00001647,SO00001968,CUST000261,2026-04-23,2026-06-22,4307.49,MXN,Paid
INV00001648,SO00000721,CUST000401,2026-01-08,2026-02-07,28355.79,CAD,Cancelled
INV00001649,SO00000786,CUST000183,03/08/2026,2026-05-07,25385.78,USD,Open
INV00001650,SO00001431,CUST000173,2026-03-26,2026-05-25,31169.92,MXN,Open
INV00001651,SO00000174,CUST000013,2026-05-29,2026-07-13,12624.81,USD,Cancelled
INV00001652,SO00002432,CUST000337,01/21/2026,2026-03-07,16420.01,USD,Open
INV00001653,SO00002047,CUST000377,01/13/2026,2026-01-28,43085.72,CAD,Open
INV00001654,SO00001709,CUST000039,02/14/2026,2026-04-15,6904.10,EUR,open 
INV00001655,SO00000801,CUST000164,2026-04-10,2026-05-25,16801.97,USD,open 
INV00001656,SO00002186,CUST000157,03/25/2026,2026-04-24,4310.89,CAD,Cancelled
INV00001657,SO00000811,CUST000443,04/15/2026,2026-06-14,26581.03,EUR,Paid
INV00001658,SO00001716,CUST000294,2026-05-27,2026-06-26,18346.65,CAD,open 
INV00001659,SO00002491,CUST000087,2026-03-24,2026-05-08,16161.81,CAD,Partially Paid
INV00001660,SO00000137,CUST000165,02/22/2026,2026-04-23,30059.54,USD,Cancelled
INV00001661,SO00000949,CUST000099,03/14/2026,2026-03-29,18899.57,CAD,Paid
INV00001662,SO00001434,CUST000143,2026-04-20,2026-06-19,27731.40,MXN,Paid
INV00001663,SO00001378,CUST000288,03/15/2026,2026-05-14,24512.07,EUR,open 
INV00001664,SO00001087,CUST000173,06/07/2026,2026-08-06,25066.54,CAD,Open
INV00001665,SO00001085,CUST000092,2026-05-17,2026-06-16,9731.35,USD,Partially Paid
INV00001666,SO00000275,CUST000267,05/08/2026,2026-06-07,6141.31,USD,Partially Paid
INV00001667,SO00001684,CUST000207,04/04/2026,2026-05-19,39258.95,EUR,open 
INV00001668,SO00001164,CUST000010,05/17/2026,2026-07-01,43647.89,USD,Partially Paid
INV00001669,SO00000521,CUST000090,2026-02-03,2026-02-18,816.82,USD,open 
INV00001670,SO00001982,CUST000334,2026-01-23,2026-03-09,40387.87,MXN,Open
INV00001671,SO00002442,CUST000346,05/11/2026,2026-07-10,41840.78,MXN,open 
INV00001672,SO00001012,CUST000191,04/01/2026,2026-05-01,21765.90,CAD,Paid
INV00001673,SO00002368,CUST000280,05/26/2026,2026-06-25,7476.05,CAD,Open
INV00001674,SO00001076,CUST000224,2026-01-18,2026-02-17,12450.21,CAD,Partially Paid
INV00001675,SO00000333,CUST000159,04/07/2026,2026-06-06,40284.74,USD,open 
INV00001676,SO00001006,CUST000389,2026-04-17,2026-05-02,30452.56,EUR,Cancelled
INV00001677,SO00000537,CUST000110,02/01/2026,2026-04-02,37541.96,USD,Partially Paid
INV00001678,SO00000566,CUST000253,2026-03-04,2026-04-03,8468.16,CAD,Open
INV00001679,SO00002104,CUST000120,2026-04-15,2026-06-14,25997.94,USD,open 
INV00001680,SO00000155,CUST000437,2026-06-08,2026-08-07,1594.11,MXN,Partially Paid
INV00001681,SO00001678,CUST000254,05/01/2026,2026-06-15,7953.07,USD,Partially Paid
INV00001682,SO00000430,CUST000176,2026-05-19,2026-06-03,30518.10,MXN,open 
INV00001683,SO00001386,CUST000366,04/09/2026,2026-04-24,8060.01,MXN,Cancelled
INV00001684,SO00002144,CUST000155,01/05/2026,2026-01-20,5192.45,CAD,Open
INV00001685,SO00000067,CUST000409,2026-01-18,2026-03-04,22257.59,EUR,Cancelled
INV00001686,SO00000844,CUST000377,05/06/2026,2026-06-05,4038.34,USD,Paid
INV00001687,SO00000192,CUST000170,04/12/2026,2026-04-27,26885.11,USD,Paid
INV00001688,SO00000220,CUST000037,05/23/2026,2026-06-22,20364.55,USD,Paid
INV00001689,SO00000100,CUST000068,2026-05-20,2026-07-04,26243.43,USD,open 
INV00001690,SO00001325,CUST000126,05/14/2026,2026-07-13,36225.08,USD,Partially Paid
INV00001691,SO00002317,CUST000373,05/27/2026,2026-07-11,13127.46,CAD,Cancelled
INV00001692,SO00001588,CUST000366,04/15/2026,2026-04-30,40981.72,USD,Cancelled
INV00001693,SO00001277,CUST000037,01/20/2026,2026-02-19,10574.16,CAD,open 
INV00001694,SO00001096,CUST000165,2026-05-23,2026-07-07,31504.42,MXN,Open
INV00001695,SO00001946,CUST000251,01/29/2026,2026-02-13,12723.75,EUR,Open
INV00001696,SO00001885,CUST000302,04/07/2026,2026-05-22,44065.23,MXN,Partially Paid
INV00001697,SO00002120,CUST000072,2026-03-25,2026-04-09,20682.64,MXN,Open
INV00001698,SO00002024,CUST000295,02/01/2026,2026-03-03,36881.81,USD,Partially Paid
INV00001699,SO00001563,CUST000113,04/13/2026,2026-06-12,23684.01,MXN,Paid
INV00001700,SO00002445,CUST000146,2026-03-29,2026-04-28,17059.52,USD,Paid
INV00001701,SO00000828,CUST000144,2026-06-02,2026-07-02,30104.34,USD,Open
INV00001702,SO00000902,CUST000189,2026-04-05,2026-05-20,18099.71,MXN,Partially Paid
INV00001703,SO00002261,CUST000282,01/26/2026,2026-03-27,4847.44,USD,Cancelled
INV00001704,SO00001254,CUST000247,2026-05-28,2026-07-27,43127.93,USD,Partially Paid
INV00001705,SO00001670,CUST000396,02/23/2026,2026-04-09,41027.90,MXN,Partially Paid
INV00001706,SO00001838,CUST000076,2026-05-04,2026-07-03,17623.00,CAD,Open
INV00001707,SO00002404,CUST000099,05/12/2026,2026-05-27,30959.58,EUR,open 
INV00001708,SO00000984,CUST000222,04/11/2026,2026-06-10,18053.75,CAD,Open
INV00001709,SO00001044,CUST000006,2026-02-22,2026-04-08,20075.87,USD,Partially Paid
INV00001710,SO00002500,CUST000344,2026-04-08,2026-04-23,40079.13,EUR,Cancelled
INV00001711,SO00001620,CUST000242,2026-02-20,2026-04-06,7383.59,USD,Cancelled
INV00001712,SO00000019,CUST000199,01/14/2026,2026-02-13,22398.26,USD,Partially Paid
INV00001713,SO00001057,CUST000098,2026-01-20,2026-03-21,1723.89,USD,Paid
INV00001714,SO00000227,CUST000225,2026-04-15,2026-05-30,33705.46,USD,Partially Paid
INV00001715,SO00000909,CUST000332,2026-02-23,2026-04-24,20039.72,EUR,Cancelled
INV00001716,SO00001165,CUST000346,2026-05-04,2026-06-03,11251.53,CAD,Cancelled
INV00001717,SO00001753,CUST000191,2026-01-30,2026-03-31,332.28,USD,Open
INV00001718,SO00000842,CUST000203,01/23/2026,2026-02-22,40244.26,USD,Open
INV00001719,SO00001573,CUST000144,2026-03-19,2026-05-03,28978.16,USD,Paid
INV00001720,SO00000122,CUST000192,2026-02-05,2026-04-06,589.75,USD,Open
INV00001721,SO00000358,CUST000419,2026-04-21,2026-05-06,28755.60,CAD,Cancelled
INV00001722,SO00001672,CUST000087,02/07/2026,2026-03-09,10385.76,CAD,Open
INV00001723,SO00001446,CUST000259,2026-04-09,2026-06-08,42888.79,MXN,Open
INV00001724,SO00000901,CUST000161,2026-01-25,2026-02-09,21437.14,CAD,open 
INV00001725,SO00000386,CUST000235,2026-02-02,2026-03-04,33271.55,USD,Partially Paid
INV00001726,SO00000904,CUST000131,2026-01-17,2026-03-18,16360.11,USD,Cancelled
INV00001727,SO00002170,CUST000083,01/09/2026,2026-02-23,20568.67,USD,open 
INV00001728,SO00002457,CUST000250,06/09/2026,2026-07-24,7608.12,MXN,Paid
INV00001729,SO00000357,CUST000340,03/23/2026,2026-04-07,7064.30,USD,Partially Paid
INV00001730,SO00000517,CUST000242,2026-04-07,2026-05-07,9722.47,USD,Cancelled
INV00001731,SO00001464,CUST000393,2026-04-17,2026-05-17,12676.90,CAD,Paid
INV00001732,SO00002246,CUST000009,05/19/2026,2026-06-18,5853.54,USD,Cancelled
INV00001733,SO00001787,CUST000385,2026-02-01,2026-03-03,23490.28,CAD,Paid
INV00001734,SO00000574,CUST000231,05/27/2026,2026-06-26,12861.86,USD,Paid
INV00001735,SO00001752,CUST000070,2026-04-30,2026-05-15,22108.64,CAD,Paid
INV00001736,SO00002298,CUST000032,02/16/2026,2026-04-17,35203.58,MXN,Cancelled
INV00001737,SO00000266,CUST000035,04/05/2026,2026-05-05,15873.70,USD,Open
INV00001738,SO00001228,CUST000377,02/16/2026,2026-04-17,43542.30,CAD,Open
INV00001739,SO00002448,CUST000058,2026-02-24,2026-04-25,bad,USD,open 
INV00001740,SO00001675,CUST000039,2026-06-02,2026-06-17,10896.56,EUR,Partially Paid
INV00001741,SO00001841,CUST000400,05/11/2026,2026-05-26,34929.27,USD,Cancelled
INV00001742,SO00001146,CUST000153,04/29/2026,2026-06-28,19235.18,MXN,Cancelled
INV00001743,SO00000218,CUST000263,2026-03-02,2026-03-17,37655.60,USD,Paid
INV00001744,SO00001425,CUST000100,05/28/2026,2026-07-12,10084.82,EUR,Cancelled
INV00001745,SO00002182,CUST000211,03/30/2026,2026-04-14,6210.87,MXN,open 
INV00001746,SO00000243,CUST000328,2026-05-10,2026-05-25,21077.01,MXN,Paid
INV00001747,SO00002295,CUST000276,2026-02-01,2026-03-18,28351.96,CAD,Cancelled
INV00001748,SO00000814,CUST000181,05/09/2026,2026-06-08,2653.60,USD,Cancelled
INV00001749,SO00000166,CUST000352,04/18/2026,2026-05-18,41139.29,USD,Cancelled
INV00001750,SO00000905,CUST000023,05/20/2026,2026-06-19,29562.69,USD,open 
INV00001751,SO00000443,CUST000352,02/20/2026,2026-04-21,35377.72,MXN,Cancelled
INV00001752,SO00001543,CUST000091,2026-03-05,2026-04-04,26934.58,USD,open 
INV00001753,SO00001547,CUST000412,2026-03-06,2026-05-05,25048.79,USD,Cancelled
INV00001754,SO00002157,CUST000230,02/10/2026,2026-04-11,38732.08,CAD,Partially Paid
INV00001755,SO00000849,CUST000062,2026-05-12,2026-06-26,7034.15,USD,open 
INV00001756,SO00000092,CUST000087,06/05/2026,2026-06-20,33928.61,USD,Cancelled
INV00001757,SO00000625,CUST000198,02/22/2026,2026-04-23,26591.42,USD,Open
INV00001758,SO00001402,CUST000153,2026-05-26,2026-06-25,16115.72,USD,Open
INV00001759,SO00000314,CUST000172,2026-01-24,2026-03-25,44770.84,MXN,Paid
INV00001760,SO00000044,CUST000247,2026-03-28,2026-05-12,30689.99,EUR,Paid
INV00001761,SO00002250,CUST000309,2026-05-30,2026-06-14,30144.54,USD,Partially Paid
INV00001762,SO00002464,CUST000247,02/03/2026,2026-02-18,26760.68,USD,Open
INV00001763,SO00001616,CUST000376,01/23/2026,2026-02-22,26381.47,USD,open 
INV00001764,SO00000998,CUST000261,01/19/2026,2026-03-05,36227.22,USD,Open
INV00001765,SO00000760,CUST000136,2026-04-01,2026-05-16,23928.84,USD,Paid
INV00001766,SO00000498,CUST000440,2026-05-16,2026-06-15,37125.18,USD,Paid
INV00001767,SO00001479,CUST000441,2026-03-26,2026-05-25,44882.41,USD,Cancelled
INV00001768,SO00002488,CUST000209,2026-01-13,2026-01-28,9572.31,MXN,Cancelled
INV00001769,SO00002031,CUST000084,2026-02-10,2026-03-12,34985.35,MXN,open 
INV00001770,SO00000693,CUST000154,05/20/2026,2026-07-19,12746.17,MXN,Partially Paid
INV00001771,SO00002084,CUST000068,02/23/2026,2026-04-24,36901.49,MXN,Partially Paid
INV00001772,SO00002279,CUST000012,04/26/2026,2026-06-25,5372.22,MXN,Partially Paid
INV00001773,SO00002310,CUST000079,04/30/2026,2026-05-15,15528.49,EUR,Partially Paid
INV00001774,SO00000834,CUST000273,2026-05-12,2026-06-11,19750.53,USD,Cancelled
INV00001775,SO00001964,CUST000272,06/02/2026,2026-07-17,43325.08,USD,Paid
INV00001776,SO00002327,CUST000176,03/07/2026,2026-05-06,20876.15,USD,Open
INV00001777,SO00000551,CUST000229,03/28/2026,2026-04-12,37596.53,USD,Open
INV00001778,SO00001051,CUST000256,01/10/2026,2026-02-24,44045.34,USD,Partially Paid
INV00001779,SO00001215,CUST000091,2026-01-23,2026-03-24,38177.77,USD,Cancelled
INV00001780,SO00001886,CUST000320,2026-04-22,2026-05-07,5176.77,USD,open 
INV00001781,SO00001800,CUST000142,2026-05-19,2026-07-18,12751.44,MXN,open 
INV00001782,SO00001997,CUST000442,2026-01-29,2026-03-15,23223.25,EUR,Cancelled
INV00001783,SO00002370,CUST000258,2026-05-05,2026-05-20,30533.42,USD,open 
INV00001784,SO00001999,CUST000029,2026-04-19,2026-06-18,16304.26,USD,open 
INV00001785,SO00000680,CUST000377,02/04/2026,2026-02-19,33863.20,CAD,open 
INV00001786,SO00000663,CUST000396,2026-03-27,2026-05-11,3862.18,MXN,Open
INV00001787,SO00000145,CUST000177,2026-01-12,2026-02-11,38555.12,USD,Partially Paid
INV00001788,SO00002193,CUST000214,03/13/2026,2026-03-28,43350.63,USD,Partially Paid
INV00001789,SO00001683,CUST000412,2026-03-03,2026-04-17,24876.38,MXN,open 
INV00001790,SO00000560,CUST000005,2026-03-29,2026-04-13,38684.13,MXN,Partially Paid
INV00001791,SO00001978,CUST000299,2026-05-14,2026-06-28,30839.92,USD,Partially Paid
INV00001792,SO00000298,CUST000239,2026-01-15,2026-03-16,1818.90,EUR,Open
INV00001793,SO00001755,CUST000019,2026-03-03,2026-05-02,20809.16,MXN,Partially Paid
INV00001794,SO00000824,CUST000406,04/03/2026,2026-05-03,2292.79,USD,Partially Paid
INV00001795,SO00000378,CUST000413,01/25/2026,2026-02-24,3233.40,USD,Cancelled
INV00001796,SO00001361,CUST000033,2026-03-22,2026-05-21,14156.12,USD,open 
INV00001797,SO00000199,CUST000041,02/16/2026,2026-03-18,32409.23,MXN,Partially Paid
INV00001798,SO00002068,CUST000107,2026-03-29,2026-05-28,40478.66,USD,Cancelled
INV00001799,SO00001194,CUST000415,02/12/2026,2026-02-27,16683.37,USD,Paid
INV00001800,SO00000895,CUST000249,2026-01-12,2026-03-13,5462.96,USD,Paid
INV00001801,SO00001578,CUST000160,03/21/2026,2026-05-20,31419.89,USD,Partially Paid
INV00001802,SO00000265,CUST000035,2026-03-14,2026-04-13,19005.74,CAD,Open
INV00001803,SO00001953,CUST000189,06/02/2026,2026-07-02,8782.90,MXN,open 
INV00001804,SO00002470,CUST000238,2026-03-13,2026-04-12,10892.26,EUR,open 
INV00001805,SO00000851,CUST000416,2026-03-17,2026-05-16,16042.09,EUR,Open
INV00001806,SO00000703,CUST000443,2026-03-19,2026-05-18,19315.27,EUR,Cancelled
INV00001807,SO00000257,CUST000181,2026-05-20,2026-07-19,33595.58,USD,open 
INV00001808,SO00001827,CUST000284,2026-06-08,2026-06-23,11395.18,USD,Paid
INV00001809,SO00000372,CUST000132,2026-01-28,2026-02-27,25932.44,USD,Cancelled
INV00001810,SO00002052,CUST000270,05/16/2026,2026-06-30,298.50,EUR,Partially Paid
INV00001811,SO00001094,CUST000056,2026-04-06,2026-04-21,6752.97,USD,Cancelled
INV00001812,SO00002434,CUST000423,03/29/2026,2026-04-28,42679.93,USD,Paid
INV00001813,SO00000323,CUST000157,2026-02-21,2026-03-23,490.06,USD,Open
INV00001814,SO00001503,CUST000362,03/16/2026,2026-03-31,29931.27,USD,Partially Paid
INV00001815,SO00002121,CUST000008,2026-05-18,2026-07-02,23253.14,MXN,Cancelled
INV00001816,SO00001152,CUST000288,02/10/2026,2026-03-12,5727.67,CAD,Cancelled
INV00001817,SO00000431,CUST000343,2026-02-21,2026-03-23,23534.03,USD,Open
INV00001818,SO00001813,CUST000113,03/28/2026,2026-05-12,40202.56,USD,Cancelled
INV00001819,SO00001356,CUST000189,05/25/2026,2026-06-09,10451.58,USD,Open
INV00001820,SO00002065,CUST000406,2026-01-22,2026-02-06,19101.81,USD,Cancelled
INV00001821,SO00001967,CUST000084,2026-05-01,2026-06-30,42085.17,CAD,open 
INV00001822,SO00002126,CUST000246,2026-06-07,2026-07-22,14538.81,CAD,Open
INV00001823,SO00001844,CUST000157,2026-02-20,2026-03-07,4153.12,CAD,Partially Paid
INV00001824,SO00001267,CUST000255,2026-01-13,2026-03-14,31967.72,EUR,Partially Paid
INV00001825,SO00000580,CUST000298,2026-04-04,2026-05-04,5281.73,EUR,Cancelled
INV00001826,SO00001082,CUST000251,04/08/2026,2026-04-23,2815.36,USD,open 
INV00001827,SO00000276,CUST000299,03/28/2026,2026-05-12,9346.61,CAD,Open
INV00001828,SO00001806,CUST000386,2026-01-24,2026-02-23,25341.19,MXN,Cancelled
INV00001829,SO00000101,CUST000283,05/23/2026,2026-06-22,23089.68,EUR,Cancelled
INV00001830,SO00002377,CUST000335,02/25/2026,2026-04-26,2936.54,USD,open 
INV00001831,SO00000990,CUST000125,2026-03-21,2026-04-20,11320.99,USD,Partially Paid
INV00001832,SO00000781,CUST000001,01/04/2026,2026-02-18,38161.53,EUR,Cancelled
INV00001833,SO00000835,CUST000177,2026-01-17,2026-03-03,30672.29,USD,Open
INV00001834,SO00002083,CUST000447,01/21/2026,2026-02-05,11829.17,EUR,Partially Paid
INV00001835,SO00001285,CUST000277,2026-03-24,2026-04-23,23924.59,USD,Open
INV00001836,SO00001855,CUST000274,04/20/2026,2026-05-20,28659.39,CAD,Paid
INV00001837,SO00001355,CUST000334,2026-03-11,2026-03-26,3843.29,CAD,Partially Paid
INV00001838,SO00001721,CUST000209,03/10/2026,2026-04-24,30046.29,MXN,Partially Paid
INV00001839,SO00000682,CUST000161,2026-05-29,2026-07-13,6826.83,MXN,Paid
INV00001840,SO00000511,CUST000393,2026-05-10,2026-06-24,8231.97,USD,Cancelled
INV00001841,SO00000598,CUST000067,2026-04-19,2026-05-19,12705.61,USD,open 
INV00001842,SO00001756,CUST000039,01/16/2026,2026-03-02,37695.17,CAD,open 
INV00001843,SO00000913,CUST000223,05/09/2026,2026-05-24,16562.02,CAD,Cancelled
INV00001844,SO00001858,CUST000381,03/05/2026,2026-04-19,29783.42,USD,Partially Paid
INV00001845,SO00001156,CUST000214,03/09/2026,2026-04-23,1238.90,USD,Paid
INV00001846,SO00001612,CUST000288,02/03/2026,2026-03-20,16778.64,CAD,Paid
INV00001847,SO00000600,CUST000088,06/06/2026,2026-06-21,360.48,MXN,Partially Paid
INV00001848,SO00001171,CUST000142,06/05/2026,2026-07-05,6982.65,MXN,open 
INV00001849,SO00001166,CUST000363,2026-04-24,2026-06-23,30947.42,USD,Open
