snapshot_date,warehouse_id,product_id,on_hand_qty,allocated_qty,available_qty,reorder_point,safety_stock_qty,inventory_status
2026-01-31,WH0008,SKU0000007,1831,42,1789,50,200,Low
2026-01-31,WH0008,SKU0000642,998,331,667,250,200,Low
2026-01-31,WH0008,SKU0000639,419,122,297,50,50,healthy 
2026-01-31,WH0008,SKU0000587,69,67,2,50,100,Overstock
2026-01-31,WH0008,SKU0000063,1682,66,1616,100,100,healthy 
2026-01-31,WH0008,SKU0000312,1573,82,1491,50,25,healthy 
2026-01-31,WH0008,SKU0000222,1069,415,654,100,50,Healthy
2026-01-31,WH0008,SKU0000597,1031,446,585,100,25,Low
2026-01-31,WH0008,SKU0000590,248,126,122,250,25,Low
2026-01-31,WH0008,SKU0000602,1963,334,1629,250,50,Stockout
2026-01-31,WH0008,SKU0000155,597,63,534,500,100,Overstock
2026-01-31,WH0008,SKU0000525,465,417,48,50,200,Low
2026-01-31,WH0008,SKU0000192,1162,257,905,50,50,Overstock
2026-01-31,WH0008,SKU0000304,73,8,65,500,100,Overstock
2026-01-31,WH0008,SKU0000677,970,37,933,50,200,Overstock
2026-01-31,WH0008,SKU0000493,1362,427,935,500,50,Stockout
2026-01-31,WH0008,SKU0000321,191,121,70,100,50,Healthy
2026-01-31,WH0008,SKU0000148,1432,255,1177,50,100,Low
2026-01-31,WH0008,SKU0000024,121,44,77,250,200,healthy 
2026-01-31,WH0008,SKU0000092,888,328,560,250,50,Healthy
2026-01-31,WH0008,SKU0000418,1243,436,807,250,200,Overstock
2026-01-31,WH0008,SKU0000113,62,37,25,250,200,Low
2026-01-31,WH0008,SKU0000564,1098,345,753,500,100,healthy 
2026-01-31,WH0008,SKU0000032,1855,385,1470,100,200,Stockout
2026-01-31,WH0008,SKU0000550,33,11,22,500,50,Overstock
2026-01-31,WH0008,SKU0000291,606,158,448,100,25,Stockout
2026-01-31,WH0008,SKU0000437,670,386,284,500,100,Healthy
2026-01-31,WH0008,SKU0000177,487,241,246,250,200,healthy 
2026-01-31,WH0008,SKU0000538,83,53,30,100,50,Overstock
2026-01-31,WH0008,SKU0000221,418,229,189,100,100,Stockout
2026-01-31,WH0008,SKU0000161,7,5,2,50,100,Low
2026-01-31,WH0008,SKU0000240,600,300,300,250,25,Healthy
2026-01-31,WH0008,SKU0000676,492,341,151,50,200,Overstock
2026-01-31,WH0008,SKU0000384,75,16,59,250,50,Low
2026-01-31,WH0008,SKU0000029,1673,474,1199,500,200,Overstock
2026-01-31,WH0008,SKU0000141,470,210,260,500,50,Low
2026-01-31,WH0008,SKU0000393,930,289,641,500,50,Healthy
2026-01-31,WH0008,SKU0000337,705,167,538,250,25,Healthy
2026-01-31,WH0008,SKU0000509,916,95,821,250,200,Healthy
2026-01-31,WH0008,SKU0000386,369,272,97,500,100,Low
2026-01-31,WH0008,SKU0000239,1997,489,1508,100,100,Overstock
2026-01-31,WH0008,SKU0000200,830,121,709,100,200,Healthy
2026-01-31,WH0008,SKU0000301,297,143,154,50,100,Overstock
2026-01-31,WH0008,SKU0000012,1918,9,1909,100,100,Stockout
2026-01-31,WH0008,SKU0000045,1044,314,730,50,25,healthy 
2026-01-31,WH0008,SKU0000545,1375,412,963,50,50,Overstock
2026-01-31,WH0008,SKU0000243,819,432,387,500,50,Low
2026-01-31,WH0008,SKU0000585,1150,190,960,500,50,Healthy
2026-01-31,WH0009,SKU0000208,27,18,9,500,50,Low
2026-01-31,WH0009,SKU0000296,725,290,435,100,200,Healthy
2026-01-31,WH0009,SKU0000455,26,1,25,50,50,Stockout
2026-01-31,WH0009,SKU0000441,263,174,89,50,200,Healthy
2026-01-31,WH0009,SKU0000412,711,168,543,500,200,Stockout
2026-01-31,WH0009,SKU0000077,240,216,24,50,50,Low
2026-01-31,WH0009,SKU0000029,898,78,820,100,100,Overstock
2026-01-31,WH0009,SKU0000093,210,50,160,50,100,Stockout
2026-01-31,WH0009,SKU0000517,1854,200,1654,250,50,Stockout
2026-01-31,WH0009,SKU0000452,1456,388,1068,100,50,Overstock
2026-01-31,WH0009,SKU0000506,739,185,554,50,50,Overstock
2026-01-31,WH0009,SKU0000286,839,410,429,100,25,Low
2026-01-31,WH0009,SKU0000318,1233,381,852,500,50,Healthy
2026-01-31,WH0009,SKU0000231,645,66,579,100,200,healthy 
2026-01-31,WH0009,SKU0000637,952,35,917,50,50,Stockout
2026-01-31,WH0009,SKU0000092,1263,264,999,500,50,Overstock
2026-01-31,WH0009,SKU0000513,1795,487,1308,250,200,Stockout
2026-01-31,WH0009,SKU0000005,115,71,44,500,50,Healthy
2026-01-31,WH0009,SKU0000072,159,54,105,50,200,healthy 
2026-01-31,WH0009,SKU0000221,403,98,305,500,100,healthy 
2026-01-31,WH0009,SKU0000614,1941,459,1482,500,50,Healthy
2026-01-31,WH0009,SKU0000566,511,11,500,250,100,Low
2026-01-31,WH0009,SKU0000233,380,271,109,100,25,Stockout
2026-01-31,WH0009,SKU0000553,1968,323,1645,250,50,Low
2026-01-31,WH0009,SKU0000384,203,5,198,50,50,Overstock
2026-01-31,WH0009,SKU0000657,1937,379,1558,50,25,Overstock
2026-01-31,WH0009,SKU0000375,1577,439,1138,500,100,Overstock
2026-01-31,WH0009,SKU0000631,1850,269,1581,50,100,Overstock
2026-01-31,WH0009,SKU0000385,845,222,623,250,200,Low
2026-01-31,WH0009,SKU0000113,152,129,23,250,50,Stockout
2026-01-31,WH0009,SKU0000111,1478,131,1347,250,100,Healthy
2026-01-31,WH0009,SKU0000573,1507,399,1108,500,200,healthy 
2026-01-31,WH0009,SKU0000181,1699,365,1334,50,200,Low
2026-01-31,WH0009,SKU0000445,823,121,702,250,200,Stockout
2026-01-31,WH0009,SKU0000322,1422,188,1234,50,50,Healthy
2026-01-31,WH0009,SKU0000601,339,101,238,500,25,healthy 
2026-01-31,WH0009,SKU0000177,1352,385,967,500,25,Overstock
2026-01-31,WH0009,SKU0000039,11,0,11,50,25,healthy 
2026-01-31,WH0009,SKU0000671,556,3,553,250,100,Healthy
2026-01-31,WH0009,SKU_UNKNOWN,228,198,30,100,100,Overstock
2026-01-31,WH0009,SKU0000138,732,237,495,50,100,Healthy
2026-01-31,WH0009,SKU0000586,1859,339,1520,100,50,Healthy
2026-01-31,WH0009,SKU0000200,1528,473,1055,50,200,Overstock
2026-01-31,WH0009,SKU0000504,1343,401,942,100,25,Overstock
2026-01-31,WH0009,SKU0000593,1698,80,1618,100,100,Stockout
2026-01-31,WH0009,SKU0000024,678,281,397,500,100,Overstock
2026-01-31,WH0009,SKU0000302,924,158,766,500,50,Stockout
2026-01-31,WH0009,SKU0000676,331,13,318,250,200,healthy 
2026-01-31,WH0009,SKU0000114,1127,14,1113,250,100,Stockout
2026-01-31,WH0009,SKU0000492,1406,347,1059,250,200,Overstock
2026-01-31,WH0009,SKU0000338,1992,450,1542,250,50,Healthy
2026-01-31,WH0009,SKU0000275,559,230,329,100,100,healthy 
2026-01-31,WH0009,SKU0000075,1064,241,823,50,100,Overstock
2026-01-31,WH0009,SKU0000681,1493,299,1194,100,200,Healthy
2026-01-31,WH0009,SKU0000293,1381,27,1354,250,100,Low
2026-01-31,WH0009,SKU0000379,1721,47,1674,250,100,healthy 
2026-01-31,WH0009,SKU0000382,1673,210,1463,100,25,Stockout
2026-01-31,WH0009,SKU0000627,1449,63,1386,250,200,Low
2026-01-31,WH0009,SKU0000017,1368,356,1012,100,200,Healthy
2026-01-31,WH0009,SKU0000556,1795,290,1505,50,25,healthy 
2026-01-31,WH0009,SKU0000081,1829,466,1363,500,50,Low
2026-01-31,WH0009,SKU0000110,1088,356,732,50,25,Healthy
2026-01-31,WH0009,SKU0000661,1525,382,1143,50,50,Stockout
2026-01-31,WH0009,SKU0000010,1043,388,655,500,50,Healthy
2026-01-31,WH0009,SKU0000261,1602,37,1565,100,50,healthy 
2026-01-31,WH0009,SKU0000306,158,108,50,250,25,Overstock
2026-01-31,WH0009,SKU0000653,1678,456,1222,250,200,Low
2026-01-31,WH0009,SKU0000494,307,75,232,50,50,Low
2026-01-31,WH0009,SKU0000405,1412,481,931,50,25,Low
2026-01-31,WH0009,SKU0000045,442,100,342,500,200,Low
2026-01-31,WH0009,SKU0000537,173,167,6,250,200,healthy 
2026-01-31,WH0009,SKU0000206,466,33,433,500,100,Healthy
2026-01-31,WH0009,SKU0000180,510,304,206,500,25,Healthy
2026-01-31,WH0009,SKU0000305,1135,410,725,100,50,healthy 
2026-01-31,WH0009,SKU0000542,442,41,401,100,50,Overstock
2026-01-31,WH0009,SKU0000415,951,240,711,250,200,Healthy
2026-01-31,WH0009,SKU0000159,362,5,357,500,100,Healthy
2026-01-31,WH0009,SKU0000036,183,168,15,250,25,Healthy
2026-01-31,WH0009,SKU0000597,76,42,34,500,25,Healthy
2026-01-31,WH0009,SKU0000222,139,117,22,100,200,healthy 
2026-01-31,WH0009,SKU0000273,1813,153,1660,500,100,healthy 
2026-01-31,WH0009,SKU0000440,203,15,188,500,100,Overstock
2026-01-31,WH0009,SKU0000320,201,40,161,500,100,Healthy
2026-01-31,WH0009,SKU0000554,695,432,263,100,25,Stockout
2026-01-31,WH0009,SKU0000085,1565,161,1404,500,200,Healthy
2026-01-31,WH0009,SKU0000583,369,85,284,100,200,Low
2026-01-31,WH0009,SKU0000073,1414,26,1388,100,200,Overstock
2026-01-31,WH0009,SKU0000493,542,18,524,50,25,Low
2026-01-31,WH0009,SKU0000223,294,33,261,500,25,Overstock
2026-01-31,WH0009,SKU0000281,1655,487,1168,50,200,Overstock
2026-01-31,WH0009,SKU0000198,1704,83,1621,100,200,Healthy
2026-01-31,WH0009,SKU0000603,238,20,218,100,25,Overstock
2026-01-31,WH0009,SKU0000168,bad,194,772,100,100,Low
2026-01-31,WH0009,SKU0000150,1855,117,1738,100,25,Overstock
2026-01-31,WH0009,SKU0000321,383,128,255,250,200,Stockout
2026-01-31,WH0009,SKU0000151,1164,1,1163,50,200,healthy 
2026-01-31,WH0009,SKU0000157,69,48,21,500,100,Healthy
2026-01-31,WH0009,SKU0000236,1558,24,1534,50,100,healthy 
2026-01-31,WH0009,SKU0000298,1140,309,831,50,50,healthy 
2026-01-31,WH0009,SKU0000309,1904,50,1854,50,25,Low
2026-01-31,WH0009,SKU0000337,231,24,207,500,200,Low
2026-01-31,WH0009,SKU0000473,133,127,6,500,200,Healthy
2026-01-31,WH0009,SKU0000086,1217,235,982,100,50,healthy 
2026-01-31,WH0009,SKU0000034,1750,428,1322,250,100,Stockout
2026-01-31,WH0009,SKU0000312,1902,55,1847,500,50,healthy 
2026-01-31,WH0009,SKU0000225,824,332,492,50,100,Stockout
2026-01-31,WH0009,SKU0000135,1077,155,922,250,50,Stockout
2026-01-31,WH0009,SKU0000654,829,339,490,500,100,Low
2026-01-31,WH0009,SKU0000068,1933,17,1916,50,200,Healthy
2026-01-31,WH0009,SKU0000144,29,12,17,50,100,healthy 
2026-01-31,WH0009,SKU0000007,1150,402,748,250,25,Stockout
2026-01-31,WH0009,SKU0000192,1987,14,1973,250,25,Overstock
2026-01-31,WH0009,SKU0000185,906,418,488,100,200,Healthy
2026-01-31,WH0009,SKU0000429,1676,404,1272,100,100,Overstock
2026-01-31,WH0009,SKU0000088,1226,348,878,50,25,Healthy
2026-01-31,WH0009,SKU0000094,1735,14,1721,100,25,Low
2026-01-31,WH0009,SKU0000425,1560,74,1486,100,100,Stockout
2026-01-31,WH0009,SKU0000351,123,111,12,50,50,Low
2026-01-31,WH0009,SKU0000255,546,369,177,100,200,Stockout
2026-01-31,WH0009,SKU0000291,689,457,232,250,25,healthy 
2026-01-31,WH0009,SKU0000285,1804,13,1791,100,100,Overstock
2026-01-31,WH0009,SKU0000550,247,208,39,50,200,healthy 
2026-01-31,WH0009,SKU0000147,653,137,516,50,25,Low
2026-01-31,WH0009,SKU0000373,1730,28,1702,100,100,Healthy
2026-01-31,WH0009,SKU0000629,1475,129,1346,100,200,Stockout
2026-01-31,WH0009,SKU0000118,142,38,104,50,100,Healthy
2026-01-31,WH0009,SKU0000511,1152,175,977,250,50,Overstock
2026-01-31,WH0009,SKU0000487,1550,25,1525,500,25,Stockout
2026-01-31,WH0009,SKU0000256,191,191,0,500,25,Healthy
2026-01-31,WH0009,SKU0000363,178,28,150,250,25,Stockout
2026-01-31,WH0009,SKU0000555,827,231,596,50,50,Overstock
2026-01-31,WH0009,SKU0000156,857,66,791,500,50,healthy 
2026-01-31,WH0009,SKU0000239,348,275,73,500,200,Low
2026-01-31,WH0009,SKU0000246,113,18,95,50,50,Overstock
2026-01-31,WH0009,SKU0000102,1900,296,1604,500,25,Low
2026-01-31,WH0009,SKU0000267,1156,229,927,500,25,Stockout
2026-01-31,WH0009,SKU0000411,507,469,38,100,100,healthy 
2026-01-31,WH0009,SKU0000397,473,194,279,50,25,Low
2026-01-31,WH0009,SKU0000675,62,49,13,500,50,healthy 
2026-01-31,WH0009,SKU0000403,1397,243,1154,250,100,Overstock
2026-01-31,WH0009,SKU0000098,270,144,126,250,50,healthy 
2026-01-31,WH0009,SKU0000673,563,162,401,250,50,Low
2026-01-31,WH0009,SKU0000535,1053,164,889,100,25,healthy 
2026-01-31,WH0009,SKU0000356,289,200,89,250,50,Low
2026-01-31,WH0009,SKU0000541,1929,27,1902,100,100,healthy 
2026-01-31,WH0009,SKU0000464,737,107,630,50,100,Stockout
2026-01-31,WH0009,SKU0000054,747,236,511,100,50,Stockout
2026-01-31,WH0009,SKU0000602,1903,56,1847,100,50,healthy 
2026-01-31,WH0009,SKU0000690,1909,466,1443,100,200,Stockout
2026-01-31,WH0009,SKU0000153,850,390,460,250,100,Low
2026-01-31,WH0009,SKU0000244,1773,384,1389,100,100,Stockout
2026-01-31,WH0009,SKU0000572,30,5,25,50,100,Healthy
2026-01-31,WH0009,SKU_UNKNOWN,618,275,343,250,100,healthy 
2026-01-31,WH0009,SKU0000523,1947,411,1536,500,25,healthy 
2026-01-31,WH0009,SKU0000308,1337,432,905,50,200,Low
2026-01-31,WH0009,SKU0000677,443,9,434,500,100,Stockout
2026-01-31,WH0009,SKU0000529,241,33,208,500,100,healthy 
2026-01-31,WH0009,SKU0000160,1456,257,1199,50,50,Overstock
2026-01-31,WH0009,SKU0000326,947,278,669,500,50,Stockout
2026-01-31,WH0009,SKU0000290,622,243,379,100,200,Low
2026-01-31,WH0009,SKU0000579,1095,366,729,250,200,Healthy
2026-01-31,WH0009,SKU0000563,1984,23,1961,100,200,Overstock
2026-01-31,WH0009,SKU0000525,1211,492,719,50,100,Overstock
2026-01-31,WH0009,SKU0000625,560,325,235,50,25,Healthy
2026-01-31,WH0009,SKU0000564,1406,335,1071,100,200,Overstock
2026-01-31,WH0009,SKU0000333,752,68,684,100,100,Healthy
2026-01-31,WH0009,SKU0000122,1770,17,1753,500,50,Low
2026-01-31,WH0009,SKU0000224,152,12,140,100,200,Stockout
2026-01-31,WH0009,SKU0000538,1584,116,1468,100,200,healthy 
2026-01-31,WH0009,SKU0000304,1336,249,1087,50,50,Low
2026-01-31,WH0009,SKU0000448,1342,191,1151,50,50,Healthy
2026-01-31,WH0009,SKU0000366,1187,478,709,250,100,Healthy
2026-01-31,WH0009,SKU0000432,426,32,394,50,25,Low
2026-01-31,WH0009,SKU0000161,1049,189,860,250,50,Stockout
2026-01-31,WH0009,SKU0000061,879,272,607,250,200,Healthy
2026-01-31,WH0009,SKU0000121,1898,329,1569,500,100,healthy 
2026-01-31,WH0009,SKU0000355,880,40,840,500,200,Healthy
2026-01-31,WH0009,SKU0000558,470,306,164,500,100,Overstock
2026-01-31,WH0009,SKU0000365,1962,270,1692,100,100,Stockout
2026-01-31,WH0009,SKU0000003,596,130,466,50,100,Stockout
2026-01-31,WH0009,SKU0000201,931,359,572,250,50,Healthy
2026-01-31,WH0009,SKU0000585,341,284,57,500,200,Stockout
2026-01-31,WH0009,SKU0000148,141,105,36,50,50,healthy 
2026-01-31,WH0009,SKU0000053,767,336,431,50,100,Low
2026-01-31,WH0009,SKU0000413,787,324,463,250,200,healthy 
2026-01-31,WH0009,SKU0000280,949,337,612,250,50,Healthy
2026-01-31,WH0009,SKU0000463,1876,457,1419,500,200,Stockout
2026-01-31,WH0009,SKU0000534,1764,101,1663,50,25,Stockout
2026-01-31,WH0009,SKU0000393,1930,133,1797,250,100,Low
2026-01-31,WH0009,SKU0000665,483,476,7,100,50,healthy 
2026-01-31,WH0009,SKU0000491,167,27,140,100,50,Healthy
2026-01-31,WH0009,SKU0000330,54,3,51,50,25,Healthy
2026-01-31,WH0009,SKU0000164,592,422,170,250,25,healthy 
2026-01-31,WH0009,SKU0000049,1028,144,884,50,200,Overstock
2026-01-31,WH0009,SKU0000099,941,416,525,500,25,Stockout
2026-01-31,WH0009,SKU0000479,341,68,273,100,200,Low
2026-01-31,WH0009,SKU0000040,1585,363,1222,100,100,Stockout
2026-01-31,WH0009,SKU0000642,46,17,29,100,200,Overstock
2026-01-31,WH0009,SKU0000303,1000,489,511,250,25,Overstock
2026-01-31,WH0009,SKU0000142,453,351,102,100,25,healthy 
2026-01-31,WH0010,SKU0000682,116,21,95,100,100,Overstock
2026-01-31,WH0010,SKU0000308,102,30,72,500,200,Stockout
2026-01-31,WH0010,SKU0000348,1997,58,1939,100,200,Low
2026-01-31,WH0010,SKU0000155,544,56,488,100,25,Low
2026-01-31,WH0010,SKU0000415,1144,136,1008,50,50,Healthy
2026-01-31,WH0010,SKU0000204,1041,234,807,50,25,Stockout
2026-01-31,WH0010,SKU0000132,808,37,771,50,100,healthy 
2026-01-31,WH0010,SKU0000600,1295,195,1100,50,50,Stockout
2026-01-31,WH0010,SKU0000359,1409,354,1055,250,25,Low
2026-01-31,WH0010,SKU0000363,805,293,512,250,200,Healthy
2026-01-31,WH0010,SKU0000518,1236,268,968,500,100,Stockout
2026-01-31,WH0010,SKU0000372,529,256,273,500,50,Healthy
2026-01-31,WH0010,SKU0000527,1194,133,1061,50,100,Healthy
2026-01-31,WH0010,SKU0000577,937,146,791,100,50,Healthy
2026-01-31,WH0010,SKU0000322,974,112,862,100,200,Low
2026-01-31,WH0010,SKU0000280,704,468,236,500,50,Stockout
2026-01-31,WH0010,SKU0000243,66,12,54,50,25,Low
2026-01-31,WH0010,SKU0000075,1692,296,1396,100,100,Healthy
2026-01-31,WH0010,SKU0000326,1150,1,1149,500,50,Stockout
2026-01-31,WH0010,SKU0000031,1447,466,981,50,200,Low
2026-01-31,WH0010,SKU0000545,1919,406,1513,100,25,Stockout
2026-01-31,WH0010,SKU0000215,1918,203,1715,250,50,Stockout
2026-01-31,WH0010,SKU0000255,522,408,114,500,25,Stockout
2026-01-31,WH0010,SKU0000167,1564,114,1450,50,200,Overstock
2026-01-31,WH0010,SKU0000267,560,279,281,500,200,Stockout
2026-01-31,WH0010,SKU0000286,358,237,121,100,25,healthy 
2026-01-31,WH0010,SKU0000651,1085,169,916,500,200,Overstock
2026-01-31,WH0010,SKU0000065,1503,239,1264,50,200,Stockout
2026-01-31,WH0010,SKU0000683,512,251,261,500,25,Stockout
2026-01-31,WH0010,SKU0000201,190,101,89,500,100,Overstock
2026-01-31,WH0010,SKU0000483,650,388,262,250,100,Stockout
2026-01-31,WH0010,SKU0000157,1779,296,1483,250,50,Healthy
2026-01-31,WH0010,SKU0000283,1586,89,1497,500,25,Overstock
2026-01-31,WH0010,SKU0000225,1726,378,1348,500,100,Healthy
2026-01-31,WH0010,SKU0000572,1722,226,1496,100,200,Healthy
2026-01-31,WH0010,SKU0000673,1718,286,1432,100,50,healthy 
2026-01-31,WH0010,SKU0000337,1232,377,855,50,100,Stockout
2026-01-31,WH0010,SKU0000564,1028,313,715,250,100,Low
2026-01-31,WH0010,SKU0000178,1166,312,854,500,50,Overstock
2026-01-31,WH0010,SKU0000206,81,30,51,250,25,Healthy
2026-01-31,WH0010,SKU0000192,1876,369,1507,100,200,Overstock
2026-01-31,WH0010,SKU0000027,434,272,162,250,100,Healthy
2026-01-31,WH0010,SKU0000579,493,20,473,50,200,Stockout
2026-01-31,WH0010,SKU0000239,1314,258,1056,100,50,Overstock
2026-01-31,WH0010,SKU0000017,722,496,226,250,200,Healthy
2026-01-31,WH0010,SKU0000516,399,384,15,50,25,Stockout
2026-01-31,WH0010,SKU0000585,1566,390,1176,50,50,healthy 
2026-01-31,WH0010,SKU0000253,1813,328,1485,100,100,Low
2026-01-31,WH0010,SKU0000294,466,270,196,50,100,Low
2026-01-31,WH0010,SKU0000443,1847,346,1501,250,50,healthy 
2026-01-31,WH0010,SKU0000558,1949,108,1841,100,25,Low
2026-01-31,WH0010,SKU0000393,21,8,13,50,100,Low
2026-01-31,WH0010,SKU0000151,504,374,130,250,100,healthy 
2026-01-31,WH0010,SKU0000161,571,136,435,500,100,Healthy
2026-01-31,WH0010,SKU0000298,2000,242,1758,50,100,Low
2026-01-31,WH0010,SKU0000631,1232,340,892,500,25,Overstock
2026-01-31,WH0010,SKU0000524,89,52,37,500,25,Stockout
2026-01-31,WH0010,SKU0000226,63,0,63,50,200,Overstock
2026-01-31,WH0010,SKU0000528,1077,216,861,100,25,Stockout
2026-01-31,WH0010,SKU0000331,338,327,11,100,50,Stockout
2026-01-31,WH0010,SKU0000602,1639,358,1281,500,100,Low
2026-01-31,WH0010,SKU0000156,1510,102,1408,100,200,healthy 
2026-01-31,WH0010,SKU0000296,1887,128,1759,250,100,healthy 
2026-01-31,WH0010,SKU0000153,1623,268,1355,100,25,Overstock
2026-01-31,WH0010,SKU0000088,1713,77,1636,250,25,Stockout
2026-01-31,WH0010,SKU0000624,538,193,345,50,25,healthy 
2026-01-31,WH0010,SKU0000405,283,109,174,100,100,Low
2026-01-31,WH0010,SKU0000199,357,139,218,100,50,Overstock
2026-01-31,WH0010,SKU0000133,1562,15,1547,500,100,Stockout
2026-01-31,WH0010,SKU0000402,936,308,628,100,100,Low
2026-01-31,WH0010,SKU0000261,878,223,655,250,25,healthy 
2026-01-31,WH0010,SKU0000519,276,91,185,50,100,Stockout
2026-01-31,WH0010,SKU0000160,1614,139,1475,50,200,Stockout
2026-01-31,WH0010,SKU0000072,1979,219,1760,500,25,Stockout
2026-01-31,WH0010,SKU0000596,1522,164,1358,100,50,Overstock
2026-01-31,WH0010,SKU0000487,1160,21,1139,500,100,Healthy
2026-01-31,WH0010,SKU0000050,544,392,152,500,25,Low
2026-01-31,WH0010,SKU0000273,1013,189,824,250,25,healthy 
2026-01-31,WH0010,SKU0000235,1876,247,1629,250,25,Stockout
2026-01-31,WH0010,SKU0000573,243,215,28,100,50,Healthy
2026-01-31,WH0010,SKU0000056,773,213,560,100,25,Healthy
2026-01-31,WH0010,SKU0000515,93,33,60,50,200,Overstock
2026-01-31,WH0010,SKU0000285,1280,433,847,250,25,Stockout
2026-01-31,WH0010,SKU0000588,143,77,66,50,50,Low
2026-01-31,WH0010,SKU0000360,95,28,67,100,50,healthy 
2026-01-31,WH0010,SKU0000246,778,177,601,50,100,Overstock
2026-01-31,WH0010,SKU0000208,500,146,354,250,25,Stockout
2026-01-31,WH0010,SKU0000468,28,20,8,100,200,Stockout
2026-01-31,WH0010,SKU0000626,95,87,8,250,50,healthy 
2026-01-31,WH0010,SKU0000230,279,249,30,100,200,Overstock
2026-01-31,WH0010,SKU0000546,1619,296,1323,50,200,Overstock
2026-01-31,WH0010,SKU0000330,1193,139,1054,50,25,healthy 
2026-01-31,WH0010,SKU0000521,86,4,82,100,50,Stockout
2026-01-31,WH0010,SKU0000320,1185,145,1040,50,50,healthy 
2026-01-31,WH0010,SKU0000313,1407,199,1208,50,25,Low
2026-01-31,WH0010,SKU0000473,392,345,47,250,200,Low
2026-01-31,WH0010,SKU0000375,623,269,354,50,100,healthy 
2026-01-31,WH0010,SKU0000439,320,242,78,50,25,Low
2026-01-31,WH0010,SKU0000653,151,124,27,500,50,Overstock
2026-01-31,WH0010,SKU0000400,1962,90,1872,100,200,Low
2026-01-31,WH0010,SKU0000543,682,422,260,50,50,Healthy
2026-01-31,WH0010,SKU0000488,1072,337,735,100,200,Low
2026-01-31,WH0010,SKU0000550,437,144,293,100,50,healthy 
2026-01-31,WH0010,SKU0000417,10,3,7,50,50,Healthy
2026-01-31,WH0010,SKU0000567,313,45,268,500,100,Healthy
2026-01-31,WH0010,SKU0000637,1039,8,1031,250,100,Stockout
2026-01-31,WH0010,SKU0000181,73,62,11,50,50,Low
2026-01-31,WH0010,SKU0000289,314,76,238,500,25,Stockout
2026-01-31,WH0010,SKU0000661,594,337,257,100,200,Stockout
2026-01-31,WH0010,SKU0000304,1338,236,1102,250,200,Low
2026-01-31,WH0010,SKU0000342,1641,78,1563,250,25,healthy 
2026-01-31,WH0010,SKU0000597,760,304,456,500,25,healthy 
2026-01-31,WH0010,SKU0000231,1900,167,1733,50,100,Healthy
2026-01-31,WH0010,SKU0000593,1531,139,1392,100,200,Overstock
2026-01-31,WH0010,SKU0000046,1011,426,585,100,200,Overstock
2026-01-31,WH0010,SKU0000141,1728,33,1695,100,50,Healthy
2026-01-31,WH0010,SKU0000037,682,414,268,50,200,Healthy
2026-01-31,WH0010,SKU0000366,950,383,567,50,100,Overstock
2026-01-31,WH0010,SKU0000365,1534,164,1370,100,100,Low
2026-01-31,WH0010,SKU0000554,289,171,118,250,25,Low
2026-01-31,WH0010,SKU0000418,401,281,120,500,50,Overstock
2026-01-31,WH0010,SKU0000603,901,253,648,500,25,Low
2026-01-31,WH0010,SKU0000010,1862,260,1602,50,200,healthy 
2026-01-31,WH0010,SKU0000383,599,350,249,100,200,Overstock
2026-01-31,WH0010,SKU0000467,113,7,106,50,200,Stockout
2026-01-31,WH0010,SKU0000494,1316,37,1279,500,50,Healthy
2026-01-31,WH0010,SKU0000191,543,222,321,100,100,Overstock
2026-01-31,WH0010,SKU0000534,640,229,411,500,50,healthy 
2026-01-31,WH0010,SKU0000150,1873,224,1649,50,25,Low
2026-01-31,WH0010,SKU0000412,1127,376,751,250,50,Healthy
2026-01-31,WH0010,SKU0000219,47,4,43,250,200,Healthy
