transaction_line_id,transaction_id,line_number,product_id,quantity,unit_price,regular_price,promotion_id,coupon_amount,tax_amount,line_status,valid_values,store_id,associate_id,customer_id,transaction_ts,transaction_date,transaction_type,sales_channel,receipt_status,department,subcategory,brand,standard_cost,gross_sales,net_sales,estimated_cogs,gross_margin,markdown_amount
TL0000004461,TXN000001284,3,SKU0000240,2.0,439.36,439.36,PRM00043,1.0,61.51,Sold,True,STR0002,ASC000011,,2026-05-12 21:30:00,2026-05-12,SALE,Store,Completed,Health & Beauty,Personal Care,Techline,282.05,878.72,877.72,564.1,313.62,0.0
TL0000004473,TXN000001287,3,SKU0000043,3.0,563.66,563.66,,0.0,84.55,Sold,True,STR0018,ASC000476,CUST00001627,2026-04-18 10:41:00,2026-04-18,SALE,Store,Completed,Apparel,Kids,Urbanbasics,303.25,1690.98,1690.98,909.75,781.23,0.0
TL0000004482,TXN000001290,2,SKU0000117,5.0,908.48,1135.6,PRM00058,2.0,0.0,Sold,True,STR0006,ASC000057,,2026-05-26 00:06:00,2026-05-26,SALE,Pickup,Completed,Apparel,Women,Healthyyou,436.75,4542.4,4540.4,2183.75,2356.6499999999996,1135.5999999999995
TL0000004483,TXN000001290,3,SKU0000228,3.0,336.9,374.33,PRM00014,0.0,70.75,Sold,True,STR0006,ASC000057,,2026-05-26 00:06:00,2026-05-26,SALE,Pickup,Completed,Health & Beauty,Cosmetics,Valueplus,163.86,1010.6999999999999,1010.6999999999999,491.58000000000004,519.1199999999999,112.29000000000002
TL0000004484,TXN000001290,4,SKU0000358,4.0,362.37,402.63,,1.0,130.45,Sold,True,STR0006,ASC000057,,2026-05-26 00:06:00,2026-05-26,SALE,Pickup,Completed,Sports,Outdoor,Valueplus,248.43,1449.48,1448.48,993.72,454.76,161.03999999999996
TL0000004487,TXN000001292,2,SKU0000371,3.0,391.14,488.92,PRM00006,0.0,82.14,Sold,True,STR0004,ASC000153,,2026-05-11 06:05:00,2026-05-11,SALE,Store,Completed,Sports,Fitness,Techline,205.93,1173.42,1173.42,617.79,555.6300000000001,293.3400000000001
TL0000004489,TXN000001292,4,SKU0000119,1.0,340.56,400.66,,0.0,17.03,Sold,True,STR0004,ASC000153,,2026-05-11 06:05:00,2026-05-11,SALE,Store,Completed,Automotive,Tires,Urbanbasics,359.64,340.56,340.56,359.64,-19.079999999999984,60.10000000000002
TL0000004490,TXN000001293,1,SKU0000232,5.0,415.05,461.17,,0.0,103.76,Sold,True,STR0024,ASC000139,,2026-05-08 10:17:00,2026-05-08,SALE,Pickup,Completed,Automotive,Tires,Techline,398.61,2075.25,2075.25,1993.0500000000002,82.19999999999982,230.60000000000002
TL0000004495,TXN000001295,1,SKU0000557,3.0,157.18,157.18,,5.0,23.58,Sold,True,STR0011,ASC000300,CUST00001181,2026-05-08 00:28:00,2026-05-08,SALE,Store,Completed,Grocery,Dairy,Valueplus,59.33,471.54,466.54,177.99,288.55,0.0
TL0000004496,TXN000001295,2,SKU0000125,3.0,482.59,482.59,,2.0,130.3,Sold,True,STR0011,ASC000300,CUST00001181,2026-05-08 00:28:00,2026-05-08,SALE,Store,Completed,Sports,Outdoor,Valueplus,239.97,1447.77,1445.77,719.91,725.86,0.0
TL0000004497,TXN000001295,3,SKU0000231,1.0,328.79,328.79,,0.0,16.44,Sold,True,STR0011,ASC000300,CUST00001181,2026-05-08 00:28:00,2026-05-08,SALE,Store,Completed,Sports,Cycling,Urbanbasics,168.96,328.79,328.79,168.96,159.83,0.0
TL0000004523,TXN000001301,3,SKU0000206,3.0,548.65,548.65,,0.0,148.14,Sold,True,STR0017,ASC000164,,,,SALE,Pickup,Completed,Apparel,Women,Valueplus,299.49,1645.9499999999998,1645.9499999999998,898.47,747.4799999999998,0.0
TL0000004524,TXN000001301,4,SKU0000540,5.0,387.75,387.75,,0.0,135.71,Sold,True,STR0017,ASC000164,,,,SALE,Pickup,Completed,Automotive,Car Care,Freshway,178.97,1938.75,1938.75,894.85,1043.9,0.0
TL0000004527,TXN000001303,1,SKU0000437,1.0,167.65,167.65,,0.0,11.74,Sold,True,STR0003,ASC000193,CUST00001690,2026-04-29 00:14:00,2026-04-29,SALE,Pickup,Completed,Apparel,Women,Techline,84.44,167.65,167.65,84.44,83.21000000000001,0.0
TL0000004528,TXN000001303,2,SKU0000424,1.0,255.51,300.6,,2.0,12.78,Sold,True,STR0003,ASC000193,CUST00001690,2026-04-29 00:14:00,2026-04-29,SALE,Pickup,Completed,Automotive,Car Care,Techline,113.43,255.51,253.51,113.43,140.07999999999998,45.09000000000003
TL0000004530,TXN000001303,4,SKU0000397,3.0,877.77,975.3,,1.0,237.0,Sold,True,STR0003,ASC000193,CUST00001690,2026-04-29 00:14:00,2026-04-29,SALE,Pickup,Completed,Office,Stationery,Urbanbasics,369.74,2633.31,2632.31,1109.22,1523.09,292.5899999999999
TL0000004535,TXN000001305,2,SKU0000141,5.0,593.87,593.87,,2.0,267.24,Sold,True,STR0012,ASC000116,CUST00000507,,,SALE,Pickup,Completed,Office,Printing,Valueplus,420.78,2969.35,2967.35,2103.8999999999996,863.4500000000003,0.0
TL0000004537,TXN000001305,4,SKU0000193,1.0,674.8,674.8,,1.0,60.73,Sold,True,STR0012,ASC000116,CUST00000507,,,SALE,Pickup,Completed,Office,Printing,Northpeak,446.84,674.8,673.8,446.84,226.95999999999998,0.0
TL0000004538,TXN000001305,5,SKU0000562,1.0,1086.48,1143.66,,0.0,0.0,Sold,True,STR0012,ASC000116,CUST00000507,,,SALE,Pickup,Completed,Apparel,Shoes,Techline,427.33,1086.48,1086.48,427.33,659.1500000000001,57.180000000000064
TL0000004539,TXN000001305,6,SKU0000133,3.0,561.92,591.5,,0.0,84.29,Sold,True,STR0012,ASC000116,CUST00000507,,,SALE,Pickup,Completed,Health & Beauty,Cosmetics,Valueplus,235.28,1685.7599999999998,1685.7599999999998,705.84,979.9199999999997,88.74000000000012
TL0000004554,TXN000001309,2,SKU0000152,2.0,448.06,471.64,,0.0,0.0,Sold,True,STR0021,ASC000101,CUST00001127,,,SALE,Store,Completed,Automotive,Car Care,Greathome,299.11,896.12,896.12,598.22,297.9,47.15999999999997
TL0000004560,TXN000001311,3,SKU0000435,1.0,525.74,525.74,,0.0,47.32,Sold,True,STR0016,ASC000100,CUST00000229,2026-04-03 09:55:00,2026-04-03,SALE,Pickup,Completed,Electronics,Audio,Freshway,335.37,525.74,525.74,335.37,190.37,0.0
TL0000004561,TXN000001311,4,SKU0000344,3.0,39.09,43.43,,1.0,8.21,Sold,True,STR0016,ASC000100,CUST00000229,2026-04-03 09:55:00,2026-04-03,SALE,Pickup,Completed,Apparel,Men,Techline,27.79,117.27000000000001,116.27000000000001,83.37,32.900000000000006,13.019999999999989
TL0000004562,TXN000001311,5,SKU0000227,2.0,226.59,226.59,,1.0,22.66,Sold,True,STR0016,ASC000100,CUST00000229,2026-04-03 09:55:00,2026-04-03,SALE,Pickup,Completed,Apparel,Kids,Techline,171.66,453.18,452.18,343.32,108.86000000000001,0.0
TL0000004570,TXN000001315,1,SKU0000277,5.0,220.0,244.44,,1.0,55.0,Sold,True,STR0001,ASC000360,CUST00000595,,,SALE,Store,Completed,Apparel,Men,Freshway,107.46,1100.0,1099.0,537.3,561.7,122.19999999999999
TL0000004571,TXN000001315,2,SKU0000049,3.0,608.91,761.14,,2.0,0.0,Sold,True,STR0001,ASC000360,CUST00000595,,,SALE,Store,Completed,Home,Bedding,Valueplus,447.38,1826.73,1824.73,1342.1399999999999,482.59000000000015,456.69000000000005
TL0000004572,TXN000001315,3,SKU0000093,2.0,881.36,881.36,,2.0,158.64,Sold,True,STR0001,ASC000360,CUST00000595,,,SALE,Store,Completed,Grocery,Pantry,Greathome,366.92,1762.72,1760.72,733.84,1026.88,0.0
TL0000004576,TXN000001316,1,SKU0000281,1.0,702.35,780.39,PRM00044,0.0,63.21,Sold,True,STR0019,ASC000477,CUST00001692,2026-05-22 09:55:00,2026-05-22,SALE,Store,Completed,Sports,Fitness,Northpeak,314.05,702.35,702.35,314.05,388.3,78.03999999999996
TL0000004577,TXN000001316,2,SKU0000408,1.0,172.1,172.1,PRM00056,0.0,15.49,Sold,True,STR0019,ASC000477,CUST00001692,2026-05-22 09:55:00,2026-05-22,SALE,Store,Completed,Office,School Supplies,Northpeak,67.6,172.1,172.1,67.6,104.5,0.0
TL0000004578,TXN000001316,3,SKU0000418,1.0,359.63,359.63,,1.0,0.0,Sold,True,STR0019,ASC000477,CUST00001692,2026-05-22 09:55:00,2026-05-22,SALE,Store,Completed,Grocery,Dairy,Techline,196.3,359.63,358.63,196.3,162.32999999999998,0.0
TL0000004579,TXN000001316,4,SKU0000251,2.0,380.38,380.38,PRM00048,0.0,68.47,Sold,True,STR0019,ASC000477,CUST00001692,2026-05-22 09:55:00,2026-05-22,SALE,Store,Completed,Sports,Cycling,Urbanbasics,301.63,760.76,760.76,603.26,157.5,0.0
TL0000004588,TXN000001321,1,SKU0000391,4.0,122.43,144.03,,5.0,34.28,Sold,True,STR0009,ASC000258,CUST00001109,,,SALE,Store,Completed,Electronics,Audio,Urbanbasics,61.17,489.72,484.72,244.68,240.04000000000002,86.39999999999998
TL0000004589,TXN000001321,2,SKU0000126,5.0,395.76,465.6,,1.0,178.09,Sold,True,STR0009,ASC000258,CUST00001109,,,SALE,Store,Completed,Home,Bedding,Valueplus,241.86,1978.8,1977.8,1209.3000000000002,768.4999999999998,349.20000000000016
TL0000004592,TXN000001321,5,SKU0000229,2.0,724.79,905.99,,1.0,72.48,Sold,True,STR0009,ASC000258,CUST00001109,,,SALE,Store,Completed,Electronics,Accessories,Urbanbasics,417.86,1449.58,1448.58,835.72,612.8599999999999,362.4000000000001
TL0000004593,TXN000001322,1,SKU0000176,2.0,507.04,507.04,,2.0,50.7,Sold,True,STR0020,ASC000382,CUST00000060,,,SALE,Pickup,Completed,Apparel,Men,Urbanbasics,314.52,1014.08,1012.08,629.04,383.0400000000001,0.0
TL0000004594,TXN000001323,1,SKU0000162,1.0,326.52,326.52,,0.0,29.39,Sold,True,STR0005,ASC000397,,2026-05-21 23:39:00,2026-05-21,SALE,Store,Completed,Apparel,Women,Healthyyou,161.93,326.52,326.52,161.93,164.58999999999997,0.0
TL0000004596,TXN000001323,3,SKU0000575,1.0,676.1,795.41,,0.0,60.85,Sold,True,STR0005,ASC000397,,2026-05-21 23:39:00,2026-05-21,SALE,Store,Completed,Grocery,Dairy,Healthyyou,319.07,676.1,676.1,319.07,357.03000000000003,119.30999999999995
TL0000004597,TXN000001323,4,SKU0000119,1.0,400.66,400.66,PRM00041,5.0,28.05,Sold,True,STR0005,ASC000397,,2026-05-21 23:39:00,2026-05-21,SALE,Store,Completed,Automotive,Tires,Urbanbasics,359.64,400.66,395.66,359.64,36.02000000000004,0.0
TL0000004605,TXN000001325,1,SKU0000119,3.0,380.63,400.66,,0.0,0.0,Sold,True,STR0013,ASC000435,CUST00000160,2026-05-01 20:27:00,2026-05-01,SALE,Store,Completed,Automotive,Tires,Urbanbasics,359.64,1141.8899999999999,1141.8899999999999,1078.92,62.9699999999998,60.09000000000009
TL0000004606,TXN000001325,2,SKU0000292,1.0,119.04,119.04,,0.0,10.71,Sold,True,STR0013,ASC000435,CUST00000160,2026-05-01 20:27:00,2026-05-01,SALE,Store,Completed,Health & Beauty,Cosmetics,Valueplus,74.77,119.04,119.04,74.77,44.27000000000001,0.0
TL0000004607,TXN000001325,3,SKU0000360,1.0,377.24,419.16,,1.0,0.0,Sold,True,STR0013,ASC000435,CUST00000160,2026-05-01 20:27:00,2026-05-01,SALE,Store,Completed,Office,Printing,Techline,186.55,377.24,376.24,186.55,189.69,41.920000000000016
TL0000004611,TXN000001327,1,SKU0000051,1.0,39.25,49.06,,5.0,1.96,Sold,True,STR0002,ASC000332,,2026-04-01 13:03:00,2026-04-01,SALE,Pickup,Completed,Home,Kitchen,Techline,36.76,39.25,34.25,36.76,-2.509999999999998,9.810000000000002
TL0000004612,TXN000001328,1,SKU0000393,4.0,436.58,485.09,,5.0,0.0,Sold,True,STR0021,ASC000347,CUST00001535,,,SALE,Store,Completed,Automotive,Tires,Techline,424.18,1746.32,1741.32,1696.72,44.59999999999991,194.03999999999996
TL0000004613,TXN000001328,2,SKU0000253,3.0,779.26,779.26,PRM00018,0.0,0.0,Sold,True,STR0021,ASC000347,CUST00001535,,,SALE,Store,Completed,Electronics,Accessories,Techline,348.46,2337.7799999999997,2337.7799999999997,1045.3799999999999,1292.3999999999999,0.0
TL0000004614,TXN000001328,3,SKU0000188,1.0,1056.55,1056.55,,1.0,95.09,Sold,True,STR0021,ASC000347,CUST00001535,,,SALE,Store,Completed,Automotive,Tires,Greathome,422.26,1056.55,1055.55,422.26,633.29,0.0
TL0000004615,TXN000001328,4,SKU0000154,3.0,100.58,111.76,,0.0,15.09,Sold,True,STR0021,ASC000347,CUST00001535,,,SALE,Store,Completed,Home,Kitchen,Urbanbasics,78.49,301.74,301.74,235.46999999999997,66.27000000000004,33.54000000000002
TL0000004618,TXN000001330,1,SKU0000016,2.0,521.22,579.13,,5.0,0.0,Sold,True,STR0021,ASC000347,CUST00001466,2026-05-24 19:56:00,2026-05-24,SALE,Store,Completed,Home,Decor,Healthyyou,294.07,1042.44,1037.44,588.14,449.30000000000007,115.81999999999994
TL0000004620,TXN000001330,3,SKU0000164,1.0,714.59,714.59,PRM00025,1.0,0.0,Sold,True,STR0021,ASC000347,CUST00001466,2026-05-24 19:56:00,2026-05-24,SALE,Store,Completed,Apparel,Shoes,Northpeak,321.07,714.59,713.59,321.07,392.52000000000004,0.0
TL0000004621,TXN000001330,4,SKU0000456,1.0,190.58,224.21,,0.0,9.53,Sold,True,STR0021,ASC000347,CUST00001466,2026-05-24 19:56:00,2026-05-24,SALE,Store,Completed,Health & Beauty,Pharmacy,Healthyyou,156.94,190.58,190.58,156.94,33.640000000000015,33.629999999999995
TL0000004622,TXN000001330,5,SKU0000107,1.0,486.66,486.66,,2.0,43.8,Sold,True,STR0021,ASC000347,CUST00001466,2026-05-24 19:56:00,2026-05-24,SALE,Store,Completed,Apparel,Men,Greathome,324.95,486.66,484.66,324.95,159.71000000000004,0.0
TL0000004623,TXN000001330,6,SKU0000437,1.0,167.65,167.65,,1.0,0.0,Sold,True,STR0021,ASC000347,CUST00001466,2026-05-24 19:56:00,2026-05-24,SALE,Store,Completed,Apparel,Women,Techline,84.44,167.65,166.65,84.44,82.21000000000001,0.0
TL0000004624,TXN000001331,1,SKU0000081,5.0,448.99,528.22,,0.0,0.0,Sold,True,STR0007,ASC000353,CUST00001244,,,SALE,Store,Completed,Apparel,Women,Techline,199.39,2244.95,2244.95,996.9499999999999,1248.0,396.1500000000001
TL0000004625,TXN000001331,2,SKU0000431,3.0,107.29,134.11,,0.0,16.09,Sold,True,STR0007,ASC000353,CUST00001244,,,SALE,Store,Completed,Automotive,Car Care,Valueplus,80.26,321.87,321.87,240.78000000000003,81.08999999999997,80.46000000000002
TL0000004628,TXN000001331,5,SKU0000104,2.0,674.43,843.04,PRM00024,0.0,67.44,Sold,True,STR0007,ASC000353,CUST00001244,,,SALE,Store,Completed,Health & Beauty,Pharmacy,Urbanbasics,329.91,1348.86,1348.86,659.82,689.0399999999998,337.22
TL0000004629,TXN000001331,6,SKU0000283,1.0,513.29,540.31,,0.0,25.66,Sold,True,STR0007,ASC000353,CUST00001244,,,SALE,Store,Completed,Apparel,Kids,Greathome,372.27,513.29,513.29,372.27,141.01999999999998,27.019999999999982
TL0000004630,TXN000001332,1,SKU0000412,1.0,141.68,177.1,,2.0,9.92,Sold,True,STR0019,ASC000019,CUST00001505,,,SALE,Store,Completed,Office,School Supplies,Northpeak,112.5,141.68,139.68,112.5,27.180000000000007,35.41999999999999
TL0000004647,TXN000001336,2,SKU0000097,1.0,619.42,619.42,,5.0,43.36,Sold,True,STR0009,ASC000126,CUST00001673,,,SALE,Store,Completed,Electronics,Computers,Techline,434.37,619.42,614.42,434.37,180.04999999999995,0.0
TL0000004648,TXN000001336,3,SKU0000067,4.0,619.53,774.41,,2.0,123.91,Sold,True,STR0009,ASC000126,CUST00001673,,,SALE,Store,Completed,Apparel,Shoes,Freshway,303.81,2478.12,2476.12,1215.24,1260.8799999999999,619.52
TL0000004649,TXN000001336,4,SKU0000167,1.0,721.5,721.5,,1.0,64.94,Sold,True,STR0009,ASC000126,CUST00001673,,,SALE,Store,Completed,Office,Stationery,Valueplus,314.67,721.5,720.5,314.67,405.83,0.0
TL0000004657,TXN000001338,2,SKU0000312,4.0,272.22,340.27,,0.0,54.44,Sold,True,STR0012,ASC000043,CUST00001409,,,SALE,Store,Completed,Apparel,Men,Valueplus,199.42,1088.88,1088.88,797.68,291.20000000000016,272.1999999999998
TL0000004659,TXN000001338,4,SKU0000460,1.0,435.36,435.36,,2.0,39.18,Sold,True,STR0012,ASC000043,CUST00001409,,,SALE,Store,Completed,Sports,Outdoor,Valueplus,329.1,435.36,433.36,329.1,104.25999999999999,0.0
TL0000004661,TXN000001338,6,SKU0000398,1.0,441.5,551.87,,1.0,0.0,Sold,True,STR0012,ASC000043,CUST00001409,,,SALE,Store,Completed,Apparel,Women,Techline,422.55,441.5,440.5,422.55,17.94999999999999,110.37
TL0000004662,TXN000001339,1,SKU0000345,1.0,258.19,322.74,,0.0,0.0,Sold,True,STR0016,ASC000007,,,,SALE,Store,Completed,Office,Printing,Healthyyou,226.96,258.19,258.19,226.96,31.22999999999999,64.55000000000001
TL0000004663,TXN000001339,2,SKU0000058,2.0,709.62,834.85,,5.0,70.96,Sold,True,STR0016,ASC000007,,,,SALE,Store,Completed,Apparel,Men,Urbanbasics,311.48,1419.24,1414.24,622.96,791.28,250.46000000000004
TL0000004665,TXN000001339,4,SKU0000163,2.0,370.22,462.78,,5.0,66.64,Sold,True,STR0016,ASC000007,,,,SALE,Store,Completed,Electronics,Audio,Northpeak,202.72,740.44,735.44,405.44,330.00000000000006,185.1199999999999
TL0000004669,TXN000001340,2,SKU0000069,1.0,463.95,545.82,,0.0,0.0,Sold,True,STR0006,ASC000460,,,,SALE,Store,Completed,Apparel,Men,Urbanbasics,399.05,463.95,463.95,399.05,64.89999999999998,81.87000000000006
TL0000004670,TXN000001340,3,SKU0000020,2.0,649.84,812.3,,1.0,116.97,Sold,True,STR0006,ASC000460,,,,SALE,Store,Completed,Office,Printing,Greathome,329.36,1299.68,1298.68,658.72,639.96,324.91999999999985
TL0000004671,TXN000001340,4,SKU0000341,4.0,208.79,208.79,,0.0,58.46,Sold,True,STR0006,ASC000460,,,,SALE,Store,Completed,Health & Beauty,Pharmacy,Urbanbasics,87.1,835.16,835.16,348.4,486.76,0.0
TL0000004684,TXN000001343,1,SKU0000149,5.0,717.05,843.59,,0.0,250.97,Sold,True,STR0015,ASC000003,,2026-05-06 13:30:00,2026-05-06,SALE,Pickup,Completed,Home,Storage,Healthyyou,338.75,3585.25,3585.25,1693.75,1891.5,632.7000000000004
TL0000004703,TXN000001349,1,SKU0000504,5.0,946.59,1051.77,,2.0,425.97,Sold,True,STR0004,ASC000287,CUST00000463,2026-04-13 01:51:00,2026-04-13,SALE,Store,Completed,Home,Bedding,Freshway,445.84,4732.95,4730.95,2229.2,2501.75,525.8999999999997
TL0000004704,TXN000001349,2,SKU0000074,1.0,334.58,418.22,,5.0,23.42,Sold,True,STR0004,ASC000287,CUST00000463,2026-04-13 01:51:00,2026-04-13,SALE,Store,Completed,Home,Kitchen,Northpeak,339.33,334.58,329.58,339.33,-9.75,83.64000000000004
TL0000004707,TXN000001349,5,SKU0000294,4.0,170.43,170.43,,0.0,0.0,Sold,True,STR0004,ASC000287,CUST00000463,2026-04-13 01:51:00,2026-04-13,SALE,Store,Completed,Grocery,Pantry,Healthyyou,89.25,681.72,681.72,357.0,324.72,0.0
TL0000004708,TXN000001350,1,SKU0000462,2.0,46.74,46.74,,5.0,6.54,Sold,True,STR0014,ASC000411,CUST00001019,2026-05-06 18:52:00,2026-05-06,SALE,Pickup,Completed,Health & Beauty,Personal Care,Urbanbasics,37.54,93.48,88.48,75.08,13.400000000000006,0.0
TL0000004711,TXN000001350,4,SKU0000117,2.0,965.26,1135.6,,5.0,0.0,Sold,True,STR0014,ASC000411,CUST00001019,2026-05-06 18:52:00,2026-05-06,SALE,Pickup,Completed,Apparel,Women,Healthyyou,436.75,1930.52,1925.52,873.5,1052.02,340.67999999999984
TL0000004712,TXN000001351,1,SKU0000112,1.0,314.02,314.02,,1.0,21.98,Sold,True,STR0007,ASC000322,CUST00000375,,,SALE,Store,Completed,Automotive,Tires,Northpeak,184.22,314.02,313.02,184.22,128.79999999999998,0.0
TL0000004713,TXN000001351,2,SKU0000137,5.0,299.84,352.75,PRM00056,0.0,0.0,Sold,True,STR0007,ASC000322,CUST00000375,,,SALE,Store,Completed,Sports,Fitness,Northpeak,179.67,1499.1999999999998,1499.1999999999998,898.3499999999999,600.8499999999999,264.5500000000001
TL0000004714,TXN000001351,3,SKU0000190,5.0,298.79,351.52,PRM00047,0.0,0.0,Sold,True,STR0007,ASC000322,CUST00000375,,,SALE,Store,Completed,Sports,Cycling,Valueplus,211.47,1493.95,1493.95,1057.35,436.60000000000014,263.6499999999998
TL0000004719,TXN000001354,1,SKU0000152,2.0,471.64,471.64,,0.0,84.9,Sold,True,STR0017,ASC000309,CUST00000225,2026-04-16 13:20:00,2026-04-16,SALE,Store,Completed,Automotive,Car Care,Greathome,299.11,943.28,943.28,598.22,345.05999999999995,0.0
TL0000004725,TXN000001356,1,SKU0000543,1.0,156.05,183.59,PRM00033,0.0,7.8,Sold,True,STR0010,ASC000414,CUST00000299,2026-04-30 02:15:00,2026-04-30,SALE,Pickup,Completed,Office,Printing,Urbanbasics,87.33,156.05,156.05,87.33,68.72000000000001,27.539999999999992
TL0000004735,TXN000001361,1,SKU0000278,4.0,507.76,597.37,,2.0,0.0,Sold,True,STR_UNKNOWN,ASC000146,CUST00000609,,,SALE,Store,Completed,Automotive,Tires,Urbanbasics,371.25,2031.04,2029.04,1485.0,544.04,358.44000000000005
TL0000004737,TXN000001361,3,SKU0000269,5.0,177.79,197.54,,0.0,44.45,Sold,True,STR_UNKNOWN,ASC000146,CUST00000609,,,SALE,Store,Completed,Automotive,Car Care,Techline,126.78,888.9499999999999,888.9499999999999,633.9,255.04999999999995,98.75
TL0000004740,TXN000001362,3,SKU0000474,3.0,27.78,27.78,,0.0,5.83,Sold,True,STR0004,ASC000287,CUST00000361,2026-05-31 08:10:00,2026-05-31,SALE,Pickup,Completed,Automotive,Car Care,Healthyyou,21.46,83.34,83.34,64.38,18.960000000000008,0.0
TL0000004741,TXN000001362,4,SKU0000529,1.0,295.09,295.09,,0.0,14.75,Sold,True,STR0004,ASC000287,CUST00000361,2026-05-31 08:10:00,2026-05-31,SALE,Pickup,Completed,Health & Beauty,Personal Care,Freshway,117.22,295.09,295.09,117.22,177.86999999999998,0.0
TL0000004744,TXN000001363,3,SKU0000273,4.0,310.06,326.38,,0.0,0.0,Sold,True,STR0022,ASC000278,CUST00001601,2026-05-13 13:31:00,2026-05-13,SALE,Pickup,Completed,Home,Storage,Valueplus,177.5,1240.24,1240.24,710.0,530.24,65.27999999999997
TL0000004746,TXN000001363,5,SKU0000370,1.0,42.33,47.03,,2.0,3.81,Sold,True,STR0022,ASC000278,CUST00001601,2026-05-13 13:31:00,2026-05-13,SALE,Pickup,Completed,Health & Beauty,Personal Care,Techline,19.48,42.33,40.33,19.48,20.849999999999998,4.700000000000003
TL0000004750,TXN000001365,1,SKU0000422,4.0,539.36,539.36,,0.0,151.02,Sold,True,STR0006,ASC000050,CUST00001630,2026-04-28 10:15:00,2026-04-28,SALE,Pickup,Completed,Apparel,Men,Freshway,285.85,2157.44,2157.44,1143.4,1014.04,0.0
TL0000004752,TXN000001365,3,SKU0000345,3.0,322.74,322.74,,0.0,87.14,Sold,True,STR0006,ASC000050,CUST00001630,2026-04-28 10:15:00,2026-04-28,SALE,Pickup,Completed,Office,Printing,Healthyyou,226.96,968.22,968.22,680.88,287.34000000000003,0.0
TL0000004753,TXN000001365,4,SKU0000211,1.0,460.89,512.1,PRM00035,0.0,41.48,Sold,True,STR0006,ASC000050,CUST00001630,2026-04-28 10:15:00,2026-04-28,SALE,Pickup,Completed,Office,Stationery,Greathome,244.77,460.89,460.89,244.77,216.11999999999998,51.210000000000036
TL0000004755,TXN000001366,1,SKU0000313,1.0,65.47,77.02,,0.0,5.89,Sold,True,STR0021,ASC000492,CUST00001536,,,SALE,Store,Completed,Electronics,Gaming,Healthyyou,31.59,65.47,65.47,31.59,33.879999999999995,11.549999999999997
TL0000004757,TXN000001367,1,SKU0000120,1.0,401.12,401.12,,0.0,0.0,Sold,True,STR0016,ASC000112,,2026-05-04 23:00:00,2026-05-04,SALE,Store,Completed,Health & Beauty,Pharmacy,Techline,304.15,401.12,401.12,304.15,96.97000000000003,0.0
TL0000004758,TXN000001367,2,SKU0000097,1.0,526.51,619.42,,0.0,26.33,Sold,True,STR0016,ASC000112,,2026-05-04 23:00:00,2026-05-04,SALE,Store,Completed,Electronics,Computers,Techline,434.37,526.51,526.51,434.37,92.13999999999999,92.90999999999997
TL0000004759,TXN000001367,3,SKU0000146,2.0,37.93,42.14,,0.0,0.0,Sold,True,STR0016,ASC000112,,2026-05-04 23:00:00,2026-05-04,SALE,Store,Completed,Sports,Fitness,Techline,33.43,75.86,75.86,66.86,9.0,8.420000000000002
TL0000004760,TXN000001367,4,SKU0000250,2.0,295.51,328.34,,0.0,41.37,Sold,True,STR0016,ASC000112,,2026-05-04 23:00:00,2026-05-04,SALE,Store,Completed,Health & Beauty,Pharmacy,Urbanbasics,,591.02,591.02,0.0,591.02,65.65999999999997
TL0000004761,TXN000001367,5,SKU0000137,2.0,352.75,352.75,,5.0,49.39,Sold,True,STR0016,ASC000112,,2026-05-04 23:00:00,2026-05-04,SALE,Store,Completed,Sports,Fitness,Northpeak,179.67,705.5,700.5,359.34,341.16,0.0
TL0000004766,TXN000001369,1,SKU0000192,3.0,611.62,611.62,,2.0,165.14,Sold,True,STR0023,ASC000276,,2026-04-20 11:15:00,2026-04-20,SALE,Store,Completed,Apparel,Kids,Greathome,236.67,1834.8600000000001,1832.8600000000001,710.01,1122.8500000000001,0.0
TL0000004767,TXN000001369,2,SKU0000091,4.0,161.98,190.56,,5.0,58.31,Sold,True,STR0023,ASC000276,,2026-04-20 11:15:00,2026-04-20,SALE,Store,Completed,Apparel,Kids,Techline,83.66,647.92,642.92,334.64,308.28,114.32000000000005
