online_order_line_id,online_order_id,line_number,product_id,quantity,unit_price,discount_amount,line_status,valid_values,customer_id,order_ts,fulfillment_type,fulfillment_store_id,order_status,device_type,order_date,department,subcategory,brand,standard_cost,gross_sales,net_sales,estimated_cogs,gross_margin
OL0000000858,WEB00000293,4,SKU0000409,3.0,190.8,0.0,Cancelled,True,CUST00000124,2026-04-17 08:09:04,Delivery,STR0016,Placed,Android,2026-04-17,Automotive,Car Care,Urbanbasics,115.09,572.4000000000001,572.4000000000001,345.27,227.1300000000001
OL0000000860,WEB00000294,1,SKU0000158,1.0,142.05,0.0,Open,True,CUST00000474,2026-05-22 06:21:21,Delivery,STR0016,Delivered,Ios,2026-05-22,Apparel,Kids,Freshway,107.29,142.05,142.05,107.29,34.760000000000005
OL0000000861,WEB00000294,2,SKU0000427,1.0,863.97,0.0,Allocated,True,CUST00000474,2026-05-22 06:21:21,Delivery,STR0016,Delivered,Ios,2026-05-22,Health & Beauty,Pharmacy,Greathome,441.9,863.97,863.97,441.9,422.07000000000005
OL0000000862,WEB00000294,3,SKU0000123,1.0,96.72,0.0,Shipped,True,CUST00000474,2026-05-22 06:21:21,Delivery,STR0016,Delivered,Ios,2026-05-22,Electronics,Gaming,Valueplus,70.55,96.72,96.72,70.55,26.17
OL0000000863,WEB00000294,4,SKU0000083,4.0,501.55,0.0,Shipped,True,CUST00000474,2026-05-22 06:21:21,Delivery,STR0016,Delivered,Ios,2026-05-22,Grocery,Pantry,Techline,241.61,2006.2,2006.2,966.44,1039.76
OL0000000864,WEB00000295,1,SKU0000050,3.0,565.87,0.0,Open,True,CUST00001261,2026-04-15 23:26:10,Ship To Home,STR0006,Delivered,Android,2026-04-15,Sports,Outdoor,Healthyyou,427.63,1697.6100000000001,1697.6100000000001,1282.8899999999999,414.72000000000025
OL0000000865,WEB00000295,2,SKU0000409,1.0,190.8,0.0,Picked,True,CUST00001261,2026-04-15 23:26:10,Ship To Home,STR0006,Delivered,Android,2026-04-15,Automotive,Car Care,Urbanbasics,115.09,190.8,190.8,115.09,75.71000000000001
OL0000000867,WEB00000296,1,SKU0000552,1.0,659.24,0.0,Picked,True,CUST00000177,2026-04-10 22:00:31,Ship To Home,STR0003,Processing,Android,2026-04-10,Home,Decor,Urbanbasics,319.44,659.24,659.24,319.44,339.8
OL0000000868,WEB00000296,2,SKU0000378,4.0,490.3,2.0,Shipped,True,CUST00000177,2026-04-10 22:00:31,Ship To Home,STR0003,Processing,Android,2026-04-10,Automotive,Accessories,Techline,297.58,1961.2,1959.2,1190.32,768.8800000000001
OL0000000870,WEB00000297,1,SKU0000046,4.0,790.95,5.0,Cancelled,True,CUST00000181,2026-05-30 08:01:32,Delivery,STR0012,Shipped,Ios,2026-05-30,Grocery,Pantry,Healthyyou,329.67,3163.8,3158.8,1318.68,1840.1200000000001
OL0000000871,WEB00000297,2,SKU0000314,2.0,53.34,0.0,Picked,True,CUST00000181,2026-05-30 08:01:32,Delivery,STR0012,Shipped,Ios,2026-05-30,Office,Stationery,Techline,45.88,106.68,106.68,91.76,14.920000000000002
OL0000000872,WEB00000298,1,SKU0000245,1.0,378.16,1.0,Open,True,CUST00001631,2026-05-22 04:41:53,Pickup,STR0025,Delivered,Web,2026-05-22,Grocery,Frozen,Techline,305.79,378.16,377.16,305.79,71.37
OL0000000874,WEB00000299,2,SKU0000057,2.0,208.4,0.0,Cancelled,True,CUST00001422,2026-05-28 02:03:55,Delivery,STR0007,Shipped,Android,2026-05-28,Health & Beauty,Pharmacy,Urbanbasics,112.21,416.8,416.8,224.42,192.38000000000002
OL0000000875,WEB00000299,3,SKU0000341,4.0,208.79,2.0,Allocated,True,CUST00001422,2026-05-28 02:03:55,Delivery,STR0007,Shipped,Android,2026-05-28,Health & Beauty,Pharmacy,Urbanbasics,87.1,835.16,833.16,348.4,484.76
OL0000000876,WEB00000299,4,SKU0000331,2.0,206.99,2.0,Open,True,CUST00001422,2026-05-28 02:03:55,Delivery,STR0007,Shipped,Android,2026-05-28,Apparel,Men,Greathome,88.32,413.98,411.98,176.64,235.34000000000003
OL0000000877,WEB00000299,5,SKU0000098,1.0,58.75,0.0,Allocated,True,CUST00001422,2026-05-28 02:03:55,Delivery,STR0007,Shipped,Android,2026-05-28,Sports,Fitness,Healthyyou,36.33,58.75,58.75,36.33,22.42
OL0000000878,WEB00000300,1,SKU0000237,2.0,892.35,1.0,Picked,True,CUST00001619,2026-04-21 19:27:55,Pickup,STR0021,Ready,Ios,2026-04-21,Sports,Outdoor,Healthyyou,380.53,1784.7,1783.7,761.06,1022.6400000000001
OL0000000880,WEB00000300,3,SKU0000548,2.0,62.68,5.0,Allocated,True,CUST00001619,2026-04-21 19:27:55,Pickup,STR0021,Ready,Ios,2026-04-21,Home,Storage,Freshway,32.26,125.36,120.36,64.52,55.84
OL0000000882,WEB00000300,5,SKU0000327,1.0,806.92,1.0,Picked,True,CUST00001619,2026-04-21 19:27:55,Pickup,STR0021,Ready,Ios,2026-04-21,Automotive,Accessories,Healthyyou,338.13,806.92,805.92,338.13,467.78999999999996
OL0000000883,WEB00000301,1,SKU0000079,2.0,745.8,0.0,Allocated,True,CUST00001250,2026-05-29 02:05:40,Ship To Home,STR0007,Ready,Android,2026-05-29,Office,School Supplies,Freshway,284.51,1491.6,1491.6,569.02,922.5799999999999
OL0000000885,WEB00000301,3,SKU0000179,3.0,501.88,0.0,Allocated,True,CUST00001250,2026-05-29 02:05:40,Ship To Home,STR0007,Ready,Android,2026-05-29,Apparel,Men,Techline,239.25,1505.6399999999999,1505.6399999999999,717.75,787.8899999999999
OL0000000887,WEB00000302,2,SKU0000565,2.0,80.22,0.0,Cancelled,True,CUST00001677,2026-04-04 11:33:54,Ship To Home,STR0021,Delivered,Android,2026-04-04,Sports,Fitness,Healthyyou,38.95,160.44,160.44,77.9,82.53999999999999
OL0000000888,WEB00000303,1,SKU0000350,1.0,94.95,1.0,Open,True,CUST00000045,2026-04-23 10:20:05,Delivery,STR0018,Shipped,Web,2026-04-23,Sports,Fitness,Healthyyou,69.66,94.95,93.95,69.66,24.290000000000006
OL0000000890,WEB00000305,1,SKU0000143,2.0,661.18,0.0,Picked,True,CUST00000083,2026-04-18 04:10:34,Delivery,STR0022,Ready,Android,2026-04-18,Apparel,Kids,Freshway,247.83,1322.36,1322.36,495.66,826.6999999999998
OL0000000892,WEB00000306,2,SKU0000404,2.0,78.05,0.0,Shipped,True,CUST00001702,2026-05-12 09:54:43,Ship To Home,STR0020,Ready,Ios,2026-05-12,Apparel,Shoes,Northpeak,32.35,156.1,156.1,64.7,91.39999999999999
OL0000000893,WEB00000307,1,SKU0000119,4.0,400.66,0.0,Cancelled,True,CUST00000802,2026-05-09 02:47:51,Pickup,STR0017,Placed,Ios,2026-05-09,Automotive,Tires,Urbanbasics,359.64,1602.64,1602.64,1438.56,164.08000000000015
OL0000000894,WEB00000308,1,SKU0000039,3.0,132.22,5.0,Picked,True,CUST00001110,2026-04-20 17:39:58,Delivery,STR0004,Delivered,Web,2026-04-20,Electronics,Audio,Urbanbasics,83.24,396.65999999999997,391.65999999999997,249.71999999999997,141.94
OL0000000895,WEB00000308,2,SKU0000369,4.0,222.99,0.0,Open,True,CUST00001110,2026-04-20 17:39:58,Delivery,STR0004,Delivered,Web,2026-04-20,Office,Stationery,Northpeak,161.5,891.96,891.96,646.0,245.96000000000004
OL0000000896,WEB00000308,3,SKU0000444,3.0,199.58,2.0,Shipped,True,CUST00001110,2026-04-20 17:39:58,Delivery,STR0004,Delivered,Web,2026-04-20,Automotive,Car Care,Valueplus,80.02,598.74,596.74,240.06,356.68
OL0000000897,WEB00000308,4,SKU0000038,4.0,914.63,0.0,Open,True,CUST00001110,2026-04-20 17:39:58,Delivery,STR0004,Delivered,Web,2026-04-20,Electronics,Audio,Northpeak,376.01,3658.52,3658.52,1504.04,2154.48
OL0000000898,WEB00000309,1,SKU0000497,3.0,88.01,0.0,Allocated,True,CUST00000817,2026-04-19 08:23:56,Delivery,STR0013,Delivered,Android,2026-04-19,Grocery,Pantry,Urbanbasics,69.82,264.03000000000003,264.03000000000003,209.45999999999998,54.57000000000005
OL0000000901,WEB00000310,2,SKU0000540,1.0,387.75,5.0,Cancelled,True,CUST00000598,2026-05-20 03:20:06,Delivery,STR0016,Delivered,Web,2026-05-20,Automotive,Car Care,Freshway,178.97,387.75,382.75,178.97,203.78
OL0000000902,WEB00000310,3,SKU0000193,1.0,674.8,0.0,Open,True,CUST00000598,2026-05-20 03:20:06,Delivery,STR0016,Delivered,Web,2026-05-20,Office,Printing,Northpeak,446.84,674.8,674.8,446.84,227.95999999999998
OL0000000903,WEB00000310,4,SKU0000004,4.0,411.62,0.0,Shipped,True,CUST00000598,2026-05-20 03:20:06,Delivery,STR0016,Delivered,Web,2026-05-20,Home,Decor,Greathome,262.75,1646.48,1646.48,1051.0,595.48
OL0000000913,WEB00000314,1,SKU0000429,3.0,356.5,1.0,Cancelled,True,CUST00000938,2026-05-02 03:52:01,Ship To Home,STR0021,Ready,Android,2026-05-02,Health & Beauty,Cosmetics,Techline,311.28,1069.5,1068.5,933.8399999999999,134.66000000000008
OL0000000914,WEB00000314,2,SKU0000438,3.0,643.97,0.0,Open,True,CUST00000938,2026-05-02 03:52:01,Ship To Home,STR0021,Ready,Android,2026-05-02,Health & Beauty,Pharmacy,Valueplus,309.74,1931.91,1931.91,929.22,1002.69
OL0000000915,WEB00000314,3,SKU0000150,1.0,1180.75,2.0,Picked,True,CUST00000938,2026-05-02 03:52:01,Ship To Home,STR0021,Ready,Android,2026-05-02,Grocery,Pantry,Northpeak,437.57,1180.75,1178.75,437.57,741.1800000000001
OL0000000920,WEB00000317,1,SKU0000289,4.0,942.08,0.0,Allocated,True,CUST00001757,2026-04-28 01:36:36,Delivery,STR0022,Processing,Android,2026-04-28,Sports,Fitness,Healthyyou,406.88,3768.32,3768.32,1627.52,2140.8
OL0000000921,WEB00000317,2,SKU0000312,2.0,340.27,2.0,Open,True,CUST00001757,2026-04-28 01:36:36,Delivery,STR0022,Processing,Android,2026-04-28,Apparel,Men,Valueplus,199.42,680.54,678.54,398.84,279.7
OL0000000922,WEB00000317,3,SKU0000294,1.0,170.43,5.0,Shipped,True,CUST00001757,2026-04-28 01:36:36,Delivery,STR0022,Processing,Android,2026-04-28,Grocery,Pantry,Healthyyou,89.25,170.43,165.43,89.25,76.18
OL0000000923,WEB00000317,4,SKU0000405,3.0,810.44,2.0,Picked,True,CUST00001757,2026-04-28 01:36:36,Delivery,STR0022,Processing,Android,2026-04-28,Automotive,Car Care,Northpeak,369.95,2431.32,2429.32,1109.85,1319.4700000000003
OL0000000924,WEB00000317,5,SKU0000075,3.0,215.49,0.0,Picked,True,CUST00001757,2026-04-28 01:36:36,Delivery,STR0022,Processing,Android,2026-04-28,Sports,Fitness,Northpeak,95.23,646.47,646.47,285.69,360.78000000000003
OL0000000926,WEB00000318,2,SKU0000022,3.0,269.66,2.0,Cancelled,True,CUST00000309,2026-05-03 16:24:13,Ship To Home,STR0023,Delivered,Ios,2026-05-03,Office,Printing,Northpeak,185.15,808.98,806.98,555.45,251.52999999999997
OL0000000928,WEB00000319,2,SKU0000380,3.0,321.76,0.0,Allocated,True,CUST00000812,2026-04-23 08:05:44,Delivery,STR0008,Processing,Android,2026-04-23,Home,Storage,Techline,156.58,965.28,965.28,469.74,495.53999999999996
OL0000000929,WEB00000319,3,SKU0000167,3.0,721.5,5.0,Allocated,True,CUST00000812,2026-04-23 08:05:44,Delivery,STR0008,Processing,Android,2026-04-23,Office,Stationery,Valueplus,314.67,2164.5,2159.5,944.01,1215.49
OL0000000930,WEB00000319,4,SKU0000436,3.0,115.02,0.0,Open,True,CUST00000812,2026-04-23 08:05:44,Delivery,STR0008,Processing,Android,2026-04-23,Automotive,Car Care,Urbanbasics,76.92,345.06,345.06,230.76,114.30000000000001
OL0000000931,WEB00000319,5,SKU0000164,1.0,714.59,2.0,Shipped,True,CUST00000812,2026-04-23 08:05:44,Delivery,STR0008,Processing,Android,2026-04-23,Apparel,Shoes,Northpeak,321.07,714.59,712.59,321.07,391.52000000000004
OL0000000935,WEB00000321,1,SKU0000225,1.0,458.74,0.0,Cancelled,True,CUST00000346,2026-04-22 03:20:34,Delivery,STR0020,Shipped,Ios,2026-04-22,Apparel,Women,Freshway,392.34,458.74,458.74,392.34,66.40000000000003
OL0000000940,WEB00000322,2,SKU0000363,1.0,644.09,0.0,Picked,True,CUST00000939,2026-04-03 01:01:05,Delivery,STR0024,Processing,Ios,2026-04-03,Office,Printing,Northpeak,253.64,644.09,644.09,253.64,390.45000000000005
OL0000000941,WEB00000322,3,SKU0000174,1.0,498.93,0.0,Cancelled,True,CUST00000939,2026-04-03 01:01:05,Delivery,STR0024,Processing,Ios,2026-04-03,Home,Decor,Freshway,231.23,498.93,498.93,231.23,267.70000000000005
OL0000000943,WEB00000322,5,SKU0000281,2.0,780.39,5.0,Open,True,CUST00000939,2026-04-03 01:01:05,Delivery,STR0024,Processing,Ios,2026-04-03,Sports,Fitness,Northpeak,314.05,1560.78,1555.78,628.1,927.68
OL0000000944,WEB00000323,1,SKU0000477,1.0,64.16,0.0,Picked,True,CUST00001569,2026-04-18 23:11:08,Ship To Home,STR0022,Shipped,Web,2026-04-18,Health & Beauty,Cosmetics,Urbanbasics,57.39,64.16,64.16,57.39,6.769999999999996
OL0000000945,WEB00000323,2,SKU0000571,1.0,43.0,0.0,Open,True,CUST00001569,2026-04-18 23:11:08,Ship To Home,STR0022,Shipped,Web,2026-04-18,Apparel,Men,Freshway,21.81,43.0,43.0,21.81,21.19
OL0000000947,WEB00000323,4,SKU0000005,4.0,129.56,2.0,Picked,True,CUST00001569,2026-04-18 23:11:08,Ship To Home,STR0022,Shipped,Web,2026-04-18,Home,Storage,Urbanbasics,58.85,518.24,516.24,235.4,280.84000000000003
OL0000000949,WEB00000324,2,SKU0000563,3.0,105.07,0.0,Allocated,True,CUST00000882,2026-04-30 01:12:40,Ship To Home,STR0015,Delivered,Android,2026-04-30,Automotive,Car Care,Healthyyou,69.86,315.21,315.21,209.57999999999998,105.63
OL0000000950,WEB00000325,1,SKU0000356,3.0,327.8,2.0,Shipped,True,CUST00001388,2026-05-03 19:13:03,Pickup,STR0025,Delivered,Android,2026-05-03,Office,School Supplies,Techline,200.54,983.4000000000001,981.4000000000001,601.62,379.7800000000001
OL0000000952,WEB00000325,3,SKU0000244,1.0,434.65,5.0,Open,True,CUST00001388,2026-05-03 19:13:03,Pickup,STR0025,Delivered,Android,2026-05-03,Apparel,Women,Freshway,284.65,434.65,429.65,284.65,145.0
OL0000000953,WEB00000325,4,SKU0000081,3.0,528.22,0.0,Open,True,CUST00001388,2026-05-03 19:13:03,Pickup,STR0025,Delivered,Android,2026-05-03,Apparel,Women,Techline,199.39,1584.66,1584.66,598.17,986.4900000000001
OL0000000954,WEB00000325,5,SKU0000490,2.0,27.28,5.0,Picked,True,CUST00001388,2026-05-03 19:13:03,Pickup,STR0025,Delivered,Android,2026-05-03,Apparel,Kids,Freshway,19.42,54.56,49.56,38.84,10.719999999999999
OL0000000962,WEB00000327,3,SKU0000088,3.0,475.62,1.0,Shipped,True,CUST00000440,2026-04-23 02:30:34,Delivery,STR0008,Placed,Web,2026-04-23,Electronics,Audio,Healthyyou,389.68,1426.8600000000001,1425.8600000000001,1169.04,256.82000000000016
OL0000000963,WEB00000327,4,SKU0000138,1.0,394.84,1.0,Cancelled,True,CUST00000440,2026-04-23 02:30:34,Delivery,STR0008,Placed,Web,2026-04-23,Electronics,Audio,Northpeak,159.41,394.84,393.84,159.41,234.42999999999998
OL0000000964,WEB00000327,5,SKU0000387,4.0,99.52,0.0,Cancelled,True,CUST00000440,2026-04-23 02:30:34,Delivery,STR0008,Placed,Web,2026-04-23,Office,Printing,Freshway,38.23,398.08,398.08,152.92,245.16
OL0000000966,WEB00000328,2,SKU0000398,3.0,551.87,0.0,Allocated,True,CUST00001065,2026-05-08 03:36:43,Pickup,STR0019,Placed,Ios,2026-05-08,Apparel,Women,Techline,422.55,1655.6100000000001,1655.6100000000001,1267.65,387.96000000000004
OL0000000967,WEB00000328,3,SKU0000016,1.0,579.13,0.0,Cancelled,True,CUST00001065,2026-05-08 03:36:43,Pickup,STR0019,Placed,Ios,2026-05-08,Home,Decor,Healthyyou,294.07,579.13,579.13,294.07,285.06
OL0000000970,WEB00000330,1,SKU0000398,4.0,551.87,0.0,Open,True,CUST00001349,2026-05-14 13:34:55,Pickup,STR0008,Delivered,Android,2026-05-14,Apparel,Women,Techline,422.55,2207.48,2207.48,1690.2,517.28
OL0000000971,WEB00000330,2,SKU0000576,1.0,490.8,2.0,Allocated,True,CUST00001349,2026-05-14 13:34:55,Pickup,STR0008,Delivered,Android,2026-05-14,Home,Bedding,Urbanbasics,233.21,490.8,488.8,233.21,255.59
OL0000000973,WEB00000332,1,SKU0000360,2.0,419.16,0.0,Picked,True,CUST00000255,2026-04-11 00:51:11,Ship To Home,STR0002,Delivered,Web,2026-04-11,Office,Printing,Techline,186.55,838.32,838.32,373.1,465.22
OL0000000974,WEB00000332,2,SKU0000511,1.0,714.61,5.0,Open,True,CUST00000255,2026-04-11 00:51:11,Ship To Home,STR0002,Delivered,Web,2026-04-11,Automotive,Accessories,Urbanbasics,292.97,714.61,709.61,292.97,416.64
OL0000000975,WEB00000332,3,SKU0000185,4.0,129.15,5.0,Shipped,True,CUST00000255,2026-04-11 00:51:11,Ship To Home,STR0002,Delivered,Web,2026-04-11,Office,School Supplies,Valueplus,65.65,516.6,511.6,262.6,249.0
OL0000000978,WEB00000333,2,SKU0000303,1.0,283.37,0.0,Shipped,True,CUST00001175,2026-05-04 21:09:29,Pickup,STR0025,Ready,Android,2026-05-04,Office,School Supplies,Northpeak,129.08,283.37,283.37,129.08,154.29
OL0000000979,WEB00000333,3,SKU0000299,3.0,27.89,0.0,Open,True,CUST00001175,2026-05-04 21:09:29,Pickup,STR0025,Ready,Android,2026-05-04,Health & Beauty,Cosmetics,Valueplus,19.56,83.67,83.67,58.67999999999999,24.99000000000001
OL0000000981,WEB00000333,5,SKU0000013,1.0,343.89,5.0,Shipped,True,CUST00001175,2026-05-04 21:09:29,Pickup,STR0025,Ready,Android,2026-05-04,Health & Beauty,Pharmacy,Northpeak,191.56,343.89,338.89,191.56,147.32999999999998
OL0000000982,WEB00000334,1,SKU0000301,1.0,143.85,0.0,Open,True,CUST00000840,2026-05-07 06:21:03,Pickup,STR0004,Delivered,Android,2026-05-07,Health & Beauty,Cosmetics,Techline,111.44,143.85,143.85,111.44,32.41
OL0000000984,WEB00000336,1,SKU0000554,4.0,88.37,5.0,Open,True,CUST00001536,2026-05-20 07:15:44,Ship To Home,STR0024,Delivered,Web,2026-05-20,Office,Stationery,Greathome,57.01,353.48,348.48,228.04,120.44000000000003
OL0000000985,WEB00000336,2,SKU0000005,1.0,129.56,0.0,Open,True,CUST00001536,2026-05-20 07:15:44,Ship To Home,STR0024,Delivered,Web,2026-05-20,Home,Storage,Urbanbasics,58.85,129.56,129.56,58.85,70.71000000000001
OL0000000986,WEB00000336,3,SKU0000107,1.0,486.66,0.0,Picked,True,CUST00001536,2026-05-20 07:15:44,Ship To Home,STR0024,Delivered,Web,2026-05-20,Apparel,Men,Greathome,324.95,486.66,486.66,324.95,161.71000000000004
OL0000000989,WEB00000337,1,SKU0000364,3.0,60.14,0.0,Allocated,True,CUST00000324,2026-04-03 08:03:58,Delivery,STR0002,Placed,Ios,2026-04-03,Grocery,Pantry,Urbanbasics,29.39,180.42000000000002,180.42000000000002,88.17,92.25000000000001
OL0000000990,WEB00000338,1,SKU0000491,4.0,1002.11,5.0,Shipped,True,CUST00000424,2026-04-04 09:33:57,Delivery,STR0005,Delivered,Ios,2026-04-04,Office,Stationery,Valueplus,395.25,4008.44,4003.44,1581.0,2422.44
OL0000001001,WEB00000341,1,SKU0000514,2.0,325.92,0.0,Picked,True,CUST00001611,2026-05-17 15:24:44,Delivery,STR0022,Shipped,Ios,2026-05-17,Apparel,Kids,Techline,185.32,651.84,651.84,370.64,281.20000000000005
OL0000001007,WEB00000343,1,SKU0000227,1.0,226.59,0.0,Shipped,True,CUST00001058,2026-05-10 20:26:24,Delivery,STR0004,Ready,Ios,2026-05-10,Apparel,Kids,Techline,171.66,226.59,226.59,171.66,54.93000000000001
OL0000001009,WEB00000343,3,SKU0000443,2.0,92.19,1.0,Open,True,CUST00001058,2026-05-10 20:26:24,Delivery,STR0004,Ready,Ios,2026-05-10,Electronics,Accessories,Greathome,71.9,184.38,183.38,143.8,39.579999999999984
OL0000001011,WEB00000344,1,SKU0000241,1.0,33.09,1.0,Cancelled,True,CUST00000894,2026-05-02 13:12:18,Pickup,STR0009,Processing,Android,2026-05-02,Health & Beauty,Cosmetics,Greathome,33.71,33.09,32.09,33.71,-1.6199999999999974
OL0000001012,WEB00000344,2,SKU0000350,4.0,94.95,2.0,Cancelled,True,CUST00000894,2026-05-02 13:12:18,Pickup,STR0009,Processing,Android,2026-05-02,Sports,Fitness,Healthyyou,69.66,379.8,377.8,278.64,99.16000000000003
OL0000001013,WEB00000344,3,SKU0000389,4.0,811.46,0.0,Picked,True,CUST00000894,2026-05-02 13:12:18,Pickup,STR0009,Processing,Android,2026-05-02,Apparel,Men,Freshway,406.6,3245.84,3245.84,1626.4,1619.44
OL0000001014,WEB00000344,4,SKU0000469,1.0,745.78,5.0,Cancelled,True,CUST00000894,2026-05-02 13:12:18,Pickup,STR0009,Processing,Android,2026-05-02,Home,Kitchen,Valueplus,341.8,745.78,740.78,341.8,398.97999999999996
OL0000001015,WEB00000345,1,SKU0000053,1.0,276.92,0.0,Open,True,CUST00001050,2026-05-06 16:57:54,Ship To Home,STR0003,Processing,Web,2026-05-06,Grocery,Frozen,Northpeak,107.6,276.92,276.92,107.6,169.32000000000002
OL0000001016,WEB00000345,2,SKU0000326,1.0,255.75,0.0,Cancelled,True,CUST00001050,2026-05-06 16:57:54,Ship To Home,STR0003,Processing,Web,2026-05-06,Apparel,Men,Valueplus,137.56,255.75,255.75,137.56,118.19
OL0000001018,WEB00000345,4,SKU0000413,1.0,126.83,5.0,Allocated,True,CUST00001050,2026-05-06 16:57:54,Ship To Home,STR0003,Processing,Web,2026-05-06,Apparel,Men,Greathome,90.76,126.83,121.83,90.76,31.069999999999993
OL0000001019,WEB00000345,5,SKU0000379,1.0,572.14,0.0,Open,True,CUST00001050,2026-05-06 16:57:54,Ship To Home,STR0003,Processing,Web,2026-05-06,Office,Stationery,Urbanbasics,257.74,572.14,572.14,257.74,314.4
OL0000001021,WEB00000347,1,SKU0000204,3.0,627.47,0.0,Open,True,CUST00001088,2026-05-14 22:09:47,Ship To Home,STR0022,Shipped,Ios,2026-05-14,Home,Storage,Valueplus,238.95,1882.41,1882.41,716.8499999999999,1165.5600000000002
OL0000001024,WEB00000347,4,SKU0000140,2.0,477.46,2.0,Shipped,True,CUST00001088,2026-05-14 22:09:47,Ship To Home,STR0022,Shipped,Ios,2026-05-14,Electronics,Accessories,Healthyyou,188.03,954.92,952.92,376.06,576.8599999999999
OL0000001026,WEB00000349,1,SKU0000062,4.0,366.28,0.0,Allocated,True,CUST00001674,2026-04-16 09:02:54,Ship To Home,STR0020,Processing,Ios,2026-04-16,Grocery,Dairy,Valueplus,324.53,1465.12,1465.12,1298.12,167.0
OL0000001027,WEB00000349,2,SKU0000564,2.0,612.13,1.0,Allocated,True,CUST00001674,2026-04-16 09:02:54,Ship To Home,STR0020,Processing,Ios,2026-04-16,Office,School Supplies,Urbanbasics,306.21,1224.26,1223.26,612.42,610.84
OL0000001028,WEB00000349,3,SKU0000174,1.0,498.93,0.0,Allocated,True,CUST00001674,2026-04-16 09:02:54,Ship To Home,STR0020,Processing,Ios,2026-04-16,Home,Decor,Freshway,231.23,498.93,498.93,231.23,267.70000000000005
OL0000001032,WEB00000350,3,SKU0000119,3.0,400.66,0.0,Picked,True,CUST00000208,2026-04-16 13:19:40,Delivery,STR0009,Placed,Web,2026-04-16,Automotive,Tires,Urbanbasics,359.64,1201.98,1201.98,1078.92,123.05999999999995
OL0000001033,WEB00000351,1,SKU0000450,1.0,28.93,0.0,Cancelled,True,CUST00000316,2026-04-20 04:40:09,Pickup,STR0007,Delivered,Web,2026-04-20,Grocery,Dairy,Greathome,18.3,28.93,28.93,18.3,10.629999999999999
OL0000001034,WEB00000352,1,SKU0000128,3.0,883.53,2.0,Cancelled,True,CUST00001096,2026-05-23 02:44:32,Delivery,STR0007,Processing,Android,2026-05-23,Apparel,Shoes,Freshway,379.28,2650.59,2648.59,1137.84,1510.7500000000002
OL0000001035,WEB00000352,2,SKU0000291,1.0,370.09,0.0,Allocated,True,CUST00001096,2026-05-23 02:44:32,Delivery,STR0007,Processing,Android,2026-05-23,Home,Decor,Techline,210.18,370.09,370.09,210.18,159.90999999999997
OL0000001036,WEB00000353,1,SKU0000120,1.0,401.12,1.0,Allocated,True,CUST00001280,2026-05-22 12:36:16,Delivery,STR0019,Delivered,Ios,2026-05-22,Health & Beauty,Pharmacy,Techline,304.15,401.12,400.12,304.15,95.97000000000003
OL0000001037,WEB00000353,2,SKU0000548,4.0,62.68,5.0,Shipped,True,CUST00001280,2026-05-22 12:36:16,Delivery,STR0019,Delivered,Ios,2026-05-22,Home,Storage,Freshway,32.26,250.72,245.72,129.04,116.68
OL0000001038,WEB00000353,3,SKU0000256,4.0,580.4,2.0,Shipped,True,CUST00001280,2026-05-22 12:36:16,Delivery,STR0019,Delivered,Ios,2026-05-22,Home,Bedding,Healthyyou,252.64,2321.6,2319.6,1010.56,1309.04
