transaction_id,basket_sales,payment_amount,tender_count,difference,reconciliation_status
TXN000002973,3022.5499999999997,0.0,0.0,-3022.5499999999997,Mismatch
TXN000002975,1175.8,185.7,1.0,-990.0999999999999,Mismatch
TXN000002980,2296.73,0.0,0.0,-2296.73,Mismatch
TXN000002986,2551.86,0.0,0.0,-2551.86,Mismatch
TXN000002988,1297.1,116.57,1.0,-1180.53,Mismatch
TXN000002990,1563.88,0.0,0.0,-1563.88,Mismatch
TXN000002995,976.77,32.61,1.0,-944.16,Mismatch
TXN000002996,1564.94,234.6,1.0,-1330.3400000000001,Mismatch
TXN000002997,1906.21,0.0,0.0,-1906.21,Mismatch
TXN000002999,2429.15,346.36,1.0,-2082.79,Mismatch
TXN000003000,3158.1000000000004,0.0,0.0,-3158.1000000000004,Mismatch
TXN000003002,2319.5099999999998,0.0,0.0,-2319.5099999999998,Mismatch
TXN000003003,2104.76,412.49,1.0,-1692.2700000000002,Mismatch
TXN000003005,440.23,465.39,1.0,25.159999999999968,Mismatch
TXN000003006,2237.41,0.0,0.0,-2237.41,Mismatch
TXN000003009,5553.35,221.88,1.0,-5331.47,Mismatch
TXN000003010,263.41,439.98,1.0,176.57,Mismatch
TXN000003016,613.5600000000001,0.0,0.0,-613.5600000000001,Mismatch
TXN000003019,1019.27,356.05,1.0,-663.22,Mismatch
TXN000003028,1370.4499999999998,415.22,1.0,-955.2299999999998,Mismatch
TXN000003030,1672.7600000000002,309.85,1.0,-1362.9100000000003,Mismatch
TXN000003032,5249.76,246.93,1.0,-5002.83,Mismatch
TXN000003035,965.0,108.9,1.0,-856.1,Mismatch
TXN000003037,521.53,18.66,1.0,-502.86999999999995,Mismatch
TXN000003038,674.94,263.26,1.0,-411.68000000000006,Mismatch
TXN000003039,3077.5,383.33,1.0,-2694.17,Mismatch
TXN000003042,4341.62,589.11,2.0,-3752.5099999999998,Mismatch
TXN000003043,1905.64,236.47,1.0,-1669.17,Mismatch
TXN000003047,1068.2,0.0,0.0,-1068.2,Mismatch
TXN000003049,743.88,224.95,1.0,-518.9300000000001,Mismatch
TXN000003052,575.91,270.83,1.0,-305.08,Mismatch
TXN000003054,798.65,496.09,1.0,-302.56,Mismatch
TXN000003057,1623.15,497.85,1.0,-1125.3000000000002,Mismatch
TXN000003061,1787.9899999999998,0.0,0.0,-1787.9899999999998,Mismatch
TXN000003062,7220.67,0.0,0.0,-7220.67,Mismatch
TXN000003067,234.62,293.8,1.0,59.18000000000001,Mismatch
TXN000003069,3538.18,346.55,1.0,-3191.6299999999997,Mismatch
TXN000003072,2636.84,283.47,1.0,-2353.37,Mismatch
TXN000003073,2689.24,301.48,1.0,-2387.7599999999998,Mismatch
TXN000003074,4937.63,434.08,1.0,-4503.55,Mismatch
TXN000003076,4082.7,0.0,0.0,-4082.7,Mismatch
TXN000003079,51.74,427.85,1.0,376.11,Mismatch
TXN000003087,517.8299999999999,0.0,0.0,-517.8299999999999,Mismatch
TXN000003088,5918.09,0.0,0.0,-5918.09,Mismatch
TXN000003090,3067.31,143.77,1.0,-2923.54,Mismatch
TXN000003091,1206.65,374.97,1.0,-831.6800000000001,Mismatch
TXN000003094,2997.2400000000002,480.06,1.0,-2517.1800000000003,Mismatch
TXN000003095,2333.87,113.15,1.0,-2220.72,Mismatch
TXN000003097,2733.11,353.14,1.0,-2379.9700000000003,Mismatch
TXN000003099,2656.0600000000004,306.97,1.0,-2349.09,Mismatch
TXN000003101,731.27,0.0,0.0,-731.27,Mismatch
TXN000003102,1102.82,0.0,0.0,-1102.82,Mismatch
TXN000003104,268.96,0.0,0.0,-268.96,Mismatch
TXN000003112,1114.7,88.83,1.0,-1025.8700000000001,Mismatch
TXN000003119,142.03,0.0,0.0,-142.03,Mismatch
TXN000003121,835.44,207.99,1.0,-627.45,Mismatch
TXN000003125,507.13,0.0,0.0,-507.13,Mismatch
TXN000003126,1224.42,244.01,1.0,-980.4100000000001,Mismatch
TXN000003131,304.5,386.43,1.0,81.93,Mismatch
TXN000003132,4471.16,241.88,1.0,-4229.28,Mismatch
TXN000003133,4067.34,143.32,1.0,-3924.02,Mismatch
TXN000003134,501.75,0.0,0.0,-501.75,Mismatch
TXN000003137,2551.84,0.0,0.0,-2551.84,Mismatch
TXN000003138,2761.1,64.6,1.0,-2696.5,Mismatch
TXN000003139,2385.51,381.47,1.0,-2004.0400000000002,Mismatch
TXN000003140,471.33,132.73,1.0,-338.6,Mismatch
TXN000003144,437.75,159.93,1.0,-277.82,Mismatch
TXN000003147,2901.37,0.0,0.0,-2901.37,Mismatch
TXN000003148,646.6800000000001,475.31,1.0,-171.37000000000006,Mismatch
TXN000003149,84.46,0.0,0.0,-84.46,Mismatch
TXN000003150,4770.71,435.63,1.0,-4335.08,Mismatch
TXN000003152,2133.4,282.29,1.0,-1851.1100000000001,Mismatch
TXN000003154,1282.04,270.13,1.0,-1011.91,Mismatch
TXN000003158,438.11,0.0,0.0,-438.11,Mismatch
TXN000003159,1440.79,247.88,1.0,-1192.9099999999999,Mismatch
TXN000003163,2055.2200000000003,0.0,0.0,-2055.2200000000003,Mismatch
TXN000003167,1865.04,0.0,0.0,-1865.04,Mismatch
TXN000003170,166.41,246.18,1.0,79.77000000000001,Mismatch
TXN000003174,856.96,0.0,0.0,-856.96,Mismatch
TXN000003176,4933.450000000001,202.96,1.0,-4730.490000000001,Mismatch
TXN000003178,8889.45,391.9,1.0,-8497.550000000001,Mismatch
TXN000003180,3802.2099999999996,0.0,0.0,-3802.2099999999996,Mismatch
TXN000003181,814.1400000000001,246.08,1.0,-568.0600000000001,Mismatch
TXN000003182,1018.33,444.07,1.0,-574.26,Mismatch
TXN000003185,1027.56,0.0,0.0,-1027.56,Mismatch
TXN000003187,1699.94,221.84,1.0,-1478.1000000000001,Mismatch
TXN000003190,403.63,0.0,0.0,-403.63,Mismatch
TXN000003201,1279.6399999999999,208.76,1.0,-1070.8799999999999,Mismatch
TXN000003204,2803.1,54.81,1.0,-2748.29,Mismatch
TXN000003205,2794.66,226.26,1.0,-2568.3999999999996,Mismatch
TXN000003209,2300.57,0.0,0.0,-2300.57,Mismatch
TXN000003210,1479.6299999999999,0.0,0.0,-1479.6299999999999,Mismatch
TXN000003211,1951.76,28.85,1.0,-1922.91,Mismatch
TXN000003212,1150.65,0.0,0.0,-1150.65,Mismatch
TXN000003213,681.72,354.33,1.0,-327.39000000000004,Mismatch
TXN000003217,1357.82,0.0,0.0,-1357.82,Mismatch
TXN000003219,6661.01,360.07,1.0,-6300.9400000000005,Mismatch
TXN000003221,2621.61,333.07,1.0,-2288.54,Mismatch
TXN000003223,663.52,200.13,1.0,-463.39,Mismatch
TXN000003226,3628.28,233.09,1.0,-3395.19,Mismatch
TXN000003227,2070.5200000000004,247.12,1.0,-1823.4000000000005,Mismatch
TXN000003228,2818.75,190.23,1.0,-2628.52,Mismatch
TXN000003229,949.7,0.0,0.0,-949.7,Mismatch
TXN000003230,2678.49,496.55,1.0,-2181.9399999999996,Mismatch
TXN000003232,874.89,123.89,1.0,-751.0,Mismatch
TXN000003235,1848.33,0.0,0.0,-1848.33,Mismatch
TXN000003236,1175.46,331.41,1.0,-844.05,Mismatch
TXN000003239,381.12,117.27,1.0,-263.85,Mismatch
TXN000003242,7264.39,67.47,1.0,-7196.92,Mismatch
TXN000003243,3762.79,0.0,0.0,-3762.79,Mismatch
TXN000003244,1542.94,265.47,1.0,-1277.47,Mismatch
TXN000003245,371.61,17.88,1.0,-353.73,Mismatch
TXN000003254,3639.36,0.0,0.0,-3639.36,Mismatch
TXN000003255,7355.81,317.05,1.0,-7038.76,Mismatch
TXN000003259,3584.7,199.81,1.0,-3384.89,Mismatch
TXN000003261,514.73,337.54,1.0,-177.19,Mismatch
TXN000003262,526.56,0.0,0.0,-526.56,Mismatch
TXN000003263,5691.54,0.0,0.0,-5691.54,Mismatch
TXN000003266,287.52,384.86,1.0,97.34000000000003,Mismatch
TXN000003267,687.1800000000001,0.0,0.0,-687.1800000000001,Mismatch
TXN000003269,756.5699999999999,77.19,1.0,-679.3799999999999,Mismatch
TXN000003272,1945.46,323.78,1.0,-1621.68,Mismatch
TXN000003273,233.05,0.0,0.0,-233.05,Mismatch
TXN000003278,1176.26,115.71,1.0,-1060.55,Mismatch
TXN000003280,751.21,0.0,0.0,-751.21,Mismatch
TXN000003284,1914.5,194.4,1.0,-1720.1,Mismatch
TXN000003286,4156.91,417.05,1.0,-3739.8599999999997,Mismatch
TXN000003287,1422.1799999999998,882.25,2.0,-539.9299999999998,Mismatch
TXN000003290,3121.76,314.61,1.0,-2807.15,Mismatch
TXN000003292,684.21,0.0,0.0,-684.21,Mismatch
TXN000003293,3277.1000000000004,275.61,1.0,-3001.4900000000002,Mismatch
TXN000003294,1583.36,123.95,1.0,-1459.4099999999999,Mismatch
TXN000003295,1048.8999999999999,0.0,0.0,-1048.8999999999999,Mismatch
TXN000003296,134.78,456.68,1.0,321.9,Mismatch
TXN000003298,3909.92,0.0,0.0,-3909.92,Mismatch
TXN000003299,287.47,170.97,1.0,-116.50000000000003,Mismatch
TXN000003300,374.64,0.0,0.0,-374.64,Mismatch
TXN000003302,111.86,18.08,1.0,-93.78,Mismatch
TXN000003304,370.75,80.26,1.0,-290.49,Mismatch
TXN000003306,1997.89,24.25,1.0,-1973.64,Mismatch
TXN000003310,1423.08,151.73,1.0,-1271.35,Mismatch
TXN000003312,363.55,255.5,1.0,-108.05000000000001,Mismatch
TXN000003315,1062.46,44.32,1.0,-1018.14,Mismatch
TXN000003316,3978.23,368.55,1.0,-3609.68,Mismatch
TXN000003319,698.32,309.03,1.0,-389.2900000000001,Mismatch
TXN000003321,1975.04,323.27,1.0,-1651.77,Mismatch
TXN000003323,151.55,252.96,1.0,101.41,Mismatch
TXN000003324,3756.02,0.0,0.0,-3756.02,Mismatch
TXN000003327,695.3,56.56,1.0,-638.74,Mismatch
TXN000003333,905.4,270.4,1.0,-635.0,Mismatch
TXN000003338,2931.54,265.47,1.0,-2666.0699999999997,Mismatch
TXN000003341,6401.09,440.55,1.0,-5960.54,Mismatch
TXN000003343,2534.19,0.0,0.0,-2534.19,Mismatch
TXN000003344,4688.87,430.66,1.0,-4258.21,Mismatch
TXN000003345,3896.58,0.0,0.0,-3896.58,Mismatch
TXN000003346,1281.29,331.35,1.0,-949.9399999999999,Mismatch
TXN000003347,1479.05,0.0,0.0,-1479.05,Mismatch
TXN000003348,4676.34,208.79,1.0,-4467.55,Mismatch
TXN000003349,699.66,102.96,1.0,-596.6999999999999,Mismatch
TXN000003350,3304.99,358.16,1.0,-2946.83,Mismatch
TXN000003356,1360.27,0.0,0.0,-1360.27,Mismatch
TXN000003358,721.86,65.71,1.0,-656.15,Mismatch
TXN000003361,1548.8200000000002,252.13,1.0,-1296.69,Mismatch
TXN000003362,1632.6599999999999,229.94,1.0,-1402.7199999999998,Mismatch
TXN000003363,4902.15,0.0,0.0,-4902.15,Mismatch
TXN000003365,4829.25,127.58,1.0,-4701.67,Mismatch
TXN000003366,2125.37,0.0,0.0,-2125.37,Mismatch
TXN000003370,1814.8500000000001,382.56,1.0,-1432.2900000000002,Mismatch
TXN000003371,3354.37,458.45,2.0,-2895.92,Mismatch
TXN000003372,1512.0700000000002,416.91,1.0,-1095.16,Mismatch
TXN000003375,2388.79,0.0,0.0,-2388.79,Mismatch
TXN000003376,2534.76,131.92,1.0,-2402.84,Mismatch
TXN000003379,3606.5499999999993,0.0,0.0,-3606.5499999999993,Mismatch
TXN000003380,281.0,0.0,0.0,-281.0,Mismatch
TXN000003381,2837.4,58.99,1.0,-2778.4100000000003,Mismatch
TXN000003383,1917.64,156.76,1.0,-1760.88,Mismatch
TXN000003384,33.11,0.0,0.0,-33.11,Mismatch
TXN000003385,2735.69,190.08,1.0,-2545.61,Mismatch
TXN000003390,724.08,0.0,0.0,-724.08,Mismatch
TXN000003391,710.44,243.82,1.0,-466.62000000000006,Mismatch
TXN000003394,959.64,299.41,1.0,-660.23,Mismatch
TXN000003395,2317.37,0.0,0.0,-2317.37,Mismatch
TXN000003398,2441.69,90.4,1.0,-2351.29,Mismatch
TXN000003401,4813.82,0.0,0.0,-4813.82,Mismatch
TXN000003406,6952.0,199.0,1.0,-6753.0,Mismatch
TXN000003409,875.28,498.4,1.0,-376.88,Mismatch
TXN000003410,4150.28,0.0,0.0,-4150.28,Mismatch
TXN000003411,3958.91,0.0,0.0,-3958.91,Mismatch
TXN000003413,1852.81,312.76,1.0,-1540.05,Mismatch
TXN000003415,712.97,107.79,1.0,-605.1800000000001,Mismatch
TXN000003416,3477.13,236.83,1.0,-3240.3,Mismatch
TXN000003418,3560.2000000000003,0.0,0.0,-3560.2000000000003,Mismatch
TXN000003421,4726.79,0.0,0.0,-4726.79,Mismatch
TXN000003423,398.49,0.0,0.0,-398.49,Mismatch
TXN000003424,2437.84,0.0,0.0,-2437.84,Mismatch
TXN000003426,1274.5500000000002,482.59,1.0,-791.9600000000003,Mismatch
TXN000003427,3535.62,294.61,1.0,-3241.0099999999998,Mismatch
TXN000003430,5174.46,370.37,1.0,-4804.09,Mismatch
TXN000003431,1196.08,215.04,1.0,-981.04,Mismatch
TXN000003432,1009.74,251.81,1.0,-757.9300000000001,Mismatch
TXN000003435,438.93000000000006,477.56,1.0,38.62999999999994,Mismatch
TXN000003443,537.76,0.0,0.0,-537.76,Mismatch
TXN000003449,102.82,0.0,0.0,-102.82,Mismatch
TXN000003450,1714.18,0.0,0.0,-1714.18,Mismatch
TXN000003451,742.88,346.26,1.0,-396.62,Mismatch
TXN000003452,3561.24,0.0,0.0,-3561.24,Mismatch
TXN000003454,876.94,277.42,1.0,-599.52,Mismatch
TXN000003455,929.5,266.36,1.0,-663.14,Mismatch
TXN000003457,4364.429999999999,210.4,1.0,-4154.03,Mismatch
TXN000003463,345.24,245.43,1.0,-99.81,Mismatch
TXN000003470,236.76,0.0,0.0,-236.76,Mismatch
TXN000003475,415.78,394.52,1.0,-21.25999999999999,Mismatch
TXN000003476,4915.99,0.0,0.0,-4915.99,Mismatch
TXN000003479,1100.64,0.0,0.0,-1100.64,Mismatch
TXN000003482,305.82,0.0,0.0,-305.82,Mismatch
TXN000003483,1838.84,444.44,1.0,-1394.3999999999999,Mismatch
TXN000003485,1193.2,0.0,0.0,-1193.2,Mismatch
TXN000003487,2965.72,179.01,1.0,-2786.71,Mismatch
TXN000003489,930.8,41.87,1.0,-888.93,Mismatch
TXN000003491,2569.62,207.24,1.0,-2362.38,Mismatch
TXN000003494,3708.5,0.0,0.0,-3708.5,Mismatch
TXN000003497,1119.7,468.81,1.0,-650.8900000000001,Mismatch
TXN000003498,94.05,0.0,0.0,-94.05,Mismatch
TXN000003499,2518.2799999999997,0.0,0.0,-2518.2799999999997,Mismatch
TXN000003500,1612.72,165.78,1.0,-1446.94,Mismatch
TXN000003501,3712.89,118.21,1.0,-3594.68,Mismatch
TXN000003506,385.82,0.0,0.0,-385.82,Mismatch
TXN000003507,2912.11,0.0,0.0,-2912.11,Mismatch
TXN000003511,836.3599999999999,242.96,1.0,-593.3999999999999,Mismatch
TXN000003513,5512.87,159.71,1.0,-5353.16,Mismatch
TXN000003518,7433.65,157.53,1.0,-7276.12,Mismatch
TXN000003519,2071.8,0.0,0.0,-2071.8,Mismatch
TXN000003520,1895.2,28.02,1.0,-1867.18,Mismatch
TXN000003521,1784.28,96.03,1.0,-1688.25,Mismatch
TXN000003527,1071.78,103.24,1.0,-968.54,Mismatch
TXN000003531,3085.78,268.01,1.0,-2817.7700000000004,Mismatch
TXN000003534,585.74,0.0,0.0,-585.74,Mismatch
TXN000003535,2374.39,0.0,0.0,-2374.39,Mismatch
TXN000003541,1970.66,0.0,0.0,-1970.66,Mismatch
TXN000003542,75.5,0.0,0.0,-75.5,Mismatch
TXN000003544,7810.84,358.75,1.0,-7452.09,Mismatch
TXN000003548,2551.67,292.8,1.0,-2258.87,Mismatch
TXN000003549,4913.34,0.0,0.0,-4913.34,Mismatch
TXN000003550,2729.62,96.15,1.0,-2633.47,Mismatch
TXN000003554,1967.28,0.0,0.0,-1967.28,Mismatch
TXN000003556,2281.32,300.95,1.0,-1980.3700000000001,Mismatch
TXN000003559,1291.5,157.6,1.0,-1133.9,Mismatch
TXN000003561,3663.3199999999997,333.04,1.0,-3330.2799999999997,Mismatch
TXN000003562,837.2,0.0,0.0,-837.2,Mismatch
TXN000003563,762.1500000000001,444.36,1.0,-317.7900000000001,Mismatch
TXN000003565,2028.49,285.84,1.0,-1742.65,Mismatch
TXN000003569,514.81,277.94,1.0,-236.86999999999995,Mismatch
TXN000003573,502.78,24.93,1.0,-477.84999999999997,Mismatch
TXN000003575,537.27,0.0,0.0,-537.27,Mismatch
TXN000003577,1553.09,262.96,1.0,-1290.1299999999999,Mismatch
TXN000003580,1153.52,0.0,0.0,-1153.52,Mismatch
TXN000003581,1469.21,0.0,0.0,-1469.21,Mismatch
TXN000003585,4055.7699999999995,221.79,1.0,-3833.9799999999996,Mismatch
TXN000003586,268.44,53.12,1.0,-215.32,Mismatch
TXN000003590,415.39,127.36,1.0,-288.03,Mismatch
TXN000003594,6028.8099999999995,176.15,1.0,-5852.66,Mismatch
TXN000003596,3662.21,131.2,1.0,-3531.01,Mismatch
TXN000003597,466.77,48.47,1.0,-418.29999999999995,Mismatch
TXN000003599,637.7800000000001,0.0,0.0,-637.7800000000001,Mismatch
TXN000003600,3080.16,0.0,0.0,-3080.16,Mismatch
TXN000003605,702.28,465.84,1.0,-236.44,Mismatch
TXN000003609,1821.34,401.46,1.0,-1419.8799999999999,Mismatch
TXN000003610,687.0300000000001,0.0,0.0,-687.0300000000001,Mismatch
TXN000003611,592.87,0.0,0.0,-592.87,Mismatch
TXN000003614,1356.02,330.21,1.0,-1025.81,Mismatch
TXN000003615,2661.93,354.11,1.0,-2307.8199999999997,Mismatch
TXN000003618,423.74,164.19,1.0,-259.55,Mismatch
TXN000003619,1435.88,394.83,1.0,-1041.0500000000002,Mismatch
TXN000003620,4675.88,311.24,1.0,-4364.64,Mismatch
TXN000003623,2049.56,0.0,0.0,-2049.56,Mismatch
TXN000003625,1858.21,0.0,0.0,-1858.21,Mismatch
TXN000003628,3378.2200000000003,456.69,1.0,-2921.53,Mismatch
TXN000003631,1270.02,218.65,1.0,-1051.37,Mismatch
TXN000003632,643.58,0.0,0.0,-643.58,Mismatch
TXN000003633,5557.5599999999995,0.0,0.0,-5557.5599999999995,Mismatch
TXN000003639,3095.1,44.52,1.0,-3050.58,Mismatch
TXN000003640,2172.1,485.12,1.0,-1686.98,Mismatch
TXN000003641,1718.05,0.0,0.0,-1718.05,Mismatch
TXN000003644,1204.9099999999999,180.66,1.0,-1024.2499999999998,Mismatch
TXN000003645,3438.23,345.68,2.0,-3092.55,Mismatch
TXN000003650,437.09000000000003,206.32,1.0,-230.77000000000004,Mismatch
TXN000003651,5126.12,0.0,0.0,-5126.12,Mismatch
TXN000003653,1813.1999999999998,0.0,0.0,-1813.1999999999998,Mismatch
TXN000003654,837.29,158.25,1.0,-679.04,Mismatch
TXN000003655,2691.35,0.0,0.0,-2691.35,Mismatch
TXN000003657,2854.0,312.91,1.0,-2541.09,Mismatch
TXN000003660,1197.74,0.0,0.0,-1197.74,Mismatch
TXN000003668,620.4,96.16,1.0,-524.24,Mismatch
TXN000003669,1006.3599999999999,0.0,0.0,-1006.3599999999999,Mismatch
TXN000003670,473.5,110.17,1.0,-363.33,Mismatch
TXN000003673,3273.46,168.21,1.0,-3105.25,Mismatch
TXN000003683,1235.71,0.0,0.0,-1235.71,Mismatch
TXN000003687,575.31,217.12,1.0,-358.18999999999994,Mismatch
TXN000003693,1978.5,0.0,0.0,-1978.5,Mismatch
TXN000003694,909.2,0.0,0.0,-909.2,Mismatch
TXN000003697,791.52,0.0,0.0,-791.52,Mismatch
TXN000003698,922.25,336.49,1.0,-585.76,Mismatch
TXN000003701,974.88,414.06,1.0,-560.8199999999999,Mismatch
TXN000003702,234.14999999999998,74.76,1.0,-159.39,Mismatch
TXN000003704,1252.04,0.0,0.0,-1252.04,Mismatch
TXN000003705,400.06,442.95,1.0,42.889999999999986,Mismatch
TXN000003706,1532.48,108.52,1.0,-1423.96,Mismatch
TXN000003709,3227.98,421.86,1.0,-2806.12,Mismatch
TXN000003710,2127.84,0.0,0.0,-2127.84,Mismatch
TXN000003711,4332.09,207.38,1.0,-4124.71,Mismatch
TXN000003712,2820.83,483.09,1.0,-2337.74,Mismatch
TXN000003714,638.94,0.0,0.0,-638.94,Mismatch
TXN000003715,719.97,47.44,1.0,-672.53,Mismatch
TXN000003717,437.5,0.0,0.0,-437.5,Mismatch
TXN000003718,3477.38,0.0,0.0,-3477.38,Mismatch
TXN000003719,237.07,235.77,1.0,-1.299999999999983,Mismatch
TXN000003720,1900.75,196.93,1.0,-1703.82,Mismatch
TXN000003721,3258.29,431.52,1.0,-2826.77,Mismatch
TXN000003722,2630.01,0.0,0.0,-2630.01,Mismatch
TXN000003724,1395.35,433.99,1.0,-961.3599999999999,Mismatch
TXN000003726,1395.12,0.0,0.0,-1395.12,Mismatch
TXN000003727,1342.4,346.7,1.0,-995.7,Mismatch
TXN000003729,1755.8,0.0,0.0,-1755.8,Mismatch
TXN000003730,4547.83,283.88,1.0,-4263.95,Mismatch
TXN000003734,3609.61,289.11,1.0,-3320.5,Mismatch
TXN000003735,2945.16,0.0,0.0,-2945.16,Mismatch
TXN000003736,1969.11,0.0,0.0,-1969.11,Mismatch
TXN000003737,2569.95,157.16,1.0,-2412.79,Mismatch
TXN000003739,1760.16,334.93,1.0,-1425.23,Mismatch
TXN000003745,3418.09,0.0,0.0,-3418.09,Mismatch
TXN000003747,1905.3,277.9,1.0,-1627.4,Mismatch
TXN000003749,962.2,413.35,1.0,-548.85,Mismatch
TXN000003753,248.73999999999998,0.0,0.0,-248.73999999999998,Mismatch
TXN000003757,3854.3600000000006,393.78,1.0,-3460.580000000001,Mismatch
TXN000003760,162.35,0.0,0.0,-162.35,Mismatch
TXN000003761,187.59,234.19,1.0,46.599999999999994,Mismatch
TXN000003765,4614.48,0.0,0.0,-4614.48,Mismatch
TXN000003767,789.54,0.0,0.0,-789.54,Mismatch
TXN000003768,458.95,497.59999999999997,2.0,38.64999999999998,Mismatch
TXN000003771,3572.35,380.36,1.0,-3191.99,Mismatch
TXN000003772,3500.14,0.0,0.0,-3500.14,Mismatch
TXN000003773,6040.54,267.0,1.0,-5773.54,Mismatch
TXN000003774,397.76,0.0,0.0,-397.76,Mismatch
TXN000003776,4804.1900000000005,0.0,0.0,-4804.1900000000005,Mismatch
TXN000003781,1020.3199999999999,0.0,0.0,-1020.3199999999999,Mismatch
TXN000003782,1353.89,199.79,1.0,-1154.1000000000001,Mismatch
TXN000003783,1351.14,339.03,2.0,-1012.1100000000001,Mismatch
TXN000003784,2322.9700000000003,193.2,1.0,-2129.7700000000004,Mismatch
TXN000003785,5427.41,269.24,1.0,-5158.17,Mismatch
TXN000003786,1576.9,0.0,0.0,-1576.9,Mismatch
TXN000003787,3369.74,0.0,0.0,-3369.74,Mismatch
TXN000003791,2008.55,0.0,0.0,-2008.55,Mismatch
TXN000003793,4187.25,365.96,1.0,-3821.29,Mismatch
TXN000003795,603.73,116.26,1.0,-487.47,Mismatch
TXN000003800,1949.5,354.2,1.0,-1595.3,Mismatch
TXN000003807,1363.8899999999999,412.02,1.0,-951.8699999999999,Mismatch
TXN000003813,3471.67,266.81,1.0,-3204.86,Mismatch
TXN000003815,4303.62,0.0,0.0,-4303.62,Mismatch
TXN000003816,2230.0299999999997,0.0,0.0,-2230.0299999999997,Mismatch
TXN000003820,3073.6099999999997,0.0,0.0,-3073.6099999999997,Mismatch
TXN000003823,2084.99,0.0,0.0,-2084.99,Mismatch
TXN000003826,2458.93,0.0,0.0,-2458.93,Mismatch
TXN000003830,3108.1,93.7,1.0,-3014.4,Mismatch
TXN000003842,5365.13,0.0,0.0,-5365.13,Mismatch
TXN000003843,3799.3,124.34,1.0,-3674.96,Mismatch
TXN000003844,1601.84,0.0,0.0,-1601.84,Mismatch
TXN000003846,9435.26,0.0,0.0,-9435.26,Mismatch
TXN000003847,3125.62,226.28,1.0,-2899.3399999999997,Mismatch
TXN000003852,3783.73,0.0,0.0,-3783.73,Mismatch
TXN000003853,837.29,0.0,0.0,-837.29,Mismatch
TXN000003855,3491.2,253.54,1.0,-3237.66,Mismatch
TXN000003856,560.3000000000001,154.01,1.0,-406.2900000000001,Mismatch
TXN000003862,1712.68,334.09,1.0,-1378.5900000000001,Mismatch
TXN000003865,3183.3999999999996,265.3,1.0,-2918.0999999999995,Mismatch
TXN000003866,8624.58,537.23,2.0,-8087.35,Mismatch
TXN000003867,498.5,0.0,0.0,-498.5,Mismatch
TXN000003870,1041.96,0.0,0.0,-1041.96,Mismatch
TXN000003871,2065.7000000000003,0.0,0.0,-2065.7000000000003,Mismatch
TXN000003881,1233.83,437.3,1.0,-796.53,Mismatch
TXN000003882,109.95,370.91,1.0,260.96000000000004,Mismatch
TXN000003887,2795.56,59.75,1.0,-2735.81,Mismatch
TXN000003888,64.16,0.0,0.0,-64.16,Mismatch
TXN000003902,968.21,0.0,0.0,-968.21,Mismatch
TXN000003903,6650.33,0.0,0.0,-6650.33,Mismatch
TXN000003904,1320.8000000000002,113.69,1.0,-1207.1100000000001,Mismatch
TXN000003906,2581.79,0.0,0.0,-2581.79,Mismatch
TXN000003912,431.39,418.96,1.0,-12.430000000000007,Mismatch
TXN000003916,1323.55,275.33,1.0,-1048.22,Mismatch
TXN000003917,324.84000000000003,262.96,1.0,-61.88000000000005,Mismatch
TXN000003918,2760.37,106.43,1.0,-2653.94,Mismatch
TXN000003919,1719.74,330.45,1.0,-1389.29,Mismatch
TXN000003922,1579.03,308.96,1.0,-1270.07,Mismatch
TXN000003923,3581.99,92.26,1.0,-3489.7299999999996,Mismatch
TXN000003924,116.87,168.38,1.0,51.50999999999999,Mismatch
TXN000003925,2189.5200000000004,0.0,0.0,-2189.5200000000004,Mismatch
TXN000003929,1652.42,181.41,1.0,-1471.01,Mismatch
TXN000003931,1851.21,0.0,0.0,-1851.21,Mismatch
TXN000003932,1330.28,0.0,0.0,-1330.28,Mismatch
TXN000003933,2866.36,100.89,1.0,-2765.4700000000003,Mismatch
TXN000003934,6.64,21.31,1.0,14.669999999999998,Mismatch
TXN000003936,2412.69,0.0,0.0,-2412.69,Mismatch
TXN000003937,815.91,0.0,0.0,-815.91,Mismatch
TXN000003939,940.03,189.28,1.0,-750.75,Mismatch
TXN000003940,2113.1,0.0,0.0,-2113.1,Mismatch
TXN000003943,5072.77,0.0,0.0,-5072.77,Mismatch
TXN000003946,323.28,0.0,0.0,-323.28,Mismatch
TXN000003948,6409.530000000001,0.0,0.0,-6409.530000000001,Mismatch
TXN000003949,756.05,202.16,1.0,-553.89,Mismatch
TXN000003953,3005.76,0.0,0.0,-3005.76,Mismatch
TXN000003955,917.95,0.0,0.0,-917.95,Mismatch
TXN000003960,2151.37,225.54,1.0,-1925.83,Mismatch
TXN000003968,535.09,0.0,0.0,-535.09,Mismatch
TXN000003971,1300.12,123.8,1.0,-1176.32,Mismatch
TXN000003975,1772.3899999999999,179.62,1.0,-1592.77,Mismatch
TXN000003976,1310.62,376.35,1.0,-934.2699999999999,Mismatch
TXN000003981,326.52,122.64,1.0,-203.88,Mismatch
TXN000003983,3125.16,191.52,1.0,-2933.64,Mismatch
TXN000003986,2482.15,432.91,1.0,-2049.2400000000002,Mismatch
TXN000003987,1902.65,0.0,0.0,-1902.65,Mismatch
TXN000003992,6381.31,285.82,1.0,-6095.490000000001,Mismatch
TXN000003996,2646.47,0.0,0.0,-2646.47,Mismatch
TXN000003999,2639.69,67.53,1.0,-2572.16,Mismatch
